"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Deli_endast_manuell","zoner_convrate_Deli_endast_manuell","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_convrate_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_1_dryck","kampanj_convrate_Kampanj_1_dryck","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"KISA C",202230,6956,1214,0.174525589419206,511,0.0734617596319724,93,0.0133697527314549,25,0.00359401955146636,156,0.0224266820011501,0,0,0,0,25,0.00359401955146636,57,0.0081943645773433,93,0.0133697527314549,6,0.000862564692351926,248,0.0356526739505463,1177,0.169206440483036,828,0.119033927544566,511,0.0734617596319724,56,0.00805060379528465,22,0.0031627372052904,3,0.000431282346175963,136,0.019551466359977,20,0.00287521564117309,0,0,0,0,25,0.00359401955146636,31,0.00445658424381829,26,0.00373778033352501,93,0.0133697527314549,6,0.000862564692351926,30,0.00431282346175963,218,0.0313398504887867,1177,0.169206440483036,37,0.00531914893617021,93,0.0133697527314549,142,0.0204140310523289,77,0.0110695802185164,0,0
"KISA C",202229,7245,834,0.115113871635611,187,0.0258109040717736,89,0.0122843340234645,23,0.00317460317460317,170,0.0234644582470669,0,0,0,0,24,0.00331262939958592,60,0.0082815734989648,50,0.00690131124913734,8,0.00110420979986197,223,0.0307798481711525,802,0.110697032436163,482,0.0665286404416839,187,0.0258109040717736,57,0.00786749482401656,21,0.00289855072463768,2,0.000276052449965493,147,0.0202898550724638,23,0.00317460317460317,0,0,0,0,24,0.00331262939958592,35,0.00483091787439614,25,0.00345065562456867,50,0.00690131124913734,8,0.00110420979986197,22,0.00303657694962043,201,0.0277432712215321,802,0.110697032436163,32,0.0044168391994479,50,0.00690131124913734,155,0.0213940648723257,83,0.011456176673568,0,0
"KISA C",202228,6816,723,0.106073943661972,120,0.0176056338028169,91,0.0133509389671362,25,0.00366784037558685,142,0.0208333333333333,0,0,0,0,37,0.00542840375586854,41,0.00601525821596244,54,0.00792253521126761,6,0.000880281690140845,207,0.0303697183098592,702,0.102992957746479,438,0.0642605633802817,120,0.0176056338028169,70,0.0102699530516432,21,0.00308098591549296,4,0.000586854460093897,124,0.0181924882629108,18,0.00264084507042254,0,0,0,0,37,0.00542840375586854,26,0.00381455399061033,15,0.00220070422535211,54,0.00792253521126761,6,0.000880281690140845,50,0.00733568075117371,157,0.0230340375586854,702,0.102992957746479,21,0.00308098591549296,54,0.00792253521126761,130,0.0190727699530516,59,0.00865610328638498,0,0
"KISA C",202227,6699,1045,0.155993431855501,188,0.0280638901328557,106,0.0158232572025675,33,0.00492610837438424,114,0.0170174652933274,0,0,0,0,10,0.00149276011344977,52,0.0077623525899388,73,0.0108971488281833,4,0.000597104045379907,465,0.0694133452754142,1011,0.150918047469772,734,0.109568592327213,188,0.0280638901328557,72,0.0107478728168383,30,0.00447828034034931,3,0.000447828034034931,103,0.0153754291685326,11,0.00164203612479475,0,0,0,0,10,0.00149276011344977,32,0.00477683236303926,20,0.00298552022689954,73,0.0108971488281833,4,0.000597104045379907,319,0.0476190476190476,146,0.0217942976563666,1011,0.150918047469772,34,0.00507538438572921,73,0.0108971488281833,107,0.0159725332139125,63,0.00940438871473354,0,0
"KISA C",202226,6785,1072,0.157995578481945,263,0.038761974944731,133,0.0196020633750921,29,0.00427413411938099,134,0.0197494473102432,0,0,0,0,83,0.0122328666175387,62,0.00913780397936625,164,0.0241709653647752,12,0.00176860722181282,192,0.0282977155490052,1023,0.150773765659543,602,0.0887251289609433,263,0.038761974944731,84,0.0123802505526898,25,0.00368459837877671,4,0.000589535740604274,124,0.0182756079587325,10,0.00147383935151069,0,0,0,0,83,0.0122328666175387,38,0.0056005895357406,24,0.00353721444362564,164,0.0241709653647752,12,0.00176860722181282,42,0.00619012527634488,150,0.0221075902726603,1023,0.150773765659543,49,0.00722181282240236,164,0.0241709653647752,136,0.0200442151805453,72,0.0106116433308769,0,0
"KISA C",202225,7034,981,0.139465453511515,108,0.0153539948820017,102,0.0145009951663349,21,0.00298549900483367,107,0.0152118282627239,0,0,0,0,45,0.00639749786750071,46,0.0065396644867785,35,0.00497583167472278,4,0.000568666477111174,513,0.0729314756895081,937,0.133210122263293,701,0.0996588001137333,108,0.0153539948820017,58,0.00824566391811203,15,0.0021324992891669,6,0.000852999715666761,95,0.0135058288313904,12,0.00170599943133352,0,0,0,0,45,0.00639749786750071,32,0.00454933181688939,14,0.00199033266988911,35,0.00497583167472278,4,0.000568666477111174,310,0.044071651976116,203,0.0288598237133921,937,0.133210122263293,44,0.00625533124822292,35,0.00497583167472278,99,0.0140744953085016,58,0.00824566391811203,0,0
"KISA C",202224,6735,1230,0.182628062360802,453,0.067260579064588,90,0.0133630289532294,26,0.00386043058648849,183,0.0271714922048998,0,0,0,0,32,0.00475129918337045,151,0.0224201930215293,55,0.00816629547141797,8,0.00118782479584261,232,0.0344469190794358,1192,0.176985894580549,757,0.112397921306607,453,0.067260579064588,52,0.00772086117297699,25,0.00371195248700817,1,0.000148478099480327,163,0.0242019302152932,20,0.00296956198960653,0,0,0,0,32,0.00475129918337045,30,0.0044543429844098,121,0.0179658500371195,55,0.00816629547141797,8,0.00118782479584261,26,0.00386043058648849,206,0.0305864884929473,1192,0.176985894580549,38,0.00564216778025241,55,0.00816629547141797,171,0.0253897550111359,171,0.0253897550111359,0,0
"KISA C",202223,6655,818,0.122915101427498,175,0.0262960180315552,86,0.0129226145755071,20,0.00300525920360631,150,0.0225394440270473,0,0,0,0,17,0.00255447032306536,121,0.0181818181818182,68,0.0102178812922615,12,0.00180315552216379,169,0.0253944402704733,772,0.116003005259204,375,0.0563486100676183,175,0.0262960180315552,40,0.00601051840721262,19,0.002854996243426,1,0.000150262960180316,120,0.0180315552216379,30,0.00450788880540947,0,0,0,0,17,0.00255447032306536,100,0.0150262960180316,21,0.00315552216378663,68,0.0102178812922615,12,0.00180315552216379,30,0.00450788880540947,139,0.0208865514650639,772,0.116003005259204,46,0.00691209616829451,68,0.0102178812922615,132,0.0198347107438017,151,0.0226897069872276,0,0
"KISA C",202222,6518,798,0.122430193310832,182,0.0279226756673826,108,0.0165694998465787,29,0.00444921755139613,155,0.023780300705738,0,0,0,0,24,0.00368211107701749,46,0.00705737956428352,61,0.00935869898741945,3,0.000460263884627186,190,0.0291500460263885,747,0.114605707272169,431,0.0661245780914391,182,0.0279226756673826,57,0.00874501380791654,25,0.00383553237189322,4,0.000613685179502915,135,0.0207118748082234,20,0.00306842589751457,0,0,0,0,24,0.00368211107701749,30,0.00460263884627186,16,0.00245474071801166,61,0.00935869898741945,3,0.000460263884627186,43,0.00659711567965634,147,0.0225529303467321,747,0.114605707272169,51,0.00782448603866217,61,0.00935869898741945,138,0.0211721386928506,66,0.0101258054617981,0,0
"KISA C",202221,6459,884,0.136863291531197,194,0.0300356092274346,112,0.0173401455333643,20,0.00309645455952934,114,0.0176497909893172,0,0,0,0,17,0.00263198637559994,158,0.0244619910202818,79,0.0122309955101409,8,0.00123858182381174,182,0.028177736491717,839,0.129896268772256,435,0.0673478866697631,194,0.0300356092274346,67,0.0103731227744233,15,0.002322340919647,5,0.000774113639882335,98,0.0151726273416938,16,0.00247716364762347,0,0,0,0,17,0.00263198637559994,28,0.00433503638334107,130,0.0201269546369407,79,0.0122309955101409,8,0.00123858182381174,40,0.00619290911905868,142,0.0219848273726583,839,0.129896268772256,45,0.00696702275894101,79,0.0122309955101409,106,0.0164112091655055,174,0.0269391546679052,0,0
"HUDDINGE MATBÖRSEN",202234,6991,1982,0.283507366614218,372,0.0532112716349592,403,0.0576455442712058,78,0.0111572021170076,253,0.0361893863538836,0,0,0,0,29,0.00414819053068231,273,0.0390502074095265,266,0.0380489200400515,10,0.00143041052782148,298,0.0426262337290802,1876,0.268345015019311,968,0.13846373909312,372,0.0532112716349592,297,0.0424831926762981,61,0.00872550421971106,17,0.00243169789729652,220,0.0314690316120727,33,0.0047203547418109,0,0,0,0,29,0.00414819053068231,96,0.0137319410670863,177,0.0253182663424403,266,0.0380489200400515,10,0.00143041052782148,90,0.0128736947503934,208,0.0297525389786869,1876,0.268345015019311,106,0.0151623515949077,266,0.0380489200400515,230,0.0328994421398942,306,0.0437705621513374,0,0
"HUDDINGE MATBÖRSEN",202233,7830,644,0.0822477650063857,24,0.00306513409961686,62,0.00791826309067688,28,0.00357598978288633,181,0.0231162196679438,0,0,0,0,12,0.00153256704980843,66,0.00842911877394636,24,0.00306513409961686,8,0.00102171136653895,239,0.0305236270753512,644,0.0822477650063857,365,0.0466155810983397,24,0.00306513409961686,62,0.00791826309067688,18,0.00229885057471264,10,0.00127713920817369,168,0.021455938697318,13,0.0016602809706258,0,0,0,0,12,0.00153256704980843,40,0.00510855683269476,26,0.0033205619412516,24,0.00306513409961686,8,0.00102171136653895,45,0.00574712643678161,194,0.0247765006385696,644,0.0822477650063857,0,0,24,0.00306513409961686,176,0.022477650063857,79,0.0100893997445722,0,0
"HUDDINGE MATBÖRSEN",202232,7059,678,0.0960475988100297,27,0.00382490437739057,70,0.00991641875619776,21,0.00297492562685933,269,0.0381073806488171,0,0,0,0,13,0.00184162062615101,55,0.00779147187986967,27,0.00382490437739057,8,0.00113330500070832,188,0.0266326675166454,678,0.0960475988100297,319,0.0451905369032441,27,0.00382490437739057,70,0.00991641875619776,17,0.00240827312650517,4,0.000566652500354158,255,0.0361240968975776,14,0.00198328375123955,0,0,0,0,13,0.00184162062615101,37,0.00524153562827596,18,0.00254993625159371,27,0.00382490437739057,8,0.00113330500070832,40,0.00566652500354158,148,0.0209661425131038,678,0.0960475988100297,0,0,27,0.00382490437739057,263,0.0372574018982859,69,0.00977475563110922,0,0
"HUDDINGE MATBÖRSEN",202231,5730,647,0.112914485165794,30,0.00523560209424084,169,0.0294938917975567,28,0.00488656195462478,158,0.0275741710296684,0,0,0,0,11,0.00191972076788831,35,0.00610820244328098,30,0.00523560209424084,3,0.000523560209424084,183,0.0319371727748691,647,0.112914485165794,421,0.0734729493891798,30,0.00523560209424084,169,0.0294938917975567,24,0.00418848167539267,4,0.000698080279232112,153,0.0267015706806283,5,0.00087260034904014,0,0,0,0,11,0.00191972076788831,24,0.00418848167539267,11,0.00191972076788831,30,0.00523560209424084,3,0.000523560209424084,44,0.00767888307155323,139,0.0242582897033159,647,0.112914485165794,0,0,30,0.00523560209424084,156,0.0272251308900524,40,0.00698080279232112,0,0
"HUDDINGE MATBÖRSEN",202230,5345,574,0.107390084190833,16,0.00299345182413471,51,0.00954162768942937,20,0.00374181478016838,185,0.0346117867165575,0,0,0,0,7,0.00130963517305893,46,0.00860617399438728,16,0.00299345182413471,4,0.000748362956033676,229,0.042843779232928,574,0.107390084190833,323,0.0604303086997194,16,0.00299345182413471,51,0.00954162768942937,18,0.00336763330215154,2,0.000374181478016838,178,0.0333021515434986,7,0.00130963517305893,0,0,0,0,7,0.00130963517305893,32,0.00598690364826941,14,0.00261927034611787,16,0.00299345182413471,4,0.000748362956033676,43,0.00804490177736202,186,0.034798877455566,574,0.107390084190833,0,0,16,0.00299345182413471,182,0.0340505144995323,53,0.00991580916744621,0,0
"HUDDINGE MATBÖRSEN",202229,5068,531,0.104775059194949,19,0.0037490134175217,55,0.010852407261247,15,0.00295974743488556,193,0.0380820836621942,0,0,0,0,7,0.00138121546961326,41,0.00808997632202052,19,0.0037490134175217,2,0.000394632991318074,180,0.0355169692186267,531,0.104775059194949,276,0.0544593528018942,19,0.0037490134175217,55,0.010852407261247,12,0.00236779794790845,3,0.000591949486977111,184,0.0363062352012628,9,0.00177584846093133,0,0,0,0,7,0.00138121546961326,24,0.00473559589581689,17,0.00335438042620363,19,0.0037490134175217,2,0.000394632991318074,66,0.0130228887134964,114,0.0224940805051302,531,0.104775059194949,0,0,19,0.0037490134175217,186,0.0367008681925809,50,0.00986582478295185,0,0
"HUDDINGE MATBÖRSEN",202228,5355,484,0.0903828197945845,25,0.00466853408029879,34,0.00634920634920635,26,0.00485527544351074,149,0.0278244631185808,0,0,0,0,9,0.00168067226890756,37,0.0069094304388422,25,0.00466853408029879,1,0.000186741363211951,178,0.0332399626517274,484,0.0903828197945845,272,0.0507936507936508,25,0.00466853408029879,34,0.00634920634920635,22,0.00410830999066293,4,0.000746965452847806,140,0.0261437908496732,9,0.00168067226890756,0,0,0,0,9,0.00168067226890756,28,0.00522875816993464,9,0.00168067226890756,25,0.00466853408029879,1,0.000186741363211951,28,0.00522875816993464,150,0.0280112044817927,484,0.0903828197945845,0,0,25,0.00466853408029879,141,0.0263305322128852,46,0.00859010270774977,0,0
"HUDDINGE MATBÖRSEN",202227,5654,577,0.102051644853201,17,0.00300672090555359,50,0.00884329678103997,21,0.00371418464803679,198,0.0350194552529183,0,0,0,0,1,0.000176865935620799,41,0.00725150336045278,17,0.00300672090555359,8,0.0014149274849664,224,0.0396179695790591,577,0.102051644853201,313,0.0553590378493102,17,0.00300672090555359,50,0.00884329678103997,20,0.00353731871241599,1,0.000176865935620799,186,0.0328970640254687,12,0.00212239122744959,0,0,0,0,1,0.000176865935620799,24,0.00424478245489919,17,0.00300672090555359,17,0.00300672090555359,8,0.0014149274849664,73,0.0129112133003184,151,0.0267067562787407,577,0.102051644853201,0,0,17,0.00300672090555359,194,0.0343119915104351,53,0.00937389458790237,0,0
"HUDDINGE MATBÖRSEN",202226,6601,639,0.0968035146189971,13,0.00196939857597334,59,0.00893803969095592,20,0.0030298439630359,227,0.0343887289804575,0,0,0,0,12,0.00181790637782154,67,0.0101499772761703,13,0.00196939857597334,3,0.000454476594455386,225,0.0340857445841539,639,0.0968035146189971,329,0.0498409331919406,13,0.00196939857597334,59,0.00893803969095592,16,0.00242387517042872,4,0.000605968792607181,218,0.0330252991970914,9,0.00136342978336616,0,0,0,0,12,0.00181790637782154,40,0.00605968792607181,27,0.00409028935009847,13,0.00196939857597334,3,0.000454476594455386,54,0.00818057870019694,171,0.025905165883957,639,0.0968035146189971,0,0,13,0.00196939857597334,221,0.0334797757915467,76,0.0115134070595364,0,0
"HUDDINGE MATBÖRSEN",202225,6358,529,0.0832022648631645,22,0.00346020761245675,53,0.00833595470273671,19,0.00298836111984901,140,0.0220195029883611,0,0,0,0,7,0.00110097514941806,49,0.00770682604592639,22,0.00346020761245675,8,0.00125825731362064,209,0.0328719723183391,529,0.0832022648631645,310,0.0487574709027996,22,0.00346020761245675,53,0.00833595470273671,14,0.00220195029883611,5,0.000786410821012897,132,0.0207612456747405,8,0.00125825731362064,0,0,0,0,7,0.00110097514941806,37,0.00581944007549544,12,0.00188738597043095,22,0.00346020761245675,8,0.00125825731362064,75,0.0117961623151935,134,0.0210758100031456,529,0.0832022648631645,0,0,22,0.00346020761245675,140,0.0220195029883611,57,0.00896508335954703,0,0
"HUDDINGE MATBÖRSEN",202224,7503,792,0.105557776889244,18,0.00239904038384646,65,0.00866320138611222,25,0.00333200053312009,159,0.0211915233906437,0,0,0,0,15,0.00199920031987205,202,0.0269225643076103,18,0.00239904038384646,7,0.000932960149273624,283,0.0377182460349194,792,0.105557776889244,406,0.0541116886578702,18,0.00239904038384646,65,0.00866320138611222,22,0.00293216046914568,3,0.00039984006397441,147,0.0195921631347461,12,0.00159936025589764,0,0,0,0,15,0.00199920031987205,68,0.00906304145008663,134,0.0178595228575237,18,0.00239904038384646,7,0.000932960149273624,35,0.00466480074636812,248,0.0330534452885512,792,0.105557776889244,0,0,18,0.00239904038384646,154,0.0205251232840197,214,0.0285219245635079,0,0
"HUDDINGE MATBÖRSEN",202223,8076,895,0.110822189202576,24,0.00297176820208024,68,0.00842000990589401,25,0.00309559187716691,345,0.0427191679049034,0,0,0,0,14,0.00173353145121347,103,0.0127538385339277,24,0.00297176820208024,3,0.00037147102526003,289,0.0357850421000495,895,0.110822189202576,420,0.0520059435364042,24,0.00297176820208024,68,0.00842000990589401,23,0.00284794452699356,2,0.000247647350173353,336,0.0416047548291233,9,0.00111441307578009,0,0,0,0,14,0.00173353145121347,79,0.00978207033184745,24,0.00297176820208024,24,0.00297176820208024,3,0.00037147102526003,34,0.004210004952947,255,0.0315750371471025,895,0.110822189202576,0,0,24,0.00297176820208024,339,0.0419762258543834,112,0.0138682516097078,0,0
"HUDDINGE MATBÖRSEN",202222,7614,747,0.0981087470449173,16,0.00210139217231416,78,0.0102442868400315,33,0.00433412135539795,240,0.0315208825847124,0,0,0,0,15,0.00197005516154452,64,0.00840556868925663,16,0.00210139217231416,6,0.000788022064617809,279,0.0366430260047281,747,0.0981087470449173,421,0.0552928815340163,16,0.00210139217231416,78,0.0102442868400315,29,0.00380877331231941,4,0.00052534804307854,230,0.030207512477016,10,0.00131337010769635,0,0,0,0,15,0.00197005516154452,49,0.00643551352771211,15,0.00197005516154452,16,0.00210139217231416,6,0.000788022064617809,38,0.00499080640924613,241,0.031652219595482,747,0.0981087470449173,0,0,16,0.00210139217231416,236,0.0309955345416338,74,0.00971893879695298,0,0
"HUDDINGE MATBÖRSEN",202221,7851,969,0.123423767672908,43,0.00547700929817858,68,0.00866131702967775,23,0.00292956311297924,290,0.0369379696853904,0,0,0,0,6,0.000764233855559801,161,0.0205069417908547,43,0.00547700929817858,9,0.0011463507833397,326,0.0415233728187492,969,0.123423767672908,466,0.0593554961151446,43,0.00547700929817858,68,0.00866131702967775,21,0.0026748184944593,2,0.000254744618519934,280,0.0356642465927907,10,0.00127372309259967,0,0,0,0,6,0.000764233855559801,41,0.00522226467965864,120,0.015284677111196,43,0.00547700929817858,9,0.0011463507833397,44,0.00560438160743854,282,0.0359189912113107,969,0.123423767672908,0,0,43,0.00547700929817858,289,0.0368105973761304,171,0.0217806648834543,0,0
"HEDEMORA GUSSARVET",202234,12804,8070.641,0.630321852546079,2889,0.225632614807873,1734,0.135426429240862,296,0.0231177756950953,246,0.0192127460168697,0,0,23.641,0.00184637613245861,31,0.00242111840049984,402,0.0313964386129335,1658,0.129490784129959,27,0.0021087160262418,764,0.0596688534832865,7316.641,0.571434004998438,4229.641,0.330337472664792,2889,0.225632614807873,980,0.0765385816932209,247,0.0192908466104342,49,0.00382692908466104,201,0.0156982193064667,45,0.003514526710403,0,0,23.641,0.00184637613245861,31,0.00242111840049984,216,0.0168697282099344,186,0.0145267104029991,1658,0.129490784129959,27,0.0021087160262418,168,0.0131208997188379,596,0.0465479537644486,7316.641,0.571434004998438,754,0.0588878475476414,1658,0.129490784129959,228,0.0178069353327085,447,0.0349109653233365,0,0
"HEDEMORA GUSSARVET",202233,13551,1889,0.139399306324257,425,0.0313629990406612,339,0.0250166039406686,62,0.00457530809534352,117,0.00863404914766438,0,0,0,0,63,0.0046491033872039,118,0.00870784443952476,232,0.017120507711608,25,0.00184488229650948,508,0.0374880082650727,1787,0.131872186554498,1193,0.0880377831894325,425,0.0313629990406612,237,0.0174894841709099,50,0.00368976459301897,12,0.000885543502324552,102,0.00752711976975869,15,0.00110692937790569,0,0,0,0,63,0.0046491033872039,79,0.00582982805696997,39,0.00287801638255479,232,0.017120507711608,25,0.00184488229650948,100,0.00737952918603793,408,0.0301084790790348,1787,0.131872186554498,102,0.00752711976975869,232,0.017120507711608,127,0.00937200206626817,133,0.00981477381743045,0,0
"HEDEMORA GUSSARVET",202232,13334,2846,0.213439328033598,874,0.0655467226638668,702,0.0526473676316184,70,0.00524973751312434,77,0.00577471126443678,0,0,0,0,59,0.00442477876106195,107,0.0080245987700615,268,0.0200989950502475,33,0.00247487625618719,656,0.0491975401229938,2342,0.175641217939103,1353,0.101469926503675,874,0.0655467226638668,198,0.0148492575371231,62,0.00464976751162442,8,0.000599970001499925,59,0.00442477876106195,18,0.00134993250337483,0,0,0,0,59,0.00442477876106195,67,0.00502474876256187,40,0.00299985000749963,268,0.0200989950502475,33,0.00247487625618719,105,0.00787460626968652,551,0.0413229338533073,2342,0.175641217939103,504,0.0377981100944953,268,0.0200989950502475,92,0.00689965501724914,125,0.00937453127343633,0,0
"HEDEMORA GUSSARVET",202231,12834,2747.002,0.214040984883902,451.002,0.0351411874707807,1082,0.0843073087112358,59,0.00459716378369955,87,0.00677886863020103,0,0,0,0,48,0.0037400654511454,105,0.00818139317438055,209,0.0162848683185289,29,0.00225962287673368,677,0.0527505064671965,2644.002,0.206015427769986,2111.002,0.164485117656226,451.002,0.0351411874707807,979,0.0762817515973196,53,0.00412965560230637,6,0.000467508181393174,74,0.00576593423718248,13,0.00101293439301854,0,0,0,0,48,0.0037400654511454,64,0.00498675393486053,41,0.00319463923952002,209,0.0162848683185289,29,0.00225962287673368,129,0.0100514258999532,548,0.0426990805672433,2644.002,0.206015427769986,103,0.00802555711391616,209,0.0162848683185289,103,0.00802555711391616,118,0.0091943275673991,0,0
"HEDEMORA GUSSARVET",202230,13000,2544,0.195692307692308,772,0.0593846153846154,313,0.0240769230769231,49,0.00376923076923077,98,0.00753846153846154,0,0,0,0,64,0.00492307692307692,95,0.00730769230769231,215,0.0165384615384615,22,0.00169230769230769,916,0.0704615384615385,2462,0.189384615384615,1950,0.15,772,0.0593846153846154,231,0.0177692307692308,45,0.00346153846153846,4,0.000307692307692308,80,0.00615384615384615,18,0.00138461538461538,0,0,0,0,64,0.00492307692307692,55,0.00423076923076923,40,0.00307692307692308,215,0.0165384615384615,22,0.00169230769230769,146,0.0112307692307692,770,0.0592307692307692,2462,0.189384615384615,82,0.00630769230769231,215,0.0165384615384615,102,0.00784615384615385,113,0.00869230769230769,0,0
"HEDEMORA GUSSARVET",202229,13462,1924.971,0.142992943099094,443.971,0.0329795721289556,263,0.0195364730352102,49,0.00363987520427871,62,0.00460555638092408,0,0,0,0,38,0.00282276036250186,111,0.00824543158520279,228,0.0169365621750111,22,0.00163422968355371,708,0.0525924825434557,1866.971,0.138684519387907,1385.971,0.102954315852028,443.971,0.0329795721289556,205,0.0152280493240232,43,0.00319417619967315,6,0.000445699004605556,42,0.00311989303223889,20,0.00148566334868519,0,0,0,0,38,0.00282276036250186,60,0.00445699004605556,51,0.00378844153914723,228,0.0169365621750111,22,0.00163422968355371,181,0.013445253305601,527,0.0391472292378547,1866.971,0.138684519387907,58,0.00430842371118704,228,0.0169365621750111,64,0.0047541227157926,131,0.00973109493388798,0,0
"HEDEMORA GUSSARVET",202228,12810,1958,0.152849336455894,400,0.0312256049960968,294,0.0229508196721311,54,0.00421545667447307,90,0.00702576112412178,0,0,0,0,54,0.00421545667447307,94,0.00733801717408275,208,0.0162373145979703,29,0.00226385636221702,735,0.0573770491803279,1891,0.147619047619048,1403,0.10952380952381,400,0.0312256049960968,227,0.0177205308352849,46,0.00359094457455113,8,0.000624512099921936,79,0.00616705698672912,11,0.000858704137392662,0,0,0,0,54,0.00421545667447307,47,0.00366900858704137,47,0.00366900858704137,208,0.0162373145979703,29,0.00226385636221702,190,0.014832162373146,545,0.0425448868071819,1891,0.147619047619048,67,0.00523028883684621,208,0.0162373145979703,108,0.00843091334894614,105,0.00819672131147541,0,0
"HEDEMORA GUSSARVET",202227,13062,1931,0.147833409891288,371,0.0284030010718114,258,0.0197519522278365,70,0.00535905680600214,142,0.0108712295207472,0,0,0,0,31,0.00237329658551523,122,0.00934007043331802,209,0.016000612463635,19,0.00145460113305772,709,0.0542795896493646,1883,0.144158628081458,1343,0.10281733272087,371,0.0284030010718114,210,0.0160771704180064,63,0.00482315112540193,7,0.000535905680600214,122,0.00934007043331802,20,0.00153115908742918,0,0,0,0,31,0.00237329658551523,65,0.00497626703414485,57,0.00436380339917317,209,0.016000612463635,19,0.00145460113305772,168,0.0128617363344051,541,0.0414178533149594,1883,0.144158628081458,48,0.00367478180983004,209,0.016000612463635,141,0.0107946715663757,142,0.0108712295207472,0,0
"HEDEMORA GUSSARVET",202226,12946,1957,0.1511663834389,374,0.0288892321952727,328,0.0253360111231268,57,0.0044029043720068,139,0.0107369071527885,0,0,0,0,69,0.00532983160821876,98,0.00756990576239765,152,0.0117410783253515,30,0.00231731809052989,710,0.0548431948092075,1852,0.143055770122045,1328,0.102579947474123,374,0.0288892321952727,223,0.0172253978062722,53,0.00409392862660281,4,0.000308975745403986,124,0.00957824810752356,15,0.00115865904526495,0,0,0,0,69,0.00532983160821876,70,0.00540707554456975,28,0.0021628302178279,152,0.0117410783253515,30,0.00231731809052989,194,0.0149853236520933,516,0.0398578711571142,1852,0.143055770122045,105,0.00811061331685463,152,0.0117410783253515,154,0.0118955661980535,113,0.0087285648076626,0,0
