"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Deli_endast_manuell","zoner_convrate_Deli_endast_manuell","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_convrate_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_1_dryck","kampanj_convrate_Kampanj_1_dryck","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"MALMÖ TRIANGELN",202224,2022-06-18,2474,489,0.19765561843169,119,0.0481002425222312,32,0.0129345189975748,10,0.00404203718674212,25,0.0101050929668553,0,0,0,0,7,0.00282942603071948,178,0.0719482619240097,28,0.0113177041228779,5,0.00202101859337106,85,0.034357316087308,478,0.193209377526273,231,0.0933710590137429,119,0.0481002425222312,21,0.00848827809215845,8,0.00323362974939369,2,0.000808407437348424,25,0.0101050929668553,0,0,0,0,0,0,7,0.00282942603071948,6,0.00242522231204527,172,0.0695230396119644,28,0.0113177041228779,5,0.00202101859337106,13,0.00525464834276475,72,0.0291026677445432,478,0.193209377526273,11,0.00444624090541633,28,0.0113177041228779,30,0.0121261115602264,178,0.0719482619240097,0,0
"MALMÖ TRIANGELN",202224,2022-06-17,2667,463,0.173603299587552,84,0.031496062992126,37,0.0138732658417698,6,0.00224971878515186,20,0.00749906261717285,0,0,0,0,4,0.00149981252343457,166,0.0622422197225347,20,0.00749906261717285,0,0,126,0.047244094488189,450,0.168728908886389,231,0.0866141732283465,84,0.031496062992126,24,0.00899887514060742,5,0.00187476565429321,1,0.000374953130858643,16,0.00599925009373828,4,0.00149981252343457,0,0,0,0,4,0.00149981252343457,8,0.00299962504686914,158,0.0592425946756655,20,0.00749906261717285,0,0,15,0.00562429696287964,111,0.0416197975253093,450,0.168728908886389,13,0.00487439070116235,20,0.00749906261717285,16,0.00599925009373828,170,0.0637420322459692,0,0
"MALMÖ TRIANGELN",202224,2022-06-16,2421,351,0.144981412639405,65,0.026848409748038,34,0.0140437835605122,11,0.00454357703428335,22,0.00908715406856671,0,0,0,0,5,0.00206526228831062,144,0.0594795539033457,10,0.00413052457662123,5,0.00206526228831062,55,0.0227178851714168,339,0.14002478314746,146,0.06030565881867,65,0.026848409748038,22,0.00908715406856671,8,0.00330441966129698,3,0.00123915737298637,19,0.00784799669558034,3,0.00123915737298637,0,0,0,0,5,0.00206526228831062,11,0.00454357703428335,133,0.0549359768690624,10,0.00413052457662123,5,0.00206526228831062,20,0.00826104915324246,35,0.0144568360181743,339,0.14002478314746,12,0.00495662949194548,10,0.00413052457662123,24,0.00991325898389095,147,0.0607187112763321,0,0
"MALMÖ TRIANGELN",202224,2022-06-15,2520,364,0.144444444444444,75,0.0297619047619048,23,0.00912698412698413,4,0.00158730158730159,13,0.00515873015873016,0,0,0,0,6,0.00238095238095238,163,0.0646825396825397,43,0.0170634920634921,1,0.000396825396825397,36,0.0142857142857143,354,0.14047619047619,124,0.0492063492063492,75,0.0297619047619048,13,0.00515873015873016,3,0.00119047619047619,1,0.000396825396825397,12,0.00476190476190476,1,0.000396825396825397,0,0,0,0,6,0.00238095238095238,9,0.00357142857142857,154,0.0611111111111111,43,0.0170634920634921,1,0.000396825396825397,4,0.00158730158730159,32,0.0126984126984127,354,0.14047619047619,10,0.00396825396825397,43,0.0170634920634921,13,0.00515873015873016,164,0.0650793650793651,0,0
"MALMÖ TRIANGELN",202224,2022-06-14,2603,437,0.167883211678832,143,0.0549366116019977,31,0.0119093353822512,6,0.00230503265462927,37,0.0142143680368805,0,0,0,0,8,0.00307337687283903,123,0.0472531694199001,35,0.0134460238186708,7,0.00268920476373415,47,0.0180560891279293,428,0.164425662696888,217,0.0833653476757587,143,0.0549366116019977,22,0.00845178640030734,4,0.00153668843641952,2,0.000768344218209758,36,0.0138301959277756,1,0.000384172109104879,0,0,0,0,8,0.00307337687283903,12,0.00461006530925855,111,0.0426431041106416,35,0.0134460238186708,7,0.00268920476373415,11,0.00422589320015367,36,0.0138301959277756,428,0.164425662696888,9,0.00345754898194391,35,0.0134460238186708,43,0.0165194006915098,124,0.047637341529005,0,0
"MALMÖ TRIANGELN",202224,2022-06-13,2697,491,0.182054134223211,146,0.0541342232109752,28,0.0103819058212829,8,0.00296625880608083,23,0.00852799406748239,0,0,0,0,12,0.00444938820912125,214,0.0793474230626622,20,0.00741564701520208,7,0.00259547645532073,33,0.0122358175750834,485,0.17982944011865,215,0.0797182054134223,146,0.0541342232109752,22,0.00815721171672228,5,0.00185391175380052,3,0.00111234705228031,23,0.00852799406748239,0,0,0,0,0,0,12,0.00444938820912125,17,0.00630329996292176,197,0.0730441230997405,20,0.00741564701520208,7,0.00259547645532073,2,0.000741564701520208,31,0.0114942528735632,485,0.17982944011865,6,0.00222469410456062,20,0.00741564701520208,30,0.0111234705228031,214,0.0793474230626622,0,0
"MALMÖ TRIANGELN",202223,2022-06-12,2276,308,0.135325131810193,59,0.0259226713532513,46,0.0202108963093146,3,0.00131810193321617,39,0.0171353251318102,0,0,0,0,7,0.00307557117750439,64,0.0281195079086116,42,0.0184534270650264,2,0.000878734622144112,46,0.0202108963093146,291,0.127855887521968,127,0.0557996485061511,59,0.0259226713532513,29,0.0127416520210896,1,0.000439367311072056,2,0.000878734622144112,37,0.0162565905096661,2,0.000878734622144112,0,0,0,0,7,0.00307557117750439,43,0.0188927943760984,21,0.00922671353251318,42,0.0184534270650264,2,0.000878734622144112,6,0.00263620386643234,40,0.0175746924428823,291,0.127855887521968,17,0.00746924428822496,42,0.0184534270650264,39,0.0171353251318102,66,0.0289982425307557,0,0
"MALMÖ TRIANGELN",202223,2022-06-11,2462,310,0.12591389114541,53,0.0215272136474411,31,0.012591389114541,8,0.00324939073923639,23,0.00934199837530463,1,0.000406173842404549,0,0,4,0.0016246953696182,79,0.0320877335499594,39,0.0158407798537774,0,0,72,0.0292445166531275,296,0.120227457351747,140,0.0568643379366369,53,0.0215272136474411,17,0.00690495532087734,5,0.00203086921202275,3,0.00121852152721365,22,0.00893582453290008,1,0.000406173842404549,1,0.000406173842404549,0,0,4,0.0016246953696182,57,0.0231519090170593,22,0.00893582453290008,39,0.0158407798537774,0,0,13,0.00528025995125914,59,0.0239642567018684,296,0.120227457351747,14,0.00568643379366369,39,0.0158407798537774,22,0.00893582453290008,80,0.0324939073923639,1,0.000406173842404549
"MALMÖ TRIANGELN",202223,2022-06-10,2667,295,0.1106111736033,55,0.0206224221972253,39,0.0146231721034871,2,0.000749906261717285,26,0.00974878140232471,0,0,0,0,4,0.00149981252343457,48,0.0179977502812148,42,0.015748031496063,2,0.000749906261717285,77,0.0288713910761155,282,0.105736782902137,151,0.056617922759655,55,0.0206224221972253,26,0.00974878140232471,1,0.000374953130858643,1,0.000374953130858643,24,0.00899887514060742,2,0.000749906261717285,0,0,0,0,4,0.00149981252343457,34,0.0127484064491939,14,0.005249343832021,42,0.015748031496063,2,0.000749906261717285,10,0.00374953130858643,67,0.0251218597675291,282,0.105736782902137,13,0.00487439070116235,42,0.015748031496063,26,0.00974878140232471,50,0.0187476565429321,0,0
"MALMÖ TRIANGELN",202223,2022-06-09,2526,264,0.104513064133017,40,0.0158353127474268,15,0.00593824228028504,8,0.00316706254948535,42,0.0166270783847981,0,0,0,0,4,0.00158353127474268,62,0.0245447347585115,32,0.0126682501979414,6,0.00237529691211401,55,0.0217735550277118,256,0.101346001583531,106,0.0419635787806809,40,0.0158353127474268,7,0.00277117973079968,5,0.00197941409342835,3,0.00118764845605701,40,0.0158353127474268,2,0.000791765637371338,0,0,0,0,4,0.00158353127474268,44,0.0174188440221694,18,0.00712589073634204,32,0.0126682501979414,6,0.00237529691211401,9,0.00356294536817102,46,0.0182106096595408,256,0.101346001583531,8,0.00316706254948535,32,0.0126682501979414,46,0.0182106096595408,64,0.0253365003958828,0,0
"MALMÖ TRIANGELN",202223,2022-06-08,2520,259,0.102777777777778,46,0.0182539682539683,35,0.0138888888888889,11,0.00436507936507937,14,0.00555555555555556,0,0,0,0,9,0.00357142857142857,70,0.0277777777777778,37,0.0146825396825397,3,0.00119047619047619,34,0.0134920634920635,250,0.0992063492063492,117,0.0464285714285714,46,0.0182539682539683,26,0.0103174603174603,6,0.00238095238095238,5,0.00198412698412698,12,0.00476190476190476,2,0.000793650793650794,0,0,0,0,9,0.00357142857142857,62,0.0246031746031746,8,0.00317460317460317,37,0.0146825396825397,3,0.00119047619047619,6,0.00238095238095238,28,0.0111111111111111,250,0.0992063492063492,9,0.00357142857142857,37,0.0146825396825397,15,0.00595238095238095,72,0.0285714285714286,0,0
"MALMÖ TRIANGELN",202223,2022-06-07,2629,265,0.100798782807151,35,0.0133130467858501,40,0.0152149106124002,7,0.00266260935717003,14,0.00532521871434005,0,0,0,0,8,0.00304298212248003,89,0.0338531761125903,24,0.00912894636744009,7,0.00266260935717003,41,0.0155952833777102,254,0.096614682388741,109,0.0414606314187904,35,0.0133130467858501,29,0.0110308101939901,6,0.00228223659186002,1,0.000380372765310004,11,0.00418410041841004,3,0.00114111829593001,0,0,0,0,8,0.00304298212248003,80,0.0304298212248003,9,0.00342335488779003,24,0.00912894636744009,7,0.00266260935717003,6,0.00228223659186002,35,0.0133130467858501,254,0.096614682388741,11,0.00418410041841004,24,0.00912894636744009,18,0.00684670977558007,92,0.0349942944085204,0,0
"MALMÖ TRIANGELN",202223,2022-06-06,2418,272,0.112489660876758,65,0.0268817204301075,44,0.0181968569065343,2,0.000827129859387924,31,0.0128205128205128,1,0.000413564929693962,0,0,12,0.00496277915632754,26,0.010752688172043,54,0.0223325062034739,4,0.00165425971877585,33,0.0136476426799007,261,0.107940446650124,134,0.0554177005789909,65,0.0268817204301075,33,0.0136476426799007,0,0,2,0.000827129859387924,29,0.0119933829611249,2,0.000827129859387924,1,0.000413564929693962,0,0,12,0.00496277915632754,10,0.00413564929693962,16,0.00661703887510339,54,0.0223325062034739,4,0.00165425971877585,9,0.00372208436724566,24,0.00992555831265509,261,0.107940446650124,11,0.00454921422663358,54,0.0223325062034739,33,0.0136476426799007,28,0.0115798180314309,1,0.000413564929693962
"MALMÖ TRIANGELN",202222,2022-06-05,2142,231,0.107843137254902,37,0.0172735760971055,23,0.0107376283846872,3,0.00140056022408964,39,0.0182072829131653,0,0,0,0,4,0.00186741363211951,33,0.015406162464986,31,0.0144724556489262,3,0.00140056022408964,58,0.027077497665733,225,0.105042016806723,113,0.0527544351073763,37,0.0172735760971055,17,0.00793650793650794,0,0,3,0.00140056022408964,37,0.0172735760971055,2,0.000933706816059757,0,0,0,0,4,0.00186741363211951,8,0.00373482726423903,25,0.011671335200747,31,0.0144724556489262,3,0.00140056022408964,14,0.0065359477124183,44,0.0205415499533147,225,0.105042016806723,6,0.00280112044817927,31,0.0144724556489262,40,0.0186741363211951,35,0.0163398692810458,0,0
"MALMÖ TRIANGELN",202222,2022-06-04,2525,308,0.121980198019802,50,0.0198019801980198,20,0.00792079207920792,7,0.00277227722772277,69,0.0273267326732673,0,0,0,0,3,0.00118811881188119,33,0.0130693069306931,40,0.0158415841584158,6,0.00237623762376238,80,0.0316831683168317,298,0.118019801980198,140,0.0554455445544554,50,0.0198019801980198,10,0.00396039603960396,4,0.00158415841584158,3,0.00118811881188119,65,0.0257425742574257,4,0.00158415841584158,0,0,0,0,3,0.00118811881188119,16,0.00633663366336634,17,0.00673267326732673,40,0.0158415841584158,6,0.00237623762376238,10,0.00396039603960396,70,0.0277227722772277,298,0.118019801980198,10,0.00396039603960396,40,0.0158415841584158,71,0.0281188118811881,37,0.0146534653465347,0,0
"MALMÖ TRIANGELN",202222,2022-06-03,2829,271,0.0957935666313185,40,0.0141392718275009,25,0.00883704489218805,13,0.00459526334393779,39,0.0137857900318134,0,0,0,0,3,0.00106044538706257,29,0.0102509720749381,24,0.00848356309650053,4,0.00141392718275009,94,0.0332272887946271,255,0.0901378579003181,143,0.0505478967833157,40,0.0141392718275009,9,0.0031813361611877,11,0.00388829975256274,2,0.000706963591375044,37,0.0130788264404383,2,0.000706963591375044,0,0,0,0,3,0.00106044538706257,14,0.00494874513962531,15,0.00530222693531283,24,0.00848356309650053,4,0.00141392718275009,18,0.0063626723223754,76,0.0268646164722517,255,0.0901378579003181,16,0.00565570873100035,24,0.00848356309650053,41,0.0144927536231884,31,0.0109579356663132,0,0
"MALMÖ TRIANGELN",202222,2022-06-02,2600,196,0.0753846153846154,25,0.00961538461538462,25,0.00961538461538462,10,0.00384615384615385,32,0.0123076923076923,2,0.000769230769230769,0,0,6,0.00230769230769231,23,0.00884615384615385,21,0.00807692307692308,4,0.00153846153846154,48,0.0184615384615385,192,0.0738461538461539,106,0.0407692307692308,25,0.00961538461538462,21,0.00807692307692308,5,0.00192307692307692,5,0.00192307692307692,32,0.0123076923076923,0,0,2,0.000769230769230769,0,0,6,0.00230769230769231,12,0.00461538461538462,11,0.00423076923076923,21,0.00807692307692308,4,0.00153846153846154,6,0.00230769230769231,42,0.0161538461538462,192,0.0738461538461539,4,0.00153846153846154,21,0.00807692307692308,36,0.0138461538461538,23,0.00884615384615385,2,0.000769230769230769
"MALMÖ TRIANGELN",202222,2022-06-01,2499,227,0.0908363345338135,45,0.0180072028811525,26,0.0104041616646659,13,0.00520208083233293,34,0.0136054421768707,0,0,0,0,7,0.00280112044817927,22,0.00880352140856343,40,0.0160064025610244,4,0.00160064025610244,36,0.014405762304922,222,0.0888355342136855,117,0.0468187274909964,45,0.0180072028811525,21,0.00840336134453781,10,0.0040016006402561,3,0.00120048019207683,32,0.0128051220488195,2,0.000800320128051221,0,0,0,0,7,0.00280112044817927,10,0.0040016006402561,12,0.00480192076830732,40,0.0160064025610244,4,0.00160064025610244,9,0.00360144057623049,27,0.0108043217286915,222,0.0888355342136855,5,0.00200080032012805,40,0.0160064025610244,36,0.014405762304922,24,0.00960384153661465,0,0
"MALMÖ TRIANGELN",202222,2022-05-31,2573,202,0.0785075787019044,46,0.0178779634667703,35,0.0136027982899339,5,0.00194325689856199,24,0.00932763311309755,0,0,0,0,11,0.00427516517683638,15,0.00582977069568597,36,0.0139914496696463,5,0.00194325689856199,25,0.00971628449280995,192,0.0746210649047804,102,0.0396424407306646,46,0.0178779634667703,25,0.00971628449280995,4,0.00155460551884959,1,0.000388651379712398,22,0.00855033035367276,2,0.000777302759424796,0,0,0,0,11,0.00427516517683638,8,0.00310921103769918,7,0.00272055965798679,36,0.0139914496696463,5,0.00194325689856199,4,0.00155460551884959,21,0.00816167897396036,192,0.0746210649047804,10,0.00388651379712398,36,0.0139914496696463,27,0.0104935872522347,17,0.00660707345511077,0,0
"MALMÖ TRIANGELN",202222,2022-05-30,2459,239,0.0971939812932086,53,0.0215534770231802,21,0.00854005693371289,13,0.00528670191134608,41,0.0166734444896299,0,0,0,0,4,0.00162667751118341,26,0.0105734038226922,48,0.0195201301342009,7,0.00284668564457096,26,0.0105734038226922,234,0.0951606344042294,107,0.0435136234241562,53,0.0215534770231802,16,0.00650671004473363,9,0.00366002440016267,4,0.00162667751118341,38,0.0154534363562424,3,0.00122000813338756,0,0,0,0,4,0.00162667751118341,16,0.00650671004473363,10,0.00406669377795852,48,0.0195201301342009,7,0.00284668564457096,6,0.00244001626677511,20,0.00813338755591704,234,0.0951606344042294,5,0.00203334688897926,48,0.0195201301342009,45,0.0183001220008133,29,0.0117934119560797,0,0
"MALMÖ TRIANGELN",202221,2022-05-29,2263,324,0.143172779496244,40,0.0176756517896597,34,0.0150243040212108,11,0.00486080424215643,29,0.0128148475475033,0,0,0,0,8,0.00353513035793195,134,0.0592134334953601,34,0.0150243040212108,0,0,34,0.0150243040212108,318,0.140521431727795,115,0.0508174988952718,40,0.0176756517896597,28,0.0123729562527618,6,0.00265134776844896,5,0.00220945647370747,24,0.0106053910737958,5,0.00220945647370747,0,0,0,0,8,0.00353513035793195,20,0.00883782589482987,114,0.0503756076005303,34,0.0150243040212108,0,0,5,0.00220945647370747,29,0.0128148475475033,318,0.140521431727795,6,0.00265134776844896,34,0.0150243040212108,24,0.0106053910737958,139,0.0614228899690676,0,0
"MALMÖ TRIANGELN",202221,2022-05-28,2452,351,0.143148450244698,39,0.015905383360522,19,0.00774877650897227,6,0.00244698205546493,24,0.00978792822185971,1,0.000407830342577488,0,0,7,0.00285481239804241,159,0.0648450244698206,31,0.0126427406199021,0,0,65,0.0265089722675367,345,0.140701468189233,124,0.0505709624796085,39,0.015905383360522,13,0.00530179445350734,6,0.00244698205546493,0,0,23,0.00938009787928222,1,0.000407830342577488,1,0.000407830342577488,0,0,7,0.00285481239804241,4,0.00163132137030995,155,0.0632137030995106,31,0.0126427406199021,0,0,14,0.00570962479608483,51,0.0207993474714519,345,0.140701468189233,6,0.00244698205546493,31,0.0126427406199021,23,0.00938009787928222,160,0.065252854812398,1,0.000407830342577488
"MALMÖ TRIANGELN",202221,2022-05-27,2713,465,0.171396977515665,52,0.0191669738297088,26,0.0095834869148544,8,0.00294876520457059,51,0.0187983781791375,0,0,0,0,7,0.00258016955399926,172,0.0633984518982676,43,0.0158496129745669,9,0.00331736085514191,97,0.0357537781054184,456,0.168079616660523,172,0.0633984518982676,52,0.0191669738297088,17,0.0062661260597125,6,0.00221157390342794,2,0.000737191301142647,47,0.0173239955768522,4,0.00147438260228529,0,0,0,0,7,0.00258016955399926,5,0.00184297825285662,167,0.061555473645411,43,0.0158496129745669,9,0.00331736085514191,13,0.0047917434574272,84,0.0309620346479912,456,0.168079616660523,9,0.00331736085514191,43,0.0158496129745669,56,0.0206413564319941,176,0.0648728345005529,0,0
"MALMÖ TRIANGELN",202221,2022-05-26,2473,426,0.172260412454509,53,0.021431459765467,47,0.01900525677315,10,0.00404367165386171,27,0.0109179134654266,0,0,0,0,9,0.00363930448847554,169,0.0683380509502628,37,0.0149615851192883,6,0.00242620299231702,68,0.0274969672462596,410,0.16579053780833,155,0.0626769106348564,53,0.021431459765467,31,0.0125353821269713,8,0.00323493732308936,2,0.000808734330772341,24,0.0097048119692681,3,0.00121310149615851,0,0,0,0,9,0.00363930448847554,11,0.00444803881924788,158,0.063890012131015,37,0.0149615851192883,6,0.00242620299231702,11,0.00444803881924788,57,0.0230489284270117,410,0.16579053780833,16,0.00646987464617873,37,0.0149615851192883,30,0.0121310149615851,172,0.0695511524464213,0,0
"MALMÖ TRIANGELN",202221,2022-05-25,2625,376,0.143238095238095,53,0.0201904761904762,31,0.0118095238095238,3,0.00114285714285714,26,0.0099047619047619,0,0,0,0,3,0.00114285714285714,176,0.0670476190476191,41,0.0156190476190476,3,0.00114285714285714,40,0.0152380952380952,364,0.138666666666667,106,0.0403809523809524,53,0.0201904761904762,19,0.00723809523809524,3,0.00114285714285714,0,0,24,0.00914285714285714,2,0.000761904761904762,0,0,0,0,3,0.00114285714285714,13,0.00495238095238095,163,0.0620952380952381,41,0.0156190476190476,3,0.00114285714285714,14,0.00533333333333333,26,0.0099047619047619,364,0.138666666666667,12,0.00457142857142857,41,0.0156190476190476,27,0.0102857142857143,178,0.0678095238095238,0,0
"MALMÖ TRIANGELN",202221,2022-05-24,2224,280,0.12589928057554,35,0.0157374100719424,17,0.00764388489208633,7,0.00314748201438849,14,0.00629496402877698,0,0,0,0,3,0.00134892086330935,148,0.0665467625899281,29,0.0130395683453237,3,0.00134892086330935,24,0.0107913669064748,274,0.123201438848921,74,0.033273381294964,35,0.0157374100719424,11,0.00494604316546763,5,0.00224820143884892,2,0.000899280575539568,11,0.00494604316546763,3,0.00134892086330935,0,0,0,0,3,0.00134892086330935,13,0.00584532374100719,135,0.0607014388489209,29,0.0130395683453237,3,0.00134892086330935,3,0.00134892086330935,21,0.00944244604316547,274,0.123201438848921,6,0.00269784172661871,29,0.0130395683453237,14,0.00629496402877698,151,0.0678956834532374,0,0
"MALMÖ TRIANGELN",202221,2022-05-23,2439,373,0.152931529315293,61,0.025010250102501,34,0.013940139401394,5,0.002050020500205,21,0.00861008610086101,0,0,0,0,8,0.003280032800328,174,0.0713407134071341,49,0.020090200902009,2,0.000820008200082001,19,0.00779007790077901,361,0.148011480114801,103,0.042230422304223,61,0.025010250102501,22,0.00902009020090201,3,0.001230012300123,2,0.000820008200082001,21,0.00861008610086101,0,0,0,0,0,0,8,0.003280032800328,17,0.00697006970069701,157,0.0643706437064371,49,0.020090200902009,2,0.000820008200082001,3,0.001230012300123,16,0.00656006560065601,361,0.148011480114801,12,0.00492004920049201,49,0.020090200902009,23,0.00943009430094301,174,0.0713407134071341,0,0
"LINKÖPING RYD",202234,2022-08-28,2509,1016.124,0.404991630131527,309,0.123156636110004,244,0.0972499003587086,31,0.0123555201275409,39,0.0155440414507772,0,0,1.124,0.000447987245914707,1,0.000398565165404544,82,0.0326823435631726,190,0.0757273814268633,12,0.00478278198485452,107,0.0426464726982862,933.124,0.371910721402949,527.124,0.210093264248705,309,0.123156636110004,161,0.0641689916301315,27,0.0107612594659227,4,0.00159426066161817,34,0.0135512156237545,5,0.00199282582702272,0,0,1.124,0.000447987245914707,1,0.000398565165404544,41,0.0163411717815863,41,0.0163411717815863,190,0.0757273814268633,12,0.00478278198485452,24,0.00956556396970905,83,0.0330809087285771,933.124,0.371910721402949,83,0.0330809087285771,190,0.0757273814268633,46,0.018333997608609,87,0.0346751693901953,0,0
"LINKÖPING RYD",202234,2022-08-27,2784,1398.318,0.502269396551724,479,0.172054597701149,298,0.107040229885057,32,0.0114942528735632,33,0.0118534482758621,0,0,1.318,0.000473419540229885,0,0,84,0.0301724137931034,316,0.113505747126437,10,0.00359195402298851,145,0.0520833333333333,1281.318,0.460243534482759,721.318,0.259094109195402,479,0.172054597701149,181,0.0650143678160919,30,0.0107758620689655,2,0.000718390804597701,30,0.0107758620689655,3,0.00107758620689655,0,0,1.318,0.000473419540229885,0,0,29,0.0104166666666667,55,0.0197557471264368,316,0.113505747126437,10,0.00359195402298851,20,0.00718390804597701,125,0.0448994252873563,1281.318,0.460243534482759,117,0.0420258620689655,316,0.113505747126437,40,0.014367816091954,87,0.03125,0,0
"LINKÖPING RYD",202234,2022-08-26,3121,2120.712,0.679497596924063,779,0.2495994873438,417,0.133611022108299,50,0.0160205062479974,36,0.0115347644985582,0,0,1.712,0.000548542133931432,0,0,99,0.0317206023710349,533,0.170778596603653,7,0.00224287087471964,198,0.0634412047420699,1950.712,0.625027875680871,1105.712,0.354281320089715,779,0.2495994873438,247,0.0791413008651073,49,0.0157000961230375,1,0.000320410124959949,28,0.00897148349887856,8,0.00256328099967959,0,0,1.712,0.000548542133931432,0,0,40,0.0128164049983979,59,0.018904197372637,533,0.170778596603653,7,0.00224287087471964,53,0.0169817366228773,145,0.0464594681191926,1950.712,0.625027875680871,170,0.0544697212431913,533,0.170778596603653,35,0.0112143543735982,107,0.0342838833707145,0,0
"LINKÖPING RYD",202234,2022-08-25,3005,2597.498,0.864392013311148,1099,0.365723793677205,369,0.12279534109817,25,0.00831946755407654,34,0.0113144758735441,0,0,2.498,0.000831281198003328,2,0.000665557404326123,117,0.0389351081530782,865,0.287853577371048,0,0,84,0.0279534109816972,2428.498,0.808152412645591,1243.498,0.413809650582363,1099,0.365723793677205,200,0.0665557404326123,19,0.00632279534109817,6,0.00199667221297837,27,0.00898502495840266,7,0.00232945091514143,0,0,2.498,0.000831281198003328,2,0.000665557404326123,57,0.0189683860232945,60,0.0199667221297837,865,0.287853577371048,0,0,17,0.00565723793677205,67,0.0222961730449251,2428.498,0.808152412645591,169,0.0562396006655574,865,0.287853577371048,27,0.00898502495840266,124,0.0412645590682196,0,0
"LINKÖPING RYD",202234,2022-08-24,2736,2108.232,0.770552631578947,887,0.324195906432749,330,0.120614035087719,19,0.00694444444444444,35,0.0127923976608187,0,0,1.232,0.000450292397660819,0,0,107,0.0391081871345029,666,0.243421052631579,1,0.000365497076023392,62,0.0226608187134503,1968.232,0.719383040935673,1019.232,0.372526315789474,887,0.324195906432749,190,0.0694444444444444,16,0.00584795321637427,3,0.00109649122807018,30,0.0109649122807018,5,0.00182748538011696,0,0,1.232,0.000450292397660819,0,0,55,0.0201023391812865,52,0.0190058479532164,666,0.243421052631579,1,0.000365497076023392,17,0.00621345029239766,45,0.0164473684210526,1968.232,0.719383040935673,140,0.0511695906432749,666,0.243421052631579,31,0.0113304093567251,112,0.0409356725146199,0,0
"LINKÖPING RYD",202234,2022-08-23,3117,2615.536,0.839119666345845,1055,0.338466474173885,464,0.148861084376003,39,0.012512030798845,48,0.0153994225216554,0,0,1.536,0.000492781520692974,2,0.000641642605068977,102,0.0327237728585178,810,0.259865255052936,10,0.00320821302534488,84,0.026948989412897,2434.536,0.781051010587103,1283.536,0.411785691369907,1055,0.338466474173885,283,0.0907924286172602,33,0.0105871029836381,6,0.00192492781520693,40,0.0128328521013795,8,0.00256657042027591,0,0,1.536,0.000492781520692974,2,0.000641642605068977,60,0.0192492781520693,42,0.0134744947064485,810,0.259865255052936,10,0.00320821302534488,17,0.0054539621430863,67,0.0214950272698107,2434.536,0.781051010587103,181,0.0580686557587424,810,0.259865255052936,50,0.0160410651267244,110,0.0352903432787937,0,0
