"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-04,1011,55.273,0.0546716122650841,4,0.0039564787339268,5.025,0.00497032640949555,8,0.00791295746785361,7,0.00692383778437191,0,0,7.248,0.00716913946587537,10,0.00989119683481701,12,0.0118694362017804,1,0.000989119683481701,0,0,1,0.000989119683481701,55.273,0.0546716122650841,35.273,0.03488921859545,0,0,0,0,4,0.0039564787339268,5.025,0.00497032640949555,4,0.0039564787339268,4,0.0039564787339268,0,0,7,0.00692383778437191,0,0,0,0,0.248,0.000245301681503462,7,0.00692383778437191,10,0.00989119683481701,7,0.00692383778437191,5,0.00494559841740851,0,0,1,0.000989119683481701,0,0,1,0.000989119683481701,55.273,0.0546716122650841,8,0.00791295746785361,4,0.0039564787339268,7,0.00692383778437191,1,0.000989119683481701
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-07-03,923,34.73,0.0376273022751896,3,0.00325027085590466,3.73,0.00404117009750813,4,0.00433369447453954,8,0.00866738894907909,1,0.00108342361863489,0,0,0,0,9,0.00975081256771398,1,0.00108342361863489,3,0.00325027085590466,2,0.00216684723726977,34.73,0.0376273022751896,13.73,0.014875406283857,0,0,0,0,3,0.00325027085590466,3.73,0.00404117009750813,2,0.00216684723726977,2,0.00216684723726977,0,0,8,0.00866738894907909,1,0.00108342361863489,0,0,0,0,0,0,0,0,4,0.00433369447453954,5,0.00541711809317443,1,0.00108342361863489,0,0,3,0.00325027085590466,2,0.00216684723726977,34.73,0.0376273022751896,6,0.00650054171180932,3,0.00325027085590466,12,0.0130010834236186,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-07-02,884,56.735,0.0641798642533937,5,0.00565610859728507,2.735,0.00309389140271493,10,0.0113122171945701,14,0.0158371040723982,1,0.00113122171945701,2,0.00226244343891403,4,0.00452488687782805,6,0.00678733031674208,7,0.00791855203619909,0,0,5,0.00565610859728507,56.735,0.0641798642533937,21.735,0.0245871040723982,0,0,0,0,5,0.00565610859728507,2.735,0.00309389140271493,7,0.00791855203619909,3,0.00339366515837104,0,0,14,0.0158371040723982,1,0.00113122171945701,0,0,0,0,2,0.00226244343891403,4,0.00452488687782805,4,0.00452488687782805,2,0.00226244343891403,5,0.00565610859728507,2,0.00226244343891403,0,0,5,0.00565610859728507,56.735,0.0641798642533937,9,0.0101809954751131,5,0.00565610859728507,19,0.0214932126696833,2,0.00226244343891403
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-07-01,1004,52.532,0.0523227091633466,0,0,8.07,0.00803784860557769,9,0.00896414342629482,0,0,0,0,18.462,0.0183884462151394,0,0,7,0.00697211155378486,7,0.00697211155378486,2,0.00199203187250996,1,0.00099601593625498,52.532,0.0523227091633466,39.532,0.0393745019920319,0,0,0,0,0,0,8.07,0.00803784860557769,6,0.00597609561752988,3,0.00298804780876494,0,0,0,0,0,0,0,0,0.462,0.000460159362549801,18,0.0179282868525896,0,0,3,0.00298804780876494,4,0.00398406374501992,5,0.0049800796812749,2,0.00199203187250996,2,0.00199203187250996,1,0.00099601593625498,52.532,0.0523227091633466,4,0.00398406374501992,0,0,7,0.00697211155378486,2,0.00199203187250996
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-30,1080,43.048,0.0398592592592593,4,0.0037037037037037,3.67,0.00339814814814815,9,0.00833333333333333,0,0,0,0,11.378,0.0105351851851852,0,0,8,0.00740740740740741,6,0.00555555555555556,1,0.000925925925925926,0,0,43.048,0.0398592592592593,29.048,0.0268962962962963,0,0,0,0,4,0.0037037037037037,3.67,0.00339814814814815,6,0.00555555555555556,3,0.00277777777777778,0,0,0,0,0,0,0,0,0.378,0.00035,11,0.0101851851851852,0,0,3,0.00277777777777778,5,0.00462962962962963,3,0.00277777777777778,3,0.00277777777777778,1,0.000925925925925926,0,0,43.048,0.0398592592592593,3,0.00277777777777778,4,0.0037037037037037,4,0.0037037037037037,3,0.00277777777777778
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-29,989,57.175,0.0578109201213347,0,0,4.175,0.00422143579373104,11,0.0111223458038423,0,0,0,0,20,0.0202224469160768,1,0.00101112234580384,8,0.00808897876643074,11,0.0111223458038423,0,0,2,0.00202224469160768,57.175,0.0578109201213347,40.175,0.0406218402426694,0,0,0,0,0,0,4.175,0.00422143579373104,9,0.00910010111223458,2,0.00202224469160768,0,0,0,0,0,0,0,0,0,0,20,0.0202224469160768,1,0.00101112234580384,4,0.00404448938321537,4,0.00404448938321537,8,0.00808897876643074,3,0.00303336703741153,0,0,2,0.00202224469160768,57.175,0.0578109201213347,6,0.00606673407482305,0,0,8,0.00808897876643074,3,0.00303336703741153
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-28,1095,45.345,0.0414109589041096,0,0,4.345,0.00396803652968036,13,0.0118721461187215,0,0,0,0,14,0.0127853881278539,0,0,10,0.0091324200913242,4,0.00365296803652968,0,0,0,0,45.345,0.0414109589041096,35.345,0.0322785388127854,0,0,0,0,0,0,4.345,0.00396803652968036,9,0.00821917808219178,4,0.00365296803652968,0,0,0,0,0,0,0,0,0,0,14,0.0127853881278539,0,0,6,0.00547945205479452,4,0.00365296803652968,2,0.00182648401826484,2,0.00182648401826484,0,0,0,0,45.345,0.0414109589041096,6,0.00547945205479452,0,0,2,0.00182648401826484,2,0.00182648401826484
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-27,1105,50.225,0.0454524886877828,3,0.00271493212669683,6.225,0.00563348416289593,10,0.00904977375565611,0,0,0,0,10,0.00904977375565611,1,0.000904977375565611,11,0.00995475113122172,7,0.00633484162895928,0,0,2,0.00180995475113122,50.225,0.0454524886877828,30.225,0.0273529411764706,0,0,0,0,3,0.00271493212669683,6.225,0.00563348416289593,5,0.00452488687782805,5,0.00452488687782805,0,0,0,0,0,0,0,0,0,0,10,0.00904977375565611,1,0.000904977375565611,8,0.00723981900452489,3,0.00271493212669683,6,0.00542986425339366,1,0.000904977375565611,0,0,2,0.00180995475113122,50.225,0.0454524886877828,10,0.00904977375565611,3,0.00271493212669683,6,0.00542986425339366,1,0.000904977375565611
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-26,1009,25.785,0.0255550049554014,0,0,4.785,0.00474231912784936,7,0.00693756194251734,0,0,0,0,0,0,0,0,4,0.00396432111000991,8,0.00792864222001982,2,0.00198216055500496,0,0,25.785,0.0255550049554014,13.785,0.0136620416253717,0,0,0,0,0,0,4.785,0.00474231912784936,6,0.00594648166501487,1,0.000991080277502478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00198216055500496,2,0.00198216055500496,7,0.00693756194251734,1,0.000991080277502478,2,0.00198216055500496,0,0,25.785,0.0255550049554014,2,0.00198216055500496,0,0,9,0.0089197224975223,1,0.000991080277502478
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-25,859,29.755,0.034639115250291,0,0,3.755,0.00437136204889406,2,0.00232828870779977,12,0.0139697322467986,0,0,0,0,3,0.00349243306169965,7,0.00814901047729918,2,0.00232828870779977,0,0,0,0,29.755,0.034639115250291,14.755,0.0171769499417928,0,0,0,0,0,0,3.755,0.00437136204889406,2,0.00232828870779977,0,0,0,0,12,0.0139697322467986,0,0,0,0,0,0,0,0,3,0.00349243306169965,1,0.00116414435389988,6,0.0069848661233993,2,0.00232828870779977,0,0,0,0,0,0,29.755,0.034639115250291,1,0.00116414435389988,0,0,14,0.0162980209545984,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-24,826,14.88,0.0180145278450363,1,0.00121065375302663,2.88,0.00348668280871671,5,0.00605326876513317,5,0.00605326876513317,0,0,0,0,0,0,0,0,1,0.00121065375302663,0,0,0,0,14.88,0.0180145278450363,7.88,0.00953995157384988,0,0,0,0,1,0.00121065375302663,2.88,0.00348668280871671,5,0.00605326876513317,0,0,0,0,5,0.00605326876513317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00121065375302663,0,0,0,0,0,0,14.88,0.0180145278450363,0,0,1,0.00121065375302663,6,0.00726392251815981,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-23,1155,41.649,0.0360597402597403,11,0.00952380952380952,5.97,0.00516883116883117,9,0.00779220779220779,5,0.00432900432900433,0,0,0.679,0.000587878787878788,1,0.000865800865800866,7,0.00606060606060606,1,0.000865800865800866,0,0,1,0.000865800865800866,41.649,0.0360597402597403,19.649,0.0170121212121212,0,0,0,0,11,0.00952380952380952,5.97,0.00516883116883117,8,0.00692640692640693,1,0.000865800865800866,0,0,5,0.00432900432900433,0,0,0,0,0.679,0.000587878787878788,0,0,1,0.000865800865800866,4,0.00346320346320346,3,0.0025974025974026,0,0,1,0.000865800865800866,0,0,1,0.000865800865800866,41.649,0.0360597402597403,5,0.00432900432900433,11,0.00952380952380952,5,0.00432900432900433,1,0.000865800865800866
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-22,1046,39.439,0.0377045889101338,4,0.00382409177820268,7.755,0.00741395793499044,6,0.00573613766730402,8,0.00764818355640535,0,0,0.684,0.000653919694072658,1,0.000956022944550669,6,0.00573613766730402,4,0.00382409177820268,0,0,2,0.00191204588910134,39.439,0.0377045889101338,18.439,0.0176281070745698,0,0,0,0,4,0.00382409177820268,7.755,0.00741395793499044,5,0.00478011472275335,1,0.000956022944550669,0,0,8,0.00764818355640535,0,0,0,0,0.684,0.000653919694072658,0,0,1,0.000956022944550669,3,0.00286806883365201,3,0.00286806883365201,2,0.00191204588910134,2,0.00191204588910134,0,0,2,0.00191204588910134,39.439,0.0377045889101338,5,0.00478011472275335,4,0.00382409177820268,10,0.00956022944550669,2,0.00191204588910134
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-21,927,46.297,0.0499428263214671,3,0.00323624595469256,5.225,0.00563646170442287,7,0.0075512405609493,12,0.0129449838187702,0,0,0.072,7.76699029126214e-05,1,0.00107874865156419,8,0.00862998921251348,8,0.00862998921251348,1,0.00107874865156419,1,0.00107874865156419,46.297,0.0499428263214671,18.297,0.0197378640776699,0,0,0,0,3,0.00323624595469256,5.225,0.00563646170442287,7,0.0075512405609493,0,0,0,0,12,0.0129449838187702,0,0,0,0,0.072,7.76699029126214e-05,0,0,1,0.00107874865156419,3,0.00323624595469256,5,0.00539374325782093,5,0.00539374325782093,3,0.00323624595469256,1,0.00107874865156419,1,0.00107874865156419,46.297,0.0499428263214671,4,0.00431499460625674,3,0.00323624595469256,18,0.0194174757281553,3,0.00323624595469256
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-20,986,45.01,0.0456490872210953,1,0.00101419878296146,5.01,0.00508113590263692,10,0.0101419878296146,10,0.0101419878296146,0,0,0,0,3,0.00304259634888438,9,0.00912778904665314,5,0.0050709939148073,0,0,2,0.00202839756592292,45.01,0.0456490872210953,21.01,0.0213083164300203,0,0,0,0,1,0.00101419878296146,5.01,0.00508113590263692,9,0.00912778904665314,1,0.00101419878296146,0,0,10,0.0101419878296146,0,0,0,0,0,0,0,0,3,0.00304259634888438,6,0.00608519269776876,3,0.00304259634888438,4,0.00405679513184584,1,0.00101419878296146,0,0,2,0.00202839756592292,45.01,0.0456490872210953,8,0.00811359026369168,1,0.00101419878296146,14,0.0141987829614604,1,0.00101419878296146
