"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM SKARPNÄCK",202231,8567,2088.268,0.243757207890744,182.954,0.0213556670946656,209,0.024395937901249,48,0.00560289482899498,918,0.107155363604529,5,0.000583634878020311,4.314,0.000503560172755924,79,0.00922143107272091,124,0.0144741449749037,71,0.00828761526788841,165,0.0192599509746702,282,0.0329170071203455,1923.268,0.224497256916073,1385.954,0.161778218746352,165,0.0192599509746702,15.954,0.00186226216878721,2,0.000233453951208124,44,0.00513598692657873,48,0.00560289482899498,918,0.107155363604529,0,0,5,0.000583634878020311,0,0,2.77,0.000323333722423252,0,0,1.544,0.000180226450332672,153,0.0178592272674215,50,0.00583634878020311,91,0.0106221547799697,145,0.016925411462589,208,0.0242792109256449,74,0.0086377961947006,1923.268,0.224497256916073,2,0.000233453951208124,284,0.0331504610715536,15.314,0.00178755690440061,236,0.0275475662425587
"STOCKHOLM SKARPNÄCK",202230,7762,1455.437,0.187507987632054,321.061,0.0413631795928884,305,0.0392939963926823,46,0.00592630765266684,106,0.0136562741561453,5,0.000644163875289874,8.376,0.0010791033238856,30,0.00386498325173924,94,0.0121102808554496,66,0.00850296315382633,136,0.0175212574078846,338,0.0435454779695955,1176.437,0.151563643390879,734.061,0.094571115691832,279,0.035944344241175,6.061,0.000780855449626385,36,0.00463797990208709,26,0.00334965215150734,46,0.00592630765266684,106,0.0136562741561453,0,0,5,0.000644163875289874,0,0,1.296,0.000166967276475135,0,0,7.08,0.000912136047410461,85,0.0109507858799279,39,0.00502447822726102,89,0.0114661169801598,113,0.0145581035815511,269,0.0346560164905952,69,0.00888946147900026,1176.437,0.151563643390879,36,0.00463797990208709,190,0.0244782272610152,14.376,0.00185209997423345,202,0.0260242205617109
"STOCKHOLM SKARPNÄCK",202229,7785,1461.332,0.187711239563263,393.026,0.0504850353243417,231,0.0296724470134875,58,0.00745022479126525,157,0.0201669877970456,20,0.00256904303147078,4.306,0.000553114964675658,31,0.0039820166987797,96,0.0123314065510597,67,0.0086062941554271,184,0.0236351958895312,220,0.0282594733461785,1273.332,0.163562235067437,602.026,0.0773315350032113,188,0.0241490044958253,17.026,0.00218702633269107,188,0.0241490044958253,43,0.00552344251766217,58,0.00745022479126525,139,0.0178548490687219,18,0.0023121387283237,20,0.00256904303147078,0.424,5.44637122671805e-05,2.31,0.000296724470134875,0,0,1.572,0.000201926782273603,82,0.0105330764290302,45,0.00578034682080925,115,0.014771997430957,136,0.0174694926140013,168,0.0215799614643545,52,0.00667951188182402,1273.332,0.163562235067437,188,0.0241490044958253,225,0.0289017341040462,7.306,0.000938471419396275,251,0.0322414900449583
"STOCKHOLM SKARPNÄCK",202228,7701,1430.103,0.185703544994157,418.724,0.0543726788728736,215,0.0279184521490716,83,0.0107778210621997,126,0.016361511492014,3,0.000389559797428905,8.379,0.00108804051421893,27,0.00350603817686015,90,0.0116867939228672,49,0.00636281002467212,130,0.0168809245552526,280,0.0363589144266978,1253.103,0.162719516945851,597.724,0.0776164134527983,177,0.0229840280483054,11.724,0.00152239968835216,230,0.0298662511362161,38,0.00493442410076613,83,0.0107778210621997,126,0.016361511492014,0,0,3,0.000389559797428905,4.333,0.000562654200753149,3.066,0.000398130112972341,0,0,0.98,0.000127256200493442,76,0.00986884820153227,41,0.00532398389819504,46,0.00597325022724321,133,0.0172704843526815,169,0.0219452019218283,111,0.0144137125048695,1253.103,0.162719516945851,230,0.0298662511362161,232,0.0301259576678353,14.379,0.00186716010907674,179,0.0232437345799247
"STOCKHOLM SKARPNÄCK",202227,8081,2536.172,0.313843831209009,535.431,0.0662580126222002,201,0.0248731592624675,42,0.00519737656230664,955,0.118178443261973,4,0.000494988244029204,16.741,0.00207164954832323,39,0.00482613537928474,113,0.013983417893825,212,0.0262343769335478,157,0.0194282885781463,261,0.0322979829229056,2381.172,0.294663036752877,1387.431,0.171690508600421,155,0.0191807944561317,12.431,0.00153829971538176,368,0.0455389184506868,46,0.00569236480633585,42,0.00519737656230664,955,0.118178443261973,0,0,4,0.000494988244029204,12.043,0.00149028585571093,3.05,0.000377428536072268,0,0,1.648,0.000203935156540032,98,0.0121272119787155,54,0.00668234129439426,230,0.0284618240316792,139,0.0172008414800148,152,0.0188095532731098,109,0.0134884296497958,2381.172,0.294663036752877,368,0.0455389184506868,229,0.0283380769706719,27.741,0.00343286721940354,369,0.0456626655116941
"STOCKHOLM SKARPNÄCK",202226,9224,1796.37,0.194749566348656,460.792,0.0499557675628794,304,0.0329575021682567,52,0.00563746747614918,131,0.0142020815264527,6,0.000650477016478751,6.578,0.000713139635732871,53,0.00574588031222897,95,0.0102992194275802,71,0.00769731136166522,277,0.0300303555941023,340,0.0368603642671292,1533.37,0.16623699045967,762.792,0.0826964440589766,263,0.0285125758889853,22.792,0.00247094535993062,175,0.0189722463139636,41,0.00444492627927147,52,0.00563746747614918,131,0.0142020815264527,0,0,6,0.000650477016478751,2.958,0.000320685169124024,1.972,0.00021379011274935,0,0,1.648,0.000178664353859497,110,0.0119254119687771,38,0.00411968777103209,80,0.00867302688638335,268,0.0290546400693842,217,0.0235255854293148,123,0.0133347788378144,1533.37,0.16623699045967,175,0.0189722463139636,235,0.0254770164787511,12.578,0.00136361665221162,348,0.0377276669557676
"STOCKHOLM SKARPNÄCK",202225,9639,3758.401,0.389916070131756,2077.611,0.215542172424525,614,0.0636995538956323,63,0.0065359477124183,197,0.0204378047515302,15,0.00155617802676626,5.79,0.000600684718331777,47,0.00487602448386762,115,0.011930698205208,56,0.00580973129992738,211,0.0218902375765121,357,0.037037037037037,3263.401,0.33856219524847,1082.611,0.11231569664903,495,0.0513538748832866,18.611,0.00193080195040979,1564,0.162257495590829,119,0.0123456790123457,63,0.0065359477124183,197,0.0204378047515302,0,0,15,0.00155617802676626,0,0,3.276,0.000339869281045752,0,0,2.514,0.000260815437286026,121,0.0125531694159145,41,0.00425355327316112,68,0.00705467372134039,199,0.0206452951550991,230,0.023861396410416,127,0.013175640626621,3263.401,0.33856219524847,1564,0.162257495590829,330,0.0342359165888578,19.79,0.00205311754331362,267,0.0276999688764395
"STOCKHOLM SKARPNÄCK",202224,9768,1988.345,0.203557022932023,298.541,0.0305631654381654,323,0.0330671580671581,76,0.00778050778050778,205,0.020986895986896,7,0.000716625716625717,13.804,0.00141318591318591,49,0.00501638001638002,110,0.0112612612612613,67,0.00685913185913186,304,0.0311220311220311,535,0.0547706797706798,1723.345,0.176427620802621,1031.541,0.105604115479115,265,0.0271294021294021,19.541,0.00200051187551188,14,0.00143325143325143,58,0.00593775593775594,76,0.00778050778050778,205,0.020986895986896,0,0,7,0.000716625716625717,1.266,0.00012960687960688,11.014,0.00112755937755938,0,0,1.524,0.000156019656019656,120,0.0122850122850123,39,0.00399262899262899,90,0.00921375921375921,281,0.0287674037674038,366,0.0374692874692875,169,0.0173013923013923,1723.345,0.176427620802621,14,0.00143325143325143,277,0.0283579033579034,29.804,0.00305118755118755,371,0.037981162981163
"STOCKHOLM SKARPNÄCK",202223,10224,3102.937,0.303495402973396,414.969,0.040587734741784,346,0.0338419405320814,60,0.00586854460093897,1263,0.123532863849765,5,0.000489045383411581,22.968,0.00224647887323944,56,0.0054773082942097,95,0.00929186228482003,94,0.00919405320813772,272,0.02660406885759,474,0.0463615023474178,2825.937,0.276402288732394,2156.969,0.210971146322379,277,0.0270931142410016,137.969,0.0134946205007825,0,0,69,0.00674882629107981,60,0.00586854460093897,1263,0.123532863849765,0,0,5,0.000489045383411581,16.182,0.00158274647887324,3.682,0.000360133020344288,0,0,3.104,0.000303599374021909,110,0.0107589984350548,41,0.00401017214397496,111,0.0108568075117371,255,0.0249413145539906,323,0.0315923317683881,151,0.0147691705790297,2825.937,0.276402288732394,0,0,264,0.0258215962441315,38.968,0.00381142410015649,366,0.0357981220657277
"STOCKHOLM SKARPNÄCK",202222,9630,1918.834,0.199255867082035,284.244,0.0295165109034268,325,0.033748701973001,72,0.00747663551401869,201,0.0208722741433022,8,0.00083073727933541,11.59,0.00120353063343718,57,0.0059190031152648,182,0.0188992731048806,88,0.00913811007268951,264,0.0274143302180685,426,0.0442367601246106,1662.834,0.172672274143302,913.244,0.0948332294911734,256,0.0265835929387331,22.244,0.00230986500519211,6,0.000623052959501558,69,0.00716510903426791,72,0.00747663551401869,201,0.0208722741433022,0,0,8,0.00083073727933541,5.336,0.000554101765316719,2.462,0.000255659397715472,0,0,3.792,0.000393769470404984,128,0.0132917964693666,111,0.0115264797507788,99,0.0102803738317757,253,0.0262720664589823,255,0.0264797507788162,171,0.0177570093457944,1662.834,0.172672274143302,6,0.000623052959501558,356,0.0369678089304258,35.59,0.00369574247144341,352,0.036552440290758
"STOCKHOLM SKARPNÄCK",202221,9253,1955.6,0.211347671025613,386.595,0.0417805036204474,321,0.0346914514211607,55,0.00594401815627364,154,0.0166432508375662,13,0.00140494974602832,11.005,0.00118934399654166,116,0.012536474656868,113,0.0122122554847077,114,0.0123203285420945,293,0.0316654058143305,379,0.0409596887495947,1720.6,0.185950502539717,910.595,0.0984107856911272,235,0.0253971684858965,129.595,0.0140057278720415,22,0.00237760726250946,86,0.00929428293526424,55,0.00594401815627364,154,0.0166432508375662,0,0,13,0.00140494974602832,2.873,0.000310493893872258,4.078,0.000440721928023344,0,0,4.054,0.000438128174646061,184,0.01988544255917,45,0.00486328758240571,121,0.013076839943802,286,0.0309088944126229,257,0.0277747757484059,122,0.0131849130011888,1720.6,0.185950502539717,22,0.00237760726250946,303,0.0327461363881984,78.005,0.00843023884145682,407,0.0439857343564249
"STOCKHOLM HÄSSELBY STRAND",202244,12878,5259.532,0.408412175803696,1538.532,0.119469793446187,623,0.0483770771858984,130,0.0100947352073303,1701,0.132085727597453,24,0.00186364342289175,0,0,79,0.00613449293368535,411,0.0319148936170213,36,0.00279546513433763,103,0.00799813635657711,614,0.047678210902314,4932.532,0.383020034166796,2745.532,0.213195527255785,327,0.0253921416369001,79.532,0.00617580369622612,1132,0.087901848113061,296,0.0229849355489983,130,0.0100947352073303,1662,0.129057307035254,39,0.0030284205621991,24,0.00186364342289175,0,0,0,0,0,0,0,0,262,0.020344774033235,228,0.0177046125174717,58,0.00450380493865507,81,0.00628979655225967,410,0.0318372418077341,204,0.0158409690945799,4932.532,0.383020034166796,1132,0.087901848113061,887,0.0688771548377077,29,0.00225190246932754,139,0.0107936014909147
"STOCKHOLM HÄSSELBY STRAND",202233,14300,1524.517,0.10660958041958,220.517,0.0154207692307692,142,0.00993006993006993,62,0.00433566433566434,94,0.00657342657342657,1,6.99300699300699e-05,0,0,31,0.00216783216783217,411,0.0287412587412587,42,0.00293706293706294,102,0.00713286713286713,419,0.0293006993006993,1390.517,0.0972389510489511,652.517,0.0456305594405594,134,0.00937062937062937,4.517,0.000315874125874126,82,0.00573426573426573,8,0.000559440559440559,62,0.00433566433566434,94,0.00657342657342657,0,0,1,6.99300699300699e-05,0,0,0,0,0,0,0,0,38,0.00265734265734266,404,0.0282517482517483,71,0.00496503496503497,73,0.0051048951048951,322,0.0225174825174825,97,0.00678321678321678,1390.517,0.0972389510489511,82,0.00573426573426573,496,0.0346853146853147,16,0.00111888111888112,144,0.0100699300699301
"STOCKHOLM HÄSSELBY STRAND",202232,14041,2111.055,0.150349334093013,240.055,0.0170967167580657,105,0.007478099850438,124,0.0088312798233744,1008,0.0717897585642048,18,0.0012819599743608,0,0,18,0.0012819599743608,80,0.005697599886048,18,0.0012819599743608,107,0.0076205398475892,393,0.0279894594402108,2013.055,0.143369774232605,1566.055,0.111534434869311,98,0.0069795598604088,49.055,0.00349369703012606,93,0.0066234598675308,7,0.0004985399900292,124,0.0088312798233744,1008,0.0717897585642048,0,0,18,0.0012819599743608,0,0,0,0,0,0,0,0,27,0.0019229399615412,71,0.0050566198988676,57,0.0040595399188092,68,0.0048429599031408,284,0.0202264795954704,109,0.0077629798447404,2013.055,0.143369774232605,93,0.0066234598675308,219,0.0155971796880564,10,0.000712199985756,125,0.00890249982195
"STOCKHOLM HÄSSELBY STRAND",202231,12391,2437.429,0.196709627955774,175.429,0.0141577758050198,117,0.00944233718021144,66,0.00532644661447825,1394,0.112501008796707,0,0,0,0,46,0.00371237188281817,95,0.00766685497538536,30,0.00242111209749011,111,0.00895811476071342,403,0.0325236058429505,2325.429,0.187670809458478,1918.429,0.154824388669195,112,0.00903881849729643,9.429,0.000760955532241143,54,0.0043580017754822,5,0.000403518682915019,66,0.00532644661447825,1394,0.112501008796707,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0042772980388992,88,0.00710192881930433,48,0.00387377935598418,93,0.00750544750221935,278,0.0224356387700751,125,0.0100879670728755,2325.429,0.187670809458478,54,0.0043580017754822,199,0.0160600435800178,13,0.00104914857557905,141,0.0113792268582035
"STOCKHOLM HÄSSELBY STRAND",202230,12251,1177.507,0.0961151742714881,169.507,0.0138361766386417,101,0.00824422496122765,64,0.00522406334176802,127,0.0103665006938209,1,8.16259897151253e-05,0,0,13,0.00106113786629663,85,0.00693820912578565,12,0.000979511876581504,115,0.00938698881723941,490,0.0399967349604114,1076.507,0.0878709493102604,724.507,0.0591386009305363,101,0.00824422496122765,5.507,0.000449514325361195,63,0.00514243735205289,0,0,64,0.00522406334176802,117,0.00955024079666966,10,0.000816259897151253,1,8.16259897151253e-05,0,0,0,0,0,0,0,0,29,0.00236715370173863,69,0.00563219329034365,34,0.00277528365031426,93,0.00759121704350665,384,0.0313443800506081,106,0.00865235490980328,1076.507,0.0878709493102604,63,0.00514243735205289,149,0.0121622724675537,13,0.00106113786629663,127,0.0103665006938209
"STOCKHOLM HÄSSELBY STRAND",202229,12522,1189.209,0.094969573550551,196.209,0.0156691423095352,118,0.00942341478996965,63,0.00503114518447532,132,0.0105414470531864,24,0.00191662673694298,0,0,19,0.00151732950007986,87,0.0069477719214183,19,0.00151732950007986,128,0.0102220092636959,403,0.0321833572911675,1071.209,0.0855461587605814,688.209,0.0549599904168663,118,0.00942341478996965,11.209,0.000895144545599744,67,0.00535058297396582,0,0,63,0.00503114518447532,115,0.00918383644785178,17,0.00135761060533461,24,0.00191662673694298,0,0,0,0,0,0,0,0,25,0.0019964861843156,81,0.00646861523718256,49,0.00391311292125858,98,0.00782622584251717,284,0.0226800830538253,119,0.00950327423734228,1071.209,0.0855461587605814,67,0.00535058297396582,150,0.0119789171058936,19,0.00151732950007986,147,0.0117393387637758
"STOCKHOLM HÄSSELBY STRAND",202228,12568,1009.355,0.0803115054105665,140.355,0.0111676479949077,74,0.0058879694462126,68,0.00541056651814131,123,0.00978676002546149,1,7.95671546785487e-05,0,0,18,0.00143220878421388,67,0.00533099936346276,36,0.00286441756842775,100,0.00795671546785487,382,0.0303946530872056,935.355,0.0744235359643539,588.355,0.0468137332908975,74,0.0058879694462126,8.355,0.000664783577339274,58,0.00461489497135582,0,0,68,0.00541056651814131,123,0.00978676002546149,0,0,1,7.95671546785487e-05,0,0,0,0,0,0,0,0,26,0.00206874602164227,59,0.00469446212603437,59,0.00469446212603437,77,0.00612667091024825,269,0.0214035646085296,113,0.008991088478676,935.355,0.0744235359643539,58,0.00461489497135582,135,0.0107415658816041,18,0.00143220878421388,136,0.0108211330362826
"STOCKHOLM HÄSSELBY STRAND",202227,12536,2933.522,0.234007817485641,141.522,0.0112892469687301,94,0.00749840459476707,64,0.00510529674537333,1888,0.150606253988513,0,0,0,0,14,0.00111678366305041,89,0.00709955328653478,96,0.00765794511805999,132,0.0105296745373325,415,0.0331046585832802,2839.522,0.226509412890874,2406.522,0.191968889597958,94,0.00749840459476707,9.522,0.000759572431397575,38,0.00303126994256541,0,0,64,0.00510529674537333,1888,0.150606253988513,0,0,0,0,0,0,0,0,0,0,0,0,30,0.00239310784939375,73,0.00582322910019145,121,0.00965220165922144,107,0.00853541799617103,287,0.0228940650925335,128,0.0102105934907467,2839.522,0.226509412890874,38,0.00303126994256541,153,0.0122048500319081,14,0.00111678366305041,228,0.0181876196553925
"STOCKHOLM HÄSSELBY STRAND",202226,13913,1209.453,0.0869297060303313,164.453,0.011820096312801,98,0.00704377201178754,71,0.00510314094731546,114,0.00819377560554877,1,7.18752246100769e-05,0,0,17,0.00122187881837131,84,0.00603751886724646,36,0.00258750808596277,140,0.0100625314454108,484,0.0347876087112772,1111.453,0.0798859340185438,715.453,0.0514233450729534,98,0.00704377201178754,18.453,0.00132631351972975,48,0.00345001078128369,0,0,71,0.00510314094731546,114,0.00819377560554877,0,0,1,7.18752246100769e-05,0,0,0,0,0,0,0,0,35,0.00251563286135269,66,0.00474376482426508,64,0.00460001437504492,112,0.00805002515632861,304,0.0218500682814634,180,0.0129375404298138,1111.453,0.0798859340185438,48,0.00345001078128369,155,0.0111406598145619,17,0.00122187881837131,176,0.0126500395313735
"STOCKHOLM HÄSSELBY STRAND",202225,14318,2333.779,0.16299615868138,1091.779,0.0762522000279369,289,0.0201843832937561,72,0.00502863528425758,75,0.00523816175443498,30,0.00209526470177399,0,0,17,0.00118731666433859,97,0.00677468920240257,26,0.00181589607487079,94,0.00656516273222517,542,0.0378544489453834,2044.779,0.142811775387624,946.779,0.0661250873026959,289,0.0201843832937561,10.779,0.000752828607347395,792,0.0553149881268334,0,0,72,0.00502863528425758,75,0.00523816175443498,0,0,30,0.00209526470177399,0,0,0,0,0,0,0,0,35,0.00244447548540299,79,0.00551753038133818,41,0.00286352842575779,79,0.00551753038133818,393,0.0274479675932393,149,0.0104064813521442,2044.779,0.142811775387624,792,0.0553149881268334,169,0.0118033244866601,17,0.00118731666433859,120,0.00838105880709596
"STOCKHOLM HÄSSELBY STRAND",202224,14016,1375.009,0.0981028110730594,188.009,0.0134138841324201,89,0.00634988584474886,63,0.00449486301369863,125,0.00891837899543379,1,7.13470319634703e-05,0,0,19,0.00135559360730594,119,0.00849029680365297,45,0.00321061643835616,150,0.0107020547945205,576,0.0410958904109589,1286.009,0.0917529252283105,825.009,0.0588619434931507,89,0.00634988584474886,34.009,0.00242644121004566,65,0.00463755707762557,0,0,63,0.00449486301369863,125,0.00891837899543379,0,0,1,7.13470319634703e-05,0,0,0,0,0,0,0,0,70,0.00499429223744292,68,0.00485159817351598,103,0.00734874429223744,92,0.00656392694063927,384,0.0273972602739726,192,0.0136986301369863,1286.009,0.0917529252283105,65,0.00463755707762557,182,0.0129851598173516,19,0.00135559360730594,195,0.0139126712328767
"STOCKHOLM HÄSSELBY STRAND",202223,14158,3249.624,0.229525639214578,286.624,0.0202446673258935,92,0.00649809295098178,57,0.00402599237180393,1941,0.137095634976692,0,0,0,0,19,0.00134199745726798,131,0.0092527193106371,29,0.00204831190846165,127,0.00897019353015963,567,0.0400480293826812,3157.624,0.223027546263597,2634.624,0.186087300466168,92,0.00649809295098178,34.624,0.00244554315581297,160,0.0113010312190987,0,0,57,0.00402599237180393,1941,0.137095634976692,0,0,0,0,0,0,0,0,0,0,0,0,30,0.00211894335358101,120,0.00847577341432406,64,0.0045204124876395,92,0.00649809295098178,345,0.0243678485661817,222,0.0156801808164995,3157.624,0.223027546263597,160,0.0113010312190987,188,0.013278711682441,19,0.00134199745726798,156,0.0110185054386213
"STOCKHOLM HÄSSELBY STRAND",202222,13952,1599.482,0.114641771788991,293.482,0.021035120412844,111,0.00795584862385321,64,0.00458715596330275,151,0.0108228211009174,3,0.000215022935779817,0,0,17,0.00121846330275229,136,0.00974770642201835,22,0.00157683486238532,132,0.00946100917431193,670,0.0480217889908257,1488.482,0.106685923165138,956.482,0.0685551892201835,111,0.00795584862385321,21.482,0.00153970756880734,161,0.0115395642201835,0,0,64,0.00458715596330275,151,0.0108228211009174,0,0,3,0.000215022935779817,0,0,0,0,0,0,0,0,61,0.00437213302752294,92,0.00659403669724771,58,0.00415711009174312,96,0.00688073394495413,382,0.0273795871559633,288,0.0206422018348624,1488.482,0.106685923165138,161,0.0115395642201835,200,0.0143348623853211,17,0.00121846330275229,154,0.0110378440366972
"STOCKHOLM HÄSSELBY STRAND",202221,13397,1645.812,0.122849294618198,324.812,0.024245129506606,115,0.00858401134582369,64,0.00477718892289319,101,0.00753900126894081,28,0.00209002015376577,0,0,131,0.00977830857654699,130,0.00970366499962678,33,0.0024632380383668,106,0.00791221915354184,613,0.0457565126520863,1530.812,0.114265283272374,902.812,0.067389116966485,115,0.00858401134582369,45.812,0.00341957154586848,164,0.0122415466149138,0,0,64,0.00477718892289319,101,0.00753900126894081,0,0,28,0.00209002015376577,0,0,0,0,0,0,0,0,173,0.0129133388071956,88,0.00656863476897813,70,0.00522505038441442,69,0.00515040680749422,333,0.0248563111144286,280,0.0209002015376577,1530.812,0.114265283272374,164,0.0122415466149138,195,0.0145554974994402,130,0.00970366499962678,139,0.0103754571919086
"ÖSTERVÅLA TORGET",202244,5410,2538.233,0.469174306839187,636.233,0.11760314232902,322,0.0595194085027726,209,0.0386321626617375,645,0.119223659889094,12,0.0022181146025878,0,0,43,0.00794824399260628,181,0.033456561922366,6,0.0011090573012939,36,0.0066543438077634,448,0.0828096118299445,2353.233,0.434978373382625,1343.233,0.248287060998152,185,0.0341959334565619,53.233,0.00983974121996303,398,0.0735674676524954,137,0.0253234750462107,209,0.0386321626617375,628,0.116081330868762,17,0.00314232902033272,12,0.0022181146025878,0,0,0,0,0,0,0,0,135,0.0249537892791128,89,0.0164510166358595,6,0.0011090573012939,36,0.0066543438077634,228,0.0421441774491682,220,0.0406654343807763,2353.233,0.434978373382625,398,0.0735674676524954,555,0.102587800369686,15,0.00277264325323475,42,0.0077634011090573
"ÖSTERVÅLA TORGET",202233,5945,887.759,0.149328679562658,82.759,0.0139207737594617,65,0.0109335576114382,72,0.0121110176619008,139,0.023380992430614,0,0,0,0,12,0.00201850294365013,142,0.0238856181665265,12,0.00201850294365013,76,0.0127838519764508,287,0.0482758620689655,822.759,0.13839512195122,508.759,0.0855776282590412,65,0.0109335576114382,17.759,0.00298721614802355,0,0,0,0,72,0.0121110176619008,139,0.023380992430614,0,0,0,0,0,0,0,0,0,0,0,0,14,0.00235492010092515,140,0.0235492010092515,20,0.00336417157275021,68,0.0114381833473507,199,0.0334735071488646,88,0.0148023549201009,822.759,0.13839512195122,0,0,222,0.0373423044575273,4,0.000672834314550042,88,0.0148023549201009
"ÖSTERVÅLA TORGET",202232,5961,987.816,0.16571313537997,86.816,0.0145639993289716,60,0.0100654252642174,211,0.0353967455124979,196,0.0328803891964436,15,0.00251635631605435,0,0,12,0.00201308505284348,44,0.0073813118604261,9,0.00150981378963261,74,0.0124140244925348,280,0.0469719845663479,927.816,0.155647710115752,577.816,0.0969327294078175,60,0.0100654252642174,26.816,0.00449857406475424,0,0,0,0,211,0.0353967455124979,196,0.0328803891964436,0,0,15,0.00251635631605435,0,0,0,0,0,0,0,0,23,0.00385841301795001,33,0.00553598389531958,32,0.00536822680758262,51,0.0085556114745848,215,0.0360677738634457,65,0.0109042107029022,927.816,0.155647710115752,0,0,259,0.0434490857238718,8,0.00134205670189565,83,0.0139238382821674
"ÖSTERVÅLA TORGET",202231,5616,1743.339,0.310423611111111,76.339,0.0135931267806268,59,0.010505698005698,70,0.0124643874643875,1125,0.200320512820513,0,0,0,0,3,0.000534188034188034,54,0.00961538461538462,16,0.00284900284900285,79,0.0140669515669516,261,0.046474358974359,1684.339,0.299917913105413,1462.339,0.260387998575499,59,0.010505698005698,17.339,0.00308742877492877,0,0,0,0,70,0.0124643874643875,1125,0.200320512820513,0,0,0,0,0,0,0,0,0,0,0,0,15,0.00267094017094017,42,0.00747863247863248,41,0.0073005698005698,54,0.00961538461538462,182,0.0324074074074074,79,0.0140669515669516,1684.339,0.299917913105413,0,0,125,0.0222578347578348,2,0.000356125356125356,95,0.0169159544159544
"ÖSTERVÅLA TORGET",202230,5728,858.787,0.149927898044693,69.787,0.0121834846368715,58,0.0101256983240223,57,0.00995111731843575,146,0.0254888268156425,0,0,0,0,6,0.00104748603351955,30,0.00523743016759777,13,0.0022695530726257,61,0.0106494413407821,418,0.0729748603351955,800.787,0.13980219972067,633.787,0.110647171787709,58,0.0101256983240223,11.787,0.00205778631284916,0,0,0,0,57,0.00995111731843575,146,0.0254888268156425,0,0,0,0,0,0,0,0,0,0,0,0,11,0.00192039106145251,25,0.0043645251396648,20,0.00349162011173184,54,0.00942737430167598,346,0.0604050279329609,72,0.0125698324022346,800.787,0.13980219972067,0,0,89,0.0155377094972067,4,0.000698324022346369,74,0.0129189944134078
