"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_convrate_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_Alltid_bra_pris","skylttyp_convrate_Alltid_bra_pris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"LINKÖPING RYD",202222,2022-06-03,3013,602.918,0.200105542648523,32,0.010620643876535,20,0.00663790242283438,44,0.0146033853302356,69,0.0229007633587786,2,0.000663790242283438,0.306,0.000101559907069366,77,0.0255559243279124,65,0.0215731828742117,17,0.00564221705940923,75,0.0248921340856289,201.612,0.0669140391636243,596.918,0.198114171921673,283.612,0.0941294390972453,6,0.00199137072685032,12,0.00398274145370063,14,0.00464653169598407,14,0.00464653169598407,44,0.0146033853302356,69,0.0229007633587786,2,0.000663790242283438,0,0,0.108,3.58446730833057e-05,0,0,0.198,6.57152339860604e-05,42,0.0139395950879522,64,0.02124128775307,36,0.0119482243611019,41,0.0136076999668105,51,0.0169266511782277,143,0.0474610023232658,58.612,0.0194530368403584,582.918,0.193467640225689,60,0.0199137072685032,14,0.00464653169598407,0,0,161,0.0534351145038168,64.306,0.0213428476601394
"LINKÖPING RYD",202222,2022-06-02,2906,418.555,0.144031314521679,24,0.00825877494838266,16,0.00550584996558844,36,0.012388162422574,58,0.0199587061252581,1,0.000344115622849277,0.166,5.712319339298e-05,51,0.0175498967653131,54,0.018582243633861,10,0.00344115622849277,81,0.0278733654507915,87.389,0.0300719201651755,414.555,0.142654852030282,151.389,0.0520953200275293,4,0.00137646249139711,8,0.00275292498279422,12,0.00412938747419133,12,0.00412938747419133,36,0.012388162422574,58,0.0199587061252581,1,0.000344115622849277,0,0,0,0,0,0,0.166,5.712319339298e-05,36,0.012388162422574,42,0.0144528561596696,27,0.00929112181693049,30,0.0103234686854783,61,0.0209910529938059,70,0.0240880935994494,17.389,0.00598382656572608,402.555,0.138525464556091,48,0.0165175498967653,12,0.00412938747419133,0,0,149,0.0512732278045423,42.166,0.0145099793530626
"LINKÖPING RYD",202222,2022-06-01,2853,381.983,0.133888187872415,36,0.0126182965299685,27,0.00946372239747634,31,0.0108657553452506,34,0.0119172800560813,0,0,0.294,0.000103049421661409,39,0.0136698212407992,55,0.0192779530318962,20,0.00701016473887136,69,0.0241850683491062,70.689,0.0247770767613039,375.983,0.131785138450754,123.689,0.043354013319313,6,0.00210304942166141,9,0.00315457413249211,21,0.00736067297581493,21,0.00736067297581493,31,0.0108657553452506,34,0.0119172800560813,0,0,0,0,0.294,0.000103049421661409,0,0,0,0,35,0.0122677882930249,37,0.012968804766912,22,0.0077111812127585,25,0.0087627059235892,64,0.0224325271643884,49,0.0171749036102348,21.689,0.00760217315106905,354.983,0.124424465474939,50,0.0175254118471784,21,0.00736067297581493,0,0,123,0.0431125131440589,37.294,0.0130718541885734
"LINKÖPING RYD",202222,2022-05-31,2956,454.03,0.153596075778078,27,0.0091339648173207,21,0.0071041948579161,44,0.0148849797023004,32,0.0108254397834912,5,0.0016914749661705,0,0,67,0.0226657645466847,76,0.0257104194857916,18,0.0060893098782138,100,0.03382949932341,64.03,0.0216610284167794,448.03,0.151566305818674,155.03,0.0524458728010825,6,0.0020297699594046,6,0.0020297699594046,15,0.0050744248985115,15,0.0050744248985115,44,0.0148849797023004,32,0.0108254397834912,5,0.0016914749661705,0,0,0,0,0,0,0,0,48,0.0162381596752368,53,0.0179296346414073,42,0.0142083897158322,44,0.0148849797023004,74,0.0250338294993234,48,0.0162381596752368,16.03,0.00542286874154263,433.03,0.146491880920162,60,0.020297699594046,15,0.0050744248985115,0,0,150,0.050744248985115,53,0.0179296346414073
"LINKÖPING RYD",202222,2022-05-30,2950,471.158,0.159714576271186,46,0.0155932203389831,26,0.0088135593220339,60,0.0203389830508475,31,0.0105084745762712,2,0.000677966101694915,0,0,51,0.0172881355932203,60,0.0203389830508475,11,0.00372881355932203,132,0.0447457627118644,52.158,0.0176806779661017,461.158,0.156324745762712,144.158,0.0488671186440678,10,0.00338983050847458,20,0.00677966101694915,16,0.00542372881355932,16,0.00542372881355932,60,0.0203389830508475,31,0.0105084745762712,2,0.000677966101694915,0,0,0,0,0,0,0,0,38,0.0128813559322034,43,0.0145762711864407,30,0.0101694915254237,60,0.0203389830508475,83,0.028135593220339,39,0.0132203389830508,13.158,0.00446033898305085,445.158,0.150901016949153,68,0.0230508474576271,16,0.00542372881355932,0,0,174,0.0589830508474576,43,0.0145762711864407
"LINKÖPING RYD",202221,2022-05-29,2972,412.663,0.138850269179004,26,0.00874831763122476,10,0.00336473755047106,1,0.000336473755047106,64,0.0215343203230148,0,0,0.254,8.5464333781965e-05,41,0.0137954239569314,49,0.0164872139973082,22,0.00740242261103634,121,0.0407133243606999,78.409,0.0263825706594886,409.663,0.137840847913863,98.409,0.0331120457604307,3,0.00100942126514132,16,0.0053835800807537,7,0.00235531628532974,7,0.00235531628532974,1,0.000336473755047106,64,0.0215343203230148,0,0,0,0,0.254,8.5464333781965e-05,0,0,0,0,34,0.0114401076716016,37,0.0124495289367429,19,0.00639300134589502,54,0.0181695827725437,89,0.0299461641991925,65,0.0218707940780619,13.409,0.00451177658142665,402.663,0.135485531628533,53,0.0178331090174966,7,0.00235531628532974,0,0,207,0.069650067294751,37.254,0.0125349932705249
"LINKÖPING RYD",202221,2022-05-28,2660,482.836,0.181517293233083,28,0.0105263157894737,12,0.00451127819548872,1,0.00037593984962406,40,0.0150375939849624,0,0,0,0,60,0.0225563909774436,30,0.0112781954887218,21,0.00789473684210526,70,0.0263157894736842,220.836,0.083021052631579,476.836,0.179261654135338,232.836,0.0875323308270677,6,0.00225563909774436,16,0.00601503759398496,6,0.00225563909774436,6,0.00225563909774436,1,0.00037593984962406,40,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,27,0.0101503759398496,52,0.0195488721804511,11,0.00413533834586466,47,0.0176691729323308,44,0.0165413533834586,167,0.062781954887218,53.836,0.0202390977443609,470.836,0.177006015037594,49,0.0184210526315789,6,0.00225563909774436,0,0,131,0.0492481203007519,52,0.0195488721804511
"LINKÖPING RYD",202221,2022-05-27,2791,433.205,0.155214976710856,34,0.0121820136151917,18,0.00644930132568972,0,0,35,0.0125403081332856,0,0,0,0,55,0.019706198495163,26,0.0093156574704407,6,0.00214976710856324,44,0.0157649587961304,215.205,0.077106771766392,429.205,0.153781798638481,224.205,0.0803314224292368,4,0.00143317807237549,16,0.00573271228950197,14,0.00501612325331422,14,0.00501612325331422,0,0,35,0.0125403081332856,0,0,0,0,0,0,0,0,0,0,27,0.00967395198853458,45,0.0161232533142243,9,0.00322465066284486,18,0.00644930132568972,32,0.0114654245790039,172,0.0616266571121462,43.205,0.0154801146542458,415.205,0.148765675385167,47,0.016839842350412,14,0.00501612325331422,0,0,85,0.0304550340379792,45,0.0161232533142243
"LINKÖPING RYD",202221,2022-05-26,2555,460.411,0.1802,28,0.010958904109589,15,0.00587084148727984,3,0.00117416829745597,32,0.0125244618395303,0,0,0,0,72,0.0281800391389432,41,0.0160469667318982,11,0.00430528375733855,102,0.0399217221135029,156.411,0.0612176125244618,455.411,0.178243052837573,176.411,0.0690454011741683,5,0.00195694716242661,13,0.0050880626223092,10,0.00391389432485323,10,0.00391389432485323,3,0.00117416829745597,32,0.0125244618395303,0,0,0,0,0,0,0,0,0,0,46,0.0180039138943249,50,0.0195694716242661,17,0.00665362035225049,38,0.0148727984344423,75,0.0293542074363992,134,0.0524461839530333,22.411,0.00877142857142857,445.411,0.17432915851272,64,0.0250489236790607,10,0.00391389432485323,0,0,145,0.0567514677103718,50,0.0195694716242661
"LINKÖPING RYD",202221,2022-05-25,3084,535.892,0.173765239948119,39,0.0126459143968872,22,0.00713359273670558,7,0.00226977950713359,46,0.0149156939040208,0,0,0.442,0.000143320363164721,67,0.0217250324254215,81,0.0262645914396887,10,0.00324254215304799,117,0.0379377431906615,146.45,0.0474870298313878,526.892,0.170846952010376,205.45,0.0666180285343709,9,0.00291828793774319,17,0.00551232166018158,13,0.00421530479896239,13,0.00421530479896239,7,0.00226977950713359,46,0.0149156939040208,0,0,0,0,0.328,0.000106355382619974,0,0,0.114,3.69649805447471e-05,46,0.0149156939040208,50,0.0162127107652399,52,0.0168612191958495,51,0.0165369649805447,76,0.0246433203631647,116,0.0376134889753567,30.45,0.00987354085603113,513.892,0.166631647211414,72,0.0233463035019455,13,0.00421530479896239,0,0,173,0.0560959792477302,50.442,0.0163560311284047
"LINKÖPING RYD",202221,2022-05-24,2593,318.848,0.122964905514848,24,0.00925568839182414,16,0.00617045892788276,0,0,33,0.0127265715387582,0,0,0.304,0.000117238719629772,46,0.0177400694176629,52,0.020053991515619,6,0.00231392209795604,59,0.0227535672965677,82.544,0.0318333976089472,312.848,0.120650983416892,106.544,0.0410890860007713,6,0.00231392209795604,8,0.00308522946394138,10,0.00385653682992673,10,0.00385653682992673,0,0,33,0.0127265715387582,0,0,0,0,0.304,0.000117238719629772,0,0,0,0,38,0.0146548399537216,36,0.0138835325877362,24,0.00925568839182414,24,0.00925568839182414,41,0.0158118010026996,72,0.0277670651754724,10.544,0.00406633243347474,302.848,0.116794446586965,52,0.020053991515619,10,0.00385653682992673,0,0,98,0.0377940609332819,36.304,0.014000771307366
"LINKÖPING RYD",202221,2022-05-23,2845,440.566,0.154856239015817,39,0.0137082601054482,26,0.00913884007029877,1,0.000351493848857645,17,0.00597539543057996,0,0,0.106,3.72583479789104e-05,71,0.0249560632688928,41,0.0144112478031634,20,0.0070298769771529,136,0.0478031634446397,89.46,0.0314446397188049,432.566,0.152044288224956,110.46,0.0388260105448155,8,0.00281195079086116,13,0.00456942003514938,18,0.00632688927943761,18,0.00632688927943761,1,0.000351493848857645,17,0.00597539543057996,0,0,0,0,0,0,0,0,0.106,3.72583479789104e-05,37,0.0130052724077329,55,0.0193321616871705,20,0.0070298769771529,59,0.0207381370826011,97,0.0340949033391916,78,0.0274165202108963,11.46,0.00402811950790861,414.566,0.145717398945518,58,0.0203866432337434,18,0.00632688927943761,0,0,173,0.0608084358523726,55.106,0.0193694200351494
"LEKSAND C",202243,2022-10-30,1613,548.573,0.340094854308741,59,0.0365778053316801,0,0,11,0.00681959082455053,31,0.0192188468691878,2,0.00123992560446373,0,0,16,0.00991940483570986,225,0.13949163050217,21,0.0130192188468692,47,0.0291382517048977,136.573,0.0846701797892126,548.573,0.340094854308741,181.573,0.112568505889647,0,0,59,0.0365778053316801,0,0,0,0,11,0.00681959082455053,31,0.0192188468691878,2,0.00123992560446373,0,0,0,0,0,0,0,0,198,0.122752634841909,11,0.00681959082455053,32,0.0198388096714197,34,0.0210787352758834,34,0.0210787352758834,49,0.0303781773093614,87.573,0.0542920024798512,548.573,0.340094854308741,257,0.15933044017359,0,0,0,0,99,0.0613763174209547,11,0.00681959082455053
"LEKSAND C",202243,2022-10-29,1868,762.664,0.408278372591006,60,0.0321199143468951,0,0,31,0.0165952890792291,55,0.0294432548179872,1,0.000535331905781585,0.284,0.00015203426124197,34,0.0182012847965739,212,0.113490364025696,19,0.0101713062098501,41,0.021948608137045,309.38,0.165620985010707,762.664,0.408278372591006,366.38,0.196134903640257,0,0,60,0.0321199143468951,0,0,0,0,31,0.0165952890792291,55,0.0294432548179872,1,0.000535331905781585,0,0,0.222,0.000118843683083512,0,0,0.062,3.31905781584582e-05,200,0.107066381156317,21,0.0112419700214133,25,0.0133832976445396,29,0.015524625267666,31,0.0165952890792291,120,0.0642398286937901,189.38,0.101381156316916,762.664,0.408278372591006,260,0.139186295503212,0,0,0,0,115,0.0615631691648822,21.284,0.0113940042826552
"LEKSAND C",202243,2022-10-28,2254,1679.184,0.744979591836735,412,0.182786157941437,297,0.131765749778172,52,0.0230700976042591,88,0.0390417036379769,1,0.000443655723158829,1.18,0.000523513753327418,48,0.0212954747116238,357,0.158385093167702,9,0.00399290150842946,42,0.0186335403726708,372.004,0.165041703637977,1678.184,0.744535936113576,467.004,0.207188997338066,1,0.000443655723158829,115,0.0510204081632653,296,0.131322094055013,296,0.131322094055013,52,0.0230700976042591,88,0.0390417036379769,1,0.000443655723158829,0,0,0.404,0.000179236912156167,0,0,0.776,0.000344276841171251,327,0.145075421472937,36,0.0159716060337178,42,0.0186335403726708,21,0.0093167701863354,30,0.0133096716947649,158,0.0700976042590949,214.004,0.094944099378882,1382.184,0.613213842058563,443,0.196539485359361,296,0.131322094055013,0,0,139,0.0616681455190772,37.18,0.0164951197870453
"LEKSAND C",202243,2022-10-27,1914,1448.412,0.756746081504702,444,0.231974921630094,344,0.179728317659352,31,0.01619644723093,54,0.0282131661442006,2,0.00104493207941484,0,0,26,0.0135841170323929,306,0.15987460815047,20,0.0104493207941484,35,0.0182863113897597,186.412,0.0973939393939394,1352.412,0.70658934169279,253.412,0.132399164054336,96,0.0501567398119122,100,0.0522466039707419,248,0.12957157784744,248,0.12957157784744,31,0.01619644723093,54,0.0282131661442006,2,0.00104493207941484,0,0,0,0,0,0,0,0,277,0.144723092998955,21,0.0109717868338558,34,0.0177638453500522,24,0.0125391849529781,31,0.01619644723093,57,0.0297805642633229,129.412,0.0676133751306165,1104.412,0.57701776384535,473,0.247126436781609,248,0.12957157784744,0,0,109,0.0569487983281087,21,0.0109717868338558
"LEKSAND C",202243,2022-10-26,1928,1319.597,0.684438278008299,404,0.20954356846473,299,0.155082987551867,35,0.0181535269709544,48,0.024896265560166,2,0.00103734439834025,0.184,9.54356846473029e-05,33,0.0171161825726141,312,0.161825726141079,17,0.00881742738589212,33,0.0171161825726141,136.413,0.0707536307053942,1262.597,0.654873962655602,208.413,0.108098029045643,57,0.0295643153526971,105,0.0544605809128631,242,0.12551867219917,242,0.12551867219917,35,0.0181535269709544,48,0.024896265560166,2,0.00103734439834025,0,0,0.184,9.54356846473029e-05,0,0,0,0,287,0.148858921161826,23,0.0119294605809129,35,0.0181535269709544,21,0.0108921161825726,29,0.0150414937759336,40,0.020746887966805,96.413,0.0500067427385892,1020.597,0.529355290456431,449,0.232883817427386,242,0.12551867219917,0,0,98,0.0508298755186722,23.184,0.0120248962655602
"LEKSAND C",202243,2022-10-25,1873,1214.775,0.648571809930593,330,0.176187933796049,272,0.145221569674319,46,0.0245595301655099,36,0.0192205018686599,2,0.00106780565936999,0.118,6.30005339028297e-05,37,0.0197544046983449,311,0.166043780032034,25,0.0133475707421249,36,0.0192205018686599,119.657,0.0638852108916177,1174.775,0.627215696743193,216.657,0.115673785371062,40,0.0213561131873999,58,0.0309663641217298,232,0.123865456486919,232,0.123865456486919,46,0.0245595301655099,36,0.0192205018686599,2,0.00106780565936999,0,0,0,0,0,0,0.118,6.30005339028297e-05,277,0.147891083822744,22,0.0117458622530699,49,0.0261612386545649,29,0.0154831820608649,32,0.0170848905499199,43,0.0229578216764549,76.657,0.0409273892151628,942.775,0.503350240256273,375,0.200213561131874,232,0.123865456486919,0,0,97,0.0517885744794447,22.118,0.0118088627869728
"LEKSAND C",202243,2022-10-24,1868,1516.977,0.812086188436831,539,0.288543897216274,391,0.2093147751606,66,0.0353319057815846,59,0.0315845824411135,2,0.00107066381156317,0,0,38,0.0203426124197002,260,0.139186295503212,21,0.0112419700214133,45,0.0240899357601713,95.977,0.0513795503211991,1407.977,0.753735010706638,195.977,0.104912740899358,109,0.0583511777301927,148,0.0792291220556745,282,0.150963597430407,282,0.150963597430407,66,0.0353319057815846,59,0.0315845824411135,2,0.00107066381156317,0,0,0,0,0,0,0,0,242,0.129550321199143,24,0.012847965738758,32,0.0171306209850107,23,0.0123126338329764,43,0.0230192719486081,23,0.0123126338329764,72.977,0.0390669164882227,1125.977,0.602771413276231,499,0.267130620985011,282,0.150963597430407,0,0,125,0.0669164882226981,24,0.012847965738758
"LEKSAND C",202233,2022-08-21,1666,329.7,0.197899159663866,37,0.0222088835534214,24,0.014405762304922,1,0.000600240096038415,15,0.00900360144057623,0,0,0.072,4.32172869147659e-05,19,0.0114045618247299,105,0.0630252100840336,7,0.00420168067226891,83,0.0498199279711885,38.628,0.0231860744297719,321.7,0.193097238895558,74.628,0.0447947178871549,8,0.00480192076830732,13,0.0078031212484994,16,0.00960384153661465,16,0.00960384153661465,1,0.000600240096038415,15,0.00900360144057623,0,0,0,0,0.072,4.32172869147659e-05,0,0,0,0,74,0.0444177671068427,15,0.00900360144057623,35,0.0210084033613445,26,0.0156062424969988,64,0.0384153661464586,20,0.0120048019207683,18.628,0.0111812725090036,305.7,0.183493397358944,95,0.0570228091236495,16,0.00960384153661465,0,0,105,0.0630252100840336,15.072,0.009046818727491
"LEKSAND C",202233,2022-08-20,1950,438.363,0.224801538461538,22,0.0112820512820513,19,0.00974358974358974,4,0.00205128205128205,60,0.0307692307692308,0,0,0.388,0.000198974358974359,15,0.00769230769230769,121,0.0620512820512821,4,0.00205128205128205,50,0.0256410256410256,142.975,0.0733205128205128,428.363,0.219673333333333,169.975,0.0871666666666667,10,0.00512820512820513,3,0.00153846153846154,9,0.00461538461538462,9,0.00461538461538462,4,0.00205128205128205,60,0.0307692307692308,0,0,0,0,0,0,0,0,0.388,0.000198974358974359,99,0.0507692307692308,14,0.00717948717948718,23,0.0117948717948718,16,0.00820512820512821,38,0.0194871794871795,61,0.0312820512820513,81.975,0.0420384615384615,419.363,0.215057948717949,112,0.0574358974358974,9,0.00461538461538462,0,0,114,0.0584615384615385,14.388,0.00737846153846154
"LEKSAND C",202233,2022-08-19,2432,608.57,0.250234375,25,0.0102796052631579,18,0.00740131578947368,10,0.00411184210526316,76,0.03125,0,0,0.33,0.000135690789473684,24,0.00986842105263158,187,0.0768914473684211,9,0.00370065789473684,52,0.0213815789473684,207.24,0.0852138157894737,596.57,0.245300164473684,251.24,0.103305921052632,12,0.00493421052631579,7,0.00287828947368421,6,0.00246710526315789,6,0.00246710526315789,10,0.00411184210526316,76,0.03125,0,0,0,0,0,0,0,0,0.33,0.000135690789473684,159,0.0653782894736842,18,0.00740131578947368,34,0.0139802631578947,15,0.00616776315789474,46,0.0189144736842105,143,0.0587993421052632,64.24,0.0264144736842105,590.57,0.242833059210526,178,0.0731907894736842,6,0.00246710526315789,0,0,137,0.0563322368421053,18.33,0.00753700657894737
"LEKSAND C",202233,2022-08-18,2167,422.426,0.19493585602215,14,0.00646054453161052,10,0.00461467466543609,3,0.00138440239963083,88,0.0406091370558376,0,0,0.34,0.000156898938624827,28,0.012921089063221,170,0.0784494693124135,4,0.00184586986617443,33,0.0152284263959391,72.086,0.0332653437932626,415.426,0.191705583756345,111.086,0.0512625749884633,7,0.00323027226580526,4,0.00184586986617443,3,0.00138440239963083,3,0.00138440239963083,3,0.00138440239963083,88,0.0406091370558376,0,0,0,0,0.198,9.13705583756345e-05,0,0,0.142,6.55283802491924e-05,140,0.0646054453161052,22,0.0101522842639594,36,0.0166128287955699,5,0.00230733733271804,32,0.0147669589293955,40,0.0184586986617443,32.086,0.0148066451315182,412.426,0.190321181356714,151,0.0696815874480849,3,0.00138440239963083,0,0,125,0.0576834333179511,22.34,0.0103091832025842
"LEKSAND C",202233,2022-08-17,2096,381.009,0.181779103053435,15,0.00715648854961832,10,0.00477099236641221,0,0,80,0.0381679389312977,0,0,0.174,8.30152671755725e-05,17,0.00811068702290076,161,0.0768129770992366,4,0.00190839694656489,47,0.0224236641221374,46.835,0.0223449427480916,375.009,0.178916507633588,89.835,0.0428602099236641,6,0.00286259541984733,5,0.00238549618320611,4,0.00190839694656489,4,0.00190839694656489,0,0,80,0.0381679389312977,0,0,0,0,0.074,3.53053435114504e-05,0,0,0.1,4.77099236641221e-05,120,0.0572519083969466,15,0.00715648854961832,43,0.0205152671755725,11,0.00524809160305344,40,0.0190839694656489,27,0.012881679389313,19.835,0.00946326335877863,371.009,0.177008110687023,131,0.0625,4,0.00190839694656489,0,0,131,0.0625,15.174,0.00723950381679389
"LEKSAND C",202233,2022-08-16,2046,451.945,0.220891984359726,19,0.00928641251221896,7,0.00342130987292278,2,0.000977517106549365,50,0.0244379276637341,0,0,0.396,0.000193548387096774,20,0.00977517106549365,229,0.111925708699902,5,0.00244379276637341,79,0.0386119257086999,40.549,0.0198186705767351,447.945,0.218936950146628,105.549,0.0515879765395894,4,0.00195503421309873,12,0.00586510263929619,3,0.00146627565982405,3,0.00146627565982405,2,0.000977517106549365,50,0.0244379276637341,0,0,0,0,0.174,8.50439882697947e-05,0,0,0.222,0.000108504398826979,168,0.0821114369501466,18,0.00879765395894428,63,0.030791788856305,21,0.0102639296187683,63,0.030791788856305,20,0.00977517106549365,20.549,0.0100434995112414,444.945,0.217470674486804,184,0.0899315738025415,3,0.00146627565982405,0,0,134,0.0654936461388074,18.396,0.00899120234604106
"LEKSAND C",202233,2022-08-15,2374,511.047,0.215268323504634,22,0.0092670598146588,15,0.006318449873631,7,0.0029486099410278,82,0.0345408593091828,0,0,0.16,6.7396798652064e-05,20,0.008424599831508,237,0.0998315080033698,6,0.0025273799494524,77,0.0324347093513058,44.887,0.018907750631845,505.047,0.212740943555181,119.887,0.0505,6,0.0025273799494524,7,0.0029486099410278,9,0.0037910699241786,9,0.0037910699241786,7,0.0029486099410278,82,0.0345408593091828,0,0,0,0,0,0,0,0,0.16,6.7396798652064e-05,176,0.0741364785172704,13,0.0054759898904802,68,0.0286436394271272,10,0.004212299915754,73,0.0307497893850042,29,0.0122156697556866,15.887,0.00669208087615838,496.047,0.208949873631003,189,0.0796124684077506,9,0.0037910699241786,0,0,165,0.069502948609941,13.16,0.00554338668913227
"LEKSAND C",202232,2022-08-14,1841,389.295,0.211458446496469,40,0.0217273221075502,28,0.0152091254752852,0,0,60,0.0325909831613254,0,0,0.268,0.000145573058120587,17,0.00923411189570885,105,0.0570342205323194,12,0.00651819663226507,72,0.0391091797935904,55.027,0.0298897338403042,389.295,0.211458446496469,86.027,0.0467284084736556,0,0,12,0.00651819663226507,28,0.0152091254752852,28,0.0152091254752852,0,0,60,0.0325909831613254,0,0,0,0,0.102,5.54046713742531e-05,0,0,0.166,9.01683867463335e-05,75,0.0407387289516567,16,0.0086909288430201,31,0.0168386746333514,12,0.00651819663226507,72,0.0391091797935904,35,0.0190114068441065,20.027,0.0108783269961977,361.295,0.196249321021184,87,0.0472569255839218,28,0.0152091254752852,0,0,144,0.0782183595871809,16.268,0.00883650190114068
"LEKSAND C",202232,2022-08-13,2255,491.513,0.217965853658537,37,0.0164079822616408,34,0.0150776053215078,0,0,33,0.0146341463414634,1,0.000443458980044346,0.302,0.000133924611973392,15,0.00665188470066519,144,0.0638580931263858,1,0.000443458980044346,51,0.0226164079822616,175.211,0.0776988913525499,471.513,0.20909667405765,223.211,0.0989849223946785,20,0.00886917960088692,3,0.00133037694013304,14,0.00620842572062084,14,0.00620842572062084,0,0,33,0.0146341463414634,1,0.000443458980044346,0,0,0,0,0,0,0.302,0.000133924611973392,100,0.0443458980044346,12,0.00532150776053215,47,0.0208425720620843,16,0.00709534368070953,36,0.0159645232815965,87,0.0385809312638581,88.211,0.0391179600886918,457.513,0.202888248337029,123,0.0545454545454545,14,0.00620842572062084,0,0,85,0.0376940133037694,12.302,0.00545543237250554
"LEKSAND C",202232,2022-08-12,2435,674.695,0.277082135523614,85,0.0349075975359343,78,0.0320328542094456,2,0.00082135523613963,105,0.0431211498973306,0,0,0.788,0.000323613963039014,34,0.0139630390143737,145,0.0595482546201232,0,0,57,0.0234086242299795,167.907,0.0689556468172485,620.695,0.254905544147844,203.907,0.0837400410677618,54,0.02217659137577,7,0.00287474332648871,24,0.00985626283367557,24,0.00985626283367557,2,0.00082135523613963,105,0.0431211498973306,0,0,0,0,0.21,8.62422997946612e-05,0,0,0.578,0.000237371663244353,121,0.0496919917864476,24,0.00985626283367557,34,0.0139630390143737,11,0.00451745379876797,46,0.0188911704312115,125,0.0513347022587269,42.907,0.0176209445585216,596.695,0.245049281314168,182,0.0747433264887064,24,0.00985626283367557,0,0,162,0.0665297741273101,24.788,0.0101798767967146
"LEKSAND C",202232,2022-08-11,2201,494.151,0.224512039981826,49,0.0222626079054975,40,0.0181735574738755,5,0.00227169468423444,66,0.0299863698318946,0,0,0.616,0.000279872785097683,20,0.00908677873693776,148,0.0672421626533394,6,0.00272603362108133,54,0.0245343025897319,105.535,0.0479486597001363,462.151,0.209973194002726,147.535,0.0670308950477056,32,0.0145388459791004,9,0.00408905043162199,8,0.0036347114947751,8,0.0036347114947751,5,0.00227169468423444,66,0.0299863698318946,0,0,0,0,0.042,1.90822353475693e-05,0,0,0.574,0.000260790549750114,112,0.0508859609268514,19,0.00863243980009087,37,0.0168105406633348,17,0.00772376192639709,43,0.0195365742844162,79,0.0358927760109041,26.535,0.0120558836892322,454.151,0.206338482507951,153,0.0695138573375738,8,0.0036347114947751,0,0,126,0.0572467060427079,19.616,0.00891231258518855
