"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"ÖRNSKÖLDSVIK DOMSJÖ",202224,2022-06-15,1025,64,0.0624390243902439,15,0.0146341463414634,23,0.0224390243902439,8,0.00780487804878049,15,0.0146341463414634,3,0.00292682926829268,64,0.0624390243902439,15,0.0146341463414634,15,0.0146341463414634,23,0.0224390243902439,8,0.00780487804878049,15,0.0146341463414634,3,0.00292682926829268,64,0.0624390243902439,15,0.0146341463414634,26,0.0253658536585366,8,0.00780487804878049
"ÖRNSKÖLDSVIK DOMSJÖ",202224,2022-06-14,1006,48,0.047713717693837,8,0.00795228628230616,22,0.0218687872763419,10,0.0099403578528827,8,0.00795228628230616,0,0,48,0.047713717693837,8,0.00795228628230616,8,0.00795228628230616,22,0.0218687872763419,10,0.0099403578528827,8,0.00795228628230616,0,0,48,0.047713717693837,8,0.00795228628230616,22,0.0218687872763419,10,0.0099403578528827
"ÖRNSKÖLDSVIK DOMSJÖ",202224,2022-06-13,1044,54,0.0517241379310345,14,0.0134099616858238,20,0.0191570881226054,6,0.00574712643678161,14,0.0134099616858238,0,0,54,0.0517241379310345,14,0.0134099616858238,14,0.0134099616858238,20,0.0191570881226054,6,0.00574712643678161,14,0.0134099616858238,0,0,54,0.0517241379310345,14,0.0134099616858238,20,0.0191570881226054,6,0.00574712643678161
"ÖRNSKÖLDSVIK DOMSJÖ",202223,2022-06-12,951,35,0.0368033648790747,1,0.0010515247108307,24,0.0252365930599369,9,0.00946372239747634,1,0.0010515247108307,0,0,35,0.0368033648790747,1,0.0010515247108307,1,0.0010515247108307,24,0.0252365930599369,9,0.00946372239747634,1,0.0010515247108307,0,0,35,0.0368033648790747,1,0.0010515247108307,24,0.0252365930599369,9,0.00946372239747634
"ÖRNSKÖLDSVIK DOMSJÖ",202223,2022-06-11,955,62,0.0649214659685864,11,0.0115183246073298,38,0.0397905759162304,2,0.00209424083769634,11,0.0115183246073298,0,0,62,0.0649214659685864,11,0.0115183246073298,11,0.0115183246073298,38,0.0397905759162304,2,0.00209424083769634,11,0.0115183246073298,0,0,62,0.0649214659685864,11,0.0115183246073298,38,0.0397905759162304,2,0.00209424083769634
"ÖRNSKÖLDSVIK DOMSJÖ",202223,2022-06-10,1062,51,0.0480225988700565,2,0.00188323917137476,40,0.0376647834274953,7,0.00659133709981168,2,0.00188323917137476,0,0,51,0.0480225988700565,2,0.00188323917137476,2,0.00188323917137476,40,0.0376647834274953,7,0.00659133709981168,2,0.00188323917137476,0,0,51,0.0480225988700565,2,0.00188323917137476,40,0.0376647834274953,7,0.00659133709981168
"ÖRNSKÖLDSVIK DOMSJÖ",202223,2022-06-09,1067,46,0.0431115276476101,0,0,36,0.0337394564198688,9,0.0084348641049672,0,0,1,0.000937207122774133,46,0.0431115276476101,0,0,0,0,36,0.0337394564198688,9,0.0084348641049672,0,0,1,0.000937207122774133,46,0.0431115276476101,0,0,37,0.0346766635426429,9,0.0084348641049672
"ÖRNSKÖLDSVIK DOMSJÖ",202223,2022-06-08,1002,57,0.0568862275449102,10,0.00998003992015968,31,0.030938123752495,5,0.00499001996007984,10,0.00998003992015968,1,0.000998003992015968,57,0.0568862275449102,10,0.00998003992015968,10,0.00998003992015968,31,0.030938123752495,5,0.00499001996007984,10,0.00998003992015968,1,0.000998003992015968,57,0.0568862275449102,10,0.00998003992015968,32,0.031936127744511,5,0.00499001996007984
"ÖRNSKÖLDSVIK DOMSJÖ",202223,2022-06-07,1018,48,0.0471512770137525,2,0.00196463654223969,34,0.0333988212180747,9,0.00884086444007859,2,0.00196463654223969,1,0.000982318271119843,48,0.0471512770137525,2,0.00196463654223969,2,0.00196463654223969,34,0.0333988212180747,9,0.00884086444007859,2,0.00196463654223969,1,0.000982318271119843,48,0.0471512770137525,2,0.00196463654223969,35,0.0343811394891945,9,0.00884086444007859
"ÖRNSKÖLDSVIK DOMSJÖ",202223,2022-06-06,1050,106,0.100952380952381,11,0.0104761904761905,75,0.0714285714285714,6,0.00571428571428571,11,0.0104761904761905,3,0.00285714285714286,106,0.100952380952381,11,0.0104761904761905,11,0.0104761904761905,75,0.0714285714285714,6,0.00571428571428571,11,0.0104761904761905,3,0.00285714285714286,106,0.100952380952381,11,0.0104761904761905,78,0.0742857142857143,6,0.00571428571428571
"ÖRNSKÖLDSVIK DOMSJÖ",202222,2022-06-05,973,24,0.0246659815005139,3,0.00308324768756423,10,0.0102774922918808,1,0.00102774922918808,3,0.00308324768756423,7,0.00719424460431655,24,0.0246659815005139,3,0.00308324768756423,3,0.00308324768756423,10,0.0102774922918808,1,0.00102774922918808,3,0.00308324768756423,7,0.00719424460431655,24,0.0246659815005139,3,0.00308324768756423,17,0.0174717368961973,1,0.00102774922918808
"ÖRNSKÖLDSVIK DOMSJÖ",202222,2022-06-04,932,54,0.0579399141630901,10,0.0107296137339056,31,0.0332618025751073,3,0.00321888412017167,10,0.0107296137339056,0,0,54,0.0579399141630901,10,0.0107296137339056,10,0.0107296137339056,31,0.0332618025751073,3,0.00321888412017167,10,0.0107296137339056,0,0,54,0.0579399141630901,10,0.0107296137339056,31,0.0332618025751073,3,0.00321888412017167
"ÖRNSKÖLDSVIK DOMSJÖ",202222,2022-06-03,1023,24,0.0234604105571848,1,0.000977517106549365,18,0.0175953079178886,3,0.00293255131964809,1,0.000977517106549365,1,0.000977517106549365,24,0.0234604105571848,1,0.000977517106549365,1,0.000977517106549365,18,0.0175953079178886,3,0.00293255131964809,1,0.000977517106549365,1,0.000977517106549365,24,0.0234604105571848,1,0.000977517106549365,19,0.0185728250244379,3,0.00293255131964809
"ÖRNSKÖLDSVIK DOMSJÖ",202222,2022-06-02,977,52,0.0532241555783009,3,0.00307062436028659,37,0.037871033776868,9,0.00921187308085977,3,0.00307062436028659,0,0,52,0.0532241555783009,3,0.00307062436028659,3,0.00307062436028659,37,0.037871033776868,9,0.00921187308085977,3,0.00307062436028659,0,0,52,0.0532241555783009,3,0.00307062436028659,37,0.037871033776868,9,0.00921187308085977
"ÖRNSKÖLDSVIK DOMSJÖ",202222,2022-06-01,894,54,0.0604026845637584,6,0.00671140939597315,39,0.0436241610738255,3,0.00335570469798658,6,0.00671140939597315,0,0,54,0.0604026845637584,6,0.00671140939597315,6,0.00671140939597315,39,0.0436241610738255,3,0.00335570469798658,6,0.00671140939597315,0,0,54,0.0604026845637584,6,0.00671140939597315,39,0.0436241610738255,3,0.00335570469798658
"ÖRNSKÖLDSVIK DOMSJÖ",202222,2022-05-31,914,48,0.0525164113785558,6,0.00656455142231947,35,0.0382932166301969,1,0.00109409190371991,6,0.00656455142231947,0,0,48,0.0525164113785558,6,0.00656455142231947,6,0.00656455142231947,35,0.0382932166301969,1,0.00109409190371991,6,0.00656455142231947,0,0,48,0.0525164113785558,6,0.00656455142231947,35,0.0382932166301969,1,0.00109409190371991
"ÖRNSKÖLDSVIK DOMSJÖ",202222,2022-05-30,968,67,0.0692148760330579,9,0.00929752066115703,42,0.0433884297520661,5,0.00516528925619835,9,0.00929752066115703,2,0.00206611570247934,67,0.0692148760330579,9,0.00929752066115703,9,0.00929752066115703,42,0.0433884297520661,5,0.00516528925619835,9,0.00929752066115703,2,0.00206611570247934,67,0.0692148760330579,9,0.00929752066115703,44,0.0454545454545455,5,0.00516528925619835
"ÖRNSKÖLDSVIK DOMSJÖ",202221,2022-05-29,856,67,0.0782710280373832,10,0.0116822429906542,42,0.0490654205607477,3,0.00350467289719626,10,0.0116822429906542,2,0.00233644859813084,67,0.0782710280373832,10,0.0116822429906542,10,0.0116822429906542,42,0.0490654205607477,3,0.00350467289719626,10,0.0116822429906542,2,0.00233644859813084,67,0.0782710280373832,10,0.0116822429906542,44,0.0514018691588785,3,0.00350467289719626
"ÖRNSKÖLDSVIK DOMSJÖ",202221,2022-05-28,875,35,0.04,3,0.00342857142857143,26,0.0297142857142857,3,0.00342857142857143,3,0.00342857142857143,0,0,35,0.04,3,0.00342857142857143,3,0.00342857142857143,26,0.0297142857142857,3,0.00342857142857143,3,0.00342857142857143,0,0,35,0.04,3,0.00342857142857143,26,0.0297142857142857,3,0.00342857142857143
"ÖRNSKÖLDSVIK DOMSJÖ",202221,2022-05-27,851,40,0.0470035252643948,0,0,33,0.0387779083431257,5,0.00587544065804935,0,0,2,0.00235017626321974,40,0.0470035252643948,0,0,0,0,33,0.0387779083431257,5,0.00587544065804935,0,0,2,0.00235017626321974,40,0.0470035252643948,0,0,35,0.0411280846063455,5,0.00587544065804935
"ÖRNSKÖLDSVIK DOMSJÖ",202221,2022-05-26,954,92,0.0964360587002096,14,0.0146750524109015,62,0.0649895178197065,2,0.00209643605870021,14,0.0146750524109015,0,0,92,0.0964360587002096,14,0.0146750524109015,14,0.0146750524109015,62,0.0649895178197065,2,0.00209643605870021,14,0.0146750524109015,0,0,92,0.0964360587002096,14,0.0146750524109015,62,0.0649895178197065,2,0.00209643605870021
"ÖRNSKÖLDSVIK DOMSJÖ",202221,2022-05-25,1028,73,0.071011673151751,6,0.00583657587548638,56,0.0544747081712062,2,0.00194552529182879,6,0.00583657587548638,3,0.00291828793774319,73,0.071011673151751,6,0.00583657587548638,6,0.00583657587548638,56,0.0544747081712062,2,0.00194552529182879,6,0.00583657587548638,3,0.00291828793774319,73,0.071011673151751,6,0.00583657587548638,59,0.0573929961089494,2,0.00194552529182879
"ÖRNSKÖLDSVIK DOMSJÖ",202221,2022-05-24,928,42,0.0452586206896552,6,0.00646551724137931,28,0.0301724137931034,2,0.0021551724137931,6,0.00646551724137931,0,0,42,0.0452586206896552,6,0.00646551724137931,6,0.00646551724137931,28,0.0301724137931034,2,0.0021551724137931,6,0.00646551724137931,0,0,42,0.0452586206896552,6,0.00646551724137931,28,0.0301724137931034,2,0.0021551724137931
"ÖRNSKÖLDSVIK DOMSJÖ",202221,2022-05-23,936,45,0.0480769230769231,0,0,34,0.0363247863247863,9,0.00961538461538462,0,0,2,0.00213675213675214,45,0.0480769230769231,0,0,0,0,34,0.0363247863247863,9,0.00961538461538462,0,0,2,0.00213675213675214,45,0.0480769230769231,0,0,36,0.0384615384615385,9,0.00961538461538462
"ÖRNSKÖLDSVIK DOMSJÖ",202220,2022-05-22,869,38,0.0437284234752589,7,0.00805523590333717,15,0.0172612197928654,8,0.00920598388952819,7,0.00805523590333717,1,0.00115074798619102,38,0.0437284234752589,7,0.00805523590333717,7,0.00805523590333717,15,0.0172612197928654,8,0.00920598388952819,7,0.00805523590333717,1,0.00115074798619102,38,0.0437284234752589,7,0.00805523590333717,16,0.0184119677790564,8,0.00920598388952819
"ÖRNSKÖLDSVIK DOMSJÖ",202220,2022-05-21,957,46,0.0480668756530825,0,0,44,0.0459770114942529,2,0.00208986415882968,0,0,0,0,46,0.0480668756530825,0,0,0,0,44,0.0459770114942529,2,0.00208986415882968,0,0,0,0,46,0.0480668756530825,0,0,44,0.0459770114942529,2,0.00208986415882968
"ÖRNSKÖLDSVIK DOMSJÖ",202220,2022-05-20,1041,53,0.0509125840537944,4,0.00384245917387128,38,0.0365033621517771,5,0.0048030739673391,4,0.00384245917387128,2,0.00192122958693564,53,0.0509125840537944,4,0.00384245917387128,4,0.00384245917387128,38,0.0365033621517771,5,0.0048030739673391,4,0.00384245917387128,2,0.00192122958693564,53,0.0509125840537944,4,0.00384245917387128,40,0.0384245917387128,5,0.0048030739673391
"ÖRNSKÖLDSVIK DOMSJÖ",202220,2022-05-19,980,64,0.0653061224489796,10,0.0102040816326531,36,0.036734693877551,6,0.00612244897959184,10,0.0102040816326531,2,0.00204081632653061,64,0.0653061224489796,10,0.0102040816326531,10,0.0102040816326531,36,0.036734693877551,6,0.00612244897959184,10,0.0102040816326531,2,0.00204081632653061,64,0.0653061224489796,10,0.0102040816326531,38,0.0387755102040816,6,0.00612244897959184
"ÖRNSKÖLDSVIK DOMSJÖ",202220,2022-05-18,1014,63,0.0621301775147929,16,0.0157790927021696,28,0.0276134122287968,3,0.0029585798816568,16,0.0157790927021696,0,0,63,0.0621301775147929,16,0.0157790927021696,16,0.0157790927021696,28,0.0276134122287968,3,0.0029585798816568,16,0.0157790927021696,0,0,63,0.0621301775147929,16,0.0157790927021696,28,0.0276134122287968,3,0.0029585798816568
"ÖRNSKÖLDSVIK DOMSJÖ",202220,2022-05-17,972,58,0.0596707818930041,10,0.0102880658436214,27,0.0277777777777778,9,0.00925925925925926,10,0.0102880658436214,2,0.00205761316872428,58,0.0596707818930041,10,0.0102880658436214,10,0.0102880658436214,27,0.0277777777777778,9,0.00925925925925926,10,0.0102880658436214,2,0.00205761316872428,58,0.0596707818930041,10,0.0102880658436214,29,0.0298353909465021,9,0.00925925925925926
"ÖRNSKÖLDSVIK DOMSJÖ",202220,2022-05-16,954,73,0.0765199161425577,24,0.0251572327044025,20,0.0209643605870021,5,0.00524109014675052,24,0.0251572327044025,0,0,73,0.0765199161425577,24,0.0251572327044025,24,0.0251572327044025,20,0.0209643605870021,5,0.00524109014675052,24,0.0251572327044025,0,0,73,0.0765199161425577,24,0.0251572327044025,20,0.0209643605870021,5,0.00524109014675052
"ÖRNSKÖLDSVIK DOMSJÖ",202219,2022-05-15,829,59,0.0711700844390832,6,0.00723763570566948,33,0.0398069963811821,8,0.00965018094089264,6,0.00723763570566948,6,0.00723763570566948,59,0.0711700844390832,6,0.00723763570566948,6,0.00723763570566948,33,0.0398069963811821,8,0.00965018094089264,6,0.00723763570566948,6,0.00723763570566948,59,0.0711700844390832,6,0.00723763570566948,39,0.0470446320868516,8,0.00965018094089264
"ÖRNSKÖLDSVIK DOMSJÖ",202219,2022-05-14,907,50,0.0551267916207277,0,0,49,0.0540242557883131,1,0.00110253583241455,0,0,0,0,50,0.0551267916207277,0,0,0,0,49,0.0540242557883131,1,0.00110253583241455,0,0,0,0,50,0.0551267916207277,0,0,49,0.0540242557883131,1,0.00110253583241455
"ÖRNSKÖLDSVIK DOMSJÖ",202219,2022-05-13,1021,38,0.0372184133202742,0,0,36,0.0352595494613124,2,0.0019588638589618,0,0,0,0,38,0.0372184133202742,0,0,0,0,36,0.0352595494613124,2,0.0019588638589618,0,0,0,0,38,0.0372184133202742,0,0,36,0.0352595494613124,2,0.0019588638589618
"ÖRNSKÖLDSVIK DOMSJÖ",202219,2022-05-12,879,43,0.0489192263936291,6,0.0068259385665529,23,0.0261660978384528,6,0.0068259385665529,6,0.0068259385665529,2,0.00227531285551763,43,0.0489192263936291,6,0.0068259385665529,6,0.0068259385665529,23,0.0261660978384528,6,0.0068259385665529,6,0.0068259385665529,2,0.00227531285551763,43,0.0489192263936291,6,0.0068259385665529,25,0.0284414106939704,6,0.0068259385665529
"ÖRNSKÖLDSVIK DOMSJÖ",202219,2022-05-11,867,23,0.0265282583621684,3,0.00346020761245675,14,0.0161476355247982,3,0.00346020761245675,3,0.00346020761245675,0,0,23,0.0265282583621684,3,0.00346020761245675,3,0.00346020761245675,14,0.0161476355247982,3,0.00346020761245675,3,0.00346020761245675,0,0,23,0.0265282583621684,3,0.00346020761245675,14,0.0161476355247982,3,0.00346020761245675
"ÖRNSKÖLDSVIK DOMSJÖ",202219,2022-05-10,864,22,0.025462962962963,5,0.00578703703703704,12,0.0138888888888889,0,0,5,0.00578703703703704,0,0,22,0.025462962962963,5,0.00578703703703704,5,0.00578703703703704,12,0.0138888888888889,0,0,5,0.00578703703703704,0,0,22,0.025462962962963,5,0.00578703703703704,12,0.0138888888888889,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202219,2022-05-09,881,38,0.0431328036322361,7,0.00794551645856981,15,0.0170261066969353,7,0.00794551645856981,7,0.00794551645856981,2,0.00227014755959137,38,0.0431328036322361,7,0.00794551645856981,7,0.00794551645856981,15,0.0170261066969353,7,0.00794551645856981,7,0.00794551645856981,2,0.00227014755959137,38,0.0431328036322361,7,0.00794551645856981,17,0.0192962542565267,7,0.00794551645856981
"ÖRNSKÖLDSVIK DOMSJÖ",202218,2022-05-08,804,39,0.0485074626865672,4,0.00497512437810945,27,0.0335820895522388,4,0.00497512437810945,4,0.00497512437810945,0,0,39,0.0485074626865672,4,0.00497512437810945,4,0.00497512437810945,27,0.0335820895522388,4,0.00497512437810945,4,0.00497512437810945,0,0,39,0.0485074626865672,4,0.00497512437810945,27,0.0335820895522388,4,0.00497512437810945
"ÖRNSKÖLDSVIK DOMSJÖ",202218,2022-05-07,952,47,0.0493697478991597,13,0.0136554621848739,14,0.0147058823529412,5,0.00525210084033613,13,0.0136554621848739,2,0.00210084033613445,47,0.0493697478991597,13,0.0136554621848739,13,0.0136554621848739,14,0.0147058823529412,5,0.00525210084033613,13,0.0136554621848739,2,0.00210084033613445,47,0.0493697478991597,13,0.0136554621848739,16,0.0168067226890756,5,0.00525210084033613
"ÖRNSKÖLDSVIK DOMSJÖ",202218,2022-05-06,1049,55,0.0524308865586273,3,0.00285986653956149,43,0.0409914204003813,6,0.00571973307912297,3,0.00285986653956149,0,0,55,0.0524308865586273,3,0.00285986653956149,3,0.00285986653956149,43,0.0409914204003813,6,0.00571973307912297,3,0.00285986653956149,0,0,55,0.0524308865586273,3,0.00285986653956149,43,0.0409914204003813,6,0.00571973307912297
"ÖRNSKÖLDSVIK DOMSJÖ",202218,2022-05-05,961,57,0.0593132154006243,7,0.0072840790842872,38,0.0395421436004162,5,0.00520291363163371,7,0.0072840790842872,0,0,57,0.0593132154006243,7,0.0072840790842872,7,0.0072840790842872,38,0.0395421436004162,5,0.00520291363163371,7,0.0072840790842872,0,0,57,0.0593132154006243,7,0.0072840790842872,38,0.0395421436004162,5,0.00520291363163371
"ÖRNSKÖLDSVIK DOMSJÖ",202218,2022-05-04,870,61,0.0701149425287356,12,0.0137931034482759,34,0.0390804597701149,3,0.00344827586206897,12,0.0137931034482759,0,0,61,0.0701149425287356,12,0.0137931034482759,12,0.0137931034482759,34,0.0390804597701149,3,0.00344827586206897,12,0.0137931034482759,0,0,61,0.0701149425287356,12,0.0137931034482759,34,0.0390804597701149,3,0.00344827586206897
"ÖRNSKÖLDSVIK DOMSJÖ",202218,2022-05-03,929,54,0.0581270182992465,11,0.0118406889128095,27,0.0290635091496232,4,0.00430570505920344,11,0.0118406889128095,1,0.00107642626480086,54,0.0581270182992465,11,0.0118406889128095,11,0.0118406889128095,27,0.0290635091496232,4,0.00430570505920344,11,0.0118406889128095,1,0.00107642626480086,54,0.0581270182992465,11,0.0118406889128095,28,0.0301399354144241,4,0.00430570505920344
"ÖRNSKÖLDSVIK DOMSJÖ",202218,2022-05-02,906,38,0.0419426048565121,0,0,33,0.0364238410596026,5,0.00551876379690949,0,0,0,0,38,0.0419426048565121,0,0,0,0,33,0.0364238410596026,5,0.00551876379690949,0,0,0,0,38,0.0419426048565121,0,0,33,0.0364238410596026,5,0.00551876379690949
"ÖRNSKÖLDSVIK DOMSJÖ",202217,2022-05-01,725,59,0.0813793103448276,16,0.0220689655172414,18,0.0248275862068966,9,0.0124137931034483,16,0.0220689655172414,0,0,59,0.0813793103448276,16,0.0220689655172414,16,0.0220689655172414,18,0.0248275862068966,9,0.0124137931034483,16,0.0220689655172414,0,0,59,0.0813793103448276,16,0.0220689655172414,18,0.0248275862068966,9,0.0124137931034483
"ÖRNSKÖLDSVIK DOMSJÖ",202217,2022-04-30,907,60,0.0661521499448732,1,0.00110253583241455,45,0.0496141124586549,12,0.0132304299889746,1,0.00110253583241455,1,0.00110253583241455,60,0.0661521499448732,1,0.00110253583241455,1,0.00110253583241455,45,0.0496141124586549,12,0.0132304299889746,1,0.00110253583241455,1,0.00110253583241455,60,0.0661521499448732,1,0.00110253583241455,46,0.0507166482910695,12,0.0132304299889746
"ÖRNSKÖLDSVIK DOMSJÖ",202217,2022-04-29,978,40,0.0408997955010225,1,0.00102249488752556,28,0.0286298568507157,7,0.00715746421267894,1,0.00102249488752556,3,0.00306748466257669,40,0.0408997955010225,1,0.00102249488752556,1,0.00102249488752556,28,0.0286298568507157,7,0.00715746421267894,1,0.00102249488752556,3,0.00306748466257669,40,0.0408997955010225,1,0.00102249488752556,31,0.0316973415132924,7,0.00715746421267894
"ÖRNSKÖLDSVIK DOMSJÖ",202217,2022-04-28,915,76,0.0830601092896175,3,0.00327868852459016,51,0.0557377049180328,19,0.0207650273224044,3,0.00327868852459016,0,0,76,0.0830601092896175,3,0.00327868852459016,3,0.00327868852459016,51,0.0557377049180328,19,0.0207650273224044,3,0.00327868852459016,0,0,76,0.0830601092896175,3,0.00327868852459016,51,0.0557377049180328,19,0.0207650273224044
"ÖRNSKÖLDSVIK DOMSJÖ",202217,2022-04-27,877,54,0.0615735461801596,7,0.00798175598631699,21,0.023945267958951,17,0.0193842645381984,7,0.00798175598631699,2,0.00228050171037628,54,0.0615735461801596,7,0.00798175598631699,7,0.00798175598631699,21,0.023945267958951,17,0.0193842645381984,7,0.00798175598631699,2,0.00228050171037628,54,0.0615735461801596,7,0.00798175598631699,23,0.0262257696693273,17,0.0193842645381984
"ÖRNSKÖLDSVIK DOMSJÖ",202217,2022-04-26,889,43,0.0483689538807649,1,0.00112485939257593,26,0.0292463442069741,15,0.0168728908886389,1,0.00112485939257593,0,0,43,0.0483689538807649,1,0.00112485939257593,1,0.00112485939257593,26,0.0292463442069741,15,0.0168728908886389,1,0.00112485939257593,0,0,43,0.0483689538807649,1,0.00112485939257593,26,0.0292463442069741,15,0.0168728908886389
"ÖRNSKÖLDSVIK DOMSJÖ",202217,2022-04-25,909,53,0.0583058305830583,8,0.0088008800880088,21,0.0231023102310231,14,0.0154015401540154,8,0.0088008800880088,2,0.0022002200220022,53,0.0583058305830583,8,0.0088008800880088,8,0.0088008800880088,21,0.0231023102310231,14,0.0154015401540154,8,0.0088008800880088,2,0.0022002200220022,53,0.0583058305830583,8,0.0088008800880088,23,0.0253025302530253,14,0.0154015401540154
"ÖRNSKÖLDSVIK DOMSJÖ",202216,2022-04-24,869,36,0.0414269275028769,3,0.00345224395857307,25,0.0287686996547756,5,0.00575373993095512,3,0.00345224395857307,0,0,36,0.0414269275028769,3,0.00345224395857307,3,0.00345224395857307,25,0.0287686996547756,5,0.00575373993095512,3,0.00345224395857307,0,0,36,0.0414269275028769,3,0.00345224395857307,25,0.0287686996547756,5,0.00575373993095512
"ÖRNSKÖLDSVIK DOMSJÖ",202216,2022-04-23,861,50,0.0580720092915215,12,0.0139372822299652,20,0.0232288037166086,4,0.00464576074332172,12,0.0139372822299652,2,0.00232288037166086,50,0.0580720092915215,12,0.0139372822299652,12,0.0139372822299652,20,0.0232288037166086,4,0.00464576074332172,12,0.0139372822299652,2,0.00232288037166086,50,0.0580720092915215,12,0.0139372822299652,22,0.0255516840882695,4,0.00464576074332172
"ÖRNSKÖLDSVIK DOMSJÖ",202216,2022-04-22,1040,40,0.0384615384615385,7,0.00673076923076923,23,0.0221153846153846,1,0.000961538461538462,7,0.00673076923076923,2,0.00192307692307692,40,0.0384615384615385,7,0.00673076923076923,7,0.00673076923076923,23,0.0221153846153846,1,0.000961538461538462,7,0.00673076923076923,2,0.00192307692307692,40,0.0384615384615385,7,0.00673076923076923,25,0.0240384615384615,1,0.000961538461538462
"ÖRNSKÖLDSVIK DOMSJÖ",202216,2022-04-21,911,45,0.0493962678375412,5,0.00548847420417124,32,0.0351262349066959,3,0.00329308452250274,5,0.00548847420417124,0,0,45,0.0493962678375412,5,0.00548847420417124,5,0.00548847420417124,32,0.0351262349066959,3,0.00329308452250274,5,0.00548847420417124,0,0,45,0.0493962678375412,5,0.00548847420417124,32,0.0351262349066959,3,0.00329308452250274
"ÖRNSKÖLDSVIK DOMSJÖ",202216,2022-04-20,899,46,0.0511679644048943,1,0.00111234705228031,39,0.0433815350389321,3,0.00333704115684093,1,0.00111234705228031,2,0.00222469410456062,46,0.0511679644048943,1,0.00111234705228031,1,0.00111234705228031,39,0.0433815350389321,3,0.00333704115684093,1,0.00111234705228031,2,0.00222469410456062,46,0.0511679644048943,1,0.00111234705228031,41,0.0456062291434928,3,0.00333704115684093
"ÖRNSKÖLDSVIK DOMSJÖ",202216,2022-04-19,923,51,0.0552546045503792,12,0.0130010834236186,24,0.0260021668472373,3,0.00325027085590466,12,0.0130010834236186,0,0,51,0.0552546045503792,12,0.0130010834236186,12,0.0130010834236186,24,0.0260021668472373,3,0.00325027085590466,12,0.0130010834236186,0,0,51,0.0552546045503792,12,0.0130010834236186,24,0.0260021668472373,3,0.00325027085590466
"ÖRNSKÖLDSVIK DOMSJÖ",202216,2022-04-18,858,54,0.0629370629370629,4,0.00466200466200466,31,0.0361305361305361,12,0.013986013986014,4,0.00466200466200466,3,0.0034965034965035,54,0.0629370629370629,4,0.00466200466200466,4,0.00466200466200466,31,0.0361305361305361,12,0.013986013986014,4,0.00466200466200466,3,0.0034965034965035,54,0.0629370629370629,4,0.00466200466200466,34,0.0396270396270396,12,0.013986013986014
"ÖRNSKÖLDSVIK DOMSJÖ",202215,2022-04-17,801,28,0.034956304619226,4,0.00499375780274657,19,0.0237203495630462,1,0.00124843945068664,4,0.00499375780274657,0,0,28,0.034956304619226,4,0.00499375780274657,4,0.00499375780274657,19,0.0237203495630462,1,0.00124843945068664,4,0.00499375780274657,0,0,28,0.034956304619226,4,0.00499375780274657,19,0.0237203495630462,1,0.00124843945068664
"ÖRNSKÖLDSVIK DOMSJÖ",202215,2022-04-16,760,32,0.0421052631578947,0,0,31,0.0407894736842105,1,0.00131578947368421,0,0,0,0,32,0.0421052631578947,0,0,0,0,31,0.0407894736842105,1,0.00131578947368421,0,0,0,0,32,0.0421052631578947,0,0,31,0.0407894736842105,1,0.00131578947368421
"ÖRNSKÖLDSVIK DOMSJÖ",202215,2022-04-15,875,19,0.0217142857142857,3,0.00342857142857143,10,0.0114285714285714,3,0.00342857142857143,3,0.00342857142857143,0,0,19,0.0217142857142857,3,0.00342857142857143,3,0.00342857142857143,10,0.0114285714285714,3,0.00342857142857143,3,0.00342857142857143,0,0,19,0.0217142857142857,3,0.00342857142857143,10,0.0114285714285714,3,0.00342857142857143
"ÖRNSKÖLDSVIK DOMSJÖ",202215,2022-04-14,964,47,0.0487551867219917,2,0.0020746887966805,42,0.0435684647302905,1,0.00103734439834025,2,0.0020746887966805,0,0,47,0.0487551867219917,2,0.0020746887966805,2,0.0020746887966805,42,0.0435684647302905,1,0.00103734439834025,2,0.0020746887966805,0,0,47,0.0487551867219917,2,0.0020746887966805,42,0.0435684647302905,1,0.00103734439834025
