"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,5635,794.783,0.141044010647737,267.428,0.0474583850931677,83.355,0.0147923691215617,22,0.00390417036379769,98,0.0173913043478261,0,0,4,0.000709849157054126,40,0.00709849157054126,37,0.00656610470275067,149,0.0264418811002662,94,0.016681455190772,711.428,0.126251641526176,210.428,0.0373430346051464,83.355,0.0147923691215617,7.073,0.00125519077196096,177,0.0314108251996451,0,0,22,0.00390417036379769,1,0.000177462289263532,97,0.0172138420585626,0,0,0,0,0,0,4,0.000709849157054126,32,0.00567879325643301,8,0.00141969831410825,25,0.00443655723158829,12,0.00212954747116238,139,0.0246672582076309,10,0.00177462289263532,70,0.0124223602484472,24,0.00425909494232476,711.428,0.126251641526176,177,0.0314108251996451,280,0.0496894409937888,0,0,32,0.00567879325643301,12,0.00212954747116238
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,5365,714.873,0.13324753028891,248.443,0.0463081081081081,69.43,0.0129412861136999,18,0.00335507921714818,72,0.0134203168685927,0,0,8,0.00149114631873253,30,0.00559179869524697,36,0.00671015843429637,149,0.0277726001863933,84,0.0156570363466915,645.443,0.12030624417521,183.443,0.0341925442684063,69.43,0.0129412861136999,4.013,0.000747996272134203,175,0.032618825722274,0,0,18,0.00335507921714818,5,0.000931966449207828,67,0.0124883504193849,0,0,0,0,0,0,8,0.00149114631873253,27,0.00503261882572227,3,0.000559179869524697,28,0.00521901211556384,8,0.00149114631873253,143,0.0266542404473439,6,0.00111835973904939,64,0.0119291705498602,20,0.00372786579683131,645.443,0.12030624417521,175,0.032618825722274,252,0.0469711090400746,0,0,27,0.00503261882572227,8,0.00149114631873253
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,5916,702.158,0.118687964841109,220.153,0.0372131507775524,64.005,0.0108189655172414,22,0.00371872887085869,96,0.0162271805273834,0,0,8,0.00135226504394861,31,0.00524002704530088,32,0.00540906017579446,157,0.0265382014874915,72,0.0121703853955375,638.153,0.107868999323867,175.153,0.0296066599053414,64.005,0.0108189655172414,9.148,0.00154631507775524,147,0.0248478701825558,0,0,22,0.00371872887085869,6,0.00101419878296146,90,0.0152129817444219,0,0,0,0,0,0,8,0.00135226504394861,26,0.004394861392833,5,0.000845165652467884,20,0.00338066260987153,12,0.00202839756592292,150,0.0253549695740365,7,0.00118323191345504,51,0.00862068965517241,21,0.00354969574036511,638.153,0.107868999323867,147,0.0248478701825558,278,0.0469912102772143,0,0,26,0.004394861392833,12,0.00202839756592292
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,5852,796.023,0.136025803144224,220.548,0.0376876281613124,70.475,0.0120428913192071,28,0.00478468899521531,51,0.00871496924128503,0,0,4,0.000683526999316473,51,0.00871496924128503,28,0.00478468899521531,255,0.0435748462064252,88,0.0150375939849624,725.548,0.123982911825017,196.548,0.0335864661654135,70.475,0.0120428913192071,6.073,0.00103776486671224,144,0.024606971975393,0,0,28,0.00478468899521531,1,0.000170881749829118,50,0.00854408749145591,0,0,0,0,0,0,4,0.000683526999316473,48,0.00820232399179768,3,0.000512645249487355,16,0.00273410799726589,12,0.00205058099794942,250,0.0427204374572796,5,0.000854408749145591,74,0.0126452494873548,14,0.00239234449760766,725.548,0.123982911825017,144,0.024606971975393,325,0.0555365686944634,0,0,48,0.00820232399179768,12,0.00205058099794942
"OSKARSTRÖM BLÅKLINTSVÄGEN",202223,5873,737.426,0.125562063681253,235.106,0.0400316703558658,81.32,0.0138464158011238,38,0.00647028775753448,48,0.00817299506214882,0,0,14,0.00238379022646007,32,0.00544866337476588,26,0.00442703899199728,158,0.0269027754129065,105,0.0178784266984505,656.106,0.111715647880129,247.106,0.042074919121403,81.32,0.0138464158011238,8.786,0.00149599863783416,145,0.0246892559169079,0,0,38,0.00647028775753448,1,0.000170270730461434,47,0.00800272433168738,0,0,0,0,0,0,14,0.00238379022646007,27,0.00459730972245871,5,0.000851353652307168,17,0.00289460241784437,9,0.0015324365741529,152,0.0258811510301379,6,0.0010216243827686,69,0.0117486804018389,36,0.00612974629661161,656.106,0.111715647880129,145,0.0246892559169079,228,0.0388217265452069,0,0,27,0.00459730972245871,9,0.0015324365741529
"OSKARSTRÖM BLÅKLINTSVÄGEN",202222,5778,792.081,0.137085669781931,235.561,0.0407686050536518,82.52,0.0142817583939079,63,0.0109034267912773,36,0.00623052959501558,0,0,5,0.000865351332641052,31,0.00536517826237452,42,0.00726895119418484,149,0.0257874697127034,148,0.0256143994461751,709.561,0.122803911388024,304.561,0.0527104534440983,82.52,0.0142817583939079,6.041,0.00104551748009692,147,0.0254413291796469,0,0,63,0.0109034267912773,1,0.00017307026652821,35,0.00605745932848737,0,0,0,0,0,0,5,0.000865351332641052,24,0.00415368639667705,7,0.00121149186569747,34,0.00588438906195916,8,0.00138456213222568,136,0.0235375562478366,13,0.00224991346486674,103,0.0178262374524057,45,0.00778816199376947,709.561,0.122803911388024,147,0.0254413291796469,226,0.0391138802353756,0,0,24,0.00415368639667705,8,0.00138456213222568
"OSKARSTRÖM BLÅKLINTSVÄGEN",202221,5725,782.906,0.136752139737991,236.576,0.0413233187772926,87.33,0.0152541484716157,24,0.00419213973799127,36,0.0062882096069869,0,0,5,0.000873362445414847,48,0.00838427947598253,40,0.00698689956331878,120,0.0209606986899563,186,0.0324890829694323,695.576,0.121497991266376,307.576,0.0537250655021834,87.33,0.0152541484716157,5.246,0.000916331877729258,144,0.0251528384279476,0,0,24,0.00419213973799127,3,0.000524017467248908,33,0.00576419213973799,0,0,0,0,0,0,5,0.000873362445414847,44,0.00768558951965066,4,0.000698689956331878,29,0.00506550218340611,11,0.00192139737991266,113,0.0197379912663755,7,0.00122270742358079,67,0.011703056768559,119,0.0207860262008734,695.576,0.121497991266376,144,0.0251528384279476,189,0.0330131004366812,0,0,44,0.00768558951965066,11,0.00192139737991266
"OSKARSTRÖM BLÅKLINTSVÄGEN",202220,5821,809.937,0.139140525682872,212.662,0.0365335852946229,89.275,0.0153367119051709,19,0.00326404397869782,80,0.0137433430682013,0,0,2,0.000343583576705034,53,0.00910496478268339,25,0.00429479470881292,107,0.0183817213537193,222,0.0381377770142587,720.662,0.123803813777701,339.662,0.0583511424153925,89.275,0.0153367119051709,7.387,0.00126902594056004,116,0.0199278474488919,0,0,19,0.00326404397869782,0,0,80,0.0137433430682013,0,0,0,0,0,0,2,0.000343583576705034,40,0.00687167153410067,13,0.00223329324858272,18,0.0030922521903453,7,0.00120254251846762,103,0.0176945542003092,4,0.000687167153410067,86,0.0147740937983164,136,0.0233636832159423,720.662,0.123803813777701,116,0.0199278474488919,218,0.0374506098608487,0,0,40,0.00687167153410067,7,0.00120254251846762
"OSKARSTRÖM BLÅKLINTSVÄGEN",202219,5657,599.028,0.105891461905604,216.568,0.0382831889694184,74.46,0.0131624535973131,18,0.00318189853279123,50,0.0088386070355312,0,0,7,0.00123740498497437,45,0.00795474633197808,33,0.00583348064345059,75,0.0132579105532968,80,0.0141417712568499,524.568,0.0927290083082906,183.568,0.0324497083259678,74.46,0.0131624535973131,4.108,0.000726179954039243,138,0.0243945554180661,0,0,18,0.00318189853279123,0,0,50,0.0088386070355312,0,0,0,0,0,0,7,0.00123740498497437,42,0.00742442990984621,3,0.000530316422131872,21,0.0037122149549231,12,0.00212126568852749,69,0.0121972777090331,6,0.00106063284426374,67,0.0118437334276118,13,0.00229803782923811,524.568,0.0927290083082906,138,0.0243945554180661,149,0.026339048965883,0,0,42,0.00742442990984621,12,0.00212126568852749
"OSKARSTRÖM BLÅKLINTSVÄGEN",202218,5555,771.254,0.138839603960396,233.909,0.0421078307830783,81.345,0.0146435643564356,20,0.0036003600360036,152,0.0273627362736274,0,0,4,0.00072007200720072,35,0.0063006300630063,33,0.00594059405940594,108,0.0194419441944194,104,0.0187218721872187,689.909,0.12419603960396,228.909,0.0412077407740774,81.345,0.0146435643564356,19.564,0.00352187218721872,133,0.0239423942394239,0,0,20,0.0036003600360036,2,0.00036003600360036,150,0.027002700270027,0,0,0,0,0,0,4,0.00072007200720072,30,0.0054005400540054,5,0.0009000900090009,28,0.00504050405040504,5,0.0009000900090009,104,0.0187218721872187,4,0.00072007200720072,87,0.0156615661566157,17,0.00306030603060306,689.909,0.12419603960396,133,0.0239423942394239,293,0.0527452745274527,0,0,30,0.0054005400540054,5,0.0009000900090009
"OSKARSTRÖM BLÅKLINTSVÄGEN",202217,5454,719.103,0.131848734873487,267.728,0.0490883755042171,67.375,0.0123533186651999,134,0.0245691235790246,2,0.000366703337000367,0,0,6,0.0011001100110011,34,0.00623395672900623,27,0.00495049504950495,109,0.01998533186652,72,0.0132013201320132,651.728,0.119495416208287,341.728,0.0626563989732307,67.375,0.0123533186651999,62.353,0.0114325265859919,138,0.0253025302530253,0,0,134,0.0245691235790246,2,0.000366703337000367,0,0,0,0,0,0,0,0,6,0.0011001100110011,30,0.0055005500550055,4,0.000733406674000733,21,0.00385038503850385,6,0.0011001100110011,103,0.0188852218555189,6,0.0011001100110011,64,0.0117345067840117,8,0.00146681334800147,651.728,0.119495416208288,138,0.0253025302530253,136,0.0249358269160249,0,0,30,0.0055005500550055,6,0.0011001100110011
"OSKARSTRÖM BLÅKLINTSVÄGEN",202216,5827,692.397,0.118825639265488,228.772,0.0392606830272868,82.625,0.0141796807962931,26,0.00446198730049768,68,0.0116698129397632,0,0,8,0.0013729191693839,56,0.00961043418568732,36,0.00617813626222756,129,0.0221383216063154,58,0.00995366397803329,609.772,0.104645958469195,183.772,0.0315380126995023,82.625,0.0141796807962931,9.147,0.00156976145529432,137,0.0235112407756993,0,0,26,0.00446198730049768,1,0.000171614896172988,67,0.0114981980435902,0,0,0,0,0,0,8,0.0013729191693839,46,0.00789428522395744,10,0.00171614896172988,27,0.00463360219667067,9,0.00154453406555689,120,0.0205937875407585,9,0.00154453406555689,48,0.00823751501630341,10,0.00171614896172988,609.772,0.104645958469195,137,0.0235112407756993,234,0.0401578857044791,0,0,46,0.00789428522395744,9,0.00154453406555689
"OSKARSTRÖM BLÅKLINTSVÄGEN",202215,5849,650.493,0.111214395623183,216.273,0.0369760642844931,104.22,0.0178184305009403,18,0.00307744913660455,10,0.0017096939647803,0,0,8,0.00136775517182424,28,0.00478714310138485,33,0.005641990083775,165,0.028209950418875,68,0.0116259189605061,546.273,0.0933959651222431,204.273,0.0349244315267567,104.22,0.0178184305009403,6.053,0.00103487775688152,106,0.0181227560266712,0,0,18,0.00307744913660455,2,0.000341938792956061,8,0.00136775517182424,0,0,0,0,0,0,8,0.00136775517182424,20,0.00341938792956061,8,0.00136775517182424,21,0.00359035732603864,12,0.00205163275773637,160,0.0273551034364849,5,0.000854846982390152,58,0.00991622499572577,10,0.0017096939647803,546.273,0.0933959651222431,106,0.0181227560266712,204,0.0348777568815182,0,0,20,0.00341938792956061,12,0.00205163275773637
"OSKARSTRÖM BLÅKLINTSVÄGEN",202214,5417,606.826,0.112022521690973,252.846,0.0466763891452834,94.98,0.0175336902344471,21,0.00387668451172236,8,0.00147683219494185,0,0,3,0.000553812073103194,53,0.00978401329148976,28,0.00516891268229647,80,0.0147683219494185,66,0.0121838656082703,511.846,0.0944888314565258,187.846,0.0346771275613808,94.98,0.0175336902344471,2.866,0.000529075133837918,155,0.0286136237769983,0,0,21,0.00387668451172236,8,0.00147683219494185,0,0,0,0,0,0,0,0,3,0.000553812073103194,45,0.00830718109654791,8,0.00147683219494185,20,0.00369208048735462,8,0.00147683219494185,71,0.0131068857301089,9,0.00166143621930958,59,0.0108916374376961,7,0.00129222817057412,511.846,0.0944888314565258,155,0.0286136237769983,116,0.0214140668266568,0,0,45,0.00830718109654791,8,0.00147683219494185
"OSKARSTRÖM BLÅKLINTSVÄGEN",202213,5377,965.405,0.179543425702064,330.145,0.0613994792635298,122.26,0.0227375860145062,23,0.00427747814766598,152,0.0282685512367491,0,0,2,0.000371954621536173,109,0.0202715268737214,29,0.0053933420122745,131,0.0243630277106193,67,0.0124604798214618,843.145,0.156805839687558,260.145,0.0483810675097638,122.26,0.0227375860145062,45.885,0.00853356890459364,162,0.03012832434443,0,0,23,0.00427747814766598,66,0.0122745025106937,86,0.0159940487260554,0,0,0,0,0,0,2,0.000371954621536173,106,0.0197135949414171,3,0.000557931932304259,19,0.00353356890459364,10,0.00185977310768086,123,0.0228752092244746,8,0.00148781848614469,47,0.00874093360610006,20,0.00371954621536173,843.145,0.156805839687558,162,0.03012832434443,305,0.0567230797842663,0,0,106,0.0197135949414171,10,0.00185977310768086
"OSKARSTRÖM BLÅKLINTSVÄGEN",202212,5456,667.06,0.122261730205279,265,0.0485703812316716,87.06,0.0159567448680352,20,0.00366568914956012,23,0.00421554252199413,0,0,8,0.00146627565982405,58,0.0106304985337243,32,0.00586510263929619,117,0.0214442815249267,57,0.0104472140762463,580,0.106304985337243,210,0.0384897360703812,87.06,0.0159567448680352,37.94,0.00695381231671554,140,0.0256598240469208,0,0,20,0.00366568914956012,8,0.00146627565982405,15,0.00274926686217009,0,0,0,0,0,0,8,0.00146627565982405,48,0.00879765395894428,10,0.00183284457478006,28,0.00513196480938416,4,0.000733137829912023,113,0.0207111436950147,4,0.000733137829912023,50,0.00916422287390029,7,0.00128299120234604,580,0.106304985337243,140,0.0256598240469208,178,0.032624633431085,0,0,48,0.00879765395894428,4,0.000733137829912023
"OSKARSTRÖM BLÅKLINTSVÄGEN",202211,5340,717.969,0.134451123595506,213.024,0.0398921348314607,73.945,0.0138473782771536,19,0.00355805243445693,21,0.00393258426966292,0,0,5,0.000936329588014981,159,0.0297752808988764,30,0.00561797752808989,111,0.0207865168539326,86,0.0161048689138577,644.024,0.120603745318352,189.024,0.0353977528089888,73.945,0.0138473782771536,5.079,0.000951123595505618,134,0.0250936329588015,0,0,19,0.00355805243445693,0,0,21,0.00393258426966292,0,0,0,0,0,0,5,0.000936329588014981,153,0.0286516853932584,6,0.00112359550561798,20,0.00374531835205993,10,0.00187265917602996,107,0.0200374531835206,4,0.000749063670411985,59,0.0110486891385768,27,0.0050561797752809,644.024,0.120603745318352,134,0.0250936329588015,158,0.0295880149812734,0,0,153,0.0286516853932584,10,0.00187265917602996
"OSKARSTRÖM BLÅKLINTSVÄGEN",202210,5261,689.697,0.131096179433568,272.397,0.0517766584299563,106.3,0.0202052841665083,16,0.00304124691123361,12,0.0022809351834252,0,0,5,0.000950389659760502,36,0.00684280555027561,34,0.00646264968637141,147,0.0279414559969588,61,0.0115947538490781,583.397,0.11089089526706,194.397,0.0369505797376925,106.3,0.0202052841665083,6.097,0.00115890515111196,160,0.0304124691123361,0,0,16,0.00304124691123361,0,0,12,0.0022809351834252,0,0,0,0,0,0,5,0.000950389659760502,32,0.00608249382246721,4,0.000760311727808401,27,0.00513210416270671,7,0.0013305455236647,124,0.0235696635620604,23,0.00437179243489831,54,0.0102642083254134,7,0.0013305455236647,583.397,0.110890895267059,160,0.0304124691123361,190,0.0361148070708991,0,0,32,0.00608249382246721,7,0.0013305455236647
"OSKARSTRÖM BLÅKLINTSVÄGEN",202209,5146,552.499,0.10736474931986,229.884,0.0446723668869025,86.615,0.0168315196268947,16,0.00310921103769918,33,0.00641274776525457,0,0,5,0.000971628449280995,43,0.00835600466381656,33,0.00641274776525457,38,0.00738437621453556,68,0.0132141469102215,465.884,0.0905332296929654,179.884,0.0349560823940925,86.615,0.0168315196268947,4.269,0.000829576369996114,139,0.0270112708900117,0,0,16,0.00310921103769918,1,0.000194325689856199,32,0.00621842207539837,0,0,0,0,0,0,5,0.000971628449280995,36,0.00699572483482316,7,0.00136027982899339,21,0.00408083948698018,12,0.00233190827827439,23,0.00446949086669258,15,0.00291488534784298,58,0.0112708900116595,10,0.00194325689856199,465.884,0.0905332296929654,139,0.0270112708900117,99,0.0192382432957637,0,0,36,0.00699572483482316,12,0.00233190827827439
"OSKARSTRÖM BLÅKLINTSVÄGEN",202208,5255,689.213,0.131153758325404,222.643,0.042367840152236,76.57,0.0145708848715509,140,0.0266412940057088,7,0.00133206470028544,0,0,3,0.000570884871550904,27,0.00513796384395813,45,0.00856327307326356,51,0.00970504281636537,117,0.0222645099904853,612.643,0.116582873453853,341.643,0.0650129400570885,76.57,0.0145708848715509,5.073,0.000965366317792578,141,0.0268315889628925,0,0,140,0.0266412940057088,1,0.000190294957183635,6,0.00114176974310181,0,0,0,0,0,0,3,0.000570884871550904,21,0.00399619410085633,6,0.00114176974310181,31,0.00589914367269267,14,0.00266412940057088,44,0.00837297811607992,7,0.00133206470028544,117,0.0222645099904853,0,0,612.643,0.116582873453853,141,0.0268315889628925,95,0.0180780209324453,0,0,21,0.00399619410085633,14,0.00266412940057088
"OSKARSTRÖM BLÅKLINTSVÄGEN",202207,5435,725.417,0.133471389144434,283.807,0.0522183992640294,93.61,0.0172235510579577,23,0.00423183072677093,50,0.00919963201471941,0,0,7,0.00128794848206072,28,0.00515179392824287,33,0.00607175712971481,137,0.0252069917203312,70,0.0128794848206072,631.807,0.116247838086477,197.807,0.0363950321987121,93.61,0.0172235510579577,4.197,0.000772217111315547,186,0.0342226310947562,0,0,23,0.00423183072677093,1,0.000183992640294388,49,0.00901563937442502,0,0,0,0,0,0,7,0.00128794848206072,24,0.00441582336706532,4,0.000735970561177553,22,0.00404783808647654,11,0.00202391904323827,129,0.0237350505979761,8,0.00147194112235511,70,0.0128794848206072,0,0,631.807,0.116247838086477,186,0.0342226310947562,213,0.0391904323827047,0,0,24,0.00441582336706532,11,0.00202391904323827
"OSKARSTRÖM BLÅKLINTSVÄGEN",202206,5040,669.501,0.1328375,251.321,0.0498652777777778,90.18,0.0178928571428571,18,0.00357142857142857,47,0.00932539682539683,0,0,26,0.00515873015873016,31,0.00615079365079365,34,0.00674603174603175,118,0.0234126984126984,54,0.0107142857142857,579.321,0.114944642857143,197.321,0.0391509920634921,90.18,0.0178928571428571,9.141,0.00181369047619048,152,0.0301587301587302,0,0,18,0.00357142857142857,0,0,47,0.00932539682539683,0,0,0,0,0,0,26,0.00515873015873016,28,0.00555555555555556,3,0.000595238095238095,26,0.00515873015873016,8,0.00158730158730159,102,0.0202380952380952,16,0.00317460317460317,54,0.0107142857142857,0,0,579.321,0.114944642857143,152,0.0301587301587302,194,0.0384920634920635,0,0,28,0.00555555555555556,8,0.00158730158730159
"OSKARSTRÖM BLÅKLINTSVÄGEN",202205,4838,710.57,0.14687267465895,285.955,0.0591060355518809,95.615,0.0197633319553535,21,0.00434063662670525,54,0.0111616370400992,0,0,2,0.000413393964448119,42,0.0086812732534105,38,0.00785448532451426,132,0.0272840016535759,40,0.00826787928896238,614.955,0.127109342703597,192.955,0.0398832162050434,95.615,0.0197633319553535,34.34,0.0070979743695742,156,0.0322447292269533,0,0,21,0.00434063662670525,1,0.00020669698222406,53,0.0109549400578752,0,0,0,0,0,0,2,0.000413393964448119,40,0.00826787928896238,2,0.000413393964448119,27,0.00558081852004961,11,0.00227366680446465,116,0.0239768499379909,16,0.00330715171558495,40,0.00826787928896238,0,0,614.955,0.127109342703597,156,0.0322447292269533,215,0.0444398511781728,0,0,40,0.00826787928896238,11,0.00227366680446465
"OSKARSTRÖM BLÅKLINTSVÄGEN",202204,4826,631.221,0.130795897223373,194.221,0.0402447161210112,84,0.0174057190219644,17,0.00352258599254041,111,0.0230004144218815,0,0,7,0.0014504765851637,47,0.00973891421467053,31,0.0064235391628678,89,0.0184417737256527,51,0.0105677579776212,547.221,0.113390178201409,162.221,0.0336139660174057,84,0.0174057190219644,3.221,0.000667426440116038,107,0.0221715706589308,0,0,17,0.00352258599254041,41,0.00849564857024451,70,0.014504765851637,0,0,0,0,0,0,7,0.0014504765851637,43,0.00891007045171985,4,0.000828843762950684,18,0.00372979693327808,13,0.00269374222958972,78,0.0161624533775383,11,0.00227932034811438,51,0.0105677579776212,0,0,547.221,0.113390178201409,107,0.0221715706589308,222,0.0460008288437629,0,0,43,0.00891007045171985,13,0.00269374222958972
"OSKARSTRÖM BLÅKLINTSVÄGEN",202203,4984,846.354,0.169814205457464,289.174,0.0580204654895666,151.18,0.0303330658105939,16,0.00321027287319422,157,0.0315008025682183,0,0,4,0.000802568218298555,31,0.0062199036918138,38,0.00762439807383628,97,0.01946227929374,63,0.0126404494382022,695.174,0.13948113964687,235.174,0.0471857945425361,151.18,0.0303330658105939,0.994,0.000199438202247191,137,0.0274879614767255,0,0,16,0.00321027287319422,0,0,157,0.0315008025682183,0,0,0,0,0,0,4,0.000802568218298555,30,0.00601926163723917,1,0.000200642054574639,32,0.00642054574638844,6,0.00120385232744783,88,0.0176565008025682,9,0.00180577849117175,63,0.0126404494382022,0,0,695.174,0.13948113964687,137,0.0274879614767255,287,0.0575842696629214,0,0,30,0.00601926163723917,6,0.00120385232744783
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,4925,554.194,0.112526700507614,241.659,0.0490678172588832,92.535,0.0187888324873096,14,0.00284263959390863,32,0.00649746192893401,0,0,5,0.00101522842639594,36,0.00730964467005076,25,0.0050761421319797,61,0.0123857868020305,47,0.00954314720812183,461.659,0.0937378680203046,164.659,0.0334332994923858,92.535,0.0187888324873096,6.124,0.00124345177664975,143,0.0290355329949239,0,0,14,0.00284263959390863,0,0,32,0.00649746192893401,0,0,0,0,0,0,5,0.00101522842639594,32,0.00649746192893401,4,0.000812182741116751,17,0.00345177664974619,8,0.0016243654822335,53,0.010761421319797,8,0.0016243654822335,47,0.00954314720812183,0,0,461.659,0.0937378680203046,143,0.0290355329949239,114,0.0231472081218274,0,0,32,0.00649746192893401,8,0.0016243654822335
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,4970,641.016,0.128977062374245,250.076,0.0503171026156942,90.94,0.0182977867203219,22,0.00442655935613682,45,0.00905432595573441,0,0,12,0.00241448692152917,48,0.0096579476861167,46,0.00925553319919517,53,0.0106639839034205,74,0.0148893360160966,550.076,0.110679275653924,203.076,0.0408603621730382,90.94,0.0182977867203219,4.136,0.000832193158953722,155,0.0311871227364185,0,0,22,0.00442655935613682,0,0,45,0.00905432595573441,0,0,0,0,0,0,12,0.00241448692152917,46,0.00925553319919517,2,0.000402414486921529,32,0.00643863179074447,14,0.0028169014084507,44,0.00885311871227364,9,0.00181086519114688,74,0.0148893360160966,0,0,550.076,0.110679275653924,155,0.0311871227364185,132,0.0265593561368209,0,0,46,0.00925553319919517,14,0.0028169014084507
"ÖRNSKÖLDSVIK DOMSJÖ",202239,6024,3408.32,0.565790172642762,2339.452,0.388355245683931,520.065,0.086332171314741,84,0.0139442231075697,70,0.0116201859229748,2.803,0.000465305444887118,46,0.00763612217795485,73,0.0121181938911023,39,0.00647410358565737,118,0.0195883134130146,116,0.0192563081009296,2926.975,0.485885624169987,823.867,0.136764110225764,481.65,0.0799551792828685,57.802,0.00959528552456839,1800,0.298804780876494,38.415,0.00637699203187251,84,0.0139442231075697,17,0.00282204515272244,53,0.00879814077025232,1.439,0.000238877822045153,0.305,5.06308100929615e-05,1.364,0.000226427622841965,46,0.00763612217795485,63,0.0104581673306773,10,0.00166002656042497,26,0.00431606905710491,13,0.00215803452855246,113,0.0187583001328021,5,0.000830013280212483,54,0.00896414342629482,62,0.0102921646746348,2926.67,0.485834993359894,1800,0.298804780876494,224,0.0371845949535193,2.803,0.000465305444887118,63,0.0104581673306773,13,0.00215803452855246
"ÖRNSKÖLDSVIK DOMSJÖ",202233,7074,612.599,0.0865986711902743,300.697,0.0425073508623127,68.37,0.00966497031382528,0,0,0,0,1.532,0.000216567712750919,7,0.000989539157478089,35,0.00494769578739044,36,0.00508905852417303,102,0.0144189991518236,62,0.00876448968052022,544.229,0.076933700876449,297.697,0.0420832626519649,68.37,0.00966497031382528,160.327,0.0226642635001414,72,0.0101781170483461,0,0,0,0,0,0,0,0,0.688,9.72575629064179e-05,0,0,0.844,0.000119310149844501,7,0.000989539157478089,23,0.00325134294599943,12,0.00169635284139101,30,0.00424088210347752,6,0.000848176420695505,98,0.0138535482046932,4,0.000565450947130336,55,0.00777495052304213,7,0.000989539157478089,544.229,0.076933700876449,72,0.0101781170483461,144,0.0203562340966921,1.532,0.000216567712750919,23,0.00325134294599943,6,0.000848176420695505
