"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"MÖLNLYCKE C",202223,2022-06-07,2110,276.588,0.131084360189573,60.088,0.0284777251184834,26,0.0123222748815166,18,0.00853080568720379,100,0.0473933649289099,0,0,1.71,0.00081042654028436,15,0.00710900473933649,5,0.0023696682464455,7,0.0033175355450237,35,0.0165876777251185,8.79,0.00416587677725118,272.408,0.129103317535545,111,0.05260663507109,5,0.0023696682464455,36.088,0.017103317535545,19,0.00900473933649289,21,0.00995260663507109,18,0.00853080568720379,72,0.0341232227488152,28,0.0132701421800948,0,0,0.904,0.000428436018957346,0,0,0.82,0.000388625592417062,0.806,0.000381990521327014,15,0.00710900473933649,5,0.0023696682464455,17,0.00805687203791469,25,0.0118483412322275,3.79,0.00179620853080569,5,0.0023696682464455,271.588,0.128714691943128,55.878,0.0264824644549763,19,0.00900473933649289,70,0.033175355450237,15.71,0.00744549763033175
"MÖLNLYCKE C",202223,2022-06-06,2055,305.642,0.148730900243309,42.213,0.0205416058394161,46,0.0223844282238443,23,0.0111922141119221,84,0.0408759124087591,0,0,0.86,0.000418491484184915,10,0.0048661800486618,8,0.00389294403892944,21,0.0102189781021898,60,0.0291970802919708,10.569,0.00514306569343066,298.45,0.145231143552311,95,0.0462287104622871,8,0.00389294403892944,16.213,0.00788953771289538,18,0.00875912408759124,38,0.0184914841849148,23,0.0111922141119221,34,0.0165450121654501,50,0.024330900243309,0,0,0.86,0.000418491484184915,0,0,0.808,0.000393187347931873,0,0,10,0.0048661800486618,8,0.00389294403892944,29,0.0141119221411192,52,0.0253041362530414,4.569,0.00222335766423358,6,0.00291970802919708,297.642,0.14483795620438,46.782,0.0227649635036496,18,0.00875912408759124,131,0.0637469586374696,6.86,0.003338199513382
"MÖLNLYCKE C",202222,2022-06-05,1814,213.776,0.117847850055127,31.926,0.0175997794928335,33,0.0181918412348401,18,0.00992282249173098,74,0.0407938257993385,0,0,0.902,0.000497243660418964,15,0.00826901874310915,8,0.00441014332965821,9,0.00496141124586549,16,0.00882028665931643,7.948,0.00438147739801544,206.53,0.113853362734289,105,0.0578831312017641,8,0.00441014332965821,5.926,0.00326681367144432,18,0.00992282249173098,25,0.0137816979051819,18,0.00992282249173098,62,0.0341786108048512,12,0.00661521499448732,0,0,0.902,0.000497243660418964,0,0,0.754,0.000415656008820287,0,0,15,0.00826901874310915,8,0.00441014332965821,11,0.00606394707828004,14,0.00771775082690187,4.948,0.00272767364939361,3,0.00165380374862183,205.776,0.113437706725469,29.874,0.0164685777287762,18,0.00992282249173098,37,0.0203969128996692,15.902,0.00876626240352811
"MÖLNLYCKE C",202222,2022-06-04,2003,287.078,0.143324013979031,35.825,0.0178856714927609,18,0.00898652021967049,21,0.0104842735896156,120,0.0599101347978033,0,0,1.98,0.000988517224163754,13,0.00649026460309536,14,0.00698951572641038,14,0.00698951572641038,42,0.0209685471792312,7.273,0.00363105341987019,284.554,0.142063904143784,111,0.055416874687968,4,0.00199700449326011,9.825,0.00490514228657014,22,0.0109835247129306,14,0.00698951572641038,21,0.0104842735896156,76,0.0379430853719421,44,0.0219670494258612,0,0,1.98,0.000988517224163754,0,0,1.476,0.000736894658012981,0,0,13,0.00649026460309536,14,0.00698951572641038,26,0.0129805292061907,30,0.0149775336994508,6.273,0.00313180229655517,1,0.000499251123315027,283.078,0.141327009485771,37.098,0.0185212181727409,22,0.0109835247129306,100,0.0499251123315027,12.98,0.00648027958062906
"MÖLNLYCKE C",202222,2022-06-03,2342,285.773,0.122020922288642,48.825,0.0208475661827498,37,0.015798462852263,20,0.0085397096498719,91,0.0388556789069172,0,0,1.97,0.000841161400512383,27,0.0115286080273271,7,0.00298889837745517,5,0.00213492741246798,35,0.0149444918872758,12.978,0.00554141759180188,278.163,0.118771562766866,114,0.0486763450042699,9,0.00384286934244236,8.825,0.00376814688300598,31,0.0132365499573015,28,0.0119555935098207,20,0.0085397096498719,66,0.0281810418445773,25,0.0106746370623399,0,0,1.97,0.000841161400512383,0,0,1.39,0.000593509820666097,0,0,27,0.0115286080273271,7,0.00298889837745517,15,0.00640478223740393,25,0.0106746370623399,10.978,0.00468744662681469,2,0.00085397096498719,276.773,0.1181780529462,39.803,0.0169953031596926,31,0.0132365499573015,65,0.0277540563620837,26.97,0.0115157984628523
"MÖLNLYCKE C",202222,2022-06-02,2065,243.321,0.117830992736077,40.899,0.0198058111380145,38,0.0184019370460048,22,0.0106537530266344,65,0.0314769975786925,0,0,1.232,0.000596610169491525,18,0.00871670702179177,1,0.000484261501210654,10,0.00484261501210654,35,0.0169491525423729,12.19,0.00590314769975787,234.143,0.113386440677966,79,0.0382566585956416,10,0.00484261501210654,4.899,0.00237239709443099,26,0.012590799031477,28,0.0135593220338983,22,0.0106537530266344,29,0.014043583535109,36,0.0174334140435835,0,0,1.232,0.000596610169491525,0,0,0.822,0.000398062953995157,0,0,18,0.00871670702179177,1,0.000484261501210654,11,0.00532687651331719,34,0.0164648910411622,7.19,0.0034818401937046,5,0.00242130750605327,233.321,0.112988377723971,33.089,0.0160237288135593,26,0.012590799031477,81,0.039225181598063,14.232,0.00689200968523002
"MÖLNLYCKE C",202222,2022-06-01,2031,240.305,0.118318562284589,23.705,0.0116715903495815,20,0.00984736582964057,20,0.00984736582964057,98,0.0482520925652388,0,0,1.532,0.000754308222550468,36,0.017725258493353,3,0.00147710487444609,6,0.00295420974889217,21,0.0103397341211226,11.068,0.00544953225012309,233.125,0.114783357951748,100,0.0492368291482029,8,0.00393894633185623,3.705,0.00182422451994092,12,0.00590841949778434,12,0.00590841949778434,20,0.00984736582964057,68,0.0334810438207779,30,0.0147710487444609,0,0,1.532,0.000754308222550468,0,0,0.82,0.000403741999015263,0,0,36,0.017725258493353,3,0.00147710487444609,9,0.00443131462333826,18,0.00886262924667651,5.068,0.00249532250123092,6,0.00295420974889217,232.305,0.114379615952733,31.773,0.0156440177252585,12,0.00590841949778434,57,0.0280649926144756,31.532,0.0155253569670113
"MÖLNLYCKE C",202222,2022-05-31,2083,242.594,0.116463754200672,45.609,0.0218958233317331,22,0.0105616898703793,22,0.0105616898703793,59,0.028324531925108,0,0,1.67,0.000801728276524244,18,0.00864138262121939,6,0.0028804608737398,8,0.00384061449831973,49,0.0235237638022084,11.315,0.00543206913106097,235.556,0.113084973595775,54,0.0259241478636582,8,0.00384061449831973,5.609,0.00269275084013442,32,0.0153624579932789,14,0.00672107537205953,22,0.0105616898703793,18,0.00864138262121939,41,0.0196831493038886,0,0,1.67,0.000801728276524244,0,0,0.962,0.000461833893422948,0,0,18,0.00864138262121939,6,0.0028804608737398,18,0.00864138262121939,39,0.0187229956793087,5.315,0.00255160825732117,6,0.0028804608737398,234.594,0.112623139702352,31.924,0.0153259721555449,32,0.0153624579932789,98,0.0470475276044167,18.67,0.00896303408545367
"MÖLNLYCKE C",202222,2022-05-30,1950,229.706,0.117797948717949,29,0.0148717948717949,35,0.0179487179487179,22,0.0112820512820513,51,0.0261538461538462,0,0,2.336,0.00119794871794872,19,0.00974358974358974,8,0.0041025641025641,11,0.00564102564102564,43,0.022051282051282,9.37,0.00480512820512821,216.624,0.111089230769231,62,0.0317948717948718,14,0.00717948717948718,0,0,15,0.00769230769230769,21,0.0107692307692308,22,0.0112820512820513,19,0.00974358974358974,32,0.0164102564102564,0,0,1.336,0.000685128205128205,1,0.000512820512820513,0.918,0.000470769230769231,0,0,19,0.00974358974358974,8,0.0041025641025641,14,0.00717948717948718,40,0.0205128205128205,4.37,0.00224102564102564,5,0.00256410256410256,215.706,0.110618461538462,35.37,0.0181384615384615,15,0.00769230769230769,86,0.0441025641025641,17.336,0.00889025641025641
"MÖLNLYCKE C",202221,2022-05-29,1993,348.057,0.174639739086804,49.217,0.0246949322629202,127,0.0637230306071249,11,0.00551931761164074,45,0.0225790265930758,0,0,1.31,0.000657300551931761,9,0.00451580531861515,36,0.0180632212744606,17,0.00852985449071751,48,0.0240842950326141,4.53,0.00227295534370296,343.003,0.172103863522328,148,0.0742599096838936,6,0.00301053687907677,8.217,0.00412293025589563,35,0.0175614651279478,121,0.0607124937280482,11,0.00551931761164074,16,0.00802809834420472,29,0.014550928248871,0,0,1.31,0.000657300551931761,0,0,0.946,0.000474661314601104,0,0,9,0.00451580531861515,36,0.0180632212744606,25,0.0125439036628199,40,0.0200702458605118,2.53,0.00126944305067737,2,0.00100351229302559,342.057,0.171629202207727,54.747,0.027469643753136,35,0.0175614651279478,94,0.0471650777722027,10.31,0.00517310587054691
"MÖLNLYCKE C",202221,2022-05-28,1990,380.226,0.191068341708543,50.548,0.0254010050251256,100,0.050251256281407,21,0.0105527638190955,73,0.0366834170854271,0,0,1.868,0.000938693467336683,20,0.0100502512562814,59,0.0296482412060302,26,0.0130653266331658,21,0.0105527638190955,7.81,0.00392462311557789,376.338,0.189114572864322,162,0.0814070351758794,5,0.00251256281407035,19.548,0.00982311557788945,26,0.0130653266331658,95,0.0477386934673367,21,0.0105527638190955,46,0.0231155778894472,27,0.0135678391959799,0,0,1.868,0.000938693467336683,0,0,1.112,0.000558793969849246,0,0,20,0.0100502512562814,59,0.0296482412060302,27,0.0135678391959799,20,0.0100502512562814,6.81,0.00342211055276382,1,0.00050251256281407,375.226,0.188555778894472,93.358,0.046913567839196,26,0.0130653266331658,74,0.0371859296482412,19.868,0.00998391959798995
"MÖLNLYCKE C",202221,2022-05-27,1985,337.875,0.170214105793451,37.679,0.0189818639798489,106,0.0534005037783375,21,0.0105793450881612,80,0.0403022670025189,0,0,0.926,0.000466498740554156,11,0.00554156171284635,30,0.0151133501259446,3,0.00151133501259446,39,0.019647355163728,9.27,0.00467002518891688,328.339,0.165410075566751,150,0.0755667506297229,10,0.00503778337531486,15.679,0.00789874055415617,12,0.00604534005037783,96,0.0483627204030227,21,0.0105793450881612,33,0.016624685138539,47,0.0236775818639798,0,0,0.926,0.000466498740554156,0,0,0.464,0.00023375314861461,0,0,11,0.00554156171284635,30,0.0151133501259446,27,0.0136020151133501,15,0.00755667506297229,6.27,0.00315869017632242,3,0.00151133501259446,327.875,0.165176322418136,64.949,0.0327198992443325,12,0.00604534005037783,89,0.0448362720403023,11.926,0.0060080604534005
"MÖLNLYCKE C",202221,2022-05-26,2117,421.1,0.19891355692017,57.887,0.027343882853094,130,0.0614076523382145,18,0.00850259801606046,80,0.0377893245158243,0,0,1.246,0.000588568729333963,4,0.00188946622579121,51,0.024090694378838,8,0.00377893245158243,55,0.0259801606046292,15.967,0.00754227680680208,415.626,0.196327822390175,174,0.0821917808219178,6,0.00283419933868682,23.887,0.0112834199338687,28,0.0132262635805385,124,0.0585734529995276,18,0.00850259801606046,32,0.0151157298063297,48,0.0226735947094946,0,0,1.246,0.000588568729333963,0,0,0.526,0.000248464808691545,0,0,4,0.00188946622579121,51,0.024090694378838,18,0.00850259801606046,45,0.0212564950401512,10.967,0.00518044402456306,5,0.00236183278223902,415.1,0.196079357581483,96.854,0.0457505904581956,28,0.0132262635805385,111,0.0524326877657062,5.246,0.00247803495512518
"MÖLNLYCKE C",202221,2022-05-25,2254,484.219,0.214826530612245,61.287,0.0271903283052351,145,0.0643300798580302,25,0.0110913930789707,88,0.0390417036379769,0,0,0.74,0.000328305235137533,26,0.0115350488021295,38,0.0168589174800355,26,0.0115350488021295,61,0.0270629991126886,13.192,0.00585270629991127,473.421,0.210035936113576,204,0.0905057675244011,11,0.00488021295474712,22.287,0.00988775510204082,28,0.0124223602484472,134,0.059449866903283,25,0.0110913930789707,45,0.0199645075421473,43,0.0190771960958296,0,0,0.74,0.000328305235137533,0,0,0.202,8.96184560780834e-05,0,0,26,0.0115350488021295,38,0.0168589174800355,25,0.0110913930789707,62,0.0275066548358474,8.192,0.00363442768411713,5,0.00221827861579414,473.219,0.209946317657498,86.479,0.0383669032830524,28,0.0124223602484472,130,0.0576752440106477,24.74,0.0109760425909494
"MÖLNLYCKE C",202221,2022-05-24,1860,334.265,0.179712365591398,62.474,0.0335881720430108,113,0.060752688172043,20,0.010752688172043,38,0.0204301075268817,0,0,2.808,0.00150967741935484,18,0.00967741935483871,25,0.0134408602150538,15,0.00806451612903226,33,0.017741935483871,6.983,0.00375430107526882,324.579,0.174504838709677,133,0.071505376344086,12,0.00645161290322581,20.474,0.0110075268817204,30,0.0161290322580645,101,0.0543010752688172,20,0.010752688172043,12,0.00645161290322581,26,0.0139784946236559,0,0,2.808,0.00150967741935484,0,0,2.314,0.00124408602150538,0,0,18,0.00967741935483871,25,0.0134408602150538,13,0.00698924731182796,35,0.0188172043010753,5.983,0.00321666666666667,1,0.000537634408602151,322.265,0.173260752688172,65.457,0.035191935483871,30,0.0161290322580645,74,0.0397849462365591,19.808,0.0106494623655914
"MÖLNLYCKE C",202221,2022-05-23,1896,284.348,0.149972573839662,29.181,0.0153908227848101,100,0.0527426160337553,18,0.00949367088607595,41,0.0216244725738397,0,0,0.884,0.000466244725738397,14,0.00738396624472574,1,0.000527426160337553,10,0.00527426160337553,61,0.0321729957805907,9.283,0.0048960970464135,280.978,0.148195147679325,130,0.0685654008438819,4,0.00210970464135021,14.181,0.00747943037974684,11,0.00580168776371308,96,0.0506329113924051,18,0.00949367088607595,16,0.00843881856540084,25,0.0131856540084388,0,0,0.884,0.000466244725738397,0,0,0.63,0.000332278481012658,0,0,14,0.00738396624472574,1,0.000527426160337553,28,0.0147679324894515,43,0.0226793248945148,5.283,0.00278639240506329,4,0.00210970464135021,280.348,0.147862869198312,28.464,0.0150126582278481,11,0.00580168776371308,96,0.0506329113924051,14.884,0.00785021097046414
"MALMÖ TRIANGELN",202242,2022-10-23,2391,702.87,0.29396486825596,229.232,0.0958728565453785,33,0.013801756587202,45,0.0188205771643664,95,0.0397323295692179,4,0.00167294019238812,0.788,0.00032956921790046,24,0.0100376411543287,118,0.0493517356754496,46,0.0192388122124634,74,0.0309493935591803,33.85,0.0141572563780845,688.018,0.287753241321623,127,0.0531158511083229,15,0.00627352572145546,70.232,0.0293734838979506,144,0.0602258469259724,18,0.00752823086574655,45,0.0188205771643664,60,0.0250941028858218,35,0.0146382266833961,4,0.00167294019238812,0.626,0.000261815140108741,0,0,0.148,6.18987871183605e-05,0.162,6.7754077791719e-05,39,0.0163111668757842,103,0.0430782099539941,86,0.0359682141363446,34,0.014219991635299,17.85,0.007465495608532,16,0.00669176076955249,687.87,0.287691342534504,251.082,0.105011292346299,144,0.0602258469259724,155,0.0648264324550397,10.788,0.00451191969887077
"MALMÖ TRIANGELN",202242,2022-10-22,2982,1154.502,0.387156941649899,346.111,0.116066733735748,292,0.0979208584842388,43,0.0144198524480215,161,0.0539906103286385,3,0.00100603621730382,1.826,0.00061234071093226,40,0.0134138162307176,123,0.0412474849094567,36,0.0120724346076459,60,0.0201207243460765,48.565,0.0162860496311201,1045.336,0.350548625083836,311,0.10429242119383,110,0.0368879946344735,63.111,0.0211639839034205,173,0.0580147551978538,182,0.0610328638497653,43,0.0144198524480215,83,0.0278336686787391,78,0.0261569416498994,3,0.00100603621730382,1.19,0.00039906103286385,0,0,0.834,0.000279678068410463,0.636,0.00021327967806841,56,0.0187793427230047,107,0.0358819584171697,63,0.0211267605633803,33,0.0110663983903421,15.565,0.005219651240778,33,0.0110663983903421,1044.502,0.350268947015426,377.676,0.126651911468813,173,0.0580147551978538,174,0.0583501006036217,8.826,0.00295975855130785
"MALMÖ TRIANGELN",202242,2022-10-21,3237,1519.327,0.469362681495212,436.256,0.134771702193389,370,0.114303367315416,50,0.0154464009885697,252,0.0778498609823911,1,0.000308928019771393,1.766,0.00054556688291628,38,0.0117392647513129,154,0.0475749150447946,31,0.00957676861291319,54,0.0166821130676552,131.305,0.0405637936360828,1363.609,0.42125702811245,336,0.103799814643188,157,0.0485016991041087,75.256,0.023248687055916,204,0.0630213160333642,213,0.0658016682113068,50,0.0154464009885697,72,0.0222428174235403,180,0.0556070435588508,1,0.000308928019771393,1.666,0.000514674080939141,0,0,1.282,0.000396045721346926,0.1,3.08928019771393e-05,54,0.0166821130676552,138,0.0426320667284523,56,0.017299969107198,29,0.0089589125733704,43.305,0.0133781278962002,88,0.0271856657398826,1362.327,0.420860982391103,540.561,0.166994439295644,204,0.0630213160333642,265,0.0818659252394192,16.766,0.00517948717948718
"MALMÖ TRIANGELN",202242,2022-10-20,2692,1279.847,0.475426077265973,409.069,0.151957280832095,309,0.114784546805349,46,0.0170876671619614,187,0.0694650817236256,4,0.00148588410104012,1.058,0.000393016344725111,39,0.0144873699851412,132,0.0490341753343239,25,0.00928677563150074,44,0.0163447251114413,83.72,0.0310995542347697,1146.753,0.425985512630015,278,0.103268945022288,134,0.049777117384844,38.069,0.0141415304606241,237,0.088038632986627,175,0.0650074294205052,46,0.0170876671619614,53,0.0196879643387816,134,0.049777117384844,4,0.00148588410104012,1.058,0.000393016344725111,0,0,0.906,0.000336552748885587,0,0,54,0.0200594353640416,117,0.0434621099554235,53,0.0196879643387816,16,0.00594353640416048,34.72,0.0128974739970282,49,0.0182020802377415,1145.847,0.425648959881129,410.789,0.152596210995542,237,0.088038632986627,203,0.075408618127786,17.058,0.00633655274888559
"MALMÖ TRIANGELN",202242,2022-10-19,2778,1318.183,0.474507919366451,351.629,0.126576313894888,227,0.0817134629229662,50,0.0179985601151908,281,0.101151907847372,2,0.000719942404607631,0.884,0.000318214542836573,15,0.00539956803455724,177,0.0637149028077754,36,0.0129589632829374,80,0.0287976961843053,97.67,0.0351583873290137,1280.961,0.461109071274298,294,0.105831533477322,38,0.013678905687545,69.629,0.0250644348452124,244,0.087832973362131,189,0.0680345572354212,50,0.0179985601151908,53,0.0190784737221022,228,0.08207343412527,2,0.000719942404607631,0.778,0.000280057595392369,0,0,0.778,0.000280057595392369,0.106,3.81569474442045e-05,31,0.0111591072714183,161,0.0579553635709143,77,0.0277177825773938,39,0.0140388768898488,16.67,0.00600071994240461,81,0.0291576673866091,1280.183,0.460829013678906,395.299,0.142296256299496,244,0.087832973362131,344,0.123830093592513,2.884,0.0010381569474442
"MALMÖ TRIANGELN",202242,2022-10-18,2738,1614.118,0.589524470416362,533.52,0.194857560262966,369,0.134769905040175,74,0.027027027027027,231,0.0843681519357195,2,0.000730460189919649,1.018,0.000371804236669102,30,0.0109569028487947,181,0.0661066471877283,22,0.00803506208911614,73,0.0266617969320672,97.58,0.0356391526661797,1460.024,0.533244704163623,339,0.123813002191381,155,0.0566106647187728,77.52,0.0283126369612856,301,0.109934258582907,214,0.0781592403214025,74,0.027027027027027,49,0.0178962746530314,182,0.0664718772826881,2,0.000730460189919649,0.906,0.000330898466033601,0,0,0.906,0.000330898466033601,0.112,4.09057706355004e-05,46,0.0168005843681519,165,0.0602629656683711,63,0.023009495982469,32,0.0116873630387144,16.58,0.00605551497443389,81,0.0295836376917458,1459.118,0.53291380569759,538.1,0.196530314097882,301,0.109934258582907,277,0.101168736303871,4.018,0.00146749452154858
"MALMÖ TRIANGELN",202242,2022-10-17,2558,1386.201,0.541908131352619,499.979,0.195456997654418,329,0.128616106333073,43,0.0168100078186083,105,0.0410476935105551,1,0.000390930414386239,0.112,4.37842064112588e-05,24,0.00938232994526974,190,0.0742767787333855,34,0.0132916340891321,39,0.0152462861610633,121.11,0.0473455824863174,1266.201,0.494996481626271,302,0.118060985144644,120,0.0469116497263487,62.979,0.024620406567631,317,0.123924941360438,209,0.081704456606724,43,0.0168100078186083,49,0.0191555903049257,56,0.0218921032056294,1,0.000390930414386239,0,0,0,0,0,0,0.112,4.37842064112588e-05,40,0.0156372165754496,174,0.0680218921032056,42,0.016419077404222,31,0.0121188428459734,22.11,0.00864347146207975,99,0.0387021110242377,1266.201,0.494996481626271,514.089,0.200973025801407,317,0.123924941360438,129,0.0504300234558249,4.112,0.00160750586395622
"MALMÖ TRIANGELN",202233,2022-08-21,2326,251.9,0.108297506448839,26.957,0.0115894239036973,13,0.00558899398108341,5,0.00214961306964746,44,0.0189165950128977,0,0,0.268,0.000115219260533104,24,0.0103181427343078,16,0.00687876182287188,27,0.0116079105760963,74,0.0318142734307825,21.675,0.00931857265692175,244.9,0.105288048151333,26,0.0111779879621668,7,0.00300945829750645,0.957,0.000411435941530524,19,0.00816852966466036,6,0.00257953568357696,5,0.00214961306964746,15,0.00644883920894239,29,0.0124677558039553,0,0,0.268,0.000115219260533104,0,0,0,0,0,0,33,0.0141874462596733,7,0.00300945829750645,57,0.0245055889939811,44,0.0189165950128977,20.675,0.00888865004299226,1,0.000429922613929493,244.9,0.105288048151333,62.632,0.026926913155632,19,0.00816852966466036,130,0.0558899398108341,7.268,0.00312467755803955
"MALMÖ TRIANGELN",202233,2022-08-20,2759,254.652,0.0922986589343965,28.954,0.0104943820224719,13,0.00471185212033345,7,0.00253715114171801,66,0.0239217107647698,0,0,1.108,0.000401594780717651,37,0.0134106560347952,18,0.00652410293584632,20,0.00724900326205147,34,0.0123233055454875,29.59,0.0107249003262051,248.202,0.0899608553823849,50,0.0181225081551287,7,0.00253715114171801,0.954,0.000345777455599855,21,0.00761145342515404,6,0.00217470097861544,7,0.00253715114171801,37,0.0134106560347952,29,0.0105110547299746,0,0,0.954,0.000345777455599855,0,0,0.55,0.000199347589706415,0.154,5.58173251177963e-05,51,0.0184849583182312,4,0.00144980065241029,33,0.0119608553823849,21,0.00761145342515404,26.59,0.00963754983689743,3,0.00108735048930772,247.652,0.0897615077926785,78.544,0.0284682856107285,21,0.00761145342515404,83,0.0300833635375136,15.108,0.00547589706415368
"MALMÖ TRIANGELN",202233,2022-08-19,2743,261.849,0.0954608093328472,20.913,0.00762413415967918,15,0.00546846518410499,6,0.002187386073642,68,0.024790375501276,0,0,1.766,0.000643820634341961,41,0.014947138169887,19,0.00692672256653299,19,0.00692672256653299,36,0.013124316441852,35.17,0.0128217280349982,253.981,0.0925924170616114,40,0.01458257382428,9,0.003281079110463,0.913,0.000332847247539191,11,0.004010207801677,6,0.002187386073642,6,0.002187386073642,28,0.010207801676996,40,0.01458257382428,0,0,1.56,0.000568720379146919,0,0,1.132,0.000412686839227124,0.206,7.51002551950419e-05,56,0.020415603353992,4,0.001458257382428,33,0.012030623405031,22,0.00802041560335399,31.17,0.0113634706525702,4,0.001458257382428,252.849,0.0921797302223843,87.083,0.0317473569084943,11,0.004010207801677,95,0.034633612832665,19.766,0.00720597885526796
"MALMÖ TRIANGELN",202233,2022-08-18,2592,220,0.0848765432098765,17.876,0.00689660493827161,12,0.00462962962962963,11,0.00424382716049383,41,0.0158179012345679,0,0,0.704,0.000271604938271605,30,0.0115740740740741,18,0.00694444444444444,22,0.00848765432098765,38,0.0146604938271605,29.42,0.0113503086419753,213.366,0.0823171296296296,33,0.0127314814814815,7,0.00270061728395062,0.876,0.000337962962962963,10,0.00385802469135802,5,0.00192901234567901,11,0.00424382716049383,17,0.00655864197530864,24,0.00925925925925926,0,0,0.704,0.000271604938271605,0,0,0.366,0.000141203703703704,0,0,46,0.0177469135802469,2,0.000771604938271605,25,0.00964506172839506,35,0.0135030864197531,21.42,0.00826388888888889,8,0.00308641975308642,213,0.0821759259259259,77.296,0.029820987654321,10,0.00385802469135802,84,0.0324074074074074,8.704,0.00335802469135802
"MALMÖ TRIANGELN",202233,2022-08-17,2574,211.474,0.0821577311577312,17,0.0066045066045066,11,0.00427350427350427,8,0.00310800310800311,59,0.0229215229215229,0,0,1.214,0.000471639471639472,22,0.00854700854700855,17,0.0066045066045066,13,0.00505050505050505,39,0.0151515151515152,24.26,0.00942501942501943,208.4,0.080963480963481,26,0.0101010101010101,4,0.00155400155400155,0,0,13,0.00505050505050505,7,0.00271950271950272,8,0.00310800310800311,11,0.00427350427350427,48,0.0186480186480186,0,0,1.012,0.000393162393162393,0,0,0.926,0.00035975135975136,0.202,7.84770784770785e-05,36,0.013986013986014,3,0.00116550116550117,38,0.0147630147630148,14,0.00543900543900544,22.26,0.00864801864801865,2,0.000777000777000777,207.474,0.0806037296037296,60.26,0.0234110334110334,13,0.00505050505050505,100,0.0388500388500388,8.214,0.00319114219114219
"MALMÖ TRIANGELN",202233,2022-08-16,2550,193.067,0.0757125490196078,19.984,0.00783686274509804,8,0.00313725490196078,9,0.00352941176470588,43,0.0168627450980392,0,0,0.568,0.000222745098039216,18,0.00705882352941176,17,0.00666666666666667,22,0.00862745098039216,38,0.0149019607843137,17.515,0.00686862745098039,190.635,0.0747588235294118,24,0.00941176470588235,3,0.00117647058823529,1.984,0.000778039215686275,15,0.00588235294117647,5,0.00196078431372549,9,0.00352941176470588,10,0.00392156862745098,33,0.0129411764705882,0,0,0.568,0.000222745098039216,0,0,0.568,0.000222745098039216,0,0,33,0.0129411764705882,2,0.000784313725490196,32,0.0125490196078431,28,0.0109803921568627,16.515,0.00647647058823529,1,0.000392156862745098,190.067,0.0745360784313726,46.499,0.0182349019607843,15,0.00588235294117647,93,0.0364705882352941,11.568,0.00453647058823529
