"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"LINKÖPING RYD",202229,13012,1025.496,0.078811558561328,94.816,0.00728681217337842,57,0.00438057177989548,45,0.00345834614202275,342,0.0262834306793729,0,0,0.32,2.45926836766062e-05,125,0.0096065170611743,8,0.000614817091915155,70,0.00537964955425761,248,0.0190593298493698,35.36,0.00271749154626499,997.496,0.076659698739625,187,0.0143713495235168,28,0.00215185982170304,4.816,0.000370119889332923,62,0.00476483246234245,29,0.00222871195819244,45,0.00345834614202275,113,0.00868429142330157,229,0.0175991392560713,0,0,0.204,1.56778358438365e-05,0,0,0,0,0.116,8.91484783276975e-06,125,0.0096065170611743,8,0.000614817091915155,110,0.00845373501383338,208,0.015985244389794,20.36,0.00156470949892407,15,0.00115278204734092,997.496,0.076659698739625,80.176,0.00616169689517369,62,0.00476483246234245,547,0.0420381186596987,121.32,0.00932370119889333
"LINKÖPING RYD",202228,13099,903.177,0.0689500725246202,83.821,0.00639903809451103,40,0.00305366821894801,56,0.00427513550652722,240,0.0183220093136881,0,0,0.442,3.37430338193755e-05,146,0.0111458889991602,10,0.000763417054737003,50,0.00381708527368501,243,0.0185510344301092,33.914,0.00258905259943507,878.177,0.0670415298877777,167,0.0127490648141079,25,0.00190854263684251,8.821,0.00067341018398351,50,0.00381708527368501,15,0.0011451255821055,56,0.00427513550652722,96,0.00732880372547523,144,0.0109932055882128,0,0,0.102,7.78685395831743e-06,0,0,0,0,0.34,2.59561798610581e-05,146,0.0111458889991602,10,0.000763417054737003,110,0.00839758760210703,183,0.0139705321016872,20.914,0.00159661042827697,13,0.000992442171158104,878.177,0.0670415298877777,80.735,0.00616344759141919,50,0.00381708527368501,437,0.033361325292007,143.442,0.0109506069165585
"LINKÖPING RYD",202227,13399,1108.891,0.082759235763863,101.472,0.00757310247033361,74,0.00552280020897082,56,0.0041794163743563,265,0.019777595342936,0,0,0.466,3.47787148294649e-05,139,0.0103739085006344,12,0.000895589223076349,151,0.0112694977237107,269,0.0200761250839615,40.953,0.00305642212105381,1079.891,0.0805948951414285,192,0.0143294275692216,29,0.00216434062243451,7.472,0.00055765355623554,65,0.00485110829166356,45,0.00335845958653631,56,0.0041794163743563,91,0.00679155160832898,174,0.0129860437346071,0,0,0.466,3.47787148294649e-05,0,0,0,0,0,0,139,0.0103739085006344,12,0.000895589223076349,175,0.0130606761698634,245,0.0182849466378088,25.953,0.00193693559220837,15,0.00111948652884544,1079.891,0.0805948951414285,91.425,0.00682327039331293,65,0.00485110829166356,594,0.0443316665422793,137.466,0.0102594223449511
"LINKÖPING RYD",202226,13896,1152.049,0.0829050805987334,89.606,0.00644833045480714,63,0.00453367875647668,62,0.00446171560161197,319,0.0229562464018423,0,0,0.11,7.91594703511802e-06,149,0.0107225100748417,16,0.00115141047783535,77,0.00554116292458261,342,0.0246113989637306,34.333,0.00247071099597006,1122.049,0.0807461859527922,222,0.0159758203799655,30,0.00215889464594128,8.606,0.000619314910765688,51,0.00367012089810017,33,0.00237478411053541,62,0.00446171560161197,127,0.00913932066781808,192,0.0138169257340242,0,0,0.11,7.91594703511802e-06,0,0,0,0,0,0,149,0.0107225100748417,16,0.00115141047783535,111,0.00798791018998273,308,0.0221646516983305,23.333,0.00167911629245826,11,0.000791594703511802,1122.049,0.0807461859527922,92.939,0.00668818364997121,51,0.00367012089810017,611,0.0439694876223374,145.11,0.010442573402418
"LINKÖPING RYD",202225,13942,1595.359,0.114428274279156,89.87,0.00644599053220485,102,0.00731602352603644,60,0.00430354325060967,617,0.0442547697604361,0,0,2.358,0.00016912924974896,157,0.0112609381724286,56,0.00401664036723569,44,0.00315593171711376,335,0.0240281164825706,132.131,0.00947719122077177,1558.453,0.111781164825706,293,0.0210156362071439,38,0.00272557739205279,6.87,0.000492755702194807,45,0.00322765743795725,64,0.00459044613398365,60,0.00430354325060967,169,0.0121216468225506,448,0.0321331229378855,0,0,1.248,8.95136996126811e-05,0,0,1.094,7.8467938602783e-05,1.11,7.96155501362789e-05,199,0.0142734184478554,14,0.00100416009180892,122,0.00875053794290633,257,0.0184335102567781,119.131,0.00854475684980634,13,0.000932434370965428,1557.359,0.111702696887104,238.001,0.0170707932864725,45,0.00322765743795725,827,0.0593171711375699,154.358,0.0110714388179601
"LINKÖPING RYD",202224,15371,2088.283,0.13585862988745,167.954,0.010926680111899,337,0.0219244030967406,71,0.00461908789278511,317,0.0206232515776462,0,0,8.298,0.000539847765272266,543,0.0353262637434129,111,0.00722139093097391,64,0.00416368486110208,423,0.0275193546288465,46.031,0.00299466527877171,2061.355,0.134106759482142,497,0.0323336152494958,31,0.00201678485459632,89.954,0.00585218918743088,47,0.00305770606987184,306,0.0199076182421443,71,0.00461908789278511,120,0.00780690911456639,197,0.0128163424630798,0,0,7.814,0.000508359898510182,0,0,4.072,0.00026491444928762,0.484,3.14878667620844e-05,647,0.0420922516427038,7,0.000455403031683039,187,0.0121657667035326,300,0.019517272786416,28.031,0.00182362891158675,18,0.00117103636718496,2057.283,0.133841845032854,283.985,0.0184753757075011,47,0.00305770606987184,684,0.0444993819530284,545.298,0.0354757660529569
"LINKÖPING RYD",202223,18053,2021.151,0.111956516922395,178.241,0.00987320666925165,162,0.00897357779870382,102,0.00565003046585055,753,0.0417105190273085,0,0,2.282,0.000126405583559519,272,0.0150667479089348,13,0.000720101922118208,70,0.00387747188832881,416,0.0230432615077826,52.628,0.00291519415055669,1986.151,0.110017780978231,745,0.041267379382928,35,0.0019387359441644,80.241,0.00444474602559131,63,0.00348972469949593,127,0.00703484185453941,102,0.00565003046585055,516,0.0285825070625381,237,0.0131280119647704,0,0,0.632,3.50080319060544e-05,0,0,0,0,1.65,9.13975516534648e-05,272,0.0150667479089348,13,0.000720101922118208,195,0.0108015288317731,291,0.0161192045643383,27.628,0.00153038276186783,25,0.00138481138868886,1986.151,0.110017780978231,186.869,0.0103511327757159,63,0.00348972469949593,723,0.0400487453608818,268.282,0.014860798759209
"LINKÖPING RYD",202222,20439,2302.375,0.112646166642204,283.199,0.0138558148637409,144,0.00704535446939674,254,0.0124272224668526,446,0.0218210284260482,0,0,0.768,3.75752238367826e-05,374,0.0182983511913499,16,0.000782817163266305,89,0.00435442047066882,624,0.0305298693673859,71.408,0.00349371299965752,2252.375,0.110199863006996,531,0.0259797446059005,50,0.0024463036352072,159.199,0.00778898184842703,74,0.00362052938010666,94,0.00459905083418954,254,0.0124272224668526,183,0.00895347130485836,263,0.0128675571211899,0,0,0.402,1.96682812270659e-05,0,0,0,0,0.366,1.79069426097167e-05,374,0.0182983511913499,16,0.000782817163266305,270,0.0132100396301189,443,0.0216742502079358,41.408,0.0020259308185332,30,0.00146778218112432,2252.375,0.110199863006996,324.607,0.0158817456822741,74,0.00362052938010666,976,0.0477518469592446,346.768,0.0169659963794706
"LINKÖPING RYD",202221,19500,3188.346,0.163504923076923,260.274,0.0133473846153846,1080,0.0553846153846154,125,0.00641025641025641,419,0.0214871794871795,0,0,1.106,5.67179487179487e-05,326,0.0167179487179487,172,0.00882051282051282,96,0.00492307692307692,649,0.0332820512820513,59.966,0.00307517948717949,3123.346,0.16017158974359,1299,0.0666153846153846,65,0.00333333333333333,126.274,0.00647558974358974,69,0.00353846153846154,1015,0.0520512820512821,125,0.00641025641025641,159,0.00815384615384615,260,0.0133333333333333,0,0,0.886,4.54358974358974e-05,0,0,0,0,0.22,1.12820512820513e-05,326,0.0167179487179487,172,0.00882051282051282,291,0.0149230769230769,454,0.0232820512820513,34.966,0.00179312820512821,25,0.00128205128205128,3123.346,0.16017158974359,424.24,0.0217558974358974,69,0.00353846153846154,1005,0.0515384615384615,326.106,0.0167233846153846
"LEKSAND C",202242,13178,6346.382,0.481589163757778,1707.763,0.129591971467598,1519,0.11526787069358,285,0.0216269540142662,652,0.0494764000607072,7,0.000531188344210047,1.132,8.59007436636819e-05,285,0.0216269540142662,833,0.0632114129609956,68,0.00516011534375474,227,0.0172256791622401,761.487,0.0577847169524966,5718.382,0.43393398087722,1723,0.130748216724844,628,0.0476551828805585,190.763,0.014475868872363,889,0.067460919714676,891,0.0676126878130217,285,0.0216269540142662,540,0.0409773865533465,112,0.00849901350736075,7,0.000531188344210047,1.132,8.59007436636819e-05,0,0,0,0,0,0,394,0.0298983153741084,724,0.0549400516011534,89,0.00675368037638488,206,0.01563211412961,133.487,0.0101295340719381,628,0.0476551828805585,5718.382,0.43393398087722,2564.25,0.194585673091516,889,0.067460919714676,407,0.0308848080133556,135.132,0.0102543633328274
"LEKSAND C",202233,14731,1608.548,0.109194759351028,216.944,0.0147270382187224,127,0.00862127486253479,61,0.00414092729617813,325,0.0220623175616048,0,0,0.518,3.51639399904962e-05,188,0.0127622021587129,87,0.00590591270110651,39,0.00264747810739257,421,0.0285791867490327,143.086,0.00971325775575317,1555.548,0.105596904487136,320,0.0217228972914262,53,0.00359785486389247,7.944,0.000539270925259657,156,0.0105899124295703,74,0.00502341999864232,61,0.00414092729617813,185,0.0125585499966058,140,0.00950376756499898,0,0,0.518,3.51639399904962e-05,0,0,0,0,0,0,242,0.0164279410766411,33,0.00224017378317833,104,0.00705994161971353,356,0.0241667232367117,84.086,0.00570809856764646,59,0.00400515918810671,1555.548,0.105596904487136,364.03,0.0247118321906184,156,0.0105899124295703,600,0.0407304324214242,115.518,0.0078418301540968
"LEKSAND C",202232,15338,1658.441,0.108126287651584,192.126,0.0125261442169774,108,0.00704133524579476,86,0.00560698917720694,560,0.0365106272004173,0,0,1.781,0.000116116834007041,118,0.0076933107315165,5,0.000325987742860868,43,0.00280349458860347,454,0.0295996870517669,90.534,0.00590259486243317,1597.058,0.104124266527579,466,0.0303820576346329,62,0.00404224801147477,27.126,0.00176854870256878,103,0.00671534750293389,46,0.00299908723431999,86,0.00560698917720694,334,0.021775981223106,226,0.0147346459773113,0,0,1.781,0.000116116834007041,0,0,0.617,4.02268874690312e-05,0,0,118,0.0076933107315165,5,0.000325987742860868,91,0.00593297692006781,406,0.0264702047203025,27.534,0.00179514930238623,63,0.00410744556004694,1596.441,0.10408403964011,191.66,0.0124957621593428,103,0.00671534750293389,723,0.0471378276176816,112.781,0.00735304472551832
"LEKSAND C",202231,15466,2526.948,0.163387301176775,928.76,0.0600517263675158,108,0.00698305961463856,102,0.00659511185826975,563,0.0364024311392732,0,0,3.578,0.0002313461787146,136,0.008793482477693,54,0.00349152980731928,24,0.00155179102547524,501,0.0323936376567956,106.61,0.00689318505107979,2484.892,0.160668046036467,568,0.0367257209362472,44,0.00284495021337127,16.76,0.00108366739945687,868,0.0561231087546877,64,0.0041381094012673,102,0.00659511185826975,402,0.0259924996767102,161,0.010409931462563,0,0,3.578,0.0002313461787146,0,0,1.944,0.000125695073063494,0,0,136,0.008793482477693,54,0.00349152980731928,107,0.00691840165524376,418,0.027027027027027,37.61,0.00243178585283848,69,0.0044613991982413,2482.948,0.160542350963404,225.37,0.0145719643088064,868,0.0561231087546877,686,0.0443553601448338,135.578,0.0087661968188284
"LEKSAND C",202230,15903,2127.394,0.133773124567692,250.978,0.0157818021756901,145,0.00911777652015343,81,0.00509337860780985,826,0.0519398855561844,16,0.0010060994780859,6.246,0.000392756083757782,131,0.00823743947682827,58,0.00364711060806137,29,0.00182355530403069,486,0.0305602716468591,98.17,0.00617304911023077,2069.816,0.130152549833365,799,0.0502420926869144,63,0.00396151669496321,14.978,0.000941834873923159,173,0.0108784506068037,82,0.00515625982519022,81,0.00509337860780985,620,0.0389863547758285,206,0.0129535307803559,16,0.0010060994780859,6.246,0.000392756083757782,0,0,5.422,0.000340941960636358,0,0,132,0.00830032069420864,57,0.003584229390681,82,0.00515625982519022,433,0.0272275671256996,39.17,0.00246305728478903,59,0.00370999182544174,2064.394,0.129811607872728,237.148,0.0149121549393196,173,0.0108784506068037,721,0.0453373577312457,134.246,0.00844155190844495
"LEKSAND C",202229,15960,2115.698,0.132562531328321,269.083,0.0168598370927318,191,0.0119674185463659,76,0.00476190476190476,674,0.0422305764411028,0,0,1.044,6.54135338345865e-05,133,0.00833333333333333,64,0.00401002506265664,23,0.00144110275689223,575,0.0360275689223058,109.571,0.00686535087719298,2063.698,0.129304385964912,666,0.0417293233082707,52,0.00325814536340852,42.083,0.00263677944862155,175,0.0109649122807018,139,0.00870927318295739,76,0.00476190476190476,451,0.0282581453634085,223,0.0139724310776942,0,0,1.044,6.54135338345865e-05,0,0,0,0,0,0,133,0.00833333333333333,64,0.00401002506265664,113,0.00708020050125313,485,0.0303884711779449,46.571,0.00291798245614035,63,0.00394736842105263,2063.698,0.129304385964912,279.654,0.0175221804511278,175,0.0109649122807018,821,0.0514411027568922,122.044,0.0076468671679198
"LEKSAND C",202228,15259,1882.345,0.123359656596107,282.395,0.0185067828822334,138,0.00904384297791467,75,0.0049151320532145,554,0.0363064420997444,0,0,2.75,0.000180221508617865,118,0.00773314109705747,81,0.00530834261747166,30,0.0019660528212858,477,0.0312602398584442,124.2,0.00813945868012321,1818.345,0.119165410577364,514,0.03368503833803,64,0.00419424601874304,45.395,0.00297496559407563,173,0.0113375712694148,74,0.00484959695917164,75,0.0049151320532145,365,0.0239203093256439,189,0.0123861327741005,0,0,2.75,0.000180221508617865,0,0,0,0,0,0,118,0.00773314109705747,81,0.00530834261747166,60,0.0039321056425716,447,0.0292941870371584,57.2,0.00374860737925159,67,0.00439085130087162,1818.345,0.119165410577364,320.595,0.0210102234746707,173,0.0113375712694148,696,0.0456124254538305,114.75,0.00752015204141818
"LEKSAND C",202227,15229,1855.309,0.121827368835774,262.8,0.0172565500032832,158,0.0103749425438308,71,0.00466215772539234,489,0.0321097905312233,0,0,2.164,0.000142097314334493,127,0.00833935255105391,64,0.00420250837218465,162,0.0106375993170924,383,0.0251493860397925,136.345,0.00895298443758618,1794.409,0.117828419462867,496,0.032569439884431,61,0.00400551579223849,12.8,0.00084050167443693,189,0.0124105325366078,97,0.00636942675159236,71,0.00466215772539234,328,0.0215378554074463,161,0.010571935123777,0,0,2.164,0.000142097314334493,0,0,0.1,6.56641933153851e-06,0,0,127,0.00833935255105391,64,0.00420250837218465,199,0.0130671744697616,346,0.0227198108871233,53.345,0.00350285639240922,83,0.00545012804517696,1794.309,0.117821853043535,276.145,0.018132838663077,189,0.0124105325366078,706,0.0463589204806619,127.164,0.00835012147875763
"LEKSAND C",202226,15266,1852.042,0.121318092493122,229.037,0.0150030787370628,241,0.0157867155770994,64,0.00419232280885628,501,0.0328180269880781,0,0,4.086,0.000267653609327918,144,0.00943272631992663,56,0.00366828245774925,29,0.001899646272763,480,0.0314424210664221,103.919,0.0068072186558365,1813.254,0.11877728285078,612,0.0400890868596882,42,0.00275121184331193,22.037,0.00144353465216822,165,0.0108083322415826,199,0.0130355037337875,64,0.00419232280885628,349,0.0228612603170444,152,0.00995676667103367,0,0,4.086,0.000267653609327918,0,0,3.212,0.000210402200969475,0,0,144,0.00943272631992663,56,0.00366828245774925,64,0.00419232280885628,445,0.0291497445303288,39.919,0.00261489584698022,64,0.00419232280885628,1810.042,0.11856688064981,225.956,0.0148012576968427,165,0.0108083322415826,661,0.0432988340102188,146.086,0.00956936984147779
"LEKSAND C",202225,17424,2280.185,0.130864612029385,177.796,0.0102040863177227,304,0.0174471992653811,108,0.00619834710743802,847,0.0486111111111111,0,0,6.464,0.000370982552800735,145,0.008321854912764,74,0.00424701561065197,26,0.00149219467401286,420,0.0241046831955923,171.925,0.00986713728191001,2226.401,0.127777835169881,982,0.0563590449954086,58,0.0033287419651056,7.796,0.00044742883379247,112,0.00642791551882461,246,0.0141184573002755,108,0.00619834710743802,628,0.0360422405876951,219,0.012568870523416,0,0,6.464,0.000370982552800735,0,0,4.216,0.000241965105601469,0,0,145,0.008321854912764,74,0.00424701561065197,56,0.0032139577594123,390,0.0223829201101928,113.925,0.00653839531680441,58,0.0033287419651056,2222.185,0.127535870064279,322.721,0.0185216368227732,112,0.00642791551882461,665,0.0381657483930211,140.464,0.00806152433425161
"LEKSAND C",202224,14102,2272.634,0.161156857183378,339.129,0.02404829102255,402,0.0285065948092469,98,0.00694936888384626,443,0.0314139838320806,0,0,10.039,0.000711884839029925,407,0.0288611544461778,79,0.00560204226350872,28,0.00198553396681322,359,0.0254573819316409,107.466,0.0076206211884839,2240.514,0.158879166075734,720,0.0510565877180542,36,0.00255282938590271,136.129,0.00965316976315416,167,0.0118422918734931,366,0.0259537654233442,98,0.00694936888384626,256,0.0181534534108637,187,0.0132605304212168,0,0,8.99,0.000637498227201815,0,0,3.88,0.000275138278258403,1.049,7.43866118281095e-05,462,0.0327613104524181,24,0.00170188625726847,51,0.0036165082966955,336,0.0238264076017586,41.466,0.0029404339809956,66,0.0046801872074883,2236.634,0.158604027797476,362.595,0.0257123103105942,167,0.0118422918734931,574,0.040703446319671,413.039,0.029289391575663
"LEKSAND C",202223,13774,2054.484,0.149156671990707,355.895,0.0258381733701176,155,0.01125308552345,78,0.00566284303760709,723,0.0524901989255118,0,0,4.332,0.000314505590242486,168,0.0121968926963845,54,0.00392042979526644,21,0.00152461158704806,412,0.0299114273268477,83.257,0.00604450413823145,2006.484,0.145671845506026,735,0.0533614055466822,48,0.00348482648468128,132.895,0.00964825032670248,175,0.0127050965587338,107,0.00776825903876869,78,0.00566284303760709,550,0.0399303034703064,173,0.0125598954552055,0,0,2.274,0.000165093654711776,0,0,0,0,2.058,0.00014941193553071,168,0.0121968926963845,54,0.00392042979526644,77,0.00559024248584289,356,0.0258457964280529,34.257,0.00248707710178597,49,0.00355742703644548,2006.484,0.145671845506026,336.152,0.0244048206766371,175,0.0127050965587338,606,0.0439959343691012,154.332,0.0112045883548715
"LEKSAND C",202222,13327,2118.958,0.158997373752532,267.52,0.0200735349290913,545,0.0408944248518046,81,0.00607788699632325,435,0.0326405042395138,0,0,0.496,3.72176783972387e-05,238,0.0178584827793202,65,0.00487731672544459,56,0.00420199594807534,327,0.0245366549110828,103.942,0.0077993546934794,2064.958,0.154945449088317,778,0.0583777294214752,54,0.0040519246642155,56.52,0.00424101448187889,157,0.0117805957829969,491,0.0368425001875891,81,0.00607788699632325,206,0.0154573422375628,229,0.0171831620019509,0,0,0.496,3.72176783972387e-05,0,0,0,0,0,0,238,0.0178584827793202,65,0.00487731672544459,110,0.00825392061229084,273,0.0204847302468673,43.942,0.0032972161776844,60,0.004502138515795,2064.958,0.154945449088317,396.462,0.0297487806708186,157,0.0117805957829969,612,0.045921812861109,121.496,0.00911653035191716
"LEKSAND C",202221,14225,2796.693,0.196604077328647,387.882,0.0272676274165202,970,0.0681898066783831,90,0.00632688927943761,406,0.0285413005272408,0,0,1.716,0.000120632688927944,160,0.0112478031634446,267,0.0187697715289982,45,0.0031634446397188,356,0.0250263620386643,113.095,0.00795043936731107,2745.693,0.193018840070299,1210,0.0850615114235501,51,0.00358523725834798,188.882,0.0132781722319859,148,0.0104042179261863,919,0.0646045694200351,90,0.00632688927943761,201,0.0141300527240773,205,0.0144112478031634,0,0,1.716,0.000120632688927944,0,0,0,0,0,0,160,0.0112478031634446,267,0.0187697715289982,97,0.00681898066783831,304,0.0213708260105448,50.095,0.00352161687170475,63,0.00442882249560633,2745.693,0.193018840070299,625.977,0.0440054130052724,148,0.0104042179261863,606,0.0426010544815466,155.716,0.0109466432337434
"KISA C",202242,6208,2443.843,0.393660277061856,637.377,0.102670264175258,431,0.0694265463917526,87,0.014014175257732,344,0.0554123711340206,8,0.00128865979381443,0.644,0.000103737113402062,143,0.023034793814433,442,0.0711984536082474,81,0.0130476804123711,82,0.0132087628865979,187.822,0.0302548324742268,2218.043,0.357287854381443,575,0.0926224226804124,226,0.0364046391752577,101.377,0.0163300579896907,310,0.0499355670103093,205,0.0330219072164948,87,0.014014175257732,275,0.0442976804123711,69,0.0111146907216495,8,0.00128865979381443,0.644,0.000103737113402062,0,0,0.2,3.22164948453608e-05,0,0,226,0.0364046391752577,359,0.0578286082474227,81,0.0130476804123711,82,0.0132087628865979,48.822,0.00786436855670103,139,0.0223904639175258,2217.843,0.357255637886598,1046.199,0.168524323453608,310,0.0499355670103093,232,0.0373711340206186,54.644,0.00880219072164948
"KISA C",202233,7186,737.693,0.102656971889786,43.869,0.00610478708600056,14,0.00194823267464514,42,0.00584469802393543,226,0.031450041747843,0,0,0.456,6.34567214027275e-05,142,0.0197606456999722,83,0.0115502365711105,45,0.00626217645421653,91,0.0126635123851934,50.368,0.00700918452546618,723.693,0.100708739215141,89,0.0123851934316727,14,0.00194823267464514,4.869,0.000677567492346229,25,0.00347898691900918,0,0,42,0.00584469802393543,47,0.00654049540773727,179,0.0249095463401058,0,0,0.31,4.31394377957139e-05,0,0,0,0,0.146,2.03172836070136e-05,214,0.0297801280267186,11,0.00153075424436404,59,0.00821040912886167,77,0.0107152797105483,36.368,0.00506095185082104,14,0.00194823267464514,723.693,0.100708739215141,250.237,0.0348228499860841,25,0.00347898691900918,315,0.0438352351795157,44.456,0.00618647369885889
"KISA C",202232,7117,501.564,0.0704740761556836,67.044,0.00942026134607278,28,0.00393424195588029,42,0.00590136293382043,159,0.0223408739637488,0,0,1.056,0.000148377125193199,62,0.00871153575944921,3,0.000421525923844316,24,0.00337220739075453,100,0.0140508641281439,15.464,0.00217282562877617,473.564,0.0665398341998033,134,0.0188281579317128,28,0.00393424195588029,13.044,0.00183279471687509,26,0.00365322467331741,0,0,42,0.00590136293382043,92,0.0129267949978924,67,0.0094140789658564,0,0,0.232,3.25980047772938e-05,0,0,0,0,0.824,0.000115779120415906,62,0.00871153575944921,3,0.000421525923844316,28,0.00393424195588029,96,0.0134888295630181,3.464,0.000486721933398904,12,0.00168610369537727,473.564,0.0665398341998033,67.508,0.00948545735562737,26,0.00365322467331741,191,0.0268371504847548,55.056,0.00773584375439089
"KISA C",202231,6748,817.088,0.121085951393005,385.65,0.0571502667457024,23,0.00340841730883225,47,0.00696502667457024,152,0.022525192649674,0,0,0.686,0.000101659751037344,64,0.00948429164196799,17,0.00251926496739775,19,0.00281564908120925,96,0.014226437462952,12.752,0.00188974510966212,794.396,0.1177231772377,130,0.0192649673977475,23,0.00340841730883225,18.65,0.00276378186129223,344,0.0509780675755779,0,0,47,0.00696502667457024,83,0.0122999407231772,69,0.0102252519264967,0,0,0.308,4.5643153526971e-05,0,0,0.308,4.5643153526971e-05,0.378,5.60165975103734e-05,64,0.00948429164196799,17,0.00251926496739775,28,0.004149377593361,87,0.0128927089508002,5.752,0.000852400711321873,7,0.00103734439834025,794.088,0.117677534084173,79.402,0.0117667457024304,344,0.0509780675755779,184,0.027267338470658,56.686,0.00840041493775934
"KISA C",202230,6956,751.717,0.108067423806786,85.453,0.0122847901092582,26,0.00373778033352501,40,0.00575043128234618,337,0.0484473835537665,12,0.00172512938470385,4.456,0.000640598044853364,62,0.00891316848763657,24,0.00345025876940771,29,0.00416906267970098,110,0.015813686026452,21.808,0.00313513513513514,727.539,0.104591575618171,287,0.0412593444508338,26,0.00373778033352501,9.453,0.00135897067280046,50,0.00718803910293272,0,0,40,0.00575043128234618,235,0.0337837837837838,102,0.0146635997699827,12,0.00172512938470385,2.332,0.000335250143760782,0,0,1.822,0.000261932144910868,2.124,0.000305347901092582,62,0.00891316848763657,24,0.00345025876940771,37,0.00531914893617021,102,0.0146635997699827,5.808,0.000834962622196665,16,0.00230017251293847,725.717,0.10432964347326,86.261,0.0124009488211616,50,0.00718803910293272,241,0.0346463484761357,61.456,0.00883496262219667
"KISA C",202229,7245,651.513,0.0899258799171843,87.707,0.0121058661145618,29,0.00400276052449965,49,0.00676328502415459,225,0.031055900621118,0,0,1.956,0.000269979296066253,81,0.0111801242236025,28,0.00386473429951691,16,0.00220841959972395,116,0.0160110420979986,17.85,0.00246376811594203,622.793,0.0859617667356798,131,0.0180814354727398,29,0.00400276052449965,15.707,0.002167977915804,43,0.00593512767425811,0,0,49,0.00676328502415459,82,0.0113181504485852,143,0.0197377501725328,0,0,0.436,6.01794340924776e-05,0,0,0.28,3.86473429951691e-05,1.52,0.000209799861973775,81,0.0111801242236025,28,0.00386473429951691,25,0.00345065562456867,107,0.0147688060731539,7.85,0.00108350586611456,10,0.00138026224982747,622.513,0.0859231193926846,119.557,0.0165020013802623,43,0.00593512767425811,275,0.0379572118702554,53.956,0.00744734299516908
