"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"LEKSAND C",202223,13774,3523.912,0.255837955568462,991,0.0719471467983157,961,0.0697691302453899,128,0.00929287062581676,621,0.0450849426455641,0,0,32.912,0.00238942935966313,0,0,214,0.0155365180775374,372,0.0270074052562799,17,0.00123420937999129,187,0.0135763031799042,2643.912,0.191949470015972,1232,0.0894438797734863,880,0.0638884855524902,17,0.00123420937999129,94,0.00682445186583418,81,0.00588064469289967,49,0.00355742703644548,79,0.00573544358937128,439,0.0318716422244809,182,0.0132133004210832,0,0,13,0.000943807172934514,0.49,3.55742703644548e-05,0,0,19.422,0.00141004791636416,78,0.00566284303760709,136,0.0098736750399303,372,0.0270074052562799,17,0.00123420937999129,44,0.00319442427762451,143,0.0103818789022797,2643.912,0.191949470015972,231,0.0167707274575287,94,0.00682445186583418,1054,0.0765209815594599,32.912,0.00238942935966313
"LEKSAND C",202222,13327,2322.278,0.174253620469723,423,0.0317400765363548,390,0.0292639003526675,131,0.00982966909281909,717,0.0538005552637503,0,0,3.278,0.000245966834246267,0,0,183,0.0137315224731748,337,0.0252870113303819,11,0.000825392061229084,127,0.00952952652509942,1990.278,0.149341787348991,621,0.0465971336384783,332,0.0249118331207323,23,0.00172581976438808,68,0.00510242365123434,58,0.00435206723193517,54,0.0040519246642155,77,0.00577774442860359,453,0.0339911457942523,264,0.019809409469498,0,0,0,0,0.596,4.47212425902304e-05,0,0,2.682,0.000201245591656037,77,0.00577774442860359,106,0.00795377804457117,337,0.0252870113303819,11,0.000825392061229084,27,0.00202596233210775,100,0.00750356419299167,1990.278,0.149341787348991,206,0.0154573422375628,68,0.00510242365123434,1092,0.081938920987469,3.278,0.000245966834246267
"LEKSAND C",202221,14225,1951.081,0.137158594024605,202,0.0142003514938489,208,0.014622144112478,155,0.010896309314587,666,0.0468189806678383,0,0,5.081,0.000357188049209139,0,0,180,0.0126537785588752,364,0.0255887521968366,18,0.00126537785588752,153,0.0107557117750439,1834.081,0.128933637961336,468,0.0328998242530756,117,0.00822495606326889,14,0.000984182776801406,71,0.00499121265377856,91,0.00639718804920914,69,0.0048506151142355,86,0.00604569420035149,403,0.0283304042179262,263,0.0184885764499121,0,0,0,0,2.274,0.000159859402460457,0,0,2.807,0.000197328646748682,23,0.00161687170474517,157,0.0110369068541301,364,0.0255887521968366,18,0.00126537785588752,48,0.00337434094903339,105,0.00738137082601054,1834.081,0.128933637961336,194,0.0136379613356766,71,0.00499121265377856,1096,0.0770474516695958,5.081,0.000357188049209139
"LEKSAND C",202220,13445,3163.098,0.235262030494608,454,0.0337671997024916,939,0.0698400892525102,108,0.00803272592041651,570,0.0423949423577538,0,0,20.098,0.00149483079211603,0,0,170,0.0126441056154704,741,0.05511342506508,15,0.00111565637783563,146,0.0108590554109334,2818.098,0.209601933804388,1123,0.0835254741539606,345,0.0256600966902194,22,0.00163629602082559,87,0.00647080699144663,594,0.0441799925622908,36,0.0026775753068055,72,0.00535515061361101,318,0.0236519152101153,252,0.0187430271476385,0,0,17,0.00126441056154704,1.15,8.55336556340647e-05,0,0,1.948,0.00014488657493492,31,0.00230568984752696,139,0.0103384157679435,741,0.05511342506508,15,0.00111565637783563,70,0.00520639642989959,76,0.00565265898103384,2818.098,0.209601933804388,192,0.014280401636296,87,0.00647080699144663,1396,0.103830420230569,20.098,0.00149483079211603
"LEKSAND C",202219,12973,1914.868,0.14760410082479,263,0.0202728744315116,156,0.0120249749479689,291,0.0224312032683265,522,0.0402374161720496,0,0,49.868,0.00384398365836738,11,0.000847914900177291,133,0.0102520619748709,351,0.0270561936329299,12,0.000924998072920681,126,0.00971247976566715,1834.868,0.141437447005319,520,0.0400832498265629,80,0.00616665381947121,119,0.00917289755646342,64,0.00493332305557697,76,0.00585832112849765,226,0.0174207970400062,65,0.00501040622832036,296,0.0228166191320435,226,0.0174207970400062,0,0,46,0.00354582594619595,2.26,0.000174207970400062,0,0,1.608,0.000123949741771371,38,0.00292916056424882,106,0.00817081631079935,351,0.0270561936329299,12,0.000924998072920681,53,0.00408540815539968,73,0.00562707161026748,1834.868,0.141437447005319,263,0.0202728744315116,64,0.00493332305557697,938,0.0723040160332999,49.868,0.00384398365836738
"LEKSAND C",202218,13076,3319.33,0.25384903640257,494,0.0377791373508718,998,0.0763230345671459,142,0.0108595900887121,651,0.0497858672376874,0,0,264.33,0.020214897522178,0,0,169,0.0129244417252983,436,0.0333435301315387,23,0.00175894769042521,142,0.0108595900887121,3021.33,0.231059192413582,1216,0.0929947996329153,298,0.0227898439889875,131,0.0100183542367697,65,0.00497093912511471,700,0.0535331905781585,41,0.00313551544814928,101,0.00772407464056286,374,0.0286020189660447,277,0.0211838482716427,0,0,262,0.0200367084735393,0.768,5.87335576628939e-05,0,0,1.562,0.000119455490975834,48,0.00367084735393087,121,0.00925359437136739,436,0.0333435301315387,23,0.00175894769042521,66,0.00504741511165494,76,0.0058121749770572,3021.33,0.231059192413582,300,0.0229427959620679,65,0.00497093912511471,1176,0.0899357601713062,264.33,0.020214897522178
"LEKSAND C",202217,12828,4332.926,0.337770969753664,1252,0.0975990021827253,1346,0.104926722793888,100,0.00779544745868413,939,0.073199251637044,0,0,3.926,0.000306049267227939,7,0.000545681322107889,121,0.0094324914250078,411,0.0320392890551918,8,0.00062363579669473,145,0.011303398815092,3185.926,0.248357187402557,1509,0.117633302151543,1147,0.089413782351107,21,0.00163704396632367,84,0.00654817586529467,199,0.0155129404427814,28,0.00218272528843156,72,0.00561272217025257,361,0.0281415653258497,578,0.0450576863111943,0,0,0,0,2.436,0.000189897100093545,0,0,1.49,0.000116152167134394,44,0.00342999688182102,84,0.00654817586529467,411,0.0320392890551918,8,0.00062363579669473,82,0.00639226691612099,63,0.004911131898971,3185.926,0.248357187402557,149,0.0116152167134394,84,0.00654817586529467,1440,0.112254443405051,3.926,0.000306049267227939
"KISA C",202236,6277,2231.742,0.355542775211088,323,0.0514577027242313,223,0.0355265254102278,463,0.0737613509638362,370,0.058945356061813,15,0.00238967659710053,55.742,0.00888035685837183,174,0.0277202485263661,305,0.0485900908077107,193,0.0307471722160268,2,0.00031862354628007,108,0.0172056714991238,2217.742,0.353312410387128,754,0.120121076947586,14,0.00223036482396049,106,0.0168870479528437,203,0.0323402899474271,209,0.0332961605862673,375,0.0597419149275131,88,0.0140194360363231,123,0.0195953480962243,247,0.0393500079655887,15,0.00238967659710053,55,0.00876214752270193,0,0,0,0,0.742,0.000118209335669906,347,0.0552811852795922,132,0.0210291540544846,193,0.0307471722160268,2,0.00031862354628007,55,0.00876214752270193,53,0.00844352397642186,2217.742,0.353312410387128,585,0.0931973872869205,203,0.0323402899474271,620,0.0987732993468217,55.742,0.00888035685837183
"KISA C",202233,7186,1262.858,0.175738658502644,352,0.0489841358196493,348,0.0484274979126079,55,0.00765377122182021,167,0.0232396326189814,0,0,61.858,0.0086081269134428,6,0.000834956860562204,85,0.0118285555246312,117,0.016281658780963,5,0.000695797383801837,66,0.00918452546618425,942.858,0.131207625939326,443,0.0616476482048428,320,0.0445310325633176,10,0.00139159476760367,22,0.00306150848872808,28,0.00389646534929029,12,0.00166991372112441,43,0.0059838575006958,103,0.0143334261063178,64,0.00890620651266351,0,0,60,0.00834956860562204,0,0,0,0,1.858,0.000258558307820763,48,0.00667965488449763,43,0.0059838575006958,117,0.016281658780963,5,0.000695797383801837,26,0.00361814639576955,40,0.0055663790704147,942.858,0.131207625939326,101,0.0140551071527971,22,0.00306150848872808,315,0.0438352351795157,61.858,0.0086081269134428
"KISA C",202232,7117,902.012,0.126740480539553,56,0.00786848391176057,57,0.00800899255304201,68,0.00955458760713784,318,0.0446817479274975,0,0,93.012,0.0130689897428692,14,0.00196712097794014,87,0.0122242517914852,130,0.018266123366587,9,0.00126457777153295,70,0.00983560488970072,867.012,0.121822678094703,166,0.0233244344527188,35,0.00491780244485036,12,0.00168610369537727,9,0.00126457777153295,22,0.00309119010819165,22,0.00309119010819165,46,0.00646339749894618,152,0.0213573134747787,166,0.0233244344527188,0,0,92,0.0129267949978924,0,0,0,0,1.012,0.000142194744976816,40,0.00562034565125755,61,0.00857102711816777,130,0.018266123366587,9,0.00126457777153295,29,0.00407475059716173,41,0.00576085429253899,867.012,0.121822678094703,113,0.0158774764648026,9,0.00126457777153295,486,0.0682871996627793,93.012,0.0130689897428692
"KISA C",202231,6748,1550,0.229697688203912,442,0.0655008891523414,468,0.0693538826318909,67,0.00992886781268524,203,0.0300829875518672,0,0,67,0.00992886781268524,9,0.00133372851215175,111,0.0164493183165382,99,0.0146710136336692,10,0.0014819205690575,74,0.0109662122110255,1143,0.169383521043272,571,0.0846176644931832,407,0.0603141671606402,7,0.00103734439834025,28,0.004149377593361,61,0.00903971547125074,18,0.0026674570243035,49,0.00726141078838174,132,0.019561351511559,71,0.0105216360403082,0,0,67,0.00992886781268524,0,0,0,0,0,0,46,0.00681683461766449,74,0.0109662122110255,99,0.0146710136336692,10,0.0014819205690575,38,0.00563129816241849,36,0.00533491404860699,1143,0.169383521043272,127,0.0188203912270302,28,0.004149377593361,350,0.0518672199170125,67,0.00992886781268524
"KISA C",202230,6956,1168,0.167912593444508,20,0.00287521564117309,96,0.0138010350776308,55,0.00790684301322599,218,0.0313398504887867,0,0,381,0.0547728579643473,16,0.00230017251293847,153,0.0219953996549741,147,0.0211328349626222,6,0.000862564692351926,76,0.0109258194364577,1168,0.167912593444508,185,0.0265957446808511,0,0,4,0.000575043128234618,16,0.00230017251293847,96,0.0138010350776308,13,0.00186889016676251,42,0.00603795284646348,136,0.019551466359977,82,0.0117883841288097,0,0,381,0.0547728579643473,0,0,0,0,0,0,64,0.00920069005175388,105,0.0150948821161587,147,0.0211328349626222,6,0.000862564692351926,42,0.00603795284646348,34,0.00488786658999425,1168,0.167912593444508,173,0.0248706152961472,16,0.00230017251293847,413,0.0593732029902243,381,0.0547728579643473
"KISA C",202229,7245,1074,0.14824016563147,40,0.00552104899930987,166,0.022912353347136,80,0.0110420979986197,381,0.0525879917184265,0,0,105,0.0144927536231884,12,0.00165631469979296,124,0.0171152518978606,84,0.0115942028985507,8,0.00110420979986197,74,0.0102139406487233,1069,0.147550034506556,287,0.0396135265700483,5,0.000690131124913734,8,0.00110420979986197,27,0.00372670807453416,161,0.0222222222222222,31,0.00427881297446515,49,0.00676328502415459,147,0.0202898550724638,234,0.0322981366459627,0,0,105,0.0144927536231884,0,0,0,0,0,0,52,0.00717736369910283,84,0.0115942028985507,84,0.0115942028985507,8,0.00110420979986197,33,0.00455486542443064,41,0.00565907522429262,1069,0.147550034506556,144,0.0198757763975155,27,0.00372670807453416,506,0.0698412698412698,105,0.0144927536231884
"KISA C",202228,6816,797.356,0.116982981220657,45,0.00660211267605634,66,0.0096830985915493,88,0.0129107981220657,260,0.0381455399061033,0,0,52.356,0.00768133802816901,7,0.00102699530516432,116,0.017018779342723,85,0.0124706572769953,6,0.000880281690140845,72,0.0105633802816901,780.356,0.114488849765258,191,0.0280223004694836,17,0.00249413145539906,11,0.00161384976525822,17,0.00249413145539906,49,0.00718896713615023,17,0.00249413145539906,71,0.0104166666666667,124,0.0181924882629108,136,0.0199530516431925,0,0,45,0.00660211267605634,0,0,0,0,7.356,0.00107922535211268,52,0.00762910798122066,71,0.0104166666666667,85,0.0124706572769953,6,0.000880281690140845,35,0.0051349765258216,37,0.00542840375586854,780.356,0.114488849765258,134,0.0196596244131455,17,0.00249413145539906,386,0.056631455399061,52.356,0.00768133802816901
"KISA C",202227,6699,911.208,0.136021495745634,43,0.00641886848783401,69,0.0103000447828034,69,0.0103000447828034,322,0.0480668756530825,1,0.000149276011344977,81.208,0.0121224063293029,8,0.00119420809075981,120,0.0179131213613972,115,0.0171667413046723,4,0.000597104045379907,79,0.0117928048962532,892.208,0.133185251530079,174,0.025974025974026,19,0.00283624421555456,8,0.00119420809075981,16,0.00238841618151963,50,0.00746380056724884,29,0.00432900432900433,40,0.00597104045379907,103,0.0153754291685326,219,0.0326914464845499,1,0.000149276011344977,81,0.0120913569189431,0.208,3.10494103597552e-05,0,0,0,0,44,0.00656814449917898,84,0.0125391849529781,115,0.0171667413046723,4,0.000597104045379907,44,0.00656814449917898,35,0.00522466039707419,892.208,0.133185251530079,136,0.0203015375429169,16,0.00238841618151963,485,0.0723988655023138,81.208,0.0121224063293029
"KISA C",202226,6785,1204.156,0.17747324981577,221,0.0325718496683861,258,0.0380250552689757,119,0.0175386882829772,150,0.0221075902726603,1,0.000147383935151069,50.156,0.00739218865143699,22,0.00324244657332351,99,0.0145910095799558,204,0.030066322770818,12,0.00176860722181282,68,0.0100221075902727,1108.156,0.163324392041268,418,0.0616064848931466,96,0.0141488577745026,9,0.00132645541635962,116,0.0170965364775239,162,0.0238761974944731,79,0.0116433308769344,40,0.00589535740604274,124,0.0182756079587325,26,0.00383198231392778,1,0.000147383935151069,50,0.00736919675755343,0,0,0,0,0.156,2.29918938835667e-05,52,0.00766396462785556,69,0.0101694915254237,204,0.030066322770818,12,0.00176860722181282,28,0.00412675018422992,40,0.00589535740604274,1108.156,0.163324392041268,130,0.0191599115696389,116,0.0170965364775239,394,0.058069270449521,50.156,0.00739218865143699
"KISA C",202225,7034,1405.6,0.199829400056867,364,0.0517486494171169,409,0.0581461472846176,52,0.00739266420244527,250,0.0355416548194484,9,0.00127949957350014,30.6,0.00435029854990048,0,0,171,0.0243104918965027,65,0.00924083025305658,4,0.000568666477111174,51,0.00725049758316747,1058.6,0.150497583167472,504,0.071651976116008,347,0.0493318168893944,4,0.000568666477111174,13,0.00184816605061132,62,0.0088143303952232,11,0.00156383281205573,41,0.00582883139038954,95,0.0135058288313904,155,0.022035825988058,9,0.00127949957350014,29,0.00412283195905601,0,0,0,0,1.6,0.00022746659084447,21,0.00298549900483367,150,0.021324992891669,65,0.00924083025305658,4,0.000568666477111174,17,0.00241683252772249,34,0.00483366505544498,1058.6,0.150497583167472,175,0.0248791583736139,13,0.00184816605061132,336,0.0477679840773386,30.6,0.00435029854990048
"KISA C",202224,6735,1035.396,0.153733630289532,37,0.00549368968077209,60,0.0089086859688196,43,0.00638455827765405,208,0.0308834446919079,9,0.00133630289532294,360.396,0.0535109131403118,119,0.0176688938381589,53,0.00786933927245731,80,0.0118782479584261,8,0.00118782479584261,58,0.00861172976985895,1020.396,0.151506458797327,139,0.0206384558277654,15,0.0022271714922049,8,0.00118782479584261,14,0.00207869339272457,45,0.0066815144766147,11,0.00163325909428359,32,0.00475129918337045,163,0.0242019302152932,45,0.0066815144766147,9,0.00133630289532294,360,0.0534521158129176,0,0,0,0,0.396,5.87973273942094e-05,144,0.021380846325167,28,0.00415738678544915,80,0.0118782479584261,8,0.00118782479584261,31,0.00460282108389013,27,0.00400890868596882,1020.396,0.151506458797327,180,0.0267260579064588,14,0.00207869339272457,327,0.0485523385300668,360.396,0.0535109131403118
"KISA C",202223,6655,702.68,0.105586776859504,44,0.00661157024793388,42,0.00631104432757325,38,0.00570999248685199,249,0.0374154770848986,0,0,67.68,0.0101697971450038,1,0.000150262960180316,71,0.0106686701728024,89,0.0133734034560481,12,0.00180315552216379,89,0.0133734034560481,689.68,0.10363335837716,132,0.0198347107438017,13,0.0019534184823441,8,0.00120210368144252,23,0.00345604808414726,29,0.00435762584522915,4,0.000601051840721262,34,0.00510894064613073,120,0.0180315552216379,129,0.0193839218632607,0,0,61,0.00916604057099925,0,0,0,0,6.68,0.00100375657400451,32,0.0048084147257701,40,0.00601051840721262,89,0.0133734034560481,12,0.00180315552216379,37,0.00555972952667168,52,0.00781367392937641,689.68,0.10363335837716,80,0.0120210368144252,23,0.00345604808414726,387,0.0581517655897821,67.68,0.0101697971450038
"KISA C",202222,6518,1309.614,0.200922675667383,297,0.0455661245780914,309,0.0474071801166002,58,0.00889843510279227,325,0.0498619208346118,0,0,72.614,0.0111405339061062,0,0,99,0.0151887081926971,90,0.0138079165388156,3,0.000460263884627186,56,0.00859159251304081,1026.614,0.157504449217551,396,0.0607548327707886,283,0.0434182264498312,6,0.000920527769254373,8,0.00122737035900583,26,0.00398895366676895,22,0.00337526848726603,36,0.00552316661552624,135,0.0207118748082234,190,0.0291500460263885,0,0,70,0.010739490641301,0,0,0,0,2.614,0.000401043264805155,32,0.00490948143602332,67,0.0102792267566738,90,0.0138079165388156,3,0.000460263884627186,27,0.00414237496164468,29,0.00444921755139613,1026.614,0.157504449217551,105,0.0161092359619515,8,0.00122737035900583,445,0.0682724762196993,72.614,0.0111405339061062
"KISA C",202221,6459,768.23,0.118939464313361,14,0.00216751819167054,146,0.0226041182845642,50,0.00774113639882335,251,0.0388605047220932,0,0,72.23,0.0111828456417402,0,0,54,0.00836042731072922,115,0.0178046137172937,8,0.00123858182381174,58,0.00897971822263508,768.23,0.118939464313361,224,0.0346802910667286,0,0,4,0.000619290911905868,10,0.00154822727976467,146,0.0226041182845642,15,0.002322340919647,35,0.00541879547917634,98,0.0151726273416938,153,0.0236878773803994,0,0,70,0.0108375909583527,0,0,0,0,2.23,0.000345254683387521,10,0.00154822727976467,44,0.00681220003096455,115,0.0178046137172937,8,0.00123858182381174,30,0.00464468183929401,28,0.00433503638334107,768.23,0.118939464313361,58,0.00897971822263508,10,0.00154822727976467,404,0.0625483821024927,72.23,0.0111828456417402
"KISA C",202220,6409,1007.388,0.157183335933843,18,0.00280855047589328,190,0.0296458105788735,65,0.0101419878296146,322,0.0502418474020908,0,0,72.388,0.0112947417693868,0,0,63,0.00982992666562646,215,0.0335465751287252,8,0.00124824465595257,54,0.00842565142767982,1004.388,0.156715244187861,285,0.0444687158683102,3,0.000468091745982213,7,0.0010922140739585,8,0.00124824465595257,187,0.0291777188328912,36,0.00561710095178655,29,0.00452488687782805,77,0.0120143548135435,245,0.0382274925885474,0,0,71,0.011078171321579,0,0,0,0,1.388,0.00021657044780777,28,0.00436885629583398,35,0.00546107036979248,215,0.0335465751287252,8,0.00124824465595257,24,0.0037447339678577,30,0.00468091745982213,1004.388,0.156715244187861,70,0.010922140739585,8,0.00124824465595257,569,0.0887814011546263,72.388,0.0112947417693868
"KISA C",202219,6164,768.506,0.124676508760545,63,0.0102206359506814,72,0.0116807268007787,118,0.0191434133679429,235,0.0381245944192083,0,0,66.506,0.0107894224529526,0,0,73,0.0118429591174562,75,0.0121674237508112,8,0.00129785853341986,58,0.00940947436729397,729.506,0.118349448410123,219,0.0355288773523686,39,0.0063270603504218,8,0.00129785853341986,16,0.00259571706683971,33,0.00535366645035691,85,0.013789746917586,33,0.00535366645035691,100,0.0162232316677482,135,0.0219013627514601,0,0,64,0.0103828682673589,0,0,0,0,2.506,0.00040655418559377,24,0.00389357560025957,49,0.00794938351719662,75,0.0121674237508112,8,0.00129785853341986,29,0.00470473718364698,29,0.00470473718364698,729.506,0.118349448410123,81,0.0131408176508761,16,0.00259571706683971,347,0.0562946138870863,66.506,0.0107894224529526
"KISA C",202218,6062,1242.432,0.204954140547674,63,0.0103926096997691,256,0.0422302870339822,48,0.00791817881887166,359,0.059221379082811,0,0,192.432,0.0317439788848565,3,0.000494886176179479,59,0.00973276146486308,194,0.0320026393929396,15,0.00247443088089739,53,0.00874298911250412,1235.432,0.203799406136589,330,0.0544374793797427,7,0.00115473441108545,54,0.00890795117123062,2,0.000329924117452986,249,0.0410755526228967,14,0.0023094688221709,34,0.00560870999670076,102,0.0168261299901023,257,0.0423952490927087,0,0,192,0.0316727152754866,0,0,0,0,0.432,7.12636093698449e-05,13,0.00214450676344441,49,0.00808314087759815,194,0.0320026393929396,15,0.00247443088089739,27,0.00445397558561531,26,0.00428901352688882,1235.432,0.203799406136589,116,0.0191355988122732,2,0.000329924117452986,595,0.0981524249422633,192.432,0.0317439788848565
"KISA C",202217,6158,1514.17,0.245886651510231,335,0.0544007794738551,343,0.0556999025657681,60,0.00974342318934719,406,0.0659304969145827,0,0,82.17,0.013343618057811,14,0.00227346541084768,76,0.0123416693731731,115,0.0186748944462488,16,0.00259824618382592,67,0.010880155894771,1191.17,0.193434556674245,432,0.0701526469632998,323,0.0524520948359857,9,0.00146151347840208,3,0.00048717115946736,20,0.0032478077297824,18,0.00292302695680416,42,0.00682039623254303,158,0.0256576810652809,248,0.0402728158493017,0,0,80,0.0129912309191296,0.172,2.79311464761286e-05,0,0,1.998,0.000324455992205261,34,0.00552127314063007,56,0.00909386164339071,115,0.0186748944462488,16,0.00259824618382592,38,0.00617083468658655,29,0.00470932120818448,1191.17,0.193434556674245,99,0.0160766482624229,3,0.00048717115946736,575,0.0933744722312439,82.17,0.013343618057811
"HUDDINGE MATBÖRSEN",202236,7016,2331,0.332240592930445,824,0.117445838084379,274,0.0390535917901938,407,0.0580102622576967,302,0.0430444697833523,22,0.00313568985176739,0,0,37,0.00527366020524515,298,0.0424743443557583,42,0.00598631698973774,5,0.000712656784492588,120,0.0171037628278221,2162,0.308152793614595,789,0.11245724059293,169,0.0240877993158495,131,0.0186716077537058,524,0.0746864310148233,105,0.0149657924743444,279,0.0397662485746864,128,0.0182440136830103,200,0.0285062713797035,102,0.0145381984036488,22,0.00313568985176739,0,0,0,0,0,0,0,0,132,0.0188141391106043,203,0.0289338654503991,42,0.00598631698973774,5,0.000712656784492588,34,0.0048460661345496,86,0.0122576966932725,2162,0.308152793614595,466,0.0664196123147092,524,0.0746864310148233,383,0.0545895096921323,0,0
"HUDDINGE MATBÖRSEN",202233,7830,1301,0.166155810983397,353,0.0450830140485313,313,0.0399744572158365,84,0.010727969348659,262,0.0334610472541507,16,0.00204342273307791,0,0,5,0.000638569604086846,90,0.0114942528735632,56,0.00715197956577267,8,0.00102171136653895,114,0.0145593869731801,1015,0.12962962962963,492,0.0628352490421456,286,0.0365261813537676,8,0.00102171136653895,59,0.00753512132822478,27,0.00344827586206897,6,0.000766283524904215,78,0.00996168582375479,168,0.021455938697318,94,0.0120051085568327,16,0.00204342273307791,0,0,0,0,0,0,0,0,33,0.00421455938697318,62,0.00791826309067688,56,0.00715197956577267,8,0.00102171136653895,35,0.00446998722860792,79,0.0100893997445722,1015,0.12962962962963,103,0.013154533844189,59,0.00753512132822478,361,0.0461047254150702,0,0
"HUDDINGE MATBÖRSEN",202232,7059,840,0.118997025074373,58,0.00821646125513529,28,0.00396656750247911,61,0.00864145063040091,414,0.0586485337866553,0,0,0,0,9,0.00127496812579686,87,0.0123246918827029,49,0.00694149312933843,8,0.00113330500070832,126,0.017849553761156,840,0.118997025074373,170,0.0240827312650517,0,0,8,0.00113330500070832,50,0.00708315625442697,28,0.00396656750247911,12,0.00169995750106247,49,0.00694149312933843,255,0.0361240968975776,159,0.0225244368890778,0,0,0,0,0,0,0,0,0,0,19,0.00269159937668225,77,0.0109080606318175,49,0.00694149312933843,8,0.00113330500070832,45,0.00637484062898428,81,0.0114747131321717,840,0.118997025074373,104,0.0147329650092081,50,0.00708315625442697,516,0.0730981725456864,0,0
"HUDDINGE MATBÖRSEN",202231,5730,597,0.104188481675393,62,0.0108202443280977,28,0.00488656195462478,67,0.0116928446771379,219,0.0382198952879581,0,0,0,0,1,0.000174520069808028,90,0.0157068062827225,50,0.0087260034904014,3,0.000523560209424084,77,0.0134380453752182,597,0.104188481675393,141,0.0246073298429319,0,0,7,0.0012216404886562,55,0.00959860383944154,28,0.00488656195462478,17,0.00296684118673647,50,0.0087260034904014,153,0.0267015706806283,66,0.0115183246073298,0,0,0,0,0,0,0,0,0,0,33,0.00575916230366492,58,0.0101221640488656,50,0.0087260034904014,3,0.000523560209424084,31,0.00541012216404887,46,0.00802792321116928,597,0.104188481675393,98,0.0171029668411867,55,0.00959860383944154,303,0.0528795811518325,0,0
"HUDDINGE MATBÖRSEN",202230,5345,693,0.129653882132834,47,0.0087932647333957,23,0.00430308699719364,63,0.0117867165575304,288,0.0538821328344247,0,0,0,0,1,0.000187090739008419,159,0.0297474275023386,30,0.00561272217025257,4,0.000748362956033676,78,0.0145930776426567,693,0.129653882132834,135,0.0252572497661366,0,0,4,0.000748362956033676,43,0.00804490177736202,23,0.00430308699719364,23,0.00430308699719364,40,0.00748362956033676,178,0.0333021515434986,110,0.0205799812909261,0,0,0,0,0,0,0,0,0,0,22,0.00411599625818522,138,0.0258185219831618,30,0.00561272217025257,4,0.000748362956033676,29,0.00542563143124415,49,0.00916744621141253,693,0.129653882132834,164,0.0306828811973807,43,0.00804490177736202,351,0.0656688493919551,0,0
