"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Vara_1_Deli","kampanj_convrate_Vara_1_Deli","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Triangeln","kampanj_convrate_OBS_snabbnudlar_Triangeln","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"OSKARSTRÖM BLÅKLINTSVÄGEN",202203,2022-01-20,659,91,0.138088012139605,9,0.0136570561456753,0,0,2,0.00303490136570561,21,0.031866464339909,0,0,7,0.0106221547799697,16,0.0242792109256449,7,0.0106221547799697,4,0.00606980273141123,6,0.00910470409711684,19,0.0288315629742033,91,0.138088012139605,25,0.0379362670713202,0,0,9,0.0136570561456753,0,0,0,0,2,0.00303490136570561,14,0.0212443095599393,7,0.0106221547799697,0,0,0,0,7,0.0106221547799697,0,0,0,0,16,0.0242792109256449,0,0,7,0.0106221547799697,3,0.00455235204855842,1,0.00151745068285281,6,0.00910470409711684,0,0,16,0.0242792109256449,3,0.00455235204855842,91,0.138088012139605,9,0.0136570561456753,49,0.0743550834597876,8,0.0121396054628225
"OSKARSTRÖM BLÅKLINTSVÄGEN",202203,2022-01-19,634,97,0.152996845425868,7,0.0110410094637224,0,0,0,0,20,0.0315457413249211,0,0,7,0.0110410094637224,12,0.0189274447949527,12,0.0189274447949527,5,0.00788643533123028,16,0.0252365930599369,18,0.028391167192429,97,0.152996845425868,24,0.0378548895899054,0,0,7,0.0110410094637224,0,0,0,0,0,0,12,0.0189274447949527,8,0.0126182965299685,0,0,0,0,7,0.0110410094637224,0,0,0,0,12,0.0189274447949527,0,0,12,0.0189274447949527,4,0.00630914826498423,1,0.00157728706624606,16,0.0252365930599369,0,0,12,0.0189274447949527,6,0.00946372239747634,97,0.152996845425868,7,0.0110410094637224,58,0.0914826498422713,8,0.0126182965299685
"OSKARSTRÖM BLÅKLINTSVÄGEN",202203,2022-01-18,681,94,0.138032305433186,4,0.00587371512481645,0,0,5,0.00734214390602056,22,0.0323054331864905,0,0,5,0.00734214390602056,12,0.0176211453744493,8,0.0117474302496329,4,0.00587371512481645,13,0.0190895741556534,21,0.0308370044052863,94,0.138032305433186,25,0.0367107195301028,0,0,4,0.00587371512481645,0,0,0,0,5,0.00734214390602056,14,0.0205580029368576,8,0.0117474302496329,0,0,0,0,5,0.00734214390602056,0,0,0,0,12,0.0176211453744493,0,0,8,0.0117474302496329,4,0.00587371512481645,0,0,11,0.0161527165932452,2,0.00293685756240822,17,0.0249632892804699,4,0.00587371512481645,94,0.138032305433186,4,0.00587371512481645,60,0.0881057268722467,5,0.00734214390602056
"OSKARSTRÖM BLÅKLINTSVÄGEN",202203,2022-01-17,676,100,0.14792899408284,5,0.00739644970414201,0,0,2,0.0029585798816568,8,0.0118343195266272,0,0,5,0.00739644970414201,26,0.0384615384615385,17,0.0251479289940828,1,0.0014792899408284,22,0.0325443786982249,14,0.0207100591715976,100,0.14792899408284,45,0.0665680473372781,0,0,5,0.00739644970414201,0,0,0,0,2,0.0029585798816568,8,0.0118343195266272,0,0,0,0,0,0,5,0.00739644970414201,0,0,0,0,26,0.0384615384615385,0,0,17,0.0251479289940828,1,0.0014792899408284,0,0,22,0.0325443786982249,0,0,13,0.0192307692307692,1,0.0014792899408284,100,0.14792899408284,5,0.00739644970414201,45,0.0665680473372781,5,0.00739644970414201
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,2022-01-16,663,93,0.14027149321267,3,0.00452488687782805,0,0,3,0.00452488687782805,26,0.0392156862745098,0,0,0,0,6,0.00904977375565611,25,0.0377073906485671,2,0.00301659125188537,5,0.00754147812971342,23,0.0346907993966818,93,0.14027149321267,34,0.0512820512820513,0,0,3,0.00452488687782805,0,0,0,0,3,0.00452488687782805,22,0.0331825037707391,4,0.00603318250377074,0,0,0,0,0,0,0,0,0,0,6,0.00904977375565611,0,0,25,0.0377073906485671,2,0.00301659125188537,0,0,5,0.00754147812971342,0,0,18,0.0271493212669683,5,0.00754147812971342,93,0.14027149321267,3,0.00452488687782805,56,0.0844645550527904,0,0
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,2022-01-15,797,130,0.163111668757842,1,0.00125470514429109,0,0,3,0.00376411543287327,10,0.0125470514429109,0,0,0,0,9,0.0112923462986198,13,0.0163111668757842,5,0.00627352572145546,12,0.0150564617314931,77,0.0966122961104141,130,0.163111668757842,25,0.0313676286072773,0,0,1,0.00125470514429109,0,0,0,0,3,0.00376411543287327,3,0.00376411543287327,7,0.00878293601003764,0,0,0,0,0,0,0,0,0,0,9,0.0112923462986198,0,0,13,0.0163111668757842,2,0.00250941028858218,3,0.00376411543287327,9,0.0112923462986198,3,0.00376411543287327,59,0.0740276035131744,18,0.0225846925972397,130,0.163111668757842,1,0.00125470514429109,101,0.1267252195734,3,0.00376411543287327
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,2022-01-14,756,142,0.187830687830688,4,0.00529100529100529,0,0,0,0,30,0.0396825396825397,0,0,0,0,11,0.0145502645502645,16,0.0211640211640212,12,0.0158730158730159,6,0.00793650793650794,63,0.0833333333333333,142,0.187830687830688,27,0.0357142857142857,0,0,4,0.00529100529100529,0,0,0,0,0,0,18,0.0238095238095238,12,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,11,0.0145502645502645,0,0,16,0.0211640211640212,9,0.0119047619047619,3,0.00396825396825397,6,0.00793650793650794,0,0,61,0.0806878306878307,2,0.00264550264550265,142,0.187830687830688,4,0.00529100529100529,108,0.142857142857143,3,0.00396825396825397
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,2022-01-13,677,86,0.127031019202363,1,0.00147710487444609,0,0,1,0.00147710487444609,30,0.0443131462333826,0,0,5,0.00738552437223043,6,0.00886262924667651,9,0.0132939438700148,5,0.00738552437223043,6,0.00886262924667651,23,0.03397341211226,86,0.127031019202363,16,0.0236336779911374,0,0,1,0.00147710487444609,0,0,0,0,1,0.00147710487444609,22,0.0324963072378139,8,0.0118168389955687,0,0,0,0,5,0.00738552437223043,0,0,0,0,6,0.00886262924667651,0,0,9,0.0132939438700148,4,0.00590841949778434,1,0.00147710487444609,6,0.00886262924667651,0,0,18,0.0265878877400295,5,0.00738552437223043,86,0.127031019202363,1,0.00147710487444609,63,0.0930576070901034,6,0.00886262924667651
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,2022-01-12,664,72,0.108433734939759,4,0.00602409638554217,0,0,1,0.00150602409638554,16,0.0240963855421687,0,0,6,0.00903614457831325,9,0.0135542168674699,18,0.0271084337349398,1,0.00150602409638554,2,0.00301204819277108,15,0.0225903614457831,72,0.108433734939759,28,0.0421686746987952,0,0,4,0.00602409638554217,0,0,0,0,1,0.00150602409638554,8,0.0120481927710843,8,0.0120481927710843,0,0,0,0,6,0.00903614457831325,0,0,0,0,9,0.0135542168674699,0,0,18,0.0271084337349398,0,0,1,0.00150602409638554,0,0,2,0.00301204819277108,10,0.0150602409638554,5,0.00753012048192771,72,0.108433734939759,4,0.00602409638554217,33,0.0496987951807229,7,0.0105421686746988
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,2022-01-11,679,77,0.11340206185567,10,0.0147275405007364,0,0,1,0.00147275405007364,16,0.0235640648011782,0,0,4,0.00589101620029455,3,0.00441826215022091,15,0.0220913107511046,0,0,12,0.0176730486008837,16,0.0235640648011782,77,0.11340206185567,19,0.0279823269513991,0,0,10,0.0147275405007364,0,0,0,0,1,0.00147275405007364,9,0.0132547864506627,7,0.0103092783505155,0,0,0,0,4,0.00589101620029455,0,0,0,0,3,0.00441826215022091,0,0,15,0.0220913107511046,0,0,0,0,9,0.0132547864506627,3,0.00441826215022091,14,0.0206185567010309,2,0.00294550810014728,77,0.11340206185567,10,0.0147275405007364,44,0.0648011782032401,4,0.00589101620029455
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,2022-01-10,689,93,0.134978229317852,3,0.00435413642960813,0,0,5,0.00725689404934688,11,0.0159651669085631,0,0,5,0.00725689404934688,18,0.0261248185776488,16,0.02322206095791,0,0,18,0.0261248185776488,17,0.0246734397677794,93,0.134978229317852,39,0.0566037735849057,0,0,3,0.00435413642960813,0,0,0,0,5,0.00725689404934688,11,0.0159651669085631,0,0,0,0,0,0,5,0.00725689404934688,0,0,0,0,18,0.0261248185776488,0,0,16,0.02322206095791,0,0,0,0,18,0.0261248185776488,0,0,14,0.0203193033381713,3,0.00435413642960813,93,0.134978229317852,3,0.00435413642960813,46,0.0667634252539913,5,0.00725689404934688
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,2022-01-09,614,109,0.177524429967427,2,0.00325732899022801,0,0,1,0.00162866449511401,25,0.0407166123778502,0,0,4,0.00651465798045603,6,0.00977198697068404,26,0.0423452768729642,4,0.00651465798045603,9,0.0146579804560261,32,0.0521172638436482,109,0.177524429967427,33,0.0537459283387622,0,0,2,0.00325732899022801,0,0,0,0,1,0.00162866449511401,15,0.0244299674267101,10,0.0162866449511401,0,0,0,0,4,0.00651465798045603,0,0,0,0,6,0.00977198697068404,0,0,26,0.0423452768729642,3,0.00488599348534202,1,0.00162866449511401,9,0.0146579804560261,0,0,23,0.0374592833876222,9,0.0146579804560261,109,0.177524429967427,2,0.00325732899022801,69,0.112377850162866,5,0.00814332247557003
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,2022-01-08,694,109,0.157060518731988,5,0.00720461095100865,0,0,1,0.00144092219020173,13,0.0187319884726225,0,0,3,0.00432276657060519,1,0.00144092219020173,14,0.0201729106628242,10,0.0144092219020173,5,0.00720461095100865,57,0.0821325648414986,109,0.157060518731988,16,0.0230547550432277,0,0,5,0.00720461095100865,0,0,0,0,1,0.00144092219020173,13,0.0187319884726225,0,0,0,0,0,0,3,0.00432276657060519,0,0,0,0,1,0.00144092219020173,0,0,14,0.0201729106628242,6,0.00864553314121038,4,0.00576368876080692,3,0.00432276657060519,2,0.00288184438040346,46,0.0662824207492795,11,0.015850144092219,109,0.157060518731988,5,0.00720461095100865,81,0.11671469740634,7,0.0100864553314121
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,2022-01-07,759,143,0.188405797101449,6,0.00790513833992095,0,0,1,0.00131752305665349,13,0.0171277997364954,0,0,13,0.0171277997364954,8,0.0105401844532279,17,0.0223978919631094,10,0.0131752305665349,9,0.0118577075098814,66,0.0869565217391304,143,0.188405797101449,26,0.0342555994729908,0,0,6,0.00790513833992095,0,0,0,0,1,0.00131752305665349,13,0.0171277997364954,0,0,0,0,0,0,13,0.0171277997364954,0,0,0,0,8,0.0105401844532279,0,0,17,0.0223978919631094,9,0.0118577075098814,1,0.00131752305665349,9,0.0118577075098814,0,0,62,0.0816864295125165,4,0.00527009222661397,143,0.188405797101449,6,0.00790513833992095,97,0.127799736495389,14,0.0184453227931489
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,2022-01-06,730,93,0.127397260273973,6,0.00821917808219178,0,0,1,0.00136986301369863,4,0.00547945205479452,1,0.00136986301369863,6,0.00821917808219178,7,0.00958904109589041,14,0.0191780821917808,11,0.0150684931506849,2,0.00273972602739726,41,0.0561643835616438,93,0.127397260273973,23,0.0315068493150685,0,0,6,0.00821917808219178,0,0,0,0,1,0.00136986301369863,4,0.00547945205479452,0,0,1,0.00136986301369863,0,0,6,0.00821917808219178,0,0,0,0,7,0.00958904109589041,0,0,14,0.0191780821917808,9,0.0123287671232877,2,0.00273972602739726,0,0,2,0.00273972602739726,33,0.0452054794520548,8,0.010958904109589,93,0.127397260273973,6,0.00821917808219178,56,0.0767123287671233,8,0.010958904109589
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,2022-01-05,749,109,0.145527369826435,8,0.0106809078771696,0,0,0,0,9,0.0120160213618158,0,0,5,0.00667556742323097,12,0.0160213618157543,19,0.0253671562082777,8,0.0106809078771696,2,0.00267022696929239,46,0.061415220293725,109,0.145527369826435,31,0.041388518024032,0,0,8,0.0106809078771696,0,0,0,0,0,0,9,0.0120160213618158,0,0,0,0,0,0,5,0.00667556742323097,0,0,0,0,12,0.0160213618157543,0,0,19,0.0253671562082777,4,0.00534045393858478,4,0.00534045393858478,2,0.00267022696929239,0,0,38,0.0507343124165554,8,0.0106809078771696,109,0.145527369826435,8,0.0106809078771696,61,0.0814419225634179,9,0.0120160213618158
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,2022-01-04,745,72,0.0966442953020134,2,0.00268456375838926,0,0,1,0.00134228187919463,13,0.0174496644295302,3,0.00402684563758389,5,0.00671140939597315,11,0.0147651006711409,21,0.0281879194630872,1,0.00134228187919463,1,0.00134228187919463,14,0.0187919463087248,72,0.0966442953020134,36,0.0483221476510067,0,0,2,0.00268456375838926,0,0,0,0,1,0.00134228187919463,13,0.0174496644295302,0,0,3,0.00402684563758389,0,0,5,0.00671140939597315,0,0,0,0,11,0.0147651006711409,0,0,21,0.0281879194630872,0,0,1,0.00134228187919463,0,0,1,0.00134228187919463,11,0.0147651006711409,3,0.00402684563758389,72,0.0966442953020134,2,0.00268456375838926,28,0.0375838926174497,6,0.00805369127516779
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,2022-01-03,679,84,0.123711340206186,5,0.00736377025036819,0,0,1,0.00147275405007364,6,0.00883652430044183,0,0,10,0.0147275405007364,10,0.0147275405007364,9,0.0132547864506627,2,0.00294550810014728,25,0.0368188512518409,16,0.0235640648011782,84,0.123711340206186,20,0.0294550810014728,0,0,5,0.00736377025036819,0,0,0,0,1,0.00147275405007364,6,0.00883652430044183,0,0,0,0,0,0,10,0.0147275405007364,0,0,0,0,10,0.0147275405007364,0,0,9,0.0132547864506627,1,0.00147275405007364,1,0.00147275405007364,21,0.0309278350515464,4,0.00589101620029455,13,0.0191458026509573,3,0.00441826215022091,84,0.123711340206186,5,0.00736377025036819,48,0.0706921944035346,11,0.01620029455081
"ÖRNSKÖLDSVIK DOMSJÖ",202238,2022-09-25,825,310.308,0.376130909090909,109.485,0.132709090909091,29.485,0.0357393939393939,12,0.0145454545454545,69,0.0836363636363636,0,0,2.338,0.00283393939393939,10,0.0121212121212121,32,0.0387878787878788,6,0.00727272727272727,19,0.023030303030303,21,0.0254545454545455,285.823,0.346452121212121,85.823,0.104027878787879,24.485,0.0296787878787879,85,0.103030303030303,5,0.00606060606060606,12,0.0145454545454545,0,0,30,0.0363636363636364,39,0.0472727272727273,0,0,2.338,0.00283393939393939,0,0,0,0,0,0,10,0.0121212121212121,2,0.00242424242424242,30,0.0363636363636364,6,0.00727272727272727,0,0,16,0.0193939393939394,3,0.00363636363636364,7,0.00848484848484849,14,0.016969696969697,285.823,0.346452121212121,85,0.103030303030303,115,0.139393939393939,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202238,2022-09-24,862,351.06,0.407262180974478,104.73,0.121496519721578,17.73,0.020568445475638,14,0.0162412993039443,66,0.0765661252900232,0,0,2.6,0.00301624129930394,9,0.0104408352668213,35,0.0406032482598608,5,0.00580046403712297,10,0.0116009280742459,87,0.10092807424594,335.33,0.389013921113689,78.33,0.0908700696055684,15.73,0.0182482598607889,89,0.103248259860789,2,0.00232018561484919,7,0.00812064965197216,7,0.00812064965197216,33,0.0382830626450116,33,0.0382830626450116,0,0,2.6,0.00301624129930394,0,0,0,0,0,0,9,0.0104408352668213,4,0.00464037122969838,31,0.0359628770301624,5,0.00580046403712297,0,0,10,0.0116009280742459,0,0,41,0.0475638051044084,46,0.0533642691415313,335.33,0.389013921113689,89,0.103248259860789,168,0.194895591647332,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202238,2022-09-23,930,454.977,0.489222580645161,145.76,0.156731182795699,38.76,0.0416774193548387,21,0.0225806451612903,66,0.0709677419354839,0,0,8.457,0.00909354838709677,5,0.00537634408602151,33,0.0354838709677419,12,0.0129032258064516,26,0.0279569892473118,99,0.106451612903226,419.217,0.450770967741935,106.217,0.114211827956989,35.76,0.0384516129032258,110,0.118279569892473,3,0.0032258064516129,15,0.0161290322580645,6,0.00645161290322581,30,0.032258064516129,36,0.0387096774193548,0,0,8.457,0.00909354838709677,0,0,0,0,0,0,5,0.00537634408602151,0,0,33,0.0354838709677419,9,0.00967741935483871,3,0.0032258064516129,26,0.0279569892473118,0,0,58,0.0623655913978495,41,0.0440860215053763,419.217,0.450770967741935,110,0.118279569892473,200,0.21505376344086,3,0.0032258064516129
"ÖRNSKÖLDSVIK DOMSJÖ",202238,2022-09-22,860,436.286,0.507309302325581,168.775,0.19625,55.775,0.0648546511627907,16,0.0186046511627907,85,0.0988372093023256,0,0,0.736,0.000855813953488372,10,0.0116279069767442,25,0.0290697674418605,3,0.00348837209302326,25,0.0290697674418605,47,0.0546511627906977,388.511,0.451756976744186,107.511,0.125012790697674,47.775,0.0555523255813953,121,0.140697674418605,8,0.00930232558139535,7,0.00813953488372093,9,0.0104651162790698,32,0.0372093023255814,53,0.0616279069767442,0,0,0.736,0.000855813953488372,0,0,0,0,0,0,10,0.0116279069767442,2,0.00232558139534884,23,0.0267441860465116,3,0.00348837209302326,0,0,25,0.0290697674418605,0,0,26,0.0302325581395349,21,0.0244186046511628,388.511,0.451756976744186,121,0.140697674418605,160,0.186046511627907,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202238,2022-09-21,1099,782.962,0.712431301182894,451.11,0.410473157415833,121.11,0.110200181983621,17,0.0154686078252957,45,0.0409463148316652,0,0,2.742,0.00249499545040946,7,0.00636942675159236,59,0.0536851683348499,4,0.00363967242948135,29,0.0263876251137398,47,0.0427661510464058,673.852,0.613150136487716,206.852,0.188218380345769,109.11,0.0992811646951774,342,0.311191992720655,12,0.010919017288444,8,0.00727934485896269,9,0.00818926296633303,21,0.0191082802547771,24,0.0218380345768881,0,0,2.742,0.00249499545040946,0,0,0,0,0,0,7,0.00636942675159236,2,0.00181983621474067,57,0.0518653321201092,4,0.00363967242948135,0,0,29,0.0263876251137398,0,0,15,0.013648771610555,32,0.0291173794358508,673.852,0.613150136487716,342,0.311191992720655,125,0.113739763421292,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202238,2022-09-20,924,425.03,0.459989177489177,220.515,0.238652597402597,38.515,0.0416829004329004,15,0.0162337662337662,50,0.0541125541125541,0,0,0,0,20,0.0216450216450216,49,0.053030303030303,6,0.00649350649350649,5,0.00541125541125541,21,0.0227272727272727,392.515,0.424799783549784,122.515,0.132591991341991,32.515,0.0351893939393939,188,0.203463203463203,6,0.00649350649350649,10,0.0108225108225108,5,0.00541125541125541,50,0.0541125541125541,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0216450216450216,3,0.00324675324675325,46,0.0497835497835498,2,0.00216450216450216,4,0.00432900432900433,5,0.00541125541125541,0,0,10,0.0108225108225108,11,0.0119047619047619,392.515,0.424799783549784,188,0.203463203463203,78,0.0844155844155844,4,0.00432900432900433
"ÖRNSKÖLDSVIK DOMSJÖ",202238,2022-09-19,885,310.32,0.35064406779661,156.66,0.177016949152542,33.66,0.0380338983050847,13,0.0146892655367232,15,0.0169491525423729,0,0,0,0,13,0.0146892655367232,42,0.0474576271186441,5,0.00564971751412429,5,0.00564971751412429,27,0.0305084745762712,277.66,0.31374011299435,101.66,0.114870056497175,32.66,0.0369039548022599,124,0.140112994350282,1,0.00112994350282486,11,0.0124293785310734,2,0.00225988700564972,15,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0146892655367232,1,0.00112994350282486,41,0.0463276836158192,3,0.00338983050847458,2,0.00225988700564972,3,0.00338983050847458,2,0.00225988700564972,14,0.015819209039548,13,0.0146892655367232,277.66,0.31374011299435,124,0.140112994350282,50,0.0564971751412429,2,0.00225988700564972
"ÖRNSKÖLDSVIK DOMSJÖ",202233,2022-08-21,880,116,0.131818181818182,0,0,0,0,2,0.00227272727272727,75,0.0852272727272727,0,0,0,0,9,0.0102272727272727,1,0.00113636363636364,4,0.00454545454545455,15,0.0170454545454545,10,0.0113636363636364,116,0.131818181818182,12,0.0136363636363636,0,0,0,0,0,0,1,0.00113636363636364,1,0.00113636363636364,33,0.0375,42,0.0477272727272727,0,0,0,0,0,0,0,0,0,0,9,0.0102272727272727,0,0,1,0.00113636363636364,3,0.00340909090909091,1,0.00113636363636364,13,0.0147727272727273,2,0.00227272727272727,7,0.00795454545454545,3,0.00340909090909091,116,0.131818181818182,0,0,103,0.117045454545455,1,0.00113636363636364
"ÖRNSKÖLDSVIK DOMSJÖ",202233,2022-08-20,868,118,0.135944700460829,4,0.00460829493087558,0,0,2,0.00230414746543779,44,0.0506912442396313,0,0,0,0,4,0.00460829493087558,1,0.00115207373271889,5,0.00576036866359447,19,0.021889400921659,39,0.0449308755760369,118,0.135944700460829,7,0.00806451612903226,0,0,4,0.00460829493087558,0,0,0,0,2,0.00230414746543779,17,0.0195852534562212,27,0.0311059907834101,0,0,0,0,0,0,0,0,0,0,4,0.00460829493087558,0,0,1,0.00115207373271889,5,0.00576036866359447,0,0,19,0.021889400921659,0,0,35,0.0403225806451613,4,0.00460829493087558,118,0.135944700460829,4,0.00460829493087558,107,0.123271889400922,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202233,2022-08-19,1096,156,0.142335766423358,4,0.00364963503649635,0,0,7,0.00638686131386861,70,0.0638686131386861,0,0,0,0,10,0.00912408759124088,0,0,7,0.00638686131386861,10,0.00912408759124088,48,0.0437956204379562,156,0.142335766423358,17,0.0155109489051095,0,0,4,0.00364963503649635,0,0,5,0.00456204379562044,2,0.00182481751824818,28,0.0255474452554745,42,0.0383211678832117,0,0,0,0,0,0,0,0,0,0,10,0.00912408759124088,0,0,0,0,6,0.00547445255474453,1,0.000912408759124088,10,0.00912408759124088,0,0,42,0.0383211678832117,6,0.00547445255474453,156,0.142335766423358,4,0.00364963503649635,134,0.122262773722628,1,0.000912408759124088
"ÖRNSKÖLDSVIK DOMSJÖ",202233,2022-08-18,1062,167,0.157250470809793,2,0.00188323917137476,0,0,5,0.00470809792843691,89,0.083804143126177,0,0,0,0,9,0.00847457627118644,6,0.00564971751412429,7,0.00659133709981168,26,0.0244821092278719,23,0.0216572504708098,167,0.157250470809793,20,0.0188323917137476,0,0,2,0.00188323917137476,0,0,3,0.00282485875706215,2,0.00188323917137476,77,0.0725047080979284,12,0.0112994350282486,0,0,0,0,0,0,0,0,0,0,9,0.00847457627118644,1,0.000941619585687382,5,0.00470809792843691,5,0.00470809792843691,2,0.00188323917137476,24,0.0225988700564972,2,0.00188323917137476,18,0.0169491525423729,5,0.00470809792843691,167,0.157250470809793,2,0.00188323917137476,143,0.134651600753296,2,0.00188323917137476
"ÖRNSKÖLDSVIK DOMSJÖ",202233,2022-08-17,962,87,0.0904365904365904,0,0,0,0,4,0.00415800415800416,48,0.0498960498960499,0,0,0,0,3,0.00311850311850312,5,0.0051975051975052,6,0.00623700623700624,6,0.00623700623700624,15,0.0155925155925156,87,0.0904365904365904,12,0.0124740124740125,0,0,0,0,0,0,3,0.00311850311850312,1,0.00103950103950104,48,0.0498960498960499,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00311850311850312,0,0,5,0.0051975051975052,4,0.00415800415800416,2,0.00207900207900208,6,0.00623700623700624,0,0,12,0.0124740124740125,3,0.00311850311850312,87,0.0904365904365904,0,0,73,0.0758835758835759,2,0.00207900207900208
"ÖRNSKÖLDSVIK DOMSJÖ",202233,2022-08-16,1104,46,0.0416666666666667,5,0.00452898550724638,0,0,3,0.00271739130434783,7,0.00634057971014493,0,0,0,0,7,0.00634057971014493,3,0.00271739130434783,3,0.00271739130434783,5,0.00452898550724638,13,0.0117753623188406,46,0.0416666666666667,13,0.0117753623188406,0,0,5,0.00452898550724638,0,0,3,0.00271739130434783,0,0,7,0.00634057971014493,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00634057971014493,0,0,3,0.00271739130434783,3,0.00271739130434783,0,0,5,0.00452898550724638,0,0,9,0.00815217391304348,4,0.0036231884057971,46,0.0416666666666667,5,0.00452898550724638,28,0.0253623188405797,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202233,2022-08-15,1102,85,0.0771324863883848,2,0.00181488203266788,0,0,7,0.00635208711433757,25,0.0226860254083485,0,0,0,0,6,0.00544464609800363,5,0.00453720508166969,4,0.00362976406533575,21,0.0190562613430127,15,0.0136116152450091,85,0.0771324863883848,18,0.0163339382940109,0,0,2,0.00181488203266788,0,0,5,0.00453720508166969,2,0.00181488203266788,25,0.0226860254083485,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00544464609800363,0,0,5,0.00453720508166969,4,0.00362976406533575,0,0,21,0.0190562613430127,0,0,11,0.00998185117967332,4,0.00362976406533575,85,0.0771324863883848,2,0.00181488203266788,65,0.058983666061706,0,0
