"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"ÖSTERVÅLA TORGET",202220,2022-05-18,851,145,0.170387779083431,0,0,13,0.0152761457109283,4,0.00470035252643948,72,0.0846063454759107,0,0,0,0,4,0.00470035252643948,5,0.00587544065804935,33,0.0387779083431257,0,0,14,0.0164512338425382,145,0.170387779083431,57,0.0669800235017626,0,0,0,0,0,0,13,0.0152761457109283,1,0.00117508813160987,3,0.00352526439482961,38,0.0446533490011751,34,0.0399529964747356,0,0,0,0,0,0,0,0,0,0,7,0.0082256169212691,2,0.00235017626321974,33,0.0387779083431257,0,0,0,0,14,0.0164512338425382,145,0.170387779083431,21,0.0246768507638073,0,0,34,0.0399529964747356,0,0,0,0,33,0.0387779083431257
"ÖSTERVÅLA TORGET",202220,2022-05-17,702,156,0.222222222222222,0,0,9,0.0128205128205128,6,0.00854700854700855,63,0.0897435897435897,0,0,0,0,6,0.00854700854700855,26,0.037037037037037,32,0.0455840455840456,4,0.0056980056980057,10,0.0142450142450142,156,0.222222222222222,86,0.122507122507123,0,0,0,0,0,0,9,0.0128205128205128,2,0.00284900284900285,4,0.0056980056980057,49,0.0698005698005698,14,0.0199430199430199,0,0,0,0,0,0,0,0,0,0,17,0.0242165242165242,15,0.0213675213675214,32,0.0455840455840456,4,0.0056980056980057,0,0,10,0.0142450142450142,156,0.222222222222222,20,0.0284900284900285,0,0,14,0.0199430199430199,0,0,0,0,36,0.0512820512820513
"ÖSTERVÅLA TORGET",202220,2022-05-16,731,147,0.20109439124487,0,0,18,0.0246238030095759,4,0.00547195622435021,59,0.0807113543091655,0,0,0,0,7,0.00957592339261286,9,0.012311901504788,40,0.0547195622435021,0,0,10,0.0136798905608755,147,0.20109439124487,73,0.0998632010943912,0,0,0,0,0,0,18,0.0246238030095759,1,0.00136798905608755,3,0.00410396716826265,44,0.0601915184678523,15,0.0205198358413133,0,0,0,0,0,0,0,0,0,0,12,0.0164158686730506,4,0.00547195622435021,40,0.0547195622435021,0,0,1,0.00136798905608755,9,0.012311901504788,147,0.20109439124487,19,0.0259917920656635,0,0,15,0.0205198358413133,0,0,0,0,40,0.0547195622435021
"ÖSTERVÅLA TORGET",202219,2022-05-15,603,152,0.252072968490879,0,0,7,0.0116086235489221,4,0.0066334991708126,102,0.169154228855721,0,0,0,0,1,0.00165837479270315,11,0.0182421227197347,9,0.0149253731343284,1,0.00165837479270315,17,0.0281923714759536,152,0.252072968490879,113,0.187396351575456,0,0,0,0,0,0,7,0.0116086235489221,2,0.0033167495854063,2,0.0033167495854063,90,0.149253731343284,12,0.0199004975124378,0,0,0,0,0,0,0,0,0,0,6,0.00995024875621891,6,0.00995024875621891,9,0.0149253731343284,1,0.00165837479270315,3,0.00497512437810945,14,0.0232172470978441,152,0.252072968490879,17,0.0281923714759536,0,0,12,0.0199004975124378,0,0,0,0,10,0.0165837479270315
"ÖSTERVÅLA TORGET",202219,2022-05-14,830,193,0.232530120481928,1,0.00120481927710843,12,0.0144578313253012,7,0.00843373493975904,105,0.126506024096386,0,0,0,0,1,0.00120481927710843,9,0.0108433734939759,14,0.0168674698795181,0,0,44,0.0530120481927711,192,0.231325301204819,140,0.168674698795181,1,0.00120481927710843,0,0,0,0,11,0.0132530120481928,5,0.00602409638554217,2,0.00240963855421687,100,0.120481927710843,5,0.00602409638554217,0,0,0,0,0,0,0,0,0,0,4,0.00481927710843374,6,0.0072289156626506,14,0.0168674698795181,0,0,14,0.0168674698795181,30,0.036144578313253,192,0.231325301204819,33,0.0397590361445783,0,0,5,0.00602409638554217,0,0,0,0,14,0.0168674698795181
"ÖSTERVÅLA TORGET",202219,2022-05-13,881,245,0.278093076049943,0,0,15,0.0170261066969353,7,0.00794551645856981,142,0.161180476730988,0,0,0,0,0,0,13,0.0147559591373439,13,0.0147559591373439,0,0,55,0.0624290578887628,245,0.278093076049943,176,0.199772985244041,0,0,0,0,0,0,15,0.0170261066969353,1,0.00113507377979569,6,0.00681044267877412,125,0.141884222474461,17,0.0192962542565267,0,0,0,0,0,0,0,0,0,0,8,0.00908059023836549,5,0.00567536889897843,13,0.0147559591373439,0,0,22,0.0249716231555051,33,0.0374574347332577,245,0.278093076049943,39,0.0442678774120318,0,0,17,0.0192962542565267,0,0,0,0,13,0.0147559591373439
"ÖSTERVÅLA TORGET",202219,2022-05-12,786,324,0.412213740458015,0,0,9,0.0114503816793893,7,0.0089058524173028,244,0.310432569974555,0,0,0,0,0,0,17,0.0216284987277354,12,0.0152671755725191,1,0.00127226463104326,34,0.0432569974554707,324,0.412213740458015,255,0.324427480916031,0,0,0,0,0,0,9,0.0114503816793893,2,0.00254452926208651,5,0.00636132315521628,222,0.282442748091603,22,0.0279898218829517,0,0,0,0,0,0,0,0,0,0,10,0.0127226463104326,7,0.0089058524173028,12,0.0152671755725191,1,0.00127226463104326,5,0.00636132315521628,29,0.0368956743002544,324,0.412213740458015,34,0.0432569974554707,0,0,22,0.0279898218829517,0,0,0,0,13,0.0165394402035623
"ÖSTERVÅLA TORGET",202219,2022-05-11,845,240,0.284023668639053,0,0,12,0.0142011834319527,5,0.00591715976331361,195,0.230769230769231,0,0,0,0,1,0.00118343195266272,8,0.00946745562130178,8,0.00946745562130178,0,0,11,0.0130177514792899,240,0.284023668639053,185,0.218934911242604,0,0,0,0,0,0,12,0.0142011834319527,1,0.00118343195266272,4,0.00473372781065089,164,0.194082840236686,31,0.0366863905325444,0,0,0,0,0,0,0,0,0,0,6,0.00710059171597633,3,0.00355029585798817,8,0.00946745562130178,0,0,0,0,11,0.0130177514792899,240,0.284023668639053,16,0.0189349112426036,0,0,31,0.0366863905325444,0,0,0,0,8,0.00946745562130178
"ÖSTERVÅLA TORGET",202219,2022-05-10,697,199,0.285509325681492,1,0.00143472022955524,13,0.0186513629842181,9,0.0129124820659971,129,0.185078909612626,0,0,0,0,0,0,12,0.0172166427546628,16,0.0229555236728838,0,0,19,0.0272596843615495,198,0.284074605451937,142,0.203730272596844,1,0.00143472022955524,0,0,0,0,12,0.0172166427546628,2,0.00286944045911047,7,0.0100430416068867,109,0.156384505021521,20,0.0286944045911047,0,0,0,0,0,0,0,0,0,0,5,0.00717360114777618,7,0.0100430416068867,16,0.0229555236728838,0,0,6,0.00860832137733142,13,0.0186513629842181,198,0.284074605451937,20,0.0286944045911047,0,0,20,0.0286944045911047,0,0,0,0,16,0.0229555236728838
"ÖSTERVÅLA TORGET",202219,2022-05-09,750,193,0.257333333333333,1,0.00133333333333333,9,0.012,4,0.00533333333333333,124,0.165333333333333,0,0,0,0,1,0.00133333333333333,12,0.016,30,0.04,2,0.00266666666666667,10,0.0133333333333333,192,0.256,110,0.146666666666667,1,0.00133333333333333,0,0,0,0,8,0.0106666666666667,2,0.00266666666666667,2,0.00266666666666667,86,0.114666666666667,38,0.0506666666666667,0,0,0,0,0,0,0,0,0,0,8,0.0106666666666667,5,0.00666666666666667,30,0.04,2,0.00266666666666667,1,0.00133333333333333,9,0.012,192,0.256,12,0.016,0,0,38,0.0506666666666667,0,0,0,0,32,0.0426666666666667
"ÖSTERVÅLA TORGET",202218,2022-05-08,612,106,0.173202614379085,3,0.00490196078431373,5,0.00816993464052288,6,0.00980392156862745,56,0.0915032679738562,0,0,0,0,0,0,5,0.00816993464052288,20,0.0326797385620915,0,0,11,0.0179738562091503,103,0.168300653594771,52,0.0849673202614379,3,0.00490196078431373,0,0,0,0,2,0.00326797385620915,5,0.00816993464052288,1,0.00163398692810458,36,0.0588235294117647,20,0.0326797385620915,0,0,0,0,0,0,0,0,0,0,5,0.00816993464052288,0,0,20,0.0326797385620915,0,0,1,0.00163398692810458,10,0.0163398692810458,103,0.168300653594771,11,0.0179738562091503,0,0,20,0.0326797385620915,0,0,0,0,20,0.0326797385620915
"ÖSTERVÅLA TORGET",202218,2022-05-07,761,156,0.204993429697766,1,0.00131406044678055,20,0.026281208935611,6,0.00788436268068331,77,0.101182654402103,0,0,0,0,2,0.0026281208935611,7,0.00919842312746386,2,0.0026281208935611,0,0,41,0.0538764783180026,155,0.203679369250986,77,0.101182654402103,1,0.00131406044678055,0,0,0,0,19,0.0249671484888305,1,0.00131406044678055,5,0.00657030223390276,38,0.049934296977661,39,0.0512483574244415,0,0,0,0,0,0,0,0,0,0,9,0.011826544021025,0,0,2,0.0026281208935611,0,0,11,0.0144546649145861,30,0.0394218134034166,155,0.203679369250986,37,0.0486202365308804,0,0,39,0.0512483574244415,0,0,0,0,2,0.0026281208935611
"ÖSTERVÅLA TORGET",202218,2022-05-06,850,144,0.169411764705882,2,0.00235294117647059,17,0.02,4,0.00470588235294118,55,0.0647058823529412,0,0,0,0,1,0.00117647058823529,7,0.00823529411764706,10,0.0117647058823529,0,0,48,0.0564705882352941,142,0.167058823529412,66,0.0776470588235294,2,0.00235294117647059,0,0,0,0,15,0.0176470588235294,0,0,4,0.00470588235294118,29,0.0341176470588235,26,0.0305882352941176,0,0,0,0,0,0,0,0,0,0,8,0.00941176470588235,0,0,10,0.0117647058823529,0,0,13,0.0152941176470588,35,0.0411764705882353,142,0.167058823529412,40,0.0470588235294118,0,0,26,0.0305882352941176,0,0,0,0,10,0.0117647058823529
"ÖSTERVÅLA TORGET",202218,2022-05-05,764,133,0.174083769633508,3,0.00392670157068063,19,0.024869109947644,7,0.00916230366492147,57,0.0746073298429319,0,0,0,0,3,0.00392670157068063,5,0.00654450261780105,15,0.0196335078534031,1,0.00130890052356021,23,0.0301047120418848,130,0.170157068062827,68,0.0890052356020942,3,0.00392670157068063,0,0,0,0,16,0.0209424083769634,2,0.00261780104712042,5,0.00654450261780105,42,0.0549738219895288,15,0.0196335078534031,0,0,0,0,0,0,0,0,0,0,8,0.0104712041884817,0,0,15,0.0196335078534031,1,0.00130890052356021,0,0,23,0.0301047120418848,130,0.170157068062827,31,0.0405759162303665,0,0,15,0.0196335078534031,0,0,0,0,16,0.0209424083769634
"ÖSTERVÅLA TORGET",202218,2022-05-04,808,145,0.179455445544554,1,0.00123762376237624,10,0.0123762376237624,5,0.00618811881188119,75,0.0928217821782178,0,0,0,0,0,0,10,0.0123762376237624,34,0.0420792079207921,0,0,10,0.0123762376237624,144,0.178217821782178,62,0.0767326732673267,1,0.00123762376237624,0,0,0,0,9,0.0111386138613861,0,0,5,0.00618811881188119,40,0.0495049504950495,35,0.0433168316831683,0,0,0,0,0,0,0,0,0,0,10,0.0123762376237624,0,0,34,0.0420792079207921,0,0,2,0.00247524752475248,8,0.0099009900990099,144,0.178217821782178,13,0.0160891089108911,0,0,35,0.0433168316831683,0,0,0,0,34,0.0420792079207921
"ÖSTERVÅLA TORGET",202218,2022-05-03,717,113,0.157601115760112,0,0,15,0.0209205020920502,2,0.00278940027894003,35,0.0488145048814505,0,0,0,0,0,0,5,0.00697350069735007,48,0.0669456066945607,0,0,8,0.0111576011157601,113,0.157601115760112,46,0.0641562064156206,0,0,0,0,0,0,15,0.0209205020920502,2,0.00278940027894003,0,0,24,0.0334728033472803,11,0.0153417015341702,0,0,0,0,0,0,0,0,0,0,5,0.00697350069735007,0,0,48,0.0669456066945607,0,0,0,0,8,0.0111576011157601,113,0.157601115760112,8,0.0111576011157601,0,0,11,0.0153417015341702,0,0,0,0,48,0.0669456066945607
"ÖSTERVÅLA TORGET",202218,2022-05-02,722,127,0.17590027700831,4,0.00554016620498615,12,0.0166204986149584,3,0.00415512465373961,70,0.0969529085872576,0,0,0,0,2,0.00277008310249307,7,0.00969529085872576,17,0.0235457063711911,0,0,12,0.0166204986149584,123,0.170360110803324,56,0.0775623268698061,4,0.00554016620498615,0,0,0,0,8,0.0110803324099723,1,0.00138504155124654,2,0.00277008310249307,34,0.0470914127423823,36,0.0498614958448753,0,0,0,0,0,0,0,0,0,0,9,0.0124653739612188,0,0,17,0.0235457063711911,0,0,2,0.00277008310249307,10,0.0138504155124654,123,0.170360110803324,14,0.0193905817174515,0,0,36,0.0498614958448753,0,0,0,0,17,0.0235457063711911
"ÖSTERVÅLA TORGET",202217,2022-05-01,593,109.134,0.184037099494098,6.134,0.0103440134907251,7,0.0118043844856661,7,0.0118043844856661,48,0.0809443507588533,0,0,0,0,0,0,1,0.00168634064080944,12,0.0202360876897133,1,0.00168634064080944,27,0.045531197301855,108.134,0.182350758853288,36,0.06070826306914,1,0.00168634064080944,5.134,0.00865767284991568,0,0,6,0.0101180438448567,2,0.00337268128161889,5,0.00843170320404722,23,0.0387858347386172,25,0.0421585160202361,0,0,0,0,0,0,0,0,0,0,1,0.00168634064080944,0,0,12,0.0202360876897133,1,0.00168634064080944,3,0.00505902192242833,24,0.0404721753794266,108.134,0.182350758853288,34.134,0.0575615514333895,0,0,25,0.0421585160202361,0,0,0,0,13,0.0219224283305228
"ÖSTERVÅLA TORGET",202217,2022-04-30,776,126.124,0.162530927835052,9.124,0.0117577319587629,11,0.0141752577319588,6,0.0077319587628866,36,0.0463917525773196,0,0,0,0,0,0,5,0.00644329896907216,3,0.0038659793814433,0,0,56,0.0721649484536082,124.124,0.159953608247423,43,0.0554123711340206,2,0.00257731958762887,7.124,0.00918041237113402,0,0,9,0.0115979381443299,4,0.00515463917525773,2,0.00257731958762887,20,0.0257731958762887,16,0.0206185567010309,0,0,0,0,0,0,0,0,0,0,5,0.00644329896907216,0,0,3,0.0038659793814433,0,0,3,0.0038659793814433,53,0.0682989690721649,124.124,0.159953608247423,62.124,0.0800567010309278,0,0,16,0.0206185567010309,0,0,0,0,3,0.0038659793814433
"ÖSTERVÅLA TORGET",202217,2022-04-29,918,213,0.23202614379085,5,0.00544662309368192,18,0.0196078431372549,12,0.0130718954248366,81,0.0882352941176471,0,0,0,0,0,0,6,0.0065359477124183,10,0.0108932461873638,0,0,81,0.0882352941176471,208,0.226579520697168,87,0.0947712418300654,5,0.00544662309368192,0,0,0,0,13,0.014161220043573,3,0.00326797385620915,9,0.00980392156862745,46,0.0501089324618736,35,0.0381263616557734,0,0,0,0,0,0,0,0,0,0,6,0.0065359477124183,0,0,10,0.0108932461873638,0,0,14,0.0152505446623094,67,0.0729847494553377,208,0.226579520697168,76,0.0827886710239651,0,0,35,0.0381263616557734,0,0,0,0,10,0.0108932461873638
"ÖSTERVÅLA TORGET",202217,2022-04-28,769,148.115,0.192607282184655,13.115,0.0170546163849155,12,0.0156046814044213,3,0.00390117035110533,75,0.0975292587776333,0,0,0,0,1,0.00130039011703511,8,0.0104031209362809,7,0.00910273081924577,3,0.00390117035110533,26,0.0338101430429129,144.115,0.187405721716515,50,0.0650195058517555,4,0.00520156046814044,9.115,0.011853055916775,0,0,8,0.0104031209362809,0,0,3,0.00390117035110533,29,0.0377113133940182,46,0.0598179453836151,0,0,0,0,0,0,0,0,0,0,9,0.011703511053316,0,0,7,0.00910273081924577,3,0.00390117035110533,1,0.00130039011703511,25,0.0325097529258778,144.115,0.187405721716515,38.115,0.0495643693107932,0,0,46,0.0598179453836151,0,0,0,0,10,0.0130039011703511
"ÖSTERVÅLA TORGET",202217,2022-04-27,767,165.476,0.2157444589309,25.476,0.0332151238591917,13,0.0169491525423729,2,0.00260756192959583,64,0.0834419817470665,0,0,0,0,0,0,3,0.00391134289439374,10,0.0130378096479791,0,0,48,0.0625814863102999,161.476,0.210529335071708,44,0.0573663624511082,4,0.00521512385919166,21.476,0.028,0,0,9,0.0117340286831812,2,0.00260756192959583,0,0,26,0.0338983050847458,38,0.0495436766623207,0,0,0,0,0,0,0,0,0,0,3,0.00391134289439374,0,0,10,0.0130378096479791,0,0,0,0,48,0.0625814863102999,161.476,0.210529335071708,69.476,0.0905814863102999,0,0,38,0.0495436766623207,0,0,0,0,10,0.0130378096479791
"ÖSTERVÅLA TORGET",202217,2022-04-26,703,126.504,0.179948790896159,17.504,0.0248990042674253,13,0.0184921763869132,7,0.00995732574679943,51,0.0725462304409673,0,0,0,0,2,0.00284495021337127,2,0.00284495021337127,7,0.00995732574679943,1,0.00142247510668563,26,0.0369843527738265,124.504,0.177103840682788,32,0.0455192034139403,2,0.00284495021337127,15.504,0.0220540540540541,0,0,11,0.015647226173542,2,0.00284495021337127,5,0.00711237553342817,14,0.0199146514935989,37,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,4,0.00568990042674253,0,0,7,0.00995732574679943,1,0.00142247510668563,1,0.00142247510668563,25,0.0355618776671408,124.504,0.177103840682788,47.504,0.0675732574679943,0,0,37,0.0526315789473684,0,0,0,0,8,0.0113798008534851
"ÖSTERVÅLA TORGET",202217,2022-04-25,774,129.988,0.16794315245478,15.988,0.020656330749354,13,0.0167958656330749,3,0.00387596899224806,58,0.0749354005167959,0,0,0,0,1,0.00129198966408269,5,0.00645994832041344,21,0.0271317829457364,0,0,13,0.0167958656330749,124.988,0.161483204134367,44,0.0568475452196382,5,0.00645994832041344,10.988,0.0141963824289406,0,0,8,0.0103359173126615,0,0,3,0.00387596899224806,26,0.0335917312661499,32,0.041343669250646,0,0,0,0,0,0,0,0,0,0,6,0.00775193798449612,0,0,21,0.0271317829457364,0,0,0,0,13,0.0167958656330749,124.988,0.161483204134367,27.988,0.0361602067183463,0,0,32,0.041343669250646,0,0,0,0,21,0.0271317829457364
"LINKÖPING RYD",202235,2022-09-04,3109,1120.084,0.360271469926021,24.084,0.00774654229655838,86,0.0276616275329688,18,0.00578964297201673,483,0.155355419749115,0,0,4,0.00128658732711483,0,0,85,0.0273399807011901,194,0.0623994853650692,3,0.000964940495336121,223,0.0717272434866517,1119.084,0.359949823094243,632,0.203280797684143,1,0.000321646831778707,7.084,0.00227854615632036,16,0.00514634930845931,85,0.0273399807011901,3,0.000964940495336121,15,0.0048247024766806,423,0.136056609842393,60,0.0192988099067224,0,0,4,0.00128658732711483,0,0,0,0,0,0,24,0.00771952396268897,61,0.0196204567385011,194,0.0623994853650692,3,0.000964940495336121,35,0.0112576391122547,188,0.0604696043743969,1119.084,0.359949823094243,210.084,0.0675728530073979,16,0.00514634930845931,60,0.0192988099067224,0,0,4,0.00128658732711483,197,0.0633644258604053
"LINKÖPING RYD",202235,2022-09-03,2895,1253.427,0.432962694300518,157.027,0.0542407599309154,231,0.0797927461139896,18,0.00621761658031088,416,0.143696027633851,0,0,14.4,0.00497409326424871,12,0.00414507772020725,58,0.0200345423143351,78,0.0269430051813472,7,0.00241796200345423,262,0.0905008635578584,1138.427,0.393239032815199,690,0.238341968911917,115,0.0397236614853195,26.027,0.00899032815198618,16,0.00552677029360967,116,0.0400690846286701,3,0.00103626943005181,15,0.00518134715025907,359,0.124006908462867,57,0.0196891191709845,0,0,14,0.00483592400690846,0,0,0,0,0.4,0.000138169257340242,36,0.0124352331606218,34,0.0117443868739206,78,0.0269430051813472,7,0.00241796200345423,39,0.0134715025906736,223,0.0770293609671848,1138.427,0.393239032815199,276.027,0.0953461139896373,16,0.00552677029360967,57,0.0196891191709845,0,0,14.4,0.00497409326424871,85,0.0293609671848014
"LINKÖPING RYD",202235,2022-09-02,3284,1683.65,0.512682704019488,269.55,0.0820797807551766,354,0.107795371498173,32,0.0097442143727162,526,0.160170523751523,0,0,19.1,0.00581607795371498,39,0.0118757612667479,71,0.0216199756394641,51,0.0155298416565164,2,0.000609013398294762,320,0.097442143727162,1460.65,0.444777710109622,978,0.297807551766139,223,0.067904993909866,31.55,0.00960718635809988,15,0.00456760048721072,131,0.0398903775883069,9,0.00274056029232643,23,0.00700365408038977,485,0.14768574908648,41,0.0124847746650426,0,0,19,0.00578562728380024,0,0,0,0,0.1,3.04506699147381e-05,64,0.0194884287454324,46,0.0140073081607795,51,0.0155298416565164,2,0.000609013398294762,59,0.0179658952496955,261,0.0794762484774665,1460.65,0.444777710109622,354.55,0.107962850182704,15,0.00456760048721072,41,0.0124847746650426,0,0,19.1,0.00581607795371498,53,0.0161388550548112
"LINKÖPING RYD",202235,2022-09-01,2957,1552.629,0.52506898884004,194.479,0.0657690226580994,268,0.090632397700372,29,0.00980723706459249,527,0.178221170104836,0,0,7.15,0.0024179912073047,56,0.0189381129523165,81,0.0273926276631721,87,0.0294217111937775,9,0.00304362529590801,294,0.0994250929996618,1432.629,0.484487318227934,859,0.290497125464998,120,0.0405816706121069,61.479,0.0207910043963477,13,0.00439634764964491,148,0.0500507270882651,8,0.00270544470747379,21,0.0071017923571187,465,0.157253973621914,62,0.0209671964829219,0,0,7,0.00236726411903957,0,0,0,0,0.15,5.07270882651336e-05,71,0.0240108217788299,66,0.0223199188366588,87,0.0294217111937775,9,0.00304362529590801,37,0.0125126817720663,257,0.0869124112275955,1432.629,0.484487318227934,395.479,0.133743320933378,13,0.00439634764964491,62,0.0209671964829219,0,0,7.15,0.0024179912073047,96,0.0324653364896855
"LINKÖPING RYD",202235,2022-08-31,2895,1122.561,0.387758549222798,38.561,0.0133198618307427,92,0.0317789291882556,35,0.0120898100172712,459,0.158549222797927,0,0,21,0.00725388601036269,55,0.0189982728842832,71,0.0245250431778929,72,0.0248704663212435,7,0.00241796200345423,272,0.0939550949913644,1121.561,0.387413126079447,615,0.212435233160622,1,0.000345423143350604,37.561,0.0129744386873921,0,0,91,0.031433506044905,1,0.000345423143350604,34,0.0117443868739206,421,0.145423143350604,38,0.013126079447323,0,0,21,0.00725388601036269,0,0,0,0,0,0,76,0.0262521588946459,50,0.0172711571675302,72,0.0248704663212435,7,0.00241796200345423,30,0.0103626943005181,242,0.0835924006908463,1121.561,0.387413126079447,368.561,0.127309499136442,0,0,38,0.013126079447323,0,0,21,0.00725388601036269,79,0.0272884283246978
"LINKÖPING RYD",202235,2022-08-30,3094,1759.097,0.568551066580478,269.941,0.0872466063348416,364,0.117647058823529,44,0.0142210730446025,618,0.199741435035553,0,0,11.156,0.00360568842921784,90,0.0290885585003232,69,0.0223012281835811,54,0.0174531351001939,12,0.00387847446670976,227,0.0733678086619263,1521.097,0.491627989657401,1036,0.334841628959276,238,0.0769230769230769,31.941,0.0103235294117647,0,0,126,0.0407239819004525,4,0.00129282482223659,40,0.0129282482223659,567,0.183257918552036,51,0.0164835164835165,0,0,11,0.00355526826115061,0,0,0,0,0.156,5.04201680672269e-05,119,0.0384615384615385,40,0.0129282482223659,54,0.0174531351001939,12,0.00387847446670976,32,0.0103425985778927,195,0.0630252100840336,1521.097,0.491627989657401,356.941,0.115365546218487,0,0,51,0.0164835164835165,0,0,11.156,0.00360568842921784,66,0.0213316095669037
"LINKÖPING RYD",202235,2022-08-29,3335,1790.808,0.536973913043478,255.808,0.076704047976012,313,0.0938530734632684,46,0.0137931034482759,620,0.185907046476762,0,0,13,0.00389805097451274,64,0.0191904047976012,117,0.0350824587706147,96,0.0287856071964018,17,0.00509745127436282,249,0.0746626686656672,1603.808,0.480901949025487,1033,0.309745127436282,187,0.056071964017991,63.808,0.0191328335832084,5,0.00149925037481259,126,0.0377811094452774,6,0.00179910044977511,40,0.0119940029985007,560,0.16791604197901,60,0.0179910044977511,0,0,13,0.00389805097451274,0,0,0,0,0,0,95,0.0284857571214393,86,0.0257871064467766,96,0.0287856071964018,17,0.00509745127436282,37,0.0110944527736132,212,0.063568215892054,1603.808,0.480901949025487,379.808,0.113885457271364,5,0.00149925037481259,60,0.0179910044977511,0,0,13,0.00389805097451274,113,0.0338830584707646
"LINKÖPING RYD",202233,2022-08-21,3016,609.393,0.202053381962865,80.381,0.026651525198939,46,0.0152519893899204,12,0.00397877984084881,99,0.0328249336870026,0,0,1.012,0.000335543766578249,1,0.000331564986737401,27,0.00895225464190982,234,0.0775862068965517,8,0.0026525198938992,101,0.0334880636604775,605.393,0.200727122015915,144,0.0477453580901857,4,0.0013262599469496,76.381,0.0253252652519894,0,0,42,0.0139257294429708,3,0.000994694960212202,9,0.0029840848806366,52,0.0172413793103448,47,0.0155835543766578,0,0,0,0,0,0,0,0,1.012,0.000335543766578249,2,0.000663129973474801,26,0.00862068965517241,234,0.0775862068965517,8,0.0026525198938992,16,0.00530503978779841,85,0.028183023872679,605.393,0.200727122015915,171.381,0.0568239389920424,0,0,47,0.0155835543766578,0,0,1.012,0.000335543766578249,242,0.0802387267904509
