"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"ÖRNSKÖLDSVIK DOMSJÖ",202229,2022-07-21,1006,99,0.0984095427435388,29,0.0288270377733598,20,0.0198807157057654,10,0.0099403578528827,10,0.0099403578528827,0,0,8,0.00795228628230616,5,0.00497017892644135,4,0.00397614314115308,7,0.00695825049701789,6,0.00596421471172962,79,0.0785288270377734,44,0.0437375745526839,20,0.0198807157057654,0,0,9,0.00894632206759443,0,0,3,0.00298210735586481,7,0.00695825049701789,10,0.0099403578528827,0,0,0,0,0,0,0,0,0,0,13,0.0129224652087475,0,0,0,0,2,0.00198807157057654,9,0.00894632206759443,6,0.00596421471172962,0,0,79,0.0785288270377734,9,0.00894632206759443,15,0.0149105367793241,0,0,11,0.010934393638171
"ÖRNSKÖLDSVIK DOMSJÖ",202229,2022-07-20,1000,94,0.094,20,0.02,10,0.01,11,0.011,14,0.014,0,0,3,0.003,4,0.004,4,0.004,22,0.022,6,0.006,84,0.084,33,0.033,10,0.01,0,0,10,0.01,0,0,4,0.004,7,0.007,14,0.014,0,0,0,0,0,0,0,0,0,0,4,0.004,0,0,3,0.003,6,0.006,20,0.02,6,0.006,0,0,84,0.084,10,0.01,15,0.015,0,0,26,0.026
"ÖRNSKÖLDSVIK DOMSJÖ",202229,2022-07-19,948,45.104,0.04757805907173,12,0.0126582278481013,2,0.00210970464135021,10,0.0105485232067511,0,0,0.104,0.000109704641350211,1,0.00105485232067511,1,0.00105485232067511,2,0.00210970464135021,11,0.0116033755274262,6,0.00632911392405063,43.104,0.0454683544303797,19,0.020042194092827,2,0.00210970464135021,0,0,10,0.0105485232067511,0,0,4,0.00421940928270042,6,0.00632911392405063,0,0,0,0,0,0,0,0,0,0,0.104,0.000109704641350211,2,0.00210970464135021,0,0,0,0,2,0.00210970464135021,11,0.0116033755274262,4,0.00421940928270042,2,0.00210970464135021,43.104,0.0454683544303797,10,0.0105485232067511,1,0.00105485232067511,0.104,0.000109704641350211,13,0.0137130801687764
"ÖRNSKÖLDSVIK DOMSJÖ",202229,2022-07-18,992,51,0.0514112903225806,15,0.0151209677419355,5,0.00504032258064516,6,0.00604838709677419,0,0,0,0,11,0.0110887096774194,4,0.00403225806451613,0,0,10,0.0100806451612903,0,0,46,0.0463709677419355,23,0.0231854838709677,5,0.00504032258064516,0,0,10,0.0100806451612903,0,0,0,0,6,0.00604838709677419,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0120967741935484,1,0.00100806451612903,2,0.00201612903225806,1,0.00100806451612903,9,0.00907258064516129,0,0,0,0,46,0.0463709677419355,10,0.0100806451612903,2,0.00201612903225806,1,0.00100806451612903,10,0.0100806451612903
"ÖRNSKÖLDSVIK DOMSJÖ",202228,2022-07-17,902,41.27,0.0457538802660754,13,0.0144124168514412,3,0.00332594235033259,7,0.00776053215077605,0,0,0.27,0.000299334811529933,5,0.00554323725055432,7,0.00776053215077605,0,0,4,0.00443458980044346,2,0.00221729490022173,38.27,0.0424279379157428,20,0.0221729490022173,3,0.00332594235033259,0,0,10,0.0110864745011086,0,0,2,0.00221729490022173,5,0.00554323725055432,0,0,0,0,0,0,0.27,0.000299334811529933,0,0,0,0,9,0.00997782705099778,0,0,3,0.00332594235033259,0,0,4,0.00443458980044346,2,0.00221729490022173,0,0,38.27,0.0424279379157428,10,0.0110864745011086,4,0.00443458980044346,0.27,0.000299334811529933,4,0.00443458980044346
"ÖRNSKÖLDSVIK DOMSJÖ",202228,2022-07-16,898,59.652,0.0664276169265033,16,0.0178173719376392,4,0.0044543429844098,3,0.00334075723830735,4,0.0044543429844098,0.652,0.000726057906458797,6,0.0066815144766147,9,0.010022271714922,1,0.00111358574610245,14,0.0155902004454343,2,0.0022271714922049,55.652,0.0619732739420935,19,0.0211581291759465,4,0.0044543429844098,0,0,12,0.0133630289532294,0,0,1,0.00111358574610245,2,0.0022271714922049,4,0.0044543429844098,0,0,0,0,0.652,0.000726057906458797,0,0,0,0,9,0.010022271714922,1,0.00111358574610245,5,0.00556792873051225,4,0.0044543429844098,11,0.0122494432071269,2,0.0022271714922049,0,0,55.652,0.0619732739420935,12,0.0133630289532294,8,0.0089086859688196,1.652,0.00183964365256125,15,0.0167037861915367
"ÖRNSKÖLDSVIK DOMSJÖ",202228,2022-07-15,965,49.254,0.051040414507772,12,0.0124352331606218,4,0.00414507772020725,8,0.00829015544041451,0,0,1.254,0.00129948186528497,1,0.00103626943005181,4,0.00414507772020725,1,0.00103626943005181,14,0.0145077720207254,4,0.00414507772020725,45.254,0.0468953367875648,19,0.0196891191709845,4,0.00414507772020725,0,0,8,0.00829015544041451,0,0,7,0.00725388601036269,1,0.00103626943005181,0,0,0,0,0.998,0.00103419689119171,0.256,0.000265284974093264,0,0,0,0,3,0.00310880829015544,0,0,2,0.00207253886010363,1,0.00103626943005181,14,0.0145077720207254,2,0.00207253886010363,2,0.00207253886010363,45.254,0.0468953367875648,8,0.00829015544041451,2,0.00207253886010363,1.254,0.00129948186528497,15,0.0155440414507772
"ÖRNSKÖLDSVIK DOMSJÖ",202228,2022-07-14,974,64.709,0.0664363449691992,16,0.0164271047227926,4,0.00410677618069815,9,0.00924024640657084,0,0,0.709,0.000727926078028747,6,0.00616016427104723,14,0.0143737166324435,3,0.00308008213552361,11,0.0112936344969199,1,0.00102669404517454,60.709,0.062329568788501,28,0.0287474332648871,4,0.00410677618069815,0,0,12,0.0123203285420945,0,0,3,0.00308008213552361,6,0.00616016427104723,0,0,0,0,0.709,0.000727926078028747,0,0,0,0,0,0,10,0.0102669404517454,1,0.00102669404517454,9,0.00924024640657084,4,0.00410677618069815,10,0.0102669404517454,1,0.00102669404517454,0,0,60.709,0.062329568788501,12,0.0123203285420945,5,0.00513347022587269,1.709,0.00175462012320329,14,0.0143737166324435
"ÖRNSKÖLDSVIK DOMSJÖ",202228,2022-07-13,982,62.101,0.0632393075356416,10,0.010183299389002,0,0,15,0.0152749490835031,5,0.00509164969450102,0.101,0.000102851323828921,5,0.00509164969450102,3,0.00305498981670061,3,0.00305498981670061,15,0.0152749490835031,6,0.00610997963340122,62.101,0.0632393075356416,25,0.0254582484725051,0,0,0,0,10,0.010183299389002,0,0,5,0.00509164969450102,10,0.010183299389002,5,0.00509164969450102,0,0,0.101,0.000102851323828921,0,0,0,0,0,0,5,0.00509164969450102,2,0.00203665987780041,1,0.0010183299389002,1,0.0010183299389002,17,0.0173116089613035,5,0.00509164969450102,1,0.0010183299389002,62.101,0.0632393075356416,10,0.010183299389002,7,0.00712830957230143,2.101,0.00213951120162933,18,0.0183299389002037
"ÖRNSKÖLDSVIK DOMSJÖ",202228,2022-07-12,1112,70,0.0629496402877698,14,0.012589928057554,5,0.00449640287769784,6,0.00539568345323741,19,0.0170863309352518,0,0,6,0.00539568345323741,4,0.00359712230215827,1,0.000899280575539568,11,0.00989208633093525,4,0.00359712230215827,65,0.0584532374100719,23,0.0206834532374101,5,0.00449640287769784,0,0,9,0.00809352517985612,0,0,0,0,6,0.00539568345323741,19,0.0170863309352518,0,0,0,0,0,0,0,0,0,0,8,0.00719424460431655,0,0,2,0.00179856115107914,0,0,12,0.0107913669064748,2,0.00179856115107914,2,0.00179856115107914,65,0.0584532374100719,9,0.00809352517985612,21,0.0188848920863309,0,0,12,0.0107913669064748
"ÖRNSKÖLDSVIK DOMSJÖ",202228,2022-07-11,948,91.176,0.0961772151898734,14,0.0147679324894515,5,0.00527426160337553,15,0.0158227848101266,11,0.0116033755274262,0.176,0.000185654008438819,8,0.00843881856540084,8,0.00843881856540084,1,0.00105485232067511,21,0.0221518987341772,8,0.00843881856540084,86.176,0.0909029535864979,39,0.0411392405063291,5,0.00527426160337553,0,0,9,0.00949367088607595,0,0,2,0.00210970464135021,13,0.0137130801687764,11,0.0116033755274262,0,0,0.176,0.000185654008438819,0,0,0,0,0,0,13,0.0137130801687764,0,0,3,0.00316455696202532,0,0,22,0.0232067510548523,7,0.00738396624472574,1,0.00105485232067511,86.176,0.0909029535864979,9,0.00949367088607595,16,0.0168776371308017,0.176,0.000185654008438819,22,0.0232067510548523
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-10,864,148.84,0.172268518518519,66,0.0763888888888889,9,0.0104166666666667,12,0.0138888888888889,12,0.0138888888888889,1.84,0.00212962962962963,23,0.0266203703703704,4,0.00462962962962963,10,0.0115740740740741,8,0.00925925925925926,3,0.00347222222222222,139.84,0.161851851851852,48,0.0555555555555556,9,0.0104166666666667,0,0,57,0.0659722222222222,0,0,10,0.0115740740740741,2,0.00231481481481481,12,0.0138888888888889,0,0,1.84,0.00212962962962963,0,0,0,0,0,0,26,0.0300925925925926,0,0,1,0.00115740740740741,10,0.0115740740740741,8,0.00925925925925926,2,0.00231481481481481,1,0.00115740740740741,139.84,0.161851851851852,57,0.0659722222222222,15,0.0173611111111111,1.84,0.00212962962962963,18,0.0208333333333333
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-09,763,126.818,0.166209698558322,49,0.0642201834862385,2,0.00262123197903014,8,0.0104849279161206,15,0.0196592398427261,0.818,0.00107208387942333,20,0.0262123197903014,6,0.00786369593709043,16,0.0209698558322412,9,0.0117955439056356,1,0.00131061598951507,124.818,0.163588466579292,32,0.0419397116644823,2,0.00262123197903014,0,0,47,0.0615989515072084,0,0,5,0.00655307994757536,3,0.00393184796854522,15,0.0196592398427261,0,0,0.422,0.00055307994757536,0.396,0.000519003931847969,0,0,0,0,25,0.0327653997378768,0,0,1,0.00131061598951507,17,0.0222804718217562,8,0.0104849279161206,0,0,1,0.00131061598951507,124.818,0.163588466579292,47,0.0615989515072084,20,0.0262123197903014,0.818,0.00107208387942333,25,0.0327653997378768
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-08,1006,133.435,0.13263916500994,55,0.0546719681908549,7,0.00695825049701789,24,0.0238568588469185,6,0.00596421471172962,4.435,0.00440854870775348,20,0.0198807157057654,1,0.00099403578528827,4,0.00397614314115308,9,0.00894632206759443,3,0.00298210735586481,126.435,0.125680914512922,55,0.0546719681908549,7,0.00695825049701789,0,0,48,0.047713717693837,0,0,15,0.0149105367793241,9,0.00894632206759443,6,0.00596421471172962,0,0,4.123,0.00409840954274354,0.312,0.00031013916500994,0,0,0,0,20,0.0198807157057654,0,0,1,0.00099403578528827,4,0.00397614314115308,9,0.00894632206759443,3,0.00298210735586481,0,0,126.435,0.125680914512922,48,0.047713717693837,6,0.00596421471172962,4.435,0.00440854870775348,13,0.0129224652087475
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-07,998,127.626,0.127881763527054,49,0.0490981963927856,2,0.00200400801603206,21,0.0210420841683367,3,0.0030060120240481,2.626,0.0026312625250501,21,0.0210420841683367,3,0.0030060120240481,10,0.0100200400801603,16,0.0160320641282565,0,0,127.626,0.127881763527054,45,0.0450901803607214,0,0,0,0,49,0.0490981963927856,2,0.00200400801603206,17,0.0170340681362725,4,0.00400801603206413,3,0.0030060120240481,0,0,2.626,0.0026312625250501,0,0,0,0,0,0,23,0.0230460921843687,0,0,1,0.00100200400801603,8,0.00801603206412826,18,0.0180360721442886,0,0,0,0,127.626,0.127881763527054,49,0.0490981963927856,5,0.00501002004008016,2.626,0.0026312625250501,26,0.0260521042084168
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-06,982,149.608,0.152350305498982,69,0.0702647657841141,7,0.00712830957230143,23,0.0234215885947047,4,0.00407331975560081,0.608,0.000619144602851324,17,0.0173116089613035,3,0.00305498981670061,19,0.0193482688391039,6,0.00610997963340122,1,0.0010183299389002,144.608,0.147258655804481,50,0.0509164969450102,5,0.00509164969450102,0,0,64,0.065173116089613,2,0.00203665987780041,19,0.0193482688391039,4,0.00407331975560081,4,0.00407331975560081,0,0,0.608,0.000619144602851324,0,0,0,0,0,0,18,0.0183299389002037,0,0,2,0.00203665987780041,17,0.0173116089613035,8,0.00814663951120163,1,0.0010183299389002,0,0,144.608,0.147258655804481,64,0.065173116089613,5,0.00509164969450102,0.608,0.000619144602851324,25,0.0254582484725051
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-05,972,100.34,0.103230452674897,10,0.0102880658436214,7,0.00720164609053498,27,0.0277777777777778,19,0.0195473251028807,1.34,0.00137860082304527,21,0.0216049382716049,2,0.00205761316872428,5,0.0051440329218107,6,0.00617283950617284,2,0.00205761316872428,98.34,0.101172839506173,59,0.0606995884773663,2,0.00205761316872428,0,0,8,0.00823045267489712,5,0.0051440329218107,22,0.0226337448559671,5,0.0051440329218107,19,0.0195473251028807,0,0,1.34,0.00137860082304527,0,0,0,0,0,0,21,0.0216049382716049,0,0,2,0.00205761316872428,4,0.00411522633744856,7,0.00720164609053498,2,0.00205761316872428,0,0,98.34,0.101172839506173,8,0.00823045267489712,19,0.0195473251028807,1.34,0.00137860082304527,11,0.0113168724279835
"ÖRNSKÖLDSVIK DOMSJÖ",202227,2022-07-04,1011,145.248,0.14366765578635,48,0.0474777448071217,17,0.0168150346191889,22,0.0217606330365974,7,0.00692383778437191,0.248,0.000245301681503462,22,0.0217606330365974,1,0.000989119683481701,10,0.00989119683481701,16,0.0158259149357072,2,0.0019782393669634,135.248,0.133776458951533,63,0.0623145400593472,10,0.00989119683481701,0,0,38,0.0375865479723047,7,0.00692383778437191,15,0.0148367952522255,7,0.00692383778437191,7,0.00692383778437191,0,0,0,0,0.248,0.000245301681503462,0,0,0,0,23,0.0227497527200791,0,0,0,0,11,0.0108803165182987,15,0.0148367952522255,2,0.0019782393669634,0,0,135.248,0.133776458951533,38,0.0375865479723047,8,0.00791295746785361,0.248,0.000245301681503462,26,0.0257171117705242
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-07-03,923,62,0.0671722643553629,11,0.0119176598049837,4,0.00433369447453954,5,0.00541711809317443,8,0.00866738894907909,0,0,11,0.0119176598049837,3,0.00325027085590466,4,0.00433369447453954,14,0.0151679306608884,2,0.00216684723726977,60,0.0650054171180932,23,0.0249187432286024,2,0.00216684723726977,0,0,9,0.00975081256771398,2,0.00216684723726977,3,0.00325027085590466,2,0.00216684723726977,8,0.00866738894907909,0,0,0,0,0,0,0,0,0,0,9,0.00975081256771398,2,0.00216684723726977,3,0.00325027085590466,4,0.00433369447453954,14,0.0151679306608884,2,0.00216684723726977,0,0,60,0.0650054171180932,9,0.00975081256771398,8,0.00866738894907909,2,0.00216684723726977,18,0.019501625135428
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-07-02,884,70,0.0791855203619909,16,0.0180995475113122,13,0.0147058823529412,13,0.0147058823529412,14,0.0158371040723982,0,0,2,0.00226244343891403,4,0.00452488687782805,0,0,8,0.00904977375565611,0,0,62,0.0701357466063348,29,0.0328054298642534,8,0.00904977375565611,0,0,8,0.00904977375565611,5,0.00565610859728507,12,0.0135746606334842,1,0.00113122171945701,14,0.0158371040723982,0,0,0,0,0,0,0,0,0,0,3,0.00339366515837104,1,0.00113122171945701,2,0.00226244343891403,0,0,8,0.00904977375565611,0,0,0,0,62,0.0701357466063348,8,0.00904977375565611,16,0.0180995475113122,1,0.00113122171945701,8,0.00904977375565611
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-07-01,1004,33.462,0.0333286852589641,8,0.00796812749003984,9,0.00896414342629482,2,0.00199203187250996,0,0,0.462,0.000460159362549801,4,0.00398406374501992,2,0.00199203187250996,2,0.00199203187250996,4,0.00398406374501992,2,0.00199203187250996,25.462,0.0253605577689243,17,0.0169322709163347,8,0.00796812749003984,0,0,0,0,1,0.00099601593625498,0,0,2,0.00199203187250996,0,0,0,0,0,0,0.462,0.000460159362549801,0,0,0,0,4,0.00398406374501992,1,0.00099601593625498,1,0.00099601593625498,0,0,6,0.00597609561752988,2,0.00199203187250996,0,0,25.462,0.0253605577689243,0,0,1,0.00099601593625498,1.462,0.00145617529880478,6,0.00597609561752988
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-30,1080,36.378,0.0336833333333333,4,0.0037037037037037,6,0.00555555555555556,8,0.00740740740740741,0,0,0.378,0.00035,0,0,4,0.0037037037037037,2,0.00185185185185185,8,0.00740740740740741,4,0.0037037037037037,32.378,0.0299796296296296,20,0.0185185185185185,4,0.0037037037037037,0,0,0,0,2,0.00185185185185185,3,0.00277777777777778,5,0.00462962962962963,0,0,0,0,0,0,0.378,0.00035,0,0,0,0,2,0.00185185185185185,0,0,2,0.00185185185185185,1,0.000925925925925926,9,0.00833333333333333,4,0.0037037037037037,0,0,32.378,0.0299796296296296,0,0,2,0.00185185185185185,0.378,0.00035,10,0.00925925925925926
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-29,989,45,0.0455005055611729,10,0.0101112234580384,14,0.0141557128412538,4,0.00404448938321537,0,0,0,0,2,0.00202224469160768,0,0,2,0.00202224469160768,13,0.0131445904954499,0,0,35,0.0353892821031345,18,0.0182002022244692,10,0.0101112234580384,0,0,0,0,4,0.00404448938321537,1,0.00101112234580384,3,0.00303336703741153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00202224469160768,0,0,2,0.00202224469160768,13,0.0131445904954499,0,0,0,0,35,0.0353892821031345,0,0,0,0,2,0.00202224469160768,15,0.0151668351870576
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-28,1095,46,0.0420091324200913,8,0.00730593607305936,10,0.0091324200913242,4,0.00365296803652968,0,0,0,0,0,0,3,0.00273972602739726,2,0.00182648401826484,14,0.0127853881278539,5,0.0045662100456621,38,0.034703196347032,22,0.0200913242009132,8,0.00730593607305936,0,0,0,0,2,0.00182648401826484,1,0.00091324200913242,3,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00273972602739726,2,0.00182648401826484,14,0.0127853881278539,4,0.00365296803652968,1,0.00091324200913242,38,0.034703196347032,0,0,0,0,0,0,16,0.0146118721461187
"ÖRNSKÖLDSVIK DOMSJÖ",202226,2022-06-27,1105,59,0.053393665158371,10,0.00904977375565611,14,0.0126696832579186,5,0.00452488687782805,0,0,0,0,0,0,2,0.00180995475113122,2,0.00180995475113122,26,0.0235294117647059,0,0,49,0.0443438914027149,19,0.0171945701357466,10,0.00904977375565611,0,0,0,0,4,0.00361990950226244,0,0,5,0.00452488687782805,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00180995475113122,0,0,0,0,3,0.00271493212669683,25,0.0226244343891403,0,0,0,0,49,0.0443438914027149,0,0,2,0.00180995475113122,0,0,28,0.0253393665158371
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-26,1009,59,0.0584737363726462,21,0.020812685827552,12,0.0118929633300297,5,0.00495540138751239,0,0,0,0,0,0,1,0.000991080277502478,2,0.00198216055500496,16,0.0158572844400396,2,0.00198216055500496,50,0.0495540138751239,20,0.0198216055500496,9,0.0089197224975223,0,0,12,0.0118929633300297,3,0.00297324083250743,1,0.000991080277502478,4,0.00396432111000991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000991080277502478,1,0.000991080277502478,17,0.0168483647175421,2,0.00198216055500496,0,0,50,0.0495540138751239,12,0.0118929633300297,0,0,0,0,18,0.0178394449950446
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-25,859,44,0.0512223515715949,11,0.0128055878928987,4,0.00465657741559953,5,0.00582072176949942,12,0.0139697322467986,0,0,0,0,1,0.00116414435389988,0,0,8,0.00931315483119907,3,0.00349243306169965,40,0.0465657741559953,13,0.0151338766006985,4,0.00465657741559953,0,0,7,0.00814901047729918,0,0,1,0.00116414435389988,4,0.00465657741559953,12,0.0139697322467986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00116414435389988,0,0,8,0.00931315483119907,3,0.00349243306169965,0,0,40,0.0465657741559953,7,0.00814901047729918,12,0.0139697322467986,0,0,8,0.00931315483119907
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-24,826,28,0.0338983050847458,7,0.00847457627118644,8,0.00968523002421308,0,0,5,0.00605326876513317,0,0,0,0,1,0.00121065375302663,4,0.00484261501210654,0,0,3,0.0036319612590799,23,0.0278450363196126,12,0.0145278450363196,5,0.00605326876513317,0,0,2,0.00242130750605327,3,0.0036319612590799,0,0,0,0,5,0.00605326876513317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00121065375302663,4,0.00484261501210654,0,0,3,0.0036319612590799,0,0,23,0.0278450363196126,2,0.00242130750605327,5,0.00605326876513317,0,0,4,0.00484261501210654
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-23,1155,63.679,0.0551333333333333,19,0.0164502164502165,18,0.0155844155844156,8,0.00692640692640693,5,0.00432900432900433,0.679,0.000587878787878788,1,0.000865800865800866,5,0.00432900432900433,2,0.00173160173160173,3,0.0025974025974026,2,0.00173160173160173,51.679,0.0447437229437229,29,0.0251082251082251,12,0.0103896103896104,0,0,7,0.00606060606060606,6,0.00519480519480519,2,0.00173160173160173,6,0.00519480519480519,5,0.00432900432900433,0,0,0,0,0.679,0.000587878787878788,0,0,0,0,4,0.00346320346320346,1,0.000865800865800866,1,0.000865800865800866,3,0.0025974025974026,2,0.00173160173160173,2,0.00173160173160173,0,0,51.679,0.0447437229437229,7,0.00606060606060606,9,0.00779220779220779,1.679,0.00145367965367965,5,0.00432900432900433
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-22,1046,62.684,0.0599273422562141,17,0.0162523900573614,14,0.0133843212237094,5,0.00478011472275335,8,0.00764818355640535,0.684,0.000653919694072658,0,0,2,0.00191204588910134,2,0.00191204588910134,13,0.0124282982791587,1,0.000956022944550669,55.684,0.0532351816443595,22,0.0210325047801147,7,0.00669216061185468,0,0,10,0.00956022944550669,7,0.00669216061185468,1,0.000956022944550669,4,0.00382409177820268,8,0.00764818355640535,0,0,0,0,0.684,0.000653919694072658,0,0,0,0,0,0,0,0,2,0.00191204588910134,2,0.00191204588910134,13,0.0124282982791587,0,0,1,0.000956022944550669,55.684,0.0532351816443595,10,0.00956022944550669,8,0.00764818355640535,0.684,0.000653919694072658,15,0.01434034416826
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-21,927,57.072,0.0615663430420712,8,0.00862998921251348,12,0.0129449838187702,4,0.00431499460625674,12,0.0129449838187702,0.072,7.76699029126214e-05,0,0,4,0.00431499460625674,3,0.00323624595469256,13,0.0140237324703344,1,0.00107874865156419,49.072,0.0529363538295577,20,0.0215749730312837,8,0.00862998921251348,0,0,0,0,4,0.00431499460625674,0,0,4,0.00431499460625674,12,0.0129449838187702,0,0,0,0,0.072,7.76699029126214e-05,0,0,0,0,1,0.00107874865156419,0,0,3,0.00323624595469256,2,0.00215749730312837,14,0.0151024811218986,0,0,1,0.00107874865156419,49.072,0.0529363538295577,0,0,13,0.0140237324703344,0.072,7.76699029126214e-05,16,0.017259978425027
"ÖRNSKÖLDSVIK DOMSJÖ",202225,2022-06-20,986,39,0.039553752535497,2,0.00202839756592292,5,0.0050709939148073,6,0.00608519269776876,10,0.0101419878296146,0,0,0,0,4,0.00405679513184584,0,0,11,0.0111561866125761,1,0.00101419878296146,37,0.037525354969574,14,0.0141987829614604,2,0.00202839756592292,0,0,0,0,3,0.00304259634888438,2,0.00202839756592292,4,0.00405679513184584,10,0.0101419878296146,0,0,0,0,0,0,0,0,0,0,2,0.00202839756592292,0,0,2,0.00202839756592292,3,0.00304259634888438,8,0.00811359026369168,1,0.00101419878296146,0,0,37,0.037525354969574,0,0,12,0.0121703853955375,0,0,11,0.0111561866125761
"ÖRNSKÖLDSVIK DOMSJÖ",202224,2022-06-19,840,62,0.0738095238095238,15,0.0178571428571429,11,0.0130952380952381,6,0.00714285714285714,12,0.0142857142857143,0,0,1,0.00119047619047619,0,0,2,0.00238095238095238,14,0.0166666666666667,1,0.00119047619047619,54,0.0642857142857143,18,0.0214285714285714,8,0.00952380952380952,0,0,7,0.00833333333333333,3,0.00357142857142857,1,0.00119047619047619,5,0.00595238095238095,12,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00119047619047619,0,0,3,0.00357142857142857,13,0.0154761904761905,0,0,1,0.00119047619047619,54,0.0642857142857143,7,0.00833333333333333,12,0.0142857142857143,1,0.00119047619047619,16,0.019047619047619
