"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"UPPSALA VÄSTERTORG",202203,8031,824,0.102602415639397,134,0.0166853442908729,191,0.0237828414892292,42,0.00522973477773627,146,0.0181795542273689,0,0,46,0.0057278047565683,9,0.00112065745237206,59,0.00734653218777238,73,0.00908977711368447,45,0.00560328726186029,79,0.00983688208193251,789,0.0982443033246171,274,0.0341177935499938,35,0.00435811231478023,10,0.00124517494708006,89,0.0110820570290126,156,0.019424729174449,0,0,42,0.00522973477773627,79,0.00983688208193251,67,0.00834267214543643,0,0,46,0.0057278047565683,0,0,20,0.00249034989416013,48,0.00597683974598431,73,0.00908977711368447,45,0.00560328726186029,38,0.00473166479890425,41,0.00510521728302827,789,0.0982443033246171,78,0.0097123645872245,89,0.0110820570290126,302,0.037604283401818,46,0.0057278047565683
"UPPSALA VÄSTERTORG",202202,7903,803,0.101606984689358,131,0.0165759838036189,28,0.00354295837023915,48,0.00607364292040997,184,0.0232822978615716,0,0,46,0.00582057446539289,11,0.00139187650259395,160,0.0202454764013666,63,0.00797165633303809,50,0.00632671137542705,82,0.0103758066557004,775,0.0980640263191193,111,0.0140452992534481,28,0.00354295837023915,9,0.00113880804757687,94,0.0118942173858029,0,0,0,0,48,0.00607364292040997,113,0.0142983677084651,71,0.00898393015310642,0,0,46,0.00582057446539289,0,0,122,0.015437175756042,49,0.00620017714791851,63,0.00797165633303809,50,0.00632671137542705,47,0.00594710869290143,35,0.00442869796279894,775,0.0980640263191193,180,0.0227761609515374,94,0.0118942173858029,344,0.0435277742629381,46,0.00582057446539289
"UPPSALA VÄSTERTORG",202201,7243,789.182,0.108957890376916,143,0.0197432003313544,42,0.00579870219522297,45,0.00621289520916747,153,0.0211238437111694,0,0,44.182,0.00609995858069861,11,0.00151870771779649,208,0.0287173823001519,22,0.00303741543559299,41,0.00566063785724147,80,0.01104514703852,747.182,0.103159188181693,129,0.0178102995996134,42,0.00579870219522297,10,0.00138064337981499,91,0.0125638547563164,0,0,0,0,45,0.00621289520916747,98,0.0135303051221869,55,0.00759353858898247,0,0,44.182,0.00609995858069861,0,0,30,0.00414193013944498,189,0.0260941598785034,22,0.00303741543559299,41,0.00566063785724147,38,0.00524644484329698,42,0.00579870219522297,747.182,0.103159188181693,229,0.0316167333977634,91,0.0125638547563164,254,0.0350683418473008,44.182,0.00609995858069861
"OSKARSTRÖM BLÅKLINTSVÄGEN",202236,5575,2660.424,0.477206098654709,649,0.116412556053812,635,0.11390134529148,485,0.0869955156950673,149,0.0267264573991031,8.424,0.00151103139013453,40,0.00717488789237668,89,0.0159641255605381,366,0.0656502242152466,85,0.0152466367713004,23,0.00412556053811659,131,0.0234977578475336,2421.424,0.434336143497758,1237.424,0.221959461883408,239,0.0428699551569507,73,0.0130941704035874,337,0.0604484304932735,396,0.0710313901345292,366,0.0656502242152466,119,0.0213452914798206,112,0.0200896860986547,37,0.00663677130044843,8.424,0.00151103139013453,40,0.00717488789237668,0,0,300,0.0538116591928251,155,0.0278026905829596,85,0.0152466367713004,23,0.00412556053811659,22,0.00394618834080717,109,0.0195515695067265,2421.424,0.434336143497758,528,0.0947085201793722,337,0.0604484304932735,279,0.0500448430493274,40,0.00717488789237668
"OSKARSTRÖM BLÅKLINTSVÄGEN",202233,5986,1152,0.192449047778149,296,0.0494487136652188,322,0.053792181757434,55,0.00918810557968593,171,0.028566655529569,0,0,28,0.00467758102238557,3,0.000501169395255596,48,0.00801871032408954,127,0.0212161710658202,7,0.00116939525559639,95,0.0158703641830939,874,0.146007350484464,453,0.075676578683595,278,0.0464416972936853,6,0.00100233879051119,12,0.00200467758102239,44,0.00735048446374875,24,0.00400935516204477,31,0.00517875041764116,128,0.0213832275309054,43,0.00718342799866355,0,0,28,0.00467758102238557,0,0,32,0.00534580688272636,19,0.00317407283661878,127,0.0212161710658202,7,0.00116939525559639,19,0.00317407283661878,76,0.0126962913464751,874,0.146007350484464,57,0.00952221850985633,12,0.00200467758102239,324,0.0541262946876044,28,0.00467758102238557
"OSKARSTRÖM BLÅKLINTSVÄGEN",202232,5809,753,0.129626441728353,107,0.0184196935789292,75,0.0129110001721467,64,0.0110173868135652,224,0.0385608538474781,0,0,57,0.00981236013083147,1,0.000172146668961956,51,0.00877948011705973,101,0.0173868135651575,3,0.000516440006885867,70,0.0120502668273369,699,0.120330521604407,194,0.0333964537786194,54,0.0092959201239456,2,0.000344293337923911,51,0.00877948011705973,21,0.00361508004820107,24,0.00413152005508693,40,0.00688586675847822,114,0.0196247202616629,110,0.0189361335858151,0,0,57,0.00981236013083147,0,0,22,0.00378722671716302,30,0.00516440006885867,101,0.0173868135651575,3,0.000516440006885867,15,0.00258220003442933,55,0.00946806679290756,699,0.120330521604407,54,0.0092959201239456,51,0.00877948011705973,343,0.0590463074539508,57,0.00981236013083147
"OSKARSTRÖM BLÅKLINTSVÄGEN",202231,5588,1280,0.229062276306371,327,0.0585182534001432,386,0.0690765926986399,56,0.0100214745884037,197,0.0352541159627774,0,0,60,0.0107372942018611,8,0.00143163922691482,75,0.0134216177523264,86,0.0153901216893343,4,0.000715819613457409,81,0.0144953471725125,980,0.175375805297065,494,0.08840372226199,300,0.0536864710093057,6,0.00107372942018611,21,0.0037580529706514,86,0.0153901216893343,19,0.00340014316392269,37,0.00662133142448103,147,0.0263063707945598,50,0.00894774516821761,0,0,60,0.0107372942018611,0,0,45,0.00805297065139585,38,0.00680028632784538,86,0.0153901216893343,4,0.000715819613457409,29,0.00518969219756621,52,0.00930565497494631,980,0.175375805297065,89,0.0159269863994273,21,0.0037580529706514,316,0.0565497494631353,60,0.0107372942018611
"OSKARSTRÖM BLÅKLINTSVÄGEN",202230,5499,868,0.157846881251137,74,0.0134569921803964,109,0.0198217857792326,57,0.0103655210038189,164,0.0298236042916894,0,0,204,0.0370976541189307,3,0.000545553737043099,114,0.0207310420076378,66,0.0120021822149482,8,0.00145480996544826,69,0.0125477359519913,824,0.149845426441171,220,0.0400072740498272,44,0.00800145480996545,10,0.00181851245681033,20,0.00363702491362066,65,0.0118203309692671,16,0.00290961993089653,41,0.00745590107292235,95,0.0172758683396981,69,0.0125477359519913,0,0,204,0.0370976541189307,0,0,39,0.00709219858156028,78,0.0141843971631206,66,0.0120021822149482,8,0.00145480996544826,15,0.00272776868521549,54,0.00981996726677578,824,0.149845426441171,127,0.0230951082014912,20,0.00363702491362066,253,0.0460083651573013,204,0.0370976541189307
"OSKARSTRÖM BLÅKLINTSVÄGEN",202229,5777,800,0.138480180024234,112,0.0193872252033928,193,0.0334083434308465,65,0.011251514626969,152,0.0263112342046045,0,0,69,0.0119439155270902,8,0.00138480180024234,67,0.0115977150770296,47,0.00813571057642375,4,0.00069240090012117,83,0.0143673186775143,707,0.122381859096417,324,0.0560844729098148,93,0.0160983209278172,3,0.000519300675090878,16,0.00276960360048468,100,0.0173100225030293,19,0.00328890427557556,46,0.00796261035139346,117,0.0202527263285442,35,0.00605850787606024,0,0,69,0.0119439155270902,0,0,37,0.00640470832612082,38,0.00657780855115112,47,0.00813571057642375,4,0.00069240090012117,17,0.00294270382551497,66,0.0114246148519993,707,0.122381859096417,78,0.0135018175523628,16,0.00276960360048468,220,0.0380820495066644,69,0.0119439155270902
"OSKARSTRÖM BLÅKLINTSVÄGEN",202228,5652,1011,0.178874734607219,228,0.0403397027600849,251,0.0444090587402689,110,0.0194621372965322,220,0.0389242745930644,0,0,32,0.0056617126680821,7,0.00123849964614296,59,0.0104387827317764,41,0.00725406935598018,12,0.00212314225053079,51,0.00902335456475584,803,0.142073602264685,398,0.070417551309271,208,0.0368011323425336,6,0.00106157112526539,14,0.00247699929228592,43,0.00760792639773532,20,0.00353857041755131,90,0.0159235668789809,139,0.0245930644019816,81,0.0143312101910828,0,0,32,0.0056617126680821,0,0,44,0.00778485491861288,22,0.00389242745930644,41,0.00725406935598018,12,0.00212314225053079,14,0.00247699929228592,37,0.00654635527246992,803,0.142073602264685,72,0.0127388535031847,14,0.00247699929228592,287,0.0507784854918613,32,0.0056617126680821
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,5635,633,0.112333629103815,89,0.0157941437444543,94,0.016681455190772,51,0.00905057675244011,146,0.0259094942324756,0,0,45,0.00798580301685892,2,0.000354924578527063,68,0.0120674356699201,58,0.0102928127772848,10,0.00177462289263532,70,0.0124223602484472,569,0.100976042590949,192,0.034072759538598,64,0.011357586512866,6,0.00106477373558119,19,0.0033717834960071,30,0.00532386867790594,18,0.00319432120674357,33,0.00585625554569654,97,0.0172138420585626,49,0.00869565217391304,0,0,45,0.00798580301685892,0,0,42,0.00745341614906832,28,0.00496894409937888,58,0.0102928127772848,10,0.00177462289263532,23,0.00408163265306122,47,0.00834072759538598,569,0.100976042590949,76,0.0134871339840284,19,0.0033717834960071,237,0.042058562555457,45,0.00798580301685892
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,5365,1040,0.193849021435228,234,0.0436160298229264,371,0.0691519105312209,77,0.0143522833178006,183,0.0341099720410065,0,0,18,0.00335507921714818,3,0.000559179869524697,38,0.0070829450139795,41,0.00764212488350419,6,0.00111835973904939,69,0.012861136999068,955,0.178005591798695,504,0.0939422180801491,85,0.0158434296365331,1,0.000186393289841566,148,0.0275862068965517,286,0.0533084808946878,40,0.00745573159366263,37,0.00689655172413793,121,0.0225535880708294,62,0.0115563839701771,0,0,18,0.00335507921714818,0,0,21,0.00391425908667288,20,0.00372786579683131,41,0.00764212488350419,6,0.00111835973904939,13,0.00242311276794035,56,0.0104380242311277,955,0.178005591798695,42,0.00782851817334576,148,0.0275862068965517,243,0.0452935694315005,18,0.00335507921714818
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,5916,1079,0.182386747802569,240,0.0405679513184584,256,0.0432724814063556,67,0.0113252197430696,161,0.0272143340094659,0,0,55,0.00929682217714672,4,0.000676132521974307,175,0.0295807978363759,34,0.00574712643678161,7,0.00118323191345504,80,0.0135226504394861,855,0.144523326572008,378,0.063894523326572,224,0.0378634212305612,2,0.000338066260987153,14,0.00236646382691007,32,0.00540906017579446,29,0.00490196078431373,38,0.00642325895875592,140,0.0236646382691007,21,0.00354969574036511,0,0,55,0.00929682217714672,0,0,30,0.0050709939148073,149,0.0251859364435429,34,0.00574712643678161,7,0.00118323191345504,25,0.00422582826233942,55,0.00929682217714672,855,0.144523326572008,181,0.0305949966193374,14,0.00236646382691007,227,0.0383705206220419,55,0.00929682217714672
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,5852,869,0.148496240601504,34,0.00580997949419002,113,0.0193096377306904,50,0.00854408749145591,180,0.0307587149692413,0,0,245,0.041866028708134,86,0.0146958304853042,46,0.00786056049213944,47,0.00803144224196856,5,0.000854408749145591,63,0.0107655502392345,850,0.145249487354751,213,0.0363978127136022,19,0.00324675324675325,10,0.00170881749829118,5,0.000854408749145591,94,0.0160628844839371,16,0.00273410799726589,34,0.00580997949419002,113,0.0193096377306904,67,0.0114490772385509,0,0,245,0.041866028708134,0,0,102,0.0174299384825701,30,0.00512645249487355,47,0.00803144224196856,5,0.000854408749145591,13,0.00222146274777854,50,0.00854408749145591,850,0.145249487354751,142,0.0242652084757348,5,0.000854408749145591,245,0.041866028708134,245,0.041866028708134
"OSKARSTRÖM BLÅKLINTSVÄGEN",202223,5873,793,0.135024689255917,92,0.0156649072024519,129,0.0219649242295249,93,0.0158351779329133,203,0.034564958283671,0,0,45,0.00766218287076452,0,0,72,0.0122594925932232,46,0.00783245360122595,6,0.0010216243827686,107,0.0182189681593734,713,0.121403030819002,311,0.0529541971735059,80,0.0136216584369147,2,0.000340541460922867,10,0.00170270730461434,49,0.00834326579261025,20,0.00340541460922867,73,0.0124297633236847,118,0.0200919461944492,85,0.0144730120892219,0,0,45,0.00766218287076452,0,0,36,0.00612974629661161,36,0.00612974629661161,46,0.00783245360122595,6,0.0010216243827686,18,0.00306487314830581,89,0.0151540950110676,713,0.121403030819002,74,0.0126000340541461,10,0.00170270730461434,273,0.0464839094159714,45,0.00766218287076452
"OSKARSTRÖM BLÅKLINTSVÄGEN",202222,5778,1000,0.17307026652821,282,0.0488058151609553,284,0.0491519556940118,77,0.0133264105226722,160,0.0276912426445137,0,0,43,0.00744202146071305,1,0.00017307026652821,41,0.00709588092765663,29,0.0050190377293181,13,0.00224991346486674,70,0.0121149186569747,748,0.129456559363101,409,0.0707857390100381,252,0.043613707165109,4,0.000692281066112842,26,0.00449982692973347,32,0.00553824852890273,19,0.003288335064036,58,0.0100380754586362,151,0.0261336102457598,9,0.00155763239875389,0,0,43,0.00744202146071305,0,0,25,0.00432675666320526,17,0.00294219453097958,29,0.0050190377293181,13,0.00224991346486674,22,0.00380754586362063,48,0.0083073727933541,748,0.129456559363101,46,0.00796123226029768,26,0.00449982692973347,224,0.0387677397023191,43,0.00744202146071305
"OSKARSTRÖM BLÅKLINTSVÄGEN",202221,5725,545,0.0951965065502183,13,0.0022707423580786,40,0.00698689956331878,43,0.00751091703056769,217,0.0379039301310044,0,0,54,0.00943231441048035,0,0,43,0.00751091703056769,32,0.00558951965065502,7,0.00122270742358079,96,0.0167685589519651,545,0.0951965065502183,139,0.0242794759825328,0,0,4,0.000698689956331878,9,0.00157205240174672,40,0.00698689956331878,18,0.00314410480349345,25,0.00436681222707424,176,0.0307423580786026,41,0.00716157205240175,0,0,54,0.00943231441048035,0,0,11,0.00192139737991266,32,0.00558951965065502,32,0.00558951965065502,7,0.00122270742358079,40,0.00698689956331878,56,0.00978165938864629,545,0.0951965065502183,47,0.00820960698689956,9,0.00157205240174672,296,0.0517030567685589,54,0.00943231441048035
"OSKARSTRÖM BLÅKLINTSVÄGEN",202220,5821,1361,0.233808623947775,238,0.040886445627899,511,0.0877856038481361,42,0.0072152551108057,204,0.0350455248239134,0,0,42,0.0072152551108057,0,0,70,0.0120254251846762,160,0.0274866861364027,4,0.000687167153410067,90,0.0154612609517265,1152,0.197904140182099,608,0.10444940731833,209,0.035904483765676,4,0.000687167153410067,25,0.00429479470881292,302,0.0518811200824601,19,0.00326404397869782,23,0.00395121113210789,157,0.0269713107713451,47,0.00807421405256829,0,0,42,0.0072152551108057,0,0,40,0.00687167153410067,30,0.0051537536505755,160,0.0274866861364027,4,0.000687167153410067,35,0.00601271259233809,55,0.00944854835938842,1152,0.197904140182099,74,0.0127125923380862,25,0.00429479470881292,403,0.0692320907060642,42,0.0072152551108057
"OSKARSTRÖM BLÅKLINTSVÄGEN",202219,5657,935,0.165281951564433,223,0.0394201873784692,164,0.0289906310765423,81,0.0143185433975605,208,0.0367686052678098,0,0,42,0.00742442990984621,3,0.000530316422131872,50,0.0088386070355312,67,0.0118437334276118,6,0.00106063284426374,91,0.0160862648046668,793,0.140180307583525,300,0.0530316422131872,142,0.0251016439809086,57,0.0100760120205056,24,0.00424253137705498,22,0.00388898709563373,56,0.00989923987979494,25,0.0044193035177656,139,0.0245713275587767,69,0.0121972777090331,0,0,42,0.00742442990984621,0,0,25,0.0044193035177656,28,0.00494961993989747,67,0.0118437334276118,6,0.00106063284426374,36,0.00636379706558246,55,0.00972246773908432,793,0.140180307583525,110,0.0194449354781686,24,0.00424253137705498,317,0.0560367686052678,42,0.00742442990984621
"OSKARSTRÖM BLÅKLINTSVÄGEN",202218,5555,1252.504,0.225473267326733,227,0.0408640864086409,513,0.0923492349234924,47,0.00846084608460846,247,0.0444644464446445,0,0,36.504,0.00657137713771377,7,0.00126012601260126,41,0.00738073807380738,60,0.0108010801080108,4,0.00072007200720072,70,0.0126012601260126,1099.504,0.197930513051305,597,0.107470747074707,153,0.0275427542754275,53,0.00954095409540954,21,0.00378037803780378,360,0.0648064806480648,19,0.00342034203420342,28,0.00504050405040504,94,0.0169216921692169,153,0.0275427542754275,0,0,36.504,0.00657137713771377,0,0,15,0.0027002700270027,33,0.00594059405940594,60,0.0108010801080108,4,0.00072007200720072,33,0.00594059405940594,37,0.00666066606660666,1099.504,0.197930513051305,101,0.0181818181818182,21,0.00378037803780378,344,0.0619261926192619,36.504,0.00657137713771377
"OSKARSTRÖM BLÅKLINTSVÄGEN",202217,5454,1580,0.28969563623029,356,0.0652731939860653,469,0.085991932526586,49,0.00898423175650898,333,0.0610561056105611,0,0,74,0.0135680234690136,1,0.000183351668500183,31,0.00568390172350568,48,0.0088008800880088,6,0.0011001100110011,213,0.0390539053905391,1247,0.228639530619729,556,0.101943527686102,333,0.0610561056105611,4,0.000733406674000733,19,0.00348368170150348,136,0.0249358269160249,17,0.00311697836450312,32,0.00586725339200587,134,0.0245691235790246,199,0.0364869820315365,0,0,74,0.0135680234690136,0,0,11,0.00201686835350202,21,0.00385038503850385,48,0.0088008800880088,6,0.0011001100110011,175,0.0320865419875321,38,0.00696736340300697,1247,0.228639530619729,36,0.0066006600660066,19,0.00348368170150348,562,0.103043637697103,74,0.0135680234690136
"OSKARSTRÖM BLÅKLINTSVÄGEN",202216,5827,750,0.128711172129741,53,0.00909558949716835,57,0.00978204908186031,52,0.00892397460099537,214,0.0367255877810194,0,0,53,0.00909558949716835,0,0,163,0.027973228076197,91,0.0156169555517419,9,0.00154453406555689,58,0.00995366397803329,720,0.123562725244551,161,0.027629998283851,30,0.00514844688518963,7,0.00120130427321091,16,0.00274583833876781,27,0.00463360219667067,13,0.00223099365024884,39,0.00669298095074653,192,0.0329500600652137,22,0.00377552771580573,0,0,53,0.00909558949716835,0,0,9,0.00154453406555689,154,0.0264286940106401,91,0.0156169555517419,9,0.00154453406555689,6,0.00102968937703793,52,0.00892397460099537,720,0.123562725244551,170,0.0291745323494079,16,0.00274583833876781,320,0.0549167667753561,53,0.00909558949716835
"OSKARSTRÖM BLÅKLINTSVÄGEN",202215,5849,617,0.105488117626945,82,0.0140194905111985,101,0.0172679090442811,64,0.0109420413745939,191,0.0326551547273038,0,0,37,0.00632586766968713,1,0.00017096939647803,25,0.00427423491195076,51,0.00871943922037955,5,0.000854846982390152,60,0.0102581637886818,553,0.0945460762523508,204,0.0348777568815182,64,0.0109420413745939,4,0.000683877585912122,14,0.00239357155069243,37,0.00632586766968713,20,0.00341938792956061,44,0.00752265344503334,146,0.0249615318857924,45,0.00769362284151137,0,0,37,0.00632586766968713,0,0,4,0.000683877585912122,22,0.00376132672251667,51,0.00871943922037955,5,0.000854846982390152,21,0.00359035732603864,39,0.00666780646264319,553,0.0945460762523508,30,0.00512908189434091,14,0.00239357155069243,268,0.0458197982561122,37,0.00632586766968713
"OSKARSTRÖM BLÅKLINTSVÄGEN",202214,5417,995,0.183681004245893,172,0.0317518921912498,272,0.0502122946280229,69,0.0127376776813735,183,0.0337825364592948,0,0,42,0.00775336902344471,1,0.000184604024367731,121,0.0223370869484955,54,0.00996861731585749,9,0.00166143621930958,72,0.0132914897544766,972,0.179435111685435,393,0.0725493815765184,23,0.00424589256045782,135,0.0249215432896437,14,0.00258445634114824,249,0.0459664020675651,19,0.00350747646298689,50,0.00923020121838656,136,0.0251061473140114,47,0.00867638914528337,0,0,42,0.00775336902344471,0,0,91,0.0167989662174635,31,0.00572272475539967,54,0.00996861731585749,9,0.00166143621930958,20,0.00369208048735462,52,0.00959940926712202,972,0.179435111685435,257,0.0474432342625069,14,0.00258445634114824,266,0.0491046704818165,42,0.00775336902344471
"OSKARSTRÖM BLÅKLINTSVÄGEN",202213,5377,994,0.184861446903478,37,0.00688116049841919,140,0.0260368235075321,53,0.00985679747070857,231,0.0429607587874279,0,0,240,0.0446345545843407,8,0.00148781848614469,36,0.00669518318765111,89,0.0165519806583597,8,0.00148781848614469,152,0.0282685512367491,969,0.180212014134276,290,0.053933420122745,25,0.00464943276920216,2,0.000371954621536173,10,0.00185977310768086,115,0.0213873907383299,21,0.00390552352612981,32,0.00595127394457876,160,0.0297563697228938,71,0.0132043890645341,0,0,240,0.0446345545843407,0,0,21,0.00390552352612981,23,0.00427747814766598,89,0.0165519806583597,8,0.00148781848614469,55,0.0102287520922447,97,0.0180397991445044,969,0.180212014134276,46,0.00855495629533197,10,0.00185977310768086,383,0.0712293100241771,240,0.0446345545843407
"OSKARSTRÖM BLÅKLINTSVÄGEN",202212,5456,712,0.13049853372434,90,0.0164956011730205,81,0.0148460410557185,61,0.0111803519061584,211,0.0386730205278592,0,0,60,0.0109970674486804,3,0.000549853372434018,42,0.00769794721407625,62,0.0113636363636364,4,0.000733137829912023,98,0.0179618768328446,658,0.120601173020528,197,0.0361070381231672,54,0.00989736070381232,31,0.00568181818181818,5,0.000916422287390029,27,0.00494868035190616,17,0.0031158357771261,44,0.00806451612903226,149,0.0273093841642229,62,0.0113636363636364,0,0,60,0.0109970674486804,0,0,22,0.00403225806451613,23,0.00421554252199413,62,0.0113636363636364,4,0.000733137829912023,43,0.00788123167155425,55,0.0100806451612903,658,0.120601173020528,76,0.0139296187683284,5,0.000916422287390029,320,0.0586510263929619,60,0.0109970674486804
"OSKARSTRÖM BLÅKLINTSVÄGEN",202211,5340,1004.54,0.188116104868914,139,0.0260299625468165,56,0.0104868913857678,58,0.0108614232209738,288,0.0539325842696629,3.54,0.000662921348314607,42,0.00786516853932584,12,0.00224719101123596,201,0.0376404494382022,97,0.0181647940074906,4,0.000749063670411985,104,0.0194756554307116,994.54,0.186243445692884,170.54,0.031936329588015,10,0.00187265917602996,124,0.0232209737827715,5,0.000936329588014981,46,0.00861423220973783,24,0.00449438202247191,34,0.00636704119850187,147,0.0275280898876404,141,0.0264044943820225,3.54,0.000662921348314607,42,0.00786516853932584,0,0,45,0.00842696629213483,168,0.0314606741573034,97,0.0181647940074906,4,0.000749063670411985,51,0.00955056179775281,53,0.0099250936329588,994.54,0.186243445692884,337,0.0631086142322097,5,0.000936329588014981,440,0.0823970037453183,42,0.00786516853932584
"OSKARSTRÖM BLÅKLINTSVÄGEN",202210,5261,1006.106,0.1912385478046,27,0.00513210416270671,290,0.0551226002661091,109,0.0207184945827789,319,0.06063486029272,5.106,0.000970537920547424,26,0.00494202623075461,2,0.000380155863904201,56,0.0106443641893176,73,0.0138756890325033,23,0.00437179243489831,76,0.0144459228283596,990.106,0.188197300893366,437.106,0.0830842045238548,16,0.00304124691123361,8,0.0015206234556168,3,0.000570233795856301,274,0.0520813533548755,53,0.0100741303934613,56,0.0106443641893176,121,0.0229994297662041,198,0.0376354305265159,5.106,0.000970537920547424,26,0.00494202623075461,0,0,22,0.00418171450294621,36,0.00684280555027561,73,0.0138756890325033,23,0.00437179243489831,43,0.00817335107394032,33,0.00627257175441931,990.106,0.188197300893366,66,0.0125451435088386,3,0.000570233795856301,458,0.087055692834062,26,0.00494202623075461
"OSKARSTRÖM BLÅKLINTSVÄGEN",202209,5146,743.248,0.14443218033424,55,0.0106879129420909,70,0.0136027982899339,47,0.00913330742324135,236,0.045860862806063,35.248,0.0068495919160513,54,0.0104935872522347,9,0.00174893120870579,26,0.00505246793626117,79,0.0153517294986397,15,0.00291488534784298,117,0.0227361057131753,727.248,0.141322969296541,208.248,0.0404679362611737,16,0.00310921103769918,29,0.00563544500582977,10,0.00194325689856199,54,0.0104935872522347,17,0.00330353672755538,30,0.00582977069568597,115,0.0223474543334629,121,0.0235134084726001,35.248,0.0068495919160513,54,0.0104935872522347,0,0,13,0.00252623396813059,22,0.00427516517683638,79,0.0153517294986397,15,0.00291488534784298,61,0.0118538670812281,56,0.0108822386319471,727.248,0.141322969296541,64,0.0124368441507967,10,0.00194325689856199,391,0.0759813447337738,54,0.0104935872522347
"OSKARSTRÖM BLÅKLINTSVÄGEN",202208,5255,3156,0.600570884871551,112,0.0213130352045671,131,0.0249286393910561,50,0.00951474785918173,2300,0.43767840152236,0,0,327,0.0622264509990485,3,0.000570884871550904,63,0.011988582302569,91,0.0173168411037108,7,0.00133206470028544,72,0.0137012369172217,3156,0.600570884871551,235,0.0447193149381541,0,0,96,0.0182683158896289,16,0.00304471931493815,131,0.0249286393910561,19,0.00361560418648906,31,0.00589914367269267,188,0.0357754519505233,2112,0.401902949571836,0,0,327,0.0622264509990485,0,0,37,0.00704091341579448,29,0.0055185537583254,91,0.0173168411037108,7,0.00133206470028544,18,0.00342530922930542,54,0.0102759276879163,3156,0.600570884871551,162,0.0308277830637488,16,0.00304471931493815,2416,0.459752616555661,327,0.0622264509990485
