"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"LEKSAND C",202232,15338,1265.212,0.082488720824097,247,0.0161037944973269,0,0,117,0.00762811318294432,212,0.0138218802973008,3.212,0.000209414526013822,11,0.000717173034293911,51,0.00332507497718086,43,0.00280349458860347,454,0.0295996870517669,127,0.00828008866866606,1265.212,0.082488720824097,263,0.0171469552744817,0,0,0,0,247,0.0161037944973269,0,0,47,0.00306428478289216,70,0.00456382840005216,212,0.0138218802973008,0,0,0,0,1.164,7.58899465380102e-05,0,0,2.048,0.000133524579475812,32,0.00208632155430956,11,0.000717173034293911,19,0.0012387534228713,91,0.00593297692006781,406,0.0264702047203025,113,0.00736732298865563,14,0.000912765680010432,1265.212,0.082488720824097,247,0.0161037944973269,244,0.0159082018516104,14.212,0.000926587560307732,497,0.0324031816403703
"LEKSAND C",202231,15466,1326.036,0.085738781844045,211,0.0136428294323031,0,0,134,0.0086641665589034,216,0.0139661192292771,6.036,0.000390275442907022,20,0.00129315918789603,82,0.00530195267037372,24,0.00155179102547524,501,0.0323936376567956,132,0.0085348506401138,1326.036,0.085738781844045,286,0.0184921763869132,0,0,0,0,211,0.0136428294323031,0,0,42,0.00271563429458166,92,0.00594853226432174,216,0.0139661192292771,0,0,0,0,1.634,0.000105651105651106,0,0,4.402,0.000284624337255916,64,0.0041381094012673,19,0.00122850122850123,19,0.00122850122850123,107,0.00691840165524376,418,0.027027027027027,123,0.00795292900556058,9,0.000581921634553213,1326.036,0.085738781844045,211,0.0136428294323031,279,0.0180395706711496,25.036,0.00161877667140825,525,0.0339454286822708
"LEKSAND C",202230,15903,1275.994,0.0802360560900459,183,0.0115072627806074,0,0,138,0.00867760799849085,168,0.0105640445199019,12.994,0.000817078538640508,17,0.00106898069546626,65,0.00408727912972395,29,0.00182355530403069,486,0.0305602716468591,177,0.0111299754763252,1275.994,0.0802360560900459,336,0.0211280890398038,0,0,0,0,183,0.0115072627806074,0,0,34,0.00213796139093253,104,0.00653964660755832,168,0.0105640445199019,0,0,0,0,0.824,5.18141231214236e-05,0,0,12.17,0.000765264415519084,52,0.00326982330377916,13,0.00081745582594479,17,0.00106898069546626,82,0.00515625982519022,433,0.0272275671256996,173,0.0108784506068037,4,0.000251524869521474,1275.994,0.0802360560900459,183,0.0115072627806074,216,0.0135823429541596,25.994,0.0016345343645853,515,0.0323838269508898
"LEKSAND C",202229,15960,1551.12,0.097187969924812,267,0.0167293233082707,0,0,161,0.0100877192982456,253,0.0158521303258145,6.12,0.000383458646616541,23,0.00144110275689223,55,0.00344611528822055,23,0.00144110275689223,575,0.0360275689223058,188,0.0117794486215539,1551.12,0.097187969924812,376,0.0235588972431078,0,0,0,0,267,0.0167293233082707,0,0,52,0.00325814536340852,109,0.00682957393483709,253,0.0158521303258145,0,0,0,0,1.044,6.54135338345865e-05,0,0,5.076,0.000318045112781955,46,0.00288220551378446,14,0.00087719298245614,18,0.00112781954887218,113,0.00708020050125313,485,0.0303884711779449,182,0.0114035087719298,6,0.00037593984962406,1551.12,0.097187969924812,267,0.0167293233082707,290,0.0181704260651629,20.12,0.00126065162907268,598,0.037468671679198
"LEKSAND C",202228,15259,1480.628,0.0970330952224916,275,0.0180221508617865,0,0,172,0.0112720361753719,229,0.0150075365358149,6.628,0.000434366603316076,7,0.00045874565830002,154,0.0100924044826004,30,0.0019660528212858,477,0.0312602398584442,130,0.00851956222557179,1480.628,0.0970330952224916,373,0.0244445900779868,0,0,0,0,275,0.0180221508617865,0,0,65,0.0042597811127859,107,0.00701225506258601,229,0.0150075365358149,0,0,0,0,2.75,0.000180221508617865,0,0,3.878,0.000254145094698211,83,0.00543941280555738,7,0.00045874565830002,71,0.00465299167704306,60,0.0039321056425716,447,0.0292941870371584,126,0.00825742184940035,4,0.00026214037617144,1480.628,0.0970330952224916,275,0.0180221508617865,312,0.0204469493413723,13.628,0.000893112261616095,507,0.03322629267973
"LEKSAND C",202227,15229,3340.532,0.21935333902423,1233,0.0809639503578699,34,0.00223258257272309,620,0.0407117998555388,199,0.0130671744697616,5.532,0.000363254317420711,534,0.0350646792304157,57,0.00374285901897695,162,0.0106375993170924,383,0.0251493860397925,113,0.00742005384463852,3340.532,0.21935333902423,1320,0.0866767351763084,0,0,0,0,1233,0.0809639503578699,34,0.00223258257272309,536,0.0351960076170464,84,0.00551579223849235,199,0.0130671744697616,0,0,0,0,2.064,0.000135530895002955,0,0,3.468,0.000227723422417756,572,0.0375599185764003,0,0,19,0.00124761967299232,199,0.0130671744697616,346,0.0227198108871233,110,0.00722306126469236,3,0.000196992579946155,3340.532,0.21935333902423,1233,0.0809639503578699,237,0.0155624138157463,5.532,0.000363254317420711,545,0.0357869853568849
"LEKSAND C",202226,15266,1381.348,0.0904852613651251,306,0.0200445434298441,89,0.00582994890606577,114,0.00746757500327525,209,0.0136905541726713,3.348,0.000219310886938294,0,0,71,0.00465085811607494,29,0.001899646272763,480,0.0314424210664221,80,0.00524040351107035,1381.348,0.0904852613651251,306,0.0200445434298441,0,0,0,0,306,0.0200445434298441,89,0.00582994890606577,38,0.00248919166775842,76,0.00497838333551684,209,0.0136905541726713,0,0,0,0,0.874,5.72514083584436e-05,0,0,2.474,0.000162059478579851,48,0.00314424210664221,0,0,23,0.00150661600943273,64,0.00419232280885628,445,0.0291497445303288,77,0.00504388837940521,3,0.000196515131665138,1381.348,0.0904852613651251,306,0.0200445434298441,257,0.0168347962793135,3.348,0.000219310886938294,509,0.0333420673391851
"LEKSAND C",202225,17424,1318.38,0.0756646005509642,265,0.0152089072543618,100,0.00573921028466483,143,0.00820707070707071,189,0.0108471074380165,5.38,0.000308769513314968,17,0.000975665748393021,74,0.00424701561065197,26,0.00149219467401286,420,0.0241046831955923,79,0.00453397612488522,1318.38,0.0756646005509642,346,0.0198576675849403,0,0,0,0,265,0.0152089072543618,100,0.00573921028466483,60,0.0034435261707989,83,0.00476354453627181,189,0.0108471074380165,0,0,0,0,2.248,0.000129017447199265,0,0,3.132,0.000179752066115702,50,0.00286960514233241,17,0.000975665748393021,24,0.00137741046831956,56,0.0032139577594123,390,0.0223829201101928,74,0.00424701561065197,5,0.000286960514233241,1318.38,0.0756646005509642,265,0.0152089072543618,239,0.0137167125803489,22.38,0.00128443526170799,446,0.0255968778696051
"LEKSAND C",202224,14102,1141.004,0.0809107927953482,235,0.0166643029357538,80,0.00567295419089491,100,0.00709119273861864,162,0.0114877322365622,6.004,0.000425755212026663,14,0.000992766983406609,62,0.00439653949794355,28,0.00198553396681322,359,0.0254573819316409,95,0.0067366331016877,1141.004,0.0809107927953482,295,0.020919018578925,0,0,0,0,235,0.0166643029357538,80,0.00567295419089491,32,0.00226918167635796,68,0.00482201106226067,162,0.0114877322365622,0,0,0,0,5.11,0.000362359948943412,0,0,0.894,6.33952630832506e-05,42,0.00297830095021983,14,0.000992766983406609,20,0.00141823854772373,51,0.0036165082966955,336,0.0238264076017586,92,0.00652389731952915,3,0.000212735782158559,1141.004,0.0809107927953482,235,0.0166643029357538,204,0.014466033186782,20.004,0.00141852219543327,387,0.0274429158984541
"LEKSAND C",202223,13774,1099.532,0.0798266298823871,163,0.0118338899375635,70,0.00508203862349354,120,0.00871206621170321,169,0.0122694932481487,3.532,0.000256425148831131,28,0.00203281544939742,39,0.00283142151880354,21,0.00152461158704806,412,0.0299114273268477,74,0.00537244083055031,1099.532,0.0798266298823871,270,0.0196021489763322,0,0,0,0,163,0.0118338899375635,70,0.00508203862349354,36,0.00261361986351096,84,0.00609844634819225,169,0.0122694932481487,0,0,0,0,2.274,0.000165093654711776,0,0,1.258,9.13314941193553e-05,33,0.00239581820821838,28,0.00203281544939742,6,0.00043560331058516,77,0.00559024248584289,356,0.0258457964280529,73,0.00529984027878612,1,7.26005517641934e-05,1099.532,0.0798266298823871,163,0.0118338899375635,202,0.0146653114563671,31.532,0.00228924059822855,433,0.0314360389138957
"LEKSAND C",202222,13327,1090.624,0.0818356719441735,178,0.0133563442635252,53,0.00397688902228559,111,0.00832895625422075,186,0.0139566293989645,2.624,0.000196893524424101,22,0.00165078412245817,74,0.00555263750281384,56,0.00420199594807534,327,0.0245366549110828,81,0.00607788699632325,1090.624,0.0818356719441735,264,0.019809409469498,0,0,0,0,178,0.0133563442635252,53,0.00397688902228559,37,0.00277631875140692,74,0.00555263750281384,186,0.0139566293989645,0,0,0,0,0.496,3.72176783972387e-05,0,0,2.128,0.000159675846026863,55,0.00412696030614542,22,0.00165078412245817,19,0.00142567719666842,110,0.00825392061229084,273,0.0204847302468673,77,0.00577774442860359,4,0.000300142567719667,1090.624,0.0818356719441735,178,0.0133563442635252,241,0.0180835897051099,24.624,0.00184767764688227,383,0.0287386508591581
"LEKSAND C",202221,14225,1338.417,0.0940890685413005,216,0.0151845342706503,114,0.00801405975395431,110,0.00773286467486819,238,0.0167311072056239,4.417,0.000310509666080844,61,0.00428822495606327,77,0.00541300527240773,45,0.0031634446397188,356,0.0250263620386643,117,0.00822495606326889,1338.417,0.0940890685413005,363,0.025518453427065,0,0,0,0,216,0.0151845342706503,114,0.00801405975395431,47,0.00330404217926186,63,0.00442882249560633,238,0.0167311072056239,0,0,0,0,1.716,0.000120632688927944,0,0,2.701,0.0001898769771529,55,0.00386643233743409,61,0.00428822495606327,22,0.00154657293497364,97,0.00681898066783831,304,0.0213708260105448,113,0.00794376098418278,4,0.000281195079086116,1338.417,0.0940890685413005,216,0.0151845342706503,293,0.020597539543058,65.417,0.00459873462214411,401,0.0281898066783831
"KISA C",202246,6005,2013.304,0.335271273938385,917,0.15270607826811,431,0.0717735220649459,269,0.0447960033305579,97,0.0161532056619484,0.304,5.06244796003331e-05,115,0.019150707743547,58,0.0096586178184846,23,0.00383014154870941,40,0.00666111573688593,63,0.0104912572855953,1871.304,0.31162431307244,903,0.1503746877602,142,0.023646960865945,0,0,775,0.129059117402165,289,0.0481265611990008,195,0.0324729392173189,74,0.012323064113239,89,0.0148209825145712,8,0.00133222314737719,0,0,0.152,2.53122398001665e-05,0,0,0.152,2.53122398001665e-05,150,0.0249791840133222,3,0.000499583680266445,20,0.00333055786844296,13,0.00216486261448793,50,0.00832639467110741,39,0.00649458784346378,24,0.00399666944213156,1871.304,0.31162431307244,775,0.129059117402165,127,0.0211490424646128,3.304,0.000550208159866778,63,0.0104912572855953
"KISA C",202233,7186,435.482,0.0606014472585583,89,0.0123851934316727,7,0.000974116337322572,47,0.00654049540773727,100,0.0139159476760367,1.482,0.000206234344558864,4,0.00055663790704147,31,0.00431394377957139,45,0.00626217645421653,91,0.0126635123851934,20,0.00278318953520735,428.482,0.0596273309212357,80,0.0111327581408294,7,0.000974116337322572,0,0,82,0.0114110770943501,0,0,8,0.00111327581408294,39,0.00542721959365433,100,0.0139159476760367,0,0,0,0,0.31,4.31394377957139e-05,0,0,1.172,0.000163094906763151,25,0.00347898691900918,4,0.00055663790704147,6,0.000834956860562204,59,0.00821040912886167,77,0.0107152797105483,20,0.00278318953520735,0,0,428.482,0.0596273309212357,82,0.0114110770943501,125,0.0173949345950459,5.482,0.000762872251600334,136,0.01892568883941
"KISA C",202232,7117,399.076,0.0560736265280315,74,0.0103976394548265,0,0,57,0.00800899255304201,82,0.011521708585078,1.076,0.000151187298018828,0,0,30,0.00421525923844316,24,0.00337220739075453,100,0.0140508641281439,31,0.0043557678797246,399.076,0.0560736265280315,95,0.0133483209217367,0,0,0,0,74,0.0103976394548265,0,0,13,0.0018266123366587,44,0.00618238021638331,82,0.011521708585078,0,0,0,0,0.232,3.25980047772938e-05,0,0,0.844,0.000118589293241534,23,0.00323169874947309,0,0,7,0.000983560488970072,28,0.00393424195588029,96,0.0134888295630181,27,0.00379373331459885,4,0.000562034565125755,399.076,0.0560736265280315,74,0.0103976394548265,105,0.0147534073345511,1.076,0.000151187298018828,124,0.0174230715188984
"KISA C",202231,6748,407.778,0.0604294605809129,122,0.0180794309425015,0,0,59,0.00874333135743924,56,0.00829875518672199,0.778,0.000115293420272673,6,0.000889152341434499,33,0.00489033787788975,19,0.00281564908120925,96,0.014226437462952,16,0.002371072910492,407.778,0.0604294605809129,79,0.0117071724955542,0,0,0,0,122,0.0180794309425015,0,0,4,0.000592768227622999,55,0.00815056312981624,56,0.00829875518672199,0,0,0,0,0,0,0,0,0.778,0.000115293420272673,29,0.00429756965026675,6,0.000889152341434499,4,0.000592768227622999,28,0.004149377593361,87,0.0128927089508002,16,0.002371072910492,0,0,407.778,0.0604294605809129,122,0.0180794309425015,85,0.0125963248369887,6.778,0.00100444576170717,115,0.0170420865441612
"KISA C",202230,6956,431.632,0.0620517538815411,72,0.0103507763082231,0,0,62,0.00891316848763657,77,0.0110695802185164,3.632,0.000522139160437033,8,0.00115008625646924,31,0.00445658424381829,29,0.00416906267970098,110,0.015813686026452,39,0.00560667050028752,431.632,0.0620517538815411,109,0.0156699252443933,0,0,0,0,72,0.0103507763082231,0,0,8,0.00115008625646924,54,0.00776308223116734,77,0.0110695802185164,0,0,0.2,2.87521564117309e-05,0.51,7.33179988499137e-05,0,0,2.922,0.000420069005175388,23,0.00330649798734905,8,0.00115008625646924,8,0.00115008625646924,37,0.00531914893617021,102,0.0146635997699827,39,0.00560667050028752,0,0,431.632,0.0620517538815411,72,0.0103507763082231,100,0.0143760782058654,11.632,0.00167222541690627,139,0.019982748706153
"KISA C",202229,7245,446.83,0.0616742581090407,97,0.0133885438233264,0,0,50,0.00690131124913734,64,0.00883367839889579,2.83,0.000390614216701173,16,0.00220841959972395,42,0.00579710144927536,16,0.00220841959972395,116,0.0160110420979986,43,0.00593512767425811,446.83,0.0616742581090407,106,0.0146307798481712,0,0,0,0,97,0.0133885438233264,0,0,6,0.00082815734989648,44,0.00607315389924086,64,0.00883367839889579,0,0,1.082,0.000149344375431332,0.156,2.15320910973085e-05,0,0,1.592,0.000219737750172533,51,0.00703933747412008,5,0.000690131124913734,2,0.000276052449965493,25,0.00345065562456867,107,0.0147688060731539,40,0.00552104899930987,3,0.00041407867494824,446.83,0.0616742581090407,97,0.0133885438233264,104,0.0143547273982057,7.83,0.00108074534161491,132,0.0182194616977226
"KISA C",202228,6816,453.964,0.0666026995305164,51,0.00748239436619718,0,0,48,0.00704225352112676,93,0.0136443661971831,7.964,0.00116842723004695,25,0.00366784037558685,63,0.00924295774647887,25,0.00366784037558685,116,0.017018779342723,25,0.00366784037558685,453.964,0.0666026995305164,117,0.0171654929577465,0,0,0,0,51,0.00748239436619718,0,0,11,0.00161384976525822,37,0.00542840375586854,93,0.0136443661971831,0,0,6.68,0.000980046948356807,0.2,2.93427230046948e-05,0,0,1.084,0.000159037558685446,55,0.00806924882629108,7,0.00102699530516432,26,0.00381455399061033,24,0.00352112676056338,117,0.0171654929577465,22,0.00322769953051643,3,0.000440140845070423,453.964,0.0666026995305164,51,0.00748239436619718,130,0.0190727699530516,14.964,0.00219542253521127,141,0.0206866197183099
"KISA C",202227,6699,1040.358,0.155300492610837,336,0.0501567398119122,2,0.000298552022689954,186,0.0277653381101657,52,0.0077623525899388,9.358,0.00139692491416629,210,0.0313479623824451,36,0.00537393640841917,45,0.00671742051052396,131,0.019555157486192,33,0.00492610837438424,1038.358,0.155001940588147,434,0.06478578892372,2,0.000298552022689954,0,0,334,0.0498581877892223,0,0,141,0.0210479175996417,45,0.00671742051052396,52,0.0077623525899388,0,0,7.268,0.00108493805045529,0.382,5.70234363337812e-05,0,0,1.708,0.000254963427377221,237,0.0353784146887595,3,0.000447828034034931,6,0.000895656068069861,56,0.00835945663531871,120,0.0179131213613972,33,0.00492610837438424,0,0,1038.358,0.155001940588147,334,0.0498581877892223,82,0.0122406329302881,12.358,0.00184475294820122,176,0.0262725779967159
"KISA C",202226,6785,511.36,0.0753662490788504,124,0.0182756079587325,33,0.00486366985998526,45,0.00663227708179808,69,0.0101694915254237,2.36,0.000347826086956522,5,0.000736919675755343,29,0.00427413411938099,20,0.00294767870302137,160,0.023581429624171,24,0.00353721444362564,486.36,0.0716816507000737,106,0.0156226971260133,25,0.00368459837877671,0,0,99,0.0145910095799558,8,0.00117907148120855,0,0,45,0.00663227708179808,69,0.0101694915254237,0,0,0,0,0.1,1.47383935151069e-05,0,0,2.26,0.000333087693441415,25,0.00368459837877671,5,0.000736919675755343,4,0.000589535740604274,20,0.00294767870302137,160,0.023581429624171,21,0.00309506263817244,3,0.000442151805453206,486.36,0.0716816507000737,99,0.0145910095799558,94,0.0138540899042004,7.36,0.00108474576271186,180,0.0265291083271923
"KISA C",202225,7034,460.266,0.0654344611885129,89,0.0126528291157236,49,0.00696616434461189,32,0.00454933181688939,73,0.0103781632072789,1.266,0.000179982940005687,10,0.00142166619277794,36,0.00511799829400057,16,0.0022746659084447,112,0.0159226613591129,42,0.00597099800966733,444.266,0.0631597952800682,127,0.0180551606482798,16,0.0022746659084447,0,0,73,0.0103781632072789,33,0.00469149843616719,0,0,32,0.00454933181688939,73,0.0103781632072789,0,0,0.37,5.26016491327836e-05,0.308,4.37873187375604e-05,0,0,0.588,8.35939721353426e-05,32,0.00454933181688939,10,0.00142166619277794,4,0.000568666477111174,30,0.00426499857833381,98,0.0139323286892238,42,0.00597099800966733,0,0,444.266,0.0631597952800682,73,0.0103781632072789,105,0.0149274950241683,11.266,0.00160164913278362,128,0.0181973272675576
"KISA C",202224,6735,526.63,0.0781930215293244,117,0.0173719376391982,52,0.00772086117297699,42,0.00623608017817372,92,0.0136599851521901,4.63,0.000687453600593912,3,0.00044543429844098,21,0.00311804008908686,33,0.00489977728285078,138,0.0204899777282851,24,0.00356347438752784,508.63,0.0755204157386785,121,0.0179658500371195,18,0.00267260579064588,0,0,99,0.0146993318485523,34,0.00504825538233111,0,0,42,0.00623608017817372,92,0.0136599851521901,0,0,0.85,0.000126206384558278,3.306,0.00049086859688196,0,0,0.474,7.03786191536748e-05,18,0.00267260579064588,3,0.00044543429844098,3,0.00044543429844098,49,0.00727542687453601,122,0.0181143281365999,23,0.00341499628804751,1,0.000148478099480327,508.63,0.0755204157386785,99,0.0146993318485523,110,0.0163325909428359,7.63,0.00113288789903489,171,0.0253897550111359
"KISA C",202223,6655,456.286,0.0685628850488355,82,0.0123215627347859,32,0.0048084147257701,33,0.00495867768595041,101,0.0151765589782119,4.286,0.000644027047332833,2,0.000300525920360631,27,0.00405709992486852,26,0.0039068369646882,128,0.0192336589030804,21,0.00315552216378663,447.286,0.0672105184072126,90,0.0135236664162284,9,0.00135236664162284,0,0,73,0.010969196093163,23,0.00345604808414726,0,0,33,0.00495867768595041,101,0.0151765589782119,0,0,2.636,0.000396093163035312,0,0,0,0,1.65,0.000247933884297521,23,0.00345604808414726,2,0.000300525920360631,4,0.000601051840721262,31,0.00465815176558978,123,0.0184823441021788,20,0.00300525920360631,1,0.000150262960180316,447.286,0.0672105184072126,73,0.010969196093163,124,0.0186326070623591,6.286,0.000944552967693464,154,0.0231404958677686
"KISA C",202222,6518,489.128,0.0750426511199754,115,0.0176434489107088,57,0.00874501380791654,44,0.00675053697453206,68,0.0104326480515496,1.128,0.000173059220619822,7,0.0010739490641301,30,0.00460263884627186,14,0.0021478981282602,130,0.0199447683338447,23,0.00352868978214176,471.128,0.0722810678122123,130,0.0199447683338447,18,0.00276158330776312,0,0,97,0.0148818656029457,39,0.00598343050015342,0,0,44,0.00675053697453206,68,0.0104326480515496,0,0,0,0,0.578,8.86775084381712e-05,0,0,0.55,8.43817121816508e-05,24,0.00368211107701749,7,0.0010739490641301,6,0.000920527769254373,40,0.00613685179502915,104,0.0159558146670758,22,0.00337526848726603,1,0.000153421294875729,471.128,0.0722810678122123,97,0.0148818656029457,92,0.014114759128567,8.128,0.00124700828474992,144,0.0220926664621049
"KISA C",202221,6459,434.386,0.0672528255147856,69,0.0106827682303762,41,0.00634773184703514,35,0.00541879547917634,62,0.00959900913454095,1.386,0.000214584300975383,63,0.00975383186251742,26,0.00402539092738814,14,0.00216751819167054,101,0.0156370955256232,22,0.00340610001548227,424.386,0.0657045982350209,103,0.0159467409815761,10,0.00154822727976467,0,0,59,0.00913454095061155,31,0.00479950456727047,0,0,35,0.00541879547917634,62,0.00959900913454095,0,0,0,0,0.208,3.22031274191051e-05,0,0,1.178,0.000182381173556278,21,0.00325127728750581,63,0.00975383186251742,5,0.000774113639882335,21,0.00325127728750581,94,0.0145533364297879,22,0.00340610001548227,0,0,424.386,0.0657045982350209,59,0.00913454095061155,83,0.0128502864220468,64.386,0.0099684161634928,115,0.0178046137172937
"HUDDINGE MATBÖRSEN",202246,6395,984,0.153870211102424,234,0.036591086786552,0,0,387,0.0605160281469898,61,0.00953870211102424,0,0,96,0.0150117279124316,41,0.00641125879593432,14,0.00218921032056294,32,0.00500390930414386,119,0.018608287724785,984,0.153870211102424,658,0.102892885066458,0,0,0,0,234,0.036591086786552,0,0,292,0.0456606724003127,95,0.0148553557466771,27,0.00422204847537138,34,0.00531665363565285,0,0,0,0,0,0,0,0,101,0.0157935887412041,7,0.00109460516028147,29,0.00453479280688038,15,0.00234558248631744,31,0.00484753713838937,63,0.00985144644253323,56,0.00875684128225176,984,0.153870211102424,234,0.036591086786552,39,0.00609851446442533,7,0.00109460516028147,46,0.0071931196247068
"HUDDINGE MATBÖRSEN",202233,7830,309,0.039463601532567,100,0.0127713920817369,0,0,30,0.00383141762452107,30,0.00383141762452107,0,0,11,0.00140485312899106,14,0.00178799489144317,18,0.00229885057471264,62,0.00791826309067688,44,0.00561941251596424,309,0.039463601532567,74,0.00945083014048531,0,0,0,0,100,0.0127713920817369,0,0,0,0,30,0.00383141762452107,30,0.00383141762452107,0,0,0,0,0,0,0,0,0,0,14,0.00178799489144317,11,0.00140485312899106,0,0,21,0.00268199233716475,59,0.00753512132822478,44,0.00561941251596424,0,0,309,0.039463601532567,100,0.0127713920817369,44,0.00561941251596424,11,0.00140485312899106,80,0.0102171136653895
"HUDDINGE MATBÖRSEN",202232,7059,315,0.0446238844028899,122,0.0172829012608018,0,0,36,0.00509987250318742,25,0.00354157812721349,0,0,9,0.00127496812579686,11,0.00155829437597393,12,0.00169995750106247,71,0.0100580818812863,29,0.00410823062756764,315,0.0446238844028899,70,0.00991641875619776,0,0,0,0,122,0.0172829012608018,0,0,0,0,36,0.00509987250318742,25,0.00354157812721349,0,0,0,0,0,0,0,0,0,0,8,0.00113330500070832,8,0.00113330500070832,4,0.000566652500354158,8,0.00113330500070832,75,0.0106247343816405,29,0.00410823062756764,0,0,315,0.0446238844028899,122,0.0172829012608018,32,0.00453322000283326,8,0.00113330500070832,83,0.0117580393823488
"HUDDINGE MATBÖRSEN",202231,5730,309,0.0539267015706806,97,0.0169284467713787,0,0,39,0.00680628272251309,54,0.00942408376963351,0,0,13,0.00226876090750436,6,0.00104712041884817,7,0.0012216404886562,65,0.0113438045375218,28,0.00488656195462478,309,0.0539267015706806,71,0.01239092495637,0,0,0,0,97,0.0169284467713787,0,0,0,0,39,0.00680628272251309,54,0.00942408376963351,0,0,0,0,0,0,0,0,0,0,6,0.00104712041884817,11,0.00191972076788831,2,0.000349040139616056,8,0.00139616055846422,64,0.0111692844677138,28,0.00488656195462478,0,0,309,0.0539267015706806,97,0.0169284467713787,58,0.0101221640488656,11,0.00191972076788831,72,0.012565445026178
"HUDDINGE MATBÖRSEN",202230,5345,264,0.0493919550982226,79,0.0147801683816651,0,0,49,0.00916744621141253,20,0.00374181478016838,0,0,15,0.00280636108512629,10,0.00187090739008419,12,0.00224508886810103,47,0.0087932647333957,32,0.00598690364826941,264,0.0493919550982226,88,0.0164639850327409,0,0,0,0,79,0.0147801683816651,0,0,15,0.00280636108512629,34,0.00636108512628625,20,0.00374181478016838,0,0,0,0,0,0,0,0,0,0,13,0.00243217960710945,10,0.00187090739008419,2,0.000374181478016838,17,0.00318054256314312,42,0.0078578110383536,32,0.00598690364826941,0,0,264,0.0493919550982226,79,0.0147801683816651,28,0.00523854069223573,10,0.00187090739008419,59,0.0110383536014967
