"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"MÖLNLYCKE C",202222,14288,3367.622,0.235695828667413,389,0.0272256438969765,389,0.0272256438969765,77,0.00538913773796193,373,0.0261058230683091,11,0.000769876819708847,11.622,0.000813409854423292,0,0,1346,0.0942049272116461,63,0.00440929451287794,167,0.0116881298992161,541,0.0378639417693169,3137.764,0.219608342665174,2009,0.140607502799552,237,0.0165873460246361,0,0,152,0.0106382978723404,152,0.0106382978723404,54,0.00377939529675252,23,0.00160974244120941,303,0.0212066069428891,70,0.00489921612541993,11,0.000769876819708847,10.622,0.000743421052631579,1,6.99888017917133e-05,7.142,0.000499860022396417,0,0,1151,0.080557110862262,195,0.0136478163493841,230,0.0160974244120941,431,0.0301651735722284,110,0.00769876819708847,2978.622,0.208470184770437,466,0.0326147816349384,152,0.0106382978723404,11.622,0.000813409854423292,340,0.0237961926091825
"MÖLNLYCKE C",202221,14095,2424.782,0.172031358637815,534,0.0378857750975523,534,0.0378857750975523,63,0.00446967009577864,335,0.023767293366442,2,0.000141894288754878,9.782,0.000694004966300106,5,0.000354735721887194,261,0.0185172046825115,61,0.00432777580702377,137,0.00971975877970912,483,0.0342674707343029,2045.976,0.145156154664775,845,0.0599503369989358,385,0.0273146505853139,0,0,149,0.0105711245122384,149,0.0105711245122384,44,0.00312167435260731,19,0.00134799574317134,282,0.0200070947144377,53,0.00376019865200426,2,0.000141894288754878,9.782,0.000694004966300106,0,0,6.194,0.000439446612273856,0,0,77,0.00546293011706279,189,0.0134090102873359,198,0.0140475345867329,389,0.0275984391628237,94,0.00666903157147925,1890.782,0.134145583540262,595,0.0422135509045761,149,0.0105711245122384,9.782,0.000694004966300106,292,0.0207165661582121
"MALMÖ TRIANGELN",202241,19085,17064.249,0.894118365208279,5503.173,0.28835069426251,5172,0.270998166099031,375,0.0196489389572963,2269,0.118889179984281,21,0.00110034058160859,20.076,0.00105192559601781,325,0.0170290804296568,2179,0.11417343463453,56,0.00293424155095625,477,0.0249934503536809,667,0.034948912758711,13574.927,0.711287765260676,4958.173,0.259794236311239,3501,0.183442494105318,331.173,0.0173525281634792,1671,0.0875556719937123,1671,0.0875556719937123,196,0.0102698454283469,179,0.00937909352894944,2012,0.105423107152214,257,0.0134660728320671,21,0.00110034058160859,19.696,0.00103201467120775,0,0,11.678,0.000611894157715483,0.38,1.99109248100603e-05,1685,0.0882892323814514,819,0.0429132826827351,533,0.0279276919046372,477,0.0249934503536809,190,0.00995546240503013,11892.249,0.623120199109248,4520,0.236835210898611,1671,0.0875556719937123,20.076,0.00105192559601781,723,0.0378831543096673
"MALMÖ TRIANGELN",202233,18229,1400.794,0.0768442591475122,166,0.00910636897251632,166,0.00910636897251632,35,0.00192001755444621,326,0.0178835920785561,11,0.000603434088540238,7.794,0.000427560480552965,1,5.48576444127489e-05,127,0.00696692084041911,74,0.00405946568654342,193,0.0105875253716605,294,0.0161281474573482,1350.888,0.0741065335454495,608,0.0333534478029513,54,0.00296231279828844,0,0,112,0.00614405617422788,112,0.00614405617422788,22,0.00120686817708048,13,0.000713149377365736,269,0.0147567063470295,57,0.00312688573152669,11,0.000603434088540238,7.14,0.000391683581107027,0,0,4.094,0.000224587196225794,0.654,3.58768994459378e-05,39,0.00213944813209721,89,0.00488233035273465,267,0.014646991058204,221,0.0121235394152175,73,0.00400460804213067,1234.794,0.0677378901749959,167,0.00916122661692907,112,0.00614405617422788,7.794,0.000427560480552965,340,0.0186515991003346
"MALMÖ TRIANGELN",202232,16661,1416.857,0.0850403337134626,202,0.0121241222015485,202,0.0121241222015485,27,0.00162055098733569,311,0.0186663465578297,12,0.000720244883260309,6.857,0.000411559930376328,0,0,122,0.0073224896464798,99,0.00594202028689754,156,0.00936318348238401,279,0.0167456935358022,1351.897,0.0811414080787468,572,0.0343316727687414,70,0.00420142848568513,0,0,132,0.00792269371586339,132,0.00792269371586339,16,0.000960326511013745,11,0.000660224476321949,261,0.0156653262109117,50,0.00300102034691795,12,0.000720244883260309,6.444,0.000386771502310786,0,0,5.04,0.00030250285096933,0.413,2.47884280655423e-05,36,0.00216073464978093,86,0.00516175499669888,255,0.0153052037692816,209,0.012544265050117,70,0.00420142848568513,1214.857,0.072916211511914,179,0.0107436528419663,132,0.00792269371586339,6.857,0.000411559930376328,325,0.0195066322549667
"MALMÖ TRIANGELN",202231,15970,3300.021,0.206638760175329,1128,0.0706324358171572,1128,0.0706324358171572,89,0.00557294927989981,223,0.0139636819035692,42,0.0026299311208516,12.021,0.00075272385723231,6,0.000375704445835942,112,0.00701314965560426,64,0.00400751408891672,173,0.010832811521603,323,0.0202254226675016,2916.864,0.182646462116468,586,0.0366938008766437,392,0.0245460237946149,0,0,736,0.0460864120225423,736,0.0460864120225423,86,0.00538509705698184,3,0.000187852222917971,173,0.010832811521603,50,0.00313087038196619,42,0.0026299311208516,11.409,0.000714402003757044,0,0,8.843,0.00055372573575454,0.612,3.83218534752661e-05,31,0.00194113963681904,87,0.00544771446462116,237,0.0148403256105197,246,0.0154038822792736,77,0.00482154038822793,2172.021,0.136006324358172,524,0.0328115216030056,736,0.0460864120225423,12.021,0.00075272385723231,314,0.0196618659987477
"MALMÖ TRIANGELN",202230,16165,2354.898,0.145678812248685,532,0.0329106093411692,532,0.0329106093411692,23,0.00142282709557686,249,0.0154036498608104,12,0.00074234457160532,13.898,0.000859758738014228,6,0.00037117228580266,434,0.0268481286730591,71,0.00439220538199814,141,0.00872254871636251,341,0.0210949582431178,1973.412,0.122079307145066,553,0.0342097123414785,394,0.024373646767708,0,0,138,0.00853696257346118,138,0.00853696257346118,18,0.00111351685740798,5,0.000309310238168883,193,0.0119393751933189,56,0.00346427466749149,12,0.00074234457160532,13.314,0.000823631302196103,0,0,12.514,0.000774141664089081,0.584,3.61274358181256e-05,37,0.00228889576244974,403,0.024930405196412,212,0.0131147540983607,249,0.0154036498608104,92,0.00569130838230745,1822.898,0.112768202907516,814,0.0503557067738942,138,0.00853696257346118,13.898,0.000859758738014228,304,0.0188060624806681
"MALMÖ TRIANGELN",202229,15629,3104.526,0.198638812464009,702,0.0449165013756478,702,0.0449165013756478,33,0.00211145946637661,238,0.0152281016059889,8,0.000511868961545844,4.526,0.000289589864994561,19,0.00121568878367138,119,0.00761405080299443,772,0.049395354789174,156,0.00998144475014396,351,0.0224582506878239,2549.914,0.163152728901401,547,0.0349990402456971,557,0.0356388764476294,0,0,145,0.00927762492801843,145,0.00927762492801843,31,0.00198349222599015,2,0.000127967240386461,214,0.0136924947213513,24,0.00153560688463753,8,0.000511868961545844,4.526,0.000289589864994561,0,0,2.388,0.000152792885021435,0,0,37,0.00236739394714953,101,0.00646234563951628,928,0.0593767995393179,241,0.0154200524665686,110,0.00703819822125536,2402.526,0.153722311088361,668,0.042741058289078,145,0.00927762492801843,4.526,0.000289589864994561,1038,0.0664149977605733
"MALMÖ TRIANGELN",202228,15873,2391.866,0.150687708687709,178,0.0112140112140112,178,0.0112140112140112,34,0.00214200214200214,1349,0.084987084987085,39,0.00245700245700246,5.866,0.00036955836955837,19,0.0011970011970012,105,0.00661500661500661,53,0.00333900333900334,117,0.00737100737100737,314,0.0197820197820198,2360.29,0.148698418698419,1644,0.103572103572104,35,0.00220500220500221,0,0,143,0.00900900900900901,143,0.00900900900900901,18,0.00113400113400113,16,0.00100800100800101,1294,0.0815220815220815,55,0.00346500346500346,39,0.00245700245700246,5.866,0.00036955836955837,0,0,3.424,0.000215712215712216,0,0,43,0.00270900270900271,81,0.0051030051030051,170,0.0107100107100107,234,0.0147420147420147,80,0.00504000504000504,2213.866,0.139473697473697,171,0.0107730107730108,143,0.00900900900900901,5.866,0.00036955836955837,250,0.0157500157500158
"MALMÖ TRIANGELN",202227,16779,1714.62,0.102188449848024,241,0.0143631920853448,241,0.0143631920853448,34,0.00202634245187437,220,0.0131116276297753,13,0.000774777996304905,3.62,0.000215745872817212,375,0.0223493652780261,111,0.00661541212229573,41,0.00244353060373085,129,0.00768818165564098,306,0.0182370820668693,1608.91,0.0958883127719173,889,0.0529828952857739,108,0.00643661720007152,0,0,133,0.00792657488527326,133,0.00792657488527326,19,0.00113236784075332,15,0.000893974611121044,185,0.0110256868704929,35,0.00208594075928244,13,0.000774777996304905,3.62,0.000215745872817212,0,0,2.29,0.000136480123964479,0,0,410,0.0244353060373085,76,0.00452947136301329,170,0.0101317122593718,240,0.0143035937779367,66,0.00393348828893259,1473.62,0.0878252577626795,212,0.0126348411705108,133,0.00792657488527326,3.62,0.000215745872817212,236,0.0140652005483044
"MALMÖ TRIANGELN",202226,16730,4139.988,0.247458936043036,1650,0.0986252241482367,1650,0.0986252241482367,33,0.00197250448296473,224,0.0133891213389121,4,0.000239091452480574,6.988,0.000417692767483562,0,0,103,0.00615660490137478,32,0.00191273161984459,114,0.00681410639569635,323,0.0193066347878063,2650.826,0.158447459653317,541,0.0323371189479976,1495,0.0893604303646145,0,0,155,0.00926479378362224,155,0.00926479378362224,22,0.00131500298864316,11,0.000657501494321578,177,0.0105797967722654,47,0.00280932456664674,4,0.000239091452480574,6.988,0.000417692767483562,0,0,5.838,0.000348953974895397,0,0,28,0.00167364016736402,75,0.00448296473401076,146,0.00872683801554094,267,0.0159593544530783,56,0.00334728033472803,2489.988,0.1488337118948,1585,0.0947399880454274,155,0.00926479378362224,6.988,0.000417692767483562,202,0.012074118350269
"MALMÖ TRIANGELN",202225,16710,2263.114,0.135434709754638,374,0.0223818073010174,374,0.0223818073010174,42,0.00251346499102334,377,0.0225613405146619,10,0.000598444045481747,10.114,0.000605266307600239,0,0,566,0.0338719329742669,34,0.00203470975463794,163,0.00975463794135248,313,0.0187312986235787,2038.01,0.121963494913226,706,0.0422501496110114,233,0.0139437462597247,0,0,141,0.00843806104129264,141,0.00843806104129264,26,0.00155595451825254,16,0.000957510472770796,320,0.0191502094554159,57,0.00341113105924596,10,0.000598444045481747,9.504,0.000568761220825853,0,0,7.896,0.000472531418312388,0.61,3.65050867743866e-05,45,0.00269299820466786,521,0.031178934769599,197,0.0117893476959904,258,0.0154398563734291,55,0.00329144225014961,1889.114,0.113052902453621,780,0.0466786355475763,141,0.00843806104129264,10.114,0.000605266307600239,252,0.01508078994614
"MALMÖ TRIANGELN",202224,17686,2294.3,0.129724075539975,558,0.0315503788307136,558,0.0315503788307136,51,0.00288363677485016,255,0.0144181838742508,15,0.000848128463191225,32.3,0.00182630329073844,0,0,96,0.00542802216442384,53,0.00299672056994233,228,0.0128915526405066,448,0.0253307701006446,1904.266,0.107670813072487,670,0.0378830713558747,405,0.0228994685061631,0,0,153,0.00865091032455049,153,0.00865091032455049,28,0.00158317313129029,23,0.00130046364355988,196,0.011082211919032,59,0.00333597195521882,15,0.000848128463191225,30.84,0.00174375212032116,0,0,14.966,0.000846206038674658,1.46,8.25511704172792e-05,32,0.00180934072147461,64,0.00361868144294923,281,0.0158882732104489,355,0.020072373628859,93,0.00525839647178559,1736.3,0.0981736967092616,507,0.0286667420558634,153,0.00865091032455049,32.3,0.00182630329073844,374,0.0211466696822345
"MALMÖ TRIANGELN",202223,17498,1726.198,0.0986511601325866,239,0.0136587038518688,239,0.0136587038518688,200,0.0114298777003086,346,0.0197736884215339,14,0.000800091439021602,12.198,0.000697108240941822,0,0,122,0.00697222539718825,43,0.00245742370556635,160,0.00914390216024689,351,0.0200594353640416,1658.302,0.0947709452508858,693,0.0396045262315693,72,0.0041147559721111,0,0,167,0.00954394787975769,167,0.00954394787975769,20,0.00114298777003086,180,0.0102868899302777,285,0.0162875757229398,61,0.00348611269859413,14,0.000800091439021602,5.718,0.000326780203451823,0,0,4.104,0.000234541090410333,6.48,0.000370328037489999,28,0.0016001828780432,94,0.00537204251914505,203,0.0116013258658132,299,0.0170876671619614,52,0.00297176820208024,1487.198,0.0849924562807178,360,0.0205737798605555,167,0.00954394787975769,12.198,0.000697108240941822,255,0.0145730940678935
"MALMÖ TRIANGELN",202222,17627,2123.474,0.120467124297952,167,0.00947410222953424,167,0.00947410222953424,16,0.000907698417200885,277,0.0157145288477903,33,0.00187212798547683,6.474,0.000367277472059908,0,0,879,0.0498666817949736,44,0.00249617064730243,171,0.00970102683383446,363,0.0205934078402451,2080.766,0.118044250297839,1409,0.0799341918647529,48,0.00272309525160265,0,0,119,0.00675100697793158,119,0.00675100697793158,15,0.00085096726612583,1,5.67311510750553e-05,215,0.0121971974811369,62,0.00351733136665343,33,0.00187212798547683,6.474,0.000367277472059908,0,0,5.292,0.000300221251489193,0,0,817,0.0463493504283202,62,0.00351733136665343,215,0.0121971974811369,300,0.0170193453225166,63,0.00357406251772848,1956.474,0.110993022068418,144,0.00816928575480796,119,0.00675100697793158,6.474,0.000367277472059908,278,0.0157712599988654
"MALMÖ TRIANGELN",202221,17189,1670.038,0.0971573680842399,312,0.0181511431729595,312,0.0181511431729595,23,0.00133806504159637,364,0.021176333701786,10,0.000581767409389726,6.038,0.000351271161789517,0,0,158,0.00919192506835767,33,0.0019198324509861,80,0.00465413927511781,372,0.0216417476292978,1504.16,0.087507126650765,736,0.0428180813310838,171,0.00994822270056431,0,0,141,0.00820292047239514,141,0.00820292047239514,23,0.00133806504159637,0,0,308,0.0179184362092036,56,0.00325789749258247,10,0.000581767409389726,5.978,0.000347780557333178,0,0,5.122,0.000297981267089418,0.06,3.49060445633836e-06,65,0.00378148816103322,93,0.00541043690732445,113,0.0065739717261039,284,0.0165221944266682,88,0.00511955320262959,1358.038,0.0790062249112805,274,0.0159404270172785,141,0.00820292047239514,6.038,0.000351271161789517,201,0.0116935249287335
"LINKÖPING RYD",202241,20195,17266.553,0.854991483040357,5302.277,0.262553948997277,5074,0.251250309482545,409,0.0202525377568705,1875,0.0928447635553355,5,0.000247586036147561,8.276,0.000409804407031443,333,0.0164892300074276,2858,0.141520178261946,92,0.00455558306511513,522,0.0258479821738054,788,0.0390195592968557,13654.009,0.676108393166625,5705.277,0.28250938351077,3615,0.179004704134687,228.277,0.0113036395147314,1459,0.0722456053478584,1459,0.0722456053478584,89,0.00440703144342659,320,0.0158455063134439,1775,0.0878930428323842,100,0.00495172072295123,5,0.000247586036147561,7.804,0.000386432285219114,0,0,2.456,0.000121614260955682,0.472,2.33721218123298e-05,2773,0.137311215647437,418,0.0206981926219361,614,0.0304035652389205,740,0.0366427333498391,48,0.00237682594701659,12192.553,0.603741173557811,4358,0.215795989106214,1459,0.0722456053478584,8.276,0.000409804407031443,662,0.0327803911859371
"LINKÖPING RYD",202233,20434,2096.568,0.10260193794656,271,0.0132622100420867,271,0.0132622100420867,103,0.00504061857688167,158,0.00773221102084761,5,0.000244690222178722,3.568,0.000174610942546736,30,0.00146814133307233,194,0.0094939806205344,61,0.00298522071058041,591,0.0289223842615249,409,0.0200156601742194,1956.862,0.0957649995106196,712,0.03484388763825,142,0.0069492023098757,0,0,129,0.00631300773221102,129,0.00631300773221102,25,0.00122345111089361,78,0.00381716746598806,143,0.00699814035431144,15,0.000734070666536165,5,0.000244690222178722,2.954,0.000144562983263189,0,0,2.294,0.000112263873935598,0.614,3.0047959283547e-05,147,0.00719389253205442,77,0.00376822942155231,652,0.0319076049721053,382,0.0186943329744543,27,0.0013213271997651,1825.568,0.0893397279044729,302,0.0147792894195948,129,0.00631300773221102,3.568,0.000174610942546736,679,0.0332289321718704
"LINKÖPING RYD",202232,16040,2014.028,0.125562842892768,356,0.0221945137157107,356,0.0221945137157107,96,0.00598503740648379,125,0.0077930174563591,3,0.000187032418952618,1.028,6.40897755610973e-05,29,0.00180798004987531,185,0.0115336658354115,42,0.00261845386533666,498,0.0310473815461347,323,0.0201371571072319,1856.432,0.115737655860349,594,0.0370324189526185,158,0.0098503740648379,0,0,198,0.0123441396508728,198,0.0123441396508728,30,0.00187032418952618,66,0.00411471321695761,109,0.00679551122194514,16,0.000997506234413965,3,0.000187032418952618,0.908,5.66084788029925e-05,0,0,0.404,2.51870324189526e-05,0.12,7.48129675810474e-06,147,0.0091645885286783,67,0.00417705735660848,540,0.0336658354114713,292,0.0182044887780549,31,0.00193266832917706,1658.028,0.103368329177057,294,0.0183291770573566,198,0.0123441396508728,1.028,6.40897755610973e-05,571,0.0355985037406484
"LINKÖPING RYD",202231,13579,3079.548,0.22678753958318,943,0.0694454672656308,943,0.0694454672656308,133,0.00979453568009426,129,0.00949996317843729,14,0.0010310037557994,1.548,0.000113999558141248,4,0.00029457250165697,170,0.0125193313204212,31,0.00228293688784152,452,0.0332866926872376,259,0.0190735694822888,3000.37,0.220956624199131,545,0.0401355033507622,80,0.00589145003313941,0,0,863,0.0635540172324913,863,0.0635540172324913,92,0.00677516753811032,41,0.00301936814198395,111,0.00817438692098093,18,0.00132557625745637,14,0.0010310037557994,1.548,0.000113999558141248,0,0,0.822,6.05346490905074e-05,0,0,100,0.00736431254142426,74,0.00544959128065395,483,0.0355696295750792,224,0.0164960600927903,35,0.00257750938949849,2136.548,0.157342072317549,209,0.0153914132115767,863,0.0635540172324913,1.548,0.000113999558141248,518,0.0381471389645777
"LINKÖPING RYD",202230,13662,1624.872,0.118933684672815,192,0.0140535792709706,192,0.0140535792709706,44,0.00322061191626409,120,0.00878348704435661,2,0.000146391450739277,2.872,0.000210218123261602,9,0.000658761528326746,260,0.019030888596106,42,0.00307422046552481,387,0.0283267457180501,374,0.0273752012882448,1502.768,0.109996193822281,560,0.0409896062069975,124,0.00907626994583516,0,0,68,0.00497730932513541,68,0.00497730932513541,11,0.000805152979066023,33,0.00241545893719807,105,0.00768555116381203,15,0.00109793588054458,2,0.000146391450739277,2.57,0.000188113014199971,0,0,1.896,0.000138779095300834,0.302,2.21051090616308e-05,93,0.00680720245937637,176,0.0128824476650564,429,0.0314009661835749,336,0.0245937637241985,38,0.00278143756404626,1432.872,0.104880105401845,335,0.0245205679988289,68,0.00497730932513541,2.872,0.000210218123261602,467,0.0341824037476211
"LINKÖPING RYD",202229,13012,2739.32,0.210522594528128,514,0.0395019981555487,514,0.0395019981555487,49,0.00376575468798033,119,0.00914540424223793,6,0.000461112818936366,0.32,2.45926836766062e-05,12,0.000922225637872733,141,0.0108361512450046,755,0.0580233630494928,375,0.0288195511835229,254,0.0195204426683062,2313.32,0.177783584383646,468,0.0359667998770366,426,0.032739010144482,0,0,88,0.00676298801106671,88,0.00676298801106671,20,0.00153704272978789,29,0.00222871195819244,96,0.00737780510298186,23,0.00176759913925607,6,0.000461112818936366,0.204,1.56778358438365e-05,0,0,0,0,0.116,8.91484783276975e-06,99,0.00760836151245005,54,0.0041500153704273,1130,0.0868429142330157,230,0.0176759913925607,24,0.00184445127574547,2225.32,0.171020596372579,515,0.0395788502920381,88,0.00676298801106671,0.32,2.45926836766062e-05,1154,0.0886873655087611
"LINKÖPING RYD",202228,13099,1927.442,0.14714420948164,253,0.0193144514848462,253,0.0193144514848462,73,0.00557294449958012,564,0.043056721887167,14,0.0010687838766318,0.442,3.37430338193755e-05,9,0.000687075349263303,108,0.00824490419115963,35,0.00267195969157951,337,0.025727154744637,281,0.0214520192381098,1782.442,0.136074662187953,904,0.0690129017482251,145,0.0110695472936865,0,0,108,0.00824490419115963,108,0.00824490419115963,16,0.0012214672875792,57,0.00435147721200092,551,0.0420642797160089,13,0.000992442171158104,14,0.0010687838766318,0.102,7.78685395831743e-06,0,0,0,0,0.34,2.59561798610581e-05,78,0.00595465302694862,39,0.00297732651347431,372,0.0283991144362165,246,0.0187800595465303,35,0.00267195969157951,1674.442,0.127829757996794,255,0.0194671348957936,108,0.00824490419115963,0.442,3.37430338193755e-05,407,0.031071074127796
"LINKÖPING RYD",202227,13399,1969.466,0.146986043734607,266,0.0198522277781924,266,0.0198522277781924,79,0.00589596238525263,159,0.0118665572057616,8,0.000597059482050899,0.466,3.47787148294649e-05,267,0.0199268602134488,147,0.0109709679826853,58,0.00432868124486902,397,0.0296290767967759,322,0.0240316441525487,1785.466,0.133253675647436,821,0.0612732293454735,184,0.0137323680871707,0,0,82,0.00611985969102172,82,0.00611985969102172,13,0.000970221658332711,66,0.00492574072691992,133,0.0099261138890962,26,0.00194044331666542,8,0.000597059482050899,0.466,3.47787148294649e-05,0,0,0,0,0,0,355,0.0264945145160087,59,0.00440331368012538,455,0.0339577580416449,294,0.0219419359653706,28,0.00208970818717815,1703.466,0.127133815956415,317,0.0236584819762669,82,0.00611985969102172,0.466,3.47787148294649e-05,483,0.036047466228823
"LINKÖPING RYD",202226,13896,2755.11,0.198266407599309,779,0.0560592976396085,779,0.0560592976396085,62,0.00446171560161197,205,0.0147524467472654,3,0.000215889464594128,0.11,7.91594703511802e-06,6,0.000431778929188256,145,0.0104346574553828,24,0.00172711571675302,448,0.0322394933793897,304,0.0218767990788716,2042.11,0.146956678180771,574,0.0413068508923431,713,0.0513097294185377,0,0,66,0.00474956822107081,66,0.00474956822107081,13,0.000935521013241221,49,0.00352619458837075,115,0.00827576280944157,90,0.00647668393782383,3,0.000215889464594128,0.11,7.91594703511802e-06,0,0,0,0,0,0,85,0.00611686816350029,66,0.00474956822107081,472,0.0339666090961428,271,0.0195020149683362,33,0.00237478411053541,1976.11,0.142207109959701,831,0.0598013816925734,66,0.00474956822107081,0.11,7.91594703511802e-06,505,0.0363413932066782
"LINKÖPING RYD",202225,13942,1751.358,0.125617415005021,213,0.0152775785396643,213,0.0152775785396643,83,0.00595323483001004,99,0.00710084636350595,0,0,2.358,0.00016912924974896,0,0,319,0.0228805049490747,18,0.0012910629751829,489,0.0350738774924688,315,0.0225936020657008,1607.452,0.115295653421317,516,0.0370104719552432,145,0.0104002295223067,0,0,68,0.00487734901735762,68,0.00487734901735762,16,0.00114761153349591,67,0.00480562329651413,88,0.00631186343422751,11,0.000788982929278439,0,0,1.248,8.95136996126811e-05,0,0,1.094,7.8467938602783e-05,1.11,7.96155501362789e-05,107,0.00767465213025391,212,0.0152058528188208,507,0.0363649404676517,294,0.0210873619279874,21,0.00150624013771338,1538.358,0.110339836465356,424,0.0304117056376417,68,0.00487734901735762,2.358,0.00016912924974896,528,0.0378711806053651
"LINKÖPING RYD",202224,15371,1950.298,0.126881660269338,220,0.0143126667100384,220,0.0143126667100384,71,0.00461908789278511,146,0.00949840608938911,0,0,8.298,0.000539847765272266,0,0,227,0.0147680697417214,41,0.00266736061414352,521,0.0338949970724091,496,0.0322685576735411,1816.37,0.118168629236875,768,0.0499642183332249,138,0.00897794548175135,0,0,82,0.00533472122828703,82,0.00533472122828703,20,0.0013011515190944,51,0.00331793637369072,121,0.00787196669052111,25,0.001626439398868,0,0,7.814,0.000508359898510182,0,0,4.072,0.00026491444928762,0.484,3.14878667620844e-05,154,0.0100188666970269,73,0.00474920304469455,562,0.0365623576865526,448,0.0291457940277145,48,0.00312276364582656,1730.298,0.1125689935593,262,0.0170450849001366,82,0.00533472122828703,8.298,0.000539847765272266,610,0.0396851213323792
"LINKÖPING RYD",202223,18053,2360.282,0.130741815764693,228,0.0126294798648424,228,0.0126294798648424,301,0.0166731291198139,157,0.00869661552096604,1,5.53924555475544e-05,2.282,0.000126405583559519,0,0,353,0.0195535368082867,50,0.00276962277737772,617,0.0341771450728411,423,0.0234310086966155,2217.282,0.122820694621393,849,0.0470281947598737,143,0.00792112114330028,0,0,85,0.00470835872154213,85,0.00470835872154213,13,0.000720101922118208,288,0.0159530271976957,132,0.00731180413227718,25,0.00138481138868886,1,5.53924555475544e-05,0.632,3.50080319060544e-05,0,0,0,0,1.65,9.13975516534648e-05,281,0.0155652800088628,72,0.00398825679942392,667,0.0369467678502188,398,0.0220461973079267,25,0.00138481138868886,2132.282,0.11811233589985,504,0.0279177975959674,85,0.00470835872154213,2.282,0.000126405583559519,692,0.0383315792389077
"LINKÖPING RYD",202222,20439,3201.768,0.156649933949802,341,0.0166837907921131,341,0.0166837907921131,86,0.00420764225255639,237,0.0115954792308821,15,0.000733891090562161,0.768,3.75752238367826e-05,0,0,1063,0.0520084152845051,51,0.00249522970791135,613,0.0299916825676403,454,0.0222124370076814,3004.768,0.147011497627085,1666,0.081510837125104,197,0.00963843632271638,0,0,144,0.00704535446939674,144,0.00704535446939674,24,0.00117422574489946,62,0.00303341650765693,206,0.0100787709770537,31,0.00151670825382847,15,0.000733891090562161,0.402,1.96682812270659e-05,0,0,0,0,0.366,1.79069426097167e-05,999,0.0488771466314399,64,0.00313126865306522,664,0.0324869122755516,406,0.0198639855178825,48,0.00234845148979891,2860.768,0.139966143157689,338,0.0165370125740007,144,0.00704535446939674,0.768,3.75752238367826e-05,712,0.0348353637653506
