"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM VÄSTERTORP",202241,2022-10-11,1016,677.825,0.667150590551181,214.825,0.211441929133858,196,0.192913385826772,69,0.0679133858267717,59,0.0580708661417323,3,0.00295275590551181,0,0,6,0.00590551181102362,108,0.106299212598425,0,0,0,0,22,0.0216535433070866,583.825,0.574630905511811,193.825,0.190772637795276,94,0.0925196850393701,18.825,0.0185285433070866,102,0.100393700787402,102,0.100393700787402,18,0.0177165354330709,51,0.0501968503937008,59,0.0580708661417323,0,0,3,0.00295275590551181,0,0,0,0,0,0,0,0,82,0.0807086614173228,32,0.031496062992126,0,0,16,0.015748031496063,6,0.00590551181102362,481.825,0.474237204724409,180,0.177165354330709,102,0.100393700787402,0,0,6,0.00590551181102362
"STOCKHOLM VÄSTERTORP",202241,2022-10-10,900,471.327,0.523696666666667,148.327,0.164807777777778,145,0.161111111111111,14,0.0155555555555556,62,0.0688888888888889,0,0,0,0,0,0,90,0.1,3,0.00333333333333333,2,0.00222222222222222,7,0.00777777777777778,415.327,0.461474444444444,152.327,0.169252222222222,56,0.0622222222222222,3.327,0.00369666666666667,89,0.0988888888888889,89,0.0988888888888889,12,0.0133333333333333,2,0.00222222222222222,62,0.0688888888888889,0,0,0,0,0,0,0,0,0,0,0,0,68,0.0755555555555556,22,0.0244444444444444,5,0.00555555555555556,7,0.00777777777777778,0,0,326.327,0.362585555555556,80,0.0888888888888889,89,0.0988888888888889,0,0,5,0.00555555555555556
"STOCKHOLM VÄSTERTORP",202233,2022-08-21,1066,99,0.0928705440900563,27,0.025328330206379,27,0.025328330206379,1,0.000938086303939962,10,0.00938086303939963,2,0.00187617260787992,0,0,0,0,11,0.0103189493433396,1,0.000938086303939962,0,0,20,0.0187617260787993,84,0.0787992495309568,36,0.0337711069418387,15,0.0140712945590994,0,0,12,0.0112570356472795,12,0.0112570356472795,1,0.000938086303939962,0,0,10,0.00938086303939963,0,0,2,0.00187617260787992,0,0,0,0,0,0,0,0,6,0.00562851782363977,5,0.00469043151969981,1,0.000938086303939962,19,0.0178236397748593,1,0.000938086303939962,72,0.0675422138836773,22,0.0206378986866792,12,0.0112570356472795,0,0,2,0.00187617260787992
"STOCKHOLM VÄSTERTORP",202233,2022-08-20,937,120,0.128068303094984,21,0.0224119530416222,21,0.0224119530416222,0,0,28,0.0298826040554963,0,0,0,0,0,0,18,0.0192102454642476,2,0.00213447171824973,1,0.00106723585912487,29,0.0309498399146211,110,0.117395944503735,61,0.0651013874066169,10,0.0106723585912487,0,0,11,0.0117395944503735,11,0.0117395944503735,0,0,0,0,28,0.0298826040554963,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00426894343649947,14,0.0149413020277481,3,0.0032017075773746,29,0.0309498399146211,0,0,99,0.105656350053362,24,0.0256136606189968,11,0.0117395944503735,0,0,3,0.0032017075773746
"STOCKHOLM VÄSTERTORP",202233,2022-08-19,1046,130,0.124282982791587,18,0.017208413001912,18,0.017208413001912,3,0.00286806883365201,17,0.0162523900573614,0,0,0,0,0,0,15,0.01434034416826,7,0.00669216061185468,4,0.00382409177820268,48,0.0458891013384321,119,0.11376673040153,74,0.0707456978967495,11,0.0105162523900574,0,0,7,0.00669216061185468,7,0.00669216061185468,3,0.00286806883365201,0,0,16,0.0152963671128107,1,0.000956022944550669,0,0,0,0,0,0,0,0,0,0,7,0.00669216061185468,8,0.00764818355640535,11,0.0105162523900574,47,0.0449330783938815,1,0.000956022944550669,112,0.107074569789675,19,0.0181644359464627,7,0.00669216061185468,0,0,12,0.011472275334608
"STOCKHOLM VÄSTERTORP",202233,2022-08-18,1017,108,0.106194690265487,28,0.0275319567354966,28,0.0275319567354966,7,0.00688298918387414,10,0.00983284169124877,0,0,0,0,0,0,8,0.00786627335299902,2,0.00196656833824975,4,0.00393313667649951,21,0.0206489675516224,97,0.0953785644051131,39,0.0383480825958702,11,0.0108161258603736,0,0,17,0.0167158308751229,17,0.0167158308751229,7,0.00688298918387414,0,0,10,0.00983284169124877,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000983284169124877,7,0.00688298918387414,6,0.00589970501474926,21,0.0206489675516224,0,0,80,0.0786627335299902,18,0.0176991150442478,17,0.0167158308751229,0,0,6,0.00589970501474926
"STOCKHOLM VÄSTERTORP",202233,2022-08-17,1018,78,0.0766208251473477,20,0.0196463654223969,20,0.0196463654223969,2,0.00196463654223969,9,0.00884086444007859,1,0.000982318271119843,0,0,0,0,8,0.00785854616895874,1,0.000982318271119843,2,0.00196463654223969,15,0.0147347740667976,73,0.0717092337917485,30,0.0294695481335953,5,0.00491159135559921,0,0,15,0.0147347740667976,15,0.0147347740667976,2,0.00196463654223969,0,0,9,0.00884086444007859,0,0,1,0.000982318271119843,0,0,0,0,0,0,0,0,4,0.00392927308447937,4,0.00392927308447937,3,0.00294695481335953,15,0.0147347740667976,0,0,58,0.0569744597249509,10,0.00982318271119843,15,0.0147347740667976,0,0,3,0.00294695481335953
"STOCKHOLM VÄSTERTORP",202233,2022-08-16,1040,86,0.0826923076923077,23,0.0221153846153846,23,0.0221153846153846,5,0.00480769230769231,3,0.00288461538461538,0,0,0,0,0,0,11,0.0105769230769231,0,0,7,0.00673076923076923,14,0.0134615384615385,72,0.0692307692307692,24,0.0230769230769231,14,0.0134615384615385,0,0,9,0.00865384615384615,9,0.00865384615384615,5,0.00480769230769231,0,0,3,0.00288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00192307692307692,9,0.00865384615384615,7,0.00673076923076923,14,0.0134615384615385,0,0,63,0.0605769230769231,23,0.0221153846153846,9,0.00865384615384615,0,0,7,0.00673076923076923
"STOCKHOLM VÄSTERTORP",202233,2022-08-15,1070,104,0.097196261682243,27,0.0252336448598131,27,0.0252336448598131,10,0.00934579439252336,8,0.00747663551401869,0,0,0,0,0,0,14,0.0130841121495327,2,0.00186915887850467,6,0.00560747663551402,10,0.00934579439252336,95,0.088785046728972,35,0.0327102803738318,9,0.00841121495327103,0,0,18,0.0168224299065421,18,0.0168224299065421,10,0.00934579439252336,0,0,8,0.00747663551401869,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00654205607476636,7,0.00654205607476636,8,0.00747663551401869,10,0.00934579439252336,0,0,77,0.0719626168224299,16,0.0149532710280374,18,0.0168224299065421,0,0,8,0.00747663551401869
"STOCKHOLM VÄSTERTORP",202232,2022-08-14,973,97,0.0996916752312436,25,0.025693730729702,25,0.025693730729702,2,0.00205549845837616,8,0.00822199383350463,0,0,0,0,0,0,10,0.0102774922918808,0,0,7,0.00719424460431655,20,0.0205549845837616,87,0.0894141829393628,32,0.0328879753340185,10,0.0102774922918808,0,0,15,0.0154162384378212,15,0.0154162384378212,2,0.00205549845837616,0,0,8,0.00822199383350463,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00513874614594039,5,0.00513874614594039,7,0.00719424460431655,17,0.0174717368961973,3,0.00308324768756423,72,0.0739979445015416,15,0.0154162384378212,15,0.0154162384378212,0,0,10,0.0102774922918808
"STOCKHOLM VÄSTERTORP",202232,2022-08-13,889,123,0.138357705286839,27,0.0303712035995501,27,0.0303712035995501,10,0.0112485939257593,14,0.015748031496063,0,0,0,0,0,0,15,0.0168728908886389,2,0.00224971878515186,2,0.00224971878515186,26,0.0292463442069741,106,0.119235095613048,55,0.061867266591676,17,0.0191226096737908,0,0,10,0.0112485939257593,10,0.0112485939257593,10,0.0112485939257593,0,0,14,0.015748031496063,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00562429696287964,10,0.0112485939257593,4,0.00449943757030371,26,0.0292463442069741,0,0,96,0.107986501687289,27,0.0303712035995501,10,0.0112485939257593,0,0,4,0.00449943757030371
"STOCKHOLM VÄSTERTORP",202232,2022-08-12,909,128,0.140814081408141,29,0.0319031903190319,29,0.0319031903190319,6,0.0066006600660066,7,0.0077007700770077,3,0.0033003300330033,0,0,0,0,12,0.0132013201320132,4,0.0044004400440044,0,0,38,0.0418041804180418,109,0.11991199119912,54,0.0594059405940594,19,0.0209020902090209,0,0,10,0.011001100110011,10,0.011001100110011,6,0.0066006600660066,0,0,7,0.0077007700770077,0,0,3,0.0033003300330033,0,0,0,0,0,0,0,0,5,0.0055005500550055,7,0.0077007700770077,4,0.0044004400440044,36,0.0396039603960396,2,0.0022002200220022,99,0.108910891089109,29,0.0319031903190319,10,0.011001100110011,0,0,6,0.0066006600660066
"STOCKHOLM VÄSTERTORP",202232,2022-08-11,818,106,0.12958435207824,29,0.0354523227383863,29,0.0354523227383863,4,0.00488997555012225,10,0.0122249388753056,2,0.00244498777506112,0,0,0,0,10,0.0122249388753056,0,0,4,0.00488997555012225,18,0.0220048899755501,86,0.105134474327628,37,0.0452322738386308,20,0.0244498777506112,0,0,9,0.0110024449877751,9,0.0110024449877751,4,0.00488997555012225,0,0,10,0.0122249388753056,0,0,2,0.00244498777506112,0,0,0,0,0,0,0,0,7,0.00855745721271394,3,0.00366748166259169,4,0.00488997555012225,16,0.019559902200489,2,0.00244498777506112,77,0.0941320293398533,25,0.0305623471882641,9,0.0110024449877751,0,0,6,0.00733496332518337
"STOCKHOLM VÄSTERTORP",202232,2022-08-10,887,73,0.0822998872604284,12,0.0135287485907554,12,0.0135287485907554,9,0.0101465614430665,9,0.0101465614430665,0,0,0,0,0,0,8,0.00901916572717024,0,0,10,0.0112739571589628,13,0.0146561443066516,73,0.0822998872604284,32,0.0360766629086809,0,0,0,0,12,0.0135287485907554,12,0.0135287485907554,9,0.0101465614430665,0,0,9,0.0101465614430665,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00338218714768884,5,0.0056369785794814,10,0.0112739571589628,11,0.0124013528748591,2,0.00225479143179256,61,0.068771138669673,5,0.0056369785794814,12,0.0135287485907554,0,0,12,0.0135287485907554
"STOCKHOLM VÄSTERTORP",202232,2022-08-09,946,82,0.0866807610993657,19,0.0200845665961945,19,0.0200845665961945,5,0.00528541226215645,7,0.00739957716701903,2,0.00211416490486258,0,0,0,0,8,0.00845665961945032,1,0.00105708245243129,4,0.00422832980972516,17,0.0179704016913319,69,0.072938689217759,32,0.0338266384778013,13,0.0137420718816068,0,0,6,0.00634249471458774,6,0.00634249471458774,5,0.00528541226215645,0,0,7,0.00739957716701903,0,0,2,0.00211416490486258,0,0,0,0,0,0,0,0,3,0.00317124735729387,5,0.00528541226215645,5,0.00528541226215645,17,0.0179704016913319,0,0,63,0.0665961945031713,20,0.0211416490486258,6,0.00634249471458774,0,0,5,0.00528541226215645
"STOCKHOLM VÄSTERTORP",202232,2022-08-08,961,95,0.0988553590010406,29,0.0301768990634755,29,0.0301768990634755,10,0.0104058272632674,4,0.00416233090530697,0,0,0,0,0,0,8,0.00832466181061394,5,0.00520291363163371,0,0,10,0.0104058272632674,77,0.0801248699271592,27,0.0280957336108221,18,0.0187304890738814,0,0,11,0.0114464099895942,11,0.0114464099895942,10,0.0104058272632674,0,0,4,0.00416233090530697,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00520291363163371,3,0.00312174817898023,5,0.00520291363163371,8,0.00832466181061394,2,0.00208116545265349,66,0.068678459937565,21,0.0218522372528616,11,0.0114464099895942,0,0,7,0.0072840790842872
"STOCKHOLM VÄSTERTORP",202231,2022-08-07,981,131,0.133537206931702,45,0.0458715596330275,45,0.0458715596330275,2,0.00203873598369011,13,0.0132517838939857,1,0.00101936799184506,0,0,0,0,11,0.0112130479102956,2,0.00203873598369011,0,0,12,0.0122324159021407,125,0.127420998980632,34,0.0346585117227319,6,0.00611620795107034,0,0,39,0.0397553516819572,39,0.0397553516819572,2,0.00203873598369011,0,0,13,0.0132517838939857,0,0,1,0.00101936799184506,0,0,0,0,0,0,0,0,7,0.00713557594291539,4,0.00407747196738022,2,0.00203873598369011,12,0.0122324159021407,0,0,86,0.0876656472986748,11,0.0112130479102956,39,0.0397553516819572,0,0,2,0.00203873598369011
"STOCKHOLM VÄSTERTORP",202231,2022-08-06,777,95,0.122265122265122,24,0.0308880308880309,24,0.0308880308880309,5,0.00643500643500643,7,0.00900900900900901,2,0.00257400257400257,0,0,0,0,5,0.00643500643500643,7,0.00900900900900901,0,0,21,0.027027027027027,94,0.120978120978121,32,0.0411840411840412,1,0.00128700128700129,0,0,23,0.0296010296010296,23,0.0296010296010296,5,0.00643500643500643,0,0,7,0.00900900900900901,0,0,2,0.00257400257400257,0,0,0,0,0,0,0,0,0,0,5,0.00643500643500643,7,0.00900900900900901,20,0.0257400257400257,1,0.00128700128700129,71,0.0913770913770914,8,0.0102960102960103,23,0.0296010296010296,0,0,8,0.0102960102960103
"STOCKHOLM VÄSTERTORP",202231,2022-08-05,787,126,0.16010165184244,39,0.0495552731893266,39,0.0495552731893266,8,0.0101651842439644,2,0.00254129606099111,1,0.00127064803049555,0,0,0,0,9,0.01143583227446,3,0.00381194409148666,0,0,25,0.0317662007623888,118,0.149936467598475,40,0.0508259212198221,8,0.0101651842439644,0,0,31,0.0393900889453621,31,0.0393900889453621,8,0.0101651842439644,0,0,2,0.00254129606099111,0,0,1,0.00127064803049555,0,0,0,0,0,0,0,0,5,0.00635324015247776,4,0.00508259212198221,3,0.00381194409148666,25,0.0317662007623888,0,0,87,0.110546378653113,13,0.0165184243964422,31,0.0393900889453621,0,0,3,0.00381194409148666
"STOCKHOLM VÄSTERTORP",202231,2022-08-04,848,121,0.142688679245283,32,0.0377358490566038,32,0.0377358490566038,10,0.0117924528301887,10,0.0117924528301887,0,0,0,0,0,0,14,0.0165094339622642,4,0.00471698113207547,2,0.00235849056603774,17,0.0200471698113208,114,0.134433962264151,41,0.0483490566037736,7,0.00825471698113208,0,0,25,0.0294811320754717,25,0.0294811320754717,10,0.0117924528301887,0,0,10,0.0117924528301887,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00825471698113208,7,0.00825471698113208,6,0.00707547169811321,14,0.0165094339622642,3,0.0035377358490566,89,0.104952830188679,14,0.0165094339622642,25,0.0294811320754717,0,0,9,0.0106132075471698
"STOCKHOLM VÄSTERTORP",202231,2022-08-03,773,92,0.11901681759379,21,0.0271668822768435,21,0.0271668822768435,8,0.0103492884864166,11,0.0142302716688228,2,0.00258732212160414,0,0,0,0,12,0.0155239327296248,1,0.00129366106080207,0,0,16,0.0206985769728331,86,0.111254851228978,40,0.0517464424320828,6,0.00776196636481242,0,0,15,0.019404915912031,15,0.019404915912031,8,0.0103492884864166,0,0,11,0.0142302716688228,0,0,2,0.00258732212160414,0,0,0,0,0,0,0,0,6,0.00776196636481242,6,0.00776196636481242,1,0.00129366106080207,15,0.019404915912031,1,0.00129366106080207,71,0.091849935316947,14,0.018111254851229,15,0.019404915912031,0,0,2,0.00258732212160414
"STOCKHOLM VÄSTERTORP",202231,2022-08-02,842,118,0.140142517814727,35,0.0415676959619952,35,0.0415676959619952,10,0.0118764845605701,7,0.00831353919239905,3,0.00356294536817102,0,0,0,0,10,0.0118764845605701,1,0.00118764845605701,0,0,17,0.0201900237529691,117,0.13895486935867,35,0.0415676959619952,1,0.00118764845605701,0,0,34,0.0403800475059382,34,0.0403800475059382,10,0.0118764845605701,0,0,7,0.00831353919239905,0,0,3,0.00356294536817102,0,0,0,0,0,0,0,0,5,0.00593824228028504,5,0.00593824228028504,1,0.00118764845605701,13,0.0154394299287411,4,0.00475059382422803,83,0.0985748218527316,9,0.0106888361045131,34,0.0403800475059382,0,0,5,0.00593824228028504
"STOCKHOLM VÄSTERTORP",202231,2022-08-01,835,100,0.119760479041916,29,0.0347305389221557,29,0.0347305389221557,13,0.0155688622754491,5,0.00598802395209581,1,0.00119760479041916,0,0,0,0,7,0.00838323353293413,2,0.00239520958083832,2,0.00239520958083832,12,0.0143712574850299,99,0.118562874251497,31,0.037125748502994,1,0.00119760479041916,0,0,28,0.0335329341317365,28,0.0335329341317365,13,0.0155688622754491,0,0,5,0.00598802395209581,0,0,1,0.00119760479041916,0,0,0,0,0,0,0,0,1,0.00119760479041916,6,0.00718562874251497,4,0.00479041916167665,12,0.0143712574850299,0,0,71,0.0850299401197605,8,0.00958083832335329,28,0.0335329341317365,0,0,4,0.00479041916167665
"STOCKHOLM VÄSTERTORP",202230,2022-07-31,871,76,0.087256027554535,13,0.0149253731343284,13,0.0149253731343284,0,0,13,0.0149253731343284,0,0,0,0,0,0,17,0.0195177956371986,0,0,3,0.0034443168771527,17,0.0195177956371986,69,0.0792192881745121,40,0.0459242250287026,7,0.00803673938002296,0,0,6,0.0068886337543054,6,0.0068886337543054,0,0,0,0,13,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0114810562571757,7,0.00803673938002296,3,0.0034443168771527,17,0.0195177956371986,0,0,63,0.0723306544202067,14,0.0160734787600459,6,0.0068886337543054,0,0,3,0.0034443168771527
"STOCKHOLM VÄSTERTORP",202230,2022-07-30,803,91,0.11332503113325,19,0.0236612702366127,19,0.0236612702366127,0,0,6,0.0074719800747198,1,0.0012453300124533,0,0,0,0,22,0.0273972602739726,1,0.0012453300124533,0,0,23,0.0286425902864259,80,0.099626400996264,31,0.0386052303860523,11,0.0136986301369863,0,0,8,0.0099626400996264,8,0.0099626400996264,0,0,0,0,6,0.0074719800747198,0,0,1,0.0012453300124533,0,0,0,0,0,0,0,0,4,0.0049813200498132,18,0.0224159402241594,1,0.0012453300124533,21,0.0261519302615193,2,0.0024906600249066,72,0.0896637608966376,30,0.037359900373599,8,0.0099626400996264,0,0,3,0.0037359900373599
"STOCKHOLM VÄSTERTORP",202230,2022-07-29,807,93,0.115241635687732,24,0.0297397769516729,24,0.0297397769516729,3,0.00371747211895911,7,0.00867410161090459,0,0,0,0,0,0,7,0.00867410161090459,1,0.00123915737298637,0,0,27,0.033457249070632,78,0.0966542750929368,37,0.0458488228004957,15,0.0185873605947955,0,0,9,0.0111524163568773,9,0.0111524163568773,3,0.00371747211895911,0,0,7,0.00867410161090459,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00247831474597274,5,0.00619578686493185,1,0.00123915737298637,25,0.0309789343246592,2,0.00247831474597274,69,0.0855018587360595,20,0.0247831474597274,9,0.0111524163568773,0,0,3,0.00371747211895911
"STOCKHOLM VÄSTERTORP",202230,2022-07-28,737,98,0.132971506105834,22,0.0298507462686567,22,0.0298507462686567,2,0.00271370420624152,7,0.00949796472184532,1,0.00135685210312076,0,0,0,0,13,0.0176390773405699,0,0,2,0.00271370420624152,29,0.039348710990502,82,0.111261872455902,42,0.0569877883310719,16,0.0217096336499322,0,0,6,0.00814111261872456,6,0.00814111261872456,2,0.00271370420624152,0,0,7,0.00949796472184532,0,0,1,0.00135685210312076,0,0,0,0,0,0,0,0,4,0.00542740841248304,9,0.0122116689280868,2,0.00271370420624152,29,0.039348710990502,0,0,76,0.103120759837178,26,0.0352781546811398,6,0.00814111261872456,0,0,2,0.00271370420624152
"STOCKHOLM VÄSTERTORP",202230,2022-07-27,758,72,0.0949868073878628,16,0.0211081794195251,16,0.0211081794195251,1,0.00131926121372032,4,0.00527704485488127,1,0.00131926121372032,0,0,0,0,14,0.0184696569920844,0,0,0,0,20,0.0263852242744063,60,0.079155672823219,26,0.0343007915567282,12,0.0158311345646438,0,0,4,0.00527704485488127,4,0.00527704485488127,1,0.00131926121372032,0,0,4,0.00527704485488127,0,0,1,0.00131926121372032,0,0,0,0,0,0,0,0,7,0.00923482849604222,7,0.00923482849604222,0,0,14,0.0184696569920844,6,0.0079155672823219,56,0.0738786279683377,20,0.0263852242744063,4,0.00527704485488127,0,0,6,0.0079155672823219
"STOCKHOLM VÄSTERTORP",202230,2022-07-26,803,111,0.138231631382316,26,0.0323785803237858,26,0.0323785803237858,3,0.0037359900373599,2,0.0024906600249066,0,0,0,0,0,0,24,0.0298879202988792,0,0,1,0.0012453300124533,29,0.0361145703611457,92,0.114570361145704,34,0.0423412204234122,19,0.0236612702366127,0,0,7,0.0087173100871731,7,0.0087173100871731,3,0.0037359900373599,0,0,2,0.0024906600249066,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0099626400996264,16,0.0199252801992528,1,0.0012453300124533,21,0.0261519302615193,8,0.0099626400996264,85,0.105853051058531,35,0.0435865504358655,7,0.0087173100871731,0,0,9,0.0112079701120797
"STOCKHOLM VÄSTERTORP",202230,2022-07-25,779,103,0.132220795892169,19,0.024390243902439,19,0.024390243902439,6,0.00770218228498074,13,0.0166880616174583,0,0,0,0,0,0,23,0.0295250320924262,0,0,2,0.00256739409499358,21,0.0269576379974326,88,0.112965340179718,41,0.0526315789473684,15,0.0192554557124519,0,0,4,0.00513478818998716,4,0.00513478818998716,6,0.00770218228498074,0,0,13,0.0166880616174583,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00641848523748395,18,0.0231065468549422,2,0.00256739409499358,17,0.0218228498074454,4,0.00513478818998716,84,0.10783055198973,33,0.0423620025673941,4,0.00513478818998716,0,0,6,0.00770218228498074
"STOCKHOLM VÄSTERTORP",202229,2022-07-24,765,69,0.0901960784313725,16,0.0209150326797386,16,0.0209150326797386,0,0,12,0.0156862745098039,0,0,0,0,0,0,8,0.0104575163398693,2,0.00261437908496732,0,0,15,0.0196078431372549,62,0.0810457516339869,28,0.0366013071895425,7,0.00915032679738562,0,0,9,0.0117647058823529,9,0.0117647058823529,0,0,0,0,10,0.0130718954248366,2,0.00261437908496732,0,0,0,0,0,0,0,0,0,0,2,0.00261437908496732,6,0.00784313725490196,2,0.00261437908496732,14,0.0183006535947712,1,0.00130718954248366,53,0.069281045751634,13,0.0169934640522876,9,0.0117647058823529,0,0,3,0.00392156862745098
"STOCKHOLM VÄSTERTORP",202229,2022-07-23,736,64,0.0869565217391304,12,0.016304347826087,12,0.016304347826087,1,0.00135869565217391,9,0.0122282608695652,0,0,0,0,0,0,8,0.0108695652173913,0,0,0,0,22,0.0298913043478261,56,0.0760869565217391,35,0.047554347826087,8,0.0108695652173913,0,0,4,0.00543478260869565,4,0.00543478260869565,1,0.00135869565217391,0,0,8,0.0108695652173913,1,0.00135869565217391,0,0,0,0,0,0,0,0,0,0,3,0.00407608695652174,5,0.00679347826086957,0,0,22,0.0298913043478261,0,0,52,0.0706521739130435,13,0.0176630434782609,4,0.00543478260869565,0,0,0,0
"STOCKHOLM VÄSTERTORP",202229,2022-07-22,783,70,0.0893997445721584,13,0.016602809706258,13,0.016602809706258,4,0.00510855683269476,9,0.0114942528735632,1,0.00127713920817369,0,0,0,0,2,0.00255427841634738,0,0,0,0,28,0.0357598978288633,63,0.0804597701149425,41,0.0523627075351213,7,0.00893997445721584,0,0,6,0.00766283524904215,6,0.00766283524904215,4,0.00510855683269476,0,0,9,0.0114942528735632,0,0,1,0.00127713920817369,0,0,0,0,0,0,0,0,2,0.00255427841634738,0,0,0,0,26,0.033205619412516,2,0.00255427841634738,57,0.0727969348659004,8,0.0102171136653895,6,0.00766283524904215,0,0,2,0.00255427841634738
"STOCKHOLM VÄSTERTORP",202229,2022-07-21,748,64,0.0855614973262032,14,0.018716577540107,14,0.018716577540107,6,0.00802139037433155,13,0.017379679144385,0,0,0,0,0,0,1,0.00133689839572193,7,0.00935828877005348,2,0.00267379679144385,7,0.00935828877005348,57,0.0762032085561497,26,0.0347593582887701,7,0.00935828877005348,0,0,7,0.00935828877005348,7,0.00935828877005348,6,0.00802139037433155,0,0,8,0.0106951871657754,5,0.00668449197860963,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00133689839572193,9,0.0120320855614973,7,0.00935828877005348,0,0,50,0.0668449197860963,8,0.0106951871657754,7,0.00935828877005348,0,0,9,0.0120320855614973
"STOCKHOLM VÄSTERTORP",202229,2022-07-20,682,65,0.095307917888563,13,0.0190615835777126,13,0.0190615835777126,0,0,2,0.00293255131964809,0,0,0,0,0,0,5,0.00733137829912024,22,0.032258064516129,0,0,10,0.0146627565982405,58,0.0850439882697947,14,0.0205278592375367,7,0.0102639296187683,0,0,6,0.00879765395894428,6,0.00879765395894428,0,0,0,0,2,0.00293255131964809,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00293255131964809,3,0.00439882697947214,22,0.032258064516129,10,0.0146627565982405,0,0,52,0.0762463343108504,10,0.0146627565982405,6,0.00879765395894428,0,0,22,0.032258064516129
"STOCKHOLM VÄSTERTORP",202229,2022-07-19,774,110,0.142118863049096,24,0.0310077519379845,24,0.0310077519379845,3,0.00387596899224806,7,0.00904392764857881,1,0.00129198966408269,0,0,0,0,10,0.0129198966408269,30,0.0387596899224806,0,0,11,0.0142118863049096,93,0.12015503875969,27,0.0348837209302326,17,0.0219638242894057,0,0,7,0.00904392764857881,7,0.00904392764857881,3,0.00387596899224806,0,0,7,0.00904392764857881,0,0,1,0.00129198966408269,0,0,0,0,0,0,0,0,6,0.00775193798449612,4,0.00516795865633075,30,0.0387596899224806,11,0.0142118863049096,0,0,86,0.111111111111111,22,0.0284237726098191,7,0.00904392764857881,0,0,30,0.0387596899224806
