"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Vara_1_Deli","kampanj_convrate_Vara_1_Deli","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Triangeln","kampanj_convrate_OBS_snabbnudlar_Triangeln","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"DALA-JÄRNA MYRBACKA",202219,5942,839.508,0.141283742847526,58,0.00976102322450353,20,0.00336587007741501,19,0.00319757657354426,160,0.0269269606193201,0,0,33.508,0.00563917872770111,86,0.0144732413328846,95,0.0159878828677213,46,0.00774150117805453,130,0.0218781555031976,192,0.0323123527431841,839.508,0.141283742847526,220.984,0.037190171659374,0,0,58,0.00976102322450353,20,0.00336587007741501,19,0.00319757657354426,0,0,60,0.010097610232245,100,0.0168293503870751,0,0,0.984,0.000165600807808819,30,0.00504880511612252,0,0,2.524,0.000424772803769774,86,0.0144732413328846,4,0.000673174015483002,91,0.0153147088522383,37,0.00622685964321777,9,0.00151464153483676,129,0.0217098619993268,1,0.000168293503870751,160,0.0269269606193201,32,0.00538539212386402,839.508,0.141283742847526,58,0.00976102322450353,519,0.0873443285089196,41.524,0.00698821945472905
"DALA-JÄRNA MYRBACKA",202218,5969,1081.23,0.181140894622215,31,0.00519349974870162,17,0.00284804824928799,26,0.00435583849891104,208,0.0348467079912883,4,0.000670128999832468,62.23,0.0104255319148936,275,0.0460713687384822,93,0.0155804992461049,63,0.0105545317473614,115,0.0192662087451834,187,0.0313285307421679,1081.23,0.181140894622215,415.63,0.0696314290500921,0,0,31,0.00519349974870162,17,0.00284804824928799,26,0.00435583849891104,0,0,38,0.00636622549840844,170,0.0284804824928799,4,0.000670128999832468,0.63,0.000105545317473614,59,0.0098844027475289,0,0,2.6,0.000435583849891104,275,0.0460713687384822,0,0,93,0.0155804992461049,52,0.00871167699782208,11,0.00184285474953929,99,0.0165856927458536,16,0.00268051599932987,144,0.0241246439939688,43,0.00720388674819903,1081.23,0.181140894622215,31,0.00519349974870162,562,0.0941531244764617,72.6,0.0121628413469593
"DALA-JÄRNA MYRBACKA",202217,5962,1105.267,0.185385273398189,19,0.00318685005031869,27,0.00452868165045287,22,0.003690036900369,263,0.0441127138544113,12,0.00201274740020127,55.267,0.00926987588057699,92,0.0154310634015431,243,0.0407581348540758,62,0.0103991949010399,109,0.0182824555518282,201,0.0337135189533714,1105.267,0.185385273398189,396.929,0.0665764844012076,0,0,19,0.00318685005031869,27,0.00452868165045287,22,0.003690036900369,0,0,40,0.00670915800067092,223,0.0374035558537404,12,0.00201274740020127,0.929,0.000155820194565582,52,0.00872190540087219,0,0,2.338,0.000392150285139215,92,0.0154310634015431,53,0.00888963435088896,190,0.0318685005031868,48,0.0080509896008051,14,0.00234820530023482,105,0.0176115397517612,4,0.000670915800067092,163,0.027339818852734,38,0.00637370010063737,1105.267,0.185385273398189,19,0.00318685005031869,621,0.104159677960416,68.338,0.0114622609862462
"DALA-JÄRNA MYRBACKA",202216,5813,806.598,0.138757612248409,11,0.00189231033889558,20,0.00344056425253742,33,0.00567693101668674,155,0.026664372957165,1,0.000172028212626871,46.598,0.00801617065198693,86,0.0147944262859109,90,0.0154825391364184,61,0.0104937209702391,133,0.0228797522793738,170,0.029244796146568,806.598,0.138757612248409,230.348,0.0396263547221744,0,0,11,0.00189231033889558,20,0.00344056425253742,33,0.00567693101668674,0,0,52,0.00894546705659728,103,0.0177189059005677,1,0.000172028212626871,0.348,5.9865817994151e-05,44,0.00756924135558232,0,0,2.25,0.000387063478410459,86,0.0147944262859109,3,0.000516084637880612,87,0.0149664544985378,52,0.00894546705659728,9,0.00154825391364184,121,0.0208154137278514,12,0.00206433855152245,139,0.023911921555135,31,0.005332874591433,806.598,0.138757612248409,11,0.00189231033889558,510,0.0877343884397041,55.25,0.00950455874763461
"DALA-JÄRNA MYRBACKA",202215,6412,1196.676,0.186630692451653,332,0.0517779164067374,32,0.0049906425452277,25,0.00389893948845914,72,0.0112289457267623,8,0.00124766063630692,67.676,0.0105545851528384,52,0.00810979413599501,92,0.0143480973175296,48,0.00748596381784155,161,0.0251091703056769,307,0.0478789769182782,1196.676,0.186630692451653,209.456,0.0326662507797879,0,0,332,0.0517779164067374,32,0.0049906425452277,25,0.00389893948845914,0,0,45,0.00701809107922645,27,0.00421085464753587,8,0.00124766063630692,0.456,7.11166562694947e-05,63,0.00982532751091703,0,0,4.22,0.000658140985651903,52,0.00810979413599501,4,0.000623830318153462,88,0.0137242669993762,39,0.00608234560199626,9,0.00140361821584529,148,0.0230817217716781,13,0.00202744853399875,272,0.0424204616344354,35,0.00545851528384279,1196.676,0.186630692451653,332,0.0517779164067374,579,0.0902994385527137,76.22,0.0118870867124142
"DALA-JÄRNA MYRBACKA",202214,5589,866.564,0.15504813025586,41,0.00733583825371265,25,0.00447307210592235,26,0.00465199499015924,132,0.02361782071927,0,0,54.564,0.00976274825550188,70,0.0125246018965826,91,0.0162819824655573,72,0.0128824476650564,183,0.0327428878153516,172,0.0307747360887458,866.564,0.15504813025586,212.338,0.0379921273930936,0,0,41,0.00733583825371265,25,0.00447307210592235,26,0.00465199499015924,0,0,42,0.00751476113794954,90,0.0161030595813204,0,0,0.338,6.04759348720701e-05,50,0.00894614421184469,1,0.000178922884236894,3.226,0.00057720522454822,70,0.0125246018965826,2,0.000357845768473788,89,0.0159241366970836,56,0.0100196815172661,16,0.0028627661477903,166,0.0297011987833244,17,0.0030416890320272,143,0.0255859724458758,29,0.00518876364286992,866.564,0.15504813025586,41,0.00733583825371265,543,0.0971551261406334,70.226,0.0125650384684201
"DALA-JÄRNA MYRBACKA",202213,5669,953.336,0.168166519668372,26,0.00458634679837714,15,0.00264596930675604,21,0.00370435702945846,40,0.00705591815134944,0,0,285.336,0.0503326865408361,141,0.0248721114835068,95,0.0167578056094549,59,0.0104074792732404,89,0.0156994178867525,182,0.03210442758864,953.336,0.168166519668372,272.672,0.0480987828541189,0,0,26,0.00458634679837714,15,0.00264596930675604,21,0.00370435702945846,0,0,40,0.00705591815134944,0,0,0,0,0.672,0.000118539424942671,283,0.0499206209207973,0,0,1.664,0.000293526195096137,141,0.0248721114835068,1,0.000176397953783736,94,0.0165814076556712,50,0.00881989768918681,9,0.00158758158405362,74,0.0130534485799965,15,0.00264596930675604,152,0.0268124889751279,30,0.00529193861351208,953.336,0.168166519668372,26,0.00458634679837714,361,0.0636796613159287,293.664,0.0518017286999471
"DALA-JÄRNA MYRBACKA",202212,5721,787.632,0.137673833245936,28,0.00489424925712288,20,0.00349589232651634,28,0.00489424925712288,106,0.0185282293305366,0,0,47.632,0.00832581716483132,63,0.0110120608285265,77,0.0134591854570879,78,0.0136339800734137,142,0.024820835518266,198,0.0346093340325118,787.632,0.137673833245936,204.578,0.035759133018703,0,0,28,0.00489424925712288,20,0.00349589232651634,28,0.00489424925712288,0,0,34,0.00594301695507778,72,0.0125852123754588,0,0,16.578,0.0028977451494494,29,0.0050690438734487,0,0,2.054,0.000359028141933228,63,0.0110120608285265,0,0,77,0.0134591854570879,71,0.012410417759133,7,0.00122356231428072,135,0.0235972732039853,7,0.00122356231428072,171,0.0298898793917147,27,0.00471945464079706,787.632,0.137673833245936,28,0.00489424925712288,517,0.0903688166404475,38.054,0.00665163432966265
"DALA-JÄRNA MYRBACKA",202211,5572,788.332,0.141480976310122,19,0.00340990667623833,22,0.00394831299353912,31,0.00556353194544149,142,0.0254845656855707,0,0,45.332,0.0081356783919598,53,0.00951184493898062,94,0.0168700646087581,66,0.0118449389806174,115,0.0206389088298636,201,0.0360732232591529,788.332,0.141480976310122,200,0.0358937544867193,0,0,19,0.00340990667623833,22,0.00394831299353912,31,0.00556353194544149,0,0,46,0.00825556353194544,96,0.0172290021536253,0,0,0,0,41,0.00735821966977746,0,0,4.332,0.00077745872218234,53,0.00951184493898062,3,0.00053840631730079,91,0.0163316582914573,55,0.00987078248384781,11,0.00197415649676956,96,0.0172290021536253,19,0.00340990667623833,151,0.0270997846374731,50,0.00897343862167983,788.332,0.141480976310122,19,0.00340990667623833,513,0.092067480258435,56.332,0.0101098348887294
"DALA-JÄRNA MYRBACKA",202210,5436,857.074,0.15766629874908,23,0.00423105224429728,15,0.00275938189845475,24,0.00441501103752759,176,0.0323767476085357,0,0,43.074,0.00792384105960265,68,0.0125091979396615,104,0.0191317144959529,61,0.0112214863870493,148,0.0272259013980868,195,0.0358719646799117,857.074,0.15766629874908,211.196,0.0388513612950699,0,0,23,0.00423105224429728,15,0.00275938189845475,24,0.00441501103752759,0,0,51,0.00938189845474614,125,0.0229948491537896,0,0,0.196,3.6055923473142e-05,42,0.00772626931567329,0,0,0.878,0.000161515820456218,68,0.0125091979396615,2,0.000367917586460633,102,0.0187637969094923,55,0.0101177336276674,6,0.0011037527593819,133,0.0244665194996321,15,0.00275938189845475,159,0.0292494481236203,36,0.00662251655629139,857.074,0.15766629874908,23,0.00423105224429728,574,0.105592347314202,48.878,0.00899153789551141
"DALA-JÄRNA MYRBACKA",202209,5710,925.772,0.162131698774081,89,0.0155866900175131,25,0.00437828371278459,25,0.00437828371278459,142,0.0248686514886165,0,0,48.772,0.0085415061295972,69,0.0120840630472855,110,0.0192644483362522,93,0.0162872154115587,75,0.0131348511383538,249,0.0436077057793345,925.772,0.162131698774081,229,0.0401050788091068,0,0,89,0.0155866900175131,25,0.00437828371278459,25,0.00437828371278459,0,0,52,0.00910683012259194,90,0.0157618213660245,0,0,0,0,47,0.00823117338003503,0,0,1.772,0.000310332749562172,69,0.0120840630472855,0,0,110,0.0192644483362522,76,0.0133099824868651,17,0.00297723292469352,49,0.00858143607705779,26,0.00455341506129597,208,0.0364273204903678,41,0.00718038528896672,925.772,0.162131698774081,89,0.0155866900175131,542,0.0949211908931699,65.772,0.0115187390542907
"DALA-JÄRNA MYRBACKA",202208,5679,1860.028,0.327527381581264,31,0.00545870751892939,19,0.00334565944708575,23,0.00405000880436697,854,0.150378587779539,0,0,291.028,0.0512463461877091,176,0.0309913717203733,103,0.0181369959499912,62,0.0109174150378588,84,0.0147913365029054,217,0.0382109526325057,1860.028,0.327527381581264,322.118,0.0567209015671773,0,0,31,0.00545870751892939,19,0.00334565944708575,23,0.00405000880436697,0,0,70,0.0123261137524212,784,0.138052474027117,0,0,1.118,0.000196865645360099,287,0.0505370663849269,0,0,2.91,0.000512414157422081,176,0.0309913717203733,4,0.000704349357281212,99,0.01743264659271,54,0.00950871632329636,8,0.00140869871456242,68,0.0119739390737806,16,0.00281739742912485,174,0.0306391970417327,43,0.00757175559077302,1860.028,0.327527381581264,31,0.00545870751892939,1209,0.212889593238246,297.91,0.0524581792569114
"DALA-JÄRNA MYRBACKA",202207,5553,923.464,0.166300018008284,25,0.00450207095263821,15,0.00270124257158293,154,0.0277327570682514,162,0.0291734197730956,0,0,44.464,0.00800720331352422,75,0.0135062128579146,92,0.0165676211057086,54,0.00972447325769854,64,0.0115253016387538,238,0.0428597154691158,923.464,0.166300018008284,336.978,0.0606839546191248,0,0,25,0.00450207095263821,15,0.00270124257158293,154,0.0277327570682514,0,0,57,0.0102647217720151,105,0.0189086980010805,0,0,0.978,0.000176121015667207,41,0.00738339636232667,0,0,2.486,0.000447685935530344,75,0.0135062128579146,8,0.00144066270484423,84,0.0151269584008644,45,0.00810372771474878,9,0.00162074554294976,61,0.0109850531244372,3,0.000540248514316586,198,0.0356564019448947,40,0.00720331352422114,923.464,0.166300018008284,25,0.00450207095263821,509,0.091662164595714,52.486,0.00945182784080677
"DALA-JÄRNA MYRBACKA",202206,5426,877.06,0.161640250645042,30,0.00552893475856985,16,0.00294876520457059,16,0.00294876520457059,136,0.02506450423885,0,0,41.06,0.00756726870622927,69,0.0127165499447107,125,0.0230372281607077,60,0.0110578695171397,170,0.0313306302985625,214,0.0394397346111316,877.06,0.161640250645042,226.344,0.0417147069664578,0,0,30,0.00552893475856985,16,0.00294876520457059,16,0.00294876520457059,0,0,39,0.0071876151861408,97,0.0178768890527092,0,0,0.344,6.33984518982676e-05,38,0.00700331736085514,0,0,2.716,0.000500552893475857,69,0.0127165499447107,5,0.000921489126428308,120,0.0221157390342794,50,0.00921489126428308,10,0.00184297825285662,146,0.0269074824917066,24,0.00442314780685588,187,0.0344636933284187,27,0.00497604128271286,877.06,0.161640250645042,30,0.00552893475856985,570,0.105049760412827,50.716,0.00934684850718762
"DALA-JÄRNA MYRBACKA",202205,5193,611.117,0.117680916618525,18,0.00346620450606586,16,0.00308107067205854,1,0.000192566917003659,28,0.00539187367610245,0,0,44.117,0.00849547467745041,56,0.0107837473522049,129,0.024841132293472,57,0.0109763142692086,107,0.0206046601193915,155,0.0298478721355671,611.117,0.117680916618525,208.641,0.0401773541305604,0,0,18,0.00346620450606586,16,0.00308107067205854,1,0.000192566917003659,0,0,28,0.00539187367610245,0,0,0,0,6.641,0.0012788368958213,34,0.0065472751781244,0,0,3.476,0.000669362603504718,56,0.0107837473522049,4,0.000770267668014635,125,0.0240708646254573,47,0.00905064509917196,10,0.00192566917003659,92,0.0177161563643366,15,0.00288850375505488,141,0.0271519352975159,14,0.00269593683805122,611.117,0.117680916618525,18,0.00346620450606586,337,0.064895051030233,47.476,0.0091423069516657
"DALA-JÄRNA MYRBACKA",202204,5189,741.444,0.142887646945462,11,0.0021198689535556,16,0.00308344575062632,0,0,45,0.00867219117363654,1,0.000192715359414145,201.444,0.0388213528618231,85,0.0163808055502024,117,0.022547697051455,46,0.00886490653305068,49,0.00944305261129312,170,0.0327616111004047,741.444,0.142887646945462,233.372,0.0449743688571979,0,0,11,0.0021198689535556,16,0.00308344575062632,0,0,0,0,30,0.00578146078242436,15,0.00289073039121218,1,0.000192715359414145,14.372,0.0027697051455001,184,0.0354596261322027,0,0,3.072,0.000592021584120254,85,0.0163808055502024,4,0.000770861437656581,113,0.0217768356137984,33,0.0063596068606668,13,0.00250529967238389,33,0.0063596068606668,16,0.00308344575062632,159,0.0306417421468491,11,0.0021198689535556,741.444,0.142887646945462,11,0.0021198689535556,297,0.0572364617460012,200.072,0.0385569473887069
"DALA-JÄRNA MYRBACKA",202203,5169,819.106,0.158465080286322,13,0.00251499322886438,18,0.00348229831688915,0,0,93,0.0179918746372606,0,0,70.106,0.0135627781002128,204,0.0394660475914103,105,0.02031340684852,52,0.0100599729154575,72,0.0139291932675566,192,0.0371445153801509,819.106,0.158465080286322,327,0.0632617527568195,0,0,13,0.00251499322886438,18,0.00348229831688915,0,0,0,0,56,0.0108338169858773,37,0.00715805765138325,0,0,0,0,67,0.0129618881795318,0,0,3.106,0.000600889920680983,204,0.0394660475914103,3,0.000580383052814858,102,0.0197330237957052,46,0.00889920680982782,6,0.00116076610562972,62,0.0119945830915071,10,0.00193461017604953,152,0.0294060746759528,40,0.0077384407041981,819.106,0.158465080286322,13,0.00251499322886438,403,0.0779647900947959,76.106,0.0147235442058425
"DALA-JÄRNA MYRBACKA",202202,5264,723.854,0.137510258358663,35,0.00664893617021277,20,0.00379939209726444,0,0,105,0.0199468085106383,0,0,36.854,0.00700113981762918,88,0.0167173252279635,118,0.0224164133738602,61,0.0115881458966565,77,0.0146276595744681,183,0.0347644376899696,723.854,0.137510258358663,226,0.0429331306990881,0,0,35,0.00664893617021277,20,0.00379939209726444,0,0,0,0,46,0.00873860182370821,59,0.0112082066869301,0,0,0,0,33.33,0.00633168693009119,0,0,3.524,0.000669452887537994,88,0.0167173252279635,3,0.000569908814589666,115,0.0218465045592705,52,0.00987841945288754,9,0.001709726443769,65,0.0123480243161094,12,0.00227963525835866,168,0.0319148936170213,15,0.00284954407294833,723.854,0.137510258358663,35,0.00664893617021277,417,0.0792173252279635,45.854,0.00871086626139818
"DALA-JÄRNA MYRBACKA",202201,5430,803.874,0.148043093922652,37,0.00681399631675875,22,0.00405156537753223,0,0,99,0.018232044198895,1,0.000184162062615101,24.874,0.00458084714548803,71,0.0130755064456722,129,0.0237569060773481,106,0.0195211786372007,85,0.0156537753222836,229,0.0421731123388582,803.874,0.148043093922652,223,0.0410681399631676,0,0,37,0.00681399631675875,22,0.00405156537753223,0,0,0,0,42,0.00773480662983425,57,0.0104972375690608,1,0.000184162062615101,0,0,22.668,0.00417458563535912,0,0,2.206,0.000406261510128913,71,0.0130755064456722,2,0.000368324125230203,127,0.0233885819521179,94,0.0173112338858195,12,0.00220994475138122,76,0.0139963167587477,9,0.00165745856353591,195,0.0359116022099447,34,0.00626151012891344,803.874,0.148043093922652,37,0.00681399631675875,507,0.0933701657458564,36.874,0.00679079189686925
