"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-25,845,58.626,0.0693798816568047,17.78,0.0210414201183432,10.78,0.0127573964497041,1,0.00118343195266272,5,0.00591715976331361,1.066,0.00126153846153846,1,0.00118343195266272,3,0.00355029585798817,4,0.00473372781065089,10,0.0118343195266272,5,0.00591715976331361,48.646,0.0575692307692308,17.78,0.0210414201183432,10.78,0.0127573964497041,0,0,7,0.00828402366863905,0,0,1,0.00118343195266272,0,0,5,0.00591715976331361,0.886,0.00104852071005917,0.8,0.000946745562130178,0.18,0.00021301775147929,1,0.00118343195266272,3,0.00355029585798817,0,0,4,0.00473372781065089,0,0,9,0.0106508875739645,1,0.00118343195266272,5,0.00591715976331361,0,0,47.846,0.0566224852071006,7,0.00828402366863905,19,0.0224852071005917,1.066,0.00126153846153846,3,0.00355029585798817,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-24,825,45.692,0.0553842424242424,16.8,0.0203636363636364,7.8,0.00945454545454546,0,0,3,0.00363636363636364,0.092,0.000111515151515152,0,0,8,0.0096969696969697,5,0.00606060606060606,3,0.00363636363636364,2,0.00242424242424242,37.984,0.0460412121212121,9.8,0.0118787878787879,7.8,0.00945454545454546,0,0,9,0.0109090909090909,0,0,0,0,3,0.00363636363636364,0,0,0.092,0.000111515151515152,0.092,0.000111515151515152,0,0,0,0,7,0.00848484848484849,1,0.00121212121212121,2,0.00242424242424242,3,0.00363636363636364,0,0,3,0.00363636363636364,2,0.00242424242424242,0,0,37.892,0.045929696969697,9,0.0109090909090909,9,0.0109090909090909,0.092,0.000111515151515152,7,0.00848484848484849,3,0.00363636363636364
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-23,676,61.17,0.0904881656804734,23.585,0.0348890532544379,5.585,0.00826183431952663,2,0.0029585798816568,1,0.0014792899408284,0,0,1,0.0014792899408284,5,0.00739644970414201,0,0,17,0.0251479289940828,6,0.00887573964497041,55.585,0.0822263313609467,14.585,0.0215754437869822,5.585,0.00826183431952663,0,0,18,0.0266272189349112,0,0,2,0.0029585798816568,0,0,1,0.0014792899408284,0,0,0,0,0,0,1,0.0014792899408284,5,0.00739644970414201,0,0,0,0,0,0,17,0.0251479289940828,0,0,6,0.00887573964497041,0,0,55.585,0.0822263313609467,18,0.0266272189349112,18,0.0266272189349112,0,0,5,0.00739644970414201,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-22,748,77.769,0.103969251336898,28.545,0.0381617647058824,18.545,0.0247927807486631,0,0,5,0.00668449197860963,0.679,0.000907754010695187,2,0.00267379679144385,6,0.00802139037433155,5,0.00668449197860963,6,0.00802139037433155,6,0.00802139037433155,59.224,0.0791764705882353,26.545,0.0354879679144385,18.545,0.0247927807486631,0,0,10,0.0133689839572193,0,0,0,0,2,0.00267379679144385,3,0.00401069518716578,0.13,0.00017379679144385,0,0,0.549,0.000733957219251337,2,0.00267379679144385,6,0.00802139037433155,0,0,3,0.00401069518716578,2,0.00267379679144385,6,0.00802139037433155,0,0,6,0.00802139037433155,0,0,59.224,0.0791764705882353,10,0.0133689839572193,14,0.018716577540107,0.679,0.000907754010695187,6,0.00802139037433155,2,0.00267379679144385
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-21,888,88.892,0.100103603603604,18.665,0.0210191441441441,12.665,0.0142623873873874,2,0.00225225225225225,15,0.0168918918918919,0.562,0.000632882882882883,3,0.00337837837837838,5,0.00563063063063063,3,0.00337837837837838,12,0.0135135135135135,17,0.0191441441441441,76.227,0.0858412162162162,34.665,0.0390371621621622,12.665,0.0142623873873874,0,0,6,0.00675675675675676,0,0,2,0.00225225225225225,0,0,15,0.0168918918918919,0.094,0.000105855855855856,0,0,0.468,0.000527027027027027,3,0.00337837837837838,4,0.0045045045045045,1,0.00112612612612613,2,0.00225225225225225,1,0.00112612612612613,12,0.0135135135135135,0,0,17,0.0191441441441441,0,0,76.227,0.0858412162162162,6,0.00675675675675676,30,0.0337837837837838,0.562,0.000632882882882883,4,0.0045045045045045,1,0.00112612612612613
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-20,826,80.892,0.0979322033898305,26.835,0.0324878934624697,15.835,0.0191707021791768,0,0,9,0.0108958837772397,0.222,0.000268765133171913,0,0,3,0.0036319612590799,4,0.00484261501210654,18,0.0217917675544794,4,0.00484261501210654,65.057,0.0787615012106538,19.835,0.0240133171912833,15.835,0.0191707021791768,0,0,11,0.013317191283293,0,0,0,0,0,0,9,0.0108958837772397,0.222,0.000268765133171913,0,0,0,0,0,0,2,0.00242130750605327,1,0.00121065375302663,4,0.00484261501210654,0,0,18,0.0217917675544794,0,0,4,0.00484261501210654,0,0,65.057,0.0787615012106538,11,0.013317191283293,32,0.0387409200968523,0.222,0.000268765133171913,2,0.00242130750605327,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-19,831,60.9,0.0732851985559567,13.95,0.0167870036101083,12.95,0.0155836341756919,0,0,8,0.00962695547533093,0,0,0,0,7,0.00842358604091456,2,0.00240673886883273,14,0.0168471720818291,3,0.0036101083032491,47.95,0.0577015643802647,15.95,0.019193742478941,12.95,0.0155836341756919,0,0,1,0.00120336943441637,0,0,0,0,0,0,8,0.00962695547533093,0,0,0,0,0,0,0,0,5,0.00601684717208183,2,0.00240673886883273,2,0.00240673886883273,0,0,12,0.0144404332129964,2,0.00240673886883273,3,0.0036101083032491,0,0,47.95,0.0577015643802647,1,0.00120336943441637,26,0.0312876052948255,0,0,5,0.00601684717208183,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-18,833,94.373,0.113292917166867,36.095,0.0433313325330132,21.095,0.0253241296518607,1,0.00120048019207683,15,0.0180072028811525,0.183,0.00021968787515006,1,0.00120048019207683,7,0.00840336134453781,4,0.00480192076830732,4,0.00480192076830732,5,0.00600240096038415,73.278,0.087968787515006,28.095,0.0337274909963986,21.095,0.0253241296518607,0,0,15,0.0180072028811525,0,0,1,0.00120048019207683,0,0,15,0.0180072028811525,0,0,0,0,0.183,0.00021968787515006,1,0.00120048019207683,4,0.00480192076830732,3,0.00360144057623049,4,0.00480192076830732,0,0,3,0.00360144057623049,1,0.00120048019207683,5,0.00600240096038415,0,0,73.278,0.087968787515006,15,0.0180072028811525,26,0.0312124849939976,0.183,0.00021968787515006,4,0.00480192076830732,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-17,793,104.272,0.131490542244641,28.535,0.035983606557377,20.535,0.0258953341740227,0,0,28,0.0353089533417402,0.202,0.000254728877679697,2,0.00252206809583859,1,0.00126103404791929,2,0.00252206809583859,11,0.0138713745271122,11,0.0138713745271122,83.737,0.105595208070618,33.535,0.0422887767969735,20.535,0.0258953341740227,0,0,8,0.0100882723833544,0,0,0,0,0,0,28,0.0353089533417402,0.202,0.000254728877679697,0,0,0,0,2,0.00252206809583859,1,0.00126103404791929,0,0,2,0.00252206809583859,0,0,9,0.0113493064312736,2,0.00252206809583859,11,0.0138713745271122,0,0,83.737,0.105595208070618,8,0.0100882723833544,41,0.051702395964691,0.202,0.000254728877679697,1,0.00126103404791929,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-16,709,82.36,0.116163610719323,18.18,0.0256417489421721,11.18,0.0157686882933709,0,0,28,0.0394922425952045,0,0,2,0.00282087447108604,3,0.00423131170662906,3,0.00423131170662906,11,0.0155148095909732,6,0.00846262341325811,71.18,0.100394922425952,19.18,0.0270521861777151,11.18,0.0157686882933709,0,0,7,0.00987306064880113,0,0,0,0,0,0,28,0.0394922425952045,0,0,0,0,0,0,2,0.00282087447108604,2,0.00282087447108604,1,0.00141043723554302,1,0.00141043723554302,2,0.00282087447108604,8,0.0112834978843441,3,0.00423131170662906,6,0.00846262341325811,0,0,71.18,0.100394922425952,7,0.00987306064880113,41,0.0578279266572638,0,0,2,0.00282087447108604,2,0.00282087447108604
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-15,809,113.492,0.140286773794808,28.63,0.035389369592089,8.63,0.0106674907292954,3,0.00370828182941904,49,0.0605686032138443,1.232,0.00152286773794808,3,0.00370828182941904,2,0.00247218788627936,6,0.00741656365883807,6,0.00741656365883807,6,0.00741656365883807,104.862,0.129619283065513,20.63,0.0255006180469716,8.63,0.0106674907292954,0,0,20,0.0247218788627936,0,0,3,0.00370828182941904,0,0,49,0.0605686032138443,0.228,0.000281829419035847,0,0,1.004,0.00124103831891224,3,0.00370828182941904,1,0.00123609394313968,1,0.00123609394313968,4,0.00494437577255871,2,0.00247218788627936,6,0.00741656365883807,0,0,6,0.00741656365883807,0,0,104.862,0.129619283065513,20,0.0247218788627936,60,0.0741656365883807,1.232,0.00152286773794808,1,0.00123609394313968,2,0.00247218788627936
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-14,868,126.546,0.145790322580645,16.165,0.0186232718894009,7.165,0.00825460829493087,0,0,62,0.0714285714285714,1.216,0.00140092165898618,1,0.00115207373271889,8,0.00921658986175115,8,0.00921658986175115,6,0.00691244239631336,17,0.0195852534562212,119.381,0.137535714285714,25.165,0.028991935483871,7.165,0.00825460829493087,0,0,9,0.01036866359447,0,0,0,0,0,0,62,0.0714285714285714,0.854,0.000983870967741935,0,0,0.362,0.00041705069124424,1,0.00115207373271889,6,0.00691244239631336,2,0.00230414746543779,6,0.00691244239631336,2,0.00230414746543779,5,0.00576036866359447,1,0.00115207373271889,17,0.0195852534562212,0,0,119.381,0.137535714285714,9,0.01036866359447,76,0.0875576036866359,1.216,0.00140092165898618,6,0.00691244239631336,2,0.00230414746543779
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-13,834,121.774,0.146011990407674,9.3,0.0111510791366906,7.3,0.00875299760191846,1,0.00119904076738609,68,0.0815347721822542,0.174,0.00020863309352518,3,0.00359712230215827,6,0.00719424460431655,1,0.00119904076738609,19,0.0227817745803357,7,0.00839328537170264,114.474,0.137258992805755,18.3,0.0219424460431655,7.3,0.00875299760191846,0,0,2,0.00239808153477218,0,0,1,0.00119904076738609,0,0,68,0.0815347721822542,0.174,0.00020863309352518,0,0,0,0,3,0.00359712230215827,2,0.00239808153477218,4,0.00479616306954436,1,0.00119904076738609,0,0,18,0.0215827338129496,1,0.00119904076738609,7,0.00839328537170264,0,0,114.474,0.137258992805755,2,0.00239808153477218,92,0.11031175059952,0.174,0.00020863309352518,2,0.00239808153477218,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-12,899,71.218,0.0792191323692992,13.455,0.0149666295884316,8.455,0.00940489432703003,0,0,28,0.0311457174638487,0.308,0.000342602892102336,2,0.00222469410456062,3,0.00333704115684093,0,0,4,0.00444938820912125,12,0.0133481646273637,62.763,0.0698142380422692,22.455,0.0249777530589544,8.455,0.00940489432703003,0,0,5,0.00556173526140156,0,0,0,0,0,0,28,0.0311457174638487,0.308,0.000342602892102336,0,0,0,0,2,0.00222469410456062,3,0.00333704115684093,0,0,0,0,0,0,2,0.00222469410456062,2,0.00222469410456062,12,0.0133481646273637,0,0,62.763,0.0698142380422692,5,0.00556173526140156,32,0.03559510567297,0.308,0.000342602892102336,3,0.00333704115684093,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-11,895,72.138,0.0806011173184358,19.93,0.022268156424581,8.93,0.00997765363128492,2,0.00223463687150838,26,0.0290502793296089,0.278,0.000310614525139665,1,0.00111731843575419,4,0.00446927374301676,3,0.00335195530726257,4,0.00446927374301676,3,0.00335195530726257,63.208,0.0706234636871508,14.93,0.0166815642458101,8.93,0.00997765363128492,0,0,11,0.0122905027932961,0,0,2,0.00223463687150838,0,0,26,0.0290502793296089,0.278,0.000310614525139665,0,0,0,0,1,0.00111731843575419,4,0.00446927374301676,0,0,3,0.00335195530726257,0,0,2,0.00223463687150838,2,0.00223463687150838,3,0.00335195530726257,0,0,63.208,0.0706234636871508,11,0.0122905027932961,33,0.0368715083798883,0.278,0.000310614525139665,4,0.00446927374301676,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-10,766,81.23,0.106044386422977,17.615,0.0229960835509138,11.615,0.0151631853785901,1,0.00130548302872063,36,0.0469973890339426,0,0,0,0,4,0.00522193211488251,5,0.00652741514360313,2,0.00261096605744125,4,0.00522193211488251,69.615,0.0908812010443864,16.615,0.0216906005221932,11.615,0.0151631853785901,0,0,6,0.00783289817232376,0,0,1,0.00130548302872063,0,0,36,0.0469973890339426,0,0,0,0,0,0,0,0,2,0.00261096605744125,2,0.00261096605744125,4,0.00522193211488251,1,0.00130548302872063,2,0.00261096605744125,0,0,4,0.00522193211488251,0,0,69.615,0.0908812010443864,6,0.00783289817232376,44,0.0574412532637076,0,0,2,0.00261096605744125,1,0.00130548302872063
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-09,683,73.54,0.107672035139092,9.27,0.0135724743777452,7.27,0.0106442166910688,1,0.00146412884333821,37,0.0541727672035139,0,0,2,0.00292825768667643,4,0.00585651537335286,3,0.00439238653001464,6,0.00878477306002928,4,0.00585651537335286,66.27,0.0970278184480234,14.27,0.0208931185944363,7.27,0.0106442166910688,0,0,2,0.00292825768667643,0,0,1,0.00146412884333821,0,0,37,0.0541727672035139,0,0,0,0,0,0,2,0.00292825768667643,4,0.00585651537335286,0,0,2,0.00292825768667643,1,0.00146412884333821,6,0.00878477306002928,0,0,4,0.00585651537335286,0,0,66.27,0.0970278184480234,2,0.00292825768667643,45,0.0658857979502196,0,0,4,0.00585651537335286,1,0.00146412884333821
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-08,714,66.814,0.0935770308123249,8.14,0.0114005602240896,4.14,0.00579831932773109,1,0.00140056022408964,22,0.030812324929972,0.534,0.000747899159663866,1,0.00140056022408964,9,0.0126050420168067,11,0.015406162464986,5,0.00700280112044818,5,0.00700280112044818,62.674,0.0877787114845938,11.14,0.0156022408963585,4.14,0.00579831932773109,0,0,4,0.00560224089635854,0,0,1,0.00140056022408964,0,0,22,0.030812324929972,0.534,0.000747899159663866,0,0,0,0,1,0.00140056022408964,9,0.0126050420168067,0,0,8,0.0112044817927171,3,0.00420168067226891,5,0.00700280112044818,0,0,5,0.00700280112044818,0,0,62.674,0.0877787114845938,4,0.00560224089635854,35,0.0490196078431373,0.534,0.000747899159663866,9,0.0126050420168067,3,0.00420168067226891
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-07,800,108.818,0.1360225,21.855,0.02731875,5.855,0.00731875,1,0.00125,44,0.055,0.108,0.000135,0,0,3,0.00375,8,0.01,8,0.01,17,0.02125,102.963,0.12870375,23.855,0.02981875,5.855,0.00731875,0,0,16,0.02,0,0,1,0.00125,0,0,44,0.055,0.108,0.000135,0,0,0,0,0,0,3,0.00375,0,0,6,0.0075,2,0.0025,3,0.00375,5,0.00625,17,0.02125,0,0,102.963,0.12870375,16,0.02,58,0.0725,0.108,0.000135,3,0.00375,2,0.0025
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-06,729,64,0.0877914951989026,16,0.0219478737997256,6,0.00823045267489712,1,0.00137174211248285,19,0.0260631001371742,0,0,4,0.00548696844993141,3,0.00411522633744856,4,0.00548696844993141,5,0.00685871056241427,6,0.00823045267489712,58,0.0795610425240055,17,0.0233196159122085,6,0.00823045267489712,0,0,10,0.0137174211248285,0,0,1,0.00137174211248285,0,0,19,0.0260631001371742,0,0,0,0,0,0,4,0.00548696844993141,2,0.00274348422496571,1,0.00137174211248285,1,0.00137174211248285,3,0.00411522633744856,3,0.00411522633744856,2,0.00274348422496571,6,0.00823045267489712,0,0,58,0.0795610425240055,10,0.0137174211248285,26,0.0356652949245542,0,0,2,0.00274348422496571,3,0.00411522633744856
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-05,848,68.05,0.080247641509434,20.46,0.024127358490566,7.46,0.00879716981132075,0,0,7,0.00825471698113208,0.13,0.000153301886792453,0,0,11,0.0129716981132075,1,0.00117924528301887,12,0.0141509433962264,9,0.0106132075471698,60.59,0.0714504716981132,16.46,0.0194103773584906,7.46,0.00879716981132075,0,0,13,0.0153301886792453,0,0,0,0,1,0.00117924528301887,6,0.00707547169811321,0,0,0,0,0.13,0.000153301886792453,0,0,8,0.00943396226415094,3,0.0035377358490566,1,0.00117924528301887,0,0,10,0.0117924528301887,2,0.00235849056603774,9,0.0106132075471698,0,0,60.59,0.0714504716981132,13,0.0153301886792453,23,0.027122641509434,0.13,0.000153301886792453,8,0.00943396226415094,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-04,653,53.284,0.0815987748851455,17.985,0.027542113323124,7.985,0.0122281776416539,1,0.00153139356814701,8,0.0122511485451761,0.314,0.000480857580398162,1,0.00153139356814701,2,0.00306278713629403,1,0.00153139356814701,11,0.0168453292496172,3,0.00459418070444104,45.299,0.0693705972434916,12.985,0.019885145482389,7.985,0.0122281776416539,0,0,10,0.0153139356814701,0,0,1,0.00153139356814701,0,0,8,0.0122511485451761,0.156,0.000238897396630934,0,0,0.158,0.000241960183767228,1,0.00153139356814701,0,0,2,0.00306278713629403,1,0.00153139356814701,0,0,11,0.0168453292496172,0,0,3,0.00459418070444104,0,0,45.299,0.0693705972434916,10,0.0153139356814701,22,0.0336906584992343,0.314,0.000480857580398162,0,0,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-03,827,69.05,0.0834945586457074,11.505,0.0139117291414752,8.505,0.0102841596130592,1,0.00120918984280532,14,0.0169286577992745,0.04,4.83675937122128e-05,0,0,8,0.00967351874244256,8,0.00967351874244256,14,0.0169286577992745,4,0.00483675937122128,60.545,0.0732103990326481,13.505,0.0163301088270859,8.505,0.0102841596130592,0,0,3,0.00362756952841596,0,0,1,0.00120918984280532,0,0,14,0.0169286577992745,0.04,4.83675937122128e-05,0,0,0,0,0,0,7,0.00846432889963724,1,0.00120918984280532,7,0.00846432889963724,1,0.00120918984280532,13,0.0157194679564692,1,0.00120918984280532,4,0.00483675937122128,0,0,60.545,0.0732103990326481,3,0.00362756952841596,36,0.0435308343409915,0.04,4.83675937122128e-05,7,0.00846432889963724,1,0.00120918984280532
"NORRKÖPING LASARETTSGATAN",202239,2022-10-02,745,420.06,0.563838926174497,242.575,0.325604026845638,99.485,0.133536912751678,0,0,17,0.0228187919463087,0,0,4,0.00536912751677852,14,0.0187919463087248,5,0.00671140939597315,20,0.0268456375838926,18,0.0241610738255034,321.625,0.431711409395973,125.625,0.168624161073825,98.435,0.132127516778523,4.14,0.00555704697986577,140,0.187919463087248,1.05,0.00140939597315436,0,0,1,0.00134228187919463,16,0.0214765100671141,0,0,0,0,0,0,4,0.00536912751677852,13,0.0174496644295302,1,0.00134228187919463,4,0.00536912751677852,1,0.00134228187919463,20,0.0268456375838926,0,0,14,0.0187919463087248,4,0.00536912751677852,321.625,0.431711409395973,140,0.187919463087248,42,0.0563758389261745,0,0,13,0.0174496644295302,1,0.00134228187919463
"NORRKÖPING LASARETTSGATAN",202239,2022-10-01,870,608.088,0.698951724137931,374.618,0.430595402298851,178.47,0.205137931034483,0,0,18,0.0206896551724138,0,0,1,0.00114942528735632,13,0.0149425287356322,8,0.00919540229885057,1,0.00114942528735632,14,0.0160919540229885,431.628,0.496124137931034,204.628,0.235204597701149,176.46,0.202827586206897,11.158,0.0128252873563218,187,0.214942528735632,2.01,0.00231034482758621,0,0,3,0.00344827586206897,15,0.0172413793103448,0,0,0,0,0,0,1,0.00114942528735632,11,0.0126436781609195,2,0.00229885057471264,5,0.00574712643678161,3,0.00344827586206897,1,0.00114942528735632,0,0,8,0.00919540229885057,6,0.00689655172413793,431.628,0.496124137931034,187,0.214942528735632,26,0.0298850574712644,0,0,11,0.0126436781609195,3,0.00344827586206897
"NORRKÖPING LASARETTSGATAN",202239,2022-09-30,1130,944.985,0.836269911504425,672.955,0.595535398230088,174.03,0.154008849557522,9,0.0079646017699115,18,0.015929203539823,0,0,2,0.00176991150442478,25,0.0221238938053097,13,0.0115044247787611,16,0.0141592920353982,15,0.0132743362831858,774.13,0.685070796460177,208.13,0.184185840707965,170.855,0.151199115044248,8.1,0.00716814159292035,494,0.43716814159292,3.175,0.00280973451327434,9,0.0079646017699115,0,0,18,0.015929203539823,0,0,0,0,0,0,2,0.00176991150442478,21,0.0185840707964602,4,0.00353982300884956,11,0.00973451327433628,2,0.00176991150442478,16,0.0141592920353982,0,0,10,0.00884955752212389,5,0.00442477876106195,774.13,0.685070796460177,494,0.43716814159292,49,0.0433628318584071,0,0,21,0.0185840707964602,2,0.00176991150442478
"NORRKÖPING LASARETTSGATAN",202239,2022-09-29,1079,978.286,0.906659870250232,632.956,0.586613531047266,211.33,0.195857275254866,36,0.0333642261353105,26,0.0240963855421687,0,0,2,0.00185356811862836,29,0.0268767377201112,6,0.00556070435588508,13,0.0120481927710843,22,0.020389249304912,769.356,0.71302687673772,280.356,0.259829471733086,208.93,0.193632993512512,9.026,0.00836515291936979,415,0.384615384615385,2.4,0.00222428174235403,36,0.0333642261353105,0,0,26,0.0240963855421687,0,0,0,0,0,0,2,0.00185356811862836,26,0.0240963855421687,3,0.00278035217794254,5,0.0046339202965709,1,0.00092678405931418,11,0.010194624652456,2,0.00185356811862836,4,0.00370713623725672,18,0.0166821130676552,769.356,0.71302687673772,415,0.384615384615385,47,0.0435588507877665,0,0,26,0.0240963855421687,1,0.00092678405931418
"NORRKÖPING LASARETTSGATAN",202239,2022-09-28,984,809.298,0.822457317073171,502.043,0.510206300813008,156.255,0.158795731707317,33,0.0335365853658537,16,0.016260162601626,0,0,1,0.00101626016260163,31,0.0315040650406504,8,0.00813008130081301,39,0.0396341463414634,23,0.0233739837398374,655.128,0.665780487804878,218.128,0.221674796747967,154.17,0.156676829268293,4.873,0.00495223577235772,343,0.348577235772358,2.085,0.00211890243902439,33,0.0335365853658537,0,0,16,0.016260162601626,0,0,0,0,0,0,1,0.00101626016260163,26,0.0264227642276423,5,0.00508130081300813,5,0.00508130081300813,3,0.00304878048780488,39,0.0396341463414634,0,0,15,0.0152439024390244,8,0.00813008130081301,655.128,0.665780487804878,343,0.348577235772358,65,0.0660569105691057,0,0,26,0.0264227642276423,3,0.00304878048780488
"NORRKÖPING LASARETTSGATAN",202239,2022-09-27,1087,945.218,0.869565777368905,591.358,0.544027598896044,223.86,0.205942962281509,31,0.0285188592456302,18,0.0165593376264949,0,0,6,0.00551977920883165,19,0.0174793008279669,7,0.00643974241030359,28,0.0257589696412144,21,0.0193192272309108,723.928,0.665987120515179,289.928,0.266723091076357,221.29,0.203578656853726,8.068,0.00742226310947562,362,0.333026678932843,2.57,0.00236430542778289,31,0.0285188592456302,0,0,18,0.0165593376264949,0,0,0,0,0,0,6,0.00551977920883165,13,0.0119595216191352,6,0.00551977920883165,5,0.00459981600735971,2,0.00183992640294388,28,0.0257589696412144,0,0,10,0.00919963201471941,11,0.0101195952161914,723.928,0.665987120515179,362,0.333026678932843,57,0.0524379024839006,0,0,13,0.0119595216191352,2,0.00183992640294388
"NORRKÖPING LASARETTSGATAN",202239,2022-09-26,996,990.917,0.994896586345381,683.857,0.686603413654618,197.06,0.19785140562249,25,0.0251004016064257,22,0.0220883534136546,0,0,5,0.00502008032128514,21,0.0210843373493976,9,0.00903614457831325,17,0.0170682730923695,11,0.0110441767068273,798.022,0.801226907630522,246.022,0.247010040160643,192.895,0.193669678714859,7.962,0.00799397590361446,483,0.484939759036145,4.165,0.00418172690763052,25,0.0251004016064257,1,0.00100401606425703,21,0.0210843373493976,0,0,0,0,0,0,5,0.00502008032128514,17,0.0170682730923695,4,0.00401606425702811,4,0.00401606425702811,5,0.00502008032128514,17,0.0170682730923695,0,0,6,0.00602409638554217,5,0.00502008032128514,798.022,0.801226907630522,483,0.484939759036145,47,0.0471887550200803,0,0,17,0.0170682730923695,5,0.00502008032128514
"NORRKÖPING LASARETTSGATAN",202233,2022-08-21,989,126.266,0.127670374115268,40.716,0.0411688574317492,8.55,0.00864509605662285,4,0.00404448938321537,9,0.00910010111223458,0,0,0,0,11,0.0111223458038423,6,0.00606673407482305,34,0.0343781597573306,13,0.0131445904954499,117.716,0.119025278058645,33.716,0.0340910010111223,8.55,0.00864509605662285,8.166,0.00825682507583418,24,0.0242669362992922,0,0,4,0.00404448938321537,2,0.00202224469160768,7,0.0070778564206269,0,0,0,0,0,0,0,0,4,0.00404448938321537,7,0.0070778564206269,3,0.00303336703741153,3,0.00303336703741153,34,0.0343781597573306,0,0,12,0.0121334681496461,1,0.00101112234580384,117.716,0.119025278058645,24,0.0242669362992922,53,0.0535894843276036,0,0,4,0.00404448938321537,3,0.00303336703741153
