"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"HUDDINGE MATBÖRSEN",202225,2022-06-26,973,120.58,0.123926002055498,69.79,0.071726618705036,3.79,0.00389516957862282,1,0.00102774922918808,8,0.00822199383350463,0,0,0,0,0,0,3,0.00308324768756423,2,0.00205549845837616,22,0.0226104830421377,11,0.0113052415210689,116.79,0.120030832476876,15.79,0.0162281603288798,3.79,0.00389516957862282,0,0,66,0.0678314491264132,0,0,1,0.00102774922918808,8,0.00822199383350463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00308324768756423,0,0,2,0.00205549845837616,20,0.0205549845837616,2,0.00205549845837616,11,0.0113052415210689,0,0,116.79,0.120030832476876,66,0.0678314491264132,32,0.0328879753340185,0,0,3,0.00308324768756423
"HUDDINGE MATBÖRSEN",202225,2022-06-25,781,73.472,0.0940742637644046,43.736,0.056,3.736,0.00478361075544174,1,0.00128040973111396,7,0.0089628681177977,0,0,0,0,0,0,3,0.00384122919334187,0,0,6,0.00768245838668374,9,0.0115236875800256,69.736,0.0892906530089629,13.736,0.0175877080665813,3.736,0.00478361075544174,0,0,40,0.0512163892445583,0,0,1,0.00128040973111396,1,0.00128040973111396,6,0.00768245838668374,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00384122919334187,0,0,0,0,6,0.00768245838668374,0,0,9,0.0115236875800256,0,0,69.736,0.0892906530089629,40,0.0512163892445583,13,0.0166453265044814,0,0,3,0.00384122919334187
"HUDDINGE MATBÖRSEN",202225,2022-06-24,707,40.128,0.0567581329561528,23.564,0.0333295615275813,3.564,0.00504101838755304,1,0.00141442715700141,0,0,0,0,0,0,0,0,1,0.00141442715700141,0,0,5,0.00707213578500707,6,0.00848656294200849,36.564,0.0517171145685997,10.564,0.0149420084865629,3.564,0.00504101838755304,0,0,20,0.0282885431400283,0,0,1,0.00141442715700141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00141442715700141,0,0,0,0,5,0.00707213578500707,0,0,6,0.00848656294200849,0,0,36.564,0.0517171145685997,20,0.0282885431400283,5,0.00707213578500707,0,0,1,0.00141442715700141
"HUDDINGE MATBÖRSEN",202225,2022-06-23,1005,105.796,0.105269651741294,67.898,0.0675601990049751,2.898,0.00288358208955224,0,0,3,0.00298507462686567,0,0,0,0,0,0,11,0.0109452736318408,0,0,11,0.0109452736318408,10,0.00995024875621891,102.898,0.102386069651741,12.898,0.0128338308457711,2.898,0.00288358208955224,0,0,65,0.0646766169154229,0,0,0,0,0,0,3,0.00298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,10,0.00995024875621891,1,0.00099502487562189,0,0,11,0.0109452736318408,0,0,10,0.00995024875621891,0,0,102.898,0.102386069651741,65,0.0646766169154229,15,0.0149253731343284,0,0,10,0.00995024875621891
"HUDDINGE MATBÖRSEN",202225,2022-06-22,906,92.736,0.10235761589404,38.368,0.0423487858719647,5.368,0.00592494481236203,1,0.0011037527593819,6,0.00662251655629139,0,0,0,0,0,0,13,0.0143487858719647,5,0.00551876379690949,17,0.0187637969094923,7,0.00772626931567329,87.368,0.0964326710816777,13.368,0.0147549668874172,5.368,0.00592494481236203,0,0,33,0.0364238410596026,0,0,1,0.0011037527593819,0,0,6,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0132450331125828,1,0.0011037527593819,5,0.00551876379690949,17,0.0187637969094923,0,0,7,0.00772626931567329,0,0,87.368,0.0964326710816777,33,0.0364238410596026,29,0.0320088300220751,0,0,12,0.0132450331125828
"HUDDINGE MATBÖRSEN",202225,2022-06-21,1013,77.916,0.0769160908193485,37.958,0.0374708785784798,6.958,0.00686870681145114,0,0,9,0.00888450148075025,0,0,0,0,0,0,3,0.00296150049358342,1,0.000987166831194472,13,0.0128331688055281,7,0.0069101678183613,70.958,0.0700473840078973,13.958,0.0137788746298124,6.958,0.00686870681145114,0,0,31,0.0306021717670286,0,0,0,0,2,0.00197433366238894,7,0.0069101678183613,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00197433366238894,1,0.000987166831194472,1,0.000987166831194472,10,0.00987166831194472,3,0.00296150049358342,7,0.0069101678183613,0,0,70.958,0.0700473840078973,31,0.0306021717670286,24,0.0236920039486673,0,0,2,0.00197433366238894
"HUDDINGE MATBÖRSEN",202225,2022-06-20,973,92.94,0.09551901336074,33.97,0.034912641315519,12.97,0.0133299075025694,3,0.00308324768756423,4,0.00411099691675231,0,0,0,0,0,0,11,0.0113052415210689,4,0.00411099691675231,21,0.0215827338129496,3,0.00308324768756423,79.97,0.0821891058581706,18.97,0.0194964028776978,12.97,0.0133299075025694,0,0,21,0.0215827338129496,0,0,3,0.00308324768756423,1,0.00102774922918808,3,0.00308324768756423,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00513874614594039,6,0.00616649537512847,4,0.00411099691675231,18,0.0184994861253854,3,0.00308324768756423,3,0.00308324768756423,0,0,79.97,0.0821891058581706,21,0.0215827338129496,35,0.0359712230215827,0,0,5,0.00513874614594039
"HUDDINGE MATBÖRSEN",202224,2022-06-19,1154,81.136,0.0703084922010399,48.068,0.0416533795493934,7.068,0.00612478336221837,2,0.00173310225303293,5,0.00433275563258232,0,0,0,0,0,0,7,0.00606585788561525,3,0.00259965337954939,2,0.00173310225303293,7,0.00606585788561525,74.068,0.0641837088388215,16.068,0.0139237435008665,7.068,0.00612478336221837,0,0,41,0.035528596187175,0,0,2,0.00173310225303293,5,0.00433275563258232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00259965337954939,4,0.00346620450606586,3,0.00259965337954939,0,0,2,0.00173310225303293,7,0.00606585788561525,0,0,74.068,0.0641837088388215,41,0.035528596187175,14,0.0121317157712305,0,0,3,0.00259965337954939
"HUDDINGE MATBÖRSEN",202224,2022-06-18,1054,75.912,0.072022770398482,45.456,0.0431271347248577,6.456,0.00612523719165085,0,0,2,0.00189753320683112,0,0,0,0,0,0,3,0.00284629981024668,8,0.00759013282732448,0,0,11,0.0104364326375712,69.456,0.0658975332068311,17.456,0.016561669829222,6.456,0.00612523719165085,0,0,39,0.0370018975332068,0,0,0,0,0,0,2,0.00189753320683112,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00189753320683112,1,0.00094876660341556,8,0.00759013282732448,0,0,0,0,11,0.0104364326375712,0,0,69.456,0.0658975332068311,39,0.0370018975332068,11,0.0104364326375712,0,0,2,0.00189753320683112
"HUDDINGE MATBÖRSEN",202224,2022-06-17,1152,92.236,0.0800659722222222,53.618,0.0465434027777778,7.618,0.00661284722222222,0,0,0,0,0,0,0,0,1,0.000868055555555556,4,0.00347222222222222,7,0.00607638888888889,0,0,19,0.0164930555555556,84.618,0.073453125,27.618,0.0239739583333333,7.618,0.00661284722222222,0,0,46,0.0399305555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000868055555555556,2,0.00173611111111111,2,0.00173611111111111,7,0.00607638888888889,0,0,0,0,19,0.0164930555555556,0,0,84.618,0.073453125,46,0.0399305555555556,9,0.0078125,0,0,2,0.00173611111111111
"HUDDINGE MATBÖRSEN",202224,2022-06-16,986,70.612,0.0716146044624746,47.306,0.0479776876267748,8.306,0.00842393509127789,0,0,3,0.00304259634888438,0,0,0,0,0,0,3,0.00304259634888438,3,0.00304259634888438,1,0.00101419878296146,5,0.0050709939148073,62.306,0.0631906693711968,13.306,0.0134949290060852,8.306,0.00842393509127789,0,0,39,0.039553752535497,0,0,0,0,2,0.00202839756592292,1,0.00101419878296146,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00202839756592292,1,0.00101419878296146,3,0.00304259634888438,0,0,1,0.00101419878296146,5,0.0050709939148073,0,0,62.306,0.0631906693711968,39,0.039553752535497,8,0.00811359026369168,0,0,2,0.00202839756592292
"HUDDINGE MATBÖRSEN",202224,2022-06-15,1019,60.004,0.0588851815505397,34.002,0.0333680078508342,5.002,0.00490873405299313,4,0.00392541707556428,0,0,0,0,0,0,1,0.00098135426889107,10,0.0098135426889107,0,0,4,0.00392541707556428,2,0.00196270853778214,55.002,0.0539764474975466,12.002,0.0117782139352306,5.002,0.00490873405299313,0,0,29,0.028459273797841,0,0,4,0.00392541707556428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00098135426889107,7,0.00686947988223749,3,0.00294406280667321,0,0,0,0,4,0.00392541707556428,2,0.00196270853778214,0,0,55.002,0.0539764474975466,29,0.028459273797841,7,0.00686947988223749,0,0,7,0.00686947988223749
"HUDDINGE MATBÖRSEN",202224,2022-06-14,1059,75.804,0.0715807365439094,43.402,0.0409839471199245,9.402,0.00887818696883853,1,0.000944287063267233,10,0.00944287063267233,0,0,0,0,0,0,8,0.00755429650613787,0,0,0,0,4,0.00377714825306893,66.402,0.0627025495750708,14.402,0.0135996222851747,9.402,0.00887818696883853,0,0,34,0.0321057601510859,0,0,1,0.000944287063267233,7,0.00661000944287063,3,0.0028328611898017,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0056657223796034,2,0.00188857412653447,0,0,0,0,0,0,4,0.00377714825306893,0,0,66.402,0.0627025495750708,34,0.0321057601510859,12,0.0113314447592068,0,0,6,0.0056657223796034
"HUDDINGE MATBÖRSEN",202224,2022-06-13,1079,77.76,0.0720667284522706,48.88,0.0453012048192771,11.88,0.0110101946246525,1,0.00092678405931418,0,0,0,0,0,0,0,0,3,0.00278035217794254,2,0.00185356811862836,0,0,11,0.010194624652456,65.88,0.0610565338276182,23.88,0.0221316033364226,11.88,0.0110101946246525,0,0,37,0.0342910101946247,0,0,1,0.00092678405931418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00185356811862836,1,0.00092678405931418,2,0.00185356811862836,0,0,0,0,11,0.010194624652456,0,0,65.88,0.0610565338276182,37,0.0342910101946247,3,0.00278035217794254,0,0,2,0.00185356811862836
"HUDDINGE MATBÖRSEN",202223,2022-06-12,1125,95.712,0.0850773333333333,41.856,0.0372053333333333,6.856,0.00609422222222222,1,0.000888888888888889,21,0.0186666666666667,0,0,0,0,1,0.000888888888888889,6,0.00533333333333333,5,0.00444444444444444,0,0,13,0.0115555555555556,88.856,0.0789831111111111,21.856,0.0194275555555556,6.856,0.00609422222222222,0,0,35,0.0311111111111111,0,0,1,0.000888888888888889,16,0.0142222222222222,5,0.00444444444444444,0,0,0,0,0,0,0,0,0,0,1,0.000888888888888889,4,0.00355555555555556,2,0.00177777777777778,5,0.00444444444444444,0,0,0,0,13,0.0115555555555556,0,0,88.856,0.0789831111111111,35,0.0311111111111111,28,0.0248888888888889,0,0,4,0.00355555555555556
"HUDDINGE MATBÖRSEN",202223,2022-06-11,1176,109.072,0.0927482993197279,49.536,0.0421224489795918,6.536,0.0055578231292517,0,0,29,0.0246598639455782,0,0,0,0,0,0,6,0.00510204081632653,2,0.00170068027210884,0,0,16,0.0136054421768707,102.536,0.0871904761904762,22.536,0.0191632653061224,6.536,0.0055578231292517,0,0,43,0.0365646258503401,0,0,0,0,23,0.0195578231292517,6,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00255102040816327,3,0.00255102040816327,2,0.00170068027210884,0,0,0,0,16,0.0136054421768707,0,0,102.536,0.0871904761904762,43,0.0365646258503401,34,0.0289115646258503,0,0,3,0.00255102040816327
"HUDDINGE MATBÖRSEN",202223,2022-06-10,1191,116.228,0.0975885810243493,74.114,0.0622283795130143,5.114,0.00429387069689337,0,0,12,0.0100755667506297,0,0,0,0,0,0,4,0.00335852225020991,5,0.00419815281276238,0,0,16,0.0134340890008396,111.114,0.0932947103274559,21.114,0.017727959697733,5.114,0.00429387069689337,0,0,69,0.0579345088161209,0,0,0,0,3,0.00251889168765743,9,0.00755667506297229,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00251889168765743,1,0.000839630562552477,5,0.00419815281276238,0,0,0,0,16,0.0134340890008396,0,0,111.114,0.0932947103274559,69,0.0579345088161209,18,0.0151133501259446,0,0,3,0.00251889168765743
"HUDDINGE MATBÖRSEN",202223,2022-06-09,1219,82.424,0.0676160787530763,45.712,0.0374995898277277,5.712,0.00468580803937654,0,0,18,0.014766201804758,0,0,0,0,0,0,4,0.00328137817883511,3,0.00246103363412633,2,0.00164068908941756,4,0.00328137817883511,76.712,0.0629302707136998,9.712,0.00796718621821165,5.712,0.00468580803937654,0,0,40,0.0328137817883511,0,0,0,0,4,0.00328137817883511,14,0.0114848236259229,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00328137817883511,0,0,3,0.00246103363412633,0,0,2,0.00164068908941756,4,0.00328137817883511,0,0,76.712,0.0629302707136998,40,0.0328137817883511,23,0.0188679245283019,0,0,4,0.00328137817883511
"HUDDINGE MATBÖRSEN",202223,2022-06-08,1138,102.3,0.0898945518453427,77.15,0.0677943760984183,5.15,0.00452548330404218,2,0.00175746924428822,4,0.00351493848857645,0,0,0,0,0,0,5,0.00439367311072056,1,0.000878734622144112,0,0,8,0.0070298769771529,97.15,0.0853690685413005,15.15,0.0133128295254833,5.15,0.00452548330404218,0,0,72,0.0632688927943761,0,0,2,0.00175746924428822,0,0,4,0.00351493848857645,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00351493848857645,1,0.000878734622144112,1,0.000878734622144112,0,0,0,0,8,0.0070298769771529,0,0,97.15,0.0853690685413005,72,0.0632688927943761,6,0.00527240773286467,0,0,4,0.00351493848857645
"HUDDINGE MATBÖRSEN",202223,2022-06-07,1007,74.128,0.0736127110228401,46.064,0.0457437934458788,8.064,0.00800794438927508,0,0,2,0.00198609731876862,0,0,0,0,0,0,9,0.00893743793445879,1,0.00099304865938431,1,0.00099304865938431,7,0.00695134061569017,66.064,0.065604766633565,15.064,0.0149592850049652,8.064,0.00800794438927508,0,0,38,0.0377358490566038,0,0,0,0,2,0.00198609731876862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00695134061569017,2,0.00198609731876862,1,0.00099304865938431,0,0,1,0.00099304865938431,7,0.00695134061569017,0,0,66.064,0.065604766633565,38,0.0377358490566038,6,0.00595829195630586,0,0,7,0.00695134061569017
"HUDDINGE MATBÖRSEN",202223,2022-06-06,1220,94.408,0.0773836065573771,61.204,0.0501672131147541,9.204,0.00754426229508197,0,0,4,0.00327868852459016,0,0,0,0,2,0.00163934426229508,6,0.00491803278688525,7,0.00573770491803279,0,0,5,0.00409836065573771,85.204,0.0698393442622951,16.204,0.0132819672131148,9.204,0.00754426229508197,0,0,52,0.0426229508196721,0,0,0,0,0,0,4,0.00327868852459016,0,0,0,0,0,0,0,0,0,0,2,0.00163934426229508,5,0.00409836065573771,1,0.000819672131147541,7,0.00573770491803279,0,0,0,0,5,0.00409836065573771,0,0,85.204,0.0698393442622951,52,0.0426229508196721,12,0.00983606557377049,0,0,5,0.00409836065573771
"HUDDINGE MATBÖRSEN",202222,2022-06-05,1306,105.696,0.0809310872894334,66.348,0.050802450229709,7.348,0.00562633996937213,1,0.000765696784073507,12,0.00918836140888208,0,0,0,0,0,0,1,0.000765696784073507,1,0.000765696784073507,1,0.000765696784073507,16,0.0122511485451761,98.348,0.0753047473200613,24.348,0.0186431852986217,7.348,0.00562633996937213,0,0,59,0.0451761102603369,0,0,1,0.000765696784073507,6,0.00459418070444104,6,0.00459418070444104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000765696784073507,1,0.000765696784073507,0,0,1,0.000765696784073507,16,0.0122511485451761,0,0,98.348,0.0753047473200613,59,0.0451761102603369,15,0.0114854517611026,0,0,0,0
"HUDDINGE MATBÖRSEN",202222,2022-06-04,1156,95.14,0.0823010380622837,54.07,0.0467733564013841,8.07,0.00698096885813149,0,0,1,0.000865051903114187,0,0,0,0,1,0.000865051903114187,10,0.00865051903114187,1,0.000865051903114187,0,0,20,0.0173010380622837,87.07,0.0753200692041522,29.07,0.0251470588235294,8.07,0.00698096885813149,0,0,46,0.0397923875432526,0,0,0,0,0,0,1,0.000865051903114187,0,0,0,0,0,0,0,0,0,0,1,0.000865051903114187,4,0.00346020761245675,6,0.00519031141868512,1,0.000865051903114187,0,0,0,0,20,0.0173010380622837,0,0,87.07,0.0753200692041522,46,0.0397923875432526,8,0.0069204152249135,0,0,4,0.00346020761245675
"HUDDINGE MATBÖRSEN",202222,2022-06-03,1180,123.092,0.104315254237288,68.546,0.0580898305084746,4.546,0.00385254237288136,3,0.00254237288135593,8,0.00677966101694915,0,0,0,0,0,0,5,0.00423728813559322,8,0.00677966101694915,0,0,26,0.0220338983050847,118.546,0.100462711864407,33.546,0.028428813559322,4.546,0.00385254237288136,0,0,64,0.0542372881355932,0,0,3,0.00254237288135593,0,0,8,0.00677966101694915,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00254237288135593,2,0.00169491525423729,8,0.00677966101694915,0,0,0,0,26,0.0220338983050847,0,0,118.546,0.100462711864407,64,0.0542372881355932,18,0.0152542372881356,0,0,3,0.00254237288135593
"HUDDINGE MATBÖRSEN",202222,2022-06-02,907,106.844,0.117799338478501,50.922,0.0561433296582139,4.922,0.00542668136714443,1,0.00110253583241455,16,0.0176405733186329,0,0,0,0,0,0,7,0.00771775082690187,4,0.00441014332965821,5,0.00551267916207277,18,0.019845644983462,101.922,0.112372657111356,23.922,0.0263748621830209,4.922,0.00542668136714443,0,0,46,0.0507166482910695,0,0,1,0.00110253583241455,0,0,16,0.0176405733186329,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00771775082690187,0,0,4,0.00441014332965821,0,0,5,0.00551267916207277,18,0.019845644983462,0,0,101.922,0.112372657111356,46,0.0507166482910695,25,0.0275633958103638,0,0,7,0.00771775082690187
"HUDDINGE MATBÖRSEN",202222,2022-06-01,1030,85.804,0.083304854368932,49.402,0.0479631067961165,7.402,0.00718640776699029,1,0.000970873786407767,10,0.00970873786407767,0,0,0,0,0,0,7,0.00679611650485437,2,0.00194174757281553,0,0,9,0.0087378640776699,78.402,0.0761184466019418,17.402,0.016895145631068,7.402,0.00718640776699029,0,0,42,0.0407766990291262,0,0,1,0.000970873786407767,0,0,10,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0058252427184466,1,0.000970873786407767,2,0.00194174757281553,0,0,0,0,9,0.0087378640776699,0,0,78.402,0.0761184466019418,42,0.0407766990291262,13,0.012621359223301,0,0,6,0.0058252427184466
"HUDDINGE MATBÖRSEN",202222,2022-05-31,996,73.824,0.0741204819277108,47.412,0.0476024096385542,5.412,0.00543373493975904,0,0,10,0.0100401606425703,0,0,0,0,0,0,6,0.00602409638554217,0,0,0,0,5,0.00502008032128514,68.412,0.0686867469879518,10.412,0.0104538152610442,5.412,0.00543373493975904,0,0,42,0.0421686746987952,0,0,0,0,0,0,10,0.0100401606425703,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00602409638554217,0,0,0,0,0,0,0,0,5,0.00502008032128514,0,0,68.412,0.0686867469879518,42,0.0421686746987952,10,0.0100401606425703,0,0,6,0.00602409638554217
"HUDDINGE MATBÖRSEN",202222,2022-05-30,1039,69.968,0.0673416746871992,42.984,0.0413705486044273,5.984,0.00575938402309913,1,0.000962463907603465,8,0.00769971126082772,0,0,0,0,0,0,9,0.00866217516843118,1,0.000962463907603465,0,0,2,0.00192492781520693,63.984,0.0615822906641001,8.984,0.00864677574590953,5.984,0.00575938402309913,0,0,37,0.0356111645813282,0,0,1,0.000962463907603465,0,0,8,0.00769971126082772,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00481231953801732,4,0.00384985563041386,1,0.000962463907603465,0,0,0,0,2,0.00192492781520693,0,0,63.984,0.0615822906641001,37,0.0356111645813282,13,0.012512030798845,0,0,5,0.00481231953801732
"HUDDINGE MATBÖRSEN",202221,2022-05-29,1366,126.468,0.0925827232796486,45.234,0.0331142020497804,8.234,0.00602781844802343,3,0.00219619326500732,50,0.0366032210834553,0,0,0,0,0,0,12,0.00878477306002928,2,0.00146412884333821,2,0.00146412884333821,4,0.00292825768667643,118.234,0.0865549048316252,15.234,0.0111522693997072,8.234,0.00602781844802343,0,0,37,0.027086383601757,0,0,3,0.00219619326500732,25,0.0183016105417277,25,0.0183016105417277,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00366032210834553,7,0.00512445095168375,2,0.00146412884333821,0,0,2,0.00146412884333821,4,0.00292825768667643,0,0,118.234,0.0865549048316252,37,0.027086383601757,61,0.0446559297218155,0,0,5,0.00366032210834553
"HUDDINGE MATBÖRSEN",202221,2022-05-28,1013,82.252,0.0811964461994077,48.626,0.0480019743336624,6.626,0.00654096742349457,1,0.000987166831194472,7,0.0069101678183613,0,0,0,0,0,0,4,0.00394866732477789,4,0.00394866732477789,0,0,11,0.0108588351431392,75.626,0.0746554787759131,18.626,0.0183869693978282,6.626,0.00654096742349457,0,0,42,0.0414610069101678,0,0,1,0.000987166831194472,1,0.000987166831194472,6,0.00592300098716683,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00296150049358342,1,0.000987166831194472,4,0.00394866732477789,0,0,0,0,11,0.0108588351431392,0,0,75.626,0.0746554787759131,42,0.0414610069101678,12,0.0118460019743337,0,0,3,0.00296150049358342
"HUDDINGE MATBÖRSEN",202221,2022-05-27,1027,108.588,0.105733203505355,50.294,0.0489717624148004,8.294,0.00807594936708861,2,0.00194741966893866,14,0.0136319376825706,0,0,0,0,0,0,7,0.0068159688412853,3,0.00292112950340798,0,0,24,0.0233690360272639,100.294,0.0976572541382668,34.294,0.0333924050632911,8.294,0.00807594936708861,0,0,42,0.0408958130477118,0,0,2,0.00194741966893866,8,0.00778967867575463,6,0.00584225900681597,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00486854917234664,2,0.00194741966893866,3,0.00292112950340798,0,0,0,0,24,0.0233690360272639,0,0,100.294,0.0976572541382668,42,0.0408958130477118,19,0.0185004868549172,0,0,5,0.00486854917234664
"HUDDINGE MATBÖRSEN",202221,2022-05-26,1128,75.172,0.0666418439716312,42.586,0.0377535460992908,8.586,0.00761170212765957,0,0,0,0,0,0,0,0,1,0.000886524822695035,5,0.00443262411347518,4,0.00354609929078014,1,0.000886524822695035,13,0.0115248226950355,66.586,0.0590301418439716,22.586,0.0200230496453901,8.586,0.00761170212765957,0,0,34,0.0301418439716312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000886524822695035,4,0.00354609929078014,1,0.000886524822695035,4,0.00354609929078014,0,0,1,0.000886524822695035,13,0.0115248226950355,0,0,66.586,0.0590301418439716,34,0.0301418439716312,6,0.00531914893617021,0,0,4,0.00354609929078014
"HUDDINGE MATBÖRSEN",202221,2022-05-25,1125,78.228,0.069536,53.114,0.0472124444444444,7.114,0.00632355555555556,1,0.000888888888888889,0,0,0,0,0,0,1,0.000888888888888889,4,0.00355555555555556,1,0.000888888888888889,0,0,11,0.00977777777777778,71.114,0.0632124444444444,20.114,0.0178791111111111,7.114,0.00632355555555556,0,0,46,0.0408888888888889,0,0,1,0.000888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000888888888888889,3,0.00266666666666667,1,0.000888888888888889,1,0.000888888888888889,0,0,0,0,11,0.00977777777777778,0,0,71.114,0.0632124444444444,46,0.0408888888888889,2,0.00177777777777778,0,0,3,0.00266666666666667
"HUDDINGE MATBÖRSEN",202221,2022-05-24,1059,72.916,0.0688536355051936,44.958,0.0424532577903683,5.958,0.00562606232294618,1,0.000944287063267233,7,0.00661000944287063,0,0,0,0,0,0,5,0.00472143531633617,2,0.00188857412653447,0,0,7,0.00661000944287063,66.958,0.0632275731822474,13.958,0.013180358829084,5.958,0.00562606232294618,0,0,39,0.0368271954674221,0,0,1,0.000944287063267233,0,0,7,0.00661000944287063,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00472143531633617,0,0,2,0.00188857412653447,0,0,0,0,7,0.00661000944287063,0,0,66.958,0.0632275731822474,39,0.0368271954674221,9,0.0084985835694051,0,0,5,0.00472143531633617
"HUDDINGE MATBÖRSEN",202221,2022-05-23,1133,60.64,0.0535216240070609,32.82,0.0289673433362754,4.82,0.00425419240953222,1,0.00088261253309797,4,0.00353045013239188,0,0,0,0,0,0,7,0.00617828773168579,3,0.00264783759929391,6,0.00529567519858782,2,0.00176522506619594,55.82,0.0492674315975287,7.82,0.00690203000882613,4.82,0.00425419240953222,0,0,28,0.0247131509267432,0,0,1,0.00088261253309797,1,0.00088261253309797,3,0.00264783759929391,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00441306266548985,2,0.00176522506619594,3,0.00264783759929391,0,0,6,0.00529567519858782,2,0.00176522506619594,0,0,55.82,0.0492674315975287,28,0.0247131509267432,15,0.0132391879964696,0,0,5,0.00441306266548985
