"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"MALMÖ TRIANGELN",202230,2022-07-25,2465,305.44,0.123910750507099,45.25,0.0183569979716024,56.25,0.0228194726166329,10,0.00405679513184584,73,0.0296146044624746,2,0.000811359026369168,1.94,0.000787018255578093,2,0.000811359026369168,21,0.00851926977687627,29,0.0117647058823529,47,0.0190669371196755,18,0.00730223123732252,262.19,0.106365111561866,165.25,0.0670385395537525,43.25,0.0175456389452333,0,0,2,0.000811359026369168,13,0.00527383367139959,10,0.00405679513184584,14,0.00567951318458418,59,0.0239350912778905,2,0.000811359026369168,0,0,0,0,0,0,1.94,0.000787018255578093,0,0,2,0.000811359026369168,21,0.00851926977687627,47,0.0190669371196755,29,0.0117647058823529,9,0.00365111561866126,9,0.00365111561866126,262.19,0.106365111561866,2,0.000811359026369168,15,0.00608519269776876,3.94,0.00159837728194726,76,0.0308316430020284
"MALMÖ TRIANGELN",202229,2022-07-24,1964,279.094,0.142104887983707,39.22,0.019969450101833,88.22,0.044918533604888,10,0.00509164969450102,30,0.0152749490835031,0,0,0.654,0.000332993890020367,4,0.00203665987780041,21,0.0106924643584521,22,0.0112016293279022,42,0.0213849287169043,22,0.0112016293279022,239.874,0.122135437881874,121.22,0.0617209775967413,39.22,0.019969450101833,0,0,0,0,49,0.024949083503055,10,0.00509164969450102,18,0.00916496945010183,12,0.00610997963340122,0,0,0,0,0.508,0.000258655804480652,0,0,0.146,7.43380855397149e-05,3,0.00152749490835031,3,0.00152749490835031,19,0.00967413441955193,30,0.0152749490835031,34,0.0173116089613035,9,0.00458248472505092,13,0.00661914460285132,239.874,0.122135437881874,0,0,51,0.0259674134419552,3.654,0.00186048879837067,64,0.0325865580448065
"MALMÖ TRIANGELN",202229,2022-07-23,2173,241.072,0.110939714680166,36,0.0165669581224114,84,0.03865623561896,9,0.00414173953060285,15,0.00690289921767142,2,0.00092038656235619,1.072,0.000493327197422918,4,0.00184077312471238,17,0.00782328578002761,5,0.00230096640589047,34,0.0156465715600552,34,0.0156465715600552,205.072,0.0943727565577543,114,0.0524620340543028,36,0.0165669581224114,0,0,0,0,48,0.0220892774965485,9,0.00414173953060285,9,0.00414173953060285,6,0.00276115968706857,2,0.00092038656235619,0.376,0.000173032673722964,0.432,0.000198803497468937,0,0,0.264,0.000121491026231017,5,0.00230096640589047,0,0,16,0.00736309249884952,21,0.00966405890473999,18,0.00828347906120571,21,0.00966405890473999,13,0.00598251265531523,205.072,0.0943727565577543,0,0,51,0.0234698573400828,1.072,0.000493327197422918,39,0.0179475379659457
"MALMÖ TRIANGELN",202229,2022-07-22,2444,315.442,0.129067921440262,34.21,0.0139975450081833,113.21,0.0463216039279869,11,0.00450081833060556,30,0.0122749590834697,0,0,2.022,0.000827332242225859,4,0.0016366612111293,25,0.0102291325695581,18,0.00736497545008183,31,0.012684124386252,47,0.0192307692307692,284.232,0.116297872340426,143.21,0.0585965630114566,31.21,0.0127700490998363,0,0,3,0.00122749590834697,82,0.0335515548281506,11,0.00450081833060556,19,0.00777414075286416,11,0.00450081833060556,0,0,0.978,0.000400163666121113,0.21,8.59247135842881e-05,0,0,0.834,0.000341243862520458,1,0.000409165302782324,4,0.0016366612111293,24,0.00981996726677578,24,0.00981996726677578,25,0.0102291325695581,30,0.0122749590834697,17,0.00695581014729951,284.232,0.116297872340426,3,0.00122749590834697,83,0.0339607201309329,6.022,0.00246399345335516,49,0.0200490998363339
"MALMÖ TRIANGELN",202229,2022-07-21,2240,254.384,0.113564285714286,31.76,0.0141785714285714,98.76,0.0440892857142857,6,0.00267857142857143,27,0.0120535714285714,3,0.00133928571428571,1.864,0.000832142857142857,2,0.000892857142857143,18,0.00803571428571428,14,0.00625,38,0.0169642857142857,14,0.00625,224.624,0.100278571428571,93.76,0.0418571428571429,29.76,0.0132857142857143,0,0,2,0.000892857142857143,69,0.0308035714285714,6,0.00267857142857143,15,0.00669642857142857,12,0.00535714285714286,3,0.00133928571428571,1.538,0.000686607142857143,0.256,0.000114285714285714,0,0,0.07,3.125e-05,1,0.000446428571428571,2,0.000892857142857143,17,0.00758928571428571,27,0.0120535714285714,25,0.0111607142857143,7,0.003125,7,0.003125,224.624,0.100278571428571,2,0.000892857142857143,73,0.0325892857142857,3.864,0.001725,52,0.0232142857142857
"MALMÖ TRIANGELN",202229,2022-07-20,2221,253.97,0.114349392165691,22.015,0.00991220171094102,108.015,0.0486334984241333,10,0.0045024763619991,28,0.0126069338135975,0,0,0.94,0.000423232778027915,3,0.00135074290859973,20,0.0090049527239982,14,0.00630346690679874,31,0.0139576767221972,17,0.00765420981539847,233.955,0.10533768572715,97.015,0.0436807744259343,20.015,0.0090117064385412,0,0,2,0.00090049527239982,88,0.0396217919855921,10,0.0045024763619991,16,0.00720396217919856,12,0.00540297163439892,0,0,0.69,0.000310670868977938,0.2,9.0049527239982e-05,0,0,0.05,2.25123818099955e-05,4,0.00180099054479964,0,0,19,0.00855470508779829,20,0.0090049527239982,25,0.0112561909049977,8,0.00360198108959928,9,0.00405222872579919,233.955,0.10533768572715,2,0.00090049527239982,89,0.040072039621792,0.94,0.000423232778027915,45,0.0202611436289959
"MALMÖ TRIANGELN",202229,2022-07-19,2166,264.056,0.121909510618652,33.525,0.0154778393351801,94.525,0.043640350877193,12,0.00554016620498615,25,0.0115420129270545,2,0.000923361034164358,1.006,0.000464450600184672,1,0.000461680517082179,24,0.0110803324099723,8,0.00369344413665743,40,0.0184672206832872,23,0.0106186518928901,232.531,0.107355032317636,114.525,0.0528739612188366,31.525,0.0145544783010157,0,0,2,0.000923361034164358,63,0.0290858725761773,12,0.00554016620498615,12,0.00554016620498615,13,0.00600184672206833,2,0.000923361034164358,0.736,0.000339796860572484,0.156,7.20221606648199e-05,0,0,0.114,5.26315789473684e-05,1,0.000461680517082179,1,0.000461680517082179,23,0.0106186518928901,22,0.0101569713758079,26,0.0120036934441367,12,0.00554016620498615,11,0.00507848568790397,232.531,0.107355032317636,2,0.000923361034164358,66,0.0304709141274238,2.006,0.000926131117266851,48,0.0221606648199446
"MALMÖ TRIANGELN",202229,2022-07-18,2421,364.624,0.150608839322594,64.125,0.0264869888475836,137.125,0.0566398182569186,8,0.00330441966129698,47,0.0194134655101198,1,0.000413052457662123,1.374,0.000567534076827757,5,0.00206526228831062,20,0.00826104915324246,19,0.00784799669558034,36,0.0148698884758364,26,0.0107393638992152,302.499,0.124947955390335,161.125,0.0665530772408096,62.125,0.0256608839322594,0,0,2,0.000826104915324246,75,0.0309789343246592,8,0.00330441966129698,32,0.0132176786451879,15,0.00619578686493185,1,0.000413052457662123,0.732,0.000302354399008674,0.376,0.000155307724080958,0,0,0.266,0.000109871953738125,4,0.00165220983064849,4,0.00165220983064849,17,0.00702189178025609,24,0.00991325898389095,31,0.0128046261875258,13,0.0053696819496076,13,0.0053696819496076,302.499,0.124947955390335,2,0.000826104915324246,79,0.0326311441553077,5.374,0.00221974390747625,55,0.0227178851714168
"MALMÖ TRIANGELN",202228,2022-07-17,1968,252.482,0.128293699186992,43.365,0.0220350609756098,39.365,0.0200025406504065,11,0.00558943089430894,37,0.0188008130081301,5,0.00254065040650406,1.752,0.000890243902439024,3,0.00152439024390244,12,0.00609756097560976,24,0.0121951219512195,58,0.0294715447154472,18,0.00914634146341463,214.117,0.108799288617886,120.365,0.0611610772357724,38.365,0.0194944105691057,4,0.00203252032520325,1,0.000508130081300813,1,0.000508130081300813,11,0.00558943089430894,26,0.0132113821138211,11,0.00558943089430894,5,0.00254065040650406,0.824,0.00041869918699187,0.636,0.000323170731707317,0,0,0.292,0.000148373983739837,4,0.00203252032520325,1,0.000508130081300813,10,0.00508130081300813,46,0.0233739837398374,36,0.0182926829268293,12,0.00609756097560976,6,0.00304878048780488,214.117,0.108799288617886,1,0.000508130081300813,8,0.0040650406504065,2.752,0.00139837398373984,82,0.0416666666666667
"MALMÖ TRIANGELN",202228,2022-07-16,2335,316.388,0.135498072805139,57.035,0.0244261241970021,119.035,0.0509785867237687,12,0.00513918629550321,21,0.00899357601713062,4,0.00171306209850107,2.318,0.00099271948608137,6,0.00256959314775161,23,0.00985010706638116,14,0.00599571734475375,37,0.0158458244111349,21,0.00899357601713062,274.353,0.117495931477516,131.035,0.0561177730192719,42.035,0.0180021413276231,14,0.00599571734475375,1,0.000428265524625268,77,0.0329764453961456,12,0.00513918629550321,13,0.00556745182012848,8,0.00342612419700214,4,0.00171306209850107,0.836,0.000358029978586724,0.61,0.000261241970021413,0,0,0.872,0.000373447537473233,8,0.00342612419700214,3,0.0012847965738758,18,0.00770877944325482,30,0.012847965738758,21,0.00899357601713062,8,0.00342612419700214,13,0.00556745182012848,274.353,0.117495931477516,1,0.000428265524625268,86,0.036830835117773,5.318,0.00227751605995717,51,0.0218415417558886
"MALMÖ TRIANGELN",202228,2022-07-15,2388,353.296,0.147946398659967,61.215,0.0256344221105528,162.215,0.067929229480737,11,0.00460636515912898,12,0.0050251256281407,13,0.00544388609715243,1.866,0.000781407035175879,4,0.0016750418760469,12,0.0050251256281407,20,0.00837520938023451,22,0.00921273031825796,34,0.0142378559463987,320.081,0.134037269681742,132.215,0.0553664154103853,33.215,0.0139091289782245,27,0.0113065326633166,1,0.000418760469011725,129,0.0540201005025126,11,0.00460636515912898,2,0.000837520938023451,10,0.00418760469011725,13,0.00544388609715243,0.978,0.000409547738693467,0.64,0.000268006700167504,0,0,0.248,0.000103852596314908,3,0.00125628140703518,1,0.000418760469011725,12,0.0050251256281407,15,0.00628140703517588,27,0.0113065326633166,19,0.00795644891122278,15,0.00628140703517588,320.081,0.134037269681742,1,0.000418760469011725,142,0.059463986599665,2.866,0.0012001675041876,42,0.0175879396984925
"MALMÖ TRIANGELN",202228,2022-07-14,2299,373.114,0.162294040887342,84.095,0.0365789473684211,148.095,0.0644171378860374,12,0.00521966072205307,30,0.0130491518051327,4,0.00173988690735102,1.924,0.000836885602435842,8,0.00347977381470204,24,0.0104393214441061,14,0.00608960417572858,28,0.0121792083514572,19,0.00826446280991736,327.019,0.142244019138756,162.095,0.070506742061766,46.095,0.0200500217485863,34,0.0147890387124837,4,0.00173988690735102,102,0.0443671161374511,12,0.00521966072205307,18,0.0078294910830796,12,0.00521966072205307,4,0.00173988690735102,1.238,0.000538494997825141,0.212,9.22140060896042e-05,0,0,0.474,0.000206176598521096,5,0.00217485863418878,7,0.00304480208786429,20,0.00869943453675511,16,0.00695954762940409,26,0.0113092648977816,11,0.00478468899521531,8,0.00347977381470204,327.019,0.142244019138756,4,0.00173988690735102,110,0.0478468899521531,8.924,0.00388168769030013,42,0.0182688125271857
"MALMÖ TRIANGELN",202228,2022-07-13,2340,329.972,0.141013675213675,44.385,0.0189679487179487,156.385,0.0668311965811966,5,0.00213675213675214,38,0.0162393162393162,3,0.00128205128205128,1.202,0.000513675213675214,5,0.00213675213675214,12,0.00512820512820513,16,0.00683760683760684,30,0.0128205128205128,19,0.00811965811965812,299.587,0.128028632478632,118.385,0.0505918803418803,30.385,0.0129850427350427,14,0.00598290598290598,0,0,126,0.0538461538461538,5,0.00213675213675214,25,0.0106837606837607,13,0.00555555555555556,3,0.00128205128205128,0.33,0.000141025641025641,0.204,8.71794871794872e-05,0,0,0.668,0.000285470085470086,2,0.000854700854700855,4,0.00170940170940171,11,0.0047008547008547,18,0.00769230769230769,28,0.011965811965812,9,0.00384615384615385,10,0.00427350427350427,299.587,0.128028632478632,0,0,130,0.0555555555555556,5.202,0.00222307692307692,46,0.0196581196581197
"MALMÖ TRIANGELN",202228,2022-07-12,2188,331.884,0.151683729433272,41.76,0.0190859232175503,173.76,0.0794149908592322,8,0.0036563071297989,15,0.00685557586837294,5,0.00228519195612431,2.364,0.00108043875685558,3,0.00137111517367459,19,0.00868372943327239,16,0.00731261425959781,32,0.0146252285191956,16,0.00731261425959781,300.124,0.137168190127971,97.76,0.0446800731261426,31.76,0.0145155393053016,7,0.00319926873857404,3,0.00137111517367459,142,0.0648994515539305,8,0.0036563071297989,4,0.00182815356489945,11,0.00502742230347349,5,0.00228519195612431,2.184,0.000998171846435101,0,0,0,0,0.18,8.22669104204753e-05,1,0.000457038391224863,2,0.000914076782449726,19,0.00868372943327239,22,0.010054844606947,26,0.0118829981718464,5,0.00228519195612431,11,0.00502742230347349,300.124,0.137168190127971,3,0.00137111517367459,147,0.0671846435100548,4.364,0.0019945155393053,48,0.0219378427787934
"MALMÖ TRIANGELN",202228,2022-07-11,2355,345.186,0.146575796178344,59.19,0.0251337579617834,155.19,0.0658980891719745,8,0.00339702760084926,13,0.00552016985138004,5,0.00212314225053079,0.806,0.000342250530785563,3,0.00127388535031847,12,0.00509554140127389,26,0.0110403397027601,44,0.0186836518046709,19,0.00806794055201699,305.996,0.129934607218684,109.19,0.0463651804670913,39.19,0.0166411889596603,19,0.00806794055201699,1,0.000424628450106157,116,0.0492569002123142,8,0.00339702760084926,1,0.000424628450106157,12,0.00509554140127389,5,0.00212314225053079,0.508,0.000215711252653928,0.14,5.9447983014862e-05,0,0,0.158,6.70912951167728e-05,3,0.00127388535031847,2,0.000849256900212314,10,0.00424628450106157,33,0.0140127388535032,37,0.0157112526539278,7,0.0029723991507431,12,0.00509554140127389,305.996,0.129934607218684,1,0.000424628450106157,123,0.0522292993630573,2.806,0.00119150743099788,70,0.029723991507431
"MALMÖ TRIANGELN",202227,2022-07-10,2130,305.978,0.143651643192488,66.255,0.0311056338028169,99.255,0.0465985915492958,7,0.00328638497652582,15,0.00704225352112676,2,0.000938967136150235,1.468,0.000689201877934272,5,0.00234741784037559,16,0.00751173708920188,42,0.0197183098591549,32,0.0150234741784038,20,0.00938967136150235,250.723,0.117710328638498,121.255,0.0569272300469484,55.255,0.0259413145539906,6,0.0028169014084507,5,0.00234741784037559,44,0.0206572769953052,7,0.00328638497652582,9,0.00422535211267606,6,0.0028169014084507,2,0.000938967136150235,1.338,0.000628169014084507,0.13,6.10328638497653e-05,0,0,0,0,2,0.000938967136150235,3,0.00140845070422535,16,0.00751173708920188,49,0.0230046948356808,25,0.0117370892018779,14,0.00657276995305164,6,0.0028169014084507,250.723,0.117710328638498,5,0.00234741784037559,46,0.0215962441314554,4.468,0.00209765258215962,74,0.0347417840375587
"MALMÖ TRIANGELN",202227,2022-07-09,2348,252.052,0.107347529812606,45.125,0.0192184838160136,71.125,0.030291737649063,5,0.00212947189097104,24,0.010221465076661,0,0,2.802,0.00119335604770017,3,0.00127768313458262,15,0.00638841567291312,33,0.0140545144804089,24,0.010221465076661,29,0.012350936967632,213.927,0.0911103066439523,116.125,0.0494569846678024,38.125,0.0162372231686542,3,0.00127768313458262,4,0.00170357751277683,33,0.0140545144804089,5,0.00212947189097104,13,0.0055366269165247,11,0.00468483816013629,0,0,2.35,0.00100085178875639,0.452,0.000192504258943782,0,0,0,0,2,0.000851788756388416,1,0.000425894378194208,15,0.00638841567291312,34,0.0144804088586031,23,0.00979557069846678,16,0.00681431005110733,13,0.0055366269165247,213.927,0.0911103066439523,4,0.00170357751277683,33,0.0140545144804089,3.802,0.00161925042589438,57,0.0242759795570698
"MALMÖ TRIANGELN",202227,2022-07-08,2600,293.158,0.112753076923077,35.44,0.0136307692307692,79.44,0.0305538461538462,13,0.005,22,0.00846153846153846,0,0,7.278,0.00279923076923077,2,0.000769230769230769,23,0.00884615384615385,47,0.0180769230769231,31,0.0119230769230769,33,0.0126923076923077,258.718,0.0995069230769231,123.44,0.0474769230769231,34.44,0.0132461538461538,0,0,1,0.000384615384615385,45,0.0173076923076923,13,0.005,9,0.00346153846153846,13,0.005,0,0,6.774,0.00260538461538462,0.348,0.000133846153846154,0,0,0.156,6e-05,2,0.000769230769230769,2,0.000769230769230769,21,0.00807692307692308,54,0.0207692307692308,24,0.00923076923076923,21,0.00807692307692308,12,0.00461538461538462,258.718,0.0995069230769231,1,0.000384615384615385,47,0.0180769230769231,9.278,0.00356846153846154,78,0.03
"MALMÖ TRIANGELN",202227,2022-07-07,2360,230.324,0.0975949152542373,35.515,0.0150487288135593,59.515,0.025218220338983,11,0.00466101694915254,19,0.00805084745762712,2,0.000847457627118644,3.294,0.00139576271186441,5,0.00211864406779661,17,0.00720338983050847,39,0.0165254237288136,12,0.00508474576271186,27,0.0114406779661017,198.809,0.0842411016949152,103.515,0.0438622881355932,31.515,0.013353813559322,0,0,4,0.00169491525423729,28,0.011864406779661,11,0.00466101694915254,9,0.0038135593220339,10,0.00423728813559322,2,0.000847457627118644,2.982,0.0012635593220339,0.312,0.000132203389830508,0,0,0,0,8,0.00338983050847458,2,0.000847457627118644,12,0.00508474576271186,39,0.0165254237288136,12,0.00508474576271186,14,0.00593220338983051,13,0.00550847457627119,198.809,0.0842411016949152,4,0.00169491525423729,35,0.0148305084745763,5.294,0.00224322033898305,51,0.0216101694915254
"MALMÖ TRIANGELN",202227,2022-07-06,2466,285.08,0.115604217356042,43.815,0.0177676399026764,78.815,0.0319606650446067,5,0.00202757502027575,24,0.0097323600973236,1,0.00040551500405515,2.45,0.000993511759935118,5,0.00202757502027575,18,0.0072992700729927,47,0.0190592051905921,36,0.0145985401459854,24,0.0097323600973236,249.265,0.101080697485807,108.815,0.0441261151662612,35.815,0.0145235198702352,0,0,8,0.0032441200324412,43,0.0174371451743715,5,0.00202757502027575,14,0.0056772100567721,10,0.0040551500405515,1,0.00040551500405515,2.362,0.000957826439578264,0.088,3.56853203568532e-05,0,0,0,0,4,0.0016220600162206,2,0.0008110300081103,17,0.00689375506893755,62,0.0251419302514193,21,0.00851581508515815,9,0.00364963503649635,15,0.00608272506082725,249.265,0.101080697485807,8,0.0032441200324412,45,0.0182481751824818,4.45,0.00180454176804542,83,0.0336577453365775
"MALMÖ TRIANGELN",202227,2022-07-05,2336,279.394,0.119603595890411,43.285,0.0185295376712329,57.285,0.0245226883561644,11,0.00470890410958904,27,0.0115582191780822,2,0.000856164383561644,2.824,0.00120890410958904,4,0.00171232876712329,16,0.00684931506849315,74,0.0316780821917808,26,0.0111301369863014,16,0.00684931506849315,244.109,0.104498715753425,108.285,0.0463548801369863,35.285,0.0151048801369863,0,0,8,0.00342465753424658,22,0.00941780821917808,11,0.00470890410958904,18,0.00770547945205479,9,0.0038527397260274,2,0.000856164383561644,2.72,0.00116438356164384,0,0,0,0,0.104,4.45205479452055e-05,5,0.00214041095890411,0,0,15,0.00642123287671233,76,0.0325342465753425,24,0.0102739726027397,5,0.00214041095890411,11,0.00470890410958904,244.109,0.104498715753425,8,0.00342465753424658,25,0.0107020547945205,2.824,0.00120890410958904,100,0.0428082191780822
"MALMÖ TRIANGELN",202227,2022-07-04,2539,322.602,0.127058684521465,50.92,0.0200551398188263,58.92,0.0232059866089011,20,0.00787711697518708,28,0.0110279637652619,6,0.00236313509255612,1.762,0.000693974005513982,0,0,26,0.0102402520677432,78,0.0307207562032296,31,0.01220953131154,22,0.00866482867270579,283.682,0.111729814887751,130.92,0.0515636077195746,38.92,0.0153288696337141,0,0,12,0.00472627018511225,20,0.00787711697518708,20,0.00787711697518708,17,0.00669554942890902,11,0.00433241433635289,6,0.00236313509255612,1.648,0.000649074438755415,0,0,0,0,0.114,4.48995667585664e-05,4,0.00157542339503742,0,0,22,0.00866482867270579,78,0.0307207562032296,31,0.01220953131154,11,0.00433241433635289,11,0.00433241433635289,283.682,0.111729814887751,12,0.00472627018511225,30,0.0118156754627806,1.762,0.000693974005513982,109,0.0429302875147696
"MALMÖ TRIANGELN",202226,2022-07-03,2181,231.578,0.106179734066942,46.685,0.0214053186611646,51.685,0.0236978450252178,14,0.00641907381934892,28,0.0128381476386978,1,0.000458505272810637,0.208,9.53690967446126e-05,5,0.00229252636405319,15,0.00687757909215956,20,0.00917010545621275,32,0.0146721687299404,18,0.00825309491059147,190.893,0.087525447042641,117.685,0.0539591930307199,40.685,0.0186542870243008,0,0,6,0.00275103163686382,11,0.00504355800091701,14,0.00641907381934892,12,0.00550206327372765,16,0.0073360843649702,1,0.000458505272810637,0,0,0.208,9.53690967446126e-05,0,0,0,0,4,0.00183402109124255,2,0.000917010545621275,14,0.00641907381934892,21,0.00962861072902338,31,0.0142136634571298,10,0.00458505272810637,8,0.0036680421824851,190.893,0.087525447042641,6,0.00275103163686382,13,0.00596056854653829,2.208,0.00101237964236589,52,0.0238422741861531
"MALMÖ TRIANGELN",202226,2022-07-02,2246,183.462,0.0816838824577026,35.345,0.0157368655387355,38.345,0.0170725734639359,8,0.00356188780053428,32,0.0142475512021371,0,0,1.772,0.000788958147818344,0,0,11,0.00489759572573464,10,0.00445235975066785,19,0.00845948352626892,28,0.01246660730187,155.117,0.0690636687444346,106.345,0.0473486197684773,28.345,0.012620213713268,0,0,7,0.0031166518254675,10,0.00445235975066785,8,0.00356188780053428,8,0.00356188780053428,24,0.0106856634016028,0,0,0,0,0.09,4.00712377560107e-05,0,0,1.682,0.000748886910062333,1,0.000445235975066785,0,0,10,0.00445235975066785,13,0.00578806767586821,16,0.00712377560106857,9,0.00400712377560107,19,0.00845948352626892,155.117,0.0690636687444346,7,0.0031166518254675,11,0.00489759572573464,1.772,0.000788958147818344,29,0.0129118432769368
"MALMÖ TRIANGELN",202226,2022-07-01,2434,222.576,0.0914445357436319,38.455,0.0157990961380444,43.455,0.0178533278553821,13,0.00534100246507806,44,0.0180772391125719,0,0,1.666,0.000684470008216927,1,0.000410846343467543,29,0.0119145439605588,9,0.00369761709120789,14,0.0057518488085456,29,0.0119145439605588,194.121,0.0797539030402629,142.455,0.0585271158586689,28.455,0.0116906327033689,0,0,10,0.00410846343467543,15,0.00616269515201315,13,0.00534100246507806,23,0.00944946589975349,21,0.00862777321281841,0,0,0,0,0.652,0.000267871815940838,0,0,1.014,0.000416598192276089,1,0.000410846343467543,1,0.000410846343467543,28,0.0115036976170912,11,0.00451930977814297,12,0.00493015612161052,14,0.0057518488085456,15,0.00616269515201315,194.121,0.0797539030402629,10,0.00410846343467543,16,0.00657354149548069,2.666,0.00109531635168447,23,0.00944946589975349
"MALMÖ TRIANGELN",202226,2022-06-30,2441,191.102,0.0782884063908234,31,0.0126997132322819,48,0.0196640721015977,8,0.00327734535026628,31,0.0126997132322819,0,0,0.102,4.17861532158951e-05,5,0.00204834084391643,20,0.00819336337566571,9,0.00368701351904957,22,0.00901269971323228,17,0.00696435886931585,163.102,0.0668176976648914,104,0.0426054895534617,28,0.011470708725932,0,0,3,0.00122900450634986,20,0.00819336337566571,8,0.00327734535026628,14,0.005735354362966,17,0.00696435886931585,0,0,0,0,0,0,0,0,0.102,4.17861532158951e-05,4,0.00163867267513314,3,0.00122900450634986,18,0.00737402703809914,11,0.00450634985661614,20,0.00819336337566571,8,0.00327734535026628,9,0.00368701351904957,163.102,0.0668176976648914,3,0.00122900450634986,22,0.00901269971323228,3.102,0.00127079065956575,31,0.0126997132322819
"MALMÖ TRIANGELN",202226,2022-06-29,2365,187.126,0.079123044397463,33.535,0.0141797040169133,42.535,0.017985200845666,9,0.00380549682875264,30,0.0126849894291755,0,0,0.056,2.36786469344609e-05,1,0.000422832980972516,16,0.00676532769556025,7,0.00295983086680761,29,0.012262156448203,19,0.0080338266384778,162.591,0.0687488372093023,96.535,0.0408181818181818,24.535,0.0103742071881607,0,0,9,0.00380549682875264,18,0.00761099365750529,9,0.00380549682875264,14,0.00591966173361522,16,0.00676532769556025,0,0,0,0,0,0,0,0,0.056,2.36786469344609e-05,4,0.00169133192389006,0,0,13,0.00549682875264271,18,0.00761099365750529,18,0.00761099365750529,7,0.00295983086680761,12,0.00507399577167019,162.591,0.0687488372093023,9,0.00380549682875264,21,0.00887949260042283,0.056,2.36786469344609e-05,36,0.0152219873150106
"MALMÖ TRIANGELN",202226,2022-06-28,2455,242.046,0.0985930753564155,37.445,0.0152525458248473,49.445,0.0201405295315682,18,0.00733197556008147,35,0.0142566191446029,1,0.000407331975560081,0.156,6.35437881873727e-05,2,0.000814663951120163,22,0.00896130346232179,8,0.00325865580448065,46,0.0187372708757637,23,0.00936863543788187,208.601,0.0849698574338086,132.445,0.053949083503055,33.445,0.0136232179226069,0,0,4,0.00162932790224033,16,0.0065173116089613,18,0.00733197556008147,17,0.00692464358452138,18,0.00733197556008147,1,0.000407331975560081,0,0,0,0,0,0,0.156,6.35437881873727e-05,3,0.00122199592668024,0,0,21,0.00855397148676171,26,0.0105906313645621,28,0.0114052953156823,5,0.00203665987780041,18,0.00733197556008147,208.601,0.0849698574338086,4,0.00162932790224033,18,0.00733197556008147,0.156,6.35437881873727e-05,54,0.0219959266802444
