"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"LEKSAND C",202222,13327,2272.342,0.170506640654311,185.359,0.0139085315524874,466.359,0.034993546934794,120,0.00900427703159,82,0.00615292263825317,9,0.00067532077736925,2.624,0.000196893524424101,713,0.0535004126960306,128,0.00960456216702934,56,0.00420199594807534,327,0.0245366549110828,183,0.0137315224731748,2086.983,0.156598109101823,1336.359,0.100274555413822,185.359,0.0139085315524874,0,0,0,0,281,0.0210850153823066,120,0.00900427703159,4,0.000300142567719667,78,0.0058527800705335,9,0.00067532077736925,0,0,0.496,3.72176783972387e-05,0,0,2.128,0.000159675846026863,744,0.055826517595858,22,0.00165078412245817,75,0.00562767314474375,110,0.00825392061229084,273,0.0204847302468673,100,0.00750356419299167,83,0.00622795828018309,2086.983,0.156598109101823,0,0,343,0.0257372251819614,24.624,0.00184767764688227,383,0.0287386508591581
"LEKSAND C",202221,14225,3264.705,0.22950474516696,186.644,0.0131208435852373,623.644,0.0438414059753954,150,0.0105448154657293,1461,0.102706502636204,0,0,4.417,0.000310509666080844,61,0.00428822495606327,167,0.0117398945518453,45,0.0031634446397188,356,0.0250263620386643,210,0.0147627416520211,3078.061,0.216383901581722,2104.644,0.14795388400703,186.644,0.0131208435852373,0,0,0,0,437,0.0307205623901582,150,0.0105448154657293,1386,0.0974340949033392,75,0.00527240773286467,0,0,0,0,1.716,0.000120632688927944,0,0,2.701,0.0001898769771529,70,0.00492091388400703,61,0.00428822495606327,97,0.00681898066783831,97,0.00681898066783831,304,0.0213708260105448,105,0.00738137082601054,105,0.00738137082601054,3078.061,0.216383901581722,0,0,507,0.0356414762741652,65.417,0.00459873462214411,401,0.0281898066783831
"KISA C",202245,6445,5143.992,0.798136850271528,1672.595,0.259518231186967,1306.595,0.202730023273856,81,0.0125678820791311,1175,0.182311869666408,12,0.00186190845616757,2.802,0.000434755624515128,442,0.0685802948021722,248,0.0384794414274632,40,0.00620636152055857,62,0.00961986035686579,102,0.0158262218774244,4023.397,0.62426640806827,3030.595,0.47022420480993,1120.595,0.173870442203258,67,0.0103956555469356,485,0.0752521334367727,186,0.0288595810705974,81,0.0125678820791311,1067,0.1655546935609,108,0.0167571761055081,12,0.00186190845616757,1.356,0.000210395655546936,0.564,8.75096974398759e-05,0,0,0.882,0.000136850271528317,635,0.0985259891388673,6,0.000930954228083786,49,0.00760279286268425,44,0.00682699767261443,58,0.00899922420480993,53,0.00822342901474011,49,0.00760279286268425,4023.397,0.62426640806827,485,0.0752521334367727,397,0.0615981380915438,8.802,0.00136570985259891,102,0.0158262218774244
"KISA C",202233,7186,797.758,0.111015585861397,109.638,0.0152571667130532,176.638,0.0245808516559978,60,0.00834956860562204,176,0.0244920679098247,0,0,1.482,0.000206234344558864,4,0.00055663790704147,71,0.00988032284998608,45,0.00626217645421653,91,0.0126635123851934,63,0.00876704703590315,691.12,0.0961758975786251,438.638,0.061040634567214,106.638,0.0148396882827721,0,0,3,0.000417478430281102,70,0.00974116337322572,60,0.00834956860562204,20,0.00278318953520735,156,0.0217088783746173,0,0,0,0,0.31,4.31394377957139e-05,0,0,1.172,0.000163094906763151,38,0.00528806011689396,4,0.00055663790704147,33,0.00459226273309212,59,0.00821040912886167,77,0.0107152797105483,40,0.0055663790704147,23,0.00320066796548845,691.12,0.0961758975786251,3,0.000417478430281102,108,0.0150292234901197,5.482,0.000762872251600334,136,0.01892568883941
"KISA C",202232,7117,807.872,0.113512997049319,99.398,0.0139662779260925,139.398,0.01958662357735,62,0.00871153575944921,72,0.0101166221722636,4,0.000562034565125755,1.076,0.000151187298018828,0,0,205,0.028804271462695,24,0.00337220739075453,100,0.0140508641281439,101,0.0141913727694253,713.474,0.100249262329633,495.398,0.0696076998735422,94.398,0.0132637347196853,2,0.000281017282562878,3,0.000421525923844316,45,0.00632288885766475,62,0.00871153575944921,20,0.00281017282562878,52,0.00730644934663482,4,0.000562034565125755,0,0,0.232,3.25980047772938e-05,0,0,0.844,0.000118589293241534,41,0.00576085429253899,0,0,164,0.023043417170156,28,0.00393424195588029,96,0.0134888295630181,41,0.00576085429253899,60,0.00843051847688633,713.474,0.100249262329633,3,0.000421525923844316,90,0.0126457777153295,1.076,0.000151187298018828,124,0.0174230715188984
"KISA C",202231,6748,806.618,0.119534380557202,176.92,0.0262181387077653,153.92,0.022809721398933,93,0.0137818612922347,96,0.014226437462952,23,0.00340841730883225,0.778,0.000115293420272673,6,0.000889152341434499,76,0.011262596324837,19,0.00281564908120925,96,0.014226437462952,66,0.00978067575577949,723.698,0.107246295198577,472.92,0.0700829875518672,82.92,0.0122880853586248,92,0.013633669235329,2,0.0002963841138115,71,0.0105216360403082,93,0.0137818612922347,36,0.00533491404860699,60,0.00889152341434499,23,0.00340841730883225,0,0,0,0,0,0,0.778,0.000115293420272673,33,0.00489033787788975,6,0.000889152341434499,43,0.00637225844694724,28,0.004149377593361,87,0.0128927089508002,36,0.00533491404860699,30,0.0044457617071725,723.698,0.107246295198577,2,0.0002963841138115,127,0.0188203912270302,6.778,0.00100444576170717,115,0.0170420865441612
"KISA C",202230,6956,814.092,0.117034502587694,119.23,0.0171405980448534,186.23,0.0267725704427832,59,0.00848188614146061,141,0.0202702702702703,7,0.00100632547441058,3.632,0.000522139160437033,8,0.00115008625646924,96,0.0138010350776308,29,0.00416906267970098,110,0.015813686026452,55,0.00790684301322599,703.862,0.101187751581369,427.23,0.0614189189189189,110.23,0.0158467510063255,5,0.000718803910293272,4,0.000575043128234618,76,0.0109258194364577,59,0.00848188614146061,11,0.0015813686026452,130,0.0186889016676251,7,0.00100632547441058,0.2,2.87521564117309e-05,0.51,7.33179988499137e-05,0,0,2.922,0.000420069005175388,39,0.00560667050028752,8,0.00115008625646924,57,0.0081943645773433,37,0.00531914893617021,102,0.0146635997699827,34,0.00488786658999425,21,0.00301897642323174,703.862,0.101187751581369,4,0.000575043128234618,122,0.0175388154111558,11.632,0.00167222541690627,139,0.019982748706153
"KISA C",202229,7245,1015.826,0.140210628019324,114.998,0.0158727398205659,427.998,0.0590749482401656,75,0.010351966873706,82,0.0113181504485852,1,0.000138026224982747,2.83,0.000390614216701173,5,0.000690131124913734,108,0.0149068322981366,16,0.00220841959972395,116,0.0160110420979986,67,0.00924775707384403,904.828,0.124889993098689,403.998,0.0557623188405797,110.998,0.0153206349206349,0,0,4,0.000552104899930987,317,0.0437543133195307,75,0.010351966873706,44,0.00607315389924086,38,0.00524499654934438,1,0.000138026224982747,1.082,0.000149344375431332,0.156,2.15320910973085e-05,0,0,1.592,0.000219737750172533,39,0.00538302277432712,5,0.000690131124913734,69,0.00952380952380952,25,0.00345065562456867,107,0.0147688060731539,41,0.00565907522429262,26,0.00358868184955141,904.828,0.124889993098689,4,0.000552104899930987,357,0.0492753623188406,7.83,0.00108074534161491,132,0.0182194616977226
"KISA C",202228,6816,921.568,0.135206572769953,201.302,0.0295337441314554,256.302,0.0376029929577465,63,0.00924295774647887,74,0.0108568075117371,16,0.00234741784037559,7.964,0.00116842723004695,7,0.00102699530516432,85,0.0124706572769953,25,0.00366784037558685,116,0.017018779342723,70,0.0102699530516432,815.266,0.119610622065728,447.302,0.06562529342723,106.302,0.0155959507042254,90,0.0132042253521127,5,0.000733568075117371,150,0.0220070422535211,63,0.00924295774647887,39,0.00572183098591549,35,0.0051349765258216,16,0.00234741784037559,6.68,0.000980046948356807,0.2,2.93427230046948e-05,0,0,1.084,0.000159037558685446,41,0.00601525821596244,7,0.00102699530516432,44,0.00645539906103286,24,0.00352112676056338,117,0.0171654929577465,37,0.00542840375586854,33,0.00484154929577465,815.266,0.119610622065728,5,0.000733568075117371,207,0.0303697183098592,14.964,0.00219542253521127,141,0.0206866197183099
"KISA C",202227,6699,827.658,0.123549484997761,109.65,0.0163681146439767,277.65,0.0414464845499328,58,0.00865800865800866,46,0.00686669652186894,0,0,9.358,0.00139692491416629,3,0.000447828034034931,86,0.012837736975668,45,0.00671742051052396,131,0.019555157486192,62,0.00925511270338857,723.008,0.107927750410509,313.65,0.046820420958352,104.65,0.0156217345872518,0,0,5,0.000746380056724884,173,0.025824749962681,58,0.00865800865800866,24,0.00358262427227944,22,0.00328407224958949,0,0,7.268,0.00108493805045529,0.382,5.70234363337812e-05,0,0,1.708,0.000254963427377221,43,0.00641886848783401,3,0.000447828034034931,43,0.00641886848783401,56,0.00835945663531871,120,0.0179131213613972,35,0.00522466039707419,27,0.00403045230631438,723.008,0.107927750410509,5,0.000746380056724884,216,0.032243618450515,12.358,0.00184475294820122,176,0.0262725779967159
"KISA C",202226,6785,776,0.114369933677229,112.82,0.0166278555637436,181.82,0.0267973470891673,56,0.00825350036845984,76,0.0112011790714812,0,0,2.36,0.000347826086956522,5,0.000736919675755343,99,0.0145910095799558,20,0.00294767870302137,160,0.023581429624171,63,0.00928518791451732,666.18,0.0981842299189388,366.82,0.054063375092115,109.82,0.0161857037582903,0,0,3,0.000442151805453206,72,0.0106116433308769,56,0.00825350036845984,22,0.00324244657332351,54,0.0079587324981577,0,0,0,0,0.1,1.47383935151069e-05,0,0,2.26,0.000333087693441415,37,0.00545320560058954,5,0.000736919675755343,62,0.00913780397936625,20,0.00294767870302137,160,0.023581429624171,40,0.00589535740604274,23,0.00338983050847458,666.18,0.0981842299189388,3,0.000442151805453206,109,0.0160648489314665,7.36,0.00108474576271186,180,0.0265291083271923
"KISA C",202225,7034,580.862,0.0825791868069377,86.798,0.0123397782200739,132.798,0.0188794427068524,36,0.00511799829400057,51,0.00725049758316747,0,0,1.266,0.000179982940005687,10,0.00142166619277794,77,0.0109468296843901,16,0.0022746659084447,112,0.0159226613591129,58,0.00824566391811203,497.064,0.0706659084446972,270.798,0.0384984361671879,83.798,0.0119132783622405,0,0,3,0.000426499857833381,49,0.00696616434461189,36,0.00511799829400057,14,0.00199033266988911,37,0.00526016491327836,0,0,0.37,5.26016491327836e-05,0.308,4.37873187375604e-05,0,0,0.588,8.35939721353426e-05,35,0.00497583167472278,10,0.00142166619277794,42,0.00597099800966733,30,0.00426499857833381,98,0.0139323286892238,34,0.00483366505544498,24,0.00341199886266705,497.064,0.0706659084446972,3,0.000426499857833381,84,0.0119419960193347,11.266,0.00160164913278362,128,0.0181973272675576
"KISA C",202224,6735,689.646,0.102397327394209,168.008,0.0249455085374907,134.008,0.0198972531551596,28,0.00415738678544915,60,0.0089086859688196,0,0,4.63,0.000687453600593912,3,0.00044543429844098,76,0.0112843355605048,33,0.00489977728285078,138,0.0204899777282851,45,0.0066815144766147,598.638,0.0888846325167038,342.008,0.0507806978470676,91.008,0.0135126948775056,74,0.0109873793615442,3,0.00044543429844098,43,0.00638455827765405,28,0.00415738678544915,16,0.00237564959168523,44,0.00653303637713437,0,0,0.85,0.000126206384558278,3.306,0.00049086859688196,0,0,0.474,7.03786191536748e-05,32,0.00475129918337045,3,0.00044543429844098,44,0.00653303637713437,49,0.00727542687453601,122,0.0181143281365999,27,0.00400890868596882,18,0.00267260579064588,598.638,0.0888846325167038,3,0.00044543429844098,75,0.0111358574610245,7.63,0.00113288789903489,171,0.0253897550111359
"KISA C",202223,6655,711.33,0.106886551465064,108.022,0.016231705484598,163.022,0.0244961682945154,39,0.00586025544703231,57,0.00856498873027799,0,0,4.286,0.000644027047332833,2,0.000300525920360631,79,0.0118707738542449,26,0.0039068369646882,128,0.0192336589030804,105,0.0157776108189331,613.308,0.092157475582269,350.022,0.0525953418482344,98.022,0.0147290758827949,7,0.00105184072126221,3,0.000450788880540947,65,0.00976709241172051,39,0.00586025544703231,20,0.00300525920360631,37,0.00555972952667168,0,0,2.636,0.000396093163035312,0,0,0,0,1.65,0.000247933884297521,35,0.00525920360631104,2,0.000300525920360631,44,0.00661157024793388,31,0.00465815176558978,123,0.0184823441021788,52,0.00781367392937641,53,0.00796393688955672,613.308,0.092157475582269,3,0.000450788880540947,100,0.0150262960180316,6.286,0.000944552967693464,154,0.0231404958677686
"KISA C",202222,6518,1018.868,0.156316047867444,91.37,0.0140181037127953,166.37,0.025524700828475,36,0.00552316661552624,58,0.00889843510279227,8,0.00122737035900583,1.128,0.000173059220619822,387,0.059374041116907,73,0.0111997545259282,14,0.0021478981282602,130,0.0199447683338447,54,0.00828474992328935,929.498,0.1426047867444,650.37,0.0997806075483277,89.37,0.0137112611230439,0,0,2,0.000306842589751458,77,0.0118134397054311,36,0.00552316661552624,9,0.00138079165388156,49,0.00751764344891071,8,0.00122737035900583,0,0,0.578,8.86775084381712e-05,0,0,0.55,8.43817121816508e-05,420,0.0644369438478061,7,0.0010739490641301,33,0.00506290273089905,40,0.00613685179502915,104,0.0159558146670758,29,0.00444921755139613,25,0.00383553237189322,929.498,0.1426047867444,2,0.000306842589751458,125,0.0191776618594661,8.128,0.00124700828474992,144,0.0220926664621049
"KISA C",202221,6459,1515.962,0.234705372348661,91.788,0.0142108685555039,470.788,0.0728886824585849,48,0.00743149094287041,602,0.0932032822418331,0,0,1.386,0.000214584300975383,63,0.00975383186251742,68,0.0105279455023998,14,0.00216751819167054,101,0.0156370955256232,56,0.00867007276668215,1428.174,0.221113794705063,832.788,0.128934509986066,87.788,0.0135915776435981,0,0,4,0.000619290911905868,383,0.0592971048149868,48,0.00743149094287041,570,0.0882489549465862,32,0.00495432729524694,0,0,0,0,0.208,3.22031274191051e-05,0,0,1.178,0.000182381173556278,29,0.00448985911131754,63,0.00975383186251742,39,0.00603808639108221,21,0.00325127728750581,94,0.0145533364297879,28,0.00433503638334107,28,0.00433503638334107,1428.174,0.221113794705063,4,0.000619290911905868,412,0.0637869639263044,64.386,0.0099684161634928,115,0.0178046137172937
"HUDDINGE MATBÖRSEN",202245,6919,2870.484,0.414869778869779,789.242,0.114068796068796,446.242,0.0644951582598641,149,0.0215349038878451,965,0.139471021823963,12,0.00173435467553115,0,0,122,0.0176326058679,227,0.0328082092787975,5,0.000722647781471311,44,0.00635930047694754,111,0.0160427807486631,2431.242,0.351386327503975,2057.242,0.297332273449921,439.242,0.0634834513658043,105,0.0151756034108975,245,0.0354097412920942,7,0.00101170689405984,149,0.0215349038878451,784,0.113311172134702,181,0.0261598496892615,12,0.00173435467553115,0,0,0,0,0,0,0,0,145,0.020956785662668,19,0.00274606156959098,185,0.0267379679144385,12,0.00173435467553115,37,0.0053475935828877,53,0.0076600664835959,58,0.00838271426506721,2431.242,0.351386327503975,245,0.0354097412920942,61,0.00881630293394999,19,0.00274606156959098,49,0.00708194825841885
"HUDDINGE MATBÖRSEN",202233,7830,658.212,0.0840628352490422,87.106,0.0111246487867178,70.106,0.00895351213282248,49,0.00625798212005109,147,0.0187739463601533,2,0.000255427841634738,0,0,11,0.00140485312899106,79,0.0100893997445722,18,0.00229885057471264,62,0.00791826309067688,133,0.0169859514687101,588.106,0.0751093231162197,462.106,0.0590173690932312,70.106,0.00895351213282248,0,0,17,0.00217113665389527,0,0,49,0.00625798212005109,17,0.00217113665389527,130,0.016602809706258,2,0.000255427841634738,0,0,0,0,0,0,0,0,16,0.00204342273307791,11,0.00140485312899106,63,0.00804597701149425,21,0.00268199233716475,59,0.00753512132822478,79,0.0100893997445722,54,0.00689655172413793,588.106,0.0751093231162197,17,0.00217113665389527,18,0.00229885057471264,11,0.00140485312899106,80,0.0102171136653895
"HUDDINGE MATBÖRSEN",202232,7059,740.088,0.104843178920527,76.544,0.0108434622467772,38.544,0.00546026349341266,60,0.00849978750531237,37,0.00524153562827596,5,0.000708315625442697,0,0,8,0.00113330500070832,266,0.0376823912735515,12,0.00169995750106247,71,0.0100580818812863,166,0.0235160787646975,701.544,0.0993829154271143,586.544,0.0830916560419323,38.544,0.00546026349341266,28,0.00396656750247911,10,0.00141663125088539,0,0,60,0.00849978750531237,24,0.00339991500212495,13,0.00184162062615101,5,0.000708315625442697,0,0,0,0,0,0,0,0,9,0.00127496812579686,8,0.00113330500070832,257,0.0364074231477546,8,0.00113330500070832,75,0.0106247343816405,81,0.0114747131321717,85,0.0120413656325259,701.544,0.0993829154271143,10,0.00141663125088539,14,0.00198328375123955,8,0.00113330500070832,83,0.0117580393823488
"HUDDINGE MATBÖRSEN",202231,5730,599.264,0.104583595113438,191.632,0.033443630017452,45.632,0.00796369982547993,79,0.0137870855148342,43,0.0075043630017452,15,0.00261780104712042,0,0,11,0.00191972076788831,61,0.0106457242582897,7,0.0012216404886562,65,0.0113438045375218,81,0.0141361256544503,553.632,0.0966198952879581,433.632,0.0756774869109948,45.632,0.00796369982547993,131,0.0228621291448517,15,0.00261780104712042,0,0,79,0.0137870855148342,34,0.00593368237347295,9,0.00157068062827225,15,0.00261780104712042,0,0,0,0,0,0,0,0,7,0.0012216404886562,11,0.00191972076788831,54,0.00942408376963351,8,0.00139616055846422,64,0.0111692844677138,46,0.00802792321116928,35,0.00610820244328098,553.632,0.0966198952879581,15,0.00261780104712042,22,0.00383944153577661,11,0.00191972076788831,72,0.012565445026178
"HUDDINGE MATBÖRSEN",202230,5345,443.484,0.0829717492984097,47.242,0.00883854069223573,33.242,0.00621927034611787,32,0.00598690364826941,122,0.0228250701590271,4,0.000748362956033676,0,0,10,0.00187090739008419,56,0.0104770813844715,12,0.00224508886810103,47,0.0087932647333957,80,0.0149672591206735,410.242,0.0767524789522919,314.242,0.0587917680074836,33.242,0.00621927034611787,3,0.000561272217025257,11,0.00205799812909261,0,0,32,0.00598690364826941,11,0.00205799812909261,111,0.0207670720299345,4,0.000748362956033676,0,0,0,0,0,0,0,0,12,0.00224508886810103,10,0.00187090739008419,44,0.00823199251637044,17,0.00318054256314312,42,0.0078578110383536,49,0.00916744621141253,31,0.00579981290926099,410.242,0.0767524789522919,11,0.00205799812909261,16,0.00299345182413471,10,0.00187090739008419,59,0.0110383536014967
"HUDDINGE MATBÖRSEN",202229,5068,353.82,0.0698145224940805,40.91,0.00807221783741121,30.91,0.00609905288082084,41,0.00808997632202052,18,0.00355169692186267,5,0.000986582478295186,0,0,8,0.0015785319652723,79,0.0155880031570639,2,0.000394632991318074,60,0.0118389897395422,69,0.0136148382004736,322.91,0.0637154696132597,228.91,0.0451677190213102,30.91,0.00609905288082084,2,0.000394632991318074,8,0.0015785319652723,0,0,41,0.00808997632202052,11,0.00217048145224941,7,0.00138121546961326,5,0.000986582478295186,0,0,0,0,0,0,0,0,11,0.00217048145224941,8,0.0015785319652723,68,0.0134175217048145,14,0.00276243093922652,48,0.00947119179163378,41,0.00808997632202052,28,0.00552486187845304,322.91,0.0637154696132597,8,0.0015785319652723,16,0.00315706393054459,8,0.0015785319652723,62,0.0122336227308603
"HUDDINGE MATBÖRSEN",202228,5355,399.844,0.0746674136321195,94.922,0.0177258636788049,33.922,0.00633464052287582,39,0.00728291316526611,23,0.00429505135387488,10,0.00186741363211951,0,0,10,0.00186741363211951,44,0.00821661998132586,3,0.000560224089635854,62,0.011577964519141,80,0.0149393090569561,365.922,0.0683327731092437,252.922,0.0472309990662932,33.922,0.00633464052287582,43,0.00802987861811391,18,0.00336134453781513,0,0,39,0.00728291316526611,16,0.00298786181139122,7,0.00130718954248366,10,0.00186741363211951,0,0,0,0,0,0,0,0,10,0.00186741363211951,10,0.00186741363211951,34,0.00634920634920635,16,0.00298786181139122,49,0.00915032679738562,51,0.00952380952380952,29,0.00541549953314659,365.922,0.0683327731092437,18,0.00336134453781513,20,0.00373482726423903,10,0.00186741363211951,65,0.0121381886087768
"HUDDINGE MATBÖRSEN",202227,5654,420.82,0.0744287230279448,58.41,0.0103307392996109,38.41,0.00679342058719491,41,0.00725150336045278,25,0.00442164839051999,10,0.00176865935620799,0,0,8,0.0014149274849664,51,0.00902016271666077,25,0.00442164839051999,57,0.0100813583303856,107,0.0189246551114255,382.41,0.0676353024407499,253.41,0.0448195967456668,38.41,0.00679342058719491,0,0,20,0.00353731871241599,0,0,41,0.00725150336045278,15,0.00265298903431199,10,0.00176865935620799,10,0.00176865935620799,0,0,0,0,0,0,0,0,13,0.00229925716307039,6,0.0010611956137248,40,0.00707463742483198,24,0.00424478245489919,58,0.0102582242660064,62,0.0109656880084896,45,0.00795896710293597,382.41,0.0676353024407499,20,0.00353731871241599,21,0.00371418464803679,6,0.0010611956137248,82,0.0145030067209056
"HUDDINGE MATBÖRSEN",202226,6601,434.004,0.0657482199666717,54.002,0.00818088168459324,38.002,0.00575700651416452,54,0.00818057870019694,44,0.00666565671867899,2,0.00030298439630359,0,0,9,0.00136342978336616,58,0.00878654749280412,9,0.00136342978336616,72,0.0109074382669293,94,0.0142402666262687,396.002,0.0599912134525072,284.002,0.0430240872595061,38.002,0.00575700651416452,0,0,16,0.00242387517042872,0,0,54,0.00818057870019694,29,0.00439327374640206,15,0.00227238297227693,2,0.00030298439630359,0,0,0,0,0,0,0,0,4,0.000605968792607181,9,0.00136342978336616,54,0.00818057870019694,13,0.00196939857597334,68,0.0103014694743221,53,0.00802908650204514,41,0.0062111801242236,396.002,0.0599912134525072,16,0.00242387517042872,6,0.000908953188910771,9,0.00136342978336616,81,0.0122708680502954
"HUDDINGE MATBÖRSEN",202225,6358,444.952,0.0699830135262661,54.976,0.00864674425920101,37.976,0.00597294746775716,43,0.00676313306071092,35,0.00550487574709028,5,0.000786410821012897,0,0,8,0.00125825731362064,53,0.00833595470273671,17,0.00267379679144385,101,0.0158854985844605,90,0.0141553947782321,406.976,0.064010066058509,255.976,0.0402604592639195,37.976,0.00597294746775716,0,0,17,0.00267379679144385,0,0,43,0.00676313306071092,26,0.00408933626926707,9,0.00141553947782321,5,0.000786410821012897,0,0,0,0,0,0,0,0,3,0.000471846492607738,8,0.00125825731362064,50,0.00786410821012897,17,0.00267379679144385,101,0.0158854985844605,47,0.00739226171752123,43,0.00676313306071092,406.976,0.064010066058509,17,0.00267379679144385,8,0.00125825731362064,8,0.00125825731362064,118,0.0185592953759044
"HUDDINGE MATBÖRSEN",202224,7503,613.224,0.0817305077968812,170.612,0.0227391709982674,54.612,0.00727868852459016,60,0.0079968012794882,30,0.0039984006397441,8,0.00106624017059843,0,0,5,0.000666400106624017,71,0.00946288151406104,9,0.00119952019192323,107,0.014260962281754,98,0.0130614420898307,558.612,0.0744518192722911,403.612,0.0537934159669466,54.612,0.00727868852459016,99,0.0131947221111555,17,0.00226576036252166,0,0,60,0.0079968012794882,17,0.00226576036252166,13,0.00173264027722244,8,0.00106624017059843,0,0,0,0,0,0,0,0,9,0.00119952019192323,5,0.000666400106624017,62,0.00826336132213781,8,0.00106624017059843,108,0.0143942423030788,66,0.00879648140743703,32,0.00426496068239371,558.612,0.0744518192722911,17,0.00226576036252166,17,0.00226576036252166,5,0.000666400106624017,116,0.0154604824736772
"HUDDINGE MATBÖRSEN",202223,8076,709.44,0.0878454680534918,59.72,0.00739474987617633,43.72,0.0054135710747895,60,0.00742942050520059,47,0.0058197127290738,5,0.000619118375433383,0,0,84,0.0104011887072808,74,0.00916295195641407,5,0.000619118375433383,113,0.0139920752847945,218,0.0269935611688955,665.72,0.0824318969787023,506.72,0.0627439326399208,43.72,0.0054135710747895,0,0,16,0.00198117880138683,0,0,60,0.00742942050520059,35,0.00433382862803368,12,0.00148588410104012,5,0.000619118375433383,0,0,0,0,0,0,0,0,84,0.0104011887072808,10,0.00123823675086677,64,0.0079247152055473,11,0.00136206042595344,107,0.0132491332342744,126,0.0156017830609212,92,0.0113917781079742,665.72,0.0824318969787023,16,0.00198117880138683,15,0.00185735512630015,10,0.00123823675086677,118,0.0146111936602278
"HUDDINGE MATBÖRSEN",202222,7614,668.884,0.0878492251116365,62.442,0.00820094562647754,51.442,0.00675623850801156,90,0.0118203309692671,32,0.00420278434462832,10,0.00131337010769635,0,0,148,0.019437877593906,60,0.00788022064617809,8,0.00105069608615708,83,0.0109009718938797,124,0.0162857893354347,626.442,0.0822750197005516,477.442,0.062705805095876,42.442,0.00557420541108484,0,0,20,0.0026267402153927,9,0.00118203309692671,90,0.0118203309692671,18,0.00236406619385343,14,0.00183871815077489,10,0.00131337010769635,0,0,0,0,0,0,0,0,151,0.0198318886262149,8,0.00105069608615708,49,0.00643551352771211,6,0.000788022064617809,85,0.011163645915419,70,0.00919359075387444,54,0.00709219858156028,626.442,0.0822750197005516,20,0.0026267402153927,30,0.00394011032308905,8,0.00105069608615708,91,0.0119516679800368
