"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"UPPSALA VÄSTERTORG",202202,7903,266,0.0336581045172719,1,0.000126534227508541,0,0,45,0.00569404023788435,51,0.00645324560293559,0,0,0,0,4,0.000506136910034164,70,0.00885739592559787,26,0.00328988991522207,50,0.00632671137542705,19,0.00240415032266228,266,0.0336581045172719,94,0.0118942173858029,0,0,0,0,1,0.000126534227508541,0,0,29,0.00366949259774769,16,0.00202454764013666,0,0,51,0.00645324560293559,0,0,0,0,0,0,0,0,4,0.000506136910034164,25,0.00316335568771353,45,0.00569404023788435,21,0.00265721877767936,5,0.000632671137542705,50,0.00632671137542705,19,0.00240415032266228,266,0.0336581045172719,44,0.00556750601037581,1,0.000126534227508541,122,0.015437175756042,5,0.000632671137542705
"UPPSALA VÄSTERTORG",202201,7243,375,0.0517741267430623,19,0.00262322242164849,8,0.00110451470385199,86,0.0118735330664089,44,0.00607483087118597,0,0,0,0,5,0.000690321689907497,87,0.0120115974043904,71,0.00980256799668646,41,0.00566063785724147,14,0.00193290073174099,367,0.0506696120392103,155,0.0213999723871324,8,0.00110451470385199,0,0,11,0.00151870771779649,0,0,72,0.00994063233466795,14,0.00193290073174099,0,0,44,0.00607483087118597,0,0,0,0,0,0,0,0,5,0.000690321689907497,23,0.00317547977357449,64,0.00883611763081596,49,0.00676515256109347,22,0.00303741543559299,41,0.00566063785724147,14,0.00193290073174099,367,0.0506696120392103,45,0.00621289520916747,11,0.00151870771779649,134,0.0185006212895209,22,0.00303741543559299
"OSKARSTRÖM BLÅKLINTSVÄGEN",202237,5426,2599.971,0.479169001105787,670.781,0.123623479542941,191.19,0.0352359012163656,137,0.0252488020641356,732,0.134906008109104,7,0.00129008477699963,138,0.0254330998894213,21,0.00387025433099889,554,0.102100995208257,63,0.0116107629929967,16,0.00294876520457059,70,0.0129008477699963,2532.971,0.466821046811648,625.971,0.115365093991891,67,0.0123479542941393,12.781,0.00235551050497604,591,0.108920014743826,124.19,0.0228879469222263,120,0.0221157390342794,17,0.00313306302985625,625,0.115186140803539,107,0.0197198673055658,7,0.00129008477699963,0,0,0,0,138,0.0254330998894213,21,0.00387025433099889,368,0.0678215997051235,186,0.0342793955031331,41,0.00755621083671213,22,0.00405455215628456,16,0.00294876520457059,70,0.0129008477699963,2532.971,0.466821046811648,1130,0.208256542572798,591,0.108920014743826,164,0.0302248433468485,22,0.00405455215628456
"OSKARSTRÖM BLÅKLINTSVÄGEN",202233,5986,365.745,0.061100066822586,17,0.00283995990644838,56.745,0.00947961911125961,50,0.00835282325425994,139,0.0232208486468426,0,0,14,0.00233879051119278,1,0.000167056465085199,25,0.00417641162712997,51,0.00851987971934514,7,0.00116939525559639,5,0.000835282325425994,365.745,0.061100066822586,136.745,0.0228441363180755,0,0,0,0,17,0.00283995990644838,56.745,0.00947961911125961,43,0.00718342799866355,7,0.00116939525559639,0,0,139,0.0232208486468426,0,0,0,0,0,0,14,0.00233879051119278,1,0.000167056465085199,10,0.00167056465085199,15,0.00250584697627798,40,0.00668225860340795,11,0.00183762111593719,7,0.00116939525559639,5,0.000835282325425994,365.745,0.061100066822586,15,0.00250584697627798,17,0.00283995990644838,186,0.031072502505847,11,0.00183762111593719
"OSKARSTRÖM BLÅKLINTSVÄGEN",202232,5809,510.605,0.0878989499053193,11,0.00189361335858151,170.605,0.0293690824582544,119,0.0204854536064727,89,0.015321053537614,0,0,34,0.00585298674470649,1,0.000172146668961956,39,0.00671372008951627,35,0.00602513341366845,3,0.000516440006885867,9,0.0015493200206576,510.605,0.0878989499053193,339.605,0.0584618695128249,0,0,0,0,11,0.00189361335858151,170.605,0.0293690824582544,112,0.019280426923739,7,0.00120502668273369,0,0,89,0.015321053537614,0,0,0,0,0,0,34,0.00585298674470649,1,0.000172146668961956,24,0.00413152005508693,15,0.00258220003442933,28,0.00482010673093476,7,0.00120502668273369,3,0.000516440006885867,9,0.0015493200206576,510.605,0.0878989499053193,33,0.00568084007574453,11,0.00189361335858151,120,0.0206576002754347,7,0.00120502668273369
"OSKARSTRÖM BLÅKLINTSVÄGEN",202231,5588,302.37,0.0541105941302792,4,0.000715819613457409,41.37,0.00740336435218325,35,0.00626342161775233,88,0.015748031496063,0,0,18,0.00322118826055834,5,0.000894774516821761,50,0.00894774516821761,52,0.00930565497494631,4,0.000715819613457409,5,0.000894774516821761,302.37,0.0541105941302792,113.37,0.0202881173944166,0,0,0,0,4,0.000715819613457409,41.37,0.00740336435218325,28,0.00501073729420186,7,0.00125268432355047,0,0,88,0.015748031496063,0,0,0,0,0,0,18,0.00322118826055834,5,0.000894774516821761,36,0.00644237652111668,14,0.00250536864710093,34,0.00608446671438797,18,0.00322118826055834,4,0.000715819613457409,5,0.000894774516821761,302.37,0.0541105941302792,41,0.00733715103793844,4,0.000715819613457409,126,0.0225483178239084,18,0.00322118826055834
"OSKARSTRÖM BLÅKLINTSVÄGEN",202230,5499,522.745,0.0950618294235316,13,0.00236406619385343,281.745,0.0512356792144026,39,0.00709219858156028,72,0.0130932896890344,0,0,0,0,1,0.000181851245681033,53,0.00963811602109474,44,0.00800145480996545,8,0.00145480996544826,11,0.00200036370249136,516.745,0.0939707219494453,332.745,0.0605100927441353,6,0.0010911074740862,0,0,7,0.00127295871976723,275.745,0.0501445717403164,36,0.00654664484451719,3,0.000545553737043099,0,0,72,0.0130932896890344,0,0,0,0,0,0,0,0,1,0.000181851245681033,36,0.00654664484451719,17,0.00309147117657756,31,0.00563738861611202,13,0.00236406619385343,8,0.00145480996544826,11,0.00200036370249136,516.745,0.0939707219494453,53,0.00963811602109474,7,0.00127295871976723,111,0.0201854882705947,13,0.00236406619385343
"OSKARSTRÖM BLÅKLINTSVÄGEN",202229,5777,897.045,0.155278691362299,53,0.00917431192660551,83.045,0.0143751081876406,40,0.0069240090012117,130,0.022503029253938,4,0.00069240090012117,0,0,9,0.00155790202527263,52,0.00900121170157521,515,0.0891466158906007,4,0.00069240090012117,7,0.00121170157521205,852.045,0.147489181235936,109.045,0.0188757140384283,45,0.00778951012636316,0,0,8,0.00138480180024234,38.045,0.00658559806127748,37,0.00640470832612082,3,0.000519300675090878,50,0.00865501125151463,80,0.0138480180024234,4,0.00069240090012117,0,0,0,0,0,0,9,0.00155790202527263,34,0.00588540765102995,18,0.00311580405054527,500,0.0865501125151463,15,0.00259650337545439,4,0.00069240090012117,7,0.00121170157521205,852.045,0.147489181235936,136,0.0235416306041198,8,0.00138480180024234,584,0.101090531417691,15,0.00259650337545439
"OSKARSTRÖM BLÅKLINTSVÄGEN",202228,5652,395.615,0.0699955767869781,9,0.00159235668789809,63.615,0.0112553078556263,112,0.0198159943382873,112,0.0198159943382873,4,0.000707714083510262,0,0,10,0.00176928520877565,37,0.00654635527246992,29,0.0051309271054494,12,0.00212314225053079,7,0.00123849964614296,395.615,0.0699955767869781,202.615,0.0358483722576079,0,0,0,0,9,0.00159235668789809,63.615,0.0112553078556263,105,0.0185774946921444,7,0.00123849964614296,25,0.00442321302193914,87,0.0153927813163482,4,0.000707714083510262,0,0,0,0,0,0,10,0.00176928520877565,24,0.00424628450106157,13,0.00230007077140835,13,0.00230007077140835,16,0.00283085633404105,12,0.00212314225053079,7,0.00123849964614296,395.615,0.0699955767869781,56,0.00990799716914367,9,0.00159235668789809,112,0.0198159943382873,16,0.00283085633404105
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,5635,327.34,0.0580905057675244,9,0.00159716060337178,58.34,0.0103531499556344,52,0.00922803904170364,91,0.0161490683229814,1,0.000177462289263532,0,0,26,0.00461401952085182,35,0.0062111801242236,37,0.00656610470275067,10,0.00177462289263532,8,0.00141969831410825,327.34,0.0580905057675244,150.34,0.0266796805678793,0,0,0,0,9,0.00159716060337178,58.34,0.0103531499556344,42,0.00745341614906832,10,0.00177462289263532,0,0,91,0.0161490683229814,1,0.000177462289263532,0,0,0,0,0,0,26,0.00461401952085182,22,0.00390417036379769,13,0.00230700976042591,25,0.00443655723158829,12,0.00212954747116238,10,0.00177462289263532,8,0.00141969831410825,327.34,0.0580905057675244,30,0.00532386867790594,9,0.00159716060337178,126,0.022360248447205,12,0.00212954747116238
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,5365,419.465,0.0781854613233924,6,0.00111835973904939,33.465,0.006237651444548,53,0.00987884436160298,94,0.0175209692451072,6,0.00111835973904939,133,0.0247903075489282,5,0.000931966449207828,41,0.00764212488350419,36,0.00671015843429637,6,0.00111835973904939,6,0.00111835973904939,419.465,0.0781854613233924,244.465,0.0455666356011184,0,0,0,0,6,0.00111835973904939,33.465,0.006237651444548,49,0.00913327120223672,4,0.000745573159366263,10,0.00186393289841566,84,0.0156570363466915,6,0.00111835973904939,0,0,0,0,133,0.0247903075489282,5,0.000931966449207828,27,0.00503261882572227,14,0.00260950605778192,28,0.00521901211556384,8,0.00149114631873253,6,0.00111835973904939,6,0.00111835973904939,419.465,0.0781854613233924,43,0.00801491146318732,6,0.00111835973904939,118,0.0219944082013048,8,0.00149114631873253
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,5916,321.87,0.0544066937119675,9,0.00152129817444219,60.87,0.010289046653144,43,0.0072684246112238,107,0.0180865449628127,0,0,10,0.00169033130493577,4,0.000676132521974307,44,0.00743745774171738,32,0.00540906017579446,7,0.00118323191345504,5,0.000845165652467884,321.87,0.0544066937119675,132.87,0.0224594320486815,0,0,0,0,9,0.00152129817444219,60.87,0.010289046653144,36,0.00608519269776876,7,0.00118323191345504,3,0.00050709939148073,104,0.017579445571332,0,0,0,0,0,0,10,0.00169033130493577,4,0.000676132521974307,29,0.00490196078431373,15,0.00253549695740365,20,0.00338066260987153,12,0.00202839756592292,7,0.00118323191345504,5,0.000845165652467884,321.87,0.0544066937119675,37,0.00625422582826234,9,0.00152129817444219,131,0.0221433400946586,12,0.00202839756592292
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,5852,303.295,0.0518275803144224,8,0.00136705399863295,53.295,0.00910714285714286,48,0.00820232399179768,91,0.0155502392344498,0,0,0,0,6,0.00102529049897471,56,0.00956937799043062,28,0.00478468899521531,5,0.000854408749145591,8,0.00136705399863295,303.295,0.0518275803144224,147.295,0.02517002734108,0,0,0,0,8,0.00136705399863295,53.295,0.00910714285714286,39,0.00666438824333561,9,0.00153793574846206,0,0,91,0.0155502392344498,0,0,0,0,0,0,0,0,6,0.00102529049897471,16,0.00273410799726589,40,0.00683526999316473,16,0.00273410799726589,12,0.00205058099794942,5,0.000854408749145591,8,0.00136705399863295,303.295,0.0518275803144224,24,0.00410116199589884,8,0.00136705399863295,112,0.0191387559808612,12,0.00205058099794942
"OSKARSTRÖM BLÅKLINTSVÄGEN",202223,5873,745.4,0.126919802485953,8,0.00136216584369147,53.4,0.00909245700664056,48,0.00817299506214882,98,0.0166865315852205,0,0,46,0.00783245360122595,6,0.0010216243827686,390,0.0664055848799591,26,0.00442703899199728,6,0.0010216243827686,64,0.0108973267495318,745.4,0.126919802485953,194.4,0.0331006300017027,0,0,0,0,8,0.00136216584369147,53.4,0.00909245700664056,43,0.00732164140984165,5,0.000851353652307168,0,0,98,0.0166865315852205,0,0,0,0,0,0,46,0.00783245360122595,6,0.0010216243827686,349,0.0594244849310404,41,0.00698109994891878,17,0.00289460241784437,9,0.0015324365741529,6,0.0010216243827686,64,0.0108973267495318,745.4,0.126919802485953,413,0.0703218116805721,8,0.00136216584369147,121,0.0206027583858335,9,0.0015324365741529
"OSKARSTRÖM BLÅKLINTSVÄGEN",202222,5778,605.258,0.104752163378332,22,0.00380754586362063,54.94,0.00950848044305988,55,0.00951886465905158,99,0.0171339563862928,2,0.000346140533056421,4.318,0.000747317410868813,1,0.00017307026652821,306,0.0529595015576324,42,0.00726895119418484,13,0.00224991346486674,6,0.00103842159916926,590.258,0.102156109380408,122.258,0.021159224645206,15,0.00259605399792316,0,0,7,0.00121149186569747,39.94,0.00691242644513673,48,0.0083073727933541,7,0.00121149186569747,0,0,99,0.0171339563862928,2,0.000346140533056421,0,0,0,0,4.318,0.000747317410868813,1,0.00017307026652821,286,0.0494980962270682,20,0.00346140533056421,34,0.00588438906195916,8,0.00138456213222568,13,0.00224991346486674,6,0.00103842159916926,590.258,0.102156109380408,307,0.0531325718241606,7,0.00121149186569747,146,0.0252682589131187,8,0.00138456213222568
"OSKARSTRÖM BLÅKLINTSVÄGEN",202221,5725,520.315,0.0908847161572053,43,0.00751091703056769,61.315,0.0107100436681223,65,0.011353711790393,86,0.0150218340611354,0,0,171,0.0298689956331878,4,0.000698689956331878,33,0.00576419213973799,40,0.00698689956331878,7,0.00122270742358079,10,0.00174672489082969,488.315,0.0852951965065502,278.315,0.0486139737991266,32,0.00558951965065502,0,0,11,0.00192139737991266,29.315,0.00512052401746725,54,0.00943231441048035,11,0.00192139737991266,0,0,86,0.0150218340611354,0,0,0,0,0,0,171,0.0298689956331878,4,0.000698689956331878,24,0.00419213973799127,9,0.00157205240174672,29,0.00506550218340611,11,0.00192139737991266,7,0.00122270742358079,10,0.00174672489082969,488.315,0.0852951965065502,66,0.011528384279476,11,0.00192139737991266,122,0.0213100436681223,11,0.00192139737991266
"OSKARSTRÖM BLÅKLINTSVÄGEN",202220,5821,412.305,0.0708306132966844,96,0.0164920116818416,118.305,0.0203238275210445,43,0.00738704689915822,78,0.0133997594914963,0,0,0,0,3,0.00051537536505755,34,0.00584092080398557,25,0.00429479470881292,4,0.000687167153410067,11,0.00188970967187768,327.305,0.0562283112867205,94.305,0.0162008246005841,85,0.0146023020099639,0,0,11,0.00188970967187768,33.305,0.00572152551108057,39,0.00669987974574815,4,0.000687167153410067,0,0,78,0.0133997594914963,0,0,0,0,0,0,0,0,3,0.00051537536505755,19,0.00326404397869782,15,0.00257687682528775,18,0.0030922521903453,7,0.00120254251846762,4,0.000687167153410067,11,0.00188970967187768,327.305,0.0562283112867205,115,0.0197560556605394,11,0.00188970967187768,100,0.0171791788352517,7,0.00120254251846762
"OSKARSTRÖM BLÅKLINTSVÄGEN",202219,5657,442.98,0.0783065228919922,40,0.00707088562842496,161.98,0.0286335513523069,84,0.0148488598196924,52,0.00919215131695245,0,0,7,0.00123740498497437,4,0.000707088562842496,48,0.00848506275410995,33,0.00583348064345059,6,0.00106063284426374,7,0.00123740498497437,419.98,0.0742407636556479,258.98,0.0457804490012374,23,0.00406575923634435,0,0,17,0.00300512639208061,138.98,0.0245677921159625,71,0.0125508219904543,13,0.00229803782923811,0,0,52,0.00919215131695245,0,0,0,0,0,0,7,0.00123740498497437,4,0.000707088562842496,23,0.00406575923634435,25,0.0044193035177656,21,0.0037122149549231,12,0.00212126568852749,6,0.00106063284426374,7,0.00123740498497437,419.98,0.0742407636556479,53,0.00936892345766307,17,0.00300512639208061,79,0.0139649991161393,12,0.00212126568852749
"OSKARSTRÖM BLÅKLINTSVÄGEN",202218,5555,447.335,0.0805283528352835,23,0.00414041404140414,52.335,0.00942124212421242,42,0.00756075607560756,97,0.0174617461746175,0,0,150,0.027002700270027,3,0.00054005400540054,37,0.00666066606660666,33,0.00594059405940594,4,0.00072007200720072,6,0.00108010801080108,435.335,0.0783681368136814,242.335,0.0436246624662466,12,0.00216021602160216,0,0,11,0.00198019801980198,40.335,0.00726102610261026,38,0.00684068406840684,4,0.00072007200720072,0,0,97,0.0174617461746175,0,0,0,0,0,0,150,0.027002700270027,3,0.00054005400540054,30,0.0054005400540054,7,0.00126012601260126,28,0.00504050405040504,5,0.0009000900090009,4,0.00072007200720072,6,0.00108010801080108,435.335,0.0783681368136814,48,0.00864086408640864,11,0.00198019801980198,129,0.0232223222322232,5,0.0009000900090009
"OSKARSTRÖM BLÅKLINTSVÄGEN",202217,5454,397.77,0.0729317931793179,42,0.0077007700770077,71.77,0.0131591492482582,37,0.00678401173450678,91,0.0166850018335167,0,0,10,0.00183351668500183,3,0.00055005500550055,101,0.0185185185185185,27,0.00495049504950495,6,0.0011001100110011,9,0.00165016501650165,373.77,0.0685313531353135,188.77,0.0346112944627796,24,0.0044004400440044,0,0,18,0.0033003300330033,47.77,0.00875870920425376,35,0.00641730839750642,2,0.000366703337000367,0,0,91,0.0166850018335167,0,0,0,0,0,0,10,0.00183351668500183,3,0.00055005500550055,10,0.00183351668500183,91,0.0166850018335167,21,0.00385038503850385,6,0.0011001100110011,6,0.0011001100110011,9,0.00165016501650165,373.77,0.0685313531353135,43,0.00788412174550788,18,0.0033003300330033,118,0.0216354968830216,6,0.0011001100110011
"OSKARSTRÖM BLÅKLINTSVÄGEN",202216,5827,448.79,0.0770190492534752,48,0.00823751501630341,70.79,0.0121486185000858,22,0.00377552771580573,97,0.0166466449287798,0,0,0,0,2,0.000343229792345976,160,0.027458383387678,36,0.00617813626222756,9,0.00154453406555689,4,0.000686459584691951,416.79,0.0715273725759396,83.79,0.0143796121503346,32,0.00549167667753561,0,0,16,0.00274583833876781,38.79,0.0066569418225502,18,0.00308906813111378,4,0.000686459584691951,0,0,97,0.0166466449287798,0,0,0,0,0,0,0,0,2,0.000343229792345976,139,0.0238544705680453,21,0.00360391281963274,27,0.00463360219667067,9,0.00154453406555689,9,0.00154453406555689,4,0.000686459584691951,416.79,0.0715273725759396,175,0.0300326068302729,16,0.00274583833876781,133,0.0228247811910074,9,0.00154453406555689
"OSKARSTRÖM BLÅKLINTSVÄGEN",202215,5849,380.25,0.0650111130107711,104,0.0177808172337152,57.25,0.00978799794836724,42,0.00718071465207728,84,0.0143614293041546,0,0,0,0,3,0.000512908189434091,35,0.00598392887673106,33,0.005641990083775,5,0.000854846982390152,17,0.00290647974012652,364.25,0.0622756026671226,103.25,0.0176525901863566,16,0.00273551034364849,0,0,88,0.0150453068900667,41.25,0.00705248760471876,34,0.00581295948025303,8,0.00136775517182424,1,0.00017096939647803,83,0.0141904599076765,0,0,0,0,0,0,0,0,3,0.000512908189434091,18,0.00307744913660455,17,0.00290647974012652,21,0.00359035732603864,12,0.00205163275773637,5,0.000854846982390152,17,0.00290647974012652,364.25,0.0622756026671226,52,0.00889040861685758,88,0.0150453068900667,109,0.0186356642161053,12,0.00205163275773637
"OSKARSTRÖM BLÅKLINTSVÄGEN",202214,5417,949.205,0.175227062949972,537,0.0991323610854717,52.205,0.00963725309211741,109,0.0201218386560827,83,0.0153221340225217,0,0,23,0.00424589256045782,51,0.00941480524275429,49,0.00904559719401883,28,0.00516891268229647,9,0.00166143621930958,8,0.00147683219494185,934.205,0.172458002584456,237.205,0.0437889976001477,15,0.00276906036551597,0,0,522,0.0963633007199557,37.205,0.00686819272660144,106,0.0195680265829795,3,0.000553812073103194,2,0.000369208048735462,81,0.0149529259737862,0,0,0,0,0,0,23,0.00424589256045782,51,0.00941480524275429,32,0.0059073287797674,17,0.00313826841425143,20,0.00369208048735462,8,0.00147683219494185,9,0.00166143621930958,8,0.00147683219494185,934.205,0.172458002584456,57,0.0105224293889607,522,0.0963633007199557,110,0.0203064426804504,8,0.00147683219494185
"OSKARSTRÖM BLÅKLINTSVÄGEN",202213,5377,473,0.0879672679933048,128,0.023805095778315,19,0.00353356890459364,30,0.00557931932304259,112,0.0208294588060257,1,0.000185977310768086,0,0,2,0.000371954621536173,42,0.00781104705225962,29,0.0053933420122745,8,0.00148781848614469,102,0.0189696856983448,454,0.0844336990887112,54,0.0100427747814767,19,0.00353356890459364,0,0,109,0.0202715268737214,0,0,23,0.00427747814766598,7,0.0013018411753766,8,0.00148781848614469,104,0.019341640319881,1,0.000185977310768086,0,0,0,0,0,0,2,0.000371954621536173,21,0.00390552352612981,21,0.00390552352612981,19,0.00353356890459364,10,0.00185977310768086,8,0.00148781848614469,102,0.0189696856983448,454,0.0844336990887112,150,0.0278965966152129,109,0.0202715268737214,131,0.0243630277106193,10,0.00185977310768086
"OSKARSTRÖM BLÅKLINTSVÄGEN",202212,5456,235,0.0430718475073314,5,0.000916422287390029,1,0.000183284457478006,30,0.00549853372434018,108,0.0197947214076246,9,0.00164956011730205,0,0,2,0.000366568914956012,34,0.0062316715542522,32,0.00586510263929619,4,0.000733137829912023,10,0.00183284457478006,234,0.0428885630498534,59,0.0108137829912023,1,0.000183284457478006,0,0,4,0.000733137829912023,0,0,25,0.00458211143695015,5,0.000916422287390029,0,0,108,0.0197947214076246,9,0.00164956011730205,0,0,0,0,0,0,2,0.000366568914956012,16,0.00293255131964809,18,0.00329912023460411,28,0.00513196480938416,4,0.000733137829912023,4,0.000733137829912023,10,0.00183284457478006,234,0.0428885630498534,27,0.00494868035190616,4,0.000733137829912023,140,0.0256598240469208,4,0.000733137829912023
"OSKARSTRÖM BLÅKLINTSVÄGEN",202211,5340,261,0.048876404494382,24,0.00449438202247191,18,0.00337078651685393,32,0.00599250936329588,91,0.0170411985018727,0,0,0,0,2,0.000374531835205993,50,0.00936329588014981,30,0.00561797752808989,4,0.000749063670411985,10,0.00187265917602996,243,0.0455056179775281,51,0.00955056179775281,18,0.00337078651685393,0,0,6,0.00112359550561798,0,0,29,0.00543071161048689,3,0.000561797752808989,0,0,91,0.0170411985018727,0,0,0,0,0,0,0,0,2,0.000374531835205993,33,0.00617977528089888,17,0.00318352059925094,20,0.00374531835205993,10,0.00187265917602996,4,0.000749063670411985,10,0.00187265917602996,243,0.0455056179775281,61,0.0114232209737828,6,0.00112359550561798,115,0.0215355805243446,10,0.00187265917602996
"OSKARSTRÖM BLÅKLINTSVÄGEN",202210,5261,374,0.0710891465500855,22,0.00418171450294621,17,0.00323132484318571,43,0.00817335107394032,75,0.0142558448964075,0,0,98,0.0186276373313058,3,0.000570233795856301,38,0.00722296141417981,34,0.00646264968637141,23,0.00437179243489831,21,0.00399163657099411,357,0.0678578217068998,167,0.0317430146360008,17,0.00323132484318571,0,0,5,0.000950389659760502,0,0,35,0.00665272761832351,8,0.0015206234556168,0,0,75,0.0142558448964075,0,0,0,0,0,0,98,0.0186276373313058,3,0.000570233795856301,15,0.00285116897928151,23,0.00437179243489831,27,0.00513210416270671,7,0.0013305455236647,23,0.00437179243489831,21,0.00399163657099411,357,0.0678578217068998,53,0.0100741303934613,5,0.000950389659760502,125,0.0237597414940125,7,0.0013305455236647
"OSKARSTRÖM BLÅKLINTSVÄGEN",202209,5146,550,0.106879129420909,124,0.0240963855421687,113,0.0219588029537505,39,0.00757870190439176,112,0.0217644772638943,0,0,0,0,16,0.00310921103769918,84,0.0163233579479207,33,0.00641274776525457,15,0.00291488534784298,14,0.00272055965798679,437,0.084920326467159,124,0.0240963855421687,113,0.0219588029537505,0,0,11,0.00213758258841819,0,0,35,0.00680139914496696,4,0.000777302759424796,0,0,112,0.0217644772638943,0,0,0,0,0,0,0,0,16,0.00310921103769918,15,0.00291488534784298,69,0.0134084726000777,21,0.00408083948698018,12,0.00233190827827439,15,0.00291488534784298,14,0.00272055965798679,437,0.084920326467159,142,0.0275942479595803,11,0.00213758258841819,148,0.0287602020987174,12,0.00233190827827439
"OSKARSTRÖM BLÅKLINTSVÄGEN",202208,5255,397,0.0755470980019029,19,0.00361560418648906,12,0.00228353948620362,125,0.0237868696479543,108,0.0205518553758325,0,0,0,0,33,0.00627973358705994,38,0.00723120837297812,45,0.00856327307326356,7,0.00133206470028544,10,0.00190294957183635,385,0.0732635585156993,173,0.0329210275927688,12,0.00228353948620362,0,0,7,0.00133206470028544,0,0,104,0.019790675547098,21,0.00399619410085633,0,0,108,0.0205518553758325,0,0,0,0,0,0,0,0,33,0.00627973358705994,23,0.0043767840152236,15,0.00285442435775452,31,0.00589914367269267,14,0.00266412940057088,7,0.00133206470028544,10,0.00190294957183635,385,0.0732635585156993,45,0.00856327307326356,7,0.00133206470028544,146,0.0277830637488107,14,0.00266412940057088
"OSKARSTRÖM BLÅKLINTSVÄGEN",202207,5435,275,0.0505979760809568,25,0.00459981600735971,18,0.00331186752529899,36,0.00662373505059798,100,0.0183992640294388,0,0,0,0,3,0.000551977920883165,38,0.00699172033118675,33,0.00607175712971481,8,0.00147194112235511,14,0.00257589696412144,257,0.0472861085556578,58,0.0106715731370745,18,0.00331186752529899,0,0,7,0.00128794848206072,0,0,29,0.00533578656853726,7,0.00128794848206072,0,0,100,0.0183992640294388,0,0,0,0,0,0,0,0,3,0.000551977920883165,19,0.00349586016559338,19,0.00349586016559338,22,0.00404783808647654,11,0.00202391904323827,8,0.00147194112235511,14,0.00257589696412144,257,0.0472861085556578,51,0.0093836246550138,7,0.00128794848206072,130,0.0239190432382705,11,0.00202391904323827
