"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"MÖLNLYCKE C",202221,2022-05-26,2117,708.988,0.334902220122815,203,0.0958904109589041,245,0.115729806329712,9,0.00425129900803023,80,0.0377893245158243,0,0,31.988,0.0151100614076523,0,0,46,0.021728861596599,64,0.0302314596126594,4,0.00188946622579121,26,0.0122815304676429,537.988,0.254127538970241,272,0.128483703353803,171,0.0807746811525744,7,0.00330656589513462,25,0.0118091639111951,74,0.0349551251771375,4,0.00188946622579121,5,0.00236183278223902,30,0.0141709966934341,50,0.0236183278223902,0,0,30,0.0141709966934341,1.546,0.000730278696268304,0.296,0.00013982050070855,0.146,6.89655172413793e-05,6,0.00283419933868682,40,0.0188946622579121,64,0.0302314596126594,4,0.00188946622579121,8,0.00377893245158243,18,0.00850259801606046,537.988,0.254127538970241,53,0.0250354274917336,25,0.0118091639111951,156,0.0736891828058573,31.988,0.0151100614076523
"MÖLNLYCKE C",202221,2022-05-25,2254,682.844,0.302947648624667,177,0.0785270629991127,230,0.102040816326531,11,0.00488021295474712,77,0.0341614906832298,0,0,36.844,0.0163460514640639,0,0,37,0.0164152617568767,72,0.0319432120674357,9,0.00399290150842946,33,0.0146406388642413,523.844,0.232406388642414,260,0.115350488021295,159,0.0705412599822538,4,0.00177462289263532,14,0.0062111801242236,71,0.0314995563442768,4,0.00177462289263532,7,0.0031055900621118,33,0.0146406388642413,44,0.0195208518189885,0,0,31,0.0137533274179237,1.232,0.000546583850931677,3.25,0.00144188110026619,1.362,0.000604259094942325,12,0.00532386867790594,25,0.0110913930789707,72,0.0319432120674357,9,0.00399290150842946,14,0.0062111801242236,19,0.00842945874001775,523.844,0.232406388642414,41,0.018189884649512,14,0.0062111801242236,172,0.0763087843833185,36.844,0.0163460514640639
"MÖLNLYCKE C",202221,2022-05-24,1860,503.806,0.270863440860215,155,0.0833333333333333,179,0.0962365591397849,16,0.00860215053763441,47,0.0252688172043011,0,0,29.806,0.0160247311827957,0,0,31,0.0166666666666667,29,0.0155913978494624,5,0.00268817204301075,12,0.00645161290322581,379.806,0.204196774193548,203,0.109139784946237,124,0.0666666666666667,3,0.00161290322580645,28,0.0150537634408602,55,0.0295698924731183,3,0.00161290322580645,13,0.00698924731182796,15,0.00806451612903226,32,0.0172043010752688,0,0,27,0.0145161290322581,0.208,0.000111827956989247,1.4,0.000752688172043011,1.198,0.000644086021505376,11,0.00591397849462366,20,0.010752688172043,29,0.0155913978494624,5,0.00268817204301075,4,0.0021505376344086,8,0.0043010752688172,379.806,0.204196774193548,34,0.0182795698924731,28,0.0150537634408602,85,0.0456989247311828,29.806,0.0160247311827957
"MÖLNLYCKE C",202221,2022-05-23,1896,488.744,0.257776371308017,144,0.0759493670886076,163,0.0859704641350211,5,0.00263713080168776,61,0.0321729957805907,0,0,25.744,0.01357805907173,0,0,33,0.0174050632911392,45,0.0237341772151899,5,0.00263713080168776,7,0.00369198312236287,368.744,0.194485232067511,171,0.0901898734177215,120,0.0632911392405063,4,0.00210970464135021,20,0.0105485232067511,43,0.0226793248945148,3,0.00158227848101266,2,0.00105485232067511,36,0.0189873417721519,25,0.0131856540084388,0,0,23,0.0121308016877637,0.222,0.000117088607594937,0.94,0.0004957805907173,1.582,0.000834388185654008,14,0.00738396624472574,19,0.0100210970464135,45,0.0237341772151899,5,0.00263713080168776,4,0.00210970464135021,3,0.00158227848101266,368.744,0.194485232067511,37,0.0195147679324895,20,0.0105485232067511,115,0.0606540084388186,25.744,0.01357805907173
"MÖLNLYCKE C",202220,2022-05-22,1813,753.618,0.415674572531715,186,0.102592388306674,309,0.170435741864313,8,0.00441257584114727,33,0.0182018753447325,0,0,23.618,0.013027027027027,0,0,49,0.027027027027027,134,0.0739106453392168,2,0.00110314396028682,9,0.00496414782129068,591.618,0.326319911748483,323,0.178157749586321,162,0.0893546607832322,3,0.00165471594043023,21,0.0115830115830116,147,0.0810810810810811,3,0.00165471594043023,5,0.00275785990071704,17,0.00937672366243795,16,0.00882515168229454,0,0,23,0.0126861555432984,0,0,0.168,9.26640926640927e-05,0.45,0.000248207391064534,17,0.00937672366243795,32,0.0176503033645891,134,0.0739106453392168,2,0.00110314396028682,3,0.00165471594043023,6,0.00330943188086045,591.618,0.326319911748483,52,0.0286817429674573,21,0.0115830115830116,172,0.0948703805846663,23.618,0.013027027027027
"MÖLNLYCKE C",202220,2022-05-21,2002,815.66,0.407422577422577,224,0.111888111888112,295,0.147352647352647,10,0.004995004995005,67,0.0334665334665335,0,0,23.66,0.0118181818181818,0,0,60,0.02997002997003,98,0.048951048951049,8,0.003996003996004,30,0.014985014985015,618.66,0.309020979020979,321,0.16033966033966,197,0.0984015984015984,8,0.003996003996004,19,0.00949050949050949,98,0.048951048951049,3,0.0014985014985015,7,0.0034965034965035,46,0.022977022977023,21,0.0104895104895105,0,0,20,0.00999000999000999,0.762,0.000380619380619381,1.322,0.00066033966033966,1.576,0.000787212787212787,24,0.011988011988012,36,0.017982017982018,98,0.048951048951049,8,0.003996003996004,14,0.00699300699300699,16,0.00799200799200799,618.66,0.309020979020979,68,0.033966033966034,19,0.00949050949050949,187,0.0934065934065934,23.66,0.0118181818181818
"MÖLNLYCKE C",202220,2022-05-20,2374,942.254,0.396905644481887,259,0.109098567818029,329,0.138584667228307,11,0.0046335299073294,77,0.0324347093513058,0,0,29.254,0.0123226621735468,0,0,70,0.029486099410278,127,0.0534962089300758,3,0.0012636899747262,37,0.0155855096882898,716.254,0.301707666385847,369,0.155433866891323,226,0.0951979780960404,4,0.0016849199663016,29,0.0122156697556866,103,0.0433866891322662,3,0.0012636899747262,8,0.0033698399326032,35,0.014743049705139,42,0.0176916596461668,0,0,24,0.0101095197978096,0.636,0.000267902274641955,2.706,0.00113984835720303,1.912,0.000805391743892165,15,0.006318449873631,55,0.023167649536647,127,0.0534962089300758,3,0.0012636899747262,8,0.0033698399326032,29,0.0122156697556866,716.254,0.301707666385847,74,0.0311710193765796,29,0.0122156697556866,215,0.090564448188711,29.254,0.0123226621735468
"MÖLNLYCKE C",202220,2022-05-19,2051,929.57,0.453227693807899,209,0.101901511457825,284,0.13846903949293,11,0.00536323744514871,143,0.0697220867869332,0,0,38.57,0.0188054607508532,0,0,50,0.0243783520234032,175,0.0853242320819113,5,0.00243783520234032,14,0.0068259385665529,752.57,0.366928327645051,308,0.150170648464164,177,0.0862993661628474,6,0.00292540224280839,26,0.0126767430521697,107,0.0521696733300829,4,0.00195026816187226,7,0.00341296928327645,27,0.0131643100926377,116,0.0565577766942955,0,0,35,0.0170648464163823,0,0,2.426,0.00118283764017552,1.144,0.000557776694295466,18,0.00877620672842516,32,0.0156021452949781,175,0.0853242320819113,5,0.00243783520234032,1,0.000487567040468064,13,0.00633837152608484,752.57,0.366928327645051,56,0.0273037542662116,26,0.0126767430521697,324,0.157971721111653,38.57,0.0188054607508532
"MÖLNLYCKE C",202220,2022-05-18,2004,739.134,0.368829341317365,177,0.0883233532934132,255,0.127245508982036,13,0.00648702594810379,66,0.0329341317365269,0,0,27.134,0.0135399201596806,0,0,50,0.0249500998003992,131,0.0653692614770459,5,0.00249500998003992,15,0.00748502994011976,594.134,0.296474051896208,275,0.137225548902196,145,0.0723552894211577,2,0.000998003992015968,30,0.0149700598802395,110,0.0548902195608782,4,0.00199600798403194,9,0.00449101796407186,29,0.0144710578842315,37,0.0184630738522954,0,0,25,0.0124750499001996,0,0,0.354,0.000176646706586826,1.78,0.000888223552894212,23,0.0114770459081836,27,0.0134730538922156,131,0.0653692614770459,5,0.00249500998003992,8,0.00399201596806387,7,0.00349301397205589,594.134,0.296474051896208,52,0.0259481037924152,30,0.0149700598802395,210,0.104790419161677,27.134,0.0135399201596806
"MÖLNLYCKE C",202220,2022-05-17,2063,785.26,0.380639844886088,220,0.106640814348037,293,0.142026175472613,7,0.00339311682016481,60,0.0290838584585555,0,0,23.26,0.0112748424624334,0,0,34,0.0164808531265148,139,0.0673776054289869,4,0.00193892389723703,5,0.00242365487154629,597.26,0.289510421715948,304,0.147358216190015,188,0.0911294231701406,8,0.00387784779447407,24,0.0116335433834222,105,0.0508967523024721,5,0.00242365487154629,2,0.000969461948618517,41,0.0198739699466796,19,0.00920988851187591,0,0,22,0.0106640814348037,0,0,1.26,0.000610761027629666,0,0,13,0.00630150266602036,21,0.0101793504604944,139,0.0673776054289869,4,0.00193892389723703,1,0.000484730974309258,4,0.00193892389723703,597.26,0.289510421715948,42,0.0203587009209889,24,0.0116335433834222,204,0.0988851187590887,23.26,0.0112748424624334
"MÖLNLYCKE C",202220,2022-05-16,1971,634.7,0.322019279553526,171,0.0867579908675799,237,0.120243531202435,16,0.00811770674784373,49,0.0248604769152714,0,0,20.7,0.0105022831050228,0,0,26,0.0131912734652461,108,0.0547945205479452,1,0.000507356671740233,6,0.0030441400304414,484.7,0.245915778792491,257,0.13039066463724,150,0.076103500761035,7,0.00355149670218163,14,0.00710299340436327,87,0.0441400304414003,7,0.00355149670218163,9,0.0045662100456621,27,0.0136986301369863,22,0.0111618467782851,0,0,20,0.0101471334348047,0,0,0.392,0.000198883815322171,0.308,0.000156265854895992,12,0.0060882800608828,14,0.00710299340436327,108,0.0547945205479452,1,0.000507356671740233,2,0.00101471334348047,4,0.00202942668696093,484.7,0.245915778792491,33,0.0167427701674277,14,0.00710299340436327,160,0.0811770674784373,20.7,0.0105022831050228
"MÖLNLYCKE C",202219,2022-05-15,1733,292.024,0.168507789959608,34,0.0196191575302943,50,0.0288517022504328,10,0.00577034045008656,43,0.0248124639353722,0,0,25.024,0.0144396999422966,0,0,31,0.0178880553952683,74,0.0427005193306405,5,0.00288517022504328,20,0.0115406809001731,281.024,0.162160415464512,64,0.036930178880554,11,0.00634737449509521,2,0.00115406809001731,21,0.0121177149451818,39,0.0225043277553376,8,0.00461627236006924,2,0.00115406809001731,32,0.018465089440277,11,0.00634737449509521,0,0,24,0.0138488170802077,0.324,0.000186959030582804,0.344,0.000198499711482977,0.356,0.000205424120023081,7,0.00403923831506059,24,0.0138488170802077,74,0.0427005193306405,5,0.00288517022504328,16,0.00923254472013849,4,0.00230813618003462,281.024,0.162160415464512,33,0.0190421234852856,21,0.0121177149451818,138,0.0796306982111945,25.024,0.0144396999422966
"MÖLNLYCKE C",202219,2022-05-14,2096,397.958,0.189865458015267,53,0.0252862595419847,62,0.0295801526717557,24,0.0114503816793893,52,0.0248091603053435,0,0,30.958,0.0147700381679389,0,0,44,0.0209923664122137,80,0.0381679389312977,7,0.00333969465648855,45,0.021469465648855,359.958,0.171735687022901,110,0.0524809160305343,38,0.0181297709923664,1,0.000477099236641221,14,0.0066793893129771,24,0.0114503816793893,19,0.00906488549618321,5,0.00238549618320611,20,0.00954198473282443,32,0.0152671755725191,0,0,26,0.0124045801526718,1.518,0.000724236641221374,2.468,0.00117748091603053,0.972,0.000463740458015267,20,0.00954198473282443,24,0.0114503816793893,80,0.0381679389312977,7,0.00333969465648855,21,0.0100190839694656,24,0.0114503816793893,359.958,0.171735687022901,45,0.021469465648855,14,0.0066793893129771,160,0.0763358778625954,30.958,0.0147700381679389
"MÖLNLYCKE C",202219,2022-05-13,2291,492.38,0.214919249236141,69,0.030117852466172,76,0.0331732867743343,33,0.0144041903099083,75,0.0327367961588826,0,0,35.38,0.0154430379746835,0,0,88,0.0384111741597556,53,0.0231340026189437,3,0.0013094718463553,60,0.0261894369271061,449.38,0.196150152771715,136,0.0593627237014404,43,0.018769096464426,0,0,26,0.011348756001746,33,0.0144041903099083,27,0.0117852466171977,6,0.00261894369271061,33,0.0144041903099083,42,0.0183326058489742,0,0,31,0.0135312090790048,1.354,0.000591008293321694,1,0.000436490615451768,2.026,0.000884329986905282,35,0.0152771715408119,53,0.0231340026189437,53,0.0231340026189437,3,0.0013094718463553,33,0.0144041903099083,27,0.0117852466171977,449.38,0.196150152771715,88,0.0384111741597556,26,0.011348756001746,164,0.0715844609340899,35.38,0.0154430379746835
"MÖLNLYCKE C",202219,2022-05-12,2037,436.114,0.214096219931271,100,0.0490918016691213,91,0.0446735395189003,39,0.0191458026509573,75,0.0368188512518409,0,0,27.114,0.0133107511045655,0,0,33,0.01620029455081,41,0.0201276386843397,2,0.000981836033382425,28,0.013745704467354,370.114,0.181695630829651,144,0.0706921944035346,66,0.03240058910162,13,0.00638193421698576,21,0.0103092783505155,25,0.0122729504172803,33,0.01620029455081,6,0.00294550810014728,46,0.0225822287677958,29,0.0142366224840452,0,0,23,0.0112911143838979,0.934,0.000458517427589593,1.892,0.000928816887579774,1.288,0.000632302405498282,12,0.00589101620029455,21,0.0103092783505155,41,0.0201276386843397,2,0.000981836033382425,14,0.00687285223367698,14,0.00687285223367698,370.114,0.181695630829651,46,0.0225822287677958,21,0.0103092783505155,132,0.0648011782032401,27.114,0.0133107511045655
"MÖLNLYCKE C",202219,2022-05-11,1995,471.55,0.236365914786967,164,0.0822055137844612,114,0.0571428571428571,32,0.0160401002506266,39,0.0195488721804511,0,0,32.55,0.0163157894736842,0,0,29,0.0145363408521303,43,0.0215538847117795,8,0.00401002506265664,10,0.0050125313283208,372.55,0.186741854636591,151,0.0756892230576441,99,0.0496240601503759,38,0.019047619047619,27,0.0135338345864662,15,0.0075187969924812,25,0.012531328320802,7,0.00350877192982456,17,0.00852130325814536,22,0.0110275689223058,0,0,30,0.0150375939849624,0.544,0.000272681704260652,0.682,0.000341854636591479,1.324,0.000663659147869674,15,0.0075187969924812,14,0.00701754385964912,43,0.0215538847117795,8,0.00401002506265664,5,0.0025062656641604,5,0.0025062656641604,372.55,0.186741854636591,67,0.0335839598997494,27,0.0135338345864662,95,0.0476190476190476,32.55,0.0163157894736842
"MÖLNLYCKE C",202219,2022-05-10,1863,566.912,0.304300590445518,174,0.0933977455716586,142,0.0762211486849168,30,0.0161030595813204,40,0.0214707461084273,0,0,24.912,0.0133719806763285,3,0.00161030595813205,34,0.0182501341921632,84,0.0450885668276973,12,0.00644122383252818,23,0.0123456790123457,449.912,0.241498658078368,179,0.096081588835212,117,0.0628019323671498,44,0.02361782071927,13,0.00697799248523886,25,0.013419216317767,24,0.0128824476650564,6,0.00322061191626409,19,0.010198604401503,21,0.0112721417069243,0,0,21,0.0112721417069243,0.354,0.000190016103059581,3.174,0.0017037037037037,0.384,0.000206119162640902,20,0.0107353730542136,17,0.00912506709608159,84,0.0450885668276973,12,0.00644122383252818,16,0.00858829844337091,7,0.00375738056897477,449.912,0.241498658078368,81,0.0434782608695652,13,0.00697799248523886,152,0.0815888352120236,24.912,0.0133719806763285
"MÖLNLYCKE C",202219,2022-05-09,1977,461.124,0.233244309559939,142,0.0718259989883662,116,0.0586747597369752,30,0.0151745068285281,36,0.0182094081942337,0,0,24.124,0.0122023267577137,5,0.00252908447142135,18,0.00910470409711684,71,0.0359129994941831,0,0,19,0.00961052099140111,363.124,0.183674253920081,153,0.0773899848254932,98,0.0495700556398584,32,0.0161861406170966,12,0.00606980273141123,18,0.00910470409711684,23,0.0116337885685382,7,0.00354071825998988,19,0.00961052099140111,17,0.00859888720283257,0,0,22,0.0111279716742539,0.652,0.000329792615073343,0.594,0.000300455235204856,0.878,0.000444107233181588,11,0.00556398583712696,12,0.00606980273141123,71,0.0359129994941831,0,0,12,0.00606980273141123,7,0.00354071825998988,363.124,0.183674253920081,55,0.0278199291856348,12,0.00606980273141123,119,0.060192210419828,24.124,0.0122023267577137
"MÖLNLYCKE C",202218,2022-05-08,1755,476.026,0.271239886039886,109,0.0621082621082621,135,0.0769230769230769,9,0.00512820512820513,26,0.0148148148148148,0,0,59.026,0.0336330484330484,6,0.00341880341880342,32,0.0182336182336182,84,0.0478632478632479,0,0,16,0.00911680911680912,458.026,0.260983475783476,154,0.0877492877492878,18,0.0102564102564103,64,0.0364672364672365,27,0.0153846153846154,117,0.0666666666666667,4,0.00227920227920228,5,0.00284900284900285,16,0.00911680911680912,10,0.0056980056980057,0,0,55,0.0313390313390313,0.178,0.000101424501424501,2.332,0.00132877492877493,1.516,0.000863817663817664,15,0.00854700854700855,23,0.0131054131054131,84,0.0478632478632479,0,0,6,0.00341880341880342,10,0.0056980056980057,458.026,0.260983475783476,102,0.0581196581196581,27,0.0153846153846154,116,0.0660968660968661,59.026,0.0336330484330484
"MÖLNLYCKE C",202218,2022-05-07,1981,441.668,0.222952044422009,72,0.0363452801615346,110,0.0555275113579001,6,0.00302877334679455,63,0.0318021201413428,0,0,72.668,0.0366824835941444,1,0.000504795557799091,45,0.0227158001009591,46,0.0232205956587582,2,0.00100959111559818,24,0.0121150933871782,430.668,0.217399293286219,127,0.0641090358404846,11,0.00555275113579,53,0.0267541645633518,8,0.00403836446239273,99,0.04997476022211,1,0.000504795557799091,5,0.00252397778899546,40,0.0201918223119637,23,0.0116102978293791,0,0,70,0.0353356890459364,0.494,0.000249369005552751,0.81,0.000408884401817264,1.364,0.000688541140837961,19,0.00959111559818274,27,0.0136294800605755,46,0.0232205956587582,2,0.00100959111559818,13,0.00656234225138819,11,0.00555275113579,430.668,0.217399293286219,99,0.04997476022211,8,0.00403836446239273,124,0.0625946491670873,72.668,0.0366824835941444
"MÖLNLYCKE C",202218,2022-05-06,2318,633.682,0.273374460742019,103,0.044434857635893,146,0.0629853321829163,13,0.00560828300258844,91,0.0392579810181191,0,0,102.682,0.044297670405522,4,0.00172562553925798,48,0.0207075064710958,70,0.0301984469370147,4,0.00172562553925798,52,0.0224331320103538,613.682,0.264746333045729,190,0.0819672131147541,20,0.00862812769628991,53,0.0228645383951682,30,0.0129421915444349,126,0.0543572044866264,4,0.00172562553925798,9,0.00388265746333046,45,0.0194132873166523,46,0.0198446937014668,0,0,97,0.041846419327006,1.586,0.00068421052631579,2.87,0.0012381363244176,1.226,0.000528904227782571,20,0.00862812769628991,32,0.0138050043140638,70,0.0301984469370147,4,0.00172562553925798,21,0.0090595340811044,31,0.0133735979292494,613.682,0.264746333045729,105,0.045297670405522,30,0.0129421915444349,186,0.0802415875754961,102.682,0.044297670405522
"MÖLNLYCKE C",202218,2022-05-05,1970,491.846,0.249668020304569,96,0.0487309644670051,110,0.0558375634517767,10,0.0050761421319797,70,0.0355329949238579,0,0,112.846,0.0572822335025381,3,0.00152284263959391,25,0.0126903553299492,44,0.0223350253807107,8,0.00406091370558376,13,0.0065989847715736,476.846,0.242053807106599,129,0.0654822335025381,15,0.00761421319796954,68,0.0345177664974619,13,0.0065989847715736,95,0.0482233502538071,2,0.00101522842639594,8,0.00406091370558376,29,0.0147208121827411,41,0.0208121827411167,0,0,108,0.0548223350253807,0.726,0.000368527918781726,3.128,0.00158781725888325,0.992,0.000503553299492386,10,0.0050761421319797,18,0.00913705583756345,44,0.0223350253807107,8,0.00406091370558376,4,0.00203045685279188,9,0.00456852791878173,476.846,0.242053807106599,96,0.0487309644670051,13,0.0065989847715736,126,0.0639593908629442,112.846,0.0572822335025381
"MÖLNLYCKE C",202218,2022-05-04,2000,434.908,0.217454,23,0.0115,107,0.0535,10,0.005,69,0.0345,0,0,94.908,0.047454,0,0,31,0.0155,75,0.0375,9,0.0045,16,0.008,428.908,0.214454,122,0.061,6,0.003,9,0.0045,8,0.004,101,0.0505,2,0.001,8,0.004,25,0.0125,44,0.022,0,0,92,0.046,0,0,2.548,0.001274,0.36,0.00018,11,0.0055,20,0.01,75,0.0375,9,0.0045,11,0.0055,5,0.0025,428.908,0.214454,40,0.02,8,0.004,164,0.082,94.908,0.047454
"MÖLNLYCKE C",202218,2022-05-03,1942,414.374,0.213374871266735,27,0.013903192584964,109,0.0561277033985582,7,0.00360453141091658,61,0.0314109165808445,0,0,76.374,0.0393274974253347,0,0,28,0.0144181256436663,86,0.0442842430484037,5,0.00257466529351184,15,0.00772399588053553,408.374,0.210285272914521,122,0.062821833161689,6,0.00308959835221421,9,0.00463439752832132,12,0.00617919670442842,103,0.053038105046344,2,0.00102986611740474,5,0.00257466529351184,31,0.0159629248197734,30,0.0154479917610711,0,0,75,0.0386199794026777,0,0,1.014,0.000522142121524202,0.36,0.000185375901132853,7,0.00360453141091658,21,0.0108135942327497,86,0.0442842430484037,5,0.00257466529351184,9,0.00463439752832132,6,0.00308959835221421,408.374,0.210285272914521,37,0.0190525231719876,12,0.00617919670442842,161,0.0829042224510814,76.374,0.0393274974253347
"MÖLNLYCKE C",202218,2022-05-02,1877,381.18,0.203079381992541,40,0.0213106020245072,120,0.0639318060735216,10,0.0053276505061268,47,0.025039957378796,0,0,33.18,0.0176771443793287,0,0,32,0.0170484816196058,87,0.0463505594033031,6,0.00319659030367608,6,0.00319659030367608,372.18,0.198284496537027,132,0.0703249866808737,9,0.00479488545551412,8,0.00426212040490144,23,0.0122535961640916,111,0.0591369206180075,4,0.00213106020245072,6,0.00319659030367608,33,0.0175812466702184,14,0.00745871070857752,0,0,31,0.0165157165689931,0,0,1.716,0.000914224826851359,0.464,0.000247202983484283,17,0.00905700586041556,15,0.0079914757591902,87,0.0463505594033031,6,0.00319659030367608,4,0.00213106020245072,2,0.00106553010122536,372.18,0.198284496537027,40,0.0213106020245072,23,0.0122535961640916,144,0.0767181672882259,33.18,0.0176771443793287
"MÖLNLYCKE C",202217,2022-05-01,1923,709.53,0.368970358814353,201,0.104524180967239,248,0.128965158606344,9,0.0046801872074883,52,0.0270410816432657,0,0,33.53,0.0174362974518981,0,0,32,0.0166406656266251,91,0.047321892875715,10,0.00520020800832033,33,0.0171606864274571,529.53,0.275366614664587,264,0.137285491419657,180,0.093603744149766,8,0.00416016640665627,13,0.00676027041081643,68,0.0353614144565783,6,0.0031201248049922,3,0.0015600624024961,31,0.016120644825793,21,0.0109204368174727,0,0,31,0.016120644825793,0.158,8.21632865314613e-05,1.19,0.00061882475299012,1.182,0.000614664586583463,6,0.0031201248049922,26,0.0135205408216329,91,0.047321892875715,10,0.00520020800832033,26,0.0135205408216329,7,0.00364014560582423,529.53,0.275366614664587,40,0.0208008320332813,13,0.00676027041081643,179,0.093083723348934,33.53,0.0174362974518981
"MÖLNLYCKE C",202217,2022-04-30,2015,842.896,0.418310669975186,273,0.135483870967742,330,0.163771712158809,14,0.00694789081885856,65,0.032258064516129,0,0,31.896,0.0158292803970223,0,0,46,0.0228287841191067,51,0.0253101736972705,1,0.000496277915632754,31,0.0153846153846154,584.896,0.290270967741935,356,0.176674937965261,258,0.128039702233251,3,0.00148883374689826,12,0.00595533498759305,72,0.0357320099255583,3,0.00148883374689826,11,0.0054590570719603,41,0.0203473945409429,24,0.0119106699751861,0,0,28,0.0138957816377171,1.328,0.000659057071960298,1.66,0.000823821339950372,0.908,0.000450620347394541,13,0.00645161290322581,33,0.0163771712158809,51,0.0253101736972705,1,0.000496277915632754,19,0.00942928039702233,12,0.00595533498759305,584.896,0.290270967741935,49,0.024317617866005,12,0.00595533498759305,136,0.0674937965260546,31.896,0.0158292803970223
"MÖLNLYCKE C",202217,2022-04-29,2260,845.314,0.374032743362832,278,0.123008849557522,345,0.152654867256637,8,0.00353982300884956,65,0.0287610619469027,0,0,45.314,0.0200504424778761,0,0,31,0.013716814159292,30,0.0132743362831858,2,0.000884955752212389,41,0.018141592920354,581.314,0.257218584070796,376,0.166371681415929,264,0.116814159292035,4,0.00176991150442478,10,0.00442477876106195,81,0.0358407079646018,1,0.000442477876106195,7,0.00309734513274336,8,0.00353982300884956,57,0.0252212389380531,0,0,40,0.0176991150442478,1.206,0.000533628318584071,2.972,0.00131504424778761,1.136,0.000502654867256637,6,0.00265486725663717,25,0.0110619469026549,30,0.0132743362831858,2,0.000884955752212389,18,0.0079646017699115,23,0.0101769911504425,581.314,0.257218584070796,35,0.0154867256637168,10,0.00442477876106195,115,0.0508849557522124,45.314,0.0200504424778761
"MÖLNLYCKE C",202217,2022-04-28,2052,823.452,0.401292397660819,257,0.125243664717349,294,0.14327485380117,11,0.00536062378167641,83,0.040448343079922,0,0,40.452,0.0197134502923977,0,0,41,0.0199805068226121,51,0.0248538011695906,5,0.00243664717348928,41,0.0199805068226121,590.452,0.287744639376218,309,0.150584795321637,233,0.1135477582846,5,0.00243664717348928,19,0.00925925925925926,61,0.0297270955165692,3,0.00146198830409357,8,0.00389863547758285,41,0.0199805068226121,42,0.0204678362573099,0,0,39,0.0190058479532164,0.292,0.000142300194931774,0.66,0.000321637426900585,0.5,0.000243664717348928,15,0.00730994152046784,26,0.0126705653021442,51,0.0248538011695906,5,0.00243664717348928,37,0.0180311890838207,4,0.00194931773879142,590.452,0.287744639376218,46,0.0224171539961014,19,0.00925925925925926,176,0.0857699805068226,40.452,0.0197134502923977
