"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"NORRKÖPING LASARETTSGATAN",202222,2022-06-01,1013,106.842,0.10547087857848,23.842,0.0235360315893386,16,0.0157946692991115,3,0.00296150049358342,26,0.0256663376110563,1,0.000987166831194472,0,0,0,0,6,0.00592300098716683,1,0.000987166831194472,13,0.0128331688055281,17,0.016781836130306,91.842,0.0906633761105627,67.842,0.0669713721618954,15,0.0148075024679171,8.842,0.00872852912142152,0,0,1,0.000987166831194472,3,0.00296150049358342,26,0.0256663376110563,0,0,1,0.000987166831194472,0,0,0,0,0,0,0,0,0,0,6,0.00592300098716683,9,0.00888450148075025,5,0.00493583415597236,12,0.0118460019743337,5,0.00493583415597236,91.842,0.0906633761105627,0,0,10,0.00987166831194472,0,0,14,0.0138203356367226
"NORRKÖPING LASARETTSGATAN",202222,2022-05-31,1055,140.328,0.133012322274882,18.328,0.0173725118483412,16,0.0151658767772512,5,0.004739336492891,45,0.042654028436019,0,0,0,0,0,0,16,0.0151658767772512,3,0.0028436018957346,9,0.00853080568720379,28,0.0265402843601896,126.328,0.119742180094787,91.328,0.0865668246445498,14,0.0132701421800948,4.328,0.00410236966824645,0,0,2,0.0018957345971564,5,0.004739336492891,45,0.042654028436019,0,0,0,0,0,0,0,0,0,0,0,0,5,0.004739336492891,11,0.0104265402843602,5,0.004739336492891,7,0.00663507109004739,13,0.0123222748815166,15,0.014218009478673,126.328,0.119742180094787,0,0,23,0.0218009478672986,0,0,12,0.0113744075829384
"NORRKÖPING LASARETTSGATAN",202222,2022-05-30,1183,158.744,0.134187658495351,25.744,0.0217616229923922,23,0.0194420963651733,3,0.00253592561284869,33,0.0278951817413356,0,0,0,0,0,0,37,0.0312764158918005,4,0.00338123415046492,7,0.00591715976331361,26,0.021978021978022,137.744,0.11643617920541,84.744,0.0716348267117498,21,0.0177514792899408,4.744,0.00401014370245139,0,0,2,0.00169061707523246,3,0.00253592561284869,33,0.0278951817413356,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0143702451394759,20,0.0169061707523246,6,0.00507185122569738,5,0.00422654268808115,8,0.00676246830092984,18,0.0152155536770921,137.744,0.11643617920541,0,0,42,0.0355029585798817,0,0,11,0.00929839391377853
"NORRKÖPING LASARETTSGATAN",202221,2022-05-29,925,146.575,0.158459459459459,17.575,0.019,15,0.0162162162162162,4,0.00432432432432432,56,0.0605405405405405,0,0,0,0,0,0,12,0.012972972972973,0,0,22,0.0237837837837838,20,0.0216216216216216,133.575,0.144405405405405,93.575,0.101162162162162,13,0.0140540540540541,4.575,0.00494594594594595,0,0,2,0.00216216216216216,4,0.00432432432432432,56,0.0605405405405405,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0108108108108108,2,0.00216216216216216,7,0.00756756756756757,15,0.0162162162162162,8,0.00864864864864865,12,0.012972972972973,133.575,0.144405405405405,0,0,18,0.0194594594594595,0,0,22,0.0237837837837838
"NORRKÖPING LASARETTSGATAN",202221,2022-05-28,779,128.803,0.165344030808729,2.803,0.0035982028241335,5,0.00641848523748395,3,0.00385109114249037,50,0.0641848523748395,1,0.00128369704749679,0,0,0,0,13,0.0166880616174583,0,0,6,0.00770218228498074,48,0.061617458279846,126.803,0.162776636713736,101.803,0.130684210526316,2,0.00256739409499358,0.803,0.00103080872913992,0,0,3,0.00385109114249037,3,0.00385109114249037,50,0.0641848523748395,0,0,1,0.00128369704749679,0,0,0,0,0,0,0,0,11,0.0141206675224647,2,0.00256739409499358,1,0.00128369704749679,5,0.00641848523748395,27,0.0346598202824134,21,0.0269576379974326,126.803,0.162776636713736,0,0,19,0.024390243902439,0,0,6,0.00770218228498074
"NORRKÖPING LASARETTSGATAN",202221,2022-05-27,910,192.165,0.21117032967033,16.165,0.0177637362637363,10,0.010989010989011,4,0.0043956043956044,98,0.107692307692308,3,0.0032967032967033,0,0,10,0.010989010989011,11,0.0120879120879121,5,0.00549450549450549,10,0.010989010989011,25,0.0274725274725275,183.165,0.20128021978022,142.165,0.156225274725275,9,0.00989010989010989,7.165,0.00787362637362637,0,0,1,0.0010989010989011,4,0.0043956043956044,98,0.107692307692308,0,0,3,0.0032967032967033,0,0,0,0,0,0,0,0,20,0.021978021978022,1,0.0010989010989011,6,0.00659340659340659,9,0.00989010989010989,17,0.0186813186813187,8,0.00879120879120879,183.165,0.20128021978022,0,0,18,0.0197802197802198,8,0.00879120879120879,15,0.0164835164835165
"NORRKÖPING LASARETTSGATAN",202221,2022-05-26,861,210.037,0.243945412311266,19.037,0.0221103368176539,21,0.024390243902439,8,0.00929152148664344,91,0.105691056910569,1,0.00116144018583043,0,0,15,0.0174216027874564,5,0.00580720092915215,0,0,8,0.00929152148664344,42,0.0487804878048781,196.037,0.22768524970964,153.037,0.177743321718931,14,0.016260162601626,5.037,0.00585017421602787,0,0,7,0.00813008130081301,8,0.00929152148664344,91,0.105691056910569,0,0,1,0.00116144018583043,0,0,0,0,0,0,0,0,18,0.0209059233449477,2,0.00232288037166086,3,0.00348432055749129,5,0.00580720092915215,30,0.0348432055749129,12,0.0139372822299652,196.037,0.22768524970964,0,0,20,0.0232288037166086,15,0.0174216027874564,8,0.00929152148664344
"NORRKÖPING LASARETTSGATAN",202221,2022-05-25,1079,220.388,0.204252085264133,19.388,0.0179684893419833,12,0.0111214087117702,3,0.00278035217794254,87,0.0806302131603336,3,0.00278035217794254,0,0,31,0.0287303058387396,1,0.00092678405931418,4,0.00370713623725672,11,0.010194624652456,49,0.0454124189063948,210.388,0.194984244670992,158.388,0.146791473586654,10,0.0092678405931418,9.388,0.00870064874884152,0,0,2,0.00185356811862836,3,0.00278035217794254,87,0.0806302131603336,0,0,3,0.00278035217794254,0,0,0,0,0,0,0,0,31,0.0287303058387396,1,0.00092678405931418,5,0.0046339202965709,10,0.0092678405931418,22,0.020389249304912,27,0.0250231696014829,210.388,0.194984244670992,0,0,9,0.00834105653382762,28,0.025949953660797,15,0.0139017608897127
"NORRKÖPING LASARETTSGATAN",202221,2022-05-24,1053,150.975,0.143376068376068,26.975,0.0256172839506173,25,0.0237416904083571,8,0.00759734093067426,30,0.0284900284900285,4,0.00379867046533713,0,0,12,0.0113960113960114,1,0.000949667616334283,2,0.00189933523266857,15,0.0142450142450142,27,0.0256410256410256,128.975,0.122483380816714,87.975,0.0835470085470085,22,0.0208926875593542,4.975,0.00472459639126306,0,0,3,0.00284900284900285,8,0.00759734093067426,30,0.0284900284900285,0,0,4,0.00379867046533713,0,0,0,0,0,0,0,0,12,0.0113960113960114,1,0.000949667616334283,6,0.0056980056980057,11,0.0104463437796771,9,0.00854700854700855,18,0.0170940170940171,128.975,0.122483380816714,0,0,12,0.0113960113960114,12,0.0113960113960114,17,0.0161443494776828
"NORRKÖPING LASARETTSGATAN",202221,2022-05-23,1114,127.083,0.114078096947935,17.083,0.015334829443447,18,0.0161579892280072,6,0.00538599640933573,27,0.0242369838420108,0,0,0,0,22,0.0197486535008977,4,0.00359066427289048,0,0,13,0.0116696588868941,20,0.0179533213644524,111.083,0.0997154398563734,64.083,0.0575251346499102,16,0.0143626570915619,1.083,0.000972172351885099,0,0,2,0.00179533213644524,6,0.00538599640933573,27,0.0242369838420108,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0215439856373429,2,0.00179533213644524,5,0.00448833034111311,8,0.00718132854578097,4,0.00359066427289048,16,0.0143626570915619,111.083,0.0997154398563734,0,0,13,0.0116696588868941,21,0.018850987432675,13,0.0116696588868941
"MÖLNLYCKE C",202244,2022-11-06,1591,891.375,0.560260842237586,86.889,0.05461282212445,95,0.059710873664362,24,0.0150848522941546,425,0.267127592708988,4,0.00251414204902577,1.486,0.000934003771213074,19,0.0119421747328724,95,0.059710873664362,38,0.0238843494657448,31,0.0194846008799497,72,0.0452545568824639,864.375,0.543290383406662,587.889,0.369509113764928,27,0.0169704588309239,59.889,0.0376423632935261,0,0,68,0.0427404148334381,24,0.0150848522941546,423,0.265870521684475,2,0.00125707102451289,4,0.00251414204902577,1.264,0.000794468887492143,0,0,0,0,0.222,0.00013953488372093,61,0.038340666247643,53,0.0333123821495915,49,0.0307982401005657,20,0.0125707102451289,41,0.0257699560025141,31,0.0194846008799497,864.375,0.543290383406662,0,0,201,0.126335637963545,6.486,0.00407668133249529,69,0.0433689503456945
"MÖLNLYCKE C",202244,2022-11-05,2079,1333.85,0.641582491582492,209.168,0.100609908609909,256,0.123136123136123,19,0.00913900913900914,432,0.207792207792208,1,0.000481000481000481,4.682,0.00225204425204425,42,0.0202020202020202,150,0.0721500721500721,28,0.0134680134680135,15,0.00721500721500722,177,0.0851370851370851,1161.85,0.558850408850409,817.168,0.393058201058201,172,0.0827320827320827,35.168,0.0169158249158249,2,0.000962000962000962,84,0.0404040404040404,19,0.00913900913900914,429,0.206349206349206,3,0.00144300144300144,1,0.000481000481000481,2.992,0.00143915343915344,0.826,0.000397306397306397,0,0,0.864,0.000415584415584416,121,0.0582010582010582,71,0.0341510341510342,25,0.012025012025012,18,0.00865800865800866,113,0.0543530543530544,64,0.0307840307840308,1161.85,0.558850408850409,2,0.000962000962000962,291,0.13997113997114,8.682,0.00417604617604618,43,0.0206830206830207
"MÖLNLYCKE C",202244,2022-11-04,2112,1769.964,0.838051136363636,337.346,0.15972821969697,295,0.13967803030303,19,0.00899621212121212,555,0.262784090909091,2,0.000946969696969697,5.618,0.00266003787878788,40,0.0189393939393939,194,0.0918560606060606,39,0.0184659090909091,27,0.0127840909090909,256,0.121212121212121,1595.964,0.755664772727273,1032.346,0.488800189393939,174,0.0823863636363636,45.346,0.0214706439393939,118,0.0558712121212121,121,0.0572916666666667,19,0.00899621212121212,551,0.260890151515151,4,0.00189393939393939,2,0.000946969696969697,4.15,0.00196496212121212,0.888,0.000420454545454545,0,0,0.58,0.000274621212121212,140,0.0662878787878788,94,0.0445075757575758,47,0.0222537878787879,19,0.00899621212121212,167,0.0790719696969697,89,0.0421401515151515,1595.964,0.755664772727273,118,0.0558712121212121,370,0.175189393939394,9.618,0.00455397727272727,66,0.03125
"MÖLNLYCKE C",202244,2022-11-03,1832,1354.781,0.739509279475983,330.827,0.180582423580786,202,0.110262008733624,20,0.0109170305676856,424,0.231441048034935,11,0.00600436681222707,3.954,0.00215829694323144,22,0.0120087336244541,160,0.0873362445414847,31,0.0169213973799127,18,0.00982532751091703,132,0.0720524017467249,1236.781,0.675098799126638,734.827,0.401106441048035,118,0.064410480349345,49.827,0.0271981441048035,163,0.0889737991266376,84,0.0458515283842795,20,0.0109170305676856,419,0.228711790393013,5,0.0027292576419214,11,0.00600436681222707,2.746,0.00149890829694323,0.712,0.000388646288209607,0,0,0.496,0.000270742358078603,103,0.0562227074235808,79,0.0431222707423581,19,0.0103711790393013,30,0.0163755458515284,64,0.0349344978165939,68,0.037117903930131,1236.781,0.675098799126638,163,0.0889737991266376,281,0.153384279475983,8.954,0.00488755458515284,49,0.0267467248908297
"MÖLNLYCKE C",202244,2022-11-02,1812,1365.675,0.753683774834437,416.861,0.230055739514349,228,0.125827814569536,30,0.0165562913907285,363,0.200331125827815,2,0.0011037527593819,2.814,0.00155298013245033,34,0.0187637969094923,143,0.0789183222958057,33,0.0182119205298013,29,0.0160044150110375,84,0.0463576158940397,1236.675,0.682491721854305,618.861,0.341534768211921,129,0.0711920529801325,40.861,0.0225502207505519,247,0.136313465783664,99,0.054635761589404,30,0.0165562913907285,361,0.199227373068433,2,0.0011037527593819,2,0.0011037527593819,2.214,0.00122185430463576,0.6,0.00033112582781457,0,0,0,0,102,0.0562913907284768,75,0.0413907284768212,29,0.0160044150110375,33,0.0182119205298013,38,0.0209713024282561,46,0.0253863134657837,1236.675,0.682491721854305,247,0.136313465783664,304,0.167770419426049,4.814,0.00265673289183223,62,0.0342163355408389
"MÖLNLYCKE C",202244,2022-11-01,1777,1471.143,0.827880135059088,460.823,0.259326392796849,232,0.130557118739449,30,0.0168823860438942,446,0.25098480585256,0,0,5.32,0.00299380979178391,23,0.0129431626336522,149,0.0838491840180079,24,0.0135059088351154,25,0.0140686550365785,76,0.0427687113111987,1319.143,0.742342712436691,710.823,0.400012943162634,152,0.0855374226223973,36.823,0.0207220033764772,272,0.153066966797974,80,0.0450196961170512,30,0.0168823860438942,440,0.247608328643782,6,0.00337647720877884,0,0,4.238,0.00238491840180079,1.082,0.000608891389983118,0,0,0,0,93,0.052335396736072,79,0.0444569499155881,22,0.0123804164321891,27,0.0151941474395048,33,0.0185706246482836,43,0.024198086662915,1319.143,0.742342712436691,272,0.153066966797974,280,0.157568936409679,7.32,0.00411930219471019,49,0.0275745638716939
"MÖLNLYCKE C",202244,2022-10-31,1919,1475.208,0.768737884314747,537.824,0.280262636789995,238,0.12402292860865,35,0.0182386659718603,374,0.194893173527879,2,0.00104220948410631,4.384,0.00228452318916102,8,0.00416883793642522,140,0.0729546638874414,31,0.0161542470036477,32,0.0166753517457009,73,0.0380406461698801,1329.208,0.692656591974987,665.824,0.346964043772798,146,0.0760812923397603,70.824,0.0369067222511725,321,0.167274622199062,92,0.04794163626889,35,0.0182386659718603,372,0.193850964043773,2,0.00104220948410631,2,0.00104220948410631,4.222,0.00220010422094841,0.162,8.44189682126107e-05,0,0,0,0,91,0.0474205315268369,57,0.0297029702970297,42,0.0218863991662324,21,0.0109431995831162,32,0.0166753517457009,41,0.0213652944241793,1329.208,0.692656591974987,321,0.167274622199062,272,0.141740489838458,7.384,0.00384783741532048,63,0.0328295987493486
"MÖLNLYCKE C",202233,2022-08-21,1885,410.881,0.21797400530504,70.397,0.0373458885941645,67,0.0355437665782493,5,0.0026525198938992,62,0.0328912466843501,0,0,1.484,0.000787267904509284,5,0.0026525198938992,60,0.0318302387267905,22,0.0116710875331565,48,0.0254641909814324,70,0.0371352785145889,345.881,0.18349124668435,201.397,0.106841909814324,65,0.0344827586206897,4.397,0.00233262599469496,1,0.000530503978779841,2,0.00106100795755968,5,0.0026525198938992,62,0.0328912466843501,0,0,0,0,1.22,0.000647214854111406,0.16,8.48806366047745e-05,0,0,0.104,5.51724137931034e-05,32,0.0169761273209549,33,0.0175066312997347,27,0.0143236074270557,43,0.0228116710875332,38,0.020159151193634,32,0.0169761273209549,345.881,0.18349124668435,1,0.000530503978779841,70,0.0371352785145889,3.484,0.00184827586206897,70,0.0371352785145889
"MÖLNLYCKE C",202233,2022-08-20,2087,494.461,0.236924293243891,80.753,0.0386933397220891,75,0.0359367513176809,5,0.00239578342117873,65,0.0311451844753234,3,0.00143747005270724,1.708,0.000818399616674653,16,0.00766650694777192,96,0.0459990416866315,18,0.00862482031624341,34,0.0162913272640153,100,0.0479156684235745,421.461,0.201945855294681,244.753,0.117275035936751,73,0.0349784379492094,3.753,0.00179827503593675,4,0.00191662673694298,2,0.00095831336847149,5,0.00239578342117873,65,0.0311451844753234,0,0,3,0.00143747005270724,0.344,0.000164829899377096,0.308,0.000147580258744609,0,0,1.056,0.000505989458552947,44,0.0210828941063728,68,0.0325826545280307,25,0.0119789171058936,27,0.0129372304743651,68,0.0325826545280307,32,0.0153330138955438,421.461,0.201945855294681,4,0.00191662673694298,113,0.0541447053186392,7.708,0.00369333972208912,52,0.0249161475802587
"MÖLNLYCKE C",202233,2022-08-19,2410,651.966,0.27052531120332,85.864,0.0356282157676349,87,0.0360995850622407,5,0.0020746887966805,84,0.0348547717842324,2,0.000829875518672199,5.102,0.00211701244813278,17,0.00705394190871369,125,0.0518672199170125,15,0.00622406639004149,41,0.0170124481327801,185,0.0767634854771784,569.966,0.236500414937759,354.864,0.147246473029046,82,0.0340248962655602,1.864,0.00077344398340249,2,0.000829875518672199,5,0.0020746887966805,5,0.0020746887966805,84,0.0348547717842324,0,0,2,0.000829875518672199,3.18,0.0013195020746888,1.008,0.000418257261410788,0,0,0.914,0.000379253112033195,42,0.0174273858921162,100,0.04149377593361,30,0.012448132780083,26,0.0107883817427386,137,0.0568464730290456,48,0.0199170124481328,569.966,0.236500414937759,2,0.000829875518672199,148,0.0614107883817427,9.102,0.00377676348547718,56,0.0232365145228216
"MÖLNLYCKE C",202233,2022-08-18,2110,336.494,0.159475829383886,45,0.0213270142180095,47,0.0222748815165877,6,0.0028436018957346,33,0.0156398104265403,2,0.000947867298578199,1.494,0.000708056872037915,6,0.0028436018957346,38,0.0180094786729858,20,0.00947867298578199,43,0.0203791469194313,95,0.0450236966824645,293.494,0.139096682464455,173,0.0819905213270142,43,0.0203791469194313,0,0,2,0.000947867298578199,4,0.0018957345971564,6,0.0028436018957346,33,0.0156398104265403,0,0,2,0.000947867298578199,0.536,0.000254028436018957,0.858,0.000406635071090047,0,0,0.1,4.739336492891e-05,20,0.00947867298578199,24,0.0113744075829384,25,0.0118483412322275,38,0.0180094786729858,42,0.0199052132701422,53,0.0251184834123223,293.494,0.139096682464455,2,0.000947867298578199,50,0.023696682464455,5.494,0.00260379146919431,63,0.0298578199052133
"MÖLNLYCKE C",202233,2022-08-17,2044,422.506,0.206705479452055,48.034,0.0235,48,0.0234833659491194,5,0.00244618395303327,61,0.0298434442270059,0,0,1.472,0.000720156555772994,9,0.00440313111545988,118,0.0577299412915851,30,0.0146771037181996,25,0.0122309197651663,77,0.0376712328767123,379.506,0.185668297455969,183.034,0.0895469667318982,43,0.0210371819960861,2.034,0.000995107632093933,3,0.00146771037181996,5,0.00244618395303327,5,0.00244618395303327,61,0.0298434442270059,0,0,0,0,1.196,0.000585127201565558,0.276,0.000135029354207436,0,0,0,0,28,0.0136986301369863,99,0.0484344422700587,29,0.014187866927593,26,0.012720156555773,35,0.0171232876712329,42,0.0205479452054795,379.506,0.185668297455969,3,0.00146771037181996,136,0.0665362035225049,2.472,0.00120939334637965,55,0.0269080234833659
"MÖLNLYCKE C",202233,2022-08-16,2154,411.322,0.190957288765088,46,0.021355617455896,51,0.0236768802228412,6,0.00278551532033426,42,0.0194986072423398,0,0,2.322,0.00107799442896936,17,0.00789229340761374,138,0.064066852367688,21,0.00974930362116992,36,0.0167130919220056,52,0.0241411327762303,367.322,0.17053017641597,138,0.064066852367688,44,0.0204271123491179,0,0,2,0.000928505106778087,7,0.00324976787372331,6,0.00278551532033426,42,0.0194986072423398,0,0,0,0,1.544,0.000716805942432683,0.366,0.00016991643454039,0,0,0.412,0.000191272051996286,41,0.0190343546889508,114,0.052924791086351,33,0.0153203342618384,24,0.011142061281337,26,0.0120705663881151,26,0.0120705663881151,367.322,0.17053017641597,2,0.000928505106778087,159,0.0738161559888579,11.322,0.00525626740947075,57,0.0264623955431755
"MÖLNLYCKE C",202233,2022-08-15,2111,496.849,0.235361913784936,69,0.0326859308384652,69,0.0326859308384652,1,0.000473709142586452,55,0.0260540028422549,0,0,1.849,0.00087588820464235,10,0.00473709142586452,153,0.0724774988157271,38,0.0180009474182852,31,0.01468498342018,69,0.0326859308384652,432.849,0.205044528659403,188,0.089057318806253,64,0.0303173851255329,0,0,5,0.00236854571293226,5,0.00236854571293226,1,0.000473709142586452,53,0.025106584557082,2,0.000947418285172904,0,0,1.363,0.000645665561345334,0.268,0.000126954050213169,0,0,0.218,0.000103268593083847,23,0.0108953102794884,140,0.0663192799621033,45,0.0213169114163903,24,0.0113690194220748,20,0.00947418285172904,49,0.0232117479867361,432.849,0.205044528659403,5,0.00236854571293226,167,0.0791094268119375,3.849,0.00182330648981525,69,0.0326859308384652
"MÖLNLYCKE C",202232,2022-08-14,1891,454.081,0.240127445795875,92.907,0.0491311475409836,85,0.0449497620306716,19,0.0100475938656795,98,0.0518244315177155,0,0,2.174,0.00114965626652565,19,0.0100475938656795,32,0.0169222633527234,38,0.0200951877313591,23,0.01216287678477,45,0.0237969328397673,378.081,0.199937070333157,231.907,0.122637228979376,76,0.0401903754627181,12.907,0.00682548915917504,4,0.00211528291909043,9,0.00475938656795346,19,0.0100475938656795,98,0.0518244315177155,0,0,0,0,1.65,0.000872554204124802,0.468,0.00024748810153358,0,0,0.056,2.9613960867266e-05,38,0.0200951877313591,13,0.00687466948704389,42,0.0222104706504495,19,0.0100475938656795,27,0.0142781597038604,18,0.00951877313590693,378.081,0.199937070333157,4,0.00211528291909043,71,0.0375462718138551,10.174,0.0053802221047065,61,0.032258064516129
"MÖLNLYCKE C",202232,2022-08-13,1895,545.513,0.287869656992084,85.557,0.0451488126649077,87,0.045910290237467,30,0.0158311345646438,117,0.0617414248021108,4,0.00211081794195251,4.956,0.00261530343007916,8,0.00422163588390501,31,0.0163588390501319,23,0.0121372031662269,42,0.0221635883905013,113,0.0596306068601583,465.513,0.245653298153034,317.557,0.167576253298153,80,0.0422163588390501,3.557,0.00187704485488127,2,0.00105540897097625,7,0.00369393139841689,30,0.0158311345646438,114,0.0601583113456464,3,0.00158311345646438,4,0.00211081794195251,4.444,0.00234511873350923,0.294,0.000155145118733509,0,0,0.218,0.000115039577836412,31,0.0163588390501319,8,0.00422163588390501,31,0.0163588390501319,34,0.0179419525065963,96,0.0506596306068602,17,0.00897097625329815,465.513,0.245653298153034,2,0.00105540897097625,74,0.0390501319261214,6.956,0.00367071240105541,65,0.0343007915567282
"MÖLNLYCKE C",202232,2022-08-12,2138,574.912,0.268901777362021,105.42,0.0493077642656689,99,0.0463049579045837,28,0.0130963517305893,74,0.0346117867165575,4,0.00187090739008419,2.492,0.00116557530402245,10,0.00467726847521048,26,0.0121608980355472,9,0.00420954162768943,51,0.0238540692235734,166,0.0776426566884939,483.912,0.226338634237605,342.42,0.160159027128157,91,0.0425631431244153,7.42,0.00347053320860617,7,0.00327408793264733,8,0.00374181478016838,28,0.0130963517305893,78,0.0364826941066417,-4,-0.00187090739008419,4,0.00187090739008419,1.692,0.000791393826005613,0.31,0.000144995322731525,0,0,0.49,0.000229186155285313,32,0.0149672591206735,4,0.00187090739008419,23,0.0107577174929841,37,0.0173058933582788,105,0.04911131898971,61,0.0285313376987839,483.912,0.226338634237605,7,0.00327408793264733,66,0.0308699719363891,8.492,0.00397193638914874,60,0.0280636108512629
"MÖLNLYCKE C",202232,2022-08-11,1922,410.193,0.213419875130073,60.641,0.03155098855359,54,0.0280957336108221,21,0.0109261186264308,60,0.0312174817898023,6,0.00312174817898023,0.552,0.000287200832466181,10,0.00520291363163371,25,0.0130072840790843,34,0.0176899063475546,51,0.0265348595213319,88,0.0457856399583767,359.193,0.186885015608741,207.641,0.108033818938606,51,0.0265348595213319,2.641,0.00137408949011446,7,0.0036420395421436,3,0.00156087408949011,21,0.0109261186264308,56,0.0291363163371488,4,0.00208116545265349,6,0.00312174817898023,0.186,9.67741935483871e-05,0.266,0.000138397502601457,0,0,0.1,5.20291363163372e-05,25,0.0130072840790843,10,0.00520291363163371,47,0.0244536940686785,38,0.0197710718002081,50,0.0260145681581686,38,0.0197710718002081,359.193,0.186885015608741,7,0.0036420395421436,57,0.0296566077003122,2.552,0.00132778355879292,85,0.0442247658688866
"MÖLNLYCKE C",202232,2022-08-10,1944,424.046,0.218130658436214,76.618,0.0394125514403292,68,0.0349794238683128,24,0.0123456790123457,54,0.0277777777777778,2,0.00102880658436214,5.428,0.00279218106995885,5,0.00257201646090535,41,0.0210905349794239,21,0.0108024691358025,36,0.0185185185185185,91,0.0468106995884774,356.046,0.183151234567901,218.618,0.112457818930041,68,0.0349794238683128,3.618,0.00186111111111111,5,0.00257201646090535,0,0,24,0.0123456790123457,54,0.0277777777777778,0,0,2,0.00102880658436214,4.636,0.00238477366255144,0.546,0.000280864197530864,0,0,0.246,0.000126543209876543,36,0.0185185185185185,10,0.0051440329218107,24,0.0123456790123457,33,0.0169753086419753,31,0.0159465020576132,60,0.0308641975308642,356.046,0.183151234567901,5,0.00257201646090535,67,0.0344650205761317,8.428,0.00433539094650206,57,0.029320987654321
"MÖLNLYCKE C",202232,2022-08-09,1889,485.524,0.257026998411858,65.008,0.0344139756484913,54,0.0285865537321334,53,0.0280571731074643,74,0.0391741662255161,3,0.00158814187400741,5.516,0.00292006352567496,6,0.00317628374801482,34,0.0179989412387507,31,0.0164107993647432,57,0.0301746956061408,103,0.0545262043409211,432.524,0.228969825304394,243.008,0.128643726839598,53,0.0280571731074643,10.008,0.00529804129168872,2,0.00105876124933827,1,0.000529380624669137,53,0.0280571731074643,69,0.0365272631021705,5,0.00264690312334569,3,0.00158814187400741,5.326,0.00281948120698782,0.048,2.54102699841186e-05,0,0,0.142,7.51720487030175e-05,39,0.0206458443620963,1,0.000529380624669137,46,0.0243515087347803,42,0.0222339862361038,28,0.0148226574907358,75,0.0397035468501853,432.524,0.228969825304394,2,0.00105876124933827,91,0.0481736368448915,8.516,0.00450820539968237,88,0.0465854949708841
