"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Vara_1_Deli","kampanj_convrate_Vara_1_Deli","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_OBS_snabbnudlar_Triangeln","kampanj_convrate_OBS_snabbnudlar_Triangeln","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"MALMÖ TRIANGELN",202226,16730,1718.304,0.102707949790795,149.06,0.00890974297668858,117.06,0.00699701135684399,8,0.000478182904961148,552,0.0329946204423192,0,0,14.184,0.000847818290496115,126,0.00753138075313808,20,0.00119545726240287,32,0.00191273161984459,114,0.00681410639569635,586,0.0350268977884041,1697.244,0.101449133293485,278.404,0.0166410041841004,21.06,0.00125881649731022,128,0.00765092647937836,96,0.00573819485953377,6,0.000358637178720861,2,0.000119545726240287,230,0.013747758517633,322,0.0192468619246862,0,0,7.344,0.000438971906754334,0,0,5.094,0.000304482964734011,1,5.97728631201435e-05,0.746,4.4590555887627e-05,126,0.00753138075313808,20,0.00119545726240287,0,0,32,0.00191273161984459,92,0.0054991034070532,22,0.00131500298864316,353,0.0210998206814106,233,0.0139270771069934,1697.244,0.101449133293485,128,0.00765092647937836,1284,0.0767483562462642,6.84,0.000408846383741781
"MALMÖ TRIANGELN",202225,16710,2147.167,0.128495930580491,440.7,0.0263734290843806,114.7,0.00686415320167564,27,0.00161579892280072,596,0.0356672651107122,15,0.000897666068222621,16.767,0.00100341113105925,112,0.00670257330939557,26,0.00155595451825254,34,0.00203470975463794,163,0.00975463794135248,602,0.0360263315380012,2126.467,0.127257151406343,306.821,0.0183615200478755,20.7,0.00123877917414722,420,0.0251346499102334,94,0.00562537402752843,9,0.000538599640933573,18,0.00107719928186715,258,0.0154398563734291,338,0.0202274087372831,15,0.000897666068222621,12.121,0.000725374027528426,0,0,3.07,0.000183722321962896,1,5.98444045481747e-05,0.576,3.44703770197487e-05,112,0.00670257330939557,26,0.00155595451825254,0,0,34,0.00203470975463794,140,0.00837821663674446,23,0.00137642130460802,523,0.0312986235786954,79,0.00472770795930581,2126.467,0.127257151406343,420,0.0251346499102334,1395,0.0834829443447038,4.646,0.00027803710353082
"MALMÖ TRIANGELN",202224,17686,2358.91,0.133377247540427,109.665,0.00620066719439104,110.665,0.00625720909193713,155,0.00876399411964266,508,0.0287232839534095,9,0.000508877077914735,539.58,0.0305088770779147,190,0.0107429605337555,16,0.000904670360737306,53,0.00299672056994233,228,0.0128915526405066,440,0.0248784349202759,2327.245,0.131586848354631,515.741,0.0291609747823137,31.665,0.00179039918579668,78,0.00441026800859437,79,0.00446680990614045,137,0.00774623996381319,18,0.00101775415582947,177,0.0100079158656565,331,0.018715368087753,9,0.000508877077914735,35.076,0.00198326359832636,501,0.0283274906705869,2.926,0.000165441592219835,0,0,0.578,3.26812167816352e-05,190,0.0107429605337555,16,0.000904670360737306,0,0,53,0.00299672056994233,194,0.0109691281239398,34,0.00192242451656678,339,0.0191677032681217,101,0.00571073165215425,2327.245,0.131586848354631,78,0.00441026800859437,1229,0.0694899920841343,504.504,0.0285256134795884
"MALMÖ TRIANGELN",202223,17498,1443.43,0.0824911418447823,116.78,0.0066739055892102,135.78,0.00775974397073951,17,0.000971539604526232,411,0.0234883986741342,4,0.000228597554006172,23.87,0.00136415590353183,111,0.00634358212367128,12,0.000685792662018516,43,0.00245742370556635,160,0.00914390216024689,409,0.0233740998971311,1409.65,0.0805606355012001,284.03,0.0162321408160933,33.78,0.00193050634358212,83,0.00474339924562807,102,0.00582923762715739,8,0.000457195108012344,9,0.000514344496513887,175,0.01000114298777,236,0.0134872556863642,4,0.000228597554006172,4.25,0.000242884901131558,0,0,1.206,6.89221625328609e-05,0,0,18.414,0.00105234883986741,111,0.00634358212367128,12,0.000685792662018516,0,0,43,0.00245742370556635,136,0.00777231683620985,24,0.00137158532403703,325,0.0185735512630015,84,0.00480054863412962,1409.65,0.0805606355012001,83,0.00474339924562807,1023,0.0584638244370785,19.62,0.00112127100240027
"MALMÖ TRIANGELN",202222,17627,1653.69,0.0938157372213082,108.265,0.00614199807114086,153.265,0.00869489986951835,30,0.00170193453225166,567,0.0321665626595564,5,0.000283655755375277,13.16,0.000746581948147728,117,0.00663754467578147,21,0.00119135417257616,44,0.00249617064730243,171,0.00970102683383446,424,0.0240540080558235,1627.425,0.0923256935383219,333.843,0.0189392976683497,26.265,0.00149004368298633,82,0.00465195438815454,127,0.00720485618653203,17,0.00096442956827594,13,0.000737504963975719,263,0.0149202927327395,304,0.0172462699268168,5,0.000283655755375277,7.578,0.000429908662846769,0,0,3.458,0.000196176320417541,1,5.67311510750553e-05,1.124,6.37658138083622e-05,117,0.00663754467578147,21,0.00119135417257616,0,0,44,0.00249617064730243,138,0.00782889884835763,33,0.00187212798547683,344,0.019515515969819,80,0.00453849208600442,1627.425,0.0923256935383219,82,0.00465195438815454,1206,0.0684177681965167,5.582,0.000316673285300959
"MALMÖ TRIANGELN",202221,17189,1953.33,0.113638373378323,130.835,0.00761155390075048,318.835,0.0185487811972773,27,0.00157077200535226,635,0.0369422304962476,7,0.000407237186572808,13.66,0.000794694281226366,104,0.00605038105765315,24,0.00139624178253534,33,0.0019198324509861,80,0.00465413927511781,580,0.0337425097446041,1933.495,0.112484437721799,487.857,0.0283819303042644,19.835,0.00115393565652452,111,0.00645761824422596,299,0.0173948455407528,13,0.000756297632206644,14,0.000814474373145616,174,0.0101227529233812,461,0.0268194775728664,7,0.000407237186572808,7.022,0.000408517074873466,2,0.000116353481877945,2.288,0.000133108383268369,1,5.81767409389726e-05,1.35,7.8538600267613e-05,104,0.00605038105765315,24,0.00139624178253534,0,0,33,0.0019198324509861,57,0.00331607423352144,23,0.00133806504159637,512,0.029786491360754,68,0.00395601838385014,1933.495,0.112484437721799,111,0.00645761824422596,1328,0.0772587119669556,6.638,0.0003861772063529
"LINKÖPING RYD",202238,21255,9390.832,0.441817548812044,3026.794,0.142403857915785,1702.794,0.0801126323218066,543,0.0255469301340861,513,0.0241354975299929,0,0,464.244,0.0218416372618207,715,0.0336391437308868,549,0.0258292166549047,86,0.00404610679840038,650,0.0305810397553517,1141,0.0536814867090096,7930.038,0.373090472829922,3516.31,0.165434486003293,1460.794,0.0687270759821219,1566,0.0736767819336627,242,0.0113855563396848,314,0.0147729945895084,229,0.0107739355445777,212,0.00997412373559163,301,0.0141613737944013,0,0,6.516,0.000306563161609033,457,0.0215008233356857,0,0,0,0,0.728,3.42507645259939e-05,715,0.0336391437308868,79,0.00371677252411197,470,0.0221124441307928,86,0.00404610679840038,610,0.0286991296165608,40,0.00188191013879087,927,0.0436132674664785,214,0.0100682192425312,7930.038,0.373090472829922,1566,0.0736767819336627,2390,0.112444130792755,457.728,0.0215350741002117
"LINKÖPING RYD",202233,20434,2185.518,0.106954976999119,61,0.00298522071058041,42,0.00205539786630126,76,0.00371929137711657,461,0.0225604384848781,1,4.89380444357443e-05,75.518,0.00369570323969854,219,0.010717431731428,106,0.0051874327101889,61,0.00298522071058041,591,0.0289223842615249,492,0.0240775178623862,2185.518,0.106954976999119,446.294,0.0218407556034061,0,0,61,0.00298522071058041,42,0.00205539786630126,60,0.00293628266614466,16,0.00078300871097191,182,0.00890672408730547,279,0.0136537143975727,1,4.89380444357443e-05,2.294,0.000112263873935598,72,0.00352353919937359,0,0,0,0,1.224,5.99001663893511e-05,219,0.010717431731428,14,0.000685132622100421,92,0.00450230008808848,61,0.00298522071058041,566,0.0276989331506313,25,0.00122345111089361,418,0.0204561025741411,74,0.00362141528824508,2185.518,0.106954976999119,61,0.00298522071058041,1605,0.0785455613193697,73.224,0.00358343936576294
"LINKÖPING RYD",202232,16040,2245.696,0.140005985037406,53,0.00330423940149626,37,0.00230673316708229,67,0.00417705735660848,394,0.0245635910224439,0,0,64.696,0.00403341645885287,461,0.0287406483790524,116,0.00723192019950125,42,0.00261845386533666,498,0.0310473815461347,513,0.0319825436408978,2245.696,0.140005985037406,681.404,0.0424815461346633,0,0,53,0.00330423940149626,37,0.00230673316708229,50,0.00311720698254364,17,0.00105985037406484,146,0.00910224438902743,248,0.0154613466334165,0,0,0.404,2.51870324189526e-05,64,0.00399002493765586,0,0,0,0,0.292,1.82044887780549e-05,461,0.0287406483790524,7,0.00043640897755611,109,0.00679551122194514,42,0.00261845386533666,471,0.0293640897755611,27,0.00168329177057357,444,0.0276807980049875,69,0.00430174563591022,2245.696,0.140005985037406,53,0.00330423940149626,1447,0.090211970074813,64.292,0.00400822942643392
"LINKÖPING RYD",202231,13579,2081.638,0.153298328301053,48,0.00353487001988364,183,0.0134766919508064,55,0.00405037189778334,429,0.0315929008027101,0,0,52.638,0.0038764268355549,199,0.0146549819574343,94,0.0069224537889388,31,0.00228293688784152,452,0.0332866926872376,538,0.0396200014728625,2081.638,0.153298328301053,532.128,0.0391875690404301,0,0,48,0.00353487001988364,183,0.0134766919508064,36,0.00265115251491273,19,0.00139921938287061,165,0.01215111569335,264,0.01944178510936,0,0,1.128,8.30694454672656e-05,51,0.00375579939612637,0,0,0,0,0.51,3.75579939612637e-05,199,0.0146549819574343,12,0.000883717504970911,82,0.00603873628396789,31,0.00228293688784152,445,0.0327711908093379,7,0.000515501877899698,479,0.0352750570734222,59,0.00434494439944031,2081.638,0.153298328301053,48,0.00353487001988364,1450,0.106782531850652,51.51,0.00379335739008764
"LINKÖPING RYD",202230,13662,2185.633,0.159978992826819,50,0.00365978626848192,41,0.00300102474015518,39,0.0028546332894159,476,0.0348411652759479,0,0,253.633,0.0185648514126775,243,0.0177865612648221,104,0.00761235543844239,42,0.00307422046552481,387,0.0283267457180501,550,0.0402576489533011,2185.633,0.159978992826819,433.006,0.0316941882594056,0,0,50,0.00365978626848192,41,0.00300102474015518,27,0.00197628458498024,12,0.000878348704435661,202,0.014785536524667,274,0.0200556287512809,0,0,6.006,0.000439613526570048,242,0.0177133655394525,0,0,0,0,5.627,0.000411872346654955,243,0.0177865612648221,12,0.000878348704435661,92,0.00673400673400673,42,0.00307422046552481,373,0.0273020055628751,14,0.00102474015517494,486,0.0355731225296443,64,0.00468452642365686,2185.633,0.159978992826819,50,0.00365978626848192,1455,0.106499780412824,247.627,0.0181252378861075
"LINKÖPING RYD",202229,13012,2710.338,0.208295265908392,56,0.00430371964340609,38,0.00292038118659699,46,0.00353519827851214,412,0.0316630802336305,0,0,63.338,0.00486766062096526,155,0.0119120811558561,99,0.00760836151245005,755,0.0580233630494928,375,0.0288195511835229,711,0.0546418690439594,2710.338,0.208295265908392,338,0.0259760221334153,0,0,56,0.00430371964340609,38,0.00292038118659699,35,0.0026898247771288,11,0.000845373501383338,148,0.0113741162004304,264,0.0202889640332001,0,0,0,0,63,0.00484168459883185,0,0,0,0,0.338,2.59760221334153e-05,155,0.0119120811558561,25,0.00192130341223486,74,0.00568705810021519,755,0.0580233630494928,361,0.0277436212726714,14,0.00107592991085152,656,0.0504150015370427,55,0.00422686750691669,2710.338,0.208295265908392,56,0.00430371964340609,2253,0.173147863510606,63.338,0.00486766062096526
"LINKÖPING RYD",202228,13099,2015.92,0.153898770898542,37,0.00282464310252691,34,0.00259561798610581,27,0.00206122604778991,352,0.0268722803267425,9,0.000687075349263303,76.92,0.00587220398503703,183,0.0139705321016872,89,0.00679441178715932,35,0.00267195969157951,337,0.025727154744637,836,0.0638216657760134,2015.92,0.153898770898542,342,0.0261088632720055,0,0,37,0.00282464310252691,34,0.00259561798610581,24,0.00183220093136881,3,0.000229025116421101,145,0.0110695472936865,207,0.015802733033056,9,0.000687075349263303,0,0,76,0.00580196961600122,0,0,0,0,0.92,7.02343690358043e-05,183,0.0139705321016872,14,0.0010687838766318,75,0.00572562791052752,35,0.00267195969157951,320,0.0244293457515841,17,0.0012978089930529,774,0.059088480036644,62,0.00473318573936942,2015.92,0.153898770898542,37,0.00282464310252691,1560,0.119093060538972,76.92,0.00587220398503703
"LINKÖPING RYD",202227,13399,1710.48,0.127657287857303,35.24,0.00263004701843421,19.24,0.00143592805433241,42,0.00313456228076722,402,0.0300022389730577,6,0.000447794611538174,51,0.00380625419807448,179,0.0133592059108889,96,0.00716471378461079,58,0.00432868124486902,397,0.0296290767967759,425,0.031718784983954,1708.24,0.127490111202329,342.24,0.0255422046421375,2.24,0.000167176654974252,33,0.00246287036345996,17,0.00126875139935816,37,0.00276140010448541,5,0.000373162176281812,167,0.0124636166878125,235,0.0175386222852452,6,0.000447794611538174,0,0,51,0.00380625419807448,0,0,0,0,0,0,179,0.0133592059108889,15,0.00111948652884544,81,0.00604522725576536,58,0.00432868124486902,360,0.0268676766922905,37,0.00276140010448541,365,0.0272408388685723,60,0.00447794611538174,1708.24,0.127490111202329,33,0.00246287036345996,1282,0.0956787819986566,51,0.00380625419807448
"LINKÖPING RYD",202226,13896,1888.714,0.135917818077145,88.703,0.00638334772596431,81.703,0.00587960564191134,40,0.00287852619458837,335,0.0241076568796776,0,0,73.308,0.00527547495682211,179,0.012881404720783,85,0.00611686816350029,24,0.00172711571675302,448,0.0322394933793897,534,0.0384283246977547,1841.011,0.132484959700633,385.703,0.027756404720783,47.703,0.00343285837651123,41,0.00295048934945308,34,0.00244674726540012,27,0.00194300518134715,13,0.000935521013241221,164,0.0118019573978123,171,0.0123056994818653,0,0,0,0,73,0.00525331030512378,0,0,0,0,0.308,2.21646516983305e-05,179,0.012881404720783,9,0.000647668393782383,76,0.0054691997697179,24,0.00172711571675302,408,0.0293609671848014,40,0.00287852619458837,384,0.0276338514680484,150,0.0107944732297064,1841.011,0.132484959700633,41,0.00295048934945308,1341,0.0965025906735751,73.308,0.00527547495682211
"LINKÖPING RYD",202225,13942,2049.492,0.147001291062975,198.234,0.0142184765456893,80.234,0.00575484148615694,42,0.00301248027542677,350,0.0251040022952231,5,0.000358628604217472,59.024,0.00423353894706642,144,0.0103285038014632,102,0.00731602352603644,18,0.0012910629751829,489,0.0350738774924688,562,0.0403098551140439,2002.258,0.143613398364654,374.756,0.0268796442404246,47.234,0.00338789269832162,151,0.0108305838473677,33,0.00236694878783532,29,0.00208004590446134,13,0.000932434370965428,158,0.0113326638932721,192,0.0137713384019509,5,0.000358628604217472,1.522,0.000109166547123799,57,0.00408836608807918,0,0,0,0,0.502,3.60063118634342e-05,144,0.0103285038014632,10,0.000717257208434945,92,0.00659876631760149,18,0.0012910629751829,466,0.0334241859130684,23,0.00164969157940037,497,0.0356476832592168,65,0.00466217185482714,2002.258,0.143613398364654,151,0.0108305838473677,1419,0.101778797876919,57.502,0.00412437239994262
"LINKÖPING RYD",202224,15371,2569.762,0.167182486500553,100.385,0.00653080476221456,71.385,0.00464413505952768,169,0.0109947303363477,428,0.0278446425086201,5,0.0003252878797736,316.992,0.0206227311170386,400,0.026023030381888,129,0.00839242729815887,41,0.00266736061414352,521,0.0338949970724091,388,0.0252423394704313,2530.377,0.164620193871576,787.081,0.0512055819400169,39.385,0.00256229262897664,61,0.00396851213323792,32,0.00208184243055104,156,0.0101489818489363,13,0.000845748487411359,193,0.0125561121592609,235,0.0152885303493592,5,0.0003252878797736,12.696,0.000825970984321124,304,0.0197775030902349,0,0,0,0,0.296,1.92570424825971e-05,400,0.026023030381888,13,0.000845748487411359,116,0.00754667881074751,41,0.00266736061414352,491,0.0319432697937675,30,0.0019517272786416,316,0.0205581940016915,72,0.00468414546873983,2530.377,0.164620193871576,61,0.00396851213323792,1378,0.0896493396656041,304.296,0.0197967601327175
"LINKÖPING RYD",202223,18053,2537.046,0.140533207777101,127.678,0.00707239793940065,93.678,0.0051890544507838,107,0.00592699274358832,573,0.0317398770287487,0,0,72.69,0.00402647759375173,236,0.0130726195092228,115,0.00637013238796876,50,0.00276962277737772,617,0.0341771450728411,545,0.0301888882734172,2476.368,0.137172104359386,551.678,0.0305587990915637,60.678,0.00336110341771451,67,0.00371129452168615,33,0.0018279510330693,92,0.00509610591037501,15,0.000830886833213316,230,0.0127402647759375,343,0.0189996122528112,0,0,0,0,69,0.00382207943278126,0,0,0,0,3.69,0.000204398160970476,236,0.0130726195092228,12,0.000664709466570653,103,0.00570542292139811,50,0.00276962277737772,588,0.032570763861962,29,0.00160638121087908,461,0.0255359220074226,84,0.00465296626599457,2476.368,0.137172104359386,67,0.00371129452168615,1785,0.0988755331523846,72.69,0.00402647759375173
"LINKÖPING RYD",202222,20439,2770.706,0.135559763197808,140.071,0.00685312392974216,140.071,0.00685312392974216,68,0.00332697294388179,650,0.0318019472576936,0,0,79.564,0.00389275404863252,293,0.0143353393023142,127,0.00621361123342629,51,0.00249522970791135,613,0.0299916825676403,609,0.0297959782768237,2705.635,0.132376094720877,628.071,0.0307290474093645,65.071,0.00318366847693136,75,0.0036694554528108,75,0.0036694554528108,56,0.00273986007143207,12,0.000587112872449728,282,0.0137971525025686,368,0.018004794755125,0,0,0,0,79,0.00386515974362738,0,0,0,0,0.564,2.75943050051372e-05,293,0.0143353393023142,16,0.000782817163266305,111,0.00543079407015999,51,0.00249522970791135,576,0.028181417877587,37,0.00181026469005333,527,0.0257840403150839,82,0.00401193796173981,2705.635,0.132376094720877,75,0.0036694554528108,1923,0.094084837810069,79.564,0.00389275404863252
"LINKÖPING RYD",202221,19500,2943.78,0.150963076923077,118.051,0.00605389743589744,268.051,0.0137462051282051,70,0.00358974358974359,629,0.0322564102564103,0,0,81.678,0.00418861538461538,298,0.0152820512820513,153,0.00784615384615385,25,0.00128205128205128,449,0.023025641025641,852,0.0436923076923077,2908.729,0.14916558974359,789.051,0.0404641538461539,35.051,0.00179748717948718,83,0.00425641025641026,233,0.0119487179487179,54,0.00276923076923077,16,0.00082051282051282,267,0.0136923076923077,362,0.0185641025641026,0,0,0,0,81,0.00415384615384615,0,0,0,0,0.678,3.47692307692308e-05,298,0.0152820512820513,33,0.00169230769230769,120,0.00615384615384615,25,0.00128205128205128,437,0.0224102564102564,12,0.000615384615384615,770,0.0394871794871795,82,0.00420512820512821,2908.729,0.14916558974359,83,0.00425641025641026,1955,0.10025641025641,81.678,0.00418861538461538
"LEKSAND C",202238,13278,6853.086,0.516123361952101,2401.721,0.180879725862329,1306.721,0.0984124868203043,331,0.0249284530802832,630,0.0474469046543154,0,0,327.644,0.0246757041723151,329,0.0247778279861425,699,0.052643470402169,63,0.00474469046543154,82,0.00617562885976804,683,0.0514384696490435,5851.365,0.440681201988251,2702.637,0.203542476276548,1001.721,0.07544215996385,1400,0.105437565898479,305,0.0229703268564543,171,0.0128784455490285,160,0.0120500075312547,401,0.0302003313752071,229,0.0172465732791083,0,0,36.916,0.00278023798764874,288,0.0216900135562585,1.918,0.000144449465280916,0,0,0.81,6.1003163126977e-05,329,0.0247778279861425,39,0.00293718933574333,660,0.0497062810664257,63,0.00474469046543154,57,0.00429281518300949,25,0.00188281367675855,489,0.0368278355173972,194,0.0146106341316463,5851.365,0.440681201988251,1400,0.105437565898479,1458,0.109805693628559,290.728,0.0218954661846664
"LEKSAND C",202233,14731,1825.716,0.123937003597855,62,0.00420881135021384,112,0.00760301405199919,49,0.00332631864774964,699,0.0474509537709592,0,0,14.716,0.000998981739189464,172,0.0116760572941416,98,0.00665263729549929,71,0.0048197678365352,134,0.00909646324078474,414,0.0281039983707827,1825.716,0.123937003597855,437.822,0.0297211323060213,0,0,62,0.00420881135021384,112,0.00760301405199919,42,0.00285113026949969,7,0.000475188378249949,451,0.0306157083701039,248,0.0168352454008553,0,0,6.822,0.000463105016631593,6,0.000407304324214242,0.896,6.08241124159935e-05,0,0,0.998,6.77482859276356e-05,172,0.0116760572941416,5,0.000339420270178535,93,0.00631321702532075,71,0.0048197678365352,114,0.0077387821600706,20,0.00135768108071414,339,0.0230126943181047,75,0.00509130405267803,1825.716,0.123937003597855,62,0.00420881135021384,1318,0.0894711832190618,7.894,0.000535876722557871
"LEKSAND C",202232,15338,2188.239,0.142667818490025,116,0.00756291563437215,102,0.00665014995436172,65,0.00423784065719129,698,0.0455078889033772,0,0,19.239,0.00125433563698005,323,0.0210588081888121,106,0.00691094014865041,67,0.00436823575433564,91,0.00593297692006781,601,0.0391837266918764,2188.239,0.142667818490025,602.139,0.0392579866997001,0,0,116,0.00756291563437215,102,0.00665014995436172,53,0.00345547007432521,12,0.000782370582866084,475,0.0309688355717825,223,0.0145390533315947,0,0,6.139,0.000400247750684574,9,0.000586777937149563,1.62,0.000105620028686921,0,0,2.48,0.000161689920458991,323,0.0210588081888121,13,0.000847568131438258,93,0.00606337201721215,67,0.00436823575433564,72,0.00469422349719651,19,0.0012387534228713,477,0.0310992306689268,124,0.00808449602294954,2188.239,0.142667818490025,116,0.00756291563437215,1457,0.0949928282696571,13.1,0.000854087886295475
"LEKSAND C",202231,15466,3117.702,0.201584249321091,69,0.0044613991982413,431,0.0278675804991594,88,0.00568990042674253,1022,0.0660804345014871,0,0,69.702,0.00450678908573645,195,0.0126083020819863,108,0.00698305961463856,82,0.00530195267037372,138,0.00892279839648261,915,0.0591620328462434,3117.702,0.201584249321091,831.04,0.0537333505754558,0,0,69,0.0044613991982413,431,0.0278675804991594,76,0.00491400491400491,12,0.000775895512737618,680,0.043967412388465,342,0.0221130221130221,0,0,9.04,0.000584507952929006,55,0.00355618776671408,3.454,0.000223328591749644,0,0,2.208,0.000142764774343722,195,0.0126083020819863,8,0.000517263675158412,100,0.00646579593948015,82,0.00530195267037372,130,0.0084055347213242,8,0.000517263675158412,774,0.0500452605715764,141,0.00911677227466701,3117.702,0.201584249321091,69,0.0044613991982413,2157,0.139467218414587,60.662,0.00392228113280745
"LEKSAND C",202230,15903,3089.814,0.194291265798906,85,0.00534490347733132,150,0.00943218260705527,70,0.00440168521662579,961,0.0604288499025341,0,0,426.814,0.0268385839149846,188,0.0118216688675093,128,0.00804879582468717,93,0.00584795321637427,186,0.0116959064327485,802,0.0504307363390555,3089.814,0.194291265798906,566.09,0.0355964283468528,0,0,85,0.00534490347733132,150,0.00943218260705527,59,0.00370999182544174,11,0.000691693391184053,641,0.0403068603408162,320,0.0201219895617179,0,0,30.09,0.00189209583097529,394,0.0247751996478652,1.906,0.000119851600326982,0,0,0.818,5.14368358171414e-05,188,0.0118216688675093,11,0.000691693391184053,117,0.00735710243350311,93,0.00584795321637427,168,0.0105640445199019,18,0.00113186191284663,670,0.0421304156448469,132,0.00830032069420864,3089.814,0.194291265798906,85,0.00534490347733132,2042,0.128403445890712,396.724,0.0249464880840093
"LEKSAND C",202229,15960,3007.288,0.18842656641604,124,0.00776942355889724,148,0.00927318295739348,96,0.00601503759398496,1021,0.0639724310776942,0,0,7.288,0.000456641604010025,151,0.00946115288220551,165,0.0103383458646617,133,0.00833333333333333,156,0.00977443609022556,1006,0.0630325814536341,3007.288,0.18842656641604,560,0.0350877192982456,0,0,124,0.00776942355889724,148,0.00927318295739348,85,0.00532581453634085,11,0.00068922305764411,677,0.0424185463659148,344,0.0215538847117795,0,0,0,0,0,0,5.318,0.000333208020050125,0,0,1.97,0.0001234335839599,151,0.00946115288220551,17,0.00106516290726817,148,0.00927318295739348,133,0.00833333333333333,145,0.00908521303258145,11,0.00068922305764411,817,0.0511904761904762,189,0.0118421052631579,3007.288,0.18842656641604,124,0.00776942355889724,2316,0.145112781954887,7.288,0.000456641604010025
"LEKSAND C",202228,15259,2772.374,0.18168779081198,144,0.00943705354217183,153,0.0100268693885576,68,0.00445638639491448,942,0.0617340585883741,20,0.0013107018808572,26.374,0.00172842257028639,179,0.0117307818336719,140,0.00917491316600039,70,0.0045874565830002,69,0.00452192148895734,961,0.0629792253751884,2772.374,0.18168779081198,578.526,0.0379137558162396,0,0,144,0.00943705354217183,153,0.0100268693885576,68,0.00445638639491448,0,0,622,0.0407628284946589,320,0.0209712300937152,20,0.0013107018808572,18.526,0.00121410315223802,0,0,1.964,0.000128710924700177,0,0,5.884,0.000385608493348188,179,0.0117307818336719,12,0.000786421128514319,128,0.00838849203748607,70,0.0045874565830002,56,0.00366996526640016,13,0.000851956222557179,776,0.0508552329772593,185,0.0121239923979291,2772.374,0.18168779081198,144,0.00943705354217183,2042,0.13382266203552,7.848,0.000514319418048365
