"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"NORRKÖPING LASARETTSGATAN",202230,2022-07-29,791,97.075,0.122724399494311,2.075,0.00262326169405815,3,0.00379266750948167,2,0.00252844500632111,22,0.0278128950695322,43,0.0543615676359039,0,0,5,0.00632111251580278,5,0.00632111251580278,0,0,15,0.0189633375474083,97.075,0.122724399494311,31,0.0391908975979772,0,0,2.075,0.00262326169405815,0,0,3,0.00379266750948167,1,0.00126422250316056,1,0.00126422250316056,19,0.0240202275600506,3,0.00379266750948167,43,0.0543615676359039,0,0,2,0.00252844500632111,3,0.00379266750948167,5,0.00632111251580278,0,0,3,0.00379266750948167,12,0.0151706700379267,97.075,0.122724399494311,15.075,0.0190581542351454,0,0,3,0.00379266750948167,43,0.0543615676359039,5,0.00632111251580278
"NORRKÖPING LASARETTSGATAN",202230,2022-07-28,836,119.14,0.142511961722488,10.14,0.0121291866028708,19,0.0227272727272727,2,0.00239234449760766,18,0.0215311004784689,44,0.0526315789473684,0,0,8,0.00956937799043062,5,0.00598086124401914,2,0.00239234449760766,11,0.0131578947368421,113.14,0.135334928229665,43,0.0514354066985646,6,0.00717703349282297,4.14,0.00495215311004785,0,0,13,0.0155502392344498,0,0,2,0.00239234449760766,15,0.0179425837320574,3,0.00358851674641148,44,0.0526315789473684,0,0,3,0.00358851674641148,5,0.00598086124401914,5,0.00598086124401914,2,0.00239234449760766,1,0.00119617224880383,10,0.0119617224880383,113.14,0.135334928229665,16.14,0.0193062200956938,0,0,3,0.00358851674641148,44,0.0526315789473684,7,0.00837320574162679
"NORRKÖPING LASARETTSGATAN",202230,2022-07-27,880,128,0.145454545454545,4,0.00454545454545455,16,0.0181818181818182,5,0.00568181818181818,34,0.0386363636363636,34,0.0386363636363636,1,0.00113636363636364,7,0.00795454545454545,4,0.00454545454545455,0,0,23,0.0261363636363636,124,0.140909090909091,54,0.0613636363636364,4,0.00454545454545455,0,0,0,0,12,0.0136363636363636,3,0.00340909090909091,2,0.00227272727272727,23,0.0261363636363636,11,0.0125,34,0.0386363636363636,0,0,5,0.00568181818181818,3,0.00340909090909091,4,0.00454545454545455,0,0,5,0.00568181818181818,18,0.0204545454545455,124,0.140909090909091,21,0.0238636363636364,0,0,11,0.0125,34,0.0386363636363636,4,0.00454545454545455
"NORRKÖPING LASARETTSGATAN",202230,2022-07-26,949,139,0.146469968387777,2,0.00210748155953635,10,0.0105374077976818,3,0.00316122233930453,18,0.0189673340358272,60,0.0632244467860906,1,0.00105374077976818,4,0.00421496311907271,20,0.0210748155953635,2,0.00210748155953635,19,0.0200210748155954,137,0.14436248682824,32,0.0337197049525817,2,0.00210748155953635,0,0,0,0,8,0.00842992623814542,1,0.00105374077976818,2,0.00210748155953635,12,0.0126448893572181,6,0.00632244467860906,60,0.0632244467860906,0,0,1,0.00105374077976818,4,0.00421496311907271,20,0.0210748155953635,2,0.00210748155953635,5,0.00526870389884088,14,0.0147523709167545,137,0.14436248682824,17,0.017913593256059,0,0,6,0.00632244467860906,60,0.0632244467860906,22,0.0231822971548999
"NORRKÖPING LASARETTSGATAN",202230,2022-07-25,918,131.045,0.142750544662309,6.045,0.00658496732026144,17,0.0185185185185185,5,0.00544662309368192,16,0.0174291938997821,46,0.0501089324618736,1,0.00108932461873638,7,0.00762527233115468,16,0.0174291938997821,2,0.00217864923747277,15,0.0163398692810458,126.045,0.137303921568627,46,0.0501089324618736,5,0.00544662309368192,1.045,0.00113834422657952,0,0,12,0.0130718954248366,3,0.00326797385620915,2,0.00217864923747277,12,0.0130718954248366,4,0.00435729847494553,46,0.0501089324618736,0,0,3,0.00326797385620915,5,0.00544662309368192,16,0.0174291938997821,2,0.00217864923747277,7,0.00762527233115468,8,0.00871459694989107,126.045,0.137303921568627,12.045,0.0131209150326797,0,0,4,0.00435729847494553,46,0.0501089324618736,18,0.0196078431372549
"NORRKÖPING LASARETTSGATAN",202229,2022-07-24,757,136.045,0.179715984147952,14.045,0.018553500660502,23,0.0303830911492734,4,0.00528401585204756,36,0.047556142668428,2,0.00264200792602378,5,0.00660501981505945,11,0.0145310435931308,22,0.0290620871862616,0,0,19,0.0250990752972259,123.045,0.162542932628798,73,0.0964332892998679,13,0.0171730515191546,1.045,0.00138044914134742,0,0,10,0.0132100396301189,1,0.00132100396301189,3,0.00396301188903567,35,0.0462351387054161,1,0.00132100396301189,2,0.00264200792602378,0,0,7,0.00924702774108322,9,0.011889035667107,22,0.0290620871862616,0,0,3,0.00396301188903567,16,0.0211360634081902,123.045,0.162542932628798,25.045,0.0330845442536328,0,0,1,0.00132100396301189,2,0.00264200792602378,22,0.0290620871862616
"NORRKÖPING LASARETTSGATAN",202229,2022-07-23,790,125.008,0.158237974683544,15.008,0.0189974683544304,28,0.0354430379746835,4,0.00506329113924051,34,0.0430379746835443,6,0.00759493670886076,4,0.00506329113924051,3,0.00379746835443038,11,0.0139240506329114,0,0,20,0.0253164556962025,111.008,0.140516455696203,69,0.0873417721518987,14,0.0177215189873418,1.008,0.00127594936708861,0,0,14,0.0177215189873418,0,0,4,0.00506329113924051,33,0.0417721518987342,1,0.00126582278481013,6,0.00759493670886076,0,0,4,0.00506329113924051,3,0.00379746835443038,11,0.0139240506329114,0,0,5,0.00632911392405063,15,0.0189873417721519,111.008,0.140516455696203,24.008,0.0303898734177215,0,0,1,0.00126582278481013,6,0.00759493670886076,11,0.0139240506329114
"NORRKÖPING LASARETTSGATAN",202229,2022-07-22,888,112.073,0.126208333333333,3.073,0.00346058558558559,13,0.0146396396396396,4,0.0045045045045045,24,0.027027027027027,4,0.0045045045045045,8,0.00900900900900901,4,0.0045045045045045,18,0.0202702702702703,2,0.00225225225225225,32,0.036036036036036,110.073,0.123956081081081,44,0.0495495495495495,2,0.00225225225225225,1.073,0.00120833333333333,0,0,11,0.0123873873873874,1,0.00112612612612613,3,0.00337837837837838,15,0.0168918918918919,9,0.0101351351351351,4,0.0045045045045045,0,0,11,0.0123873873873874,1,0.00112612612612613,18,0.0202702702702703,2,0.00225225225225225,11,0.0123873873873874,21,0.0236486486486486,110.073,0.123956081081081,33.073,0.0372443693693694,0,0,9,0.0101351351351351,4,0.0045045045045045,20,0.0225225225225225
"NORRKÖPING LASARETTSGATAN",202229,2022-07-21,786,107,0.136132315521628,4,0.00508905852417303,22,0.0279898218829517,6,0.00763358778625954,38,0.0483460559796438,5,0.00636132315521628,7,0.0089058524173028,6,0.00763358778625954,7,0.0089058524173028,0,0,12,0.0152671755725191,103,0.131043256997455,67,0.0852417302798982,4,0.00508905852417303,0,0,0,0,18,0.0229007633587786,3,0.00381679389312977,3,0.00381679389312977,30,0.0381679389312977,8,0.0101781170483461,5,0.00636132315521628,0,0,9,0.0114503816793893,4,0.00508905852417303,7,0.0089058524173028,0,0,6,0.00763358778625954,6,0.00763358778625954,103,0.131043256997455,16,0.0203562340966921,0,0,8,0.0101781170483461,5,0.00636132315521628,7,0.0089058524173028
"NORRKÖPING LASARETTSGATAN",202229,2022-07-20,861,73,0.0847851335656214,4,0.00464576074332172,11,0.0127758420441347,1,0.00116144018583043,27,0.0313588850174216,7,0.00813008130081301,0,0,7,0.00813008130081301,5,0.00580720092915215,2,0.00232288037166086,9,0.0104529616724739,69,0.0801393728222996,48,0.0557491289198606,4,0.00464576074332172,0,0,0,0,7,0.00813008130081301,0,0,1,0.00116144018583043,26,0.0301974448315912,1,0.00116144018583043,7,0.00813008130081301,0,0,2,0.00232288037166086,5,0.00580720092915215,5,0.00580720092915215,2,0.00232288037166086,4,0.00464576074332172,5,0.00580720092915215,69,0.0801393728222996,6,0.00696864111498258,0,0,1,0.00116144018583043,7,0.00813008130081301,7,0.00813008130081301
"NORRKÖPING LASARETTSGATAN",202229,2022-07-19,936,91,0.0972222222222222,9,0.00961538461538462,17,0.0181623931623932,3,0.00320512820512821,32,0.0341880341880342,7,0.00747863247863248,3,0.00320512820512821,3,0.00320512820512821,10,0.0106837606837607,0,0,7,0.00747863247863248,82,0.0876068376068376,47,0.0502136752136752,9,0.00961538461538462,0,0,0,0,8,0.00854700854700855,0,0,3,0.00320512820512821,24,0.0256410256410256,8,0.00854700854700855,7,0.00747863247863248,0,0,4,0.00427350427350427,2,0.00213675213675214,10,0.0106837606837607,0,0,3,0.00320512820512821,4,0.00427350427350427,82,0.0876068376068376,10,0.0106837606837607,0,0,8,0.00854700854700855,7,0.00747863247863248,10,0.0106837606837607
"NORRKÖPING LASARETTSGATAN",202229,2022-07-18,877,92,0.104903078677309,5,0.00570125427594071,19,0.0216647662485747,5,0.00570125427594071,28,0.031927023945268,0,0,7,0.00798175598631699,5,0.00570125427594071,10,0.0114025085518814,0,0,13,0.0148232611174458,87,0.0992018244013683,57,0.0649942987457241,5,0.00570125427594071,0,0,0,0,14,0.015963511972634,4,0.00456100342075257,1,0.00114025085518814,23,0.0262257696693273,5,0.00570125427594071,0,0,0,0,7,0.00798175598631699,5,0.00570125427594071,10,0.0114025085518814,0,0,6,0.00684150513112885,7,0.00798175598631699,87,0.0992018244013683,15,0.0171037628278221,0,0,5,0.00570125427594071,0,0,10,0.0114025085518814
"NORRKÖPING LASARETTSGATAN",202228,2022-07-17,725,81,0.111724137931034,1,0.00137931034482759,6,0.00827586206896552,5,0.00689655172413793,18,0.0248275862068966,2,0.00275862068965517,0,0,6,0.00827586206896552,19,0.0262068965517241,0,0,24,0.0331034482758621,80,0.110344827586207,35,0.0482758620689655,1,0.00137931034482759,0,0,0,0,5,0.00689655172413793,4,0.00551724137931034,1,0.00137931034482759,16,0.0220689655172414,2,0.00275862068965517,2,0.00275862068965517,0,0,2,0.00275862068965517,4,0.00551724137931034,19,0.0262068965517241,0,0,3,0.00413793103448276,21,0.0289655172413793,80,0.110344827586207,22,0.0303448275862069,0,0,2,0.00275862068965517,2,0.00275862068965517,19,0.0262068965517241
"NORRKÖPING LASARETTSGATAN",202228,2022-07-16,763,84,0.110091743119266,3,0.00393184796854522,7,0.00917431192660551,3,0.00393184796854522,29,0.0380078636959371,3,0.00393184796854522,0,0,4,0.00524246395806029,6,0.00786369593709043,2,0.00262123197903014,27,0.0353866317169069,81,0.106159895150721,50,0.0655307994757536,3,0.00393184796854522,0,0,0,0,4,0.00524246395806029,2,0.00262123197903014,1,0.00131061598951507,29,0.0380078636959371,0,0,3,0.00393184796854522,0,0,2,0.00262123197903014,2,0.00262123197903014,6,0.00786369593709043,2,0.00262123197903014,8,0.0104849279161206,19,0.0249017038007864,81,0.106159895150721,20,0.0262123197903014,0,0,0,0,3,0.00393184796854522,8,0.0104849279161206
"NORRKÖPING LASARETTSGATAN",202228,2022-07-15,830,91.055,0.109704819277108,2.055,0.00247590361445783,6,0.0072289156626506,3,0.0036144578313253,35,0.0421686746987952,4,0.00481927710843374,0,0,9,0.0108433734939759,7,0.00843373493975904,2,0.00240963855421687,23,0.027710843373494,91.055,0.109704819277108,50,0.0602409638554217,0,0,2.055,0.00247590361445783,0,0,6,0.0072289156626506,1,0.00120481927710843,2,0.00240963855421687,28,0.0337349397590361,7,0.00843373493975904,4,0.00481927710843374,0,0,0,0,9,0.0108433734939759,7,0.00843373493975904,2,0.00240963855421687,6,0.0072289156626506,17,0.0204819277108434,91.055,0.109704819277108,21.055,0.0253674698795181,0,0,7,0.00843373493975904,4,0.00481927710843374,9,0.0108433734939759
"NORRKÖPING LASARETTSGATAN",202228,2022-07-14,878,60,0.0683371298405467,3,0.00341685649202733,14,0.0159453302961276,5,0.00569476082004556,10,0.0113895216400911,0,0,0,0,6,0.00683371298405467,13,0.0148063781321185,2,0.00227790432801822,7,0.00797266514806378,57,0.0649202733485194,31,0.0353075170842825,3,0.00341685649202733,0,0,0,0,11,0.0125284738041002,4,0.00455580865603645,1,0.00113895216400911,5,0.00569476082004556,5,0.00569476082004556,0,0,0,0,1,0.00113895216400911,5,0.00569476082004556,13,0.0148063781321185,2,0.00227790432801822,2,0.00227790432801822,5,0.00569476082004556,57,0.0649202733485194,6,0.00683371298405467,0,0,5,0.00569476082004556,0,0,15,0.0170842824601367
"NORRKÖPING LASARETTSGATAN",202228,2022-07-13,785,59,0.0751592356687898,3,0.00382165605095541,11,0.0140127388535032,5,0.00636942675159236,17,0.021656050955414,5,0.00636942675159236,0,0,5,0.00636942675159236,6,0.00764331210191083,0,0,7,0.0089171974522293,56,0.0713375796178344,32,0.0407643312101911,3,0.00382165605095541,0,0,0,0,8,0.0101910828025478,1,0.00127388535031847,4,0.00509554140127389,11,0.0140127388535032,6,0.00764331210191083,5,0.00636942675159236,0,0,0,0,5,0.00636942675159236,6,0.00764331210191083,0,0,4,0.00509554140127389,3,0.00382165605095541,56,0.0713375796178344,7,0.0089171974522293,0,0,6,0.00764331210191083,5,0.00636942675159236,6,0.00764331210191083
"NORRKÖPING LASARETTSGATAN",202228,2022-07-12,877,76.022,0.0866841505131129,3.022,0.00344583808437856,8,0.00912200684150513,5,0.00570125427594071,24,0.0273660205245154,4,0.00456100342075257,0,0,2,0.00228050171037628,17,0.0193842645381984,0,0,13,0.0148232611174458,74.022,0.0844036488027366,31,0.0353477765108324,2,0.00228050171037628,1.022,0.00116533637400228,0,0,6,0.00684150513112885,2,0.00228050171037628,3,0.00342075256556442,16,0.0182440136830103,8,0.00912200684150513,4,0.00456100342075257,0,0,0,0,2,0.00228050171037628,17,0.0193842645381984,0,0,3,0.00342075256556442,10,0.0114025085518814,74.022,0.0844036488027366,14.022,0.0159885974914481,0,0,8,0.00912200684150513,4,0.00456100342075257,17,0.0193842645381984
"NORRKÖPING LASARETTSGATAN",202228,2022-07-11,941,70,0.0743889479277365,2,0.00212539851222104,9,0.00956429330499469,5,0.0053134962805526,14,0.0148777895855473,0,0,0,0,3,0.00318809776833156,21,0.0223166843783209,0,0,16,0.0170031880977683,68,0.0722635494155154,32,0.0340063761955367,2,0.00212539851222104,0,0,0,0,7,0.00743889479277365,4,0.00425079702444208,1,0.00106269925611052,12,0.0127523910733262,2,0.00212539851222104,0,0,0,0,0,0,3,0.00318809776833156,21,0.0223166843783209,0,0,4,0.00425079702444208,12,0.0127523910733262,68,0.0722635494155154,13,0.0138150903294368,0,0,2,0.00212539851222104,0,0,21,0.0223166843783209
"NORRKÖPING LASARETTSGATAN",202227,2022-07-10,719,144,0.200278164116829,3,0.00417246175243394,11,0.0152990264255911,7,0.00973574408901252,90,0.125173852573018,0,0,0,0,7,0.00973574408901252,5,0.00695410292072323,1,0.00139082058414465,20,0.0278164116828929,141,0.196105702364395,109,0.151599443671766,3,0.00417246175243394,0,0,0,0,8,0.0111265646731572,0,0,7,0.00973574408901252,90,0.125173852573018,0,0,0,0,0,0,1,0.00139082058414465,6,0.00834492350486787,5,0.00695410292072323,1,0.00139082058414465,1,0.00139082058414465,19,0.0264255910987483,141,0.196105702364395,26,0.0361613351877608,0,0,0,0,0,0,6,0.00834492350486787
"NORRKÖPING LASARETTSGATAN",202227,2022-07-09,699,237,0.339055793991416,4,0.00572246065808298,9,0.0128755364806867,7,0.0100143061516452,165,0.236051502145923,8,0.011444921316166,0,0,4,0.00572246065808298,17,0.0243204577968526,2,0.00286123032904149,21,0.0300429184549356,233,0.333333333333333,181,0.258941344778255,4,0.00572246065808298,0,0,0,0,5,0.00715307582260372,1,0.00143061516452074,6,0.00858369098712446,161,0.23032904148784,4,0.00572246065808298,8,0.011444921316166,0,0,3,0.00429184549356223,1,0.00143061516452074,17,0.0243204577968526,2,0.00286123032904149,6,0.00858369098712446,15,0.0214592274678112,233,0.333333333333333,21,0.0300429184549356,0,0,4,0.00572246065808298,8,0.011444921316166,19,0.0271816881258941
"NORRKÖPING LASARETTSGATAN",202227,2022-07-08,921,264,0.286644951140065,2,0.00217155266015201,12,0.0130293159609121,18,0.0195439739413681,173,0.187839305103149,0,0,0,0,3,0.00325732899022801,13,0.0141150922909881,0,0,43,0.0466883821932682,262,0.284473398479913,203,0.220412595005429,2,0.00217155266015201,0,0,0,0,10,0.01085776330076,3,0.00325732899022801,15,0.0162866449511401,170,0.184581976112921,3,0.00325732899022801,0,0,0,0,0,0,3,0.00325732899022801,13,0.0141150922909881,0,0,15,0.0162866449511401,28,0.0304017372421281,262,0.284473398479913,43,0.0466883821932682,0,0,3,0.00325732899022801,0,0,13,0.0141150922909881
"NORRKÖPING LASARETTSGATAN",202227,2022-07-07,849,335,0.394581861012956,2,0.00235571260306243,10,0.0117785630153121,16,0.0188457008244994,237,0.279151943462898,8,0.0094228504122497,0,0,10,0.0117785630153121,34,0.0400471142520612,0,0,18,0.0212014134275618,333,0.392226148409894,252,0.296819787985866,2,0.00235571260306243,0,0,0,0,8,0.0094228504122497,1,0.00117785630153121,15,0.0176678445229682,228,0.268551236749117,9,0.0106007067137809,8,0.0094228504122497,0,0,4,0.00471142520612485,6,0.00706713780918728,34,0.0400471142520612,0,0,3,0.00353356890459364,15,0.0176678445229682,333,0.392226148409894,30,0.0353356890459364,0,0,9,0.0106007067137809,8,0.0094228504122497,34,0.0400471142520612
"NORRKÖPING LASARETTSGATAN",202227,2022-07-06,915,184,0.201092896174863,2,0.00218579234972678,6,0.00655737704918033,11,0.0120218579234973,128,0.139890710382514,5,0.00546448087431694,0,0,3,0.00327868852459016,16,0.0174863387978142,4,0.00437158469945355,9,0.00983606557377049,182,0.198907103825137,138,0.150819672131148,2,0.00218579234972678,0,0,0,0,4,0.00437158469945355,0,0,11,0.0120218579234973,128,0.139890710382514,0,0,5,0.00546448087431694,0,0,0,0,3,0.00327868852459016,16,0.0174863387978142,4,0.00437158469945355,1,0.00109289617486339,8,0.0087431693989071,182,0.198907103825137,19,0.0207650273224044,0,0,0,0,5,0.00546448087431694,20,0.0218579234972678
"NORRKÖPING LASARETTSGATAN",202227,2022-07-05,882,220.023,0.249459183673469,8.023,0.00909637188208617,14,0.0158730158730159,13,0.0147392290249433,141,0.159863945578231,6,0.00680272108843537,0,0,6,0.00680272108843537,11,0.0124716553287982,0,0,21,0.0238095238095238,214.023,0.242656462585034,167,0.189342403628118,6,0.00680272108843537,2.023,0.00229365079365079,0,0,8,0.0090702947845805,1,0.00113378684807256,12,0.0136054421768707,141,0.159863945578231,0,0,6,0.00680272108843537,0,0,2,0.00226757369614512,4,0.00453514739229025,11,0.0124716553287982,0,0,5,0.00566893424036281,16,0.018140589569161,214.023,0.242656462585034,30.023,0.0340396825396825,0,0,0,0,6,0.00680272108843537,11,0.0124716553287982
"NORRKÖPING LASARETTSGATAN",202227,2022-07-04,981,254.037,0.258957186544343,2.037,0.00207645259938838,14,0.0142711518858308,3,0.00305810397553517,195,0.198776758409786,6,0.00611620795107034,0,0,10,0.0101936799184506,12,0.0122324159021407,0,0,12,0.0122324159021407,253.037,0.257937818552497,222,0.226299694189602,1,0.00101936799184506,1.037,0.00105708460754332,0,0,13,0.0132517838939857,1,0.00101936799184506,2,0.00203873598369011,195,0.198776758409786,0,0,6,0.00611620795107034,0,0,2,0.00203873598369011,8,0.00815494393476045,12,0.0122324159021407,0,0,2,0.00203873598369011,10,0.0101936799184506,253.037,0.257937818552497,13.037,0.013289500509684,0,0,0,0,6,0.00611620795107034,12,0.0122324159021407
"NORRKÖPING LASARETTSGATAN",202226,2022-07-03,760,64,0.0842105263157895,2,0.00263157894736842,15,0.0197368421052632,8,0.0105263157894737,10,0.0131578947368421,5,0.00657894736842105,0,0,8,0.0105263157894737,0,0,3,0.00394736842105263,13,0.0171052631578947,62,0.0815789473684211,38,0.05,2,0.00263157894736842,0,0,0,0,13,0.0171052631578947,6,0.00789473684210526,2,0.00263157894736842,7,0.00921052631578947,3,0.00394736842105263,5,0.00657894736842105,0,0,1,0.00131578947368421,7,0.00921052631578947,0,0,3,0.00394736842105263,2,0.00263157894736842,11,0.0144736842105263,62,0.0815789473684211,13,0.0171052631578947,0,0,3,0.00394736842105263,5,0.00657894736842105,3,0.00394736842105263
