"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_convrate_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_Alltid_bra_pris","skylttyp_convrate_Alltid_bra_pris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"LEKSAND C",202226,15266,4483.536,0.293694222455129,774,0.0507009039696057,727,0.0476221669068518,30,0.00196515131665138,502,0.0328835320319665,0,0,3.348,0.000219310886938294,257,0.0168347962793135,630,0.041268177649679,29,0.001899646272763,480,0.0314424210664221,1051.188,0.0688581160749378,4422.536,0.289698414777938,1322.188,0.0866099829686886,61,0.00399580767719114,47,0.00307873706275383,666,0.0436263592296607,666,0.0436263592296607,30,0.00196515131665138,502,0.0328835320319665,0,0,0,0,0.874,5.72514083584436e-05,0,0,2.474,0.000162059478579851,504,0.0330145421197432,142,0.00930171623214988,241,0.0157867155770994,64,0.00419232280885628,445,0.0291497445303288,706,0.0462465609851959,345.188,0.0226115550897419,3756.536,0.246072055548277,612,0.0400890868596882,666,0.0436263592296607,0,0,1011,0.0662255993711516,145.348,0.00952102711908817
"LEKSAND C",202225,17424,4192.614,0.240622933884298,350,0.0200872359963269,280,0.0160697887970615,28,0.00160697887970615,407,0.0233585858585859,0,0,5.38,0.000308769513314968,170,0.00975665748393021,1193,0.0684687786960514,26,0.00149219467401286,420,0.0241046831955923,1313.234,0.0753692607897153,4101.614,0.235400252525253,1585.234,0.0909799127640037,91,0.00522268135904499,70,0.00401744719926538,189,0.0108471074380165,189,0.0108471074380165,28,0.00160697887970615,407,0.0233585858585859,0,0,0,0,2.248,0.000129017447199265,0,0,3.132,0.000179752066115702,985,0.0565312213039486,134,0.00769054178145087,244,0.0140036730945822,56,0.0032139577594123,390,0.0223829201101928,987,0.0566460055096419,326.234,0.0187232552800735,3912.614,0.224553145087236,1146,0.065771349862259,189,0.0108471074380165,0,0,853,0.048955463728191,139.38,0.00799931129476584
"LEKSAND C",202224,14102,2885.704,0.204630832506028,204,0.014466033186782,140,0.00992766983406609,17,0.00120550276556517,390,0.0276556516806127,0,0,6.004,0.000425755212026663,441,0.0312721599773082,748,0.0530421216848674,28,0.00198553396681322,359,0.0254573819316409,552.7,0.0391930222663452,2858.704,0.2027162104666,757.7,0.0537299673805134,27,0.00191462203942703,64,0.00453836335271593,113,0.00801304779463906,113,0.00801304779463906,17,0.00120550276556517,390,0.0276556516806127,0,0,0,0,5.11,0.000362359948943412,0,0,0.894,6.33952630832506e-05,598,0.0424053325769394,403,0.0285775067366331,188,0.013331442348603,51,0.0036165082966955,336,0.0238264076017586,323,0.0229045525457382,229.7,0.016288469720607,2745.704,0.194703162671961,689,0.0488583179690824,113,0.00801304779463906,0,0,777,0.0550985675790668,409.004,0.0290032619486598
"LEKSAND C",202223,13774,3101.02,0.225135763031799,781,0.0567010309278351,111,0.00805866124582547,26,0.00188761434586903,439,0.0318716422244809,4,0.000290402207056774,3.532,0.000256425148831131,184,0.0133585015246116,612,0.0444315376796864,21,0.00152461158704806,412,0.0299114273268477,507.488,0.036843908813707,3062.02,0.222304341512995,701.488,0.0509284158559605,39,0.00283142151880354,670,0.0486423696820096,72,0.00522723972702193,72,0.00522723972702193,26,0.00188761434586903,439,0.0318716422244809,4,0.000290402207056774,0,0,2.274,0.000165093654711776,0,0,1.258,9.13314941193553e-05,482,0.0349934659503412,150,0.010890082764629,164,0.0119064904893277,77,0.00559024248584289,356,0.0258457964280529,280,0.0203281544939742,227.488,0.0165157543197328,2990.02,0.217077101785974,1191,0.0864672571511543,72,0.00522723972702193,0,0,872,0.0633076811383766,153.532,0.0111465079134601
"LEKSAND C",202222,13327,2585.791,0.194026487581601,152,0.0114054175733473,97,0.00727845726720192,317,0.0237862984917836,453,0.0339911457942523,9,0.00067532077736925,2.624,0.000196893524424101,150,0.0112553462894875,558,0.0418698881968935,56,0.00420199594807534,327,0.0245366549110828,464.167,0.0348290688076837,2546.791,0.191100097546335,981.167,0.0736224956854506,39,0.00292639003526675,55,0.00412696030614542,58,0.00435206723193517,58,0.00435206723193517,317,0.0237862984917836,453,0.0339911457942523,9,0.00067532077736925,0,0,0.496,3.72176783972387e-05,0,0,2.128,0.000159675846026863,396,0.029714114204247,121,0.00907931267351992,191,0.0143318076086141,110,0.00825392061229084,273,0.0204847302468673,247,0.0185338035566894,217.167,0.0162952652509942,2488.791,0.186748030314399,490,0.0367674645456592,58,0.00435206723193517,0,0,836,0.0627297966534104,123.624,0.00927620619794402
"LEKSAND C",202221,14225,2665.994,0.187416098418278,168,0.0118101933216169,123,0.00864674868189807,22,0.00154657293497364,403,0.0283304042179262,0,0,4.417,0.000310509666080844,179,0.0125834797891037,668,0.0469595782073814,45,0.0031634446397188,356,0.0250263620386643,697.577,0.0490388049209139,2624.994,0.184533848857645,923.577,0.0649263268892794,41,0.00288224956063269,45,0.0031634446397188,82,0.00576449912126538,82,0.00576449912126538,22,0.00154657293497364,403,0.0283304042179262,0,0,0,0,1.716,0.000120632688927944,0,0,2.701,0.0001898769771529,489,0.0343760984182777,154,0.0108260105448155,204,0.0143409490333919,97,0.00681898066783831,304,0.0213708260105448,390,0.0274165202108963,307.577,0.0216222847100176,2542.994,0.17876934973638,575,0.0404217926186292,82,0.00576449912126538,0,0,804,0.0565202108963093,158.417,0.0111365202108963
"KISA C",202243,6251,4165.916,0.666439929611262,1284,0.205407134858423,987,0.157894736842105,54,0.00863861782114862,100,0.0159974404095345,0,0,0.566,9.05455127179651e-05,85,0.0135978243481043,899,0.143816989281715,77,0.0123180291153415,103,0.0164773636218205,576.35,0.092201247800352,3720.916,0.595251319788834,824.35,0.131874900015997,445,0.0711886098224284,297,0.0475123980163174,542,0.0867061270196769,542,0.0867061270196769,54,0.00863861782114862,100,0.0159974404095345,0,0,0,0,0.314,5.02319628859382e-05,0,0,0.252,4.03135498320269e-05,728,0.116461366181411,62,0.00991841305391137,194,0.0310350343944969,97,0.0155175171972484,83,0.0132778755399136,237,0.0379139337705967,339.35,0.0542873140297552,3178.916,0.508545192769157,1470,0.235162374020157,542,0.0867061270196769,0,0,280,0.0447928331466965,62.566,0.0100089585666293
"KISA C",202233,7186,1310.646,0.182388811578068,107,0.0148900640133593,81,0.0112719176175898,0,0,123,0.0171166156415252,0,0,1.482,0.000206234344558864,45,0.00626217645421653,540,0.0751461174505984,45,0.00626217645421653,91,0.0126635123851934,277.164,0.0385699972168105,1258.646,0.175152518786529,520.164,0.0723857500695797,52,0.0072362927915391,26,0.00361814639576955,29,0.00403562482605065,29,0.00403562482605065,0,0,123,0.0171166156415252,0,0,0,0,0.31,4.31394377957139e-05,0,0,1.172,0.000163094906763151,298,0.0414695240745895,44,0.00612301697745616,243,0.0338157528527693,59,0.00821040912886167,77,0.0107152797105483,163,0.0226829947119399,114.164,0.0158870025048706,1229.646,0.171116893960479,376,0.0523239632618981,29,0.00403562482605065,10,0.00139159476760367,249,0.0346507097133315,45.482,0.00632925132201503
"KISA C",202232,7117,1832.344,0.257460165800197,416,0.0584515947730785,385,0.0540958268933539,0,0,167,0.0234649430940003,4,0.000562034565125755,1.076,0.000151187298018828,62,0.00871153575944921,365,0.0512856540677252,24,0.00337220739075453,100,0.0140508641281439,308.268,0.0433143178305466,1527.344,0.214605030209358,410.268,0.0576461992412533,305,0.0428551355908388,31,0.0043557678797246,80,0.0112406913025151,80,0.0112406913025151,0,0,167,0.0234649430940003,4,0.000562034565125755,0,0,0.232,3.25980047772938e-05,0,0,0.844,0.000118589293241534,275,0.0386398763523957,54,0.0075874666291977,98,0.013769846845581,28,0.00393424195588029,96,0.0134888295630181,220,0.0309119010819165,88.268,0.01240241674863,1447.344,0.203364338906843,611,0.0858507798229591,80,0.0112406913025151,3,0.000421525923844316,288,0.0404664886890544,55.076,0.00773865392721652
"KISA C",202231,6748,1267.618,0.187850918790753,129,0.0191167753408417,92,0.013633669235329,0,0,193,0.0286010669828097,23,0.00340841730883225,0.778,0.000115293420272673,63,0.00933609958506224,199,0.0294902193242442,19,0.00281564908120925,96,0.014226437462952,452.84,0.0671072910491998,1223.618,0.1813304682869,578.84,0.0857794902193243,44,0.00652045050385299,37,0.00548310610551274,48,0.00711321873147599,48,0.00711321873147599,0,0,193,0.0286010669828097,23,0.00340841730883225,0,0,0,0,0,0,0.778,0.000115293420272673,103,0.0152637818612922,56,0.00829875518672199,103,0.0152637818612922,28,0.004149377593361,87,0.0128927089508002,336,0.0497925311203319,116.84,0.0173147599288678,1175.618,0.174217249555424,184,0.027267338470658,48,0.00711321873147599,35,0.00518672199170124,273,0.0404564315352697,56.778,0.00841404860699466
"KISA C",202230,6956,1381.648,0.198626797009776,177,0.0254456584243818,151,0.0217078780908568,0,0,173,0.0248706152961472,7,0.00100632547441058,3.632,0.000522139160437033,65,0.00934445083381254,282,0.0405405405405405,29,0.00416906267970098,110,0.015813686026452,384.016,0.0552064404830362,1344.648,0.193307648073606,529.016,0.0760517538815411,37,0.00531914893617021,26,0.00373778033352501,114,0.0163887291546866,114,0.0163887291546866,0,0,173,0.0248706152961472,7,0.00100632547441058,0.2,2.87521564117309e-05,0.51,7.33179988499137e-05,0,0,2.922,0.000420069005175388,152,0.0218516388729155,57,0.0081943645773433,138,0.0198389879240943,37,0.00531914893617021,102,0.0146635997699827,270,0.0388154111558367,114.016,0.0163910293271995,1230.648,0.176918918918919,215,0.0309085681426107,114,0.0163887291546866,26,0.00373778033352501,286,0.0411155836687752,60.632,0.00871650373778033
"KISA C",202229,7245,1396.726,0.192784817115252,167,0.0230503795721187,143,0.0197377501725328,0,0,175,0.0241545893719807,1,0.000138026224982747,2.83,0.000390614216701173,63,0.00869565217391304,299,0.0412698412698413,16,0.00220841959972395,116,0.0160110420979986,413.896,0.0571285024154589,1364.726,0.188367977915804,582.896,0.0804549344375431,32,0.0044168391994479,24,0.00331262939958592,111,0.0153209109730849,111,0.0153209109730849,0,0,175,0.0241545893719807,1,0.000138026224982747,1.082,0.000149344375431332,0.156,2.15320910973085e-05,0,0,1.592,0.000219737750172533,142,0.01959972394755,52,0.00717736369910283,168,0.0231884057971014,25,0.00345065562456867,107,0.0147688060731539,315,0.0434782608695652,98.896,0.0136502415458937,1253.726,0.173047066942719,198,0.0273291925465838,111,0.0153209109730849,9,0.00124223602484472,298,0.0411318150448585,54.83,0.007567977915804
"KISA C",202228,6816,1133.33,0.166274941314554,102,0.0149647887323944,64,0.00938967136150235,0,0,147,0.0215669014084507,16,0.00234741784037559,7.964,0.00116842723004695,54,0.00792253521126761,226,0.0331572769953052,25,0.00366784037558685,116,0.017018779342723,375.366,0.0550713028169014,1112.33,0.163193955399061,508.366,0.0745842136150235,21,0.00308098591549296,38,0.00557511737089202,43,0.00630868544600939,43,0.00630868544600939,0,0,147,0.0215669014084507,16,0.00234741784037559,6.68,0.000980046948356807,0.2,2.93427230046948e-05,0,0,1.084,0.000159037558685446,118,0.01731220657277,45,0.00660211267605634,117,0.0171654929577465,24,0.00352112676056338,117,0.0171654929577465,273,0.0400528169014085,102.366,0.015018485915493,1069.33,0.156885269953052,177,0.0259683098591549,43,0.00630868544600939,21,0.00308098591549296,267,0.0391725352112676,52.964,0.00777053990610329
"KISA C",202227,6699,1463.088,0.2184039408867,267,0.0398566950291088,242,0.0361247947454844,1,0.000149276011344977,104,0.0155247051798776,0,0,9.358,0.00139692491416629,61,0.00910583669204359,285,0.0425436632333184,45,0.00671742051052396,131,0.019555157486192,317.73,0.0474294670846395,1429.088,0.21332855650097,463.73,0.0692237647410061,34,0.00507538438572921,25,0.00373190028362442,208,0.0310494103597552,208,0.0310494103597552,1,0.000149276011344977,104,0.0155247051798776,0,0,7.268,0.00108493805045529,0.382,5.70234363337812e-05,0,0,1.708,0.000254963427377221,141,0.0210479175996417,60,0.00895656068069861,145,0.0216450216450216,56,0.00835945663531871,120,0.0179131213613972,210,0.0313479623824451,107.73,0.0160815047021944,1221.088,0.182279146141215,200,0.0298552022689954,208,0.0310494103597552,1,0.000149276011344977,279,0.0416480071652485,69.358,0.0103534855948649
"KISA C",202226,6785,1255.518,0.185043183492999,185,0.0272660280029477,100,0.0147383935151069,8,0.00117907148120855,146,0.021518054532056,0,0,2.36,0.000347826086956522,76,0.0112011790714812,277,0.040825350036846,20,0.00294767870302137,160,0.023581429624171,281.158,0.0414381724392041,1206.518,0.177821370670597,414.158,0.0610402358142962,49,0.00722181282240236,85,0.0125276344878408,51,0.0075165806927045,51,0.0075165806927045,8,0.00117907148120855,146,0.021518054532056,0,0,0,0,0.1,1.47383935151069e-05,0,0,2.26,0.000333087693441415,175,0.025792188651437,53,0.00781134856300663,125,0.0184229918938836,20,0.00294767870302137,160,0.023581429624171,207,0.0305084745762712,74.158,0.0109296978629329,1155.518,0.170304789977892,309,0.0455416359616802,51,0.0075165806927045,22,0.00324244657332351,304,0.0448047162859248,55.36,0.00815917464996315
"KISA C",202225,7034,1269.592,0.180493602502133,69,0.00980949673016776,44,0.00625533124822292,5,0.000710833096388968,106,0.0150696616434461,0,0,1.266,0.000179982940005687,68,0.00966733011088996,436,0.061984646005118,16,0.0022746659084447,112,0.0159226613591129,412.326,0.0586189934603355,1225.592,0.17423827125391,579.326,0.082360818879727,44,0.00625533124822292,25,0.00355416548194484,0,0,0,0,5,0.000710833096388968,106,0.0150696616434461,0,0,0.37,5.26016491327836e-05,0.308,4.37873187375604e-05,0,0,0.588,8.35939721353426e-05,285,0.0405174864941712,57,0.00810349729883423,162,0.0230309923230026,30,0.00426499857833381,98,0.0139323286892238,312,0.0443559852146716,100.326,0.0142630082456639,1225.592,0.17423827125391,354,0.0503269832243389,0,0,11,0.00156383281205573,223,0.031703156098948,58.266,0.00828348023883992
"KISA C",202224,6735,1297.806,0.192695768374165,122,0.0181143281365999,99,0.0146993318485523,4,0.000593912397921307,197,0.0292501855976244,0,0,4.63,0.000687453600593912,110,0.0163325909428359,311,0.0461766889383816,33,0.00489977728285078,138,0.0204899777282851,279.176,0.0414515219005197,1259.806,0.187053600593912,391.176,0.0580810690423163,38,0.00564216778025241,23,0.00341499628804751,61,0.00905716406829993,61,0.00905716406829993,4,0.000593912397921307,197,0.0292501855976244,0,0,0.85,0.000126206384558278,3.306,0.00049086859688196,0,0,0.474,7.03786191536748e-05,208,0.0308834446919079,105,0.0155902004454343,108,0.0160356347438753,49,0.00727542687453601,122,0.0181143281365999,179,0.0265775798069785,100.176,0.0148739420935412,1198.806,0.177996436525612,269,0.0399406087602079,61,0.00905716406829993,33,0.00489977728285078,335,0.0497401633259094,109.63,0.0162776540460282
"KISA C",202223,6655,1476.74,0.221899323816679,447,0.067167543200601,114,0.017129977460556,12,0.00180315552216379,164,0.0246431254695718,0,0,4.286,0.000644027047332833,55,0.00826446280991736,273,0.0410217881292261,26,0.0039068369646882,128,0.0192336589030804,253.454,0.0380847483095417,1430.74,0.214987227648385,411.454,0.0618262960180316,46,0.00691209616829451,333,0.0500375657400451,68,0.0102178812922615,68,0.0102178812922615,12,0.00180315552216379,164,0.0246431254695718,0,0,2.636,0.000396093163035312,0,0,0,0,1.65,0.000247933884297521,132,0.0198347107438017,50,0.00751314800901578,146,0.0219383921863261,31,0.00465815176558978,123,0.0184823441021788,171,0.025694966190834,82.454,0.0123897821187077,1362.74,0.204769346356123,511,0.0767843726521412,68,0.0102178812922615,36,0.00540946656649136,282,0.042374154770849,54.286,0.00815717505634861
"KISA C",202222,6518,1228.482,0.188475299171525,95,0.0145750230131942,81,0.012427124884934,135,0.0207118748082234,167,0.0256213562442467,8,0.00122737035900583,1.128,0.000173059220619822,56,0.00859159251304081,247,0.037895059834305,14,0.0021478981282602,130,0.0199447683338447,294.354,0.0451601718318503,1177.482,0.180650813132863,566.354,0.0868907640380485,51,0.00782448603866217,14,0.0021478981282602,30,0.00460263884627186,30,0.00460263884627186,135,0.0207118748082234,167,0.0256213562442467,8,0.00122737035900583,0,0,0.578,8.86775084381712e-05,0,0,0.55,8.43817121816508e-05,124,0.0190242405645904,50,0.00767106474378644,129,0.019791347038969,40,0.00613685179502915,104,0.0159558146670758,195,0.0299171525007671,99.354,0.0152430193310832,1147.482,0.176048174286591,189,0.0289966247315127,30,0.00460263884627186,26,0.00398895366676895,285,0.0437250690395827,51.128,0.00784412396440626
"KISA C",202221,6459,1140.13,0.176518036847809,110,0.0170305000774114,78,0.0120761727821644,0,0,132,0.0204366000928936,0,0,1.386,0.000214584300975383,56,0.00867007276668215,268,0.0414924910976931,14,0.00216751819167054,101,0.0156370955256232,379.744,0.0587930020126955,1095.13,0.169551014088868,518.744,0.0803133612014244,45,0.00696702275894101,32,0.00495432729524694,33,0.00510915002322341,33,0.00510915002322341,0,0,132,0.0204366000928936,0,0,0,0,0.208,3.22031274191051e-05,0,0,1.178,0.000182381173556278,138,0.0213655364607524,47,0.00727666821489395,139,0.0215203591887289,21,0.00325127728750581,94,0.0145533364297879,266,0.0411828456417402,113.744,0.0176101563709553,1062.13,0.164441864065645,215,0.0332868865149404,33,0.00510915002322341,30,0.00464468183929401,217,0.0335965319708933,48.386,0.00749125251586933
"HUDDINGE MATBÖRSEN",202243,6572,1855.7,0.282364576993305,119,0.0181071211199026,10,0.00152160681679854,32,0.00486914181375533,176,0.0267802799756543,9,0.00136944613511869,0,0,94,0.0143031040779063,630,0.095861229458308,23,0.00349969567863664,44,0.00669506999391357,718.7,0.109357881923311,1846.7,0.280995130858186,985.7,0.149984783931832,9,0.00136944613511869,109,0.0165855143031041,1,0.000152160681679854,1,0.000152160681679854,32,0.00486914181375533,176,0.0267802799756543,9,0.00136944613511869,0,0,0,0,0,0,0,0,421,0.0640596469872185,77,0.0117163724893488,226,0.034388314059647,18,0.00273889227023737,49,0.00745587340231284,262,0.0398660986001217,456.7,0.0694917833231893,1845.7,0.280842970176506,539,0.0820146074254413,1,0.000152160681679854,6,0.000912964090079124,237,0.0360620815581254,77,0.0117163724893488
"HUDDINGE MATBÖRSEN",202233,7830,1538.322,0.196465134099617,92,0.011749680715198,92,0.011749680715198,0,0,200,0.0255427841634738,2,0.000255427841634738,0,0,63,0.00804597701149425,615,0.078544061302682,18,0.00229885057471264,62,0.00791826309067688,394.322,0.0503604086845466,1538.322,0.196465134099617,769.322,0.09825312899106,0,0,0,0,92,0.011749680715198,92,0.011749680715198,0,0,200,0.0255427841634738,2,0.000255427841634738,0,0,0,0,0,0,0,0,246,0.0314176245210728,59,0.00753512132822478,373,0.0476372924648787,21,0.00268199233716475,59,0.00753512132822478,247,0.0315453384418902,147.322,0.0188150702426565,1446.322,0.184715453384419,246,0.0314176245210728,92,0.011749680715198,12,0.00153256704980843,268,0.0342273307790549,59,0.00753512132822478
"HUDDINGE MATBÖRSEN",202232,7059,1539.266,0.218057231902536,210,0.0297492562685933,210,0.0297492562685933,0,0,266,0.0376823912735515,5,0.000708315625442697,0,0,75,0.0106247343816405,310,0.0439155687774472,12,0.00169995750106247,71,0.0100580818812863,380.266,0.0538696699249185,1539.266,0.218057231902536,523.266,0.0741274968125797,0,0,0,0,210,0.0297492562685933,210,0.0297492562685933,0,0,266,0.0376823912735515,5,0.000708315625442697,0,0,0,0,0,0,0,0,175,0.0247910468904944,72,0.0101997450063748,138,0.0195495112622184,8,0.00113330500070832,75,0.0106247343816405,265,0.037540728148463,115.266,0.0163289417764556,1329.266,0.188307975633942,175,0.0247910468904944,210,0.0297492562685933,10,0.00141663125088539,339,0.0480237994050149,72,0.0101997450063748
"HUDDINGE MATBÖRSEN",202231,5730,993.866,0.173449563699825,12,0.00209424083769634,12,0.00209424083769634,0,0,160,0.0279232111692845,15,0.00261780104712042,0,0,72,0.012565445026178,212,0.0369982547993019,7,0.0012216404886562,65,0.0113438045375218,438.866,0.07659092495637,993.866,0.173449563699825,560.866,0.0978823734729494,0,0,0,0,12,0.00209424083769634,12,0.00209424083769634,0,0,160,0.0279232111692845,15,0.00261780104712042,0,0,0,0,0,0,0,0,116,0.0202443280977312,61,0.0106457242582897,107,0.018673647469459,8,0.00139616055846422,64,0.0111692844677138,317,0.0553228621291449,121.866,0.0212680628272251,981.866,0.171355322862129,116,0.0202443280977312,12,0.00209424083769634,3,0.000523560209424084,229,0.0399650959860384,61,0.0106457242582897
"HUDDINGE MATBÖRSEN",202230,5345,818.466,0.153127408793265,11,0.00205799812909261,11,0.00205799812909261,0,0,183,0.0342376052385407,4,0.000748362956033676,0,0,78,0.0145930776426567,201,0.0376052385406922,12,0.00224508886810103,47,0.0087932647333957,271.466,0.0507887745556595,818.466,0.153127408793265,373.466,0.0698720299345182,0,0,0,0,11,0.00205799812909261,11,0.00205799812909261,0,0,183,0.0342376052385407,4,0.000748362956033676,0,0,0,0,0,0,0,0,107,0.0200187090739008,74,0.013844714686623,98,0.0183348924228251,17,0.00318054256314312,42,0.0078578110383536,185,0.0346117867165575,86.466,0.016176987839102,807.466,0.151069410664172,107,0.0200187090739008,11,0.00205799812909261,4,0.000748362956033676,238,0.0445275958840037,74,0.013844714686623
"HUDDINGE MATBÖRSEN",202229,5068,712.156,0.140520126282557,0,0,0,0,0,0,200,0.0394632991318074,5,0.000986582478295186,0,0,35,0.0069060773480663,144,0.0284135753749013,2,0.000394632991318074,60,0.0118389897395422,266.156,0.0525169692186267,712.156,0.140520126282557,350.156,0.0690915548539858,0,0,0,0,0,0,0,0,0,0,200,0.0394632991318074,5,0.000986582478295186,0,0,0,0,0,0,0,0,66,0.0130228887134964,34,0.00670876085240726,79,0.0155880031570639,14,0.00276243093922652,48,0.00947119179163378,181,0.0357142857142857,85.156,0.016802683504341,712.156,0.140520126282557,66,0.0130228887134964,0,0,9,0.00177584846093133,253,0.0499210734017364,34,0.00670876085240726
"HUDDINGE MATBÖRSEN",202228,5355,760.384,0.141995144724556,0,0,0,0,0,0,156,0.0291316526610644,10,0.00186741363211951,0,0,68,0.0126984126984127,177,0.0330532212885154,3,0.000560224089635854,62,0.011577964519141,284.384,0.0531062558356676,760.384,0.141995144724556,386.384,0.0721538748832866,0,0,0,0,0,0,0,0,0,0,156,0.0291316526610644,10,0.00186741363211951,0,0,0,0,0,0,0,0,88,0.0164332399626517,65,0.0121381886087768,92,0.0171802054154995,16,0.00298786181139122,49,0.00915032679738562,192,0.0358543417366947,92.384,0.0172519140989729,760.384,0.141995144724556,88,0.0164332399626517,0,0,1,0.000186741363211951,220,0.0410830999066293,65,0.0121381886087768
"HUDDINGE MATBÖRSEN",202227,5654,828.068,0.146457021577644,0,0,0,0,0,0,200,0.0353731871241599,10,0.00176865935620799,0,0,78,0.0137955429784224,149,0.0263530244074991,25,0.00442164839051999,57,0.0100813583303856,309.068,0.0546636009904492,828.068,0.146457021577644,389.068,0.0688128758401132,0,0,0,0,0,0,0,0,0,0,200,0.0353731871241599,10,0.00176865935620799,0,0,0,0,0,0,0,0,85,0.015033604527768,72,0.0127343473646976,70,0.012380615493456,24,0.00424478245489919,58,0.0102582242660064,190,0.0336045277679519,119.068,0.0210590732224973,828.068,0.146457021577644,85,0.015033604527768,0,0,6,0.0010611956137248,276,0.0488149982313406,72,0.0127343473646976
"HUDDINGE MATBÖRSEN",202226,6601,984.844,0.149196182396607,0,0,0,0,0,0,242,0.0366611119527344,2,0.00030298439630359,0,0,88,0.013331313437358,209,0.0316618694137252,9,0.00136342978336616,72,0.0109074382669293,362.844,0.05496803514619,984.844,0.149196182396607,482.844,0.0731470989244054,0,0,0,0,0,0,0,0,0,0,242,0.0366611119527344,2,0.00030298439630359,0,0,0,0,0,0,0,0,105,0.0159066808059385,74,0.0112104226632328,118,0.0178760793819118,13,0.00196939857597334,68,0.0103014694743221,244,0.036964096349038,118.844,0.0180039387971519,984.844,0.149196182396607,105,0.0159066808059385,0,0,19,0.00287835176488411,304,0.0460536282381457,74,0.0112104226632328
"HUDDINGE MATBÖRSEN",202225,6358,959.958,0.15098427178358,0,0,0,0,0,0,158,0.0248505819440075,5,0.000786410821012897,0,0,84,0.0132117017930167,249,0.0391632588864423,17,0.00267379679144385,101,0.0158854985844605,345.958,0.054413022963196,959.958,0.15098427178358,461.958,0.0726577540106952,0,0,0,0,0,0,0,0,0,0,158,0.0248505819440075,5,0.000786410821012897,0,0,0,0,0,0,0,0,149,0.0234350424661843,73,0.0114815979867883,111,0.0174583202264863,17,0.00267379679144385,101,0.0158854985844605,230,0.0361748977665933,115.958,0.0182381251966027,959.958,0.15098427178358,149,0.0234350424661843,0,0,11,0.00173010380622837,265,0.0416797735136836,73,0.0114815979867883
