"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"KISA C",202233,7186,886.74,0.123398274422488,115.882,0.0161260784859449,93,0.0129418313387142,33,0.00459226273309212,251,0.0349290286668522,0,0,61.858,0.0086081269134428,4,0.00055663790704147,35,0.00487058168661286,117,0.016281658780963,5,0.000695797383801837,171,0.0237962705260228,873.74,0.121589201224603,364,0.0506540495407737,13,0.00180907319788478,102.882,0.0143170052880601,0,0,80,0.0111327581408294,12,0.00166991372112441,21,0.00292234901196771,187,0.0260228221541887,64,0.00890620651266351,0,0,60,0.00834956860562204,0,0,0,0,1.858,0.000258558307820763,15,0.00208739215140551,24,0.00333982744224882,117,0.016281658780963,5,0.000695797383801837,37,0.00514890064013359,134,0.0186473698858892,873.74,0.121589201224603,261.882,0.0364433620929585,0,0,64,0.00890620651266351,0,0,61.858,0.0086081269134428,122,0.0169774561647648
"KISA C",202232,7117,1033.012,0.145147112547422,58,0.00814950119432345,165,0.0231839258114374,32,0.00449627652100604,310,0.043557678797246,0,0,93.012,0.0130689897428692,4,0.000562034565125755,42,0.00590136293382043,130,0.018266123366587,9,0.00126457777153295,190,0.0266966418434734,975.012,0.136997611353098,433,0.060840241674863,58,0.00814950119432345,0,0,0,0,107,0.015034424617114,10,0.00140508641281439,22,0.00309119010819165,144,0.0202332443445272,166,0.0233244344527188,0,0,92,0.0129267949978924,0,0,0,0,1.012,0.000142194744976816,7,0.000983560488970072,39,0.00547983700997611,130,0.018266123366587,9,0.00126457777153295,72,0.0101166221722636,118,0.0165800196712098,975.012,0.136997611353098,144,0.0202332443445272,0,0,166,0.0233244344527188,0,0,93.012,0.0130689897428692,139,0.01953070113812
"KISA C",202231,6748,1738.218,0.257590100770599,17.218,0.0025515708358032,106,0.0157083580320095,33,0.00489033787788975,1123,0.166419679905157,0,0,67,0.00992886781268524,10,0.0014819205690575,46,0.00681683461766449,99,0.0146710136336692,10,0.0014819205690575,227,0.0336395969176052,1726.218,0.25581179608773,1276,0.189093064611737,12,0.001778304682869,5.218,0.000773266152934203,0,0,94,0.0139300533491405,12,0.001778304682869,21,0.00311203319502075,1052,0.155898043864849,71,0.0105216360403082,0,0,67,0.00992886781268524,0,0,0,0,0,0,27,0.00400118553645525,29,0.00429756965026675,99,0.0146710136336692,10,0.0014819205690575,60,0.00889152341434499,167,0.0247480735032602,1726.218,0.25581179608773,203.218,0.0301152934202727,0,0,71,0.0105216360403082,0,0,67,0.00992886781268524,109,0.0161529342027267
"KISA C",202230,6956,1244.888,0.178966072455434,37.888,0.0054468085106383,115,0.0165324899367453,37,0.00531914893617021,242,0.0347901092581944,0,0,381,0.0547728579643473,3,0.000431282346175963,48,0.00690051753881541,147,0.0211328349626222,6,0.000862564692351926,228,0.0327774583093732,1237.888,0.177959746981024,411,0.059085681426107,7,0.00100632547441058,30.888,0.00444048303622772,0,0,108,0.0155261644623347,12,0.00172512938470385,25,0.00359401955146636,160,0.0230017251293847,82,0.0117883841288097,0,0,381,0.0547728579643473,0,0,0,0,0,0,27,0.00388154111558367,24,0.00345025876940771,147,0.0211328349626222,6,0.000862564692351926,76,0.0109258194364577,152,0.0218516388729155,1237.888,0.177959746981024,210.888,0.0303174238067855,0,0,82,0.0117883841288097,0,0,381,0.0547728579643473,153,0.0219953996549741
"KISA C",202229,7245,1152,0.159006211180124,26,0.00358868184955141,144,0.0198757763975155,51,0.00703933747412008,318,0.0438923395445135,0,0,105,0.0144927536231884,127,0.0175293305728088,45,0.0062111801242236,84,0.0115942028985507,8,0.00110420979986197,244,0.0336783988957902,1126,0.155417529330573,375,0.05175983436853,26,0.00358868184955141,0,0,0,0,118,0.0162870945479641,14,0.00193236714975845,37,0.00510697032436163,84,0.0115942028985507,234,0.0322981366459627,0,0,105,0.0144927536231884,0,0,0,0,0,0,155,0.0213940648723257,17,0.00234644582470669,84,0.0115942028985507,8,0.00110420979986197,88,0.0121463077984817,156,0.0215320910973085,1126,0.155417529330573,320,0.044168391994479,0,0,234,0.0322981366459627,0,0,105,0.0144927536231884,92,0.0126984126984127
"KISA C",202228,6816,764.356,0.112141431924883,27,0.0039612676056338,117,0.0171654929577465,43,0.00630868544600939,182,0.0267018779342723,0,0,52.356,0.00768133802816901,4,0.000586854460093897,54,0.00792253521126761,85,0.0124706572769953,6,0.000880281690140845,194,0.028462441314554,737.356,0.108180164319249,276,0.0404929577464789,27,0.0039612676056338,0,0,0,0,90,0.0132042253521127,13,0.00190727699530516,30,0.00440140845070423,46,0.00674882629107981,136,0.0199530516431925,0,0,45,0.00660211267605634,0,0,0,0,7.356,0.00107922535211268,34,0.00498826291079812,24,0.00352112676056338,85,0.0124706572769953,6,0.000880281690140845,46,0.00674882629107981,148,0.0217136150234742,737.356,0.108180164319249,182,0.0267018779342723,0,0,136,0.0199530516431925,0,0,52.356,0.00768133802816901,91,0.0133509389671362
"KISA C",202227,6699,1785.208,0.266488729661143,21,0.00313479623824451,82,0.0122406329302881,68,0.0101507687714584,1129,0.168532616808479,0,0,81.208,0.0121224063293029,8,0.00119420809075981,62,0.00925511270338857,115,0.0171667413046723,4,0.000597104045379907,215,0.03209434243917,1764.208,0.263353933422899,1133,0.169129720853859,21,0.00313479623824451,0,0,0,0,61,0.00910583669204359,17,0.00253769219286461,51,0.00761307657859382,910,0.135841170323929,219,0.0326914464845499,0,0,81,0.0120913569189431,0.208,3.10494103597552e-05,0,0,0,0,33,0.00492610837438424,37,0.00552321241976414,115,0.0171667413046723,4,0.000597104045379907,62,0.00925511270338857,153,0.0228392297357815,1764.208,0.263353933422899,212,0.0316465144051351,0,0,219,0.0326914464845499,0,0,81.208,0.0121224063293029,119,0.0177638453500522
"KISA C",202226,6785,839.156,0.12367811348563,27,0.00397936624907885,107,0.0157700810611643,40,0.00589535740604274,158,0.0232866617538688,0,0,50.156,0.00739218865143699,11,0.00162122328666175,43,0.00633750921149595,204,0.030066322770818,12,0.00176860722181282,187,0.0275607958732498,812.156,0.119698747236551,350,0.051584377302874,27,0.00397936624907885,0,0,0,0,80,0.0117907148120855,16,0.0023581429624171,24,0.00353721444362564,132,0.019454679439941,26,0.00383198231392778,0,0,50,0.00736919675755343,0,0,0,0,0.156,2.29918938835667e-05,28,0.00412675018422992,26,0.00383198231392778,204,0.030066322770818,12,0.00176860722181282,52,0.00766396462785556,135,0.0198968312453943,812.156,0.119698747236551,170,0.0250552689756817,0,0,26,0.00383198231392778,0,0,50.156,0.00739218865143699,216,0.0318349299926308
"KISA C",202225,7034,1073.6,0.152630082456639,23,0.00326983224338925,380,0.0540233153255616,30,0.00426499857833381,277,0.0393801535399488,0,0,30.6,0.00435029854990048,8,0.00113733295422235,46,0.0065396644867785,65,0.00924083025305658,4,0.000568666477111174,210,0.0298549900483367,1050.6,0.14936025021325,642,0.0912709695763435,23,0.00326983224338925,0,0,0,0,357,0.0507534830821723,19,0.00270116576627808,11,0.00156383281205573,122,0.0173443275518908,155,0.022035825988058,0,0,29,0.00412283195905601,0,0,0,0,1.6,0.00022746659084447,24,0.00341199886266705,30,0.00426499857833381,65,0.00924083025305658,4,0.000568666477111174,75,0.0106624964458345,135,0.0191924936025021,1050.6,0.14936025021325,154,0.0218936593687802,0,0,155,0.022035825988058,0,0,30.6,0.00435029854990048,69,0.00980949673016776
"KISA C",202224,6735,1079.396,0.160266666666667,16,0.00237564959168523,98,0.014550853749072,28,0.00415738678544915,130,0.0193021529324425,0,0,360.396,0.0535109131403118,8,0.00118782479584261,33,0.00489977728285078,80,0.0118782479584261,8,0.00118782479584261,318,0.0472160356347439,1063.396,0.157891017074981,276,0.0409799554565702,16,0.00237564959168523,0,0,0,0,82,0.0121752041573868,15,0.0022271714922049,13,0.00193021529324425,85,0.0126206384558278,45,0.0066815144766147,0,0,360,0.0534521158129176,0,0,0,0,0.396,5.87973273942094e-05,8,0.00118782479584261,33,0.00489977728285078,80,0.0118782479584261,8,0.00118782479584261,45,0.0066815144766147,273,0.0405345211581292,1063.396,0.157891017074981,294,0.043652561247216,0,0,45,0.0066815144766147,0,0,360.396,0.0535109131403118,88,0.0130660727542687
"KISA C",202223,6655,1641.68,0.24668369646882,34,0.00510894064613073,130,0.019534184823441,15,0.00225394440270473,1064,0.159879789631856,0,0,67.68,0.0101697971450038,6,0.000901577761081893,62,0.00931630353117956,89,0.0133734034560481,12,0.00180315552216379,162,0.0243425995492111,1607.68,0.24157475582269,1171,0.17595792637115,34,0.00510894064613073,0,0,0,0,96,0.0144252441773103,2,0.000300525920360631,13,0.0019534184823441,935,0.140495867768595,129,0.0193839218632607,0,0,61,0.00916604057099925,0,0,0,0,6.68,0.00100375657400451,34,0.00510894064613073,34,0.00510894064613073,89,0.0133734034560481,12,0.00180315552216379,42,0.00631104432757325,120,0.0180315552216379,1607.68,0.24157475582269,139,0.0208865514650639,0,0,129,0.0193839218632607,0,0,67.68,0.0101697971450038,101,0.0151765589782119
"KISA C",202222,6518,1117.614,0.171465787051243,71,0.0108929119361767,174,0.0266953053083768,54,0.00828474992328935,380,0.0583000920527769,0,0,72.614,0.0111405339061062,7,0.0010739490641301,100,0.0153421294875729,90,0.0138079165388156,3,0.000460263884627186,166,0.025467934949371,1046.614,0.160572875115066,522,0.0800859159251304,71,0.0108929119361767,0,0,0,0,103,0.0158023933722001,12,0.00184105553850875,42,0.00644369438478061,190,0.0291500460263885,190,0.0291500460263885,0,0,70,0.010739490641301,0,0,0,0,2.614,0.000401043264805155,27,0.00414237496164468,80,0.0122737035900583,90,0.0138079165388156,3,0.000460263884627186,46,0.00705737956428352,120,0.0184105553850875,1046.614,0.160572875115066,169,0.0259281988339982,0,0,190,0.0291500460263885,0,0,72.614,0.0111405339061062,93,0.0142681804234428
"KISA C",202221,6459,1263.23,0.195576714661712,164,0.0253909273881406,229,0.0354544047066109,26,0.00402539092738814,290,0.0448985911131754,0,0,72.23,0.0111828456417402,5,0.000774113639882335,161,0.0249264592042112,115,0.0178046137172937,8,0.00123858182381174,193,0.0298807864994581,1099.23,0.170185787273572,581,0.0899520049543273,164,0.0253909273881406,0,0,0,0,65,0.0100634773184704,7,0.00108375909583527,19,0.00294163183155287,137,0.021210713732776,153,0.0236878773803994,0,0,70,0.0108375909583527,0,0,0,0,2.23,0.000345254683387521,129,0.0199721319089642,37,0.00572844093512928,115,0.0178046137172937,8,0.00123858182381174,47,0.00727666821489395,146,0.0226041182845642,1099.23,0.170185787273572,170,0.0263198637559994,0,0,153,0.0236878773803994,0,0,72.23,0.0111828456417402,123,0.0190431955411054
"KISA C",202220,6409,1057.388,0.164984865033547,32,0.00499297862381027,130,0.0202839756592292,24,0.0037447339678577,338,0.0527383367139959,0,0,72.388,0.0112947417693868,40,0.00624122327976283,66,0.0102980184116087,215,0.0335465751287252,8,0.00124824465595257,132,0.0205960368232174,1025.388,0.159991886409736,334,0.0521142143860197,32,0.00499297862381027,0,0,0,0,98,0.0152909970354189,8,0.00124824465595257,16,0.00249648931190513,93,0.0145108441254486,245,0.0382274925885474,0,0,71,0.011078171321579,0,0,0,0,1.388,0.00021657044780777,57,0.00889374317366204,49,0.00764549851770947,215,0.0335465751287252,8,0.00124824465595257,37,0.00577313153378062,95,0.0148229052894367,1025.388,0.159991886409736,151,0.0235606178811047,0,0,245,0.0382274925885474,0,0,72.388,0.0112947417693868,223,0.0347948197846778
"KISA C",202219,6164,1298.506,0.210659636599611,14,0.00227125243348475,109,0.0176833225178456,20,0.00324464633354964,815,0.132219338092148,0,0,66.506,0.0107894224529526,3,0.000486696950032446,55,0.00892277741726152,75,0.0121674237508112,8,0.00129785853341986,133,0.0215768981181051,1284.506,0.208388384166126,876,0.142115509409474,14,0.00227125243348475,0,0,0,0,95,0.0154120700843608,3,0.000486696950032446,17,0.0027579493835172,680,0.110317975340688,135,0.0219013627514601,0,0,64,0.0103828682673589,0,0,0,0,2.506,0.00040655418559377,17,0.0027579493835172,41,0.00665152498377677,75,0.0121674237508112,8,0.00129785853341986,29,0.00470473718364698,104,0.0168721609344581,1284.506,0.208388384166126,124,0.0201168072680078,0,0,135,0.0219013627514601,0,0,66.506,0.0107894224529526,83,0.013465282284231
"KISA C",202218,6062,1202.182,0.198314417683933,83.75,0.0138155724183438,133,0.0219399538106236,29,0.00478389970306829,387,0.0638403167271527,0,0,192.432,0.0317439788848565,10,0.00164962058726493,24,0.00395908940943583,194,0.0320026393929396,15,0.00247443088089739,134,0.02210491586935,1155.182,0.190561200923788,339,0.0559221379082811,47,0.00775321676014517,36.75,0.00606235565819861,0,0,86,0.0141867370504784,13,0.00214450676344441,16,0.00263939293962389,130,0.0214450676344441,257,0.0423952490927087,0,0,192,0.0316727152754866,0,0,0,0,0.432,7.12636093698449e-05,34,0.00560870999670076,0,0,194,0.0320026393929396,15,0.00247443088089739,39,0.00643352029033322,95,0.0156713955790168,1155.182,0.190561200923788,157.75,0.0260227647641043,0,0,257,0.0423952490927087,0,0,192.432,0.0317439788848565,209,0.034477070273837
"KISA C",202217,6158,1175.071,0.190820233842157,87.901,0.0142742773627801,130,0.0211107502435856,29,0.00470932120818448,392,0.063657031503735,0,0,82.17,0.013343618057811,8,0.00129912309191296,13,0.00211107502435856,115,0.0186748944462488,16,0.00259824618382592,302,0.0490418967197142,1147.071,0.186273303020461,339,0.0550503410198116,28,0.00454693082169536,59.901,0.00972734654108477,0,0,102,0.0165638194218902,6,0.000974342318934719,23,0.00373497888924976,144,0.0233842156544333,248,0.0402728158493017,0,0,80,0.0129912309191296,0.172,2.79311464761286e-05,0,0,1.998,0.000324455992205261,21,0.00341019811627152,0,0,115,0.0186748944462488,16,0.00259824618382592,46,0.00746995777849951,256,0.0415719389412147,1147.071,0.186273303020461,346.901,0.0563333874634622,0,0,248,0.0402728158493017,0,0,82.17,0.013343618057811,131,0.0212731406300747
"HUDDINGE MATBÖRSEN",202235,7079,2714.776,0.38349710411075,391.776,0.0553434100861704,461,0.0651221924000565,219,0.0309365729622828,1003,0.14168667890945,0,0,0,0,93,0.0131374487922023,77,0.0108772425483825,27,0.00381409803644583,15,0.00211894335358101,428,0.0604605170221783,2469.776,0.34888769600226,1568,0.221500211894335,245,0.0346094081084899,121.776,0.0172024297217121,25,0.00353157225596836,216,0.0305127842915666,23,0.00324904647549089,196,0.0276875264867919,898,0.126854075434383,105,0.0148326034750671,0,0,0,0,0,0,0,0,0,0,149,0.0210481706455714,21,0.00296652069501342,27,0.00381409803644583,15,0.00211894335358101,109,0.015397655036022,319,0.0450628619861562,2469.776,0.34888769600226,729.776,0.103090266986863,25,0.00353157225596836,105,0.0148326034750671,0,0,0,0,42,0.00593304139002684
"HUDDINGE MATBÖRSEN",202233,7830,610.198,0.077930779054917,82.198,0.0104978288633461,0,0,29,0.0037037037037037,222,0.0283524904214559,0,0,0,0,1,0.000127713920817369,18,0.00229885057471264,56,0.00715197956577267,8,0.00102171136653895,194,0.0247765006385696,610.198,0.077930779054917,203,0.0259259259259259,0,0,82.198,0.0104978288633461,0,0,0,0,11,0.00140485312899106,18,0.00229885057471264,128,0.0163473818646232,94,0.0120051085568327,0,0,0,0,0,0,0,0,0,0,1,0.000127713920817369,18,0.00229885057471264,56,0.00715197956577267,8,0.00102171136653895,46,0.00587484035759898,148,0.0189016602809706,610.198,0.077930779054917,249.198,0.0318260536398467,0,0,94,0.0120051085568327,0,0,0,0,64,0.00817369093231162
"HUDDINGE MATBÖRSEN",202232,7059,665.081,0.0942174528970109,5.081,0.000719790338574869,0,0,49,0.00694149312933843,362,0.0512820512820513,0,0,0,0,5,0.000708315625442697,14,0.00198328375123955,49,0.00694149312933843,8,0.00113330500070832,173,0.0245077206403173,665.081,0.0942174528970109,305,0.0432072531520045,0,0,5.081,0.000719790338574869,0,0,0,0,21,0.00297492562685933,28,0.00396656750247911,203,0.0287576143929735,159,0.0225244368890778,0,0,0,0,0,0,0,0,0,0,5,0.000708315625442697,14,0.00198328375123955,49,0.00694149312933843,8,0.00113330500070832,67,0.00949142938093214,106,0.0150162912593852,665.081,0.0942174528970109,144.081,0.0204109647258819,0,0,159,0.0225244368890778,0,0,0,0,57,0.00807479813004675
"HUDDINGE MATBÖRSEN",202231,5730,1216.339,0.212275567190227,16.339,0.00285148342059337,0,0,35,0.00610820244328098,881,0.153752181500873,0,0,0,0,7,0.0012216404886562,15,0.00261780104712042,50,0.0087260034904014,3,0.000523560209424084,209,0.0364746945898778,1216.339,0.212275567190227,934,0.163001745200698,0,0,16.339,0.00285148342059337,0,0,0,0,21,0.00366492146596859,14,0.00244328097731239,815,0.142233856893543,66,0.0115183246073298,0,0,0,0,0,0,0,0,0,0,7,0.0012216404886562,15,0.00261780104712042,50,0.0087260034904014,3,0.000523560209424084,83,0.0144851657940663,126,0.0219895287958115,1216.339,0.212275567190227,163.339,0.0285059336823735,0,0,66,0.0115183246073298,0,0,0,0,53,0.00924956369982548
"HUDDINGE MATBÖRSEN",202230,5345,554.758,0.103790084190833,44.758,0.00837380729653882,0,0,29,0.00542563143124415,255,0.0477081384471469,0,0,0,0,4,0.000748362956033676,17,0.00318054256314312,30,0.00561272217025257,4,0.000748362956033676,171,0.0319925163704397,554.758,0.103790084190833,220,0.0411599625818522,0,0,44.758,0.00837380729653882,0,0,0,0,14,0.00261927034611787,15,0.00280636108512629,145,0.0271281571562208,110,0.0205799812909261,0,0,0,0,0,0,0,0,0,0,7,0.00130963517305893,14,0.00261927034611787,30,0.00561272217025257,4,0.000748362956033676,44,0.00823199251637044,127,0.0237605238540692,554.758,0.103790084190833,190.758,0.035689055191768,0,0,110,0.0205799812909261,0,0,0,0,34,0.00636108512628625
"HUDDINGE MATBÖRSEN",202229,5068,501,0.0988555643251776,0,0,0,0,28,0.00552486187845304,219,0.0432123125493291,0,0,0,0,72,0.0142067876874507,14,0.00276243093922652,31,0.00611681136543015,2,0.000394632991318074,135,0.02663772691397,501,0.0988555643251776,209,0.0412391475927388,0,0,0,0,0,0,0,0,17,0.00335438042620363,11,0.00217048145224941,149,0.0294001578531965,70,0.0138121546961326,0,0,0,0,0,0,0,0,0,0,74,0.0146014206787687,12,0.00236779794790845,31,0.00611681136543015,2,0.000394632991318074,29,0.00572217837411208,106,0.0209155485398579,501,0.0988555643251776,189,0.037292817679558,0,0,70,0.0138121546961326,0,0,0,0,33,0.00651144435674822
"HUDDINGE MATBÖRSEN",202228,5355,490,0.0915032679738562,0,0,0,0,31,0.0057889822595705,236,0.0440709617180205,0,0,0,0,1,0.000186741363211951,16,0.00298786181139122,32,0.00597572362278245,1,0.000186741363211951,173,0.0323062558356676,490,0.0915032679738562,253,0.0472455648926237,0,0,0,0,0,0,0,0,17,0.00317460317460317,14,0.00261437908496732,175,0.0326797385620915,61,0.011391223155929,0,0,0,0,0,0,0,0,0,0,4,0.000746965452847806,13,0.00242763772175537,32,0.00597572362278245,1,0.000186741363211951,45,0.00840336134453781,128,0.0239028944911298,490,0.0915032679738562,143,0.0267040149393091,0,0,61,0.011391223155929,0,0,0,0,33,0.0061624649859944
"HUDDINGE MATBÖRSEN",202227,5654,920,0.162716660771135,0,0,0,0,104,0.0183940573045631,576,0.10187477891758,0,0,0,0,4,0.000707463742483198,17,0.00300672090555359,41,0.00725150336045278,8,0.0014149274849664,170,0.0300672090555359,920,0.162716660771135,549,0.0970993986558189,0,0,0,0,0,0,0,0,11,0.00194552529182879,93,0.0164485320127343,478,0.0845419172267421,98,0.0173328616908383,0,0,0,0,0,0,0,0,0,0,5,0.000884329678103997,16,0.00282985496993279,41,0.00725150336045278,8,0.0014149274849664,43,0.00760523523169438,127,0.0224619738238415,920,0.162716660771135,224,0.0396179695790591,0,0,98,0.0173328616908383,0,0,0,0,49,0.00866643084541917
"HUDDINGE MATBÖRSEN",202226,6601,453,0.0686259657627632,0,0,0,0,35,0.00530222693531283,195,0.0295409786396001,0,0,0,0,6,0.000908953188910771,29,0.00439327374640206,24,0.00363581275564308,3,0.000454476594455386,161,0.024390243902439,453,0.0686259657627632,255,0.0386305105287078,0,0,0,0,0,0,0,0,19,0.00287835176488411,16,0.00242387517042872,144,0.0218148765338585,51,0.00772610210574155,0,0,0,0,0,0,0,0,0,0,12,0.00181790637782154,23,0.00348432055749129,24,0.00363581275564308,3,0.000454476594455386,63,0.0095440084835631,98,0.0148462354188759,453,0.0686259657627632,120,0.0181790637782154,0,0,51,0.00772610210574155,0,0,0,0,27,0.00409028935009847
"HUDDINGE MATBÖRSEN",202225,6358,659,0.1036489462095,0,0,204,0.0320855614973262,30,0.00471846492607738,181,0.0284680717206669,0,0,0,0,4,0.000629128656810318,27,0.00424661843346964,41,0.00644856873230576,8,0.00125825731362064,164,0.025794274929223,659,0.1036489462095,425,0.0668449197860963,0,0,0,0,0,0,204,0.0320855614973262,18,0.00283107895564643,12,0.00188738597043095,120,0.0188738597043095,61,0.00959421201635735,0,0,0,0,0,0,0,0,0,0,8,0.00125825731362064,23,0.00361748977665933,41,0.00644856873230576,8,0.00125825731362064,56,0.00880780119534445,108,0.0169864737338786,659,0.1036489462095,124,0.0195029883611198,0,0,61,0.00959421201635735,0,0,0,0,49,0.00770682604592639
"HUDDINGE MATBÖRSEN",202224,7503,634,0.0844995335199254,0,0,0,0,30,0.0039984006397441,223,0.0297214447554312,0,0,0,0,6,0.00079968012794882,24,0.00319872051179528,43,0.00573104091696655,7,0.000932960149273624,301,0.0401172864187658,634,0.0844995335199254,198,0.0263894442223111,0,0,0,0,0,0,0,0,23,0.00306544049047048,7,0.000932960149273624,130,0.0173264027722244,93,0.0123950419832067,0,0,0,0,0,0,0,0,0,0,6,0.00079968012794882,24,0.00319872051179528,43,0.00573104091696655,7,0.000932960149273624,21,0.00279888044782087,280,0.037318405970945,634,0.0844995335199254,293,0.0390510462481674,0,0,93,0.0123950419832067,0,0,0,0,50,0.00666400106624017
"HUDDINGE MATBÖRSEN",202223,8076,1080,0.133729569093611,0,0,0,0,42,0.00520059435364042,807,0.099925705794948,0,0,0,0,11,0.00136206042595344,23,0.00284794452699356,43,0.00532441802872709,3,0.00037147102526003,151,0.0186973749380882,1080,0.133729569093611,763,0.0944774640911342,0,0,0,0,0,0,0,0,31,0.00383853392768697,11,0.00136206042595344,701,0.0868003962357603,106,0.0131253095591877,0,0,0,0,0,0,0,0,0,0,17,0.0021050024764735,17,0.0021050024764735,43,0.00532441802872709,3,0.00037147102526003,8,0.000990589400693413,143,0.0177067855373947,1080,0.133729569093611,165,0.0204309063893016,0,0,106,0.0131253095591877,0,0,0,0,46,0.00569588905398712
"HUDDINGE MATBÖRSEN",202222,7614,621,0.0815602836879433,5,0.000656685053848174,16,0.00210139217231416,34,0.00446545836616759,299,0.0392697662201208,0,0,0,0,6,0.000788022064617809,46,0.0060415024954032,33,0.00433412135539795,6,0.000788022064617809,176,0.0231153138954557,616,0.0809035986340951,312,0.0409771473601261,5,0.000656685053848174,0,0,0,0,11,0.00144470711846598,26,0.00341476228001051,8,0.00105069608615708,185,0.0242973469923825,114,0.0149724192277384,0,0,0,0,0,0,0,0,0,0,13,0.00170738114000525,39,0.00512214342001576,33,0.00433412135539795,6,0.000788022064617809,39,0.00512214342001576,137,0.01799317047544,616,0.0809035986340951,151,0.0198318886262149,0,0,114,0.0149724192277384,0,0,0,0,39,0.00512214342001576
"HUDDINGE MATBÖRSEN",202221,7851,878,0.111832887530251,43,0.00547700929817858,62,0.00789708317411795,38,0.00484014775187874,335,0.0426697236020889,0,0,0,0,33,0.00420328620557891,91,0.011590880142657,58,0.00738759393707808,9,0.0011463507833397,209,0.0266208126353331,835,0.106355878232072,432,0.0550248376003057,43,0.00547700929817858,0,0,0,0,19,0.00242007387593937,26,0.00331168004075914,12,0.0015284677111196,186,0.0236912495223538,149,0.0189784740797351,0,0,0,0,0,0,0,0,0,0,101,0.0128646032352567,23,0.00292956311297924,58,0.00738759393707808,9,0.0011463507833397,67,0.00853394472041778,142,0.0180868679149153,835,0.106355878232072,187,0.0238186218316138,0,0,149,0.0189784740797351,0,0,0,0,67,0.00853394472041778
