"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-30,718,95,0.132311977715877,4,0.00557103064066852,11,0.0153203342618384,13,0.0181058495821727,30,0.0417827298050139,0,0,0,0,0,0,11,0.0153203342618384,15,0.020891364902507,0,0,11,0.0153203342618384,95,0.132311977715877,34,0.0473537604456825,0,0,2,0.00278551532033426,2,0.00278551532033426,11,0.0153203342618384,10,0.0139275766016713,3,0.00417827298050139,0,0,30,0.0417827298050139,0,0,0,0,0,0,1,0.00139275766016713,10,0.0139275766016713,15,0.020891364902507,0,0,1,0.00139275766016713,10,0.0139275766016713,95,0.132311977715877,13,0.0181058495821727,2,0.00278551532033426,46,0.064066852367688,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-29,770,87.872,0.114119480519481,0,0,25,0.0324675324675325,7,0.00909090909090909,33,0.0428571428571429,1.872,0.00243116883116883,0,0,0,0,4,0.00519480519480519,2,0.0025974025974026,0,0,15,0.0194805194805195,87.872,0.114119480519481,47.872,0.0621714285714286,0,0,0,0,0,0,25,0.0324675324675325,7,0.00909090909090909,0,0,8,0.0103896103896104,25,0.0324675324675325,1.872,0.00243116883116883,0,0,0,0,0,0,4,0.00519480519480519,2,0.0025974025974026,0,0,1,0.0012987012987013,14,0.0181818181818182,87.872,0.114119480519481,4,0.00519480519480519,0,0,36,0.0467532467532468,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-28,871,136,0.156142365097589,2,0.00229621125143513,26,0.0298507462686567,11,0.0126291618828932,48,0.0551090700344432,0,0,0,0,0,0,8,0.00918484500574053,14,0.0160734787600459,4,0.00459242250287026,23,0.026406429391504,136,0.156142365097589,52,0.0597014925373134,0,0,0,0,2,0.00229621125143513,26,0.0298507462686567,11,0.0126291618828932,0,0,12,0.0137772675086108,36,0.0413318025258324,0,0,0,0,0,0,2,0.00229621125143513,6,0.0068886337543054,14,0.0160734787600459,4,0.00459242250287026,8,0.00918484500574053,15,0.0172215843857635,136,0.156142365097589,8,0.00918484500574053,2,0.00229621125143513,74,0.0849598163030999,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-27,817,112.66,0.137894736842105,2,0.00244798041615667,43,0.0526315789473684,12,0.01468788249694,26,0.0318237454100367,1.66,0.00203182374541004,0,0,0,0,9,0.011015911872705,1,0.00122399020807834,0,0,18,0.02203182374541,112.66,0.137894736842105,68.66,0.0840391676866585,0,0,0,0,2,0.00244798041615667,43,0.0526315789473684,8,0.00979192166462668,4,0.00489596083231334,5,0.00611995104039168,21,0.025703794369645,1.66,0.00203182374541004,0,0,0,0,1,0.00122399020807834,8,0.00979192166462668,1,0.00122399020807834,0,0,6,0.00734394124847001,12,0.01468788249694,112.66,0.137894736842105,9,0.011015911872705,2,0.00244798041615667,33,0.0403916768665851,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-26,794,145.81,0.183639798488665,2,0.00251889168765743,28,0.035264483627204,15,0.0188916876574307,52,0.0654911838790932,24.81,0.0312468513853904,0,0,0,0,9,0.0113350125944584,9,0.0113350125944584,1,0.00125944584382872,5,0.00629722921914358,145.81,0.183639798488665,72.81,0.0917002518891688,0,0,0,0,2,0.00251889168765743,28,0.035264483627204,13,0.0163727959697733,2,0.00251889168765743,19,0.0239294710327456,33,0.0415617128463476,24.81,0.0312468513853904,0,0,0,0,0,0,9,0.0113350125944584,9,0.0113350125944584,1,0.00125944584382872,0,0,5,0.00629722921914358,145.81,0.183639798488665,9,0.0113350125944584,2,0.00251889168765743,62,0.0780856423173804,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-25,845,137.424,0.162631952662722,2,0.00236686390532544,38,0.0449704142011834,13,0.0153846153846154,30,0.0355029585798817,24.424,0.0289041420118343,0,0,1,0.00118343195266272,8,0.00946745562130178,14,0.0165680473372781,1,0.00118343195266272,6,0.00710059171597633,137.424,0.162631952662722,81.424,0.0963597633136095,0,0,0,0,2,0.00236686390532544,38,0.0449704142011834,7,0.00828402366863905,6,0.00710059171597633,3,0.00355029585798817,27,0.0319526627218935,24.424,0.0289041420118343,0,0,0,0,4,0.00473372781065089,5,0.00591715976331361,14,0.0165680473372781,1,0.00118343195266272,0,0,6,0.00710059171597633,137.424,0.162631952662722,9,0.0106508875739645,2,0.00236686390532544,45,0.0532544378698225,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,2022-01-24,825,123.456,0.149643636363636,4,0.00484848484848485,28,0.0339393939393939,11,0.0133333333333333,38,0.0460606060606061,22.456,0.0272193939393939,0,0,0,0,2,0.00242424242424242,5,0.00606060606060606,3,0.00363636363636364,10,0.0121212121212121,123.456,0.149643636363636,69.456,0.0841890909090909,0,0,4,0.00484848484848485,0,0,28,0.0339393939393939,7,0.00848484848484849,4,0.00484848484848485,17,0.0206060606060606,21,0.0254545454545455,22.456,0.0272193939393939,0,0,0,0,0,0,2,0.00242424242424242,5,0.00606060606060606,3,0.00363636363636364,2,0.00242424242424242,8,0.0096969696969697,123.456,0.149643636363636,6,0.00727272727272727,0,0,48,0.0581818181818182,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-23,676,69,0.10207100591716,2,0.0029585798816568,0,0,3,0.00443786982248521,43,0.0636094674556213,0,0,0,0,0,0,6,0.00887573964497041,8,0.0118343195266272,0,0,7,0.0103550295857988,69,0.10207100591716,9,0.0133136094674556,0,0,0,0,2,0.0029585798816568,0,0,2,0.0029585798816568,1,0.0014792899408284,9,0.0133136094674556,34,0.0502958579881657,0,0,0,0,0,0,0,0,6,0.00887573964497041,8,0.0118343195266272,0,0,1,0.0014792899408284,6,0.00887573964497041,69,0.10207100591716,6,0.00887573964497041,2,0.0029585798816568,52,0.0769230769230769,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-22,748,85,0.113636363636364,3,0.00401069518716578,15,0.0200534759358289,3,0.00401069518716578,46,0.0614973262032086,0,0,0,0,0,0,5,0.00668449197860963,5,0.00668449197860963,0,0,8,0.0106951871657754,85,0.113636363636364,22,0.0294117647058824,0,0,2,0.00267379679144385,1,0.00133689839572193,15,0.0200534759358289,1,0.00133689839572193,2,0.00267379679144385,19,0.0254010695187166,27,0.036096256684492,0,0,0,0,0,0,0,0,5,0.00668449197860963,5,0.00668449197860963,0,0,4,0.0053475935828877,4,0.0053475935828877,85,0.113636363636364,7,0.00935828877005348,1,0.00133689839572193,55,0.0735294117647059,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-21,888,130,0.146396396396396,2,0.00225225225225225,33,0.0371621621621622,8,0.00900900900900901,48,0.0540540540540541,0,0,0,0,0,0,11,0.0123873873873874,4,0.0045045045045045,0,0,24,0.027027027027027,130,0.146396396396396,59,0.0664414414414414,0,0,0,0,2,0.00225225225225225,33,0.0371621621621622,3,0.00337837837837838,5,0.00563063063063063,18,0.0202702702702703,30,0.0337837837837838,0,0,0,0,0,0,0,0,11,0.0123873873873874,4,0.0045045045045045,0,0,6,0.00675675675675676,18,0.0202702702702703,130,0.146396396396396,11,0.0123873873873874,2,0.00225225225225225,58,0.0653153153153153,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-20,826,98,0.11864406779661,2,0.00242130750605327,36,0.0435835351089588,7,0.00847457627118644,32,0.0387409200968523,0,0,0,0,1,0.00121065375302663,5,0.00605326876513317,7,0.00847457627118644,0,0,8,0.00968523002421308,98,0.11864406779661,46,0.0556900726392252,0,0,1,0.00121065375302663,1,0.00121065375302663,36,0.0435835351089588,3,0.0036319612590799,4,0.00484261501210654,17,0.0205811138014528,15,0.0181598062953995,0,0,0,0,0,0,1,0.00121065375302663,5,0.00605326876513317,7,0.00847457627118644,0,0,5,0.00605326876513317,3,0.0036319612590799,98,0.11864406779661,7,0.00847457627118644,1,0.00121065375302663,44,0.0532687651331719,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-19,831,40,0.0481347773766546,2,0.00240673886883273,4,0.00481347773766546,8,0.00962695547533093,6,0.0072202166064982,0,0,0,0,1,0.00120336943441637,6,0.0072202166064982,8,0.00962695547533093,2,0.00240673886883273,3,0.0036101083032491,40,0.0481347773766546,15,0.0180505415162455,0,0,0,0,2,0.00240673886883273,4,0.00481347773766546,6,0.0072202166064982,2,0.00240673886883273,6,0.0072202166064982,0,0,0,0,0,0,0,0,2,0.00240673886883273,5,0.00601684717208183,8,0.00962695547533093,2,0.00240673886883273,0,0,3,0.0036101083032491,40,0.0481347773766546,7,0.00842358604091456,2,0.00240673886883273,16,0.0192539109506619,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-18,833,46,0.0552220888355342,2,0.00240096038415366,0,0,8,0.00960384153661465,18,0.021608643457383,0,0,0,0,0,0,0,0,13,0.0156062424969988,1,0.00120048019207683,4,0.00480192076830732,46,0.0552220888355342,12,0.014405762304922,0,0,0,0,2,0.00240096038415366,0,0,1,0.00120048019207683,7,0.00840336134453781,18,0.021608643457383,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0156062424969988,1,0.00120048019207683,0,0,4,0.00480192076830732,46,0.0552220888355342,0,0,2,0.00240096038415366,32,0.0384153661464586,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,2022-01-17,793,45,0.0567465321563682,2,0.00252206809583859,9,0.0113493064312736,4,0.00504413619167718,14,0.0176544766708701,0,0,0,0,0,0,8,0.0100882723833544,5,0.00630517023959647,2,0.00252206809583859,1,0.00126103404791929,45,0.0567465321563682,13,0.0163934426229508,0,0,0,0,2,0.00252206809583859,9,0.0113493064312736,2,0.00252206809583859,2,0.00252206809583859,14,0.0176544766708701,0,0,0,0,0,0,0,0,1,0.00126103404791929,7,0.00882723833543506,5,0.00630517023959647,2,0.00252206809583859,1,0.00126103404791929,0,0,45,0.0567465321563682,8,0.0100882723833544,2,0.00252206809583859,22,0.0277427490542245,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-16,709,59,0.0832157968970381,1,0.00141043723554302,9,0.0126939351198872,11,0.0155148095909732,5,0.00705218617771509,0,0,0,0,0,0,25,0.0352609308885755,1,0.00141043723554302,3,0.00423131170662906,4,0.00564174894217207,59,0.0832157968970381,23,0.0324400564174894,0,0,0,0,1,0.00141043723554302,9,0.0126939351198872,4,0.00564174894217207,7,0.00987306064880113,5,0.00705218617771509,0,0,0,0,0,0,0,0,14,0.0197461212976023,11,0.0155148095909732,1,0.00141043723554302,3,0.00423131170662906,1,0.00141043723554302,3,0.00423131170662906,59,0.0832157968970381,25,0.0352609308885755,1,0.00141043723554302,10,0.0141043723554302,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-15,809,49,0.0605686032138443,0,0,1,0.00123609394313968,6,0.00741656365883807,22,0.0271940667490729,0,0,0,0,0,0,14,0.0173053152039555,2,0.00247218788627936,0,0,4,0.00494437577255871,49,0.0605686032138443,10,0.0123609394313968,0,0,0,0,0,0,1,0.00123609394313968,3,0.00370828182941904,3,0.00370828182941904,22,0.0271940667490729,0,0,0,0,0,0,0,0,8,0.00988875154511743,6,0.00741656365883807,2,0.00247218788627936,0,0,1,0.00123609394313968,3,0.00370828182941904,49,0.0605686032138443,14,0.0173053152039555,0,0,25,0.030902348578492,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-14,868,100,0.115207373271889,11,0.0126728110599078,8,0.00921658986175115,8,0.00921658986175115,25,0.0288018433179724,0,0,0,0,0,0,28,0.032258064516129,4,0.00460829493087558,1,0.00115207373271889,15,0.0172811059907834,100,0.115207373271889,28,0.032258064516129,0,0,11,0.0126728110599078,0,0,8,0.00921658986175115,4,0.00460829493087558,4,0.00460829493087558,25,0.0288018433179724,0,0,0,0,0,0,0,0,16,0.0184331797235023,12,0.0138248847926267,4,0.00460829493087558,1,0.00115207373271889,3,0.00345622119815668,12,0.0138248847926267,100,0.115207373271889,39,0.0449308755760369,0,0,33,0.0380184331797235,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-13,834,73,0.0875299760191846,13,0.0155875299760192,2,0.00239808153477218,12,0.0143884892086331,6,0.00719424460431655,0,0,0,0,1,0.00119904076738609,27,0.0323741007194245,7,0.00839328537170264,1,0.00119904076738609,4,0.00479616306954436,73,0.0875299760191846,16,0.0191846522781775,0,0,13,0.0155875299760192,0,0,2,0.00239808153477218,5,0.00599520383693046,7,0.00839328537170264,6,0.00719424460431655,0,0,0,0,0,0,0,0,19,0.0227817745803357,9,0.0107913669064748,7,0.00839328537170264,1,0.00119904076738609,2,0.00239808153477218,2,0.00239808153477218,73,0.0875299760191846,41,0.0491606714628297,0,0,16,0.0191846522781775,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-12,899,105,0.116796440489433,5,0.00556173526140156,0,0,5,0.00556173526140156,27,0.0300333704115684,0,0,0,0,0,0,47,0.0522803114571746,12,0.0133481646273637,2,0.00222469410456062,7,0.00778642936596218,105,0.116796440489433,11,0.0122358175750834,0,0,0,0,5,0.00556173526140156,0,0,2,0.00222469410456062,3,0.00333704115684093,27,0.0300333704115684,0,0,0,0,0,0,0,0,32,0.03559510567297,15,0.0166852057842047,12,0.0133481646273637,2,0.00222469410456062,1,0.00111234705228031,6,0.00667408231368187,105,0.116796440489433,47,0.0522803114571746,5,0.00556173526140156,42,0.0467185761957731,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-11,895,71,0.0793296089385475,4,0.00446927374301676,1,0.00111731843575419,5,0.00558659217877095,23,0.0256983240223464,0,0,0,0,0,0,24,0.0268156424581006,4,0.00446927374301676,2,0.00223463687150838,8,0.00893854748603352,71,0.0793296089385475,12,0.0134078212290503,0,0,4,0.00446927374301676,0,0,1,0.00111731843575419,1,0.00111731843575419,4,0.00446927374301676,23,0.0256983240223464,0,0,0,0,0,0,0,0,19,0.0212290502793296,5,0.00558659217877095,4,0.00446927374301676,2,0.00223463687150838,2,0.00223463687150838,6,0.00670391061452514,71,0.0793296089385475,28,0.0312849162011173,0,0,31,0.0346368715083799,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,2022-01-10,766,77,0.100522193211488,4,0.00522193211488251,5,0.00652741514360313,6,0.00783289817232376,19,0.0248041775456919,0,0,0,0,0,0,29,0.0378590078328982,11,0.0143603133159269,0,0,3,0.00391644908616188,77,0.100522193211488,12,0.0156657963446475,0,0,0,0,4,0.00522193211488251,5,0.00652741514360313,1,0.00130548302872063,5,0.00652741514360313,19,0.0248041775456919,0,0,0,0,0,0,0,0,24,0.031331592689295,5,0.00652741514360313,11,0.0143603133159269,0,0,2,0.00261096605744125,1,0.00130548302872063,77,0.100522193211488,29,0.0378590078328982,4,0.00522193211488251,32,0.0417754569190601,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-09,683,73,0.10688140556369,5,0.00732064421669107,5,0.00732064421669107,4,0.00585651537335286,28,0.04099560761347,0,0,0,0,2,0.00292825768667643,26,0.0380673499267936,0,0,0,0,3,0.00439238653001464,73,0.10688140556369,9,0.0131771595900439,0,0,3,0.00439238653001464,2,0.00292825768667643,5,0.00732064421669107,0,0,4,0.00585651537335286,28,0.04099560761347,0,0,0,0,0,0,0,0,3,0.00439238653001464,25,0.0366032210834553,0,0,0,0,3,0.00439238653001464,0,0,73,0.10688140556369,31,0.0453879941434846,2,0.00292825768667643,31,0.0453879941434846,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-08,714,62,0.0868347338935574,5,0.00700280112044818,1,0.00140056022408964,4,0.00560224089635854,17,0.0238095238095238,0,0,0,0,0,0,25,0.0350140056022409,3,0.00420168067226891,0,0,7,0.00980392156862745,62,0.0868347338935574,8,0.0112044817927171,0,0,3,0.00420168067226891,2,0.00280112044817927,1,0.00140056022408964,2,0.00280112044817927,2,0.00280112044817927,1,0.00140056022408964,16,0.0224089635854342,0,0,0,0,0,0,0,0,25,0.0350140056022409,3,0.00420168067226891,0,0,4,0.00560224089635854,3,0.00420168067226891,62,0.0868347338935574,28,0.0392156862745098,2,0.00280112044817927,24,0.0336134453781513,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-07,800,111,0.13875,4,0.005,1,0.00125,8,0.01,48,0.06,0,0,0,0,0,0,36,0.045,1,0.00125,5,0.00625,8,0.01,111,0.13875,15,0.01875,0,0,0,0,4,0.005,1,0.00125,0,0,8,0.01,20,0.025,28,0.035,0,0,0,0,0,0,2,0.0025,34,0.0425,1,0.00125,5,0.00625,2,0.0025,6,0.0075,111,0.13875,36,0.045,4,0.005,56,0.07,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-06,729,101,0.138545953360768,2,0.00274348422496571,0,0,9,0.0123456790123457,41,0.056241426611797,0,0,0,0,0,0,37,0.0507544581618656,0,0,2,0.00274348422496571,10,0.0137174211248285,101,0.138545953360768,17,0.0233196159122085,0,0,0,0,2,0.00274348422496571,0,0,3,0.00411522633744856,6,0.00823045267489712,21,0.0288065843621399,20,0.0274348422496571,0,0,0,0,0,0,3,0.00411522633744856,34,0.046639231824417,0,0,2,0.00274348422496571,2,0.00274348422496571,8,0.0109739368998628,101,0.138545953360768,37,0.0507544581618656,2,0.00274348422496571,45,0.0617283950617284,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-05,848,148,0.174528301886792,4,0.00471698113207547,5,0.00589622641509434,11,0.0129716981132075,71,0.0837264150943396,0,0,0,0,0,0,43,0.0507075471698113,5,0.00589622641509434,2,0.00235849056603774,7,0.00825471698113208,148,0.174528301886792,21,0.0247641509433962,0,0,1,0.00117924528301887,3,0.0035377358490566,5,0.00589622641509434,1,0.00117924528301887,10,0.0117924528301887,19,0.0224056603773585,52,0.0613207547169811,0,0,0,0,0,0,6,0.00707547169811321,37,0.0436320754716981,5,0.00589622641509434,2,0.00235849056603774,2,0.00235849056603774,5,0.00589622641509434,148,0.174528301886792,44,0.0518867924528302,3,0.0035377358490566,80,0.0943396226415094,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-04,653,85,0.130168453292496,3,0.00459418070444104,4,0.00612557427258806,8,0.0122511485451761,21,0.0321592649310873,0,0,0,0,0,0,39,0.0597243491577335,7,0.0107197549770291,0,0,3,0.00459418070444104,85,0.130168453292496,14,0.0214395099540582,0,0,1,0.00153139356814701,2,0.00306278713629403,4,0.00612557427258806,1,0.00153139356814701,7,0.0107197549770291,5,0.00765696784073507,16,0.0245022970903522,0,0,0,0,0,0,1,0.00153139356814701,38,0.0581929555895865,7,0.0107197549770291,0,0,1,0.00153139356814701,2,0.00306278713629403,85,0.130168453292496,40,0.0612557427258806,2,0.00306278713629403,29,0.0444104134762634,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,2022-01-03,827,176,0.212817412333736,3,0.00362756952841596,4,0.00483675937122128,14,0.0169286577992745,94,0.1136638452237,0,0,0,0,0,0,34,0.0411124546553809,18,0.0217654171704958,1,0.00120918984280532,8,0.00967351874244256,176,0.212817412333736,24,0.0290205562273277,0,0,0,0,3,0.00362756952841596,4,0.00483675937122128,4,0.00483675937122128,10,0.0120918984280532,34,0.0411124546553809,60,0.0725513905683192,0,0,0,0,0,0,0,0,34,0.0411124546553809,18,0.0217654171704958,1,0.00120918984280532,2,0.00241837968561064,6,0.00725513905683192,176,0.212817412333736,34,0.0411124546553809,3,0.00362756952841596,115,0.139056831922612,0,0
"NORRKÖPING LASARETTSGATAN",202236,2022-09-11,923,301.378,0.326520043336945,112,0.121343445287107,101,0.109425785482124,4,0.00433369447453954,21,0.0227518959913326,1.378,0.00149295774647887,4,0.00433369447453954,0,0,25,0.0270855904658722,15,0.0162513542795233,0,0,18,0.019501625135428,254.378,0.275599133261105,117.378,0.127170097508126,47,0.0509209100758397,12,0.0130010834236186,53,0.057421451787649,54,0.0585048754062839,0,0,4,0.00433369447453954,18,0.019501625135428,3,0.00325027085590466,1.378,0.00149295774647887,4,0.00433369447453954,0,0,0,0,25,0.0270855904658722,15,0.0162513542795233,0,0,7,0.0075839653304442,11,0.0119176598049837,254.378,0.275599133261105,37,0.0400866738894908,53,0.057421451787649,43,0.0465872156013001,4,0.00433369447453954
"NORRKÖPING LASARETTSGATAN",202236,2022-09-10,777,248.12,0.319330759330759,73,0.093951093951094,63,0.0810810810810811,11,0.0141570141570142,32,0.0411840411840412,6.12,0.00787644787644788,4,0.00514800514800515,0,0,30,0.0386100386100386,9,0.0115830115830116,1,0.00128700128700129,19,0.0244530244530245,224.12,0.288442728442728,95.12,0.122419562419562,24,0.0308880308880309,21,0.027027027027027,28,0.036036036036036,39,0.0501930501930502,2,0.00257400257400257,9,0.0115830115830116,27,0.0347490347490347,5,0.00643500643500643,6.12,0.00787644787644788,4,0.00514800514800515,0,0,4,0.00514800514800515,26,0.0334620334620335,9,0.0115830115830116,1,0.00128700128700129,4,0.00514800514800515,15,0.0193050193050193,224.12,0.288442728442728,51,0.0656370656370656,28,0.036036036036036,46,0.0592020592020592,4,0.00514800514800515
"NORRKÖPING LASARETTSGATAN",202236,2022-09-09,1116,455.348,0.408017921146953,129,0.115591397849462,96,0.0860215053763441,73,0.0654121863799283,49,0.0439068100358423,5.348,0.0047921146953405,6,0.00537634408602151,6,0.00537634408602151,52,0.046594982078853,11,0.00985663082437276,0,0,28,0.025089605734767,414.348,0.371279569892473,191.348,0.171458781362007,41,0.0367383512544803,41,0.0367383512544803,47,0.0421146953405018,55,0.0492831541218638,48,0.043010752688172,25,0.0224014336917563,39,0.0349462365591398,10,0.00896057347670251,5.348,0.0047921146953405,6,0.00537634408602151,0,0,24,0.021505376344086,34,0.0304659498207885,11,0.00985663082437276,0,0,11,0.00985663082437276,17,0.0152329749103943,414.348,0.371279569892473,99,0.0887096774193548,47,0.0421146953405018,71,0.0636200716845878,6,0.00537634408602151
"NORRKÖPING LASARETTSGATAN",202236,2022-09-08,1068,624.634,0.58486329588015,145,0.135767790262172,118,0.110486891385768,224,0.209737827715356,23,0.0215355805243446,9.634,0.00902059925093633,7,0.00655430711610487,16,0.0149812734082397,48,0.0449438202247191,23,0.0215355805243446,0,0,11,0.0102996254681648,560.634,0.524938202247191,360.634,0.337672284644195,64,0.0599250936329588,25,0.0234082397003745,56,0.052434456928839,54,0.050561797752809,206,0.192883895131086,18,0.0168539325842697,23,0.0215355805243446,0,0,9.634,0.00902059925093633,7,0.00655430711610487,0,0,32,0.0299625468164794,32,0.0299625468164794,23,0.0215355805243446,0,0,2,0.00187265917602996,9,0.00842696629213483,560.634,0.524938202247191,89,0.0833333333333333,56,0.052434456928839,48,0.0449438202247191,7,0.00655430711610487
"NORRKÖPING LASARETTSGATAN",202236,2022-09-07,1043,418.276,0.401031639501438,142,0.13614573346117,111,0.106423777564717,50,0.0479386385426654,41,0.0393096836049856,3.476,0.0033326941514861,7.8,0.0074784276126558,0,0,37,0.0354745925215724,14,0.0134228187919463,0,0,12,0.0115052732502397,367.276,0.352134228187919,170.476,0.163447746883988,51,0.0488974113135187,20,0.0191754554170662,71,0.0680728667305849,60,0.0575263662511985,30,0.0287631831255992,20,0.0191754554170662,27,0.0258868648130393,14,0.0134228187919463,3.476,0.0033326941514861,7.8,0.0074784276126558,0,0,12,0.0115052732502397,25,0.0239693192713327,14,0.0134228187919463,0,0,6,0.00575263662511985,6,0.00575263662511985,367.276,0.352134228187919,57,0.0546500479386385,71,0.0680728667305849,61,0.0584851390220518,7.8,0.0074784276126558
"NORRKÖPING LASARETTSGATAN",202236,2022-09-06,1065,515.84,0.484356807511737,120,0.112676056338028,118,0.110798122065728,165,0.154929577464789,28,0.0262910798122066,6.84,0.00642253521126761,11,0.0103286384976526,0,0,31,0.0291079812206573,27,0.0253521126760563,0,0,9,0.00845070422535211,466.84,0.438347417840376,296.84,0.278723004694836,49,0.0460093896713615,20,0.0187793427230047,51,0.047887323943662,69,0.0647887323943662,149,0.139906103286385,16,0.0150234741784038,23,0.0215962441314554,5,0.00469483568075117,6.84,0.00642253521126761,11,0.0103286384976526,0,0,9,0.00845070422535211,22,0.0206572769953052,27,0.0253521126760563,0,0,2,0.00187793427230047,7,0.00657276995305164,466.84,0.438347417840376,51,0.047887323943662,51,0.047887323943662,57,0.0535211267605634,11,0.0103286384976526
