"butik","vecka","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_frac_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_frac_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_frac_F&G","sales_zoner_count_Bröd","sales_zoner_frac_Bröd","sales_zoner_count_Bake off","sales_zoner_frac_Bake off","sales_zoner_count_Fisk","sales_zoner_frac_Fisk","sales_zoner_count_Deli","sales_zoner_frac_Deli","sales_zoner_count_Frys","sales_zoner_frac_Frys","sales_zoner_count_Mejeri","sales_zoner_frac_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_frac_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_frac_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_frac_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_frac_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_frac_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_frac_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_frac_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_frac_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_frac_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_frac_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_frac_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_frac_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_frac_Kampanj 1 - bladet eller Lax","sales_kampanj_count_Mölnlycke","sales_kampanj_frac_Mölnlycke","sales_kampanj_count_Triangeln","sales_kampanj_frac_Triangeln","sales_kampanj_count_Trianglen","sales_kampanj_frac_Trianglen","sales_kampanj_count_Kampanj 1","sales_kampanj_frac_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_frac_Kampanj 2","sales_kampanj_count_ABP_3_för_25","sales_kampanj_frac_ABP_3_för_25","sales_kampanj_count_ABP_2_för_28","sales_kampanj_frac_ABP_2_för_28","sales_kampanj_count_Kampanj 1 - snacks","sales_kampanj_frac_Kampanj 1 - snacks","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_frac_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_frac_TOTAL","sales_skylttyp_count_Kampanjvara","sales_skylttyp_frac_Kampanjvara","sales_skylttyp_count_Klubbpris","sales_skylttyp_frac_Klubbpris","sales_skylttyp_count_veckans klipp","sales_skylttyp_frac_veckans klipp","sales_skylttyp_count_klubbpris","sales_skylttyp_frac_klubbpris","sales_skylttyp_count_kampanjvara","sales_skylttyp_frac_kampanjvara","sales_skylttyp_count_ABP","sales_skylttyp_frac_ABP","sales_skylttyp_count_Ordinarie","sales_skylttyp_frac_Ordinarie","sales_skylttyp_count_Deli","sales_skylttyp_frac_Deli","sales_skylttyp_count_alltid bra pris","sales_skylttyp_frac_alltid bra pris"
"HEMKÖP MALMÖ TRIANGELN",202225,16710,2697.347,0.161421125074806,168.851,0.0101047875523639,882,0.0527827648114901,81,0.00484739676840215,709,0.0424296828246559,21.928,0.00131226810293238,16.568,0.000991502094554159,0,0,114,0.00682226211849192,225,0.0134649910233393,23,0.00137642130460802,456,0.0272890484739677,2538.347,0.151905864751646,159,0.00951526032315978,9.851,0.000589527229204069,0,0,723,0.0432675044883303,42,0.00251346499102334,39,0.00233393177737881,371,0.0222022740873728,338,0.0202274087372831,21.928,0.00131226810293238,0,0,3.07,0.000183722321962896,13.498,0.000807779772591263,30,0.00179533213644524,84,0.00502692998204668,225,0.0134649910233393,23,0.00137642130460802,184,0.0110113704368642,272,0.0162776780371035,2538.347,0.151905864751646,1108,0.0663076002393776,9.851,0.000589527229204069,0,0,311,0.0186116098144823,485,0.0290245362058648,338,0.0202274087372831,21.928,0.00131226810293238,16.568,0.000991502094554159,248,0.0148414123279473
"HEMKÖP MALMÖ TRIANGELN",202224,17686,3574.081,0.202085321723397,194.11,0.0109753477326699,483,0.0273097365147574,58,0.00327943005767274,757,0.0428022164423838,2.431,0.000137453352934524,517.54,0.0292626936559991,0,0,120,0.0067850277055298,270,0.015266312337442,34,0.00192242451656678,1138,0.0643446794074409,3387.081,0.19151198688228,187,0.0105733348411173,7.11,0.000402012891552641,0,0,296,0.0167364016736402,24,0.00135700554110596,34,0.00192242451656678,426,0.0240868483546308,331,0.018715368087753,2.431,0.000137453352934524,501,0.0283274906705869,2.926,0.000165441592219835,13.614,0.000769761393192356,10,0.000565418975460816,110,0.00621960873006898,270,0.015266312337442,34,0.00192242451656678,168,0.00949903878774172,970,0.0548456406196992,3387.081,0.19151198688228,675,0.0381657808436051,7.11,0.000402012891552641,0,0,1004,0.056768065136266,546,0.0308718760601606,331,0.018715368087753,2.431,0.000137453352934524,517.54,0.0292626936559991,304,0.0171887368540088
"HEMKÖP MALMÖ TRIANGELN",202223,17498,4199.944,0.240024231340725,256.43,0.0146548176934507,566,0.0323465538918734,86,0.0049148474111327,2347,0.134129614813121,9.5,0.000542919190764659,10.014,0.000572293976454452,0,0,162,0.00925820093724997,331,0.0189164475940107,24,0.00137158532403703,408,0.0233169505086296,3957.944,0.226194079323351,242,0.0138301520173734,14.43,0.000824665676077266,0,0,324,0.0185164018744999,52,0.00297176820208024,34,0.00194307920905246,2111,0.120642359126757,236,0.0134872556863642,9.5,0.000542919190764659,0,0,1.206,6.89221625328609e-05,8.808,0.000503371813921591,33,0.00188592982055092,129,0.00737227111669905,331,0.0189164475940107,24,0.00137158532403703,116,0.00662932906617899,292,0.0166876214424506,3957.944,0.226194079323351,734,0.0419476511601326,14.43,0.000824665676077266,0,0,326,0.018630700651503,2273,0.129900560064007,236,0.0134872556863642,9.5,0.000542919190764659,10.014,0.000572293976454452,355,0.0202880329180478
"HEMKÖP MALMÖ TRIANGELN",202222,17627,2742.035,0.155558801838089,256.533,0.0145534123787372,553,0.0313723265445056,64,0.00363079366880354,783,0.0444204912917683,8.468,0.000480399387303568,16.034,0.000909627276337437,17,0.00096442956827594,246,0.0139558631644636,309,0.0175299256821921,33,0.00187212798547683,456,0.0258694048902252,2503.035,0.142000056731151,239,0.0135587451069382,17.533,0.000994667271798945,0,0,314,0.0178135814375674,31,0.00175866568332671,33,0.00187212798547683,479,0.0271742213649515,304,0.0172462699268168,8.468,0.000480399387303568,0,0,3.458,0.000196176320417541,12.576,0.000713450955919896,59,0.00334713791342826,204,0.0115731548193113,309,0.0175299256821921,33,0.00187212798547683,159,0.0090202530209338,297,0.0168491518692914,2503.035,0.142000056731151,743,0.0421512452487661,17.533,0.000994667271798945,0,0,347,0.0196857094230442,725,0.0411300845294151,304,0.0172462699268168,8.468,0.000480399387303568,16.034,0.000909627276337437,342,0.0194020536676689
"HEMKÖP MALMÖ TRIANGELN",202221,17189,3574.845,0.207972831461981,611.016,0.0355469195415673,875,0.050904648321601,61,0.00354878119727733,896,0.0521263598813194,3.533,0.00020553842573739,17.296,0.00100622491128047,18,0.00104718133690151,284,0.0165221944266682,331,0.0192565012507999,23,0.00133806504159637,455,0.0264704171272325,2971.845,0.172892256675781,603,0.0350805747862005,8.016,0.000466344755366804,0,0,272,0.0158240735354005,36,0.00209436267380301,25,0.00145441852347431,435,0.0253068823084531,461,0.0268194775728664,3.533,0.00020553842573739,2,0.000116353481877945,2.288,0.000133108383268369,13.008,0.000756763046134156,223,0.0129734132293909,79,0.00459596253417884,331,0.0192565012507999,23,0.00133806504159637,186,0.0108208738146489,269,0.0156495433125836,2971.845,0.172892256675781,1097,0.0638198848100529,8.016,0.000466344755366804,0,0,312,0.0181511431729595,719,0.0418290767351213,461,0.0268194775728664,3.533,0.00020553842573739,17.296,0.00100622491128047,354,0.0205945662923963
"HEMKÖP MALMÖ TRIANGELN",202220,17426,2621.66,0.150445311603351,51.359,0.00294726271089177,345,0.0197980029840468,60,0.00344313095374727,823,0.0472282795822334,3.365,0.000193102260989326,17.936,0.00102926661310685,99,0.005681166073683,139,0.00797658670951452,703,0.0403420176747389,34,0.00195110754045679,346,0.0198553884999426,2582.66,0.148207276483416,39,0.00223803511993573,12.359,0.000709227590956043,0,0,306,0.0175599678641111,23,0.00131986686560312,37,0.00212326408814415,476,0.027315505566395,347,0.0199127740158384,3.365,0.000193102260989326,0,0,1.888,0.000108343854011248,16.048,0.000920922759095604,133,0.00763227361413979,105,0.00602547916905773,703,0.0403420176747389,34,0.00195110754045679,116,0.0066567198439114,230,0.0131986686560312,2582.66,0.148207276483416,484,0.0277745896935613,12.359,0.000709227590956043,0,0,366,0.0210030988178584,615,0.0352920922759096,347,0.0199127740158384,3.365,0.000193102260989326,17.936,0.00102926661310685,737,0.0422931252151957
"HEMKÖP MALMÖ TRIANGELN",202219,17659,3800.735,0.215229344810012,43.174,0.00244487230307492,348,0.0197066651565774,67,0.00379409932612266,2272,0.128659606999264,3.447,0.000195197916076788,65.114,0.00368729826150971,21,0.00118919531117277,132,0.00747494195594315,315,0.0178379296675916,26,0.0014723370519282,508,0.0287672008607509,3771.735,0.21358712271363,29,0.00164222209638145,14.174,0.000802650206693471,0,0,319,0.0180644430601959,31,0.00175547879268362,36,0.00203862053343904,2043,0.115691715272666,229,0.0129678917265983,3.447,0.000195197916076788,49,0.00277478905940314,2.146,0.000121524435132227,13.968,0.000790984766974347,65,0.00368084262982049,88,0.00498329463729543,315,0.0178379296675916,26,0.0014723370519282,132,0.00747494195594315,376,0.0212922589048077,3771.735,0.21358712271363,511,0.0289370859052041,14.174,0.000802650206693471,0,0,433,0.0245200747494196,2175,0.123166657228609,229,0.0129678917265983,3.447,0.000195197916076788,65.114,0.00368729826150971,341,0.0193102667195198
"HEMKÖP MALMÖ TRIANGELN",202218,17677,2274.573,0.128674152853991,179.245,0.0101400124455507,528,0.029869321717486,72,0.00407308932511173,772,0.0436725688748091,1.548,8.75714204899021e-05,15.78,0.00089268541042032,15,0.000848560276064943,83,0.00469536686089269,169,0.00956044577699836,42,0.00237596877298184,397,0.0224585619731855,2104.573,0.119057136391922,170,0.00961701646206936,9.245,0.00052299598348136,0,0,358,0.0202523052554166,38,0.00214968603269786,34,0.00192340329241387,437,0.0247213893760253,335,0.0189511794987837,1.548,8.75714204899021e-05,0,0,3.69,0.000208745827911976,12.09,0.000683939582508344,69,0.00390337726989874,29,0.00164054986705889,169,0.00956044577699836,42,0.00237596877298184,96,0.00543078576681564,301,0.0170277762063699,2104.573,0.119057136391922,662,0.0374497935169995,9.245,0.00052299598348136,0,0,350,0.0197997397748487,520,0.029416756236918,335,0.0189511794987837,1.548,8.75714204899021e-05,15.78,0.00089268541042032,211,0.0119364145499802
"HEMKÖP MALMÖ TRIANGELN",202217,17996,3149.848,0.17503045121138,596.041,0.0331207490553456,700,0.0388975327850633,71,0.003945321182485,676,0.0375639030895755,2.979,0.000165536785952434,10.828,0.000601689264280951,13,0.000722382751722605,81,0.00450100022227162,180,0.0100022227161591,50,0.0027783951989331,769,0.042731718159591,2750.848,0.152858857523894,399,0.0221715936874861,197.041,0.0109491553678595,0,0,301,0.0167259390975772,39,0.00216714825516782,32,0.00177817292731718,363,0.0201711491442543,313,0.0173927539453212,2.979,0.000165536785952434,0,0,3.15,0.000175038897532785,7.678,0.000426650366748166,76,0.00422316070237831,18,0.00100022227161591,180,0.0100022227161591,50,0.0027783951989331,107,0.00594576572571683,662,0.0367859524338742,2750.848,0.152858857523894,846,0.047010446765948,197.041,0.0109491553678595,0,0,707,0.039286508112914,444,0.0246721493665259,313,0.0173927539453212,2.979,0.000165536785952434,10.828,0.000601689264280951,230,0.0127806179150922
"HEMKÖP MALMÖ TRIANGELN",202216,17390,3042.232,0.174941460609546,487.672,0.0280432432432432,864,0.049683726279471,86,0.00494537090281771,850,0.0488786658999425,3.228,0.000185623921794135,11.332,0.000651638872915469,16,0.000920069005175388,77,0.00442783208740656,225,0.0129384703852789,36,0.00207015526164462,386,0.0221966647498562,2573.232,0.147971937895342,469,0.0269695227142036,18.672,0.00107372052903968,0,0,395,0.0227142035652674,56,0.00322024151811386,30,0.00172512938470385,504,0.0289821736630247,346,0.0198964922369178,3.228,0.000185623921794135,0,0,1.734,9.97124784358827e-05,9.598,0.000551926394479586,57,0.00327774583093732,36,0.00207015526164462,225,0.0129384703852789,36,0.00207015526164462,122,0.00701552616446233,264,0.0151811385853939,2573.232,0.147971937895342,1042,0.0599194939620472,18.672,0.00107372052903968,0,0,310,0.0178263369752731,581,0.0334100057504313,346,0.0198964922369178,3.228,0.000185623921794135,11.332,0.000651638872915469,261,0.0150086256469235
"HEMKÖP MALMÖ TRIANGELN",202215,17259,2027.507,0.117475346196188,178.163,0.0103229039921201,497,0.0287965699055565,63,0.00365026942464801,607,0.035170056202561,20.56,0.00119126252969465,18.784,0.00108835969639029,12,0.000695289414218669,25,0.00144851961295556,141,0.00816965061706935,37,0.00214380902717423,428,0.0247986557737992,1864.507,0.108030998319717,163,0.00944434787647025,15.163,0.000878556115649806,0,0,334,0.0193522220290863,27,0.001564401181992,36,0.00208586824265601,368,0.0213222087027058,239,0.0138478474998551,20.56,0.00119126252969465,0,0,5.174,0.000299785619097283,13.61,0.000788574077293007,17,0.00098499333680978,20,0.00115881569036445,141,0.00816965061706935,37,0.00214380902717423,156,0.00903876238484269,272,0.0157598933889565,1864.507,0.108030998319717,680,0.0393997334723912,15.163,0.000878556115649806,0,0,320,0.0185410510458312,393,0.0227707283156614,239,0.0138478474998551,20.56,0.00119126252969465,18.784,0.00108835969639029,178,0.0103134596442436
"HEMKÖP MALMÖ TRIANGELN",202214,17511,4223.872,0.241212495003141,326.734,0.0186587859060019,660,0.0376905944834675,59,0.00336931071897664,2351,0.134258466107018,1.702,9.71960481982754e-05,16.436,0.000938610016561019,9,0.000513962652047285,47,0.0026840271829136,189,0.010793215692993,51,0.00291245502826795,513,0.0292958711666952,3910.872,0.223338016104163,313,0.0178744788989778,13.734,0.000784307007024156,0,0,347,0.0198161155844898,21,0.00119924618811033,38,0.00217006453086631,2119,0.121009651076466,232,0.0132488150305522,1.702,9.71960481982754e-05,0,0,5,0.000285534806692936,11.436,0.000653075209868083,29,0.00165610187881903,27,0.00154188795614185,189,0.010793215692993,51,0.00291245502826795,155,0.00885157900748101,358,0.0204442921592142,3910.872,0.223338016104163,836,0.0477414196790589,13.734,0.000784307007024156,0,0,405,0.0231283193421278,2166,0.12369367825938,232,0.0132488150305522,1.702,9.71960481982754e-05,16.436,0.000938610016561019,240,0.0137056707212609
"HEMKÖP MALMÖ TRIANGELN",202213,18210,3751.604,0.206018890719385,446.316,0.0245093904448105,724,0.0397583745194948,177,0.00971993410214168,791,0.043437671609006,2.822,0.000154969796814937,710.466,0.0390151565074135,26,0.0014277869302581,102,0.00560131795716639,236,0.0129599121361889,52,0.0028555738605162,484,0.0265788028555739,3315.604,0.182076002196595,436,0.0239428885227897,10.316,0.000566501922020868,0,0,288,0.0158154859967051,17,0.000933552992861065,160,0.00878638110928062,470,0.0258099945085118,321,0.0176276771004942,2.822,0.000154969796814937,690,0.0378912685337726,4.006,0.000219989017023613,16.46,0.000903898956617243,96,0.00527182866556837,32,0.00175727622185612,236,0.0129599121361889,52,0.0028555738605162,142,0.00779791323448655,342,0.0187808896210873,3315.604,0.182076002196595,883,0.0484898407468424,10.316,0.000566501922020868,0,0,528,0.028995057660626,572,0.0314113124656782,321,0.0176276771004942,2.822,0.000154969796814937,710.466,0.0390151565074135,288,0.0158154859967051
"HEMKÖP MALMÖ TRIANGELN",202212,18073,3003.852,0.166206606540143,326.66,0.0180744757372877,657,0.0363525701322415,53,0.00293255131964809,865,0.0478614507829359,1.34,7.41437503458197e-05,12.852,0.000711116029436176,302,0.0167100094062967,80,0.00442649255795939,192,0.0106235821391025,42,0.00232390859292868,472,0.0261163060919604,2856.852,0.158072926464892,147,0.00813368007525037,179.66,0.00994079566203729,0,0,510,0.0282188900569911,25,0.00138327892436231,28,0.00154927239528579,427,0.0236264040281082,438,0.0242350467548276,1.34,7.41437503458197e-05,0,0,4.498,0.000248879544071267,8.354,0.000462236485364909,349,0.0193105737840978,33,0.00182592818015825,192,0.0106235821391025,42,0.00232390859292868,177,0.00979361478448514,295,0.0163226913074752,2856.852,0.158072926464892,859,0.0475294638410889,179.66,0.00994079566203729,0,0,625,0.0345819731090577,507,0.0280528965860676,438,0.0242350467548276,1.34,7.41437503458197e-05,12.852,0.000711116029436176,234,0.0129474907320312
"HEMKÖP MALMÖ TRIANGELN",202211,17391,3582.74,0.206011155195216,345.258,0.0198526824219424,1231,0.0707837387154275,46,0.00264504628831005,723,0.0415732275314818,3.112,0.000178943131504801,17.37,0.00099879247886838,15,0.000862515094014145,443,0.0254729457765511,220,0.0126502213788741,48,0.00276004830084526,491,0.0282329940773964,3249.74,0.186863320108102,333,0.019147835087114,12.258,0.000704847334828359,0,0,898,0.0516359036283135,13,0.000747513081478926,33,0.00189753320683112,413,0.0237479155885228,310,0.017825311942959,3.112,0.000178943131504801,0,0,3.952,0.000227243976769593,13.418,0.000771548502098787,425,0.0244379276637341,33,0.00189753320683112,220,0.0126502213788741,48,0.00276004830084526,195,0.0112126962221839,296,0.0170202978552125,3249.74,0.186863320108102,1439,0.0827439480190903,12.258,0.000704847334828359,0,0,344,0.0197803461560577,856,0.0492208613650739,310,0.017825311942959,3.112,0.000178943131504801,17.37,0.00099879247886838,268,0.0154102696797194
"HEMKÖP MALMÖ TRIANGELN",202210,17782,2605.023,0.146497750534248,264.135,0.0148540659093465,557,0.0313238105949837,77,0.00433022157237656,703,0.03953436058936,2.574,0.000144753121133731,19.314,0.00108615453829715,18,0.00101225958834777,117,0.00657968732426049,217,0.0122033517039703,58,0.00326172534023169,572,0.0321673602519402,2348.023,0.132044933078394,257,0.0144528174558542,7.135,0.000401248453492296,0,0,300,0.0168709931391295,41,0.00230570239568103,36,0.00202451917669553,388,0.0218198177932741,315,0.0177145427960859,2.574,0.000144753121133731,2,0.000112473287594196,3.314,0.000186368237543583,14,0.000787313013159375,91,0.00511753458553593,44,0.00247441232707232,217,0.0122033517039703,58,0.00326172534023169,209,0.0117534585535935,363,0.0204139016983466,2348.023,0.132044933078394,807,0.0453829715442582,7.135,0.000401248453492296,0,0,417,0.0234506804633899,505,0.0283995051175346,315,0.0177145427960859,2.574,0.000144753121133731,19.314,0.00108615453829715,275,0.015465077044202
"HEMKÖP MALMÖ TRIANGELN",202209,17617,3015.912,0.171193279218936,461.146,0.026176193449509,768,0.0435942555486178,56,0.00317874780042005,639,0.0362717829369359,1.898,0.000107736845092808,13.868,0.000787194187432593,20,0.00113526707157859,55,0.00312198444684112,364,0.0206618607027303,61,0.0034625645683147,576,0.0326956916614634,2562.912,0.145479480047681,453,0.025713799171255,8.146,0.000462394278253959,0,0,315,0.0178804563773628,21,0.00119203042515752,35,0.00198671737526253,383,0.02174036442073,256,0.0145314185162059,1.898,0.000107736845092808,0,0,2.398,0.000136118521882273,11.47,0.000651075665550321,29,0.00164613725378895,46,0.00261111426463075,364,0.0206618607027303,61,0.0034625645683147,261,0.0148152352841006,315,0.0178804563773628,2562.912,0.145479480047681,1050,0.0596015212578759,8.146,0.000462394278253959,0,0,370,0.0210024408242039,438,0.0248623488675711,256,0.0145314185162059,1.898,0.000107736845092808,13.868,0.000787194187432593,425,0.024124425271045
"HEMKÖP MALMÖ TRIANGELN",202208,17919,5725.585,0.31952592220548,128.111,0.00714945030414644,452,0.0252246219097048,55,0.00306936771025169,2814,0.157040013393605,1.724,9.62107260449802e-05,721.75,0.0402784753613483,17,0.000948713655895976,55,0.00306936771025169,259,0.0144539315810034,36,0.00200904068307383,1186,0.0661867291701546,5607.585,0.312940733299849,118,0.00658518890563089,10.111,0.000564261398515542,0,0,334,0.0186394330040739,19,0.00106032702717786,36,0.00200904068307383,342,0.0190858864892014,2472,0.137954126904403,1.724,9.62107260449802e-05,709,0.0395669401194263,3.024,0.000168759417378202,9.726,0.00054277582454378,45,0.00251130085384229,27,0.00150678051230537,259,0.0144539315810034,36,0.00200904068307383,225,0.0125565042692115,961,0.0536302249009431,5607.585,0.312940733299849,696,0.0388414532060941,10.111,0.000564261398515542,0,0,1014,0.0565879792399129,397,0.0221552541994531,2472,0.137954126904403,1.724,9.62107260449802e-05,721.75,0.0402784753613483,295,0.0164629722640772
"HEMKÖP MALMÖ TRIANGELN",202207,17943,2829.817,0.157711475227108,217.48,0.0121206041353174,864,0.0481524828623976,51,0.00284233405784986,590,0.0328819038064984,3.085,0.000171933344479741,14.252,0.00079429303906816,19,0.00105890876664995,73,0.0040684389455498,326,0.0181686451540991,51,0.00284233405784986,621,0.0346095970573483,2623.817,0.146230674915009,206,0.0114808003120994,11.48,0.000639803823217968,0,0,658,0.0366716825502982,21,0.00117037284734994,30,0.00167196121049992,336,0.0187259655575991,254,0.0141559382488993,3.085,0.000171933344479741,0,0,3.276,0.000182578164186591,10.976,0.000611714874881569,72,0.0040127069051998,20,0.00111464080699994,326,0.0181686451540991,51,0.00284233405784986,255,0.0142116702892493,366,0.020397926768099,2623.817,0.146230674915009,1140,0.0635345259989968,11.48,0.000639803823217968,0,0,415,0.0231287967452488,409,0.0227944045031489,254,0.0141559382488993,3.085,0.000171933344479741,14.252,0.00079429303906816,377,0.021010979211949
"HEMKÖP MALMÖ TRIANGELN",202206,17378,3422.174,0.19692565312464,638.242,0.0367270111635401,938,0.0539762918632754,69,0.00397053746115779,558,0.0321095638163195,3.36,0.000193347911152031,16.572,0.000953619518931983,16,0.000920704338819197,104,0.00598457820232478,341,0.0196225112210841,35,0.00201404074116699,703,0.0404534468868685,2798.174,0.161018183910692,624,0.0359074692139487,14.242,0.000819541949591438,0,0,314,0.0180688226493267,28,0.00161123259293359,41,0.00235930486822419,310,0.0178386465646219,248,0.0142709172516975,3.36,0.000193347911152031,2,0.0001150880423524,3.054,0.000175739440672114,11.518,0.000662792035907469,88,0.00506387386350558,32,0.00184140867763839,341,0.0196225112210841,35,0.00201404074116699,332,0.0191046150304983,371,0.0213488318563701,2798.174,0.161018183910692,1298,0.0746921394867073,14.242,0.000819541949591438,0,0,428,0.0246288410634135,414,0.0238232247669467,248,0.0142709172516975,3.36,0.000193347911152031,16.572,0.000953619518931983,376,0.0216365519622511
"HEMKÖP MALMÖ TRIANGELN",202205,17481,6510.13,0.372411761340884,269.954,0.0154427092271609,466,0.0266575138722041,61,0.00348950288885075,1993,0.114009496024255,3.098,0.000177220982781305,24.078,0.0013773811566844,17,0.000972484411646931,104,0.00594931640066358,2682,0.153423717178651,52,0.00297465820033179,838,0.0479377609976546,6362.13,0.363945426463017,148,0.0084663348778674,121.954,0.00697637434929352,0,0,318,0.0181911789943367,24,0.0013729191693839,37,0.00211658371946685,1702,0.0973628510954751,291,0.0166466449287798,3.098,0.000177220982781305,9,0.000514844688518963,5.79,0.000331216749613866,9.288,0.00053131971855157,76,0.00434757736971569,45,0.00257422344259482,2682,0.153423717178651,52,0.00297465820033179,297,0.0169898747211258,541,0.0309478862765288,6362.13,0.363945426463017,787,0.0450203077627138,121.954,0.00697637434929352,0,0,595,0.0340369544076426,1806,0.103312167496139,291,0.0166466449287798,3.098,0.000177220982781305,24.078,0.0013773811566844,2734,0.156398375378983
"HEMKÖP MALMÖ TRIANGELN",202204,17015,3632.846,0.21350843373494,407.326,0.0239392300910961,712,0.0418454305024978,74,0.00434910373200118,469,0.0275639141933588,4.05,0.000238025271818983,874.47,0.0513940640611225,15,0.000881575080811049,407,0.0239200705260065,142,0.00834557743167793,46,0.00270349691448722,482,0.0283279459300617,3237.846,0.190293623273582,395,0.0232148104613576,12.326,0.000724419629738466,0,0,317,0.0186306200411402,41,0.00240963855421687,33,0.00193946517778431,254,0.0149280047017338,215,0.012635909491625,4.05,0.000238025271818983,858.75,0.0504701733764326,5.694,0.000334645900675874,10.026,0.000589244784014105,376,0.0220981486923303,46,0.00270349691448722,142,0.00834557743167793,46,0.00270349691448722,200,0.011754334410814,282,0.0165736115192477,3237.846,0.190293623273582,953,0.0560094034675287,12.326,0.000724419629738466,0,0,330,0.0193946517778431,661,0.0388480752277402,215,0.012635909491625,4.05,0.000238025271818983,874.47,0.0513940640611225,188,0.0110490743461651
"HEMKÖP MALMÖ TRIANGELN",202203,17208,2729.06,0.158592515109252,423.844,0.0246306369130637,706,0.0410274291027429,122,0.00708972570897257,657,0.0381799163179916,1.888,0.000109716410971641,12.328,0.000716410971641097,11,0.000639237563923756,60,0.00348675034867503,170,0.0098791259879126,84,0.00488145048814505,481,0.0279521152952115,2310.06,0.134243375174338,419,0.024349139934914,4.844,0.000281496978149698,0,0,287,0.0166782891678289,77,0.00447466294746629,45,0.00261506276150628,405,0.0235355648535565,252,0.0146443514644351,1.888,0.000109716410971641,0,0,3.12,0.000181311018131102,9.208,0.000535099953509995,28,0.00162715016271502,43,0.00249883774988378,170,0.0098791259879126,84,0.00488145048814505,150,0.00871687587168759,331,0.0192352394235239,2310.06,0.134243375174338,933,0.0542189679218968,4.844,0.000281496978149698,0,0,387,0.022489539748954,465,0.0270223152022315,252,0.0146443514644351,1.888,0.000109716410971641,12.328,0.000716410971641097,254,0.0147605764760576
"HEMKÖP MALMÖ TRIANGELN",202202,16865,2278.854,0.135123273050697,131.288,0.00778464275126001,456,0.0270382448858583,47,0.00278683664393715,596,0.0353394604209902,2.822,0.000167328787429588,11.744,0.00069635339460421,337,0.0199822116809961,50,0.00296471983397569,137,0.00812333234509339,62,0.00367625259412985,448,0.0265638897124222,2154.854,0.127770767862437,124,0.00735250518825971,7.288,0.000432137563000296,0,0,332,0.0196857396975986,15,0.000889415950192707,32,0.00189742069374444,356,0.0211088052179069,240,0.0142306552030833,2.822,0.000167328787429588,1,5.92943966795138e-05,3.532,0.000209427809072043,7.212,0.000427631188852653,361,0.0214052772013045,26,0.00154165431366736,137,0.00812333234509339,62,0.00367625259412985,126,0.00747109398161874,322,0.0190927957308034,2154.854,0.127770767862437,597,0.0353987548176697,7.288,0.000432137563000296,0,0,691,0.040972428105544,406,0.0240735250518826,240,0.0142306552030833,2.822,0.000167328787429588,11.744,0.00069635339460421,199,0.0117995849392232
"HEMKÖP MALMÖ TRIANGELN",202201,16687,2015.994,0.120812249056151,212.262,0.0127202013543477,495,0.029663810151615,62,0.00371546713010128,582,0.0348774495115959,6.128,0.000367231976988075,11.604,0.00069539162222089,9,0.000539342002756637,73,0.00437466291124828,79,0.00473422424641937,74,0.00443458980044346,412,0.0246898783484149,1878.994,0.112602265236412,137,0.00820998381973992,75.262,0.00451021753460778,0,0,358,0.0214538263318751,25,0.00149817222987955,37,0.00221729490022173,325,0.0194762389884341,257,0.0154012105231617,6.128,0.000367231976988075,0,0,3.92,0.000234913405645113,7.684,0.000460478216575778,64,0.00383532090849164,18,0.00107868400551327,79,0.00473422424641937,74,0.00443458980044346,136,0.00815005693054474,276,0.0165398214178702,1878.994,0.112602265236412,656,0.0393120393120393,75.262,0.00451021753460778,0,0,322,0.0192964583208486,398,0.0238509018996824,257,0.0154012105231617,6.128,0.000367231976988075,11.604,0.00069539162222089,153,0.00916881404686283
