"butik","vecka","datum","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Deli","sales_zoner_convrate_Deli","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_convrate_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_convrate_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_convrate_Kampanj 1 - bladet eller Lax","sales_kampanj_count_kampanjDeli","sales_kampanj_convrate_kampanjDeli","sales_kampanj_count_Kampanj 1","sales_kampanj_convrate_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_convrate_Kampanj 2","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_Kampanjvara","sales_skylttyp_convrate_Kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris"
"HEMKÖP MÖLNLYCKE C",202221,2022-05-27,1985,182.124,0.0917501259445844,52,0.0261964735516373,48.662,0.0245148614609572,14,0.00705289672544081,8,0.00403022670025189,41.462,0.0208876574307305,3,0.00151133501259446,13,0.00654911838790932,2,0.00100755667506297,143.124,0.0721027707808564,39,0.019647355163728,0,0,13,0.00654911838790932,9.662,0.00486750629722922,13,0.00654911838790932,1,0.000503778337531486,0,0,8,0.00403022670025189,0,0,41.462,0.0208876574307305,3,0.00151133501259446,13,0.00654911838790932,2,0.00100755667506297,143.124,0.0721027707808564,41,0.0206549118387909,0,0,13,0.00654911838790932,81.124,0.0408685138539043,8,0.00403022670025189
"HEMKÖP MÖLNLYCKE C",202221,2022-05-26,2117,248.939,0.11759045819556,71,0.033538025507794,73.065,0.0345134624468588,7,0.00330656589513462,21,0.00991969768540387,29.874,0.0141114785073217,5,0.00236183278223902,32,0.0151157298063297,10,0.00472366556447803,192.939,0.0911379310344828,56,0.026452527161077,0,0,15,0.00708549834671705,17.065,0.00806093528578177,5,0.00236183278223902,2,0.000944733112895607,2,0.000944733112895607,19,0.00897496457250827,0,0,29.874,0.0141114785073217,22,0.0103920642418517,15,0.00708549834671705,10,0.00472366556447803,192.939,0.0911379310344828,85,0.0401511572980633,0,0,15,0.00708549834671705,73.939,0.0349263108171941,19,0.00897496457250827
"HEMKÖP MÖLNLYCKE C",202221,2022-05-25,2254,244.085,0.108289707187223,51,0.0226264418811003,60.205,0.0267102928127773,10,0.00443655723158829,14,0.0062111801242236,51.88,0.02301685891748,4,0.00177462289263532,42,0.0186335403726708,11,0.00488021295474712,201.085,0.0892125110913931,43,0.0190771960958296,0,0,8,0.00354924578527063,17.205,0.00763309671694765,9,0.00399290150842946,1,0.000443655723158829,1,0.000443655723158829,13,0.00576752440106477,0,0,51.88,0.02301685891748,12,0.00532386867790594,34,0.0150842945874002,11,0.00488021295474712,201.085,0.0892125110913931,63,0.0279503105590062,0,0,8,0.00354924578527063,117.085,0.0519454303460515,13,0.00576752440106477
"HEMKÖP MÖLNLYCKE C",202221,2022-05-24,1860,175.409,0.0943059139784946,38,0.0204301075268817,35.819,0.0192575268817204,12,0.00645161290322581,12,0.00645161290322581,34.59,0.0185967741935484,6,0.0032258064516129,29,0.0155913978494624,8,0.0043010752688172,148.409,0.0797897849462365,27,0.0145161290322581,0,0,11,0.00591397849462366,8.819,0.00474139784946237,11,0.00591397849462366,1,0.000537634408602151,0,0,12,0.00645161290322581,0,0,34.59,0.0185967741935484,18,0.00967741935483871,17,0.00913978494623656,8,0.0043010752688172,148.409,0.0797897849462365,47,0.0252688172043011,0,0,11,0.00591397849462366,78.409,0.042155376344086,12,0.00645161290322581
"HEMKÖP MÖLNLYCKE C",202221,2022-05-23,1896,184.539,0.0973306962025316,51,0.0268987341772152,45.099,0.0237863924050633,11,0.00580168776371308,15,0.00791139240506329,33.44,0.0176371308016878,6,0.00316455696202532,22,0.0116033755274262,1,0.000527426160337553,157.539,0.0830901898734177,27,0.0142405063291139,0,0,24,0.0126582278481013,18.099,0.00954588607594937,9,0.00474683544303797,2,0.00105485232067511,0,0,15,0.00791139240506329,0,0,33.44,0.0176371308016878,17,0.0089662447257384,11,0.00580168776371308,1,0.000527426160337553,157.539,0.0830901898734177,39,0.0205696202531646,0,0,24,0.0126582278481013,79.539,0.0419509493670886,15,0.00791139240506329
"HEMKÖP MÖLNLYCKE C",202220,2022-05-22,1813,234.107,0.129126861555433,83,0.0457804743519029,87.597,0.0483160507446222,10,0.00551571980143409,23,0.0126861555432984,0.51,0.000281301709873138,10,0.00551571980143409,18,0.00992829564258136,2,0.00110314396028682,159.107,0.0877589630446773,75,0.0413678985107557,0,0,8,0.00441257584114727,12.597,0.00694815223386652,7,0.00386100386100386,3,0.00165471594043023,0,0,23,0.0126861555432984,0,0,0.51,0.000281301709873138,15,0.00827357970215113,13,0.00717043574186431,2,0.00110314396028682,159.107,0.0877589630446773,82,0.0452289023717595,0,0,8,0.00441257584114727,46.107,0.0254313292884721,23,0.0126861555432984
"HEMKÖP MÖLNLYCKE C",202220,2022-05-21,2002,318.813,0.159247252747253,125,0.0624375624375624,130.353,0.0651113886113886,8,0.003996003996004,27,0.0134865134865135,0.46,0.00022977022977023,3,0.0014985014985015,20,0.00999000999000999,5,0.0024975024975025,199.813,0.0998066933066933,119,0.0594405594405594,0,0,6,0.002997002997003,11.353,0.00567082917082917,8,0.003996003996004,0,0,0,0,27,0.0134865134865135,0,0,0.46,0.00022977022977023,12,0.00599400599400599,11,0.00549450549450549,5,0.0024975024975025,199.813,0.0998066933066933,133,0.0664335664335664,0,0,6,0.002997002997003,33.813,0.0168896103896104,27,0.0134865134865135
"HEMKÖP MÖLNLYCKE C",202220,2022-05-20,2374,388.875,0.163805812973884,162,0.0682392586352148,165.385,0.0696651221566976,10,0.004212299915754,14,0.0058972198820556,1.49,0.000627632687447346,0,0,27,0.0113732097725358,9,0.0037910699241786,234.875,0.0989363942712721,154,0.0648694187026116,0,0,8,0.0033698399326032,11.385,0.00479570345408593,8,0.0033698399326032,2,0.0008424599831508,0,0,14,0.0058972198820556,0,0,1.49,0.000627632687447346,9,0.0037910699241786,18,0.0075821398483572,9,0.0037910699241786,234.875,0.0989363942712721,172,0.0724515585509688,0,0,8,0.0033698399326032,40.875,0.0172177759056445,14,0.0058972198820556
"HEMKÖP MÖLNLYCKE C",202220,2022-05-19,2051,317.035,0.154575816674793,116,0.0565577766942955,124.933,0.0609132130667967,13,0.00633837152608484,25,0.0121891760117016,1.102,0.000537298878595807,2,0.000975134080936129,32,0.0156021452949781,3,0.00146270112140419,207.035,0.100943442223306,110,0.0536323744514871,0,0,6,0.00292540224280839,14.933,0.0072808386153096,8,0.00390053632374451,5,0.00243783520234032,0,0,25,0.0121891760117016,0,0,1.102,0.000537298878595807,18,0.00877620672842516,16,0.00780107264748903,3,0.00146270112140419,207.035,0.100943442223306,129,0.0628961482203803,0,0,6,0.00292540224280839,47.035,0.0229327157484154,25,0.0121891760117016
"HEMKÖP MÖLNLYCKE C",202220,2022-05-18,2004,281.776,0.140606786427146,115,0.0573852295409182,112.09,0.0559331337325349,11,0.00548902195608782,14,0.00698602794411178,0.686,0.000342315369261477,3,0.00149700598802395,23,0.0114770459081836,3,0.00149700598802395,178.776,0.0892095808383234,103,0.0513972055888224,0,0,12,0.00598802395209581,9.09,0.00453592814371257,10,0.00499001996007984,1,0.000499001996007984,0,0,14,0.00698602794411178,0,0,0.686,0.000342315369261477,7,0.00349301397205589,19,0.0094810379241517,3,0.00149700598802395,178.776,0.0892095808383234,110,0.0548902195608782,0,0,12,0.00598802395209581,42.776,0.0213453093812375,14,0.00698602794411178
"HEMKÖP MÖLNLYCKE C",202220,2022-05-17,2063,283.142,0.137247697527872,105,0.0508967523024721,110.96,0.0537857489093553,7,0.00339311682016481,27,0.01308773630635,0.182,8.8221037324285e-05,1,0.000484730974309258,30,0.0145419292292778,2,0.000969461948618517,183.142,0.0887746000969462,100,0.0484730974309258,0,0,5,0.00242365487154629,10.96,0.00531265147842947,4,0.00193892389723703,3,0.00145419292292777,4,0.00193892389723703,23,0.0111488124091129,0,0,0.182,8.8221037324285e-05,11,0.00533204071740184,20,0.00969461948618517,2,0.000969461948618517,183.142,0.0887746000969462,116,0.056228793019874,0,0,5,0.00242365487154629,39.142,0.018973339796413,23,0.0111488124091129
"HEMKÖP MÖLNLYCKE C",202220,2022-05-16,1971,285.454,0.144826991374937,119,0.0603754439370878,114.94,0.0583155758498224,11,0.00558092338914257,11,0.00558092338914257,0.514,0.00026078132927448,2,0.00101471334348047,24,0.0121765601217656,3,0.0015220700152207,178.454,0.0905398274987316,107,0.054287163876205,0,0,12,0.0060882800608828,7.94,0.00402841197361745,10,0.00507356671740233,1,0.000507356671740233,1,0.000507356671740233,10,0.00507356671740233,0,0,0.514,0.00026078132927448,9,0.0045662100456621,17,0.00862506341958397,3,0.0015220700152207,178.454,0.0905398274987316,118,0.0598680872653475,0,0,12,0.0060882800608828,38.454,0.0195098934550989,10,0.00507356671740233
"HEMKÖP MÖLNLYCKE C",202219,2022-05-15,1733,144.755,0.0835285631852279,24,0.0138488170802077,55.591,0.0320778995960762,11,0.00634737449509521,17,0.00980957876514714,4.164,0.00240276976341604,7,0.00403923831506059,20,0.0115406809001731,6,0.00346220427005193,126.755,0.0731419503750721,18,0.0103866128101558,0,0,6,0.00346220427005193,37.591,0.0216912867859204,5,0.00288517022504328,6,0.00346220427005193,0,0,17,0.00980957876514714,0,0,4.164,0.00240276976341604,7,0.00403923831506059,20,0.0115406809001731,6,0.00346220427005193,126.755,0.0731419503750721,24,0.0138488170802077,0,0,6,0.00346220427005193,79.755,0.0460213502596653,17,0.00980957876514714
"HEMKÖP MÖLNLYCKE C",202219,2022-05-14,2096,183.396,0.0874980916030534,46,0.0219465648854962,78.67,0.0375333969465649,13,0.00620229007633588,24,0.0114503816793893,2.726,0.00130057251908397,2,0.000954198473282443,14,0.0066793893129771,3,0.00143129770992366,146.396,0.0698454198473283,37,0.0176526717557252,0,0,9,0.00429389312977099,41.67,0.0198807251908397,9,0.00429389312977099,4,0.00190839694656489,0,0,24,0.0114503816793893,0,0,2.726,0.00130057251908397,6,0.00286259541984733,10,0.00477099236641221,3,0.00143129770992366,146.396,0.0698454198473283,44,0.0209923664122137,0,0,9,0.00429389312977099,69.396,0.0331087786259542,24,0.0114503816793893
"HEMKÖP MÖLNLYCKE C",202219,2022-05-13,2291,219.745,0.0959166302924487,49,0.0213880401571366,102.207,0.0446123963334788,14,0.00611086861632475,16,0.00698384984722828,4.538,0.00198079441292012,3,0.0013094718463553,23,0.0100392841553907,8,0.00349192492361414,179.745,0.078457005674378,40,0.0174596246180707,0,0,9,0.00392841553906591,62.207,0.0271527717154081,10,0.00436490615451768,4,0.00174596246180707,0,0,16,0.00698384984722828,0,0,4.538,0.00198079441292012,11,0.00480139676996945,15,0.00654735923177652,8,0.00349192492361414,179.745,0.078457005674378,56,0.024443474465299,0,0,9,0.00392841553906591,98.745,0.0431012658227848,16,0.00698384984722828
"HEMKÖP MÖLNLYCKE C",202219,2022-05-12,2037,171.109,0.0840004909180167,30,0.0147275405007364,79.257,0.0389086892488954,15,0.00736377025036819,9,0.00441826215022091,3.852,0.00189101620029455,4,0.00196367206676485,23,0.0112911143838979,7,0.00343642611683849,151.109,0.0741821305841924,20,0.00981836033382425,0,0,10,0.00490918016691213,59.257,0.0290903289150712,11,0.00540009818360334,4,0.00196367206676485,0,0,9,0.00441826215022091,0,0,3.852,0.00189101620029455,20,0.00981836033382425,7,0.00343642611683849,7,0.00343642611683849,151.109,0.0741821305841924,43,0.0211094747177221,0,0,10,0.00490918016691213,89.109,0.0437452135493373,9,0.00441826215022091
"HEMKÖP MÖLNLYCKE C",202219,2022-05-11,1995,173.983,0.0872095238095238,27,0.0135338345864662,80.391,0.0402962406015038,13,0.00651629072681704,15,0.0075187969924812,2.592,0.00129924812030075,1,0.00050125313283208,30,0.0150375939849624,5,0.0025062656641604,152.983,0.0766832080200501,21,0.0105263157894737,0,0,6,0.00300751879699248,59.391,0.0297699248120301,5,0.0025062656641604,8,0.00401002506265664,4,0.00200501253132832,11,0.00551378446115288,0,0,2.592,0.00129924812030075,14,0.00701754385964912,17,0.00852130325814536,5,0.0025062656641604,152.983,0.0766832080200501,43,0.0215538847117795,0,0,6,0.00300751879699248,92.983,0.0466080200501253,11,0.00551378446115288
"HEMKÖP MÖLNLYCKE C",202219,2022-05-10,1863,183.102,0.0982834138486312,28,0.0150295222758991,83.02,0.0445625335480408,15,0.00805152979066022,11,0.0059044551798175,1.082,0.000580783682232957,4,0.00214707461084273,34,0.0182501341921632,7,0.00375738056897477,159.102,0.0854009661835749,24,0.0128824476650564,0,0,4,0.00214707461084273,59.02,0.0316800858829844,12,0.00644122383252818,3,0.00161030595813205,0,0,11,0.0059044551798175,0,0,1.082,0.000580783682232957,15,0.00805152979066022,23,0.0123456790123457,7,0.00375738056897477,159.102,0.0854009661835749,42,0.0225442834138486,0,0,4,0.00214707461084273,102.102,0.054805152979066,11,0.0059044551798175
"HEMKÖP MÖLNLYCKE C",202219,2022-05-09,1977,115.052,0.0581952453211937,18,0.00910470409711684,46.258,0.0233980778958017,11,0.00556398583712696,3,0.00151745068285281,1.794,0.000907435508345979,3,0.00151745068285281,25,0.0126454223571067,7,0.00354071825998988,100.052,0.0506079919069297,15,0.00758725341426404,0,0,3,0.00151745068285281,31.258,0.0158108244815377,8,0.00404653515427415,3,0.00151745068285281,0,0,3,0.00151745068285281,0,0,1.794,0.000907435508345979,11,0.00556398583712696,17,0.00859888720283257,7,0.00354071825998988,100.052,0.0506079919069297,30,0.0151745068285281,0,0,3,0.00151745068285281,64.052,0.032398583712696,3,0.00151745068285281
"HEMKÖP MÖLNLYCKE C",202218,2022-05-08,1755,135.059,0.0769566951566951,33,0.0188034188034188,34.261,0.0195219373219373,5,0.00284900284900285,33,0.0188034188034188,7.798,0.00444330484330484,9,0.00512820512820513,13,0.00740740740740741,0,0,112.059,0.063851282051282,23,0.0131054131054131,0,0,10,0.0056980056980057,11.261,0.00641652421652422,4,0.00227920227920228,1,0.00056980056980057,1,0.00056980056980057,32,0.0182336182336182,0,0,7.798,0.00444330484330484,11,0.00626780626780627,11,0.00626780626780627,0,0,112.059,0.063851282051282,26,0.0148148148148148,0,0,10,0.0056980056980057,44.059,0.0251048433048433,32,0.0182336182336182
"HEMKÖP MÖLNLYCKE C",202218,2022-05-07,1981,160.75,0.0811458859162039,43,0.0217062089853609,45.652,0.0230449268046441,10,0.00504795557799091,19,0.00959111559818274,20.098,0.0101453811206461,6,0.00302877334679455,11,0.00555275113579,6,0.00302877334679455,122.75,0.0619636547198385,38,0.0191822311963655,0,0,5,0.00252397778899546,7.652,0.00386269560827865,8,0.00403836446239273,2,0.00100959111559818,0,0,19,0.00959111559818274,0,0,20.098,0.0101453811206461,13,0.00656234225138819,4,0.00201918223119637,6,0.00302877334679455,122.75,0.0619636547198385,51,0.0257445734477537,0,0,5,0.00252397778899546,47.75,0.0241039878849066,19,0.00959111559818274
"HEMKÖP MÖLNLYCKE C",202218,2022-05-06,2318,202.314,0.0872795513373598,47,0.0202761000862813,51.078,0.0220353753235548,11,0.00474547023295945,28,0.0120793787748059,42.236,0.018220880069025,3,0.00129421915444349,17,0.00733390854184642,3,0.00129421915444349,163.314,0.0704547023295945,39,0.0168248490077653,0,0,8,0.00345125107851596,12.078,0.00521052631578947,11,0.00474547023295945,0,0,6,0.00258843830888697,22,0.0094909404659189,0,0,42.236,0.018220880069025,12,0.00517687661777394,8,0.00345125107851596,3,0.00129421915444349,163.314,0.0704547023295945,57,0.0245901639344262,0,0,8,0.00345125107851596,76.314,0.0329223468507334,22,0.0094909404659189
"HEMKÖP MÖLNLYCKE C",202218,2022-05-05,1970,118.914,0.0603624365482234,19,0.00964467005076142,31.286,0.0158812182741117,8,0.00406091370558376,12,0.00609137055837563,18.628,0.00945583756345178,2,0.00101522842639594,19,0.00964467005076142,9,0.00456852791878173,102.914,0.0522406091370558,16,0.00812182741116751,0,0,3,0.00152284263959391,15.286,0.00775939086294416,8,0.00406091370558376,0,0,0,0,12,0.00609137055837563,0,0,18.628,0.00945583756345178,8,0.00406091370558376,13,0.0065989847715736,9,0.00456852791878173,102.914,0.0522406091370558,31,0.0157360406091371,0,0,3,0.00152284263959391,56.914,0.0288903553299492,12,0.00609137055837563
"HEMKÖP MÖLNLYCKE C",202218,2022-05-04,2000,135.679,0.0678395,25,0.0125,34.419,0.0172095,14,0.007,12,0.006,17.26,0.00863,8,0.004,24,0.012,1,5e-04,112.679,0.0563395,23,0.0115,0,0,2,0.001,11.419,0.0057095,12,0.006,2,0.001,0,0,12,0.006,0,0,17.26,0.00863,16,0.008,16,0.008,1,5e-04,112.679,0.0563395,32,0.016,0,0,2,0.001,66.679,0.0333395,12,0.006
"HEMKÖP MÖLNLYCKE C",202218,2022-05-03,1942,143.283,0.0737811534500515,24,0.0123583934088568,23.929,0.012321833161689,8,0.00411946446961895,28,0.0144181256436663,31.354,0.0161452111225541,3,0.00154479917610711,20,0.0102986611740474,5,0.00257466529351184,126.283,0.0650272914521112,17,0.00875386199794027,0,0,7,0.00360453141091658,6.929,0.00356797116374871,7,0.00360453141091658,1,0.000514933058702369,0,0,28,0.0144181256436663,0,0,31.354,0.0161452111225541,13,0.00669412976313079,10,0.00514933058702369,5,0.00257466529351184,126.283,0.0650272914521112,32,0.0164778578784758,0,0,7,0.00360453141091658,59.283,0.0305267765190525,28,0.0144181256436663
"HEMKÖP MÖLNLYCKE C",202218,2022-05-02,1877,169.005,0.0900399573787959,33,0.0175812466702184,40.973,0.0218289824187533,11,0.00586041555673948,21,0.0111880660628663,17.032,0.00907405434203516,13,0.00692594565796484,29,0.0154501864677677,4,0.00213106020245072,140.005,0.0745897709110282,29,0.0154501864677677,0,0,4,0.00213106020245072,11.973,0.00637879595098562,11,0.00586041555673948,0,0,0,0,21,0.0111880660628663,0,0,17.032,0.00907405434203516,22,0.011720831113479,20,0.0106553010122536,4,0.00213106020245072,140.005,0.0745897709110282,42,0.0223761321257326,0,0,4,0.00213106020245072,73.005,0.0388945125199787,21,0.0111880660628663
"HEMKÖP MÖLNLYCKE C",202217,2022-05-01,1923,229.906,0.119555902236089,38,0.0197607904316173,48.336,0.0251357254290172,14,0.00728029121164847,13,0.00676027041081643,0.57,0.000296411856474259,14,0.00728029121164847,100,0.0520020800832033,2,0.00104004160166407,198.906,0.103435257410296,31,0.016120644825793,0,0,7,0.00364014560582423,17.336,0.00901508060322413,13,0.00676027041081643,1,0.000520020800832033,0,0,13,0.00676027041081643,0,0,0.57,0.000296411856474259,24,0.0124804992199688,90,0.046801872074883,2,0.00104004160166407,198.906,0.103435257410296,43,0.0223608944357774,0,0,7,0.00364014560582423,135.906,0.0706739469578783,13,0.00676027041081643
"HEMKÖP MÖLNLYCKE C",202217,2022-04-30,2015,205.438,0.101954342431762,39,0.0193548387096774,51.022,0.0253210918114144,3,0.00148883374689826,26,0.0129032258064516,1.416,0.00070272952853598,5,0.00248138957816377,73,0.0362282878411911,7,0.00347394540942928,172.438,0.0855771712158809,33,0.0163771712158809,0,0,6,0.00297766749379653,18.022,0.0089439205955335,3,0.00148883374689826,0,0,0,0,26,0.0129032258064516,0,0,1.416,0.00070272952853598,12,0.00595533498759305,66,0.0327543424317618,7,0.00347394540942928,172.438,0.0855771712158809,47,0.0233250620347395,0,0,6,0.00297766749379653,93.438,0.0463712158808933,26,0.0129032258064516
"HEMKÖP MÖLNLYCKE C",202217,2022-04-29,2260,192.584,0.0852141592920354,42,0.0185840707964602,45.392,0.0200849557522124,6,0.00265486725663717,33,0.0146017699115044,1.192,0.000527433628318584,2,0.000884955752212389,57,0.0252212389380531,6,0.00265486725663717,160.584,0.0710548672566372,32,0.0141592920353982,0,0,10,0.00442477876106195,13.392,0.00592566371681416,6,0.00265486725663717,0,0,1,0.000442477876106195,32,0.0141592920353982,0,0,1.192,0.000527433628318584,6,0.00265486725663717,53,0.0234513274336283,6,0.00265486725663717,160.584,0.0710548672566372,43,0.0190265486725664,0,0,10,0.00442477876106195,75.584,0.0334442477876106,32,0.0141592920353982
"HEMKÖP MÖLNLYCKE C",202217,2022-04-28,2052,159.686,0.0778196881091618,23,0.0112085769980507,16.502,0.00804191033138402,8,0.00389863547758285,11,0.00536062378167641,1.184,0.000576998050682261,3,0.00146198830409357,88,0.0428849902534113,9,0.0043859649122807,151.686,0.073921052631579,8,0.00389863547758285,0,0,15,0.00730994152046784,8.502,0.00414327485380117,5,0.00243664717348928,3,0.00146198830409357,0,0,11,0.00536062378167641,0,0,1.184,0.000576998050682261,5,0.00243664717348928,86,0.0419103313840156,9,0.0043859649122807,151.686,0.073921052631579,19,0.00925925925925926,0,0,15,0.00730994152046784,106.686,0.0519912280701754,11,0.00536062378167641
"HEMKÖP MÖLNLYCKE C",202217,2022-04-27,1966,170.108,0.0865249237029502,29,0.0147507629704985,35.808,0.0182136317395727,11,0.00559511698880977,10,0.00508646998982706,0.3,0.000152594099694812,6,0.00305188199389624,71,0.0361139369277721,7,0.00356052899287894,149.108,0.0758433367243133,21,0.0106815869786368,0,0,8,0.00406917599186165,14.808,0.00753204476093591,10,0.00508646998982706,1,0.000508646998982706,1,0.000508646998982706,9,0.00457782299084435,0,0,0.3,0.000152594099694812,13,0.00661241098677518,64,0.0325534079348932,7,0.00356052899287894,149.108,0.0758433367243133,36,0.0183112919633774,0,0,8,0.00406917599186165,96.108,0.0488850457782299,9,0.00457782299084435
"HEMKÖP MÖLNLYCKE C",202217,2022-04-26,1999,168.607,0.0843456728364182,34,0.0170085042521261,39.299,0.0196593296648324,9,0.00450225112556278,10,0.00500250125062531,0.308,0.00015407703851926,9,0.00450225112556278,63,0.0315157578789395,4,0.00200100050025012,142.607,0.0713391695847924,26,0.0130065032516258,0,0,8,0.00400200100050025,13.299,0.0066528264132066,8,0.00400200100050025,1,0.000500250125062531,1,0.000500250125062531,9,0.00450225112556278,0,0,0.308,0.00015407703851926,18,0.00900450225112556,54,0.0270135067533767,4,0.00200100050025012,142.607,0.0713391695847924,40,0.0200100050025013,0,0,8,0.00400200100050025,85.607,0.0428249124562281,9,0.00450225112556278
"HEMKÖP MÖLNLYCKE C",202217,2022-04-25,1893,194.242,0.102610670892763,31,0.0163761225567882,32.148,0.0169825673534073,13,0.00686740623349181,25,0.0132065504490227,0.094,4.96566296883254e-05,5,0.00264131008980454,85,0.0449022715266772,3,0.00158478605388273,171.242,0.0904606444796619,23,0.0121500264131009,0,0,8,0.00422609614368727,9.148,0.00483254094030639,8,0.00422609614368727,5,0.00264131008980454,1,0.000528262017960909,24,0.0126782884310618,0,0,0.094,4.96566296883254e-05,9,0.00475435816164818,81,0.0427892234548336,3,0.00158478605388273,171.242,0.0904606444796619,31,0.0163761225567882,0,0,8,0.00422609614368727,108.242,0.0571801373481247,24,0.0126782884310618
"HEMKÖP MÖLNLYCKE C",202216,2022-04-24,1739,211.55,0.121650373778033,76,0.0437032777458309,62.686,0.0360471535365152,5,0.00287521564117309,20,0.0115008625646924,0.864,0.00049683726279471,23,0.0132259919493962,20,0.0115008625646924,4,0.00230017251293847,164.55,0.0946233467510063,47,0.027027027027027,0,0,29,0.0166762507188039,15.686,0.00902012650948821,5,0.00287521564117309,0,0,1,0.000575043128234618,19,0.0109258194364577,0,0,0.864,0.00049683726279471,24,0.0138010350776308,19,0.0109258194364577,4,0.00230017251293847,164.55,0.0946233467510063,53,0.0304772857964347,0,0,29,0.0166762507188039,63.55,0.0365439907993099,19,0.0109258194364577
"HEMKÖP MÖLNLYCKE C",202216,2022-04-23,2194,192.68,0.0878213309024613,71,0.0323609845031905,49.064,0.022362807657247,5,0.00227894257064722,24,0.0109389243391067,0.616,0.000280765724703737,16,0.0072926162260711,17,0.00774840474020055,10,0.00455788514129444,154.68,0.0705013673655424,38,0.0173199635369189,0,0,33,0.0150410209662716,11.064,0.00504284412032817,3,0.00136736554238833,2,0.000911577028258888,2,0.000911577028258888,22,0.0100273473108478,0,0,0.616,0.000280765724703737,23,0.0104831358249772,10,0.00455788514129444,10,0.00455788514129444,154.68,0.0705013673655424,57,0.0259799453053783,0,0,33,0.0150410209662716,42.68,0.0194530537830447,22,0.0100273473108478
"HEMKÖP MÖLNLYCKE C",202216,2022-04-22,2328,183.414,0.0787860824742268,60,0.0257731958762887,44.656,0.0191821305841924,5,0.00214776632302406,27,0.0115979381443299,4.758,0.00204381443298969,15,0.00644329896907216,20,0.00859106529209622,7,0.00300687285223368,147.414,0.0633221649484536,36,0.0154639175257732,0,0,24,0.0103092783505155,8.656,0.00371821305841924,2,0.000859106529209622,3,0.00128865979381443,0,0,27,0.0115979381443299,0,0,4.758,0.00204381443298969,26,0.0111683848797251,9,0.0038659793814433,7,0.00300687285223368,147.414,0.0633221649484536,54,0.0231958762886598,0,0,24,0.0103092783505155,42.414,0.0182190721649485,27,0.0115979381443299
"HEMKÖP MÖLNLYCKE C",202216,2022-04-21,2001,129.152,0.064543728135932,28,0.0139930034982509,20.806,0.0103978010994503,15,0.00749625187406297,28,0.0139930034982509,0.346,0.000172913543228386,13,0.00649675162418791,20,0.00999500249875063,4,0.00199900049975012,116.152,0.0580469765117441,13,0.00649675162418791,0,0,15,0.00749625187406297,7.806,0.00390104947526237,11,0.00549725137431284,4,0.00199900049975012,3,0.00149925037481259,25,0.0124937531234383,0,0,0.346,0.000172913543228386,18,0.00899550224887556,15,0.00749625187406297,4,0.00199900049975012,116.152,0.0580469765117441,25,0.0124937531234383,0,0,15,0.00749625187406297,51.152,0.0255632183908046,25,0.0124937531234383
