"butik","vecka","datum","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_frac_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_frac_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_frac_F&G","sales_zoner_count_Bröd","sales_zoner_frac_Bröd","sales_zoner_count_Bake off","sales_zoner_frac_Bake off","sales_zoner_count_Fisk","sales_zoner_frac_Fisk","sales_zoner_count_Deli","sales_zoner_frac_Deli","sales_zoner_count_Frys","sales_zoner_frac_Frys","sales_zoner_count_Mejeri","sales_zoner_frac_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_frac_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_frac_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_frac_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_frac_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_frac_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_frac_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_frac_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_frac_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_frac_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_frac_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_frac_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_frac_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_frac_Kampanj 1 - bladet eller Lax","sales_kampanj_count_Mölnlycke","sales_kampanj_frac_Mölnlycke","sales_kampanj_count_Triangeln","sales_kampanj_frac_Triangeln","sales_kampanj_count_Trianglen","sales_kampanj_frac_Trianglen","sales_kampanj_count_Kampanj 1","sales_kampanj_frac_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_frac_Kampanj 2","sales_kampanj_count_ABP_3_för_25","sales_kampanj_frac_ABP_3_för_25","sales_kampanj_count_ABP_2_för_28","sales_kampanj_frac_ABP_2_för_28","sales_kampanj_count_Kampanj 1 - snacks","sales_kampanj_frac_Kampanj 1 - snacks","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_frac_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_frac_TOTAL","sales_skylttyp_count_Kampanjvara","sales_skylttyp_frac_Kampanjvara","sales_skylttyp_count_Klubbpris","sales_skylttyp_frac_Klubbpris","sales_skylttyp_count_veckans klipp","sales_skylttyp_frac_veckans klipp","sales_skylttyp_count_klubbpris","sales_skylttyp_frac_klubbpris","sales_skylttyp_count_kampanjvara","sales_skylttyp_frac_kampanjvara","sales_skylttyp_count_ABP","sales_skylttyp_frac_ABP","sales_skylttyp_count_Ordinarie","sales_skylttyp_frac_Ordinarie","sales_skylttyp_count_Deli","sales_skylttyp_frac_Deli","sales_skylttyp_count_alltid bra pris","sales_skylttyp_frac_alltid bra pris"
"HEMKÖP MALMÖ TRIANGELN",202209,2022-03-03,2502,420.217,0.16795243804956,74.041,0.0295927258193445,100,0.0399680255795364,12,0.00479616306954436,88,0.035171862509992,0.916,0.000366107114308553,3.26,0.00130295763389289,5,0.00199840127897682,3,0.00119904076738609,48,0.0191846522781775,8,0.00319744204636291,78,0.0311750599520384,347.217,0.138775779376499,73,0.0291766586730616,1.041,0.000416067146282974,0,0,27,0.0107913669064748,6,0.00239808153477218,6,0.00239808153477218,51,0.0203836930455636,37,0.0147881694644285,0.916,0.000366107114308553,0,0,0.172,6.87450039968026e-05,3.088,0.00123421262989608,8,0.00319744204636291,0,0,48,0.0191846522781775,8,0.00319744204636291,39,0.0155875299760192,39,0.0155875299760192,347.217,0.138775779376499,145,0.0579536370903277,1.041,0.000416067146282974,0,0,50,0.0199840127897682,54,0.0215827338129496,37,0.0147881694644285,0.916,0.000366107114308553,3.26,0.00130295763389289,56,0.0223820943245404
"HEMKÖP MALMÖ TRIANGELN",202209,2022-03-02,2481,363.2,0.146392583635631,69.04,0.0278274889157598,97,0.0390971382507054,5,0.00201531640467553,67,0.0270052398226522,0,0,1.16,0.000467553405884724,1,0.000403063280935107,15,0.0060459492140266,41,0.0165255945183394,10,0.00403063280935107,57,0.0229746070133011,296.2,0.119387343812979,67,0.0270052398226522,2.04,0.000822249093107618,0,0,30,0.0120918984280532,0,0,5,0.00201531640467553,50,0.0201531640467553,17,0.00685207577589682,0,0,0,0,0.144,5.80411124546554e-05,1.016,0.000409512293430069,3,0.00120918984280532,13,0.00523982265215639,41,0.0165255945183394,10,0.00403063280935107,23,0.00927045546150746,34,0.0137041515517936,296.2,0.119387343812979,120,0.0483675937122128,2.04,0.000822249093107618,0,0,40,0.0161225312374043,65,0.0261991132607819,17,0.00685207577589682,0,0,1.16,0.000467553405884724,51,0.0205562273276904
"HEMKÖP MALMÖ TRIANGELN",202209,2022-03-01,2410,327.568,0.135920331950207,32.022,0.0132871369294606,62,0.0257261410788382,7,0.0029045643153527,111,0.0460580912863071,0,0,1.546,0.00064149377593361,3,0.0012448132780083,5,0.0020746887966805,53,0.0219917012448133,6,0.0024896265560166,47,0.0195020746887967,296.568,0.123057261410788,31,0.0128630705394191,1.022,0.000424066390041494,0,0,31,0.0128630705394191,1,0.0004149377593361,6,0.0024896265560166,54,0.0224066390041494,57,0.0236514522821577,0,0,0,0,0.122,5.06224066390042e-05,1.424,0.000590871369294606,3,0.0012448132780083,5,0.0020746887966805,53,0.0219917012448133,6,0.0024896265560166,13,0.00539419087136929,34,0.0141078838174274,296.568,0.123057261410788,76,0.0315352697095436,1.022,0.000424066390041494,0,0,43,0.0178423236514523,59,0.0244813278008299,57,0.0236514522821577,0,0,1.546,0.00064149377593361,59,0.0244813278008299
"HEMKÖP MALMÖ TRIANGELN",202209,2022-02-28,2446,352.954,0.144298446443173,43.998,0.0179877350776778,91,0.0372035977105478,6,0.00245298446443173,88,0.035977105478332,0.36,0.000147179067865904,1.596,0.000652493867538839,2,0.000817661488143908,11,0.0044971381847915,44,0.017988552739166,20,0.00817661488143908,45,0.0183973834832379,310.954,0.12712755519215,42,0.0171708912510221,1.998,0.000816843826655764,0,0,49,0.0200327064595258,1,0.000408830744071954,5,0.00204415372035977,51,0.0208503679476697,37,0.0151267375306623,0.36,0.000147179067865904,0,0,0,0,1.596,0.000652493867538839,3,0.00122649223221586,10,0.00408830744071954,44,0.017988552739166,20,0.00817661488143908,15,0.00613246116107931,30,0.0122649223221586,310.954,0.12712755519215,107,0.0437448896156991,1.998,0.000816843826655764,0,0,37,0.0151267375306623,62,0.0253475061324612,37,0.0151267375306623,0.36,0.000147179067865904,1.596,0.000652493867538839,64,0.0261651676206051
"HEMKÖP MALMÖ TRIANGELN",202208,2022-02-27,2322,600.473,0.258601636520241,20.121,0.00866537467700258,71,0.0305770887166236,2,0.000861326442721792,330,0.142118863049096,0,0,1.352,0.000582256675279931,5,0.00215331610680448,13,0.00559862187769164,30,0.0129198966408269,13,0.00559862187769164,115,0.049526270456503,584.473,0.251711024978467,16,0.00689061154177433,4.121,0.00177476313522825,0,0,55,0.0236864771748493,1,0.000430663221360896,1,0.000430663221360896,55,0.0236864771748493,275,0.118432385874246,0,0,0,0,0,0,1.352,0.000582256675279931,11,0.00473729543496985,7,0.00301464254952627,30,0.0129198966408269,13,0.00559862187769164,21,0.00904392764857881,94,0.0404823428079242,584.473,0.251711024978467,93,0.0400516795865633,4.121,0.00177476313522825,0,0,100,0.0430663221360896,68,0.0292850990525409,275,0.118432385874246,0,0,1.352,0.000582256675279931,43,0.0185185185185185
"HEMKÖP MALMÖ TRIANGELN",202208,2022-02-26,2832,811.042,0.28638488700565,22.026,0.00777754237288136,66,0.0233050847457627,8,0.00282485875706215,408,0.144067796610169,0.406,0.000143361581920904,77.61,0.0274046610169492,2,0.000706214689265537,12,0.00423728813559322,35,0.0123587570621469,2,0.000706214689265537,178,0.0628531073446328,790.042,0.278969632768362,21,0.00741525423728814,1.026,0.00036228813559322,0,0,45,0.0158898305084746,3,0.00105932203389831,5,0.00176553672316384,57,0.0201271186440678,351,0.123940677966102,0.406,0.000143361581920904,76,0.0268361581920904,0.486,0.000171610169491525,1.124,0.000396892655367232,8,0.00282485875706215,6,0.00211864406779661,35,0.0123587570621469,2,0.000706214689265537,56,0.019774011299435,122,0.0430790960451977,790.042,0.278969632768362,125,0.044138418079096,1.026,0.00036228813559322,0,0,129,0.0455508474576271,69,0.024364406779661,351,0.123940677966102,0.406,0.000143361581920904,77.61,0.0274046610169492,37,0.0130649717514124
"HEMKÖP MALMÖ TRIANGELN",202208,2022-02-25,3001,1146.536,0.382051316227924,25,0.00833055648117294,85,0.028323892035988,14,0.00466511162945685,547,0.182272575808064,0,0,153.536,0.0511616127957348,4,0.00133288903698767,4,0.00133288903698767,40,0.0133288903698767,8,0.00266577807397534,266,0.0886371209596801,1121.536,0.373720759746751,25,0.00833055648117294,0,0,0,0,60,0.0199933355548151,5,0.00166611129623459,9,0.00299900033322226,41,0.0136621126291236,506,0.16861046317894,0,0,151,0.0503165611462846,1.098,0.000365878040653116,1.438,0.000479173608797068,7,0.00233255581472842,1,0.000333222259246918,40,0.0133288903698767,8,0.00266577807397534,80,0.0266577807397534,186,0.0619793402199267,1121.536,0.373720759746751,170,0.056647784071976,0,0,0,0,199,0.0663112295901366,45,0.0149950016661113,506,0.16861046317894,0,0,153.536,0.0511616127957348,48,0.015994668443852
"HEMKÖP MALMÖ TRIANGELN",202208,2022-02-24,2421,711.522,0.293895910780669,21.018,0.0086815365551425,53,0.0218917802560925,10,0.00413052457662123,348,0.143742255266419,0.558,0.000230483271375465,86.946,0.035913258983891,1,0.000413052457662123,6,0.00247831474597274,27,0.0111524163568773,4,0.00165220983064849,154,0.063610078479967,691.522,0.285634861627427,20,0.00826104915324246,1.018,0.000420487401900041,0,0,33,0.0136307311028501,4,0.00165220983064849,6,0.00247831474597274,49,0.020239570425444,299,0.123502684840975,0.558,0.000230483271375465,86,0.0355225113589426,0.112,4.62618752581578e-05,0.834,0.000344485749690211,2,0.000826104915324246,5,0.00206526228831062,27,0.0111524163568773,4,0.00165220983064849,24,0.00991325898389095,130,0.053696819496076,691.522,0.285634861627427,81,0.033457249070632,1.018,0.000420487401900041,0,0,137,0.0565881866997109,55,0.0227178851714168,299,0.123502684840975,0.558,0.000230483271375465,86.946,0.035913258983891,31,0.0128046261875258
"HEMKÖP MALMÖ TRIANGELN",202208,2022-02-23,2489,787.09,0.316227400562475,16,0.00642828445158698,46,0.0184813177983126,4,0.00160707111289675,384,0.154278826838088,0.312,0.000125351546805946,127.778,0.0513370831659301,1,0.000401767778224186,3,0.00120530333467256,48,0.0192848533547609,4,0.00160707111289675,153,0.0614704700683005,771.09,0.309799116110888,16,0.00642828445158698,0,0,0,0,30,0.0120530333467256,1,0.000401767778224186,3,0.00120530333467256,60,0.0241060666934512,324,0.130172760144636,0.312,0.000125351546805946,126,0.0506227400562475,0.184,7.39252711932503e-05,1.594,0.000640417838489353,3,0.00120530333467256,1,0.000401767778224186,48,0.0192848533547609,4,0.00160707111289675,22,0.0088388911209321,131,0.0526315789473684,771.09,0.309799116110888,69,0.0277219766974689,0,0,0,0,135,0.0542386500602652,63,0.0253113700281237,324,0.130172760144636,0.312,0.000125351546805946,127.778,0.0513370831659301,52,0.0208919244676577
"HEMKÖP MALMÖ TRIANGELN",202208,2022-02-22,2458,795.322,0.323564686737185,15.872,0.00645728234336859,51,0.0207485760781123,3,0.00122050447518308,411,0.167209113100081,0.316,0.000128559804719284,133.134,0.0541635475996745,2,0.00081366965012205,6,0.00244100895036615,32,0.0130187144019528,3,0.00122050447518308,138,0.0561432058584215,782.322,0.318275834011391,13,0.00528885272579333,2.872,0.00116842961757526,0,0,38,0.015459723352319,1,0.000406834825061025,2,0.00081366965012205,44,0.0179007323026851,367,0.149308380797396,0.316,0.000128559804719284,131,0.0532953620829943,0.118,4.8006509357201e-05,2.016,0.000820179007323027,6,0.00244100895036615,2,0.00081366965012205,32,0.0130187144019528,3,0.00122050447518308,8,0.0032546786004882,130,0.0528885272579333,782.322,0.318275834011391,60,0.0244100895036615,2.872,0.00116842961757526,0,0,134,0.0545158665581774,50,0.0203417412530513,367,0.149308380797396,0.316,0.000128559804719284,133.134,0.0541635475996745,35,0.0142392188771359
"HEMKÖP MALMÖ TRIANGELN",202208,2022-02-21,2396,873.6,0.364607679465776,8.074,0.00336978297161937,80,0.0333889816360601,14,0.00584307178631052,386,0.16110183639399,0.132,5.50918196994992e-05,141.394,0.0590125208681135,2,0.000834724540901503,11,0.00459098497495826,47,0.0196160267111853,2,0.000834724540901503,182,0.0759599332220367,866.6,0.361686143572621,7,0.00292153589315526,1.074,0.000448247078464107,0,0,73,0.0304674457429048,4,0.00166944908180301,10,0.00417362270450751,36,0.015025041736227,350,0.146076794657763,0.132,5.50918196994992e-05,139,0.0580133555926544,1.026,0.000428213689482471,1.368,0.000570951585976628,8,0.00333889816360601,5,0.00208681135225376,47,0.0196160267111853,2,0.000834724540901503,14,0.00584307178631052,168,0.0701168614357262,866.6,0.361686143572621,98,0.0409015025041736,1.074,0.000448247078464107,0,0,180,0.0751252086811352,47,0.0196160267111853,350,0.146076794657763,0.132,5.50918196994992e-05,141.394,0.0590125208681135,49,0.0204507512520868
"HEMKÖP MALMÖ TRIANGELN",202207,2022-02-20,2062,342.42,0.166062075654704,44.974,0.0218108632395732,90,0.04364694471387,7,0.00339476236663434,74,0.0358874878758487,0,0,0.446,0.000216294859359845,2,0.000969932104752667,16,0.00775945683802134,44,0.0213385063045587,13,0.00630455868089234,51,0.024733268671193,299.42,0.145208535402522,43,0.0208535402521823,1.974,0.000957322987390883,0,0,47,0.0227934044616877,7,0.00339476236663434,0,0,54,0.026188166828322,20,0.00969932104752667,0,0,0,0,0.314,0.000152279340446169,0.132,6.4015518913676e-05,10,0.00484966052376334,8,0.00387972841901067,44,0.0213385063045587,13,0.00630455868089234,23,0.0111542192046557,28,0.0135790494665373,299.42,0.145208535402522,120,0.05819592628516,1.974,0.000957322987390883,0,0,30,0.01454898157129,70,0.0339476236663434,20,0.00969932104752667,0,0,0.446,0.000216294859359845,57,0.027643064985451
"HEMKÖP MALMÖ TRIANGELN",202207,2022-02-19,2733,481.949,0.176344310281742,49.982,0.0182883278448591,148,0.0541529454811562,2,0.000731796560556165,92,0.0336626417855836,0.791,0.000289425539699963,3.176,0.00116209293816319,2,0.000731796560556165,9,0.00329308452250274,49,0.0179290157336261,4,0.00146359312111233,122,0.0446395901939261,433.949,0.158781192828394,48,0.017563117453348,1.982,0.00072521039151116,0,0,100,0.0365898280278083,1,0.000365898280278083,1,0.000365898280278083,50,0.0182949140139041,42,0.0153677277716795,0.791,0.000289425539699963,0,0,0.828,0.000302963776070252,2.348,0.000859129162092938,8,0.00292718624222466,3,0.00109769484083425,49,0.0179290157336261,4,0.00146359312111233,65,0.0237833882180754,57,0.0208562019758507,433.949,0.158781192828394,214,0.0783022319795097,1.982,0.00072521039151116,0,0,60,0.021953896816685,59,0.0215879985364069,42,0.0153677277716795,0.791,0.000289425539699963,3.176,0.00116209293816319,53,0.0193926088547384
"HEMKÖP MALMÖ TRIANGELN",202207,2022-02-18,2718,511.163,0.188065857247976,46.037,0.0169378219278882,149,0.0548197203826343,12,0.00441501103752759,98,0.036055923473142,0.386,0.000142016188373804,2.74,0.00100809418690213,1,0.000367917586460633,11,0.00404709345106696,39,0.0143487858719647,8,0.00294334069168506,144,0.0529801324503311,466.163,0.171509565857248,45,0.0165562913907285,1.037,0.000381530537159676,0,0,104,0.0382634289919058,2,0.000735835172921266,10,0.00367917586460633,59,0.0217071376011773,39,0.0143487858719647,0.386,0.000142016188373804,0,0,0.562,0.000206769683590876,2.178,0.000801324503311258,9,0.0033112582781457,3,0.0011037527593819,39,0.0143487858719647,8,0.00294334069168506,67,0.0246504782928624,77,0.0283296541574687,466.163,0.171509565857248,218,0.080206033848418,1.037,0.000381530537159676,0,0,88,0.0323767476085357,70,0.0257542310522443,39,0.0143487858719647,0.386,0.000142016188373804,2.74,0.00100809418690213,47,0.0172921265636497
"HEMKÖP MALMÖ TRIANGELN",202207,2022-02-17,2598,382.817,0.1473506543495,24.053,0.00925827559661278,115,0.0442648190916089,8,0.00307929176289453,84,0.0323325635103926,0.988,0.000380292532717475,1.776,0.000683602771362587,2,0.000769822940723634,5,0.00192455735180908,57,0.0219399538106236,9,0.00346420323325635,76,0.0292532717474981,359.817,0.138497690531178,23,0.00885296381832179,1.053,0.000405311778290993,0,0,92,0.0354118552732871,4,0.00153964588144727,4,0.00153964588144727,52,0.0200153964588145,32,0.0123171670515781,0.988,0.000380292532717475,0,0,0.448,0.000172440338722094,1.328,0.000511162432640493,7,0.00269438029253272,0,0,57,0.0219399538106236,9,0.00346420323325635,30,0.0115473441108545,46,0.0177059276366436,359.817,0.138497690531178,149,0.0573518090839107,1.053,0.000405311778290993,0,0,52,0.0200153964588145,57,0.0219399538106236,32,0.0123171670515781,0.988,0.000380292532717475,1.776,0.000683602771362587,66,0.0254041570438799
"HEMKÖP MALMÖ TRIANGELN",202207,2022-02-16,2238,331.674,0.148201072386059,20.25,0.00904825737265416,113,0.0504915102770331,2,0.000893655049151028,96,0.0428954423592493,0.366,0.000163538873994638,2.058,0.000919571045576407,3,0.00134048257372654,4,0.00178731009830206,23,0.0102770330652368,9,0.00402144772117962,59,0.0263628239499553,313.674,0.1401581769437,18,0.00804289544235925,2.25,0.00100536193029491,0,0,95,0.0424486148346738,1,0.000446827524575514,1,0.000446827524575514,46,0.0205540661304736,50,0.0223413762287757,0.366,0.000163538873994638,0,0,0.27,0.000120643431635389,1.788,0.000798927613941019,7,0.0031277926720286,0,0,23,0.0102770330652368,9,0.00402144772117962,15,0.00670241286863271,44,0.0196604110813226,313.674,0.1401581769437,129,0.0576407506702413,2.25,0.00100536193029491,0,0,48,0.0214477211796247,50,0.0223413762287757,50,0.0223413762287757,0.366,0.000163538873994638,2.058,0.000919571045576407,32,0.0142984807864164
"HEMKÖP MALMÖ TRIANGELN",202207,2022-02-15,2496,337.51,0.135220352564103,14.186,0.00568349358974359,101,0.0404647435897436,10,0.00400641025641026,68,0.0272435897435897,0,0,2.324,0.000931089743589744,5,0.00200320512820513,15,0.00600961538461538,57,0.0228365384615385,4,0.0016025641025641,61,0.0244391025641026,325.51,0.13041266025641,12,0.00480769230769231,2.186,0.000875801282051282,0,0,89,0.0356570512820513,1,0.000400641025641026,9,0.00360576923076923,24,0.00961538461538462,44,0.0176282051282051,0,0,0,0,0.252,0.000100961538461538,2.072,0.000830128205128205,16,0.00641025641025641,4,0.0016025641025641,57,0.0228365384615385,4,0.0016025641025641,15,0.00600961538461538,46,0.0184294871794872,325.51,0.13041266025641,117,0.046875,2.186,0.000875801282051282,0,0,60,0.0240384615384615,39,0.015625,44,0.0176282051282051,0,0,2.324,0.000931089743589744,61,0.0244391025641026
"HEMKÖP MALMÖ TRIANGELN",202207,2022-02-14,3098,442.284,0.142764364105875,17.998,0.00580955455132343,148,0.0477727566171724,10,0.00322788896061975,78,0.0251775338928341,0.554,0.000178825048418334,1.732,0.000559070367979341,4,0.0012911555842479,13,0.00419625564880568,57,0.0183989670755326,4,0.0012911555842479,108,0.0348612007746934,425.284,0.137276952872821,17,0.00548741123305358,0.998,0.000322143318269851,0,0,131,0.0422853453841188,5,0.00161394448030988,5,0.00161394448030988,51,0.0164622336991607,27,0.00871530019367334,0.554,0.000178825048418334,0,0,0.602,0.000194318915429309,1.13,0.000364751452550032,15,0.00484183344092963,2,0.000645577792123951,57,0.0183989670755326,4,0.0012911555842479,40,0.012911555842479,68,0.0219496449322143,425.284,0.137276952872821,193,0.0622982569399613,0.998,0.000322143318269851,0,0,77,0.0248547449967721,64,0.0206584893479664,27,0.00871530019367334,0.554,0.000178825048418334,1.732,0.000559070367979341,61,0.0196901226597805
"HEMKÖP MALMÖ TRIANGELN",202206,2022-02-13,2227,574.427,0.257937584193983,123.703,0.0555469241131567,185,0.0830713964975303,9,0.00404131118096093,80,0.0359227660529861,0,0,1.724,0.00077413560844185,4,0.0017961383026493,16,0.00718455321059722,75,0.0336775931746744,2,0.000898069151324652,78,0.0350246969016614,453.427,0.203604400538841,121,0.0543331836551414,2.703,0.00121374045801527,0,0,64,0.0287382128423889,3,0.00134710372698698,6,0.00269420745397396,51,0.0229007633587786,29,0.0130220026942075,0,0,0,0,0.184,8.2622361921868e-05,1.54,0.000691513246519982,14,0.00628648405927256,6,0.00269420745397396,75,0.0336775931746744,2,0.000898069151324652,31,0.0139200718455321,47,0.0211046250561293,453.427,0.203604400538841,219,0.0983385720700494,2.703,0.00121374045801527,0,0,57,0.0255949708127526,67,0.0300853165693758,29,0.0130220026942075,0,0,1.724,0.00077413560844185,77,0.0345756623259991
"HEMKÖP MALMÖ TRIANGELN",202206,2022-02-12,2679,601.385,0.224481149682717,107.043,0.039956326987682,163,0.0608435983575961,11,0.00410600970511385,91,0.0339678984695782,1.338,0.000499440089585666,1.004,0.000374766703994028,4,0.00149309443822322,16,0.00597237775289287,50,0.0186636804777902,4,0.00149309443822322,153,0.0571108622620381,496.385,0.185287420679358,105,0.0391937290033595,2.043,0.000762597984322508,0,0,58,0.0216498693542367,3,0.00111982082866741,8,0.00298618887644644,66,0.0246360582306831,25,0.00933184023889511,1.338,0.000499440089585666,0,0,0.498,0.000185890257558791,0.506,0.000188876446435237,16,0.00597237775289287,4,0.00149309443822322,50,0.0186636804777902,4,0.00149309443822322,73,0.0272489734975737,80,0.0298618887644644,496.385,0.185287420679358,239,0.0892123926838373,2.043,0.000762597984322508,0,0,92,0.034341172079134,82,0.030608435983576,25,0.00933184023889511,1.338,0.000499440089585666,1.004,0.000374766703994028,54,0.0201567749160134
"HEMKÖP MALMÖ TRIANGELN",202206,2022-02-11,2883,591.664,0.205225112729795,96,0.0332986472424558,154,0.0534165799514395,16,0.0055497745404093,77,0.0267082899757197,0.11,3.81546999653139e-05,2.554,0.000885882761012834,0,0,14,0.00485605272285813,44,0.0152618799861256,2,0.000693721817551162,186,0.0645161290322581,495.664,0.17192646548734,96,0.0332986472424558,0,0,0,0,58,0.0201179327089837,8,0.00277488727020465,8,0.00277488727020465,47,0.0163024627124523,30,0.0104058272632674,0.11,3.81546999653139e-05,0,0,1.368,0.000474505723204995,1.186,0.000411377037807839,9,0.00312174817898023,5,0.00173430454387791,44,0.0152618799861256,2,0.000693721817551162,99,0.0343392299687825,87,0.0301768990634755,495.664,0.17192646548734,261,0.0905306971904266,0,0,0,0,95,0.0329517863336802,61,0.0211585154353104,30,0.0104058272632674,0.11,3.81546999653139e-05,2.554,0.000885882761012834,46,0.0159556018036767
"HEMKÖP MALMÖ TRIANGELN",202206,2022-02-10,2469,354.585,0.14361482381531,42.171,0.0170801944106926,67,0.0271364925070879,5,0.00202511138112596,87,0.0352369380315917,0.422,0.000170919400567031,2.992,0.00121182665046578,1,0.000405022276225192,17,0.00688537869582827,31,0.012555690562981,3,0.00121506682867558,98,0.0396921830700689,313.585,0.127008910490077,41,0.0166059133252329,1.171,0.0004742810854597,0,0,26,0.010530579181855,2,0.000810044552450385,3,0.00121506682867558,52,0.02106115836371,35,0.0141757796678817,0.422,0.000170919400567031,0,0,0.79,0.000319967598217902,2.202,0.000891859052247874,11,0.00445524503847712,7,0.00283515593357635,31,0.012555690562981,3,0.00121506682867558,43,0.0174159578776833,55,0.0222762251923856,313.585,0.127008910490077,112,0.0453624949372215,1.171,0.0004742810854597,0,0,59,0.0238963142972864,69,0.0279465370595383,35,0.0141757796678817,0.422,0.000170919400567031,2.992,0.00121182665046578,34,0.0137707573916565
"HEMKÖP MALMÖ TRIANGELN",202206,2022-02-09,2269,289.037,0.127385191714412,20.101,0.00885896870868224,40,0.0176289114147201,9,0.00396650506831203,91,0.0401057734684883,0.44,0.000193918025561922,1.496,0.000659321286910533,1,0.000440722785368004,22,0.00969590127809608,41,0.0180696342000881,3,0.00132216835610401,60,0.0264433671220802,270.037,0.11901145879242,19,0.00837373292199207,1.101,0.000485235786690172,0,0,21,0.00925517849272807,5,0.00220361392684002,4,0.00176289114147201,45,0.0198325253415602,46,0.0202732481269282,0.44,0.000193918025561922,0,0,0,0,1.496,0.000659321286910533,13,0.00572939620978405,10,0.00440722785368004,41,0.0180696342000881,3,0.00132216835610401,28,0.0123402379903041,32,0.0141031291317761,270.037,0.11901145879242,73,0.0321727633318643,1.101,0.000485235786690172,0,0,37,0.0163067430586161,67,0.0295284266196562,46,0.0202732481269282,0.44,0.000193918025561922,1.496,0.000659321286910533,44,0.0193918025561922
"HEMKÖP MALMÖ TRIANGELN",202206,2022-02-08,2411,522.677,0.216788469514724,133.167,0.0552330982994608,156,0.0647034425549565,9,0.0037328909166321,76,0.0315221899626711,1.05,0.000435503940273745,3.46,0.00143508917461634,3,0.0012442969722107,8,0.00331812525922854,50,0.0207382828701783,11,0.00456242223143924,72,0.0298631273330568,392.677,0.16286893405226,130,0.0539195354624637,3.167,0.0013135628369971,0,0,26,0.0107839070924927,4,0.00165906262961427,5,0.00207382828701784,25,0.0103691414350892,51,0.0211530485275819,1.05,0.000435503940273745,0,0,0.088,3.64993778515139e-05,3.372,0.00139858979676483,11,0.00456242223143924,0,0,50,0.0207382828701783,11,0.00456242223143924,36,0.0149315636665284,36,0.0149315636665284,392.677,0.16286893405226,196,0.0812940688510991,3.167,0.0013135628369971,0,0,44,0.0182496889257569,33,0.0136872666943177,51,0.0211530485275819,1.05,0.000435503940273745,3.46,0.00143508917461634,61,0.0253007051016176
"HEMKÖP MALMÖ TRIANGELN",202206,2022-02-07,2440,488.399,0.200163524590164,116.057,0.0475643442622951,173,0.0709016393442623,10,0.00409836065573771,56,0.0229508196721311,0,0,3.342,0.00136967213114754,3,0.00122950819672131,11,0.00450819672131148,50,0.0204918032786885,10,0.00409836065573771,56,0.0229508196721311,376.399,0.154261885245902,112,0.0459016393442623,4.057,0.00166270491803279,0,0,61,0.025,3,0.00122950819672131,7,0.00286885245901639,24,0.00983606557377049,32,0.0131147540983607,0,0,2,0.000819672131147541,0.126,5.16393442622951e-05,1.216,0.000498360655737705,14,0.00573770491803279,0,0,50,0.0204918032786885,10,0.00409836065573771,22,0.00901639344262295,34,0.0139344262295082,376.399,0.154261885245902,198,0.0811475409836066,4.057,0.00166270491803279,0,0,44,0.0180327868852459,35,0.014344262295082,32,0.0131147540983607,0,0,3.342,0.00136967213114754,60,0.0245901639344262
