"butik","vecka","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_frac_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_frac_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_frac_F&G","sales_zoner_count_Bröd","sales_zoner_frac_Bröd","sales_zoner_count_Bake off","sales_zoner_frac_Bake off","sales_zoner_count_Fisk","sales_zoner_frac_Fisk","sales_zoner_count_Deli","sales_zoner_frac_Deli","sales_zoner_count_Frys","sales_zoner_frac_Frys","sales_zoner_count_Mejeri","sales_zoner_frac_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_frac_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_frac_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_frac_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_frac_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_frac_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_frac_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_frac_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_frac_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_frac_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_frac_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_frac_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_frac_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_frac_Kampanj 1 - bladet eller Lax","sales_kampanj_count_Mölnlycke","sales_kampanj_frac_Mölnlycke","sales_kampanj_count_Triangeln","sales_kampanj_frac_Triangeln","sales_kampanj_count_Trianglen","sales_kampanj_frac_Trianglen","sales_kampanj_count_Kampanj 1","sales_kampanj_frac_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_frac_Kampanj 2","sales_kampanj_count_ABP 3 för 25","sales_kampanj_frac_ABP 3 för 25","sales_kampanj_count_ABP_2_för_28","sales_kampanj_frac_ABP_2_för_28","sales_kampanj_count_Kampanj 1 - snacks","sales_kampanj_frac_Kampanj 1 - snacks","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_frac_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_frac_TOTAL","sales_skylttyp_count_kampanjvara","sales_skylttyp_frac_kampanjvara","sales_skylttyp_count_klubbpris","sales_skylttyp_frac_klubbpris","sales_skylttyp_count_veckans klipp","sales_skylttyp_frac_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_frac_alltid bra pris","sales_skylttyp_count_ordinariepris","sales_skylttyp_frac_ordinariepris","sales_skylttyp_count_Alltid bra pris","sales_skylttyp_frac_Alltid bra pris"
"HEMKÖP MÖLNLYCKE C",202143,13580,2413.346,0.177713254786451,268,0.0197349042709867,302,0.0222385861561119,79,0.00581737849779087,358,0.0263622974963181,0,0,608.346,0.0447972017673049,100,0.00736377025036819,309,0.0227540500736377,250,0.0184094256259205,34,0.00250368188512518,105,0.0077319587628866,2299.346,0.169318556701031,114,0.00839469808541973,30,0.00220913107511046,124,0.00913107511045655,188,0.0138438880706922,28,0.00206185567010309,51,0.00375552282768778,190,0.0139911634756996,168,0.0123711340206186,0,0,596,0.0438880706921944,4.248,0.000312812960235641,8.098,0.000596318114874816,209,0.0153902798232695,200,0.0147275405007364,250,0.0184094256259205,34,0.00250368188512518,42,0.00309278350515464,63,0.00463917525773196,2299.346,0.169318556701031,444,0.0326951399116348,439,0.0323269513991164,124,0.00913107511045655,400,0.0294550810014728,608.346,0.0447972017673049,284,0.0209131075110457
"HEMKÖP MÖLNLYCKE C",202142,13053,2113.31,0.161902244694706,217,0.0166245307592124,138,0.0105722822339692,66,0.00505630889450701,421,0.0322531218876887,0,0,204.31,0.0156523404581322,11,0.000842718149084502,782,0.0599095993258255,150,0.0114916111238796,24,0.00183865777982073,100,0.00766107408258638,2029.31,0.155466942465334,84,0.00643530222937256,28,0.00214510074312419,105,0.0080441277867157,54,0.00413698000459664,17,0.00130238259403968,49,0.00375392630046733,227,0.0173906381674711,194,0.0148624837202176,0,0,190,0.0145560407569141,5.192,0.000397762966367885,9.118,0.000698536734850226,101,0.00773768482341224,692,0.0530146326514977,150,0.0114916111238796,24,0.00183865777982073,45,0.00344748333716387,55,0.00421359074542251,2029.31,0.155466942465334,259,0.0198421818738987,821,0.0628974182180342,105,0.0080441277867157,466,0.0357006052248525,204.31,0.0156523404581322,174,0.0133302689037003
"HEMKÖP MÖLNLYCKE C",202141,12955,1733.354,0.133798070243149,255,0.0196835198764956,147,0.0113469702817445,77,0.0059436510999614,405,0.0312620609803165,0,0,184.354,0.014230335777692,17,0.00131223465843304,346,0.0267078348128136,182,0.014048629872636,21,0.00162099575453493,99,0.00764183712852181,1657.354,0.127931609417213,76,0.00586646082593593,33,0.0025472790428406,146,0.011269780007719,71,0.00548050945580857,27,0.00208413739868777,50,0.00385951370127364,226,0.0174450019297568,179,0.0138170590505596,0,0,177,0.0136626785025087,2.136,0.00016487842531841,5.218,0.000402778849864917,79,0.00609803164801235,284,0.0219220378232343,182,0.014048629872636,21,0.00162099575453493,44,0.0033963720571208,55,0.004245465071401,1657.354,0.127931609417213,279,0.0215360864531069,396,0.0305673485140872,146,0.011269780007719,449,0.0346584330374373,184.354,0.014230335777692,203,0.015669625627171
"HEMKÖP MÖLNLYCKE C",202140,13128,2699.208,0.205606946983547,216,0.0164533820840951,1189,0.090569774527727,68,0.00517976843388178,335,0.0255179768433882,0,0,197.208,0.0150219378427788,7,0.000533211456429007,297,0.0226234003656307,203,0.0154631322364412,33,0.00251371115173675,154,0.0117306520414381,2616.208,0.199284582571603,83,0.00632236441194394,32,0.0024375380865326,101,0.00769347958561853,1106,0.0842474101157831,26,0.00198049969530774,42,0.00319926873857404,170,0.0129494210847044,165,0.0125685557586837,0,0,181,0.01378732480195,6.836,0.000520719073735527,9.372,0.000713893967093236,20,0.00152346130408288,284,0.0216331505179768,203,0.0154631322364412,33,0.00251371115173675,51,0.00388482632541133,103,0.00784582571602681,2616.208,0.199284582571603,1360,0.103595368677636,336,0.0255941499085923,101,0.00769347958561853,386,0.0294028031687995,197.208,0.0150219378427788,236,0.0179768433881779
"HEMKÖP MÖLNLYCKE C",202139,12819,3648.094,0.284584913019736,1642,0.128091114751541,121,0.00943911381543022,129,0.0100631874561198,373,0.0290974334971527,0,0,188.094,0.0146730634214837,17,0.0013261564864654,677,0.0528122318433575,257,0.0200483657071534,32,0.00249629456275841,212,0.0165379514782744,3563.094,0.277954130587409,85,0.00663078243232701,27,0.0021062485373274,1530,0.119354083781886,36,0.00280833138310321,80,0.00624073640689601,49,0.00382245104922381,213,0.0166159606833606,160,0.012481472813792,0,0,178,0.0138856385053436,4.524,0.00035291364380997,5.57,0.000434511272330135,433,0.0337779858023247,261,0.0203604025274982,257,0.0200483657071534,32,0.00249629456275841,72,0.00561666276620641,140,0.010921288712068,3563.094,0.277954130587409,390,0.0304235899836181,721,0.0562446368671503,1530,0.119354083781886,445,0.0347140962633591,188.094,0.0146730634214837,289,0.0225446602699119
"HEMKÖP MÖLNLYCKE C",202138,12955,1945.638,0.150184330374373,218,0.0168274797375531,302,0.0233114627556928,70,0.0054033191817831,474,0.0365881898880741,55.85,0.00431107680432266,206.788,0.0159620223851795,10,0.000771902740254728,297,0.0229255113855654,158,0.0121960632960247,25,0.00192975685063682,129,0.00995754534928599,1860.638,0.143623157082208,85,0.00656117329216519,28,0.00216132767271324,105,0.00810497877267464,217,0.0167502894635276,26,0.00200694712466229,44,0.0033963720571208,261,0.0201466615206484,213,0.0164415283674257,55.85,0.00431107680432266,195,0.0150521034349672,4.09,0.000315708220764184,7.698,0.00059421072944809,115,0.00887688151292937,192,0.0148205326128908,158,0.0121960632960247,25,0.00192975685063682,53,0.00409108452335006,76,0.00586646082593593,1860.638,0.143623157082208,503.85,0.0388923195677345,335,0.0258587417985334,105,0.00810497877267464,527,0.0406792744114242,206.788,0.0159620223851795,183,0.0141258201466615
"HEMKÖP MALMÖ TRIANGELN",202236,18531,10081.672,0.54404360261184,3515,0.18968215422805,3023,0.163132048998975,970,0.0523447196589499,567,0.0305973773676542,83.214,0.00449052938319573,13.458,0.000726242512546544,229,0.0123576709297933,1103,0.0595218822513626,377,0.0203442879499218,29,0.00156494522691706,172,0.00928174410447358,8588.672,0.463475905239868,1493,0.0805676973719713,258,0.0139226161567104,1764,0.0951918406993686,1530,0.0825643516270034,668,0.0360477038476067,302,0.0162970158113432,228,0.0123037073012789,339,0.0182936700663753,83.214,0.00449052938319573,0,0,4.502,0.000242944255571745,8.956,0.000483298256974799,562,0.0303275592250823,770,0.0415519939560736,377,0.0203442879499218,29,0.00156494522691706,66,0.00356159948194917,106,0.00572014462252442,8588.672,0.463475905239868,4182.214,0.225687442663645,1590,0.0858021693378663,1764,0.0951918406993686,633,0.0341589768496034,13.458,0.000726242512546544,406,0.0219092331768388
"HEMKÖP MALMÖ TRIANGELN",202233,18229,4132.824,0.226716989412475,1550,0.0850293488397608,1403,0.0769652751110867,117,0.00641834439629162,445,0.0244116517636733,0,0,15.824,0.000868067365187339,25,0.00137144111031872,179,0.00981951834988206,230,0.0126172582149323,47,0.0025783092873992,121,0.00663777497394262,2729.824,0.149751714301388,1403,0.0769652751110867,22,0.00120686817708048,125,0.00685720555159361,0,0,12,0.000658291732952987,105,0.00576005266333864,212,0.0116298206155028,233,0.0127818311481705,0,0,0,0,3.492,0.000191562894289319,12.332,0.00067650447089802,115,0.00630862910746613,89,0.00488233035273465,230,0.0126172582149323,47,0.0025783092873992,34,0.00186515991003346,87,0.00477261506390916,2729.824,0.149751714301388,1607,0.0881562345712875,226,0.0123978276372813,125,0.00685720555159361,479,0.0262768116737067,15.824,0.000868067365187339,277,0.0151955675023314
"HEMKÖP MALMÖ TRIANGELN",202232,16661,1921.126,0.115306764299862,350,0.0210071424284257,259,0.015545285397035,128,0.00768261208810996,575,0.0345117339895564,0,0,12.126,0.000727807454534542,9,0.000540183662445231,125,0.00750255086729488,288,0.0172858771982474,51,0.00306104075385631,124,0.00744253046035652,1704.126,0.102282335994238,217,0.0130244283056239,17,0.0010203469179521,116,0.00696236720484965,42,0.00252085709141108,21,0.00126042854570554,107,0.00642218354240442,227,0.0136246323750075,348,0.0208871016145489,0,0,0,0,1.12,6.72228557709621e-05,11.006,0.00066058459876358,48,0.00288097953304123,86,0.00516175499669888,288,0.0172858771982474,51,0.00306104075385631,48,0.00288097953304123,76,0.00456155092731529,1704.126,0.102282335994238,463,0.0277894484124602,151,0.00906308144769222,116,0.00696236720484965,623,0.0373927135225977,12.126,0.000727807454534542,339,0.0203469179521037
"HEMKÖP MALMÖ TRIANGELN",202231,15970,4022.168,0.251857733249843,1271,0.0795867251095805,1460,0.0914214151534126,108,0.00676268002504696,530,0.0331872260488416,0,0,58.168,0.00364232936756418,9,0.000563556668753914,151,0.00945522855353788,255,0.0159674389480276,55,0.00344395742016281,125,0.00782717595491547,2911.168,0.182289793362555,1111,0.0695679398872887,21,0.0013149655604258,139,0.008703819661866,349,0.021853475266124,24,0.00150281778334377,84,0.00525986224170319,234,0.0146524733876018,296,0.0185347526612398,0,0,48,0.00300563556668754,3.868,0.000242204132748904,6.3,0.000394489668127739,73,0.00457107075767063,87,0.00544771446462116,255,0.0159674389480276,55,0.00344395742016281,42,0.0026299311208516,83,0.00519724483406387,2911.168,0.182289793362555,1651,0.103381340012523,181,0.0113337507827176,139,0.008703819661866,572,0.0358171571696932,58.168,0.00364232936756418,310,0.0194113963681904
"HEMKÖP MALMÖ TRIANGELN",202230,16165,3008.196,0.186093164243736,291,0.018001855861429,444,0.0274667491493968,137,0.00847510052582741,521,0.0322301268171976,0,0,697.196,0.0431299721620786,10,0.000618620476337767,480,0.0296937828642128,260,0.0160841323847819,44,0.00272193009588617,124,0.00767089390658831,2840.196,0.175700340241262,168,0.0103928240024745,10,0.000618620476337767,113,0.00699041138261676,276,0.0170739251469224,27,0.00167027528611197,110,0.00680482523971543,219,0.0135477884317971,302,0.0186823383854006,0,0,677,0.0418806062480668,2.686,0.000166161459944324,17.51,0.00108320445406743,87,0.00538199814413857,403,0.024930405196412,260,0.0160841323847819,44,0.00272193009588617,42,0.00259820600061862,82,0.00507268790596969,2840.196,0.175700340241262,663,0.0410145375811939,500,0.0309310238168883,113,0.00699041138261676,563,0.0348283328178163,697.196,0.0431299721620786,304,0.0188060624806681
"HEMKÖP MALMÖ TRIANGELN",202229,15629,2151.92,0.137687631966217,314,0.0200908567406744,660,0.0422291893275322,138,0.00882973958666581,449,0.0287286454667605,0,0,12.92,0.000826668372896538,2,0.000127967240386461,168,0.0107492481924627,239,0.0152920852261821,31,0.00198349222599015,138,0.00882973958666581,1972.92,0.126234563951628,179,0.0114530680145883,16,0.00102373792309169,119,0.00761405080299443,481,0.0307761213129439,21,0.00134365602405784,117,0.00748608356260797,179,0.0114530680145883,270,0.0172755774521722,0,0,0,0,2.026,0.000129630814511485,10.894,0.000697037558385053,69,0.00441486979333291,101,0.00646234563951628,239,0.0152920852261821,31,0.00198349222599015,38,0.00243137756734276,100,0.00639836201932305,1972.92,0.126234563951628,898,0.057457290933521,186,0.0119009533559409,119,0.00761405080299443,487,0.0311600230341033,12.92,0.000826668372896538,270,0.0172755774521722
"HEMKÖP MALMÖ TRIANGELN",202228,15873,2982.886,0.187922005922006,1005,0.0633150633150633,875,0.0551250551250551,187,0.0117810117810118,413,0.026019026019026,0,0,11.886,0.000748818748818749,9,0.000567000567000567,150,0.00945000945000945,186,0.0117180117180117,37,0.00233100233100233,109,0.00686700686700687,2107.886,0.132796950796951,875,0.0551250551250551,13,0.000819000819000819,117,0.00737100737100737,0,0,25,0.00157500157500157,162,0.0102060102060102,191,0.012033012033012,222,0.013986013986014,0,0,0,0,2.424,0.000152712152712153,9.462,0.000596106596106596,78,0.00491400491400491,81,0.0051030051030051,186,0.0117180117180117,37,0.00233100233100233,38,0.00239400239400239,71,0.00447300447300447,2107.886,0.132796950796951,1133,0.0713790713790714,172,0.0108360108360108,117,0.00737100737100737,451,0.0284130284130284,11.886,0.000748818748818749,223,0.014049014049014
"HEMKÖP MALMÖ TRIANGELN",202227,16779,2627.226,0.156578222778473,1217,0.0725311401156207,151,0.00899934441861851,139,0.00828416472972168,506,0.0301567435484832,0,0,16.226,0.000967042136003337,18,0.00107276953334525,134,0.00798617319268133,280,0.0166875260742595,40,0.00238393229632278,126,0.00750938673341677,2493.226,0.148592049585792,134,0.00798617319268133,19,0.00113236784075332,1064,0.0634125990821861,17,0.00101317122593718,20,0.00119196614816139,119,0.00709219858156028,210,0.0125156445556946,296,0.0176410989927886,0,0,0,0,2.922,0.000174146254246379,13.304,0.000792895881756958,76,0.00452947136301329,76,0.00452947136301329,280,0.0166875260742595,40,0.00238393229632278,36,0.00214553906669051,90,0.00536384766672627,2493.226,0.148592049585792,380,0.0226473568150665,171,0.0101913105667799,1064,0.0634125990821861,542,0.0323022826151737,16.226,0.000967042136003337,320,0.0190714583705823
"HEMKÖP MALMÖ TRIANGELN",202226,16730,4253.762,0.254259533771668,1490,0.0890615660490137,1276,0.0762701733413031,440,0.0263000597728631,552,0.0329946204423192,0,0,14.762,0.000882367005379558,16,0.000956365809922295,139,0.00830842797369994,211,0.0126120741183503,22,0.00131500298864316,93,0.00555887627017334,3870.762,0.231366527196653,383,0.0228930065750149,20,0.00119545726240287,1087,0.0649731022115959,893,0.0533771667662881,313,0.0187089061566049,127,0.00759115361625822,230,0.013747758517633,322,0.0192468619246862,0,0,0,0,5.094,0.000304482964734011,9.668,0.000577884040645547,80,0.00478182904961148,75,0.00448296473401076,211,0.0126120741183503,22,0.00131500298864316,29,0.00173341303048416,64,0.00382546323968918,3870.762,0.231366527196653,1780,0.106395696353855,175,0.0104602510460251,1087,0.0649731022115959,581,0.0347280334728034,14.762,0.000882367005379558,233,0.0139270771069934
"HEMKÖP MALMÖ TRIANGELN",202225,16710,3390.066,0.202876481149013,816,0.0488330341113106,888,0.0531418312387792,134,0.00801915020945542,596,0.0356672651107122,5.498,0.000329024536205865,16.568,0.000991502094554159,8,0.000478755236385398,594,0.0355475763016158,225,0.0134649910233393,23,0.00137642130460802,84,0.00502692998204668,2689.066,0.160925553560742,701,0.0419509275882705,14,0.000837821663674446,101,0.00604428485936565,187,0.0111909036505087,24,0.00143626570915619,110,0.00658288450029922,258,0.0154398563734291,338,0.0202274087372831,5.498,0.000329024536205865,0,0,3.07,0.000183722321962896,13.498,0.000807779772591263,81,0.00484739676840215,521,0.031178934769599,225,0.0134649910233393,23,0.00137642130460802,29,0.00173548773189707,55,0.00329144225014961,2689.066,0.160925553560742,1082.498,0.0647814482345901,616,0.0368641532016756,101,0.00604428485936565,625,0.0374027528426092,16.568,0.000991502094554159,248,0.0148414123279473
"HEMKÖP MALMÖ TRIANGELN",202224,17686,2633.946,0.148928304873912,229,0.0129480945380527,431,0.0243695578423612,153,0.00865091032455049,508,0.0287232839534095,17.406,0.000984168268687097,517.54,0.0292626936559991,224,0.0126653850503223,105,0.00593689924233857,270,0.015266312337442,34,0.00192242451656678,145,0.00819857514418184,2549.946,0.144178785480041,84,0.00474951939387086,25,0.00141354743865204,120,0.0067850277055298,347,0.0196200384484903,49,0.002770552979758,104,0.00588035734479249,177,0.0100079158656565,331,0.018715368087753,17.406,0.000984168268687097,501,0.0283274906705869,2.926,0.000165441592219835,13.614,0.000769761393192356,265,0.0149836028497116,64,0.00361868144294923,270,0.015266312337442,34,0.00192242451656678,63,0.00356213954540314,82,0.0046364355987787,2549.946,0.144178785480041,683.406,0.0386410720343775,354,0.0200158317313129,120,0.0067850277055298,571,0.0322854234988126,517.54,0.0292626936559991,304,0.0171887368540088
"HEMKÖP MALMÖ TRIANGELN",202223,17498,2518.014,0.143902960338324,688,0.0393187792890616,533,0.0304606240713224,151,0.008629557663733,411,0.0234883986741342,0,0,10.014,0.000572293976454452,11,0.000628643273516973,189,0.0108012344267916,331,0.0189164475940107,24,0.00137158532403703,170,0.00971539604526232,1985.014,0.113442336267002,533,0.0304606240713224,22,0.00125728654703395,133,0.00760086867070522,0,0,39,0.00222882615156018,112,0.00640073151217282,175,0.01000114298777,236,0.0134872556863642,0,0,0,0,1.206,6.89221625328609e-05,8.808,0.000503371813921591,106,0.00605783518116356,94,0.00537204251914505,331,0.0189164475940107,24,0.00137158532403703,66,0.00377185964110184,104,0.00594353640416048,1985.014,0.113442336267002,788,0.0450337181392159,222,0.0126871642473426,133,0.00760086867070522,477,0.027260258315236,10.014,0.000572293976454452,355,0.0202880329180478
"HEMKÖP MALMÖ TRIANGELN",202222,17627,3123.034,0.177173313666534,971,0.0550859476938787,833,0.0472570488455211,121,0.00686446928008169,567,0.0321665626595564,0,0,16.034,0.000909627276337437,0,0,119,0.00675100697793158,309,0.0175299256821921,33,0.00187212798547683,154,0.00873659726555852,2290.034,0.129916264821013,833,0.0472570488455211,23,0.00130481647472627,115,0.00652408237363136,0,0,23,0.00130481647472627,98,0.00555965280535542,263,0.0149202927327395,304,0.0172462699268168,0,0,0,0,3.458,0.000196176320417541,12.576,0.000713450955919896,57,0.00323367561127815,62,0.00351733136665343,309,0.0175299256821921,33,0.00187212798547683,78,0.00442502978385431,76,0.0043115674817042,2290.034,0.129916264821013,1030,0.058433085607307,142,0.00805582345265785,115,0.00652408237363136,645,0.0365915924434107,16.034,0.000909627276337437,342,0.0194020536676689
"HEMKÖP MALMÖ TRIANGELN",202221,17189,1879.296,0.109331316539647,242,0.0140787713072314,234,0.0136133573797196,138,0.00802839024957822,635,0.0369422304962476,0,0,17.296,0.00100622491128047,0,0,112,0.00651579498516493,331,0.0192565012507999,23,0.00133806504159637,147,0.00855198091802897,1778.296,0.103455465704811,101,0.00587585083483623,26,0.00151259526441329,115,0.00669032520798185,133,0.00773750654488336,35,0.00203618593286404,103,0.00599220431671418,174,0.0101227529233812,461,0.0268194775728664,0,0,2,0.000116353481877945,2.288,0.000133108383268369,13.008,0.000756763046134156,19,0.00110535807784048,93,0.00541043690732445,331,0.0192565012507999,23,0.00133806504159637,53,0.00308336726976555,94,0.00546861364826342,1778.296,0.103455465704811,466,0.0271103612775612,138,0.00802839024957822,115,0.00669032520798185,688,0.0400255977660131,17.296,0.00100622491128047,354,0.0205945662923963
"HEMKÖP MALMÖ TRIANGELN",202220,17426,4514.936,0.259091931596465,1009,0.05790198553885,1761,0.101055893492482,143,0.00820612877309767,567,0.0325375875129117,0,0,17.936,0.00102926661310685,0,0,158,0.00906691151153449,703,0.0403420176747389,34,0.00195110754045679,122,0.00700103293928612,3701.936,0.212437507173189,813,0.0466544244232756,25,0.0014346378973947,171,0.00981292321817973,948,0.0544014690692069,19,0.00109032480201997,124,0.0071158039710777,220,0.0126248134970733,347,0.0199127740158384,0,0,0,0,1.888,0.000108343854011248,16.048,0.000920922759095604,62,0.00355790198553885,96,0.00550900952599564,703,0.0403420176747389,34,0.00195110754045679,57,0.00327097440605991,65,0.00373005853322621,3701.936,0.212437507173189,1969,0.112992080798806,183,0.0105015494089292,171,0.00981292321817973,624,0.0358085619189717,17.936,0.00102926661310685,737,0.0422931252151957
"HEMKÖP MALMÖ TRIANGELN",202219,17659,1720.114,0.0974072144515545,198,0.0112124129339147,142,0.00804122543745399,150,0.00849425222266267,452,0.0255960133642902,0,0,65.114,0.00368729826150971,2,0.000113256696302169,175,0.00990996092643978,315,0.0178379296675916,26,0.0014723370519282,195,0.0110425278894615,1650.114,0.0934432300809785,70,0.00396398437057591,16,0.000906053570417351,112,0.00634237499292146,72,0.00407724106687808,58,0.0032844441927629,92,0.00520980802989977,223,0.0126281216376918,229,0.0129678917265983,0,0,49,0.00277478905940314,2.146,0.000121524435132227,13.968,0.000790984766974347,61,0.00345432923721615,116,0.00656888838552579,315,0.0178379296675916,26,0.0014723370519282,101,0.00571946316325953,94,0.00532306472620194,1650.114,0.0934432300809785,386,0.0218585423863186,193,0.0109292711931593,112,0.00634237499292146,553,0.0313154765275497,65.114,0.00368729826150971,341,0.0193102667195198
"HEMKÖP MALMÖ TRIANGELN",202218,17677,2614.78,0.147919895909939,445,0.0251739548565933,947,0.0535724387622334,152,0.00859874413079142,521,0.029473326921989,0,0,15.78,0.00089268541042032,8,0.00045256548056797,160,0.00905130961135939,169,0.00956044577699836,42,0.00237596877298184,155,0.00876845618600441,2512.78,0.142149686032698,102,0.00577020987724161,207,0.0117101318096962,136,0.00769361316965548,845,0.0478022288849918,39,0.00220625671776885,113,0.00639248741302257,186,0.0105221474232053,335,0.0189511794987837,0,0,0,0,3.69,0.000208745827911976,12.09,0.000683939582508344,44,0.00248911014312383,124,0.00701476494880353,169,0.00956044577699836,42,0.00237596877298184,89,0.00503479097131866,66,0.00373366521468575,2512.78,0.142149686032698,1165,0.0659048481077106,375,0.0212140069016236,136,0.00769361316965548,610,0.0345081178933077,15.78,0.00089268541042032,211,0.0119364145499802
"HEMKÖP MALMÖ TRIANGELN",202217,17996,5023.828,0.279163591909313,1953,0.108524116470327,1757,0.097632807290509,143,0.00794621026894866,480,0.0266725939097577,0,0,10.828,0.000601689264280951,3,0.000166703711935986,159,0.00883529673260725,180,0.0100022227161591,50,0.0027783951989331,288,0.0160035563458546,3734.828,0.207536563680818,1289,0.0716270282284952,16,0.000889086463658591,648,0.0360080017781729,468,0.0260057790620138,37,0.00205601244721049,106,0.00589019782173816,167,0.00927983996443654,313,0.0173927539453212,0,0,0,0,3.15,0.000175038897532785,7.678,0.000426650366748166,47,0.00261169148699711,115,0.00639030895754612,180,0.0100022227161591,50,0.0027783951989331,215,0.0119470993554123,73,0.00405645699044232,3734.828,0.207536563680818,1973,0.1096354745499,178,0.00989108690820182,648,0.0360080017781729,695,0.03861969326517,10.828,0.000601689264280951,230,0.0127806179150922
"HEMKÖP MALMÖ TRIANGELN",202216,17390,3267.332,0.187885681426107,1405,0.0807935595169638,131,0.00753306497987349,156,0.00897067280046003,506,0.0290971822886717,0,0,11.332,0.000651638872915469,9,0.000517538815411156,686,0.0394479585968948,225,0.0129384703852789,36,0.00207015526164462,102,0.0058654399079931,3136.332,0.180352616446233,131,0.00753306497987349,23,0.00132259919493962,1251,0.0719378953421507,0,0,36,0.00207015526164462,120,0.00690051753881541,160,0.00920069005175388,346,0.0198964922369178,0,0,0,0,1.734,9.97124784358827e-05,9.598,0.000551926394479586,62,0.00356526739505463,633,0.0364002300172513,225,0.0129384703852789,36,0.00207015526164462,41,0.00235767682576193,61,0.00350776308223117,3136.332,0.180352616446233,348,0.0200115008625647,718,0.0412880966072455,1251,0.0719378953421507,547,0.0314548591144336,11.332,0.000651638872915469,261,0.0150086256469235
"HEMKÖP MALMÖ TRIANGELN",202215,17259,2620.784,0.151850281012805,1054,0.0610695868822064,579,0.0335477142360508,138,0.00799582826351469,404,0.0234080769453618,0,0,18.784,0.00108835969639029,14,0.000811170983255113,110,0.00637348629700446,141,0.00816965061706935,37,0.00214380902717423,125,0.0072425980647778,2204.784,0.127746914653224,416,0.0241033663595805,13,0.000753230198736891,625,0.036212990323889,163,0.00944434787647025,36,0.00208586824265601,102,0.00590996002085868,165,0.00956022944550669,239,0.0138478474998551,0,0,0,0,5.174,0.000299785619097283,13.61,0.000788574077293007,31,0.00179616432006489,93,0.00538849296019468,141,0.00816965061706935,37,0.00214380902717423,59,0.00341850628657512,66,0.00382409177820268,2204.784,0.127746914653224,783,0.0453676342777681,137,0.00793788747899647,625,0.036212990323889,463,0.026826583231937,18.784,0.00108835969639029,178,0.0103134596442436
"HEMKÖP MALMÖ TRIANGELN",202214,17511,3131.436,0.17882679458626,1119,0.063902689737879,799,0.0456284621095311,162,0.00925132773685112,370,0.0211295756952773,0,0,16.436,0.000938610016561019,0,0,277,0.0158186282907886,189,0.010793215692993,51,0.00291245502826795,148,0.0084518302781109,3013.436,0.172088173148307,118,0.00673862143795329,250,0.0142767403346468,751,0.042887327965279,681,0.0388898406715779,33,0.00188452972417338,129,0.00736679801267775,138,0.00788076066472503,232,0.0132488150305522,0,0,0,0,5,0.000285534806692936,11.436,0.000653075209868083,201,0.011478499229056,76,0.00434012906173262,189,0.010793215692993,51,0.00291245502826795,73,0.00416880817771686,75,0.00428302210039404,3013.436,0.172088173148307,1036,0.0591628119467763,527,0.0300953686254354,751,0.042887327965279,443,0.0252983838729941,16.436,0.000938610016561019,240,0.0137056707212609
