"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_OBS_endast_trianglen","kampanj_convrate_OBS_endast_trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM VÄSTERTORP",202221,6826,1008,0.147670670963961,286,0.0418986229123938,200,0.0292997363023733,87,0.0127453852915324,162,0.0237327864049224,0,0,16,0.00234397890418986,79,0.0115733958394374,17,0.00249047758570173,142,0.020802812774685,19,0.00278347494872546,907,0.132874304131263,279,0.0408731321418107,101,0.0147963668326985,23,0.00336946967477293,162,0.0237327864049224,99,0.0145033694696748,29,0.00424846176384413,58,0.00849692352768825,162,0.0237327864049224,0,0,0,0,0,0,0,0,31,0.00454145912686786,64,0.00937591561675945,17,0.00249047758570173,136,0.0199238206856138,6,0.000878992089071198,12,0.0017579841781424,7,0.00102549077058306,745,0.10914151772634,145,0.0212423088192206,162,0.0237327864049224,0,0,159,0.0232932903603868
"STOCKHOLM VÄSTERTORP",202220,7139,1059,0.148340103655974,294,0.0411822384087407,126,0.0176495307466032,68,0.00952514357753187,162,0.0226922538170612,0,0,25,0.00350189102115142,96,0.0134472615212215,13,0.00182098333099874,256,0.0358593640565906,19,0.00266143717607508,944,0.132231404958678,225,0.0315170191903628,115,0.0161086986972965,17,0.00238128589438297,162,0.0226922538170612,11,0.00154083204930663,29,0.00406219358453565,39,0.00546294999299622,162,0.0226922538170612,0,0,0,0,0,0,0,0,51,0.0071438576831489,70,0.00980529485922398,13,0.00182098333099874,248,0.0347387589298221,8,0.00112060512676845,7,0.000980529485922398,12,0.00168090769015268,782,0.109539151141616,126,0.0176495307466032,162,0.0226922538170612,0,0,269,0.0376803473875893
"STOCKHOLM VÄSTERTORP",202219,7366,1859,0.25237578061363,741,0.100597339125713,141,0.019142003801249,85,0.0115395058376324,541,0.0734455606842248,0,0,35,0.00475156122726039,89,0.0120825414064621,20,0.00271517784414879,174,0.0236220472440945,33,0.00448004344284551,1738,0.23594895465653,255,0.0346185175128971,121,0.0164268259571002,79,0.0107249524843877,541,0.0734455606842248,20,0.00271517784414879,22,0.00298669562856367,63,0.00855281020906869,541,0.0734455606842248,0,0,0,0,0,0,0,0,59,0.00800977464023894,65,0.00882432799348357,20,0.00271517784414879,160,0.0217214227531903,14,0.00190062449090415,12,0.00162910670648928,21,0.00285093673635623,1197,0.162503393972305,207,0.02810209068694,541,0.0734455606842248,0,0,194,0.0263372250882433
"STOCKHOLM VÄSTERTORP",202218,6951,1380,0.198532585239534,274,0.0394187886635017,294,0.0422960725075529,95,0.0136670982592433,110,0.0158250611422817,0,0,42,0.00604229607250755,102,0.0146741476046612,41,0.00589843188030499,366,0.0526542943461372,56,0.0080563947633434,1235,0.177672277370163,443,0.0637318371457344,145,0.0208603078693713,19,0.00273341965184865,110,0.0158250611422817,149,0.0214357646381816,24,0.00345274061286146,71,0.0102143576463818,110,0.0158250611422817,0,0,0,0,0,0,0,0,69,0.00992662926197669,75,0.0107898144151921,41,0.00589843188030499,353,0.050784059847504,13,0.00187023449863329,14,0.00201409869083585,42,0.00604229607250755,1125,0.161847216227881,165,0.0237375917134225,110,0.0158250611422817,0,0,407,0.0585527262264422
"STOCKHOLM VÄSTERTORP",202217,6995,1114,0.159256611865618,258,0.0368834882058613,121,0.0172980700500357,116,0.0165832737669764,138,0.0197283774124375,0,0,21,0.00300214438884918,89,0.012723373838456,17,0.00243030736240172,338,0.0483202287348106,16,0.00228734810578985,1007,0.143959971408149,214,0.0305932809149392,107,0.0152966404574696,13,0.00185847033595425,138,0.0197283774124375,14,0.00200142959256612,27,0.00385989992852037,89,0.012723373838456,138,0.0197283774124375,0,0,0,0,0,0,0,0,50,0.00714796283059328,60,0.00857755539671194,17,0.00243030736240172,329,0.0470335954253038,9,0.00128663330950679,2,0.000285918513223731,14,0.00200142959256612,869,0.124231593995711,162,0.0231593995711222,138,0.0197283774124375,0,0,355,0.0507505360972123
"STOCKHOLM SKARPNÄCK",202240,9063,8984.551,0.991344036191107,3739,0.412556548604215,1230,0.135716650115856,470,0.0518592077678473,2801,0.309058810548384,7.551,0.000833167825223436,57,0.00628930817610063,272,0.0300121372613925,25,0.00275846849828975,152,0.0167714884696017,231,0.0254882489241973,8363.657,0.922835374600022,1694,0.186913825444113,624,0.0688513737173121,314,0.0346463643385193,2801,0.309058810548384,606,0.0668652763985435,23,0.00253779101842657,447,0.0493214167494207,2801,0.309058810548384,7.102,0.000783625730994152,0,0,3.106,0.000342712126227518,0.449,4.95420942292839e-05,210,0.0231711353856339,119,0.0131303100518592,25,0.00275846849828975,139,0.015337084850491,13,0.00143440361911067,111,0.0122476001324065,120,0.0132406487917908,5559.551,0.613433851925411,880,0.0970980911397992,2801,0.309058810548384,7.551,0.000833167825223436,177,0.0195299569678914
"STOCKHOLM SKARPNÄCK",202233,10644,1678.892,0.157731304021045,413,0.0388012025554303,342,0.032130777903044,198,0.0186020293122886,145,0.0136226982337467,5.892,0.000553551296505073,53,0.0049793310785419,179,0.0168169860954528,34,0.00319428786170613,177,0.0166290868094701,132,0.0124013528748591,1442.892,0.135559188275085,582,0.0546786922209696,236,0.0221721157459602,32,0.00300638857572341,145,0.0136226982337467,106,0.0099586621570838,26,0.00244269071777527,172,0.0161593385945133,145,0.0136226982337467,4.474,0.00042033070274333,0.56,5.26118000751597e-05,0,0,0.858,8.0608793686584e-05,82,0.00770387072529124,150,0.0140924464487035,34,0.00319428786170613,166,0.0155956407365652,11,0.00103344607290492,71,0.00667042465238632,61,0.00573092822247275,1297.892,0.121936490041338,354,0.0332581736189402,145,0.0136226982337467,5.892,0.000553551296505073,211,0.0198233746711763
"STOCKHOLM SKARPNÄCK",202232,9955,2075.576,0.208495831240583,478,0.0480160723254646,630,0.0632847815168257,192,0.0192867905575088,230,0.0231039678553491,5.576,0.000560120542440984,30,0.00301356102461075,259,0.0260170768458061,33,0.00331491712707182,122,0.0122551481667504,96,0.0096433952787544,1864.576,0.187300452034154,989,0.099347061778001,211,0.0211953792064289,37,0.00371672526368659,230,0.0231039678553491,419,0.0420894023103968,22,0.00220994475138122,170,0.0170768458061276,230,0.0231039678553491,4.308,0.000432747363134103,0.576,5.78603716725264e-05,0,0,0.692,6.95128076343546e-05,241,0.0242089402310397,48,0.0048216976393772,33,0.00331491712707182,107,0.010748367654445,15,0.00150678051230537,51,0.00512305374183827,45,0.00452034153691612,1634.576,0.164196484178805,255,0.0256152687091914,230,0.0231039678553491,5.576,0.000560120542440984,155,0.0155700652938222
"STOCKHOLM SKARPNÄCK",202231,8567,3121.74,0.364391268822225,1323,0.154429788724174,263,0.0306991945838683,276,0.0322166452667211,918,0.107155363604529,5.74,0.000670012839967317,37,0.0043188980973503,74,0.0086377961947006,28,0.00326835531691374,137,0.0159915956577565,60,0.00700361853624373,2958.314,0.345315046107155,407,0.0475078790708533,165,0.0192599509746702,240,0.0280144741449749,918,0.107155363604529,98,0.0114392436091981,23,0.00268472043889343,253,0.0295319248278277,918,0.107155363604529,4.344,0.000507061982024046,0.736,8.59110540445897e-05,1.574,0.000183728259600794,0.66,7.7039803898681e-05,61,0.00712034551184779,50,0.00583634878020311,28,0.00326835531691374,124,0.0144741449749037,13,0.00151745068285281,17,0.00198435858526906,43,0.00501925995097467,2038.74,0.237975954243026,543,0.0633827477530057,918,0.107155363604529,5.74,0.000670012839967317,165,0.0192599509746702
"STOCKHOLM SKARPNÄCK",202230,7762,1367.378,0.176163102293223,416,0.0535944344241175,357,0.045993300695697,157,0.020226745684102,106,0.0136562741561453,4.378,0.000564029889203814,31,0.00399381602679722,68,0.00876062870394228,29,0.00373615047668127,131,0.0168770935325947,68,0.00876062870394228,1090.624,0.140508116464829,511,0.0658335480546251,279,0.035944344241175,31,0.00399381602679722,106,0.0136562741561453,78,0.010048956454522,26,0.00334965215150734,131,0.0168770935325947,106,0.0136562741561453,3.542,0.000456325689255347,0.134,1.72635918577686e-05,2.246,0.000289358412780211,0.702,9.04406080906983e-05,60,0.00772996650347849,39,0.00502447822726102,29,0.00373615047668127,120,0.015459933006957,11,0.00141716052563772,27,0.00347848492656532,41,0.00528214377737696,982.378,0.126562483895903,201,0.0258953877866529,106,0.0136562741561453,4.378,0.000564029889203814,160,0.020613244009276
"STOCKHOLM SKARPNÄCK",202229,7785,1825.662,0.23451021194605,346,0.0444444444444444,533,0.0684649967886962,133,0.0170841361592807,139,0.0178548490687219,2.662,0.00034193962748876,19,0.00244059087989724,73,0.00937700706486834,376,0.0482980089916506,125,0.0160565189466924,79,0.0101477199743096,1637.662,0.210361207450225,676,0.0868336544637123,188,0.0241490044958253,19,0.00244059087989724,139,0.0178548490687219,345,0.0443159922928709,17,0.00218368657675016,116,0.0149004495825305,139,0.0178548490687219,2.31,0.000296724470134875,0,0,0,0,0.352,4.52151573538857e-05,47,0.00603725112395633,45,0.00578034682080925,376,0.0482980089916506,120,0.0154142581888247,5,0.000642260757867694,38,0.00488118175979448,41,0.00526653821451509,1498.662,0.192506358381503,180,0.023121387283237,139,0.0178548490687219,2.662,0.00034193962748876,501,0.064354527938343
"STOCKHOLM SKARPNÄCK",202228,7701,1865.836,0.242284898065186,522,0.0677834047526295,541,0.0702506168030126,229,0.0297363978704064,126,0.016361511492014,3.836,0.00049811712764576,34,0.00441501103752759,228,0.0296065446045968,28,0.00363589144266978,99,0.0128554733151539,55,0.00714192961952993,1689.168,0.21934398130113,845,0.109726009609142,177,0.0229840280483054,219,0.0284378652123101,126,0.016361511492014,364,0.0472665887547072,28,0.00363589144266978,201,0.0261005064277367,126,0.016361511492014,3.398,0.00044124139722114,0.438,5.68757304246202e-05,0.332,4.31112842487989e-05,0,0,221,0.0286975717439294,41,0.00532398389819504,28,0.00363589144266978,88,0.0114270873912479,11,0.00142838592390599,19,0.00246721205038307,36,0.00467471756914686,1562.836,0.202939358524867,461,0.0598623555382418,126,0.016361511492014,3.836,0.00049811712764576,127,0.0164913647578237
"STOCKHOLM SKARPNÄCK",202227,8081,3219.59,0.398414800148497,1147,0.141937878975374,365,0.0451676772676649,160,0.0197995297611682,955,0.118178443261973,4.59,0.000567999010023512,28,0.00346491770820443,378,0.0467763890607598,18,0.00222744709813142,98,0.0121272119787155,66,0.00816730602648187,3065.474,0.379343398094295,811,0.100358866476921,155,0.0191807944561317,37,0.00457864125727014,955,0.118178443261973,210,0.0259868828115332,28,0.00346491770820443,132,0.0163346120529637,955,0.118178443261973,3.934,0.000486820938002722,0.11,1.36121767108031e-05,0.884,0.000109392401930454,0.546,6.75658953099864e-05,352,0.04355896547457,54,0.00668234129439426,18,0.00222744709813142,90,0.0111372354906571,8,0.000989976488058409,30,0.00371241183021903,36,0.00445489419626284,2109.59,0.261055562430392,223,0.0275955946046281,955,0.118178443261973,4.59,0.000567999010023512,116,0.0143546590768469
