"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"KISA C",202234,2022-08-22,963,450,0.467289719626168,206,0.213914849428868,100,0.103842159916926,13,0.0134994807892004,0,0,22,0.0228452751817238,97,0.100726895119418,0,0,12,0.0124610591900312,385,0.399792315680166,188,0.195223260643821,206,0.213914849428868,35,0.0363447559709242,13,0.0134994807892004,0,0,22,0.0228452751817238,97,0.100726895119418,0,0,12,0.0124610591900312,385,0.399792315680166,65,0.0674974039460021,97,0.100726895119418,13,0.0134994807892004,0,0,22,0.0228452751817238
"KISA C",202233,2022-08-21,729,75,0.102880658436214,20,0.0274348422496571,13,0.0178326474622771,14,0.0192043895747599,0,0,9,0.0123456790123457,12,0.0164609053497942,0,0,7,0.00960219478737997,72,0.0987654320987654,34,0.046639231824417,20,0.0274348422496571,10,0.0137174211248285,14,0.0192043895747599,0,0,9,0.0123456790123457,12,0.0164609053497942,0,0,7,0.00960219478737997,72,0.0987654320987654,3,0.00411522633744856,12,0.0164609053497942,14,0.0192043895747599,0,0,9,0.0123456790123457
"KISA C",202233,2022-08-20,940,99,0.10531914893617,25,0.0265957446808511,22,0.0234042553191489,11,0.0117021276595745,0,0,3,0.00319148936170213,4,0.00425531914893617,0,0,34,0.0361702127659574,85,0.0904255319148936,53,0.0563829787234043,25,0.0265957446808511,8,0.00851063829787234,11,0.0117021276595745,0,0,3,0.00319148936170213,4,0.00425531914893617,0,0,34,0.0361702127659574,85,0.0904255319148936,14,0.0148936170212766,4,0.00425531914893617,11,0.0117021276595745,0,0,3,0.00319148936170213
"KISA C",202233,2022-08-19,1314,142,0.10806697108067,37,0.028158295281583,23,0.0175038051750381,6,0.0045662100456621,0,0,6,0.0045662100456621,10,0.0076103500761035,3,0.00228310502283105,57,0.04337899543379,129,0.0981735159817352,91,0.0692541856925419,37,0.028158295281583,10,0.0076103500761035,6,0.0045662100456621,0,0,6,0.0045662100456621,10,0.0076103500761035,3,0.00228310502283105,57,0.04337899543379,129,0.0981735159817352,13,0.00989345509893455,10,0.0076103500761035,9,0.00684931506849315,0,0,6,0.0045662100456621
"KISA C",202233,2022-08-18,1097,77,0.0701914311759344,24,0.0218778486782133,6,0.00546946216955333,7,0.00638103919781222,0,0,4,0.00364630811303555,15,0.0136736554238833,2,0.00182315405651778,19,0.0173199635369189,73,0.0665451230628988,41,0.0373746581586144,24,0.0218778486782133,2,0.00182315405651778,7,0.00638103919781222,0,0,4,0.00364630811303555,15,0.0136736554238833,2,0.00182315405651778,19,0.0173199635369189,73,0.0665451230628988,4,0.00364630811303555,15,0.0136736554238833,9,0.00820419325432999,0,0,4,0.00364630811303555
"KISA C",202233,2022-08-17,1050,74,0.0704761904761905,28,0.0266666666666667,11,0.0104761904761905,16,0.0152380952380952,0,0,3,0.00285714285714286,6,0.00571428571428571,0,0,10,0.00952380952380952,66,0.0628571428571429,33,0.0314285714285714,28,0.0266666666666667,3,0.00285714285714286,16,0.0152380952380952,0,0,3,0.00285714285714286,6,0.00571428571428571,0,0,10,0.00952380952380952,66,0.0628571428571429,8,0.00761904761904762,6,0.00571428571428571,16,0.0152380952380952,0,0,3,0.00285714285714286
"KISA C",202233,2022-08-16,1000,91,0.091,26,0.026,10,0.01,30,0.03,0,0,4,0.004,16,0.016,0,0,5,0.005,87,0.087,33,0.033,26,0.026,6,0.006,30,0.03,0,0,4,0.004,16,0.016,0,0,5,0.005,87,0.087,4,0.004,16,0.016,30,0.03,0,0,4,0.004
"KISA C",202233,2022-08-15,1056,133,0.12594696969697,47,0.0445075757575758,18,0.0170454545454545,19,0.0179924242424242,0,0,8,0.00757575757575758,32,0.0303030303030303,0,0,9,0.00852272727272727,127,0.120265151515152,62,0.0587121212121212,47,0.0445075757575758,12,0.0113636363636364,19,0.0179924242424242,0,0,8,0.00757575757575758,32,0.0303030303030303,0,0,9,0.00852272727272727,127,0.120265151515152,6,0.00568181818181818,32,0.0303030303030303,19,0.0179924242424242,0,0,8,0.00757575757575758
"KISA C",202232,2022-08-14,742,115,0.154986522911051,47,0.0633423180592992,25,0.0336927223719677,17,0.022911051212938,0,0,1,0.00134770889487871,18,0.0242587601078167,0,0,7,0.00943396226415094,95,0.128032345013477,39,0.0525606469002695,47,0.0633423180592992,5,0.00673854447439353,17,0.022911051212938,0,0,1,0.00134770889487871,18,0.0242587601078167,0,0,7,0.00943396226415094,95,0.128032345013477,20,0.0269541778975741,18,0.0242587601078167,17,0.022911051212938,0,0,1,0.00134770889487871
"KISA C",202232,2022-08-13,907,145,0.15986769570011,52,0.0573318632855568,41,0.0452039691289967,9,0.00992282249173098,0,0,2,0.00220507166482911,11,0.0121278941565601,0,0,30,0.0330760749724366,110,0.121278941565601,53,0.0584343991179713,52,0.0573318632855568,6,0.00661521499448732,9,0.00992282249173098,0,0,2,0.00220507166482911,11,0.0121278941565601,0,0,30,0.0330760749724366,110,0.121278941565601,35,0.0385887541345094,11,0.0121278941565601,9,0.00992282249173098,0,0,2,0.00220507166482911
"KISA C",202232,2022-08-12,1292,302,0.23374613003096,111,0.0859133126934985,83,0.0642414860681115,31,0.0239938080495356,0,0,8,0.00619195046439629,11,0.00851393188854489,2,0.00154798761609907,56,0.043343653250774,227,0.175696594427245,100,0.0773993808049536,111,0.0859133126934985,8,0.00619195046439629,31,0.0239938080495356,0,0,8,0.00619195046439629,11,0.00851393188854489,2,0.00154798761609907,56,0.043343653250774,227,0.175696594427245,75,0.0580495356037152,11,0.00851393188854489,33,0.0255417956656347,0,0,8,0.00619195046439629
"KISA C",202232,2022-08-11,1074,206,0.191806331471136,73,0.0679702048417132,57,0.053072625698324,32,0.0297951582867784,0,0,7,0.00651769087523277,9,0.00837988826815642,5,0.00465549348230913,23,0.021415270018622,161,0.149906890130354,63,0.058659217877095,73,0.0679702048417132,12,0.0111731843575419,32,0.0297951582867784,0,0,7,0.00651769087523277,9,0.00837988826815642,5,0.00465549348230913,23,0.021415270018622,161,0.149906890130354,45,0.0418994413407821,9,0.00837988826815642,37,0.0344506517690875,0,0,7,0.00651769087523277
"KISA C",202232,2022-08-10,1004,161,0.160358565737052,55,0.0547808764940239,49,0.048804780876494,28,0.0278884462151394,0,0,4,0.00398406374501992,4,0.00398406374501992,2,0.00199203187250996,19,0.0189243027888446,122,0.121513944223108,45,0.0448207171314741,55,0.0547808764940239,10,0.0099601593625498,28,0.0278884462151394,0,0,4,0.00398406374501992,4,0.00398406374501992,2,0.00199203187250996,19,0.0189243027888446,122,0.121513944223108,39,0.0388446215139442,4,0.00398406374501992,30,0.0298804780876494,0,0,4,0.00398406374501992
"KISA C",202232,2022-08-09,1054,149,0.141366223908918,59,0.055977229601518,56,0.0531309297912713,12,0.0113851992409867,0,0,5,0.0047438330170778,6,0.00569259962049336,0,0,11,0.0104364326375712,105,0.0996204933586338,38,0.0360531309297913,59,0.055977229601518,12,0.0113851992409867,12,0.0113851992409867,0,0,5,0.0047438330170778,6,0.00569259962049336,0,0,11,0.0104364326375712,105,0.0996204933586338,44,0.0417457305502846,6,0.00569259962049336,12,0.0113851992409867,0,0,5,0.0047438330170778
"KISA C",202232,2022-08-08,1044,235,0.225095785440613,91,0.0871647509578544,64,0.0613026819923372,23,0.0220306513409962,0,0,7,0.00670498084291188,32,0.0306513409961686,0,0,18,0.0172413793103448,188,0.18007662835249,79,0.0756704980842912,91,0.0871647509578544,17,0.0162835249042146,23,0.0220306513409962,0,0,7,0.00670498084291188,32,0.0306513409961686,0,0,18,0.0172413793103448,188,0.18007662835249,47,0.0450191570881226,32,0.0306513409961686,23,0.0220306513409962,0,0,7,0.00670498084291188
"KISA C",202231,2022-08-07,716,115,0.160614525139665,31,0.0432960893854749,37,0.0516759776536313,19,0.026536312849162,0,0,5,0.00698324022346369,16,0.0223463687150838,1,0.00139664804469274,6,0.00837988826815642,111,0.155027932960894,66,0.0921787709497207,31,0.0432960893854749,33,0.0460893854748603,19,0.026536312849162,0,0,5,0.00698324022346369,16,0.0223463687150838,1,0.00139664804469274,6,0.00837988826815642,111,0.155027932960894,4,0.00558659217877095,16,0.0223463687150838,20,0.0279329608938547,0,0,5,0.00698324022346369
"KISA C",202231,2022-08-06,897,119,0.132664437012263,33,0.0367892976588629,28,0.0312151616499443,15,0.0167224080267559,0,0,5,0.00557413600891862,15,0.0167224080267559,0,0,23,0.0256410256410256,112,0.124860646599777,70,0.0780379041248606,33,0.0367892976588629,21,0.0234113712374582,15,0.0167224080267559,0,0,5,0.00557413600891862,15,0.0167224080267559,0,0,23,0.0256410256410256,112,0.124860646599777,7,0.00780379041248606,15,0.0167224080267559,15,0.0167224080267559,0,0,5,0.00557413600891862
"KISA C",202231,2022-08-05,1135,151,0.133039647577093,22,0.0193832599118943,49,0.0431718061674009,19,0.0167400881057269,0,0,7,0.00616740088105727,7,0.00616740088105727,3,0.0026431718061674,44,0.0387665198237885,146,0.12863436123348,105,0.092511013215859,22,0.0193832599118943,44,0.0387665198237885,19,0.0167400881057269,0,0,7,0.00616740088105727,7,0.00616740088105727,3,0.0026431718061674,44,0.0387665198237885,146,0.12863436123348,5,0.00440528634361234,7,0.00616740088105727,22,0.0193832599118943,0,0,7,0.00616740088105727
"KISA C",202231,2022-08-04,1068,132,0.123595505617978,28,0.0262172284644195,49,0.0458801498127341,21,0.0196629213483146,0,0,2,0.00187265917602996,7,0.00655430711610487,2,0.00187265917602996,23,0.0215355805243446,130,0.121722846441948,96,0.0898876404494382,28,0.0262172284644195,47,0.0440074906367041,21,0.0196629213483146,0,0,2,0.00187265917602996,7,0.00655430711610487,2,0.00187265917602996,23,0.0215355805243446,130,0.121722846441948,2,0.00187265917602996,7,0.00655430711610487,23,0.0215355805243446,0,0,2,0.00187265917602996
"KISA C",202231,2022-08-03,956,142,0.148535564853556,32,0.0334728033472803,56,0.0585774058577406,23,0.0240585774058577,0,0,6,0.00627615062761506,10,0.0104602510460251,2,0.00209205020920502,13,0.0135983263598326,136,0.142259414225941,89,0.0930962343096234,32,0.0334728033472803,50,0.0523012552301255,23,0.0240585774058577,0,0,6,0.00627615062761506,10,0.0104602510460251,2,0.00209205020920502,13,0.0135983263598326,136,0.142259414225941,6,0.00627615062761506,10,0.0104602510460251,25,0.0261506276150628,0,0,6,0.00627615062761506
"KISA C",202231,2022-08-02,921,105,0.11400651465798,11,0.011943539630836,60,0.0651465798045603,22,0.0238870792616721,0,0,1,0.001085776330076,1,0.001085776330076,0,0,10,0.01085776330076,95,0.10314875135722,61,0.0662323561346363,11,0.011943539630836,50,0.0542888165038002,22,0.0238870792616721,0,0,1,0.001085776330076,1,0.001085776330076,0,0,10,0.01085776330076,95,0.10314875135722,10,0.01085776330076,1,0.001085776330076,22,0.0238870792616721,0,0,1,0.001085776330076
"KISA C",202231,2022-08-01,1055,134,0.127014218009479,25,0.023696682464455,62,0.0587677725118483,13,0.0123222748815166,0,0,7,0.00663507109004739,15,0.014218009478673,2,0.0018957345971564,10,0.00947867298578199,124,0.117535545023697,77,0.0729857819905213,25,0.023696682464455,52,0.0492890995260664,13,0.0123222748815166,0,0,7,0.00663507109004739,15,0.014218009478673,2,0.0018957345971564,10,0.00947867298578199,124,0.117535545023697,10,0.00947867298578199,15,0.014218009478673,15,0.014218009478673,0,0,7,0.00663507109004739
"KISA C",202230,2022-07-31,731,87,0.119015047879617,36,0.0492476060191518,14,0.0191518467852257,15,0.0205198358413133,0,0,4,0.00547195622435021,10,0.0136798905608755,0,0,8,0.0109439124487004,80,0.109439124487004,44,0.0601915184678523,36,0.0492476060191518,7,0.00957592339261286,15,0.0205198358413133,0,0,4,0.00547195622435021,10,0.0136798905608755,0,0,8,0.0109439124487004,80,0.109439124487004,7,0.00957592339261286,10,0.0136798905608755,15,0.0205198358413133,0,0,4,0.00547195622435021
"KISA C",202230,2022-07-30,887,95,0.107102593010147,43,0.04847801578354,11,0.0124013528748591,19,0.0214205186020293,0,0,1,0.00112739571589628,1,0.00112739571589628,0,0,20,0.0225479143179256,89,0.100338218714769,62,0.0698985343855693,43,0.04847801578354,5,0.0056369785794814,19,0.0214205186020293,0,0,1,0.00112739571589628,1,0.00112739571589628,0,0,20,0.0225479143179256,89,0.100338218714769,6,0.00676437429537768,1,0.00112739571589628,19,0.0214205186020293,0,0,1,0.00112739571589628
"KISA C",202230,2022-07-29,1215,197,0.162139917695473,85,0.0699588477366255,16,0.0131687242798354,20,0.0164609053497942,0,0,7,0.00576131687242798,9,0.00740740740740741,2,0.00164609053497942,58,0.0477366255144033,190,0.156378600823045,145,0.119341563786008,85,0.0699588477366255,9,0.00740740740740741,20,0.0164609053497942,0,0,7,0.00576131687242798,9,0.00740740740740741,2,0.00164609053497942,58,0.0477366255144033,190,0.156378600823045,7,0.00576131687242798,9,0.00740740740740741,22,0.0181069958847737,0,0,7,0.00576131687242798
"KISA C",202230,2022-07-28,1078,170,0.157699443413729,81,0.075139146567718,14,0.012987012987013,26,0.0241187384044527,0,0,4,0.00371057513914657,15,0.0139146567717996,0,0,30,0.0278293135435993,162,0.150278293135436,109,0.101113172541744,81,0.075139146567718,6,0.00556586270871985,26,0.0241187384044527,0,0,4,0.00371057513914657,15,0.0139146567717996,0,0,30,0.0278293135435993,162,0.150278293135436,8,0.00742115027829314,15,0.0139146567717996,26,0.0241187384044527,0,0,4,0.00371057513914657
"KISA C",202230,2022-07-27,994,180,0.181086519114688,104,0.104627766599598,13,0.0130784708249497,16,0.0160965794768612,0,0,1,0.00100603621730382,15,0.0150905432595573,0,0,31,0.0311871227364185,173,0.174044265593561,134,0.134808853118712,104,0.104627766599598,6,0.00603621730382294,16,0.0160965794768612,0,0,1,0.00100603621730382,15,0.0150905432595573,0,0,31,0.0311871227364185,173,0.174044265593561,7,0.00704225352112676,15,0.0150905432595573,16,0.0160965794768612,0,0,1,0.00100603621730382
"KISA C",202230,2022-07-26,975,157,0.161025641025641,69,0.0707692307692308,11,0.0112820512820513,20,0.0205128205128205,0,0,8,0.00820512820512821,12,0.0123076923076923,0,0,37,0.037948717948718,157,0.161025641025641,117,0.12,69,0.0707692307692308,11,0.0112820512820513,20,0.0205128205128205,0,0,8,0.00820512820512821,12,0.0123076923076923,0,0,37,0.037948717948718,157,0.161025641025641,0,0,12,0.0123076923076923,20,0.0205128205128205,0,0,8,0.00820512820512821
"KISA C",202230,2022-07-25,1076,202,0.187732342007435,93,0.0864312267657993,14,0.0130111524163569,20,0.0185873605947955,0,0,6,0.00557620817843866,31,0.0288104089219331,4,0.00371747211895911,34,0.0315985130111524,200,0.185873605947955,137,0.127323420074349,93,0.0864312267657993,12,0.0111524163568773,20,0.0185873605947955,0,0,6,0.00557620817843866,31,0.0288104089219331,4,0.00371747211895911,34,0.0315985130111524,200,0.185873605947955,2,0.00185873605947955,31,0.0288104089219331,24,0.0223048327137546,0,0,6,0.00557620817843866
"KISA C",202229,2022-07-24,700,82,0.117142857142857,21,0.03,10,0.0142857142857143,18,0.0257142857142857,0,0,7,0.01,8,0.0114285714285714,2,0.00285714285714286,16,0.0228571428571429,78,0.111428571428571,39,0.0557142857142857,21,0.03,6,0.00857142857142857,18,0.0257142857142857,0,0,7,0.01,8,0.0114285714285714,2,0.00285714285714286,16,0.0228571428571429,78,0.111428571428571,4,0.00571428571428571,8,0.0114285714285714,20,0.0285714285714286,0,0,7,0.01
"KISA C",202229,2022-07-23,873,106,0.121420389461627,19,0.0217640320733104,8,0.00916380297823597,36,0.0412371134020619,0,0,3,0.00343642611683849,6,0.00687285223367698,0,0,34,0.0389461626575029,104,0.119129438717068,57,0.0652920962199313,19,0.0217640320733104,6,0.00687285223367698,36,0.0412371134020619,0,0,3,0.00343642611683849,6,0.00687285223367698,0,0,34,0.0389461626575029,104,0.119129438717068,2,0.00229095074455899,6,0.00687285223367698,36,0.0412371134020619,0,0,3,0.00343642611683849
"KISA C",202229,2022-07-22,1297,126,0.0971472629144179,23,0.0177332305319969,19,0.0146491904394757,18,0.0138781804163454,0,0,8,0.00616808018504241,6,0.0046260601387818,0,0,52,0.0400925212027756,120,0.0925212027756361,82,0.0632228218966847,23,0.0177332305319969,13,0.0100231303006939,18,0.0138781804163454,0,0,8,0.00616808018504241,6,0.0046260601387818,0,0,52,0.0400925212027756,120,0.0925212027756361,6,0.0046260601387818,6,0.0046260601387818,18,0.0138781804163454,0,0,8,0.00616808018504241
"KISA C",202229,2022-07-21,1060,120,0.113207547169811,46,0.0433962264150943,12,0.0113207547169811,16,0.0150943396226415,0,0,6,0.00566037735849057,7,0.00660377358490566,2,0.00188679245283019,31,0.0292452830188679,114,0.107547169811321,77,0.0726415094339623,46,0.0433962264150943,6,0.00566037735849057,16,0.0150943396226415,0,0,6,0.00566037735849057,7,0.00660377358490566,2,0.00188679245283019,31,0.0292452830188679,114,0.107547169811321,6,0.00566037735849057,7,0.00660377358490566,18,0.0169811320754717,0,0,6,0.00566037735849057
"KISA C",202229,2022-07-20,1096,103,0.093978102189781,35,0.0319343065693431,12,0.0109489051094891,8,0.0072992700729927,0,0,4,0.00364963503649635,13,0.0118613138686131,0,0,31,0.0282846715328467,101,0.0921532846715328,74,0.0675182481751825,35,0.0319343065693431,10,0.00912408759124088,8,0.0072992700729927,0,0,4,0.00364963503649635,13,0.0118613138686131,0,0,31,0.0282846715328467,101,0.0921532846715328,2,0.00182481751824818,13,0.0118613138686131,8,0.0072992700729927,0,0,4,0.00364963503649635
"KISA C",202229,2022-07-19,1119,73,0.065236818588025,19,0.0169794459338695,3,0.00268096514745308,28,0.0250223413762288,0,0,3,0.00268096514745308,5,0.00446827524575514,0,0,15,0.0134048257372654,70,0.0625558534405719,31,0.0277033065236819,19,0.0169794459338695,0,0,28,0.0250223413762288,0,0,3,0.00268096514745308,5,0.00446827524575514,0,0,15,0.0134048257372654,70,0.0625558534405719,3,0.00268096514745308,5,0.00446827524575514,28,0.0250223413762288,0,0,3,0.00268096514745308
"KISA C",202229,2022-07-18,1100,107,0.0972727272727273,24,0.0218181818181818,25,0.0227272727272727,23,0.0209090909090909,0,0,4,0.00363636363636364,5,0.00454545454545455,4,0.00363636363636364,22,0.02,98,0.0890909090909091,53,0.0481818181818182,24,0.0218181818181818,16,0.0145454545454545,23,0.0209090909090909,0,0,4,0.00363636363636364,5,0.00454545454545455,4,0.00363636363636364,22,0.02,98,0.0890909090909091,9,0.00818181818181818,5,0.00454545454545455,27,0.0245454545454545,0,0,4,0.00363636363636364
"KISA C",202228,2022-07-17,740,64,0.0864864864864865,7,0.00945945945945946,9,0.0121621621621622,23,0.0310810810810811,0,0,1,0.00135135135135135,0,0,1,0.00135135135135135,23,0.0310810810810811,63,0.0851351351351351,37,0.05,7,0.00945945945945946,8,0.0108108108108108,23,0.0310810810810811,0,0,1,0.00135135135135135,0,0,1,0.00135135135135135,23,0.0310810810810811,63,0.0851351351351351,1,0.00135135135135135,0,0,24,0.0324324324324324,0,0,1,0.00135135135135135
"KISA C",202228,2022-07-16,879,74,0.0841865756541524,20,0.0227531285551763,8,0.00910125142207053,15,0.0170648464163823,0,0,3,0.00341296928327645,8,0.00910125142207053,0,0,20,0.0227531285551763,71,0.080773606370876,42,0.0477815699658703,20,0.0227531285551763,5,0.00568828213879408,15,0.0170648464163823,0,0,3,0.00341296928327645,8,0.00910125142207053,0,0,20,0.0227531285551763,71,0.080773606370876,3,0.00341296928327645,8,0.00910125142207053,15,0.0170648464163823,0,0,3,0.00341296928327645
"KISA C",202228,2022-07-15,1166,107,0.0917667238421955,26,0.0222984562607204,11,0.00943396226415094,10,0.00857632933104631,0,0,8,0.00686106346483705,8,0.00686106346483705,2,0.00171526586620926,42,0.0360205831903945,101,0.0866209262435678,67,0.0574614065180103,26,0.0222984562607204,5,0.00428816466552316,10,0.00857632933104631,0,0,8,0.00686106346483705,8,0.00686106346483705,2,0.00171526586620926,42,0.0360205831903945,101,0.0866209262435678,6,0.00514579759862779,8,0.00686106346483705,12,0.0102915951972556,0,0,8,0.00686106346483705
"KISA C",202228,2022-07-14,1000,88,0.088,18,0.018,16,0.016,15,0.015,0,0,3,0.003,11,0.011,1,0.001,24,0.024,85,0.085,52,0.052,18,0.018,13,0.013,15,0.015,0,0,3,0.003,11,0.011,1,0.001,24,0.024,85,0.085,3,0.003,11,0.011,16,0.016,0,0,3,0.003
"KISA C",202228,2022-07-13,1003,93,0.0927218344965105,10,0.00997008973080758,17,0.0169491525423729,37,0.036889332003988,0,0,6,0.00598205383848455,8,0.00797607178464606,0,0,15,0.0149551345962114,91,0.0907278165503489,38,0.0378863409770688,10,0.00997008973080758,15,0.0149551345962114,37,0.036889332003988,0,0,6,0.00598205383848455,8,0.00797607178464606,0,0,15,0.0149551345962114,91,0.0907278165503489,2,0.00199401794616152,8,0.00797607178464606,37,0.036889332003988,0,0,6,0.00598205383848455
"KISA C",202228,2022-07-12,970,70,0.0721649484536082,21,0.0216494845360825,13,0.0134020618556701,7,0.00721649484536083,0,0,3,0.00309278350515464,7,0.00721649484536083,0,0,19,0.0195876288659794,67,0.0690721649484536,47,0.0484536082474227,21,0.0216494845360825,10,0.0103092783505155,7,0.00721649484536083,0,0,3,0.00309278350515464,7,0.00721649484536083,0,0,19,0.0195876288659794,67,0.0690721649484536,3,0.00309278350515464,7,0.00721649484536083,7,0.00721649484536083,0,0,3,0.00309278350515464
"KISA C",202228,2022-07-11,1058,82,0.0775047258979206,18,0.0170132325141777,17,0.0160680529300567,17,0.0160680529300567,0,0,2,0.00189035916824197,12,0.0113421550094518,2,0.00189035916824197,14,0.0132325141776938,79,0.0746691871455577,43,0.0406427221172023,18,0.0170132325141777,14,0.0132325141776938,17,0.0160680529300567,0,0,2,0.00189035916824197,12,0.0113421550094518,2,0.00189035916824197,14,0.0132325141776938,79,0.0746691871455577,3,0.00283553875236295,12,0.0113421550094518,19,0.0179584120982987,0,0,2,0.00189035916824197
"KISA C",202227,2022-07-10,738,54,0.0731707317073171,10,0.013550135501355,5,0.00677506775067751,21,0.0284552845528455,0,0,4,0.00542005420054201,0,0,1,0.0013550135501355,13,0.0176151761517615,50,0.0677506775067751,20,0.02710027100271,10,0.013550135501355,1,0.0013550135501355,21,0.0284552845528455,0,0,4,0.00542005420054201,0,0,1,0.0013550135501355,13,0.0176151761517615,50,0.0677506775067751,4,0.00542005420054201,0,0,22,0.029810298102981,0,0,4,0.00542005420054201
"KISA C",202227,2022-07-09,864,76,0.087962962962963,22,0.025462962962963,6,0.00694444444444444,12,0.0138888888888889,0,0,3,0.00347222222222222,5,0.00578703703703704,0,0,28,0.0324074074074074,71,0.0821759259259259,46,0.0532407407407407,22,0.025462962962963,1,0.00115740740740741,12,0.0138888888888889,0,0,3,0.00347222222222222,5,0.00578703703703704,0,0,28,0.0324074074074074,71,0.0821759259259259,5,0.00578703703703704,5,0.00578703703703704,12,0.0138888888888889,0,0,3,0.00347222222222222
"KISA C",202227,2022-07-08,1191,147,0.123425692695214,40,0.0335852225020991,23,0.019311502938707,14,0.0117548278757347,0,0,10,0.00839630562552477,16,0.0134340890008396,0,0,44,0.036943744752309,141,0.118387909319899,95,0.0797649034424853,40,0.0335852225020991,17,0.0142737195633921,14,0.0117548278757347,0,0,10,0.00839630562552477,16,0.0134340890008396,0,0,44,0.036943744752309,141,0.118387909319899,6,0.00503778337531486,16,0.0134340890008396,14,0.0117548278757347,0,0,10,0.00839630562552477
"KISA C",202227,2022-07-07,1037,82,0.0790742526518804,17,0.0163934426229508,22,0.0212150433944069,14,0.0135004821600771,0,0,3,0.00289296046287367,4,0.0038572806171649,2,0.00192864030858245,20,0.0192864030858245,78,0.0752169720347155,51,0.0491803278688525,17,0.0163934426229508,18,0.017357762777242,14,0.0135004821600771,0,0,3,0.00289296046287367,4,0.0038572806171649,2,0.00192864030858245,20,0.0192864030858245,78,0.0752169720347155,4,0.0038572806171649,4,0.0038572806171649,16,0.0154291224686596,0,0,3,0.00289296046287367
"KISA C",202227,2022-07-06,948,91,0.0959915611814346,29,0.0305907172995781,17,0.0179324894514768,14,0.0147679324894515,0,0,6,0.00632911392405063,14,0.0147679324894515,1,0.00105485232067511,10,0.0105485232067511,88,0.0928270042194093,50,0.0527426160337553,29,0.0305907172995781,14,0.0147679324894515,14,0.0147679324894515,0,0,6,0.00632911392405063,14,0.0147679324894515,1,0.00105485232067511,10,0.0105485232067511,88,0.0928270042194093,3,0.00316455696202532,14,0.0147679324894515,15,0.0158227848101266,0,0,6,0.00632911392405063
"KISA C",202227,2022-07-05,988,108,0.109311740890688,36,0.0364372469635627,17,0.0172064777327935,18,0.0182186234817814,0,0,5,0.00506072874493927,13,0.0131578947368421,0,0,19,0.0192307692307692,100,0.101214574898785,56,0.0566801619433198,36,0.0364372469635627,9,0.00910931174089069,18,0.0182186234817814,0,0,5,0.00506072874493927,13,0.0131578947368421,0,0,19,0.0192307692307692,100,0.101214574898785,8,0.00809716599190283,13,0.0131578947368421,18,0.0182186234817814,0,0,5,0.00506072874493927
"KISA C",202227,2022-07-04,933,94,0.10075026795284,34,0.0364415862808146,16,0.0171489817792069,10,0.0107181136120043,0,0,1,0.00107181136120043,21,0.022508038585209,0,0,12,0.0128617363344051,90,0.0964630225080386,54,0.0578778135048231,34,0.0364415862808146,12,0.0128617363344051,10,0.0107181136120043,0,0,1,0.00107181136120043,21,0.022508038585209,0,0,12,0.0128617363344051,90,0.0964630225080386,4,0.00428724544480171,21,0.022508038585209,10,0.0107181136120043,0,0,1,0.00107181136120043
"KISA C",202226,2022-07-03,735,88,0.119727891156463,9,0.0122448979591837,12,0.0163265306122449,39,0.0530612244897959,0,0,10,0.0136054421768707,1,0.00136054421768707,1,0.00136054421768707,16,0.0217687074829932,80,0.108843537414966,21,0.0285714285714286,9,0.0122448979591837,4,0.0054421768707483,39,0.0530612244897959,0,0,10,0.0136054421768707,1,0.00136054421768707,1,0.00136054421768707,16,0.0217687074829932,80,0.108843537414966,8,0.0108843537414966,1,0.00136054421768707,40,0.054421768707483,0,0,10,0.0136054421768707
