"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_OBS_endast_trianglen","kampanj_convrate_OBS_endast_trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-17,2010,144,0.0716417910447761,27,0.0134328358208955,26,0.0129353233830846,12,0.00597014925373134,16,0.00796019900497512,0,0,3,0.00149253731343284,46,0.0228855721393035,1,0.000497512437810945,2,0.00099502487562189,11,0.0054726368159204,134,0.0666666666666667,51,0.0253731343283582,10,0.00497512437810945,1,0.000497512437810945,16,0.00796019900497512,16,0.00796019900497512,7,0.00348258706467662,5,0.00248756218905473,16,0.00796019900497512,0,0,0,0,0,0,0,0,7,0.00348258706467662,42,0.0208955223880597,1,0.000497512437810945,0,0,2,0.00099502487562189,8,0.00398009950248756,3,0.00149253731343284,118,0.0587064676616915,48,0.0238805970149254,16,0.00796019900497512,0,0,3,0.00149253731343284
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-16,2090,190,0.0909090909090909,49,0.023444976076555,39,0.0186602870813397,10,0.00478468899521531,18,0.00861244019138756,0,0,10,0.00478468899521531,52,0.0248803827751196,0,0,2,0.000956937799043062,10,0.00478468899521531,160,0.076555023923445,64,0.030622009569378,30,0.0143540669856459,1,0.000478468899521531,18,0.00861244019138756,9,0.00430622009569378,4,0.00191387559808612,6,0.00287081339712919,18,0.00861244019138756,0,0,0,0,0,0,0,0,11,0.00526315789473684,51,0.0244019138755981,0,0,2,0.000956937799043062,0,0,7,0.00334928229665072,3,0.00143540669856459,142,0.0679425837320574,58,0.0277511961722488,18,0.00861244019138756,0,0,2,0.000956937799043062
"STOCKHOLM HÄSSELBY STRAND",202233,2022-08-15,2086,182,0.087248322147651,40,0.0191754554170662,36,0.0172579098753595,9,0.00431447746883989,11,0.00527325023969319,0,0,8,0.00383509108341323,74,0.0354745925215724,1,0.000479386385426654,0,0,3,0.00143815915627996,156,0.074784276126558,54,0.0258868648130393,26,0.012464046021093,3,0.00143815915627996,11,0.00527325023969319,10,0.00479386385426654,3,0.00143815915627996,6,0.00287631831255992,11,0.00527325023969319,0,0,0,0,0,0,0,0,12,0.00575263662511985,70,0.0335570469798658,1,0.000479386385426654,0,0,0,0,2,0.000958772770853308,1,0.000479386385426654,145,0.0695110258868648,79,0.0378715244487057,11,0.00527325023969319,0,0,1,0.000479386385426654
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-14,2260,225,0.0995575221238938,62,0.0274336283185841,69,0.0305309734513274,16,0.00707964601769911,47,0.0207964601769912,0,0,1,0.000442477876106195,21,0.00929203539823009,2,0.000884955752212389,0,0,7,0.00309734513274336,211,0.0933628318584071,92,0.0407079646017699,14,0.00619469026548673,1,0.000442477876106195,47,0.0207964601769912,55,0.0243362831858407,9,0.00398230088495575,7,0.00309734513274336,47,0.0207964601769912,0,0,0,0,0,0,0,0,7,0.00309734513274336,15,0.00663716814159292,2,0.000884955752212389,0,0,0,0,1,0.000442477876106195,6,0.00265486725663717,164,0.0725663716814159,23,0.0101769911504425,47,0.0207964601769912,0,0,2,0.000884955752212389
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-13,2118,329,0.15533522190746,107,0.050519357884797,78,0.0368271954674221,9,0.00424929178470255,97,0.0457979225684608,0,0,4,0.00188857412653447,26,0.012275731822474,2,0.000944287063267233,0,0,6,0.0028328611898017,321,0.151558073654391,108,0.0509915014164306,8,0.00377714825306893,2,0.000944287063267233,97,0.0457979225684608,70,0.0330500472143532,3,0.00141643059490085,6,0.0028328611898017,97,0.0457979225684608,0,0,0,0,0,0,0,0,21,0.00991501416430595,9,0.00424929178470255,2,0.000944287063267233,0,0,0,0,3,0.00141643059490085,3,0.00141643059490085,224,0.10576015108593,17,0.00802644003777148,97,0.0457979225684608,0,0,2,0.000944287063267233
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-12,2022,420,0.207715133531157,143,0.0707220573689416,80,0.039564787339268,22,0.0108803165182987,130,0.0642927794263106,0,0,7,0.00346191889218595,28,0.0138476755687438,1,0.000494559841740851,0,0,9,0.00445103857566766,408,0.201780415430267,123,0.0608308605341246,12,0.00593471810089021,1,0.000494559841740851,130,0.0642927794263106,68,0.0336300692383778,11,0.00544015825914936,11,0.00544015825914936,130,0.0642927794263106,0,0,0,0,0,0,0,0,23,0.0113748763600396,12,0.00593471810089021,1,0.000494559841740851,0,0,0,0,4,0.0019782393669634,5,0.00247279920870425,278,0.137487636003956,24,0.0118694362017804,130,0.0642927794263106,0,0,1,0.000494559841740851
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-11,1992,494,0.247991967871486,192,0.0963855421686747,88,0.0441767068273092,16,0.00803212851405622,170,0.0853413654618474,0,0,2,0.00100401606425703,16,0.00803212851405622,0,0,0,0,10,0.00502008032128514,476,0.238955823293173,124,0.0622489959839357,18,0.00903614457831325,4,0.00200803212851406,170,0.0853413654618474,70,0.035140562248996,12,0.00602409638554217,4,0.00200803212851406,170,0.0853413654618474,0,0,0,0,0,0,0,0,14,0.0070281124497992,4,0.00200803212851406,0,0,0,0,0,0,8,0.00401606425702811,2,0.00100401606425703,306,0.153614457831325,12,0.00602409638554217,170,0.0853413654618474,0,0,0,0
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-10,1918,516,0.26903023983316,200,0.104275286757039,75,0.0391032325338895,16,0.00834202294056309,181,0.0943691345151199,0,0,1,0.000521376433785193,31,0.016162669447341,2,0.00104275286757039,3,0.00156412930135558,7,0.00364963503649635,501,0.261209593326382,109,0.056830031282586,15,0.00782064650677789,4,0.00208550573514077,181,0.0943691345151199,60,0.0312825860271116,7,0.00364963503649635,9,0.00469238790406674,181,0.0943691345151199,0,0,0,0,0,0,0,0,20,0.0104275286757039,12,0.00625651720542232,2,0.00104275286757039,3,0.00156412930135558,0,0,2,0.00104275286757039,5,0.00260688216892596,320,0.166840458811262,25,0.0130344108446298,181,0.0943691345151199,0,0,5,0.00260688216892596
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-09,1844,583,0.316160520607375,240,0.130151843817787,77,0.0417570498915401,24,0.0130151843817787,213,0.115509761388286,0,0,2,0.00108459869848156,22,0.0119305856832972,1,0.000542299349240781,0,0,4,0.00216919739696312,564,0.3058568329718,108,0.0585683297180043,19,0.0103036876355748,8,0.00433839479392625,213,0.115509761388286,58,0.0314533622559653,12,0.00650759219088937,12,0.00650759219088937,213,0.115509761388286,0,0,0,0,0,0,0,0,15,0.00813449023861171,9,0.00488069414316703,1,0.000542299349240781,0,0,0,0,1,0.000542299349240781,3,0.00162689804772234,351,0.190347071583514,29,0.0157266811279826,213,0.115509761388286,0,0,1,0.000542299349240781
"STOCKHOLM HÄSSELBY STRAND",202232,2022-08-08,1887,477,0.252782193958665,187,0.0990990990990991,62,0.0328563857975623,16,0.00847906730259671,170,0.0900900900900901,0,0,6,0.00317965023847377,32,0.0169581346051934,0,0,0,0,4,0.00211976682564918,465,0.246422893481717,105,0.0556438791732909,12,0.00635930047694754,5,0.00264970853206147,170,0.0900900900900901,50,0.0264970853206147,11,0.00582935877053524,5,0.00264970853206147,170,0.0900900900900901,0,0,0,0,0,0,0,0,28,0.0148383677795443,10,0.00529941706412295,0,0,0,0,0,0,0,0,4,0.00211976682564918,295,0.156332803391627,20,0.0105988341282459,170,0.0900900900900901,0,0,0,0
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-07,1876,474,0.252665245202559,219,0.116737739872068,33,0.017590618336887,15,0.00799573560767591,180,0.0959488272921109,0,0,3,0.00159914712153518,17,0.00906183368869936,1,0.000533049040511727,2,0.00106609808102345,4,0.00213219616204691,454,0.242004264392324,49,0.0261194029850746,20,0.0106609808102345,19,0.0101279317697228,180,0.0959488272921109,13,0.00692963752665245,5,0.00266524520255864,10,0.00533049040511727,180,0.0959488272921109,0,0,0,0,0,0,0,0,7,0.00373134328358209,13,0.00692963752665245,1,0.000533049040511727,0,0,2,0.00106609808102345,3,0.00159914712153518,1,0.000533049040511727,274,0.146055437100213,42,0.0223880597014925,180,0.0959488272921109,0,0,3,0.00159914712153518
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-06,1707,527,0.308728763913298,242,0.141769185705917,27,0.015817223198594,20,0.0117164616285882,214,0.125366139425893,0,0,1,0.000585823081429408,17,0.00995899238429994,1,0.000585823081429408,0,0,5,0.00292911540714704,513,0.300527240773286,47,0.0275336848271822,14,0.00820152314001172,14,0.00820152314001172,214,0.125366139425893,13,0.00761570005858231,9,0.00527240773286467,11,0.00644405389572349,214,0.125366139425893,0,0,0,0,0,0,0,0,6,0.00351493848857645,12,0.0070298769771529,1,0.000585823081429408,0,0,0,0,3,0.00175746924428822,2,0.00117164616285882,299,0.175161101347393,37,0.0216754540128881,214,0.125366139425893,0,0,1,0.000585823081429408
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-05,1660,461,0.277710843373494,217,0.130722891566265,23,0.013855421686747,11,0.00662650602409639,180,0.108433734939759,0,0,1,0.000602409638554217,18,0.0108433734939759,3,0.00180722891566265,0,0,8,0.00481927710843374,446,0.268674698795181,43,0.0259036144578313,15,0.00903614457831325,22,0.0132530120481928,180,0.108433734939759,8,0.00481927710843374,6,0.0036144578313253,5,0.00301204819277108,180,0.108433734939759,0,0,0,0,0,0,0,0,6,0.0036144578313253,13,0.00783132530120482,3,0.00180722891566265,0,0,0,0,2,0.00120481927710843,6,0.0036144578313253,266,0.160240963855422,40,0.0240963855421687,180,0.108433734939759,0,0,3,0.00180722891566265
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-04,1900,484,0.254736842105263,223,0.117368421052632,24,0.0126315789473684,14,0.00736842105263158,195,0.102631578947368,0,0,4,0.00210526315789474,13,0.0068421052631579,0,0,2,0.00105263157894737,9,0.00473684210526316,470,0.247368421052632,44,0.0231578947368421,14,0.00736842105263158,14,0.00736842105263158,195,0.102631578947368,10,0.00526315789473684,7,0.00368421052631579,7,0.00368421052631579,195,0.102631578947368,0,0,0,0,0,0,0,0,4,0.00210526315789474,13,0.0068421052631579,0,0,2,0.00105263157894737,0,0,8,0.00421052631578947,1,0.000526315789473684,275,0.144736842105263,34,0.0178947368421053,195,0.102631578947368,0,0,2,0.00105263157894737
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-03,1739,444,0.25531914893617,205,0.117883841288097,24,0.0138010350776308,15,0.00862564692351926,174,0.100057504312823,0,0,4,0.00230017251293847,13,0.00747556066705003,2,0.00115008625646924,0,0,7,0.00402530189764232,430,0.247268545140886,43,0.0247268545140886,14,0.00805060379528465,17,0.0097757331799885,174,0.100057504312823,10,0.00575043128234618,8,0.00460034502587694,7,0.00402530189764232,174,0.100057504312823,0,0,0,0,0,0,0,0,4,0.00230017251293847,13,0.00747556066705003,2,0.00115008625646924,0,0,0,0,1,0.000575043128234618,6,0.00345025876940771,256,0.147211040828062,37,0.0212765957446809,174,0.100057504312823,0,0,2,0.00115008625646924
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-02,1758,530,0.301478953356086,258,0.146757679180887,22,0.012514220705347,10,0.00568828213879408,219,0.12457337883959,0,0,5,0.00284414106939704,10,0.00568828213879408,1,0.000568828213879408,1,0.000568828213879408,4,0.00227531285551763,515,0.292946530147895,35,0.0199089874857793,15,0.00853242320819113,24,0.0136518771331058,219,0.12457337883959,7,0.00398179749715586,4,0.00227531285551763,6,0.00341296928327645,219,0.12457337883959,0,0,0,0,0,0,0,0,5,0.00284414106939704,10,0.00568828213879408,1,0.000568828213879408,0,0,1,0.000568828213879408,2,0.00113765642775882,2,0.00113765642775882,296,0.168373151308305,40,0.0227531285551763,219,0.12457337883959,0,0,2,0.00113765642775882
"STOCKHOLM HÄSSELBY STRAND",202231,2022-08-01,1751,582,0.332381496287836,278,0.158766419189035,29,0.0165619645916619,21,0.0119931467732724,232,0.132495716733295,0,0,4,0.00228440890919475,14,0.00799543118218161,0,0,0,0,4,0.00228440890919475,562,0.320959451741862,46,0.0262707024557396,20,0.0114220445459737,26,0.0148486579097658,232,0.132495716733295,9,0.00513992004568818,9,0.00513992004568818,12,0.00685322672758424,232,0.132495716733295,0,0,0,0,0,0,0,0,4,0.00228440890919475,14,0.00799543118218161,0,0,0,0,0,0,2,0.00114220445459737,2,0.00114220445459737,330,0.188463735008567,52,0.0296973158195317,232,0.132495716733295,0,0,0,0
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-31,1912,128,0.0669456066945607,41,0.0214435146443515,25,0.0130753138075314,12,0.00627615062761506,20,0.0104602510460251,0,0,4,0.00209205020920502,17,0.00889121338912134,2,0.00104602510460251,0,0,7,0.00366108786610879,114,0.0596234309623431,45,0.0235355648535565,14,0.00732217573221757,7,0.00366108786610879,20,0.0104602510460251,11,0.00575313807531381,9,0.0047071129707113,3,0.00156903765690377,20,0.0104602510460251,0,0,0,0,0,0,0,0,4,0.00209205020920502,17,0.00889121338912134,2,0.00104602510460251,0,0,0,0,3,0.00156903765690377,4,0.00209205020920502,94,0.049163179916318,27,0.0141213389121339,20,0.0104602510460251,0,0,2,0.00104602510460251
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-30,1805,134,0.0742382271468144,44,0.0243767313019391,28,0.0155124653739612,17,0.00941828254847645,20,0.0110803324099723,0,0,5,0.00277008310249307,6,0.00332409972299169,1,0.000554016620498615,0,0,13,0.00720221606648199,114,0.0631578947368421,53,0.0293628808864266,20,0.0110803324099723,4,0.00221606648199446,20,0.0110803324099723,8,0.00443213296398892,7,0.0038781163434903,10,0.00554016620498615,20,0.0110803324099723,0,0,0,0,0,0,0,0,5,0.00277008310249307,6,0.00332409972299169,1,0.000554016620498615,0,0,0,0,4,0.00221606648199446,9,0.00498614958448753,94,0.0520775623268698,20,0.0110803324099723,20,0.0110803324099723,0,0,1,0.000554016620498615
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-29,1728,102,0.0590277777777778,27,0.015625,24,0.0138888888888889,11,0.00636574074074074,15,0.00868055555555556,0,0,3,0.00173611111111111,7,0.00405092592592593,3,0.00173611111111111,1,0.000578703703703704,11,0.00636574074074074,91,0.052662037037037,43,0.0248842592592593,11,0.00636574074074074,1,0.000578703703703704,15,0.00868055555555556,13,0.00752314814814815,5,0.00289351851851852,6,0.00347222222222222,15,0.00868055555555556,0,0,0,0,0,0,0,0,3,0.00173611111111111,7,0.00405092592592593,3,0.00173611111111111,1,0.000578703703703704,0,0,6,0.00347222222222222,5,0.00289351851851852,76,0.0439814814814815,14,0.00810185185185185,15,0.00868055555555556,0,0,4,0.00231481481481481
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-28,1667,105,0.0629874025194961,40,0.023995200959808,26,0.0155968806238752,11,0.00659868026394721,16,0.00959808038392321,0,0,7,0.00419916016796641,2,0.0011997600479904,1,0.000599880023995201,0,0,2,0.0011997600479904,89,0.0533893221355729,40,0.023995200959808,16,0.00959808038392321,8,0.00479904019196161,16,0.00959808038392321,10,0.00599880023995201,5,0.002999400119976,6,0.00359928014397121,16,0.00959808038392321,0,0,0,0,0,0,0,0,7,0.00419916016796641,2,0.0011997600479904,1,0.000599880023995201,0,0,0,0,1,0.000599880023995201,1,0.000599880023995201,73,0.0437912417516497,16,0.00959808038392321,16,0.00959808038392321,0,0,1,0.000599880023995201
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-27,1702,119,0.0699177438307873,39,0.0229142185663925,19,0.0111633372502938,8,0.00470035252643948,23,0.0135135135135135,0,0,6,0.00352526439482961,17,0.0099882491186839,0,0,1,0.000587544065804935,6,0.00352526439482961,108,0.063454759106933,39,0.0229142185663925,11,0.00646298472385429,5,0.00293772032902468,23,0.0135135135135135,8,0.00470035252643948,5,0.00293772032902468,3,0.00176263219741481,23,0.0135135135135135,0,0,0,0,0,0,0,0,9,0.00528789659224442,14,0.0082256169212691,0,0,1,0.000587544065804935,0,0,3,0.00176263219741481,3,0.00176263219741481,85,0.0499412455934195,22,0.0129259694477086,23,0.0135135135135135,0,0,1,0.000587544065804935
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-26,1704,100,0.0586854460093897,21,0.0123239436619718,14,0.00821596244131455,18,0.0105633802816901,13,0.00762910798122066,0,0,4,0.00234741784037559,16,0.00938967136150235,0,0,9,0.00528169014084507,5,0.00293427230046948,93,0.0545774647887324,32,0.0187793427230047,7,0.00410798122065728,1,0.000586854460093897,13,0.00762910798122066,7,0.00410798122065728,5,0.00293427230046948,13,0.00762910798122066,13,0.00762910798122066,0,0,0,0,0,0,0,0,8,0.00469483568075117,12,0.00704225352112676,0,0,6,0.00352112676056338,3,0.00176056338028169,3,0.00176056338028169,2,0.00117370892018779,80,0.0469483568075117,26,0.0152582159624413,13,0.00762910798122066,0,0,9,0.00528169014084507
"STOCKHOLM HÄSSELBY STRAND",202230,2022-07-25,1733,125,0.0721292556260819,34,0.0196191575302943,32,0.018465089440277,21,0.0121177149451818,10,0.00577034045008656,0,0,7,0.00403923831506059,13,0.00750144258511252,0,0,1,0.000577034045008655,7,0.00403923831506059,103,0.0594345066358915,59,0.0340450086555107,22,0.0126947489901904,2,0.00115406809001731,10,0.00577034045008656,10,0.00577034045008656,11,0.00634737449509521,10,0.00577034045008656,10,0.00577034045008656,0,0,0,0,0,0,0,0,9,0.0051933064050779,11,0.00634737449509521,0,0,0,0,1,0.000577034045008655,4,0.00230813618003462,3,0.00173110213502597,93,0.053664166185805,23,0.0132717830351991,10,0.00577034045008656,0,0,1,0.000577034045008655
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-24,1862,156,0.083780880773362,50,0.0268528464017186,60,0.0322234156820623,13,0.00698174006444683,14,0.0075187969924812,0,0,2,0.00107411385606874,5,0.00268528464017186,0,0,6,0.00322234156820623,6,0.00322234156820623,130,0.0698174006444683,74,0.0397422126745435,26,0.0139634801288937,10,0.00537056928034372,14,0.0075187969924812,34,0.0182599355531686,5,0.00268528464017186,8,0.00429645542427497,14,0.0075187969924812,0,0,0,0,0,0,0,0,3,0.00161117078410311,4,0.00214822771213749,0,0,6,0.00322234156820623,0,0,2,0.00107411385606874,4,0.00214822771213749,116,0.0622986036519871,22,0.0118152524167562,14,0.0075187969924812,0,0,6,0.00322234156820623
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-23,1598,163,0.102002503128911,41,0.025657071339174,58,0.0362953692115144,14,0.00876095118898623,23,0.0143929912390488,0,0,3,0.00187734668335419,16,0.0100125156445557,0,0,2,0.00125156445556946,6,0.00375469336670839,146,0.0913642052565707,74,0.0463078848560701,17,0.0106382978723404,1,0.000625782227784731,23,0.0143929912390488,41,0.025657071339174,4,0.00250312891113892,10,0.00625782227784731,23,0.0143929912390488,0,0,0,0,0,0,0,0,6,0.00375469336670839,13,0.0081351689612015,0,0,1,0.000625782227784731,1,0.000625782227784731,4,0.00250312891113892,2,0.00125156445556946,123,0.0769712140175219,24,0.0150187734668335,23,0.0143929912390488,0,0,2,0.00125156445556946
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-22,1704,171,0.100352112676056,46,0.0269953051643192,51,0.0299295774647887,16,0.00938967136150235,23,0.0134976525821596,0,0,6,0.00352112676056338,18,0.0105633802816901,0,0,4,0.00234741784037559,7,0.00410798122065728,159,0.0933098591549296,73,0.0428403755868545,12,0.00704225352112676,11,0.00645539906103286,23,0.0134976525821596,39,0.022887323943662,6,0.00352112676056338,10,0.00586854460093897,23,0.0134976525821596,0,0,0,0,0,0,0,0,9,0.00528169014084507,15,0.00880281690140845,0,0,4,0.00234741784037559,0,0,5,0.00293427230046948,2,0.00117370892018779,136,0.07981220657277,36,0.0211267605633803,23,0.0134976525821596,0,0,4,0.00234741784037559
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-21,2005,205,0.102244389027431,46,0.0229426433915212,98,0.0488778054862843,15,0.00748129675810474,16,0.00798004987531172,0,0,6,0.0029925187032419,16,0.00798004987531172,0,0,1,0.000498753117206983,7,0.00349127182044888,190,0.0947630922693267,119,0.0593516209476309,15,0.00748129675810474,15,0.00748129675810474,16,0.00798004987531172,83,0.0413965087281795,5,0.00249376558603491,10,0.00498753117206983,16,0.00798004987531172,0,0,0,0,0,0,0,0,9,0.00448877805486284,13,0.00648379052369077,0,0,1,0.000498753117206983,0,0,2,0.000997506234413965,5,0.00249376558603491,174,0.086783042394015,38,0.0189526184538653,16,0.00798004987531172,0,0,1,0.000498753117206983
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-20,1832,177,0.0966157205240175,40,0.0218340611353712,88,0.0480349344978166,11,0.00600436681222707,13,0.00709606986899563,0,0,2,0.00109170305676856,14,0.00764192139737991,0,0,5,0.0027292576419214,4,0.00218340611353712,161,0.087882096069869,104,0.0567685589519651,16,0.00873362445414847,11,0.00600436681222707,13,0.00709606986899563,72,0.0393013100436681,9,0.00491266375545852,2,0.00109170305676856,13,0.00709606986899563,0,0,0,0,0,0,0,0,3,0.00163755458515284,13,0.00709606986899563,0,0,5,0.0027292576419214,0,0,4,0.00218340611353712,0,0,148,0.0807860262008734,26,0.0141921397379913,13,0.00709606986899563,0,0,5,0.0027292576419214
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-19,1755,160,0.0911680911680912,46,0.0262108262108262,65,0.037037037037037,15,0.00854700854700855,11,0.00626780626780627,0,0,5,0.00284900284900285,12,0.00683760683760684,0,0,5,0.00284900284900285,1,0.00056980056980057,144,0.0820512820512821,80,0.0455840455840456,16,0.00911680911680912,19,0.0108262108262108,11,0.00626780626780627,49,0.0279202279202279,9,0.00512820512820513,6,0.00341880341880342,11,0.00626780626780627,0,0,0,0,0,0,0,0,5,0.00284900284900285,12,0.00683760683760684,0,0,5,0.00284900284900285,0,0,1,0.00056980056980057,0,0,133,0.0757834757834758,37,0.0210826210826211,11,0.00626780626780627,0,0,5,0.00284900284900285
"STOCKHOLM HÄSSELBY STRAND",202229,2022-07-18,1766,183,0.103624009060023,38,0.0215175537938845,64,0.0362400906002265,16,0.00906002265005663,15,0.00849377123442809,0,0,3,0.00169875424688562,11,0.00622876557191393,19,0.0107587768969422,7,0.00396375990939977,10,0.00566251415628539,167,0.094563986409966,85,0.0481313703284258,16,0.00906002265005663,7,0.00396375990939977,15,0.00849377123442809,48,0.0271800679501699,8,0.00453001132502831,8,0.00453001132502831,15,0.00849377123442809,0,0,0,0,0,0,0,0,3,0.00169875424688562,11,0.00622876557191393,19,0.0107587768969422,7,0.00396375990939977,0,0,4,0.00226500566251416,6,0.00339750849377123,152,0.0860702151755379,26,0.014722536806342,15,0.00849377123442809,0,0,26,0.014722536806342
"STOCKHOLM HÄSSELBY STRAND",202228,2022-07-17,1755,181,0.103133903133903,40,0.0227920227920228,73,0.0415954415954416,25,0.0142450142450142,12,0.00683760683760684,0,0,8,0.00455840455840456,11,0.00626780626780627,2,0.00113960113960114,6,0.00341880341880342,4,0.00227920227920228,169,0.0962962962962963,91,0.0518518518518519,12,0.00683760683760684,16,0.00911680911680912,12,0.00683760683760684,61,0.0347578347578348,6,0.00341880341880342,19,0.0108262108262108,12,0.00683760683760684,0,0,0,0,0,0,0,0,8,0.00455840455840456,11,0.00626780626780627,2,0.00113960113960114,5,0.00284900284900285,1,0.00056980056980057,3,0.00170940170940171,1,0.00056980056980057,157,0.0894586894586895,46,0.0262108262108262,12,0.00683760683760684,0,0,8,0.00455840455840456
"STOCKHOLM HÄSSELBY STRAND",202228,2022-07-16,1729,184,0.10641989589358,45,0.0260266049739734,69,0.0399074609600925,18,0.0104106419895894,25,0.0144592249855408,0,0,2,0.00115673799884326,7,0.00404858299595142,3,0.00173510699826489,8,0.00462695199537305,7,0.00404858299595142,177,0.102371312897629,84,0.048582995951417,7,0.00404858299595142,13,0.0075187969924812,25,0.0144592249855408,62,0.0358588779641411,5,0.00289184499710815,13,0.0075187969924812,25,0.0144592249855408,0,0,0,0,0,0,0,0,3,0.00173510699826489,6,0.00347021399652979,3,0.00173510699826489,7,0.00404858299595142,1,0.000578368999421631,5,0.00289184499710815,2,0.00115673799884326,152,0.0879120879120879,32,0.0185078079814922,25,0.0144592249855408,0,0,11,0.00636205899363794
"STOCKHOLM HÄSSELBY STRAND",202228,2022-07-15,1747,211,0.120778477389811,39,0.0223239839725243,94,0.0538065254722381,23,0.0131654264453349,20,0.0114481969089868,0,0,2,0.00114481969089868,17,0.00973096737263881,0,0,9,0.00515168860904408,7,0.00400686891814539,201,0.115054378935318,116,0.0663995420721236,10,0.00572409845449342,9,0.00515168860904408,20,0.0114481969089868,84,0.0480824270177447,5,0.00286204922724671,18,0.0103033772180882,20,0.0114481969089868,0,0,0,0,0,0,0,0,10,0.00572409845449342,9,0.00515168860904408,0,0,9,0.00515168860904408,0,0,6,0.00343445907269605,1,0.000572409845449342,181,0.103606182026331,36,0.0206067544361763,20,0.0114481969089868,0,0,9,0.00515168860904408
