"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"MALMÖ TRIANGELN",202219,2022-05-09,2573,191.443,0.0744045860862806,12,0.00466381655654878,80.065,0.0311173727166731,5,0.00194325689856199,30,0.0116595413913719,0,0,16.378,0.00636533229692965,4,0.00155460551884959,28,0.0108822386319471,8,0.00310921103769918,1,0.000388651379712398,7,0.00272055965798679,187.443,0.072849980567431,122.443,0.0475876408861251,4,0.00155460551884959,0,0,8,0.00310921103769918,76.065,0.0295627671978236,2,0.000777302759424796,3,0.00116595413913719,30,0.0116595413913719,0,0,0,0,3.066,0.00119160513019821,0.312,0.000121259230470268,13,0.00505246793626117,4,0.00155460551884959,7,0.00272055965798679,21,0.00816167897396036,8,0.00310921103769918,1,0.000388651379712398,7,0.00272055965798679,187.443,0.072849980567431,48,0.0186552662261951,8,0.00310921103769918,9,0.00349786241741158
"MALMÖ TRIANGELN",202218,2022-05-08,2259,115.655,0.0511974324922532,5,0.00221336874723329,13.905,0.00615537848605578,5,0.00221336874723329,38,0.016821602478973,0,0,12.75,0.00564409030544489,2,0.000885347498893316,14,0.00619743249225321,11,0.00486941124391324,11,0.00486941124391324,3,0.00132802124833997,111.655,0.0494267374944666,39.655,0.0175542275343072,4,0.00177069499778663,0,0,1,0.000442673749446658,9.905,0.00438468348826915,3,0.00132802124833997,2,0.000885347498893316,38,0.016821602478973,0,0,0,0,0.396,0.000175298804780876,0.354,0.000156706507304117,12,0.00531208499335989,2,0.000885347498893316,4,0.00177069499778663,10,0.00442673749446658,11,0.00486941124391324,11,0.00486941124391324,3,0.00132802124833997,111.655,0.0494267374944666,49,0.0216910137228862,1,0.000442673749446658,22,0.00973882248782647
"MALMÖ TRIANGELN",202218,2022-05-07,2646,154.825,0.0585128495842782,18,0.00680272108843537,23.565,0.00890589569160998,6,0.00226757369614512,50,0.018896447467876,6,0.00226757369614512,13.26,0.00501133786848073,1,0.000377928949357521,13,0.00491307634164777,4,0.00151171579743008,9,0.00340136054421769,11,0.00415721844293273,139.825,0.0528439153439153,40.825,0.0154289493575208,15,0.00566893424036281,0,0,3,0.00113378684807256,8.565,0.00323696145124717,4,0.00151171579743008,2,0.000755857898715042,50,0.018896447467876,0,0,6,0.00226757369614512,0.066,2.49433106575964e-05,0.194,7.3318216175359e-05,13,0.00491307634164777,1,0.000377928949357521,7,0.00264550264550265,6,0.00226757369614512,4,0.00151171579743008,9,0.00340136054421769,11,0.00415721844293273,139.825,0.0528439153439153,83,0.0313681027966742,3,0.00113378684807256,13,0.00491307634164777
"MALMÖ TRIANGELN",202218,2022-05-06,2904,143.494,0.0494125344352617,18,0.00619834710743802,19.59,0.00674586776859504,3,0.00103305785123967,44,0.0151515151515152,1,0.00034435261707989,14.904,0.00513223140495868,0,0,22,0.00757575757575758,10,0.0034435261707989,1,0.00034435261707989,10,0.0034435261707989,134.494,0.0463133608815427,39.494,0.0135998622589532,9,0.00309917355371901,0,0,9,0.00309917355371901,10.59,0.00364669421487603,3,0.00103305785123967,0,0,44,0.0151515151515152,0,0,1,0.00034435261707989,0.074,2.54820936639118e-05,0.83,0.000285812672176309,14,0.00482093663911846,0,0,12,0.00413223140495868,10,0.0034435261707989,10,0.0034435261707989,1,0.00034435261707989,10,0.0034435261707989,134.494,0.0463133608815427,75,0.0258264462809917,9,0.00309917355371901,11,0.00378787878787879
"MALMÖ TRIANGELN",202218,2022-05-05,2473,116.383,0.0470614638091387,6,0.00242620299231702,13.125,0.00530731904569349,6,0.00242620299231702,26,0.0105135463000404,0,0,16.258,0.00657420137484836,1,0.000404367165386171,21,0.00849171047310958,18,0.00727860897695107,5,0.00202183582693085,4,0.00161746866154468,112.383,0.045443995147594,41.383,0.0167339264051759,4,0.00161746866154468,0,0,2,0.000808734330772341,9.125,0.00368985038414881,4,0.00161746866154468,2,0.000808734330772341,26,0.0105135463000404,0,0,0,0,0.258,0.000104326728669632,0,0,16,0.00646987464617873,1,0.000404367165386171,12,0.00485240598463405,9,0.00363930448847554,18,0.00727860897695107,5,0.00202183582693085,4,0.00161746866154468,112.383,0.045443995147594,46,0.0186008896077638,2,0.000808734330772341,23,0.00930044480388192
"MALMÖ TRIANGELN",202218,2022-05-04,2465,98.78,0.0400730223123732,4,0.00162271805273834,9.68,0.00392697768762677,2,0.000811359026369168,36,0.014604462474645,1,0.000405679513184584,13.1,0.00531440162271805,1,0.000405679513184584,9,0.00365111561866126,6,0.00243407707910751,8,0.00324543610547667,9,0.00365111561866126,98.78,0.0400730223123732,35.78,0.0145152129817444,0,0,0,0,4,0.00162271805273834,9.68,0.00392697768762677,1,0.000405679513184584,1,0.000405679513184584,36,0.014604462474645,0,0,1,0.000405679513184584,0,0,0.1,4.05679513184584e-05,13,0.00527383367139959,1,0.000405679513184584,0,0,9,0.00365111561866126,6,0.00243407707910751,8,0.00324543610547667,9,0.00365111561866126,98.78,0.0400730223123732,45,0.0182555780933063,4,0.00162271805273834,14,0.00567951318458418
"MALMÖ TRIANGELN",202218,2022-05-03,2502,111.536,0.0445787370103917,8,0.00319744204636291,9.22,0.00368505195843325,6,0.00239808153477218,41,0.0163868904876099,3,0.00119904076738609,14.316,0.00572182254196643,1,0.000399680255795364,10,0.00399680255795364,13,0.00519584332533973,4,0.00159872102318145,2,0.000799360511590727,109.536,0.043779376498801,41.536,0.0166011191047162,2,0.000799360511590727,0,0,6,0.00239808153477218,7.22,0.00288569144684253,5,0.00199840127897682,1,0.000399680255795364,41,0.0163868904876099,0,0,3,0.00119904076738609,0.104,4.15667466027178e-05,0.212,8.47322142286171e-05,14,0.00559552358113509,1,0.000399680255795364,0,0,10,0.00399680255795364,13,0.00519584332533973,4,0.00159872102318145,2,0.000799360511590727,109.536,0.043779376498801,45,0.0179856115107914,6,0.00239808153477218,17,0.00679456434852118
"MALMÖ TRIANGELN",202218,2022-05-02,2428,116.49,0.0479777594728171,17,0.00700164744645799,13.49,0.00555601317957166,3,0.00123558484349259,31,0.0127677100494234,0,0,16,0.00658978583196046,0,0,17,0.00700164744645799,11,0.00453047775947282,4,0.00164744645799012,4,0.00164744645799012,111.49,0.0459184514003295,38.49,0.0158525535420099,5,0.00205930807248764,0,0,12,0.00494233937397035,8.49,0.00349670510708402,2,0.000823723228995058,1,0.000411861614497529,31,0.0127677100494234,0,0,0,0,0,0,0,0,16,0.00658978583196046,0,0,6,0.00247116968698517,11,0.00453047775947282,11,0.00453047775947282,4,0.00164744645799012,4,0.00164744645799012,111.49,0.0459184514003295,46,0.0189456342668863,12,0.00494233937397035,15,0.00617792421746293
"MALMÖ TRIANGELN",202217,2022-05-01,2357,185.799,0.078828595672465,26,0.0110309715740348,31.695,0.0134471786168859,7,0.00296987696224014,47,0.0199406024607552,3,0.00127280441238863,0.104,4.41238862961392e-05,3,0.00127280441238863,51,0.0216376750106067,8,0.00339414509970301,5,0.00212134068731438,4,0.00169707254985151,168.799,0.0716160373355961,64.799,0.0274921510394569,17,0.0072125583368689,0,0,9,0.00381841323716589,14.695,0.00623462028001697,4,0.00169707254985151,3,0.00127280441238863,47,0.0199406024607552,0,0,3,0.00127280441238863,0,0,0.104,4.41238862961392e-05,0,0,3,0.00127280441238863,14,0.00593975392448027,37,0.0156979210861264,8,0.00339414509970301,5,0.00212134068731438,4,0.00169707254985151,168.799,0.0716160373355961,82,0.0347899872719559,9,0.00381841323716589,13,0.0055154857870174
"MALMÖ TRIANGELN",202217,2022-04-30,2726,162.456,0.0595950110051357,10,0.00366837857666911,16.86,0.00618488628026412,2,0.000733675715333822,50,0.0183418928833456,0,0,1.596,0.00058547322083639,1,0.000366837857666911,70,0.0256786500366838,9,0.0033015407190022,0,0,2,0.000733675715333822,156.456,0.0573939838591343,78.456,0.0287806309611152,6,0.00220102714600147,0,0,4,0.00146735143066764,10.86,0.00398385913426266,1,0.000366837857666911,1,0.000366837857666911,47,0.0172413793103448,3,0.00110051357300073,0,0,1.036,0.00038004402054292,0.56,0.00020542920029347,0,0,1,0.000366837857666911,7,0.00256786500366838,63,0.0231107850330154,9,0.0033015407190022,0,0,2,0.000733675715333822,156.456,0.0573939838591343,62,0.0227439471753485,4,0.00146735143066764,12,0.00440205429200293
"MALMÖ TRIANGELN",202217,2022-04-29,2841,219.089,0.0771168602604717,19,0.00668778599084829,24.665,0.00868180218233017,5,0.00175994368180218,56,0.0197113692361844,5,0.00175994368180218,0.424,0.000149243224216825,0,0,86,0.0302710313269975,14,0.00492784230904611,4,0.00140795494544175,5,0.00175994368180218,210.089,0.0739489616332277,103.089,0.036286166842661,9,0.00316789862724393,0,0,10,0.00351988736360436,15.665,0.00551390355508624,4,0.00140795494544175,1,0.000351988736360436,44,0.0154875043998592,12,0.00422386483632524,5,0.00175994368180218,0.424,0.000149243224216825,0,0,0,0,0,0,9,0.00316789862724393,77,0.0271031326997536,14,0.00492784230904611,4,0.00140795494544175,5,0.00175994368180218,210.089,0.0739489616332277,67,0.0235832453361492,10,0.00351988736360436,30,0.0105596620908131
"MALMÖ TRIANGELN",202217,2022-04-28,2503,179.246,0.0716124650419497,8,0.00319616460247703,15.09,0.00602876548142229,6,0.00239712345185777,68,0.0271673991210547,1,0.000399520575309628,0.156,6.2325209748302e-05,0,0,63,0.0251697962445066,5,0.00199760287654814,10,0.00399520575309628,3,0.00119856172592889,177.246,0.0708134238913304,80.246,0.0320599280862964,2,0.000799041150619257,0,0,6,0.00239712345185777,13.09,0.00522972433080304,5,0.00199760287654814,1,0.000399520575309628,54,0.0215741110667199,14,0.0055932880543348,1,0.000399520575309628,0.156,6.2325209748302e-05,0,0,0,0,0,0,3,0.00119856172592889,60,0.0239712345185777,5,0.00199760287654814,10,0.00399520575309628,3,0.00119856172592889,177.246,0.0708134238913304,62,0.024770275669197,6,0.00239712345185777,29,0.0115860966839792
"MALMÖ TRIANGELN",202217,2022-04-27,2511,219.381,0.0873679808841099,17,0.00677021107128634,22.145,0.00881919553962565,7,0.00278773397052967,60,0.02389486260454,2,0.000796495420151334,0.236,9.39864595778574e-05,2,0.000796495420151334,94,0.0374352847471127,0,0,10,0.00398247710075667,5,0.00199123855037834,212.381,0.0845802469135803,116.381,0.0463484667463162,7,0.00278773397052967,0,0,10,0.00398247710075667,15.145,0.00603146156909598,6,0.002389486260454,1,0.000398247710075667,46,0.0183193946634807,14,0.00557546794105934,2,0.000796495420151334,0.108,4.3010752688172e-05,0.128,5.09757068896854e-05,0,0,2,0.000796495420151334,4,0.00159299084030267,90,0.03584229390681,0,0,10,0.00398247710075667,5,0.00199123855037834,212.381,0.0845802469135803,62,0.0246913580246914,10,0.00398247710075667,24,0.00955794504181601
"MALMÖ TRIANGELN",202217,2022-04-26,2526,161.855,0.064075613618369,10,0.00395882818685669,17.355,0.00687054631828979,5,0.00197941409342835,49,0.0193982581155978,1,0.000395882818685669,0.5,0.000197941409342835,0,0,67,0.0265241488519398,2,0.000791765637371338,7,0.00277117973079968,3,0.00118764845605701,157.855,0.0624920823436263,79.855,0.0316132224861441,4,0.00158353127474268,0,0,6,0.00237529691211401,13.355,0.00528701504354711,3,0.00118764845605701,2,0.000791765637371338,32,0.0126682501979414,17,0.00673000791765637,1,0.000395882818685669,0.5,0.000197941409342835,0,0,0,0,0,0,7,0.00277117973079968,60,0.0237529691211401,2,0.000791765637371338,7,0.00277117973079968,3,0.00118764845605701,157.855,0.0624920823436263,46,0.0182106096595408,6,0.00237529691211401,26,0.0102929532858274
"MALMÖ TRIANGELN",202217,2022-04-25,2532,177.087,0.0699395734597156,12,0.004739336492891,13.785,0.00544431279620853,4,0.00157977883096367,54,0.0213270142180095,0,0,0.302,0.000119273301737757,3,0.00118483412322275,70,0.0276461295418641,2,0.000789889415481833,14,0.00552922590837283,4,0.00157977883096367,177.087,0.0699395734597156,86.087,0.0339996050552923,0,0,0,0,12,0.004739336492891,13.785,0.00544431279620853,3,0.00118483412322275,1,0.000394944707740916,37,0.0146129541864139,17,0.00671406003159558,0,0,0.1,3.94944707740916e-05,0.202,7.97788309636651e-05,0,0,3,0.00118483412322275,5,0.00197472353870458,65,0.0256714060031596,2,0.000789889415481833,14,0.00552922590837283,4,0.00157977883096367,177.087,0.0699395734597156,46,0.0181674565560821,12,0.004739336492891,33,0.0130331753554502
"LINKÖPING RYD",202237,2022-09-18,2889,1123.641,0.38893769470405,375,0.129802699896158,180.327,0.0624184839044652,60,0.0207684319833853,204,0.0706126687435099,0,0,8.314,0.00287781239183108,38,0.013153340256144,212,0.0733817930079612,6,0.00207684319833853,6,0.00207684319833853,34,0.0117687781239183,1055.641,0.365400138456213,302.641,0.104756317064728,68,0.0235375562478366,2,0.000692281066112842,305,0.105572862582208,112.327,0.0388809276566286,36,0.0124610591900312,24,0.0083073727933541,185,0.0640359986154379,19,0.006576670128072,0,0,0.21,7.26895119418484e-05,0.104,3.59986154378678e-05,8,0.00276912426445137,38,0.013153340256144,130,0.0449982692973347,82,0.0283835237106265,6,0.00207684319833853,6,0.00207684319833853,34,0.0117687781239183,1055.641,0.365400138456213,417,0.144340602284528,305,0.105572862582208,31,0.010730356524749
"LINKÖPING RYD",202237,2022-09-17,2706,1159.689,0.428562084257206,408,0.150776053215078,106.457,0.0393410938654841,69,0.0254988913525499,267,0.098669623059867,1,0.000369549150036955,6.232,0.0023030303030303,20,0.0073909830007391,225,0.0831485587583149,16,0.00591278640059128,7,0.00258684405025868,34,0.0125646711012565,1126.689,0.416366962305987,241.689,0.0893159645232816,33,0.0121951219512195,6,0.00221729490022173,369,0.136363636363636,73.457,0.0271459719142646,30,0.0110864745011086,39,0.0144124168514412,241,0.0890613451589061,26,0.00960827790096083,1,0.000369549150036955,0.512,0.000189209164818921,0.72,0.000266075388026608,5,0.00184774575018477,20,0.0073909830007391,159,0.0587583148558758,66,0.024390243902439,16,0.00591278640059128,7,0.00258684405025868,34,0.0125646711012565,1126.689,0.416366962305987,467,0.172579453067258,369,0.136363636363636,49,0.0181079083518108
"LINKÖPING RYD",202237,2022-09-16,3127,1226.46,0.392216181643748,318,0.101694915254237,146.172,0.0467451231212024,81,0.0259034218100416,244,0.0780300607611129,2,0.000639590661976335,19.288,0.00616821234409978,26,0.00831467860569236,322,0.10297409657819,28,0.00895426926766869,8,0.00255836264790534,32,0.0102334505916214,1163.46,0.372069075791493,313.46,0.100243044451551,63,0.0201471058522546,4,0.00127918132395267,251,0.0802686280780301,83.172,0.0265980172689479,41,0.0131116085705149,40,0.0127918132395267,215,0.068755996162456,29,0.00927406459865686,2,0.000639590661976335,1.024,0.000327470418931884,1.264,0.000404221298369044,17,0.00543652062679885,26,0.00831467860569236,224,0.0716341541413495,98,0.0313399424368404,28,0.00895426926766869,8,0.00255836264790534,32,0.0102334505916214,1163.46,0.372069075791493,534,0.170770706747681,251,0.0802686280780301,65,0.0207866965142309
"LINKÖPING RYD",202237,2022-09-15,2857,1463.957,0.512410570528526,529,0.185159257962898,166.029,0.0581130556527826,82,0.0287014350717536,277,0.0969548477423871,0,0,14.928,0.00522506125306265,24,0.00840042002100105,321,0.112355617780889,17,0.00595029751487574,0,0,33,0.0115505775288764,1392.957,0.487559327966398,300.957,0.105340217010851,71,0.0248512425621281,7,0.00245012250612531,451,0.157857892894645,95.029,0.0332618130906545,41,0.0143507175358768,41,0.0143507175358768,240,0.0840042002100105,37,0.0129506475323766,0,0,0.724,0.000253412670633532,0.204,7.14035701785089e-05,14,0.00490024501225061,24,0.00840042002100105,243,0.0850542527126356,78,0.0273013650682534,17,0.00595029751487574,0,0,33,0.0115505775288764,1392.957,0.487559327966398,587,0.205460273013651,451,0.157857892894645,54,0.0189009450472524
"LINKÖPING RYD",202237,2022-09-14,2791,1563.004,0.560015764958796,595,0.213185238265855,157.954,0.0565940523109996,72,0.0257972053027589,306,0.109638122536725,2,0.000716589036187746,13.05,0.00467574346112504,33,0.0118237190970978,357,0.127911142959513,4,0.00143317807237549,2,0.000716589036187746,21,0.00752418487997134,1500.004,0.537443210318882,301.004,0.107848083124328,63,0.022572554639914,6,0.00214976710856324,526,0.188462916517377,94.954,0.0340214976710856,43,0.0154066642780365,29,0.0103905410247223,269,0.0963812253672519,37,0.0132568971694733,2,0.000716589036187746,0.516,0.000184879971336439,0.534,0.000191329272662128,12,0.00429953421712648,33,0.0118237190970978,277,0.0992475815120029,80,0.0286635614475099,4,0.00143317807237549,2,0.000716589036187746,21,0.00752418487997134,1500.004,0.537443210318882,630,0.22572554639914,526,0.188462916517377,43,0.0154066642780365
"LINKÖPING RYD",202237,2022-09-13,2994,1569.962,0.524369405477622,525,0.175350701402806,158.172,0.0528296593186373,78,0.0260521042084168,258,0.0861723446893788,1,0.000334001336005344,14.79,0.00493987975951904,36,0.0120240480961924,448,0.149632598530394,14,0.00467601870407482,4,0.00133600534402138,33,0.0110220440881764,1502.962,0.501991315965264,345.962,0.115551770207081,67,0.022378089512358,10,0.00334001336005344,448,0.149632598530394,91.172,0.0304515698062792,38,0.0126920507682031,40,0.0133600534402138,236,0.0788243152972612,22,0.00734802939211757,1,0.000334001336005344,1.18,0.000394121576486306,0.61,0.00020374081496326,13,0.00434201736806947,36,0.0120240480961924,333,0.11122244488978,115,0.0384101536406146,14,0.00467601870407482,4,0.00133600534402138,33,0.0110220440881764,1502.962,0.501991315965264,669,0.223446893787575,448,0.149632598530394,40,0.0133600534402138
"LINKÖPING RYD",202237,2022-09-12,2865,1588.462,0.554436998254799,506,0.176614310645724,180.058,0.0628474694589878,86,0.0300174520069808,251,0.08760907504363,0,0,12.404,0.00432949389179756,33,0.0115183246073298,467,0.163001745200698,9,0.0031413612565445,8,0.00279232111692845,36,0.012565445026178,1515.462,0.528957068062827,354.462,0.123721465968586,73,0.0254799301919721,10,0.00349040139616056,423,0.147643979057592,107.058,0.0373675392670157,33,0.0115183246073298,53,0.018499127399651,233,0.081326352530541,18,0.00628272251308901,0,0,0.404,0.000141012216404887,0,0,12,0.00418848167539267,33,0.0115183246073298,361,0.126003490401396,106,0.0369982547993019,9,0.0031413612565445,8,0.00279232111692845,36,0.012565445026178,1515.462,0.528957068062827,703,0.245375218150087,423,0.147643979057592,35,0.012216404886562
"LINKÖPING RYD",202233,2022-08-21,3016,112.731,0.0373776525198939,6,0.0019893899204244,22.731,0.00753680371352785,10,0.00331564986737401,24,0.00795755968169761,0,0,0,0,2,0.000663129973474801,31,0.0102785145888594,6,0.0019893899204244,8,0.0026525198938992,3,0.000994694960212202,111.731,0.0370460875331565,37.731,0.0125102785145889,1,0.000331564986737401,0,0,5,0.001657824933687,21.731,0.00720523872679045,10,0.00331564986737401,0,0,0,0,24,0.00795755968169761,0,0,0,0,0,0,0,0,2,0.000663129973474801,27,0.00895225464190982,4,0.0013262599469496,6,0.0019893899204244,8,0.0026525198938992,3,0.000994694960212202,111.731,0.0370460875331565,31,0.0102785145888594,5,0.001657824933687,38,0.0125994694960212
"LINKÖPING RYD",202233,2022-08-20,2952,140.039,0.0474386856368564,2,0.000677506775067751,26.841,0.00909247967479675,32,0.010840108401084,30,0.0101626016260163,2,0.000677506775067751,0.198,6.70731707317073e-05,3,0.00101626016260163,24,0.00813008130081301,13,0.00440379403794038,3,0.00101626016260163,4,0.0013550135501355,140.039,0.0474386856368564,76.039,0.0257584688346883,0,0,0,0,2,0.000677506775067751,26.841,0.00909247967479675,18,0.00609756097560976,14,0.00474254742547425,0,0,30,0.0101626016260163,2,0.000677506775067751,0,0,0.198,6.70731707317073e-05,0,0,3,0.00101626016260163,12,0.0040650406504065,12,0.0040650406504065,13,0.00440379403794038,3,0.00101626016260163,4,0.0013550135501355,140.039,0.0474386856368564,16,0.00542005420054201,2,0.000677506775067751,46,0.0155826558265583
"LINKÖPING RYD",202233,2022-08-19,2997,114.406,0.0381735068401735,2,0.000667334000667334,25.148,0.00839105772439106,15,0.005005005005005,23,0.00767434100767434,0,0,0.258,8.60860860860861e-05,3,0.001001001001001,24,0.00800800800800801,17,0.00567233900567234,1,0.000333667000333667,4,0.00133466800133467,113.406,0.0378398398398398,52.406,0.0174861528194862,1,0.000333667000333667,0,0,1,0.000333667000333667,24.148,0.00805739072405739,13,0.00433767100433767,2,0.000667334000667334,0,0,23,0.00767434100767434,0,0,0,0,0.258,8.60860860860861e-05,0,0,3,0.001001001001001,14,0.00467133800467134,10,0.00333667000333667,17,0.00567233900567234,1,0.000333667000333667,4,0.00133466800133467,113.406,0.0378398398398398,19,0.00633967300633967,1,0.000333667000333667,41,0.0136803470136803
"LINKÖPING RYD",202233,2022-08-18,2796,131.456,0.0470157367668097,13,0.00464949928469242,20.456,0.00731616595135908,29,0.0103719599427754,32,0.011444921316166,1,0.000357653791130186,0,0,0,0,26,0.00929899856938484,8,0.00286123032904149,1,0.000357653791130186,1,0.000357653791130186,126.456,0.0452274678111588,56.456,0.0201917024320458,5,0.00178826895565093,0,0,8,0.00286123032904149,15.456,0.00552789699570815,17,0.00608011444921316,12,0.00429184549356223,0,0,32,0.011444921316166,1,0.000357653791130186,0,0,0,0,0,0,0,0,15,0.00536480686695279,11,0.00393419170243205,8,0.00286123032904149,1,0.000357653791130186,1,0.000357653791130186,126.456,0.0452274678111588,21,0.00751072961373391,8,0.00286123032904149,41,0.0146638054363376
"LINKÖPING RYD",202233,2022-08-17,2728,117.895,0.043216642228739,4,0.00146627565982405,22.895,0.00839259530791789,26,0.00953079178885631,25,0.00916422287390029,2,0.000733137829912023,0,0,7,0.00256598240469208,25,0.00916422287390029,2,0.000733137829912023,2,0.000733137829912023,2,0.000733137829912023,117.895,0.043216642228739,64.895,0.0237884897360704,0,0,0,0,4,0.00146627565982405,22.895,0.00839259530791789,13,0.00476539589442815,13,0.00476539589442815,0,0,25,0.00916422287390029,2,0.000733137829912023,0,0,0,0,0,0,7,0.00256598240469208,18,0.00659824046920821,7,0.00256598240469208,2,0.000733137829912023,2,0.000733137829912023,2,0.000733137829912023,117.895,0.043216642228739,20,0.00733137829912024,4,0.00146627565982405,29,0.0106304985337243
"LINKÖPING RYD",202233,2022-08-16,2952,134.214,0.0454654471544715,4,0.0013550135501355,29.01,0.00982723577235772,28,0.00948509485094851,26,0.00880758807588076,0,0,0.204,6.91056910569106e-05,0,0,24,0.00813008130081301,10,0.00338753387533875,8,0.002710027100271,5,0.00169376693766938,131.214,0.0444491869918699,62.214,0.0210752032520325,3,0.00101626016260163,0,0,1,0.000338753387533875,26.01,0.0088109756097561,17,0.00575880758807588,11,0.00372628726287263,0,0,26,0.00880758807588076,0,0,0,0,0.204,6.91056910569106e-05,0,0,0,0,16,0.00542005420054201,8,0.002710027100271,10,0.00338753387533875,8,0.002710027100271,5,0.00169376693766938,131.214,0.0444491869918699,24,0.00813008130081301,1,0.000338753387533875,44,0.0149051490514905
"LINKÖPING RYD",202233,2022-08-15,2993,118.977,0.0397517540928834,8,0.00267290344136318,25.977,0.00867925158703642,22,0.00735048446374875,25,0.00835282325425994,0,0,0,0,3,0.00100233879051119,26,0.00868693618443034,5,0.00167056465085199,2,0.000668225860340795,2,0.000668225860340795,115.977,0.0387494153023722,58.977,0.0197049782826595,3,0.00100233879051119,0,0,5,0.00167056465085199,22.977,0.00767691279652523,12,0.00400935516204477,10,0.00334112930170398,0,0,25,0.00835282325425994,0,0,0,0,0,0,0,0,3,0.00100233879051119,15,0.00501169395255596,11,0.00367524223187437,5,0.00167056465085199,2,0.000668225860340795,2,0.000668225860340795,115.977,0.0387494153023722,20,0.00668225860340795,5,0.00167056465085199,32,0.0106916137654527
"LINKÖPING RYD",202232,2022-08-14,2455,134.516,0.0547926680244399,8,0.00325865580448065,24.516,0.00998615071283096,44,0.0179226069246436,32,0.0130346232179226,0,0,0,0,1,0.000407331975560081,12,0.00488798370672098,6,0.00244399185336049,5,0.00203665987780041,2,0.000814663951120163,133.516,0.0543853360488798,73.516,0.0299454175152749,1,0.000407331975560081,0,0,7,0.00285132382892057,23.516,0.00957881873727088,23,0.00936863543788187,21,0.00855397148676171,0,0,32,0.0130346232179226,0,0,0,0,0,0,0,0,1,0.000407331975560081,7,0.00285132382892057,5,0.00203665987780041,6,0.00244399185336049,5,0.00203665987780041,2,0.000814663951120163,133.516,0.0543853360488798,10,0.00407331975560081,7,0.00285132382892057,43,0.0175152749490835
