"butik","vecka","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Fisk - endast manuell disk","sales_zoner_convrate_Fisk - endast manuell disk","sales_zoner_count_Deli - endast manuell","sales_zoner_convrate_Deli - endast manuell","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_convrate_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_convrate_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_count_Kampanj 1 - bladet eller skagen","sales_kampanj_convrate_Kampanj 1 - bladet eller skagen","sales_kampanj_count_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_convrate_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_count_Kampanj 1 Frys","sales_kampanj_convrate_Kampanj 1 Frys","sales_kampanj_count_Kampanj 1 Mejeri","sales_kampanj_convrate_Kampanj 1 Mejeri","sales_kampanj_count_Kampanj 2 Mejeri","sales_kampanj_convrate_Kampanj 2 Mejeri","sales_kampanj_count_Kampanj 3 – Bomben","sales_kampanj_convrate_Kampanj 3 – Bomben","sales_kampanj_count_ABP","sales_kampanj_convrate_ABP","sales_kampanj_count_Kampanj 1 - dryck","sales_kampanj_convrate_Kampanj 1 - dryck","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbvara","sales_skylttyp_convrate_klubbvara","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_ordinarie","sales_skylttyp_convrate_ordinarie"
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202207,5435,864,0.158969641214351,140,0.0257589696412144,160,0.0294388224471021,13,0.00239190432382705,168,0.0309107635694572,0,0,0,0,22,0.00404783808647654,31,0.00570377184912603,41,0.00754369825206992,8,0.00147194112235511,281,0.0517019319227231,820,0.150873965041398,140,0.0257589696412144,116,0.021343146274149,10,0.00183992640294388,3,0.000551977920883165,163,0.0299908003679853,5,0.000919963201471941,0,0,0,0,22,0.00404783808647654,19,0.00349586016559338,12,0.00220791168353266,41,0.00754369825206992,8,0.00147194112235511,109,0.0200551977920883,172,0.0316467341306348,820,0.150873965041398,44,0.00809567617295308,528,0.097148114075437,41,0.00754369825206992,171,0.0314627414903404,36,0.00662373505059798,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202206,5040,684,0.135714285714286,94,0.0186507936507937,135,0.0267857142857143,18,0.00357142857142857,208,0.0412698412698413,0,0,0,0,20,0.00396825396825397,17,0.00337301587301587,28,0.00555555555555556,16,0.00317460317460317,148,0.0293650793650794,670,0.132936507936508,94,0.0186507936507937,121,0.0240079365079365,15,0.00297619047619048,3,0.000595238095238095,198,0.0392857142857143,10,0.00198412698412698,0,0,0,0,20,0.00396825396825397,12,0.00238095238095238,5,0.000992063492063492,28,0.00555555555555556,16,0.00317460317460317,16,0.00317460317460317,132,0.0261904761904762,670,0.132936507936508,14,0.00277777777777778,387,0.0767857142857143,28,0.00555555555555556,214,0.0424603174603175,27,0.00535714285714286,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202205,4838,2112,0.436544026457214,786,0.162463828028111,388,0.0801984291029351,22,0.00454733360892931,104,0.0214964861513022,0,0,0,0,8,0.00165357585779248,67,0.013848697809012,453,0.093633732947499,16,0.00330715171558495,268,0.055394791236048,1841,0.380529144274494,786,0.162463828028111,117,0.024183546920215,20,0.00413393964448119,2,0.000413393964448119,103,0.0212897891690781,1,0.00020669698222406,0,0,0,0,8,0.00165357585779248,11,0.00227366680446465,56,0.0115750310045473,453,0.093633732947499,16,0.00330715171558495,27,0.00558081852004961,241,0.0498139727159983,1841,0.380529144274494,271,0.0560148821827201,930,0.192228193468375,453,0.093633732947499,119,0.0245969408846631,68,0.014055394791236,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202204,4826,1039,0.21529216742644,370,0.0766680480729383,149,0.030874430169913,20,0.00414421881475342,118,0.0244508910070452,0,0,0,0,30,0.00621632822213013,107,0.0221715706589308,21,0.00435142975549109,11,0.00227932034811438,213,0.0441359303771239,1008,0.208868628263572,370,0.0766680480729383,118,0.0244508910070452,17,0.00352258599254041,3,0.000621632822213013,118,0.0244508910070452,0,0,0,0,0,0,30,0.00621632822213013,98,0.0203066721922918,9,0.00186489846663904,21,0.00435142975549109,11,0.00227932034811438,22,0.00455864069622876,191,0.0395772896808952,1008,0.208868628263572,31,0.0064235391628678,720,0.149191877331123,21,0.00435142975549109,129,0.0267302113551596,107,0.0221715706589308,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202203,4984,1149,0.23053772070626,101,0.0202648475120385,591,0.118579454253612,17,0.00341091492776886,97,0.01946227929374,0,0,0,0,94,0.018860353130016,27,0.00541733547351525,31,0.0062199036918138,9,0.00180577849117175,182,0.0365168539325843,1129,0.226524879614767,101,0.0202648475120385,571,0.114566613162119,12,0.00240770465489567,5,0.00100321027287319,95,0.0190609951845907,2,0.000401284109149278,0,0,0,0,94,0.018860353130016,18,0.0036115569823435,9,0.00180577849117175,31,0.0062199036918138,9,0.00180577849117175,23,0.00461476725521669,159,0.0319020866773676,1129,0.226524879614767,20,0.00401284109149278,945,0.189606741573034,31,0.0062199036918138,104,0.0208667736757624,29,0.00581861958266453,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202202,4925,682,0.138477157360406,81,0.0164467005076142,161,0.0326903553299492,59,0.0119796954314721,98,0.0198984771573604,0,0,0,0,19,0.00385786802030457,32,0.00649746192893401,31,0.00629441624365482,8,0.0016243654822335,193,0.0391878172588832,652,0.13238578680203,81,0.0164467005076142,131,0.0265989847715736,56,0.0113705583756345,3,0.000609137055837563,93,0.0188832487309645,5,0.00101522842639594,0,0,0,0,19,0.00385786802030457,22,0.00446700507614213,10,0.00203045685279188,31,0.00629441624365482,8,0.0016243654822335,22,0.00446700507614213,171,0.0347208121827411,652,0.13238578680203,30,0.00609137055837563,453,0.0919796954314721,31,0.00629441624365482,101,0.020507614213198,37,0.00751269035532995,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202201,4970,873,0.175653923541247,212,0.0426559356136821,291,0.0585513078470825,15,0.00301810865191147,75,0.0150905432595573,0,0,0,0,15,0.00301810865191147,33,0.00663983903420523,19,0.00382293762575453,9,0.00181086519114688,204,0.041046277665996,726,0.146076458752515,212,0.0426559356136821,144,0.0289738430583501,14,0.0028169014084507,1,0.000201207243460765,73,0.0146881287726358,2,0.000402414486921529,0,0,0,0,15,0.00301810865191147,21,0.00422535211267606,12,0.00241448692152917,19,0.00382293762575453,9,0.00181086519114688,24,0.00482897384305835,180,0.0362173038229376,726,0.146076458752515,147,0.0295774647887324,443,0.0891348088531187,19,0.00382293762575453,82,0.0164989939637827,35,0.00704225352112676,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202152,4885,1274,0.260798362333675,382,0.0781985670419652,385,0.0788126919140225,18,0.00368474923234391,168,0.0343909928352098,0,0,0,0,19,0.00388945752302968,39,0.00798362333674514,21,0.00429887410440123,14,0.00286591606960082,228,0.0466734902763562,968,0.198157625383828,382,0.0781985670419652,79,0.0161719549641761,17,0.00348004094165814,1,0.000204708290685773,162,0.0331627430910952,6,0.00122824974411464,0,0,0,0,19,0.00388945752302968,28,0.00573183213920164,11,0.0022517911975435,21,0.00429887410440123,14,0.00286591606960082,20,0.00409416581371546,208,0.0425793244626407,968,0.198157625383828,306,0.0626407369498465,420,0.0859774820880246,21,0.00429887410440123,176,0.036028659160696,45,0.00921187308085977,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202151,5236,741,0.141520244461421,220,0.0420168067226891,114,0.0217723453017571,13,0.00248281130634072,84,0.0160427807486631,0,0,0,0,12,0.00229182582123759,22,0.00420168067226891,46,0.00878533231474408,1,0.000190985485103132,229,0.0437356760886173,718,0.137127578304049,220,0.0420168067226891,91,0.017379679144385,9,0.00171886936592819,4,0.000763941940412529,84,0.0160427807486631,0,0,0,0,0,0,12,0.00229182582123759,7,0.00133689839572193,15,0.00286478227654698,46,0.00878533231474408,1,0.000190985485103132,11,0.00210084033613445,218,0.0416348357524828,718,0.137127578304049,23,0.00439266615737204,542,0.103514132925898,46,0.00878533231474408,85,0.0162337662337662,22,0.00420168067226891,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202150,5193,715,0.137685345657616,204,0.0392836510687464,101,0.0194492586173695,23,0.00442903909108415,91,0.0175235894473329,0,0,0,0,12,0.00231080300404391,24,0.00462160600808781,59,0.0113614481032159,6,0.00115540150202195,195,0.0375505488157135,702,0.135181975736568,204,0.0392836510687464,88,0.016945888696322,16,0.00308107067205854,7,0.00134796841902561,88,0.016945888696322,3,0.000577700751010976,0,0,0,0,12,0.00231080300404391,14,0.00269593683805122,10,0.00192566917003659,59,0.0113614481032159,6,0.00115540150202195,30,0.00577700751010976,165,0.0317735413056037,702,0.135181975736568,13,0.00250336992104756,509,0.0980165607548623,59,0.0113614481032159,94,0.0181012901983439,27,0.00519930675909879,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202149,4898,1039.852,0.212301347488771,244.852,0.049990200081666,113,0.023070641077991,12,0.00244997958350347,366,0.0747243772968559,0,0,0,0,16,0.00326663944467129,24,0.00489995916700694,66,0.0134748877092691,14,0.00285830951408738,184,0.0375663536137199,1023.852,0.2090347080441,244.852,0.049990200081666,97,0.0198040016333197,10,0.00204164965291956,2,0.000408329930583912,365,0.0745202123315639,1,0.000204164965291956,0,0,0,0,16,0.00326663944467129,16,0.00326663944467129,8,0.00163331972233565,66,0.0134748877092691,14,0.00285830951408738,8,0.00163331972233565,176,0.0359330338913842,1023.852,0.2090347080441,16,0.00326663944467129,537.852,0.109810534912209,66,0.0134748877092691,379,0.0773785218456513,25,0.0051041241322989,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202148,4881,833,0.170661749641467,285,0.0583896742470805,132,0.0270436385986478,18,0.00368776889981561,124,0.0254046301987298,0,0,0,0,11,0.00225363654988732,21,0.00430239704978488,60,0.0122925629993854,4,0.000819504199959025,178,0.0364679368981766,821,0.16820323704159,285,0.0583896742470805,120,0.0245851259987707,16,0.0032780167998361,2,0.000409752099979512,118,0.0241753738987912,6,0.00122925629993854,0,0,0,0,11,0.00225363654988732,14,0.00286826469985659,7,0.00143413234992829,60,0.0122925629993854,4,0.000819504199959025,20,0.00409752099979512,158,0.0323704158983815,821,0.16820323704159,12,0.00245851259987707,600,0.122925629993854,60,0.0122925629993854,122,0.0249948780987503,27,0.00553165334972342,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202147,5109,721,0.141123507535721,148,0.0289684869837542,112,0.0219220982579761,21,0.00411039342337052,102,0.0199647680563711,0,0,0,0,14,0.00274026228224702,67,0.0131141123507536,39,0.00763358778625954,10,0.00195733020160501,208,0.0407124681933842,704,0.137796046192993,148,0.0289684869837542,95,0.0185946369152476,20,0.00391466040321002,1,0.000195733020160501,100,0.0195733020160501,2,0.000391466040321002,0,0,0,0,14,0.00274026228224702,23,0.00450185946369152,44,0.00861225288706205,39,0.00763358778625954,10,0.00195733020160501,36,0.00704638872577804,172,0.0336660794676062,704,0.137796046192993,17,0.00332746134272852,469,0.091798786455275,39,0.00763358778625954,110,0.0215306322176551,69,0.0135055783910746,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202146,5035,720,0.142999006951341,111,0.0220456802383317,115,0.0228401191658391,31,0.00615690168818272,127,0.0252234359483615,0,0,0,0,16,0.00317775571002979,104,0.0206554121151936,45,0.00893743793445879,6,0.00119165839126117,165,0.0327706057596822,707,0.140417080436941,111,0.0220456802383317,102,0.0202581926514399,30,0.00595829195630586,1,0.000198609731876862,124,0.0246276067527309,3,0.000595829195630586,0,0,0,0,16,0.00317775571002979,97,0.0192651439920556,7,0.00139026812313803,45,0.00893743793445879,6,0.00119165839126117,22,0.00436941410129096,143,0.0284011916583913,707,0.140417080436941,13,0.00258192651439921,412,0.0818272095332671,45,0.00893743793445879,130,0.0258192651439921,107,0.0212512413108242,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202145,5270,617,0.11707779886148,105,0.0199240986717268,79,0.0149905123339658,16,0.00303605313092979,170,0.032258064516129,0,0,0,0,3,0.000569259962049336,36,0.00683111954459203,25,0.0047438330170778,7,0.00132827324478178,176,0.0333965844402277,597,0.113282732447818,105,0.0199240986717268,59,0.0111954459203036,16,0.00303605313092979,0,0,168,0.0318785578747628,2,0.000379506641366224,0,0,0,0,3,0.000569259962049336,23,0.00436432637571157,13,0.00246679316888046,25,0.0047438330170778,7,0.00132827324478178,16,0.00303605313092979,160,0.0303605313092979,597,0.113282732447818,20,0.00379506641366224,339,0.064326375711575,25,0.0047438330170778,175,0.0332068311195446,38,0.00721062618595825,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202144,5270,843,0.159962049335863,117,0.0222011385199241,193,0.0366223908918406,21,0.00398481973434535,160,0.0303605313092979,0,0,0,0,67,0.0127134724857685,24,0.00455407969639469,34,0.00645161290322581,8,0.0015180265654649,219,0.0415559772296015,833,0.158064516129032,117,0.0222011385199241,183,0.0347248576850095,15,0.00284629981024668,6,0.00113851992409867,153,0.0290322580645161,7,0.00132827324478178,0,0,0,0,67,0.0127134724857685,18,0.00341555977229602,6,0.00113851992409867,34,0.00645161290322581,8,0.0015180265654649,32,0.00607210626185958,187,0.0354838709677419,833,0.158064516129032,10,0.00189753320683112,597,0.113282732447818,34,0.00645161290322581,161,0.030550284629981,31,0.00588235294117647,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202143,5267,1333,0.253085247769129,363,0.0689196886273021,449,0.0852477691285362,25,0.00474653502942852,167,0.0317068539965825,0,0,0,0,21,0.00398708942471995,58,0.0110119612682742,51,0.00968293146003417,5,0.000949307005885703,194,0.0368331118283653,1302,0.247199544332637,363,0.0689196886273021,418,0.0793620656920448,19,0.00360736662236567,6,0.00113916840706284,162,0.0307575469906968,5,0.000949307005885703,0,0,0,0,21,0.00398708942471995,15,0.00284792101765711,43,0.00816404025061705,51,0.00968293146003417,5,0.000949307005885703,37,0.00702487184355421,157,0.0298082399848111,1302,0.247199544332637,31,0.00588570343649136,990,0.187962787165369,51,0.00968293146003417,167,0.0317068539965825,63,0.0119612682741599,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202142,5214,755,0.144802454929037,172,0.032988108937476,170,0.0326045262754124,24,0.0046029919447641,122,0.0233985423858842,0,0,0,0,15,0.00287686996547756,29,0.00556194859992328,37,0.00709627924817798,4,0.000767165324127349,182,0.0349060222477944,672,0.128883774453395,172,0.032988108937476,87,0.0166858457997698,19,0.00364403528960491,5,0.000958956655159187,119,0.0228231683927886,3,0.000575373993095512,0,0,0,0,15,0.00287686996547756,16,0.0030686612965094,13,0.00249328730341389,37,0.00709627924817798,4,0.000767165324127349,17,0.00326045262754124,165,0.0316455696202532,672,0.128883774453395,83,0.0159186804756425,397,0.0761411584196394,37,0.00709627924817798,123,0.023590333716916,32,0.0061373225930188,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202141,5288,792,0.149773071104387,85,0.0160741301059002,105,0.019856278366112,51,0.00964447806354009,137,0.0259077155824508,0,0,0,0,146,0.0276096822995461,24,0.00453857791225416,18,0.00340393343419062,4,0.00075642965204236,222,0.041981845688351,769,0.145423600605144,85,0.0160741301059002,82,0.0155068078668684,48,0.00907715582450832,3,0.00056732223903177,131,0.0247730711043873,6,0.00113464447806354,0,0,0,0,146,0.0276096822995461,16,0.00302571860816944,8,0.00151285930408472,18,0.00340393343419062,4,0.00075642965204236,22,0.00416036308623298,200,0.037821482602118,769,0.145423600605144,23,0.00434947049924357,563,0.106467473524962,18,0.00340393343419062,135,0.0255295007564297,30,0.0056732223903177,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202140,5496,709,0.129002911208151,142,0.0258369723435226,84,0.0152838427947598,18,0.00327510917030568,146,0.0265647743813683,0,0,0,0,19,0.0034570596797671,35,0.00636826783114993,39,0.00709606986899563,8,0.00145560407569141,218,0.039665211062591,673,0.12245269286754,142,0.0258369723435226,48,0.00873362445414847,15,0.0027292576419214,3,0.000545851528384279,143,0.026018922852984,3,0.000545851528384279,0,0,0,0,19,0.0034570596797671,20,0.00363901018922853,15,0.0027292576419214,39,0.00709606986899563,8,0.00145560407569141,25,0.00454876273653566,193,0.0351164483260553,673,0.12245269286754,36,0.00655021834061135,409,0.0744177583697234,39,0.00709606986899563,151,0.0274745269286754,38,0.00691411935953421,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202139,5233,1127,0.215364035925855,343,0.0655455761513472,290,0.0554175425186318,17,0.00324861456143703,120,0.0229313969042614,0,0,0,0,20,0.00382189948404357,77,0.0147143130135677,41,0.00783489394228932,11,0.00210204471622396,208,0.0397477546340531,896,0.171221096885152,343,0.0655455761513472,59,0.0112746034779285,16,0.00305751958723486,1,0.000191094974202178,117,0.0223581119816549,3,0.000573284922606535,0,0,0,0,20,0.00382189948404357,20,0.00382189948404357,57,0.0108924135295242,41,0.00783489394228932,11,0.00210204471622396,32,0.00611503917446971,176,0.0336327154595834,896,0.171221096885152,231,0.0441429390407032,416,0.0794955092681063,41,0.00783489394228932,128,0.0244601566978788,80,0.0152875979361743,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202138,5375,681,0.126697674418605,111,0.0206511627906977,78,0.0145116279069767,17,0.00316279069767442,191,0.0355348837209302,0,0,0,0,18,0.00334883720930233,31,0.00576744186046512,33,0.00613953488372093,12,0.00223255813953488,190,0.0353488372093023,664,0.12353488372093,111,0.0206511627906977,61,0.0113488372093023,15,0.0027906976744186,2,0.000372093023255814,188,0.0349767441860465,3,0.000558139534883721,0,0,0,0,18,0.00334883720930233,21,0.00390697674418605,10,0.00186046511627907,33,0.00613953488372093,12,0.00223255813953488,31,0.00576744186046512,159,0.0295813953488372,664,0.12353488372093,17,0.00316279069767442,380,0.0706976744186047,33,0.00613953488372093,200,0.0372093023255814,34,0.00632558139534884,0,0
"HEMKÖP MÖLNLYCKE C",202234,14611,12645.492,0.865477516939292,4313,0.29518855656697,2599,0.177879679693382,444,0.0303880637875573,270,0.01847922797892,0,0,44.492,0.00304510300458559,548,0.0375059886386969,1063,0.0727534049688591,2530,0.173157210320991,54,0.003695845595784,780,0.0533844363835466,11512.492,0.787933201012936,4313,0.29518855656697,1466,0.100335363767025,325,0.0222435151598111,119,0.00814454862774622,198,0.013551433851208,72,0.004927794127712,0,0,44.492,0.00304510300458559,548,0.0375059886386969,408,0.0279241667237013,655,0.0448292382451578,2530,0.173157210320991,54,0.003695845595784,194,0.0132776675107795,586,0.0401067688727671,11512.492,0.787933201012936,1133,0.0775443159263569,6462.492,0.442303196222025,2530,0.173157210320991,252,0.017247279446992,1135,0.0776811990965711,0,0
"HEMKÖP MÖLNLYCKE C",202233,14801,3121.672,0.210909533139653,1019,0.0688466995473279,514,0.0347273832849132,100,0.00675630024998311,197,0.0133099114924667,0,0,6.672,0.000450780352678873,102,0.00689142625498277,214,0.0144584825349639,466,0.0314843591649213,27,0.00182420106749544,476,0.0321599891899196,2748.672,0.185708533207216,1019,0.0688466995473279,141,0.00952638335247618,90,0.0060806702249848,10,0.000675630024998311,177,0.0119586514424701,20,0.00135126004999662,0,0,6.672,0.000450780352678873,102,0.00689142625498277,107,0.00722924126748193,107,0.00722924126748193,466,0.0314843591649213,27,0.00182420106749544,110,0.00743193027498142,366,0.0247280589149382,2748.672,0.185708533207216,373,0.025200999932437,1471.672,0.0994305790149314,466,0.0314843591649213,204,0.0137828525099655,234,0.0158097425849605,0,0
"HEMKÖP MÖLNLYCKE C",202232,13591,4268.162,0.314043263924656,1650,0.121403870208226,1102,0.0810830696784637,111,0.00816716945037157,241,0.0177323228607166,0,0,4.162,0.000306232065337356,46,0.00338459274519903,209,0.0153778235597086,400,0.0294312412626003,16,0.00117724965050401,489,0.0359796924435288,3319.162,0.244217644029137,1650,0.121403870208226,153,0.0112574497829446,88,0.00647487307777206,23,0.00169229637259951,223,0.0164079170038996,18,0.00132440585681701,0,0,4.162,0.000306232065337356,46,0.00338459274519903,99,0.00728423221249356,110,0.00809359134721507,400,0.0294312412626003,16,0.00117724965050401,114,0.00838790375984107,375,0.0275917886836877,3319.162,0.244217644029137,949,0.0698256198955191,1504.162,0.110673386800088,400,0.0294312412626003,239,0.0175851666544036,227,0.0167022294165256,0,0
"HEMKÖP MÖLNLYCKE C",202231,12476,2897.86,0.232274767553703,608,0.0487335684514267,966,0.0774286630330234,98,0.00785508175697339,152,0.0121833921128567,0,0,3.86,0.000309394036550176,69,0.0055306187880731,176,0.0141070856043604,385,0.0308592497595383,20,0.00160307790958641,420,0.0336646361013145,2837.86,0.227465533824944,608,0.0487335684514267,906,0.0726194293042642,81,0.00649246553382494,17,0.00136261622314845,137,0.0109810836806669,15,0.0012023084321898,0,0,3.86,0.000309394036550176,69,0.0055306187880731,92,0.00737415838409747,84,0.0067329272202629,385,0.0308592497595383,20,0.00160307790958641,102,0.00817569733889067,318,0.0254889387624239,2837.86,0.227465533824944,60,0.00480923372875922,2044.86,0.163903494709843,385,0.0308592497595383,157,0.0125841615902533,191,0.0153093940365502,0,0
"HEMKÖP MÖLNLYCKE C",202230,12086,2550.028,0.210990236637432,946,0.0782723812675823,213,0.0176236968393182,87,0.00719841138507364,164,0.0135694191626675,0,0,2.028,0.000167797451596889,71,0.00587456561310607,161,0.0133211980804236,364,0.0301174913122621,16,0.00132384577196757,526,0.0435214297534337,2466.028,0.204040046334602,946,0.0782723812675823,129,0.0106735065364885,73,0.00604004633460202,14,0.00115836505047162,146,0.012080092669204,18,0.00148932649346351,0,0,2.028,0.000167797451596889,71,0.00587456561310607,76,0.00628826741684594,85,0.00703293066357769,364,0.0301174913122621,16,0.00132384577196757,120,0.00992884328975674,406,0.033592586463677,2466.028,0.204040046334602,84,0.00695019030282972,1677.028,0.138757901704451,364,0.0301174913122621,162,0.0134039384411716,179,0.0148105245738871,0,0
"HEMKÖP MÖLNLYCKE C",202229,12016,1905.382,0.158570406125166,535,0.0445239680426099,179,0.0148968042609854,58,0.00482689747003995,148,0.0123169107856192,0,0,6.382,0.00053112516644474,66,0.00549267643142477,163,0.0135652463382157,293,0.024384154460719,29,0.00241344873501997,428,0.0356191744340879,1851.382,0.154076398135819,535,0.0445239680426099,125,0.0104027962716378,44,0.00366178428761651,14,0.00116511318242344,124,0.0103195739014647,24,0.00199733688415446,0,0,6.382,0.00053112516644474,66,0.00549267643142477,64,0.00532623169107856,99,0.00823901464713715,293,0.024384154460719,29,0.00241344873501997,114,0.00948735019973369,314,0.0261318242343542,1851.382,0.154076398135819,54,0.00449400798934754,1164.382,0.0969026298268975,293,0.024384154460719,153,0.0127330226364847,187,0.0155625832223702,0,0
"HEMKÖP MÖLNLYCKE C",202228,12252,2110.694,0.17227342474698,528,0.0430950048971596,206,0.0168135814560888,81,0.00661116552399608,207,0.0168952007835455,0,0,5.694,0.000464740450538688,88,0.00718250081619327,151,0.012324518445968,318,0.0259549461312439,16,0.00130590923930787,510,0.0416258570029383,2047.694,0.167131407117205,528,0.0430950048971596,143,0.0116715638263141,67,0.0054684949396017,14,0.00114267058439438,179,0.0146098596147568,28,0.00228534116878877,0,0,5.694,0.000464740450538688,88,0.00718250081619327,65,0.00530525628468821,86,0.00701926216127979,318,0.0259549461312439,16,0.00130590923930787,257,0.0209761671563826,253,0.0206496898465557,2047.694,0.167131407117205,63,0.00514201762977473,1292.694,0.105508814887365,318,0.0259549461312439,195,0.0159157688540646,179,0.0146098596147568,0,0
"HEMKÖP MÖLNLYCKE C",202227,13070,2486.896,0.190275133894415,570,0.0436113236419281,190,0.0145371078806427,153,0.0117061973986228,197,0.0150726855394032,0,0,1.896,0.000145065034429992,278,0.0212700841622035,188,0.0143840856924254,337,0.0257842387146136,7,0.00053557765876052,565,0.0432287681713849,2429.896,0.185914001530222,570,0.0436113236419281,133,0.0101759755164499,136,0.0104055087987758,17,0.00130068859984698,184,0.0140780413159908,13,0.000994644223412395,0,0,1.896,0.000145065034429992,278,0.0212700841622035,79,0.00604437643458301,109,0.00833970925784239,337,0.0257842387146136,7,0.00053557765876052,304,0.0232593726090283,261,0.0199693955623565,2429.896,0.185914001530222,57,0.00436113236419281,1643.896,0.125776281560826,337,0.0257842387146136,191,0.0146136189747513,201,0.0153787299158378,0,0
"HEMKÖP MÖLNLYCKE C",202226,13574,2264.39,0.166818181818182,557,0.0410343303374098,213,0.0156917636658317,100,0.00736702519522617,147,0.0108295270369825,0,0,7.39,0.000544423161927214,75,0.00552526889641963,248,0.0182702224841609,298,0.021953735081774,24,0.00176808604685428,595,0.0438337999115957,2186.39,0.161071902165905,557,0.0410343303374098,135,0.00994548401355533,83,0.00611463091203772,17,0.00125239428318845,147,0.0108295270369825,0,0,0,0,7.39,0.000544423161927214,75,0.00552526889641963,96,0.00707234418741712,152,0.0111978782967438,298,0.021953735081774,24,0.00176808604685428,300,0.0221010755856785,295,0.0217327243259172,2186.39,0.161071902165905,78,0.00574627965227641,1391.39,0.102504051863857,298,0.021953735081774,171,0.0125976130838367,248,0.0182702224841609,0,0
